pmcid,label,caption,graphic
PMC3286739,Fig. 2,"(A) Endoscopic ultrasonography in case number 4 shows a hypoechoic mass. (B) Case number 9 shows heterogeneous echogenicity due to internal hemorrhage and calcification. (C) A computed tomography (CT) scan demonstrates a homogeneously enhanced ovoid mass in the anterior wall of the stomach. Perigastric fat infiltration or lymph node enlargement was not noted. (D) The CT scan of case number 9 reveals a heterogeneously enhanced mass in the posterior wall, which may have been caused by hemorrhage or necrosis.",gnl-6-52-g002
PMC3286739,Fig. 3,"Case number 9 has an infiltrative margin (A, H&E stain, ×4) and reveals hemorrhagic necrosis (B, H&E stain, ×10; C, H&E stain, ×20) with foci of calcification (D, H&E stain, ×20).",gnl-6-52-g003
PMC3286739,Fig. 4,"Representative photomicrograph of a soild growth pattern (A, H&E stain, ×10) and an angiomatous pattern (B, H&E stain, ×10). The tumors are positive for smooth muscle actin (C, ×20) and vimentin (D, ×20).",gnl-6-52-g004
PMC3324735,Fig. 1,"Ultrasonography imaging. Revealed a 4.7 × 3.6 mm2 sized nodule with increasing focal blood flow, which had a well-circumferenced hypoechoic character suspicious of infected sebaceous cyst or epidermal cyst.",kjpain-25-108-g001
PMC3324735,Fig. 2,"(A) The lesion consists of polygonal cells that are well encapsulated with areas of cystic changes. The glomus tumor was a relatively well-demarcated lesion arising from the dermis, anddilated veins were not shown (stain; hematoxylin and eosin; original magnification, ×40). (B) The cells are monotonous and cuboidal with rounded nuclei and eosinophilic cytoplasmand the nuclei were round to oval and delicate with chromatic margins (stain; hematoxylin and eosin; original magnification, ×200).",kjpain-25-108-g002
PMC3270289,Fig. 1,"Computed tomographic scan of the chest shows a well-enhanced, polypoid tumor arising from the posterior wall of the upper thoracic trachea.",kjtcs-44-440-g001
PMC3270289,Fig. 2,Bronchocopic view demonstrates an intraluminally protruding double cone-shaped tumor.,kjtcs-44-440-g002
PMC3270289,Fig. 3,Resected tracheal specimen shows a protruding polypoid mass arising from the posterior wall of the trachea.,kjtcs-44-440-g003
PMC3270289,Fig. 4,The tumor is composed of mostly small round to oval cells and is rich in blood vessels and smooth muscle tissue (H&E).,kjtcs-44-440-g004
PMC3270289,Fig. 5,"There are several foci of gradual transition from glomus cells to elongated, smooth muscle cells (H&E).",kjtcs-44-440-g005
PMC3270289,Fig. 6,Postoperative computed tomographic scan of the neck reveals a normal tracheal air column.,kjtcs-44-440-g006
PMC3350055,Figure 1,Submucosal tumor with a central ulceration (arrow).,CRIM.SURGERY2011-371082.001
PMC3350055,Figure 2,"Glomus tumor of the stomach in a 34-year-old woman: on a contrast-enhanced computer tomography scan, the mass is greatly enhanced (arrows).",CRIM.SURGERY2011-371082.002
PMC3350055,Figure 3,(a) The mass localized on anterior gastric wall with exuberant vascularization on serous surface. (b) Vertical gastrectomy along the great curvature.,CRIM.SURGERY2011-371082.003
PMC3350055,Figure 4,(a) Sheets of glomus cells with eosinophilic cytoplasm distributed around dilated blood vessels with stasis (H.E. ×1000). (b) Glomus tumor of the stomach. Positive staining for type IV Collagen (×1000).,CRIM.SURGERY2011-371082.004
PMC3391884,Fig. 1,X-ray of the right knee,JMedLife-05-211-g001
PMC3391884,Fig. 2,IRM of the right knee - A,JMedLife-05-211-g002
PMC3391884,Fig. 3,IRM of the right knee - B,JMedLife-05-211-g003
PMC3391884,Fig. 4,IRM of the right knee – C,JMedLife-05-211-g004
PMC3391884,Fig. 5,Tumor development,JMedLife-05-211-g005
PMC3391884,Fig. 6,Mushroom-like tumor,JMedLife-05-211-g006
PMC3395409,Figure 1,MRI of right hand showing glomus tumor of 4th digit.,CRIM2012-380540.001
PMC3395378,Figure 1,"Contrast-enhanced CT (puffed cheek method) revealed a well-defined, enhanced, round soft-tissue mass of the left cheek over the buccinator muscle (arrow) measuring 13.8 × 9 mm along with a tiny satellite lesion (arrowhead).",CRIM2012-307294.001
PMC3395378,Figure 2,"Hematoxylin and eosin stain, ×40. Glomus tumor of the solid type. Infiltration of the vessel wall by the neoplastic cells (arrow) does not indicate malignancy.",CRIM2012-307294.002
PMC3395378,Figure 3,"Hematoxylin and eosin stain, ×10. Glomus tumor with solid (thin arrow), angiomatoid (arrowhead), and angiomyomatous (arrow) features.",CRIM2012-307294.003
PMC3536637,Figure 1,"Photographs demonstrating right lower lid swelling and proptosis of the right eye (A). T1-weighted magnetic resonance imaging demonstrated a large, lobulated, smooth-margined mass in the lower lateral aspect of the right orbit, measuring 28x33x32mm in volume with a low signal that diffusely enhanced with gadolinium (B). Tumor cells were arranged in organoid and sheet-like patterns, and contained intimately associated capillary-sized blood vessels. Individual tumor cells were round, oval, polyhedral, or fusiform. Nuclei were round or ovoid and centrally placed in pale or slightly eosinophilic cytoplasm. Cell borders were not clearly delineated. Tumor cells were intermingled with thin fascicles of bland spindle cells (hematoxylin-eosin, original magnification x400) (C) and showed strong cytoplasmic positivity for smooth muscle actin (SMA) (immunoperoxidase/hematoxylin counterstain, original magnification x400) (D).",1471-2415-12-62-1
PMC3536637,Figure 2,Photographs taken the next day of surgery demonstrating decrease proptosis and lid swelling (A). Photographs taken one month after surgery demonstrating recurred right lower lid swelling and proptosis of the right eye (B). Follow-up computerized tomography demonstrated that mass size was increased to that of the initial mass (C).,1471-2415-12-62-2
PMC3459257,Figure 1,CT of the chest revealing a 2.0 × 2.0 cm nodular mass on the right peripheral upper lobe.,CRIM.PATHOLOGY2012-782304.001
PMC3459257,Figure 2," (a, b) The excised tumor, measuring 2.0 × 2.0 cm, appeared as a well-circumscribed nodular lesion with a whitish color and focal central hemorrhage. (c, d) Histological findings for the removed tumor revealed uniform small round to oval cells with a centrally located nucleolus, a clear cytoplasm, and clear cell borders. Branching vessels with a hemangiopericytomatous pattern (HPC-pattern) were also evident.",CRIM.PATHOLOGY2012-782304.002
PMC3459257,Figure 3,(a–c) Immunostaining revealing that the tumor cells showed a diffuse positive expression of αSMA and h-caldesmon at the cell membrane and cytoplasm but were negative for chromogranin A. (d) CD34 was found to be only focally positive in perivascular tumor cells.,CRIM.PATHOLOGY2012-782304.003
PMC3459257,Figure 4,Electron microscopy revealed that the tumor cells contained pinocytotic vesicles and a dense patch lining at the basement membrane.,CRIM.PATHOLOGY2012-782304.004
PMC3588111,Figure 1,"(A) Sagittal T1 weighted image demonstrates a 1.8 cm T1 isointense round mass in the lateral subcutaneous soft tissues, plantar to the peroneal tendons. (B) The lesion is hyperintense on T2 fat suppressed images. (C) The lesion demonstrates a small area of central contrast enhancement on T1 fat suppressed images (whereas it demonstrated homogenous enhancement on earlier studies). A smaller lesion is partially seen posterior to the dominant lesion.",fonc-03-00026-g0001
PMC3588111,Figure 2,"Representative section from the left foot mass shows vascular tumor containing perivascular proliferation of small cuboidal epithelioid cells without atypia around open vascular spaces (HandE stains, A, 40×; B, 200×).",fonc-03-00026-g0002
PMC3588111,Figure 3,(A) Lateral view of immobilization device. Small strips of tape hold gold fiducials over placeholder tattoo markings. (B) Medial view of immobilization device with two placeholder tattoos. (C) Lateral view of immobilization device with three placeholder tattoos.,fonc-03-00026-g0003
PMC3588111,Figure 4,"The CyberKnife treatment plan utilizing-fused CT and MRI scans of the left foot. The gross tumor volume was outlined on both scans and prescribed a dose of 3000 cGy. Thin orange is the CT-GTV, which was treated to a minimum of 3122 cGy and a maximum of 4139 cGy. Thin red represents the MRI-GTV, which was treated to a minimum of 3289 cGy and a maximum of 4225 cGy. Each GTV received 100% of the prescribed dose. The two GTVs were fused with an extension of 2 mm to create the CTV (thick orange) and a margin of 5 mm was added (thick purple) was added to create the PTV. The talus was outlined and kept to a maximum of 2260 cGy.",fonc-03-00026-g0004
PMC3588111,Figure 5,(A) Sagittal T1 weighted image obtained 6 months following the patient's SBRT treatment demonstrates interval decrease in the size of the dominant mass to 1.1 cm. (B) It remains hyperintense on T2FS images. (C) It also demonstrates homogeneous enhancement on T1 fat suppressed post contrast images.,fonc-03-00026-g0005
PMC3588111,Figure 6,"(A) Sagittal T1 weighted image obtained ~2 years following the patient's SBRT treatment demonstrates interval development of an enlarging T1 isointense nodule within the subcutaneous soft tissues dorsal to the fourth-metatarsal diaphysis. (B) It is hyperintense on T2 fat suppressed images. (C) Similar to previously identified masses, it demonstrates contrast enhancement on T1 fat suppressed post contrast imaging.",fonc-03-00026-g0006
PMC3638502,Figure 1,"Computed tomography (CT) of the abdomen. (a) Coronal section and (b) axial section showing a huge 12.8 × 10.2 × 13.1 cm heterogeneous, aggressive-looking intraperitoneal pelvic mass lesion, most likely arising from intestinal ileum, with areas of lobulations, hemorrhagic cystic changes, gas locules, fluid-fluid levels, and proximal small bowel dilatation due to partial obstruction.",CRIM.PATHOLOGY2013-305321.001
PMC3638502,Figure 2,"Histopathology of the excised intestinal ileum tumor. (a) Low power view showing multinodular growth. (b) Branching vascular channels lined by endothelial cells and interspersed by uniformly round to ovoid glomus cells forming nest, sheets, and trabeculae. (c) Area of geographic tumor cell necrosis. (d) Hypercellularity with distinct cell borders. (e) Areas of hypercellularity with mild atypia. (f) Focal spindled cells with scattered mitosis.",CRIM.PATHOLOGY2013-305321.002
PMC3638502,Figure 3,Immunohistochemistry of excised intestinal ileum tumor. (a) Tumor cells are positive for alpha smooth muscle actin (α-SMA). (b) Uniform pericellular type IV collagen expression.,CRIM.PATHOLOGY2013-305321.003
PMC3710945,Fig. 1,The delayed bone image of 3-phase bone scan showing increased bone uptake in the left wrist and hand joints.,kjpain-26-295-g001
PMC3710945,Fig. 2,"Contrast enhanced T1 weighted images with fat suppression show 3 mm sized enhanced ovoid shaped mass at the radial side subungual region of the left 5th finger. (A) Saggital image, (B) Axial image.",kjpain-26-295-g002
PMC3341580,Table 1,Classification of jugulotympanic paragangliomas according to Fisch & Mattox [60],CTO-10-03-t-001
PMC3341580,Table 2,Differential diagnosis of pulsatile tinnitus (modified according to Gehrking [50]),CTO-10-03-t-002
PMC3341580,Table 3,Recommendations for therapy of head and neck paragangliomas,CTO-10-03-t-003
PMC3341580,Table 4,Recommendations regarding preoperative embolisation,CTO-10-03-t-004
PMC3341580,Table 5,Tumor syndromes associated with HNPs and pheochromocytomas,CTO-10-03-t-005
PMC3341580,Figure 1,Figure 1a: CBT (class I): The axial T1-weighted MRI with contrast medium shows a CBT in typical location. Splaying of the left carotid bifurcation without any surrounding of the carotid vessels.Figure 1b: CBT (class II): Axial T1-weighted MRI with contrast showing a right-sided CBT partially surrounding the internal and external carotid artery.Figure 1c: CBT (class III): A large left-sided CBT intimately surrounding the carotid vessels (axial T1 weighted MRI with contrast).,CTO-10-03-g-001
PMC3341580,Figure 2,Dynamic contrast-enhanced magnetic resonance angiography (MRA) of a 44 year old male SDHD mutation carrier. Note bilateral CBTs and a jugular paraganglioma on the right in the early arterial phase.,CTO-10-03-g-002
PMC3341580,Figure 3," 18F-DOPA-PET presenting a right CBT, a right jugular paraganglioma, a remnant of a left CBT as well as pheochromocytomas in the left atrium and in projection to the aortic arch. This 41 year old male SDHD patient had already undergone surgery for bilateral abdominal pheochromocytomas. Physiologic tracer uptake is seen in the gallbladder, the renal pelvis and the urinary bladder.",CTO-10-03-g-003
PMC3341580,Figure 4,"68Ga-DOTATATE-PET with multiple bone metastases in the spine, the rips and at the skull base (marked by arrows). Physiologic tracer uptake in the liver, the kidneys, the adrenals, the stomach, pancreas, spleen and the small bowel. This 41 year old female SDHB mutation carrier had first undergone resection of a malignant carotid body tumor with regional lymph node metastases seven years earlier.",CTO-10-03-g-004
PMC3341580,Figure 5,Frontal fusion between computed tomography and PET affirms the spinal metastasis in the SDHB mutation carrier from Figure 4.,CTO-10-03-g-005
PMC3341580,Figure 6,The hematoxiline-eosine staining reveals chief cells in a classical “Zellballen” pattern surrounded by ectatic blood vessels and sustentacular cells (original magnification x100).,CTO-10-03-g-006
PMC3341580,Figure 7,On immunhistochemistry the chief cells are positive for chromogranin (original magnification x200).,CTO-10-03-g-007
PMC3341580,Figure 8,Positive staining of the chief cells for NSE (original magnification x100).,CTO-10-03-g-008
PMC3341580,Figure 9,S-100 positive sustentacular cells surrounding the chief cells (original magnification x100).,CTO-10-03-g-009
PMC3341580,Figure 10,General algorithm for cost-effective mutation screening in patients with head and neck paragangliomas (HNPs) according to Neumann et al. [10].,CTO-10-03-g-010
PMC3691645,Figure 1,"Chest computed tomography showed an intraluminal tumor shadow on the bifurcation of the right main bronchus, involving to the carina, blocking about 90% of the right main bronchus lumen (A, Cross section; B, Sagittal plane).",1749-8090-8-146-1
PMC3691645,Figure 2,"The tumor was composed of relatively uniform round cells with perivascular aggregation, surrounding branching thin-walled vessels (A, ×200, HE staining). The mesenchyma of the tumor showed mucinous degeneration and hyalinization (C, ×400, HE staining). The tumor cells appeared round nuclei, pale eosinophilic cytoplasm (B, ×400, HE staining) and sharply defined cell borders, which was enhanced by PAS staining (D, ×400). Cytological atypia and increased mitotic activity were observed locally (B, ×400, HE staining). HE, hematoxylin and eosin; PAS, periodic acid-Schiff.",1749-8090-8-146-2
PMC3691645,Figure 3,"Immunohistochemistry showed that the tumor cells were diffusely positive for SMA (A, ×200), desmin (C, ×200) and Caldesmon (D, ×200); locally positive for type IV collagen (B, ×400). SMA, smooth muscle actin.",1749-8090-8-146-3
PMC3785579,Fig. 1,Glomus tumour not obvious preoperativelyLeft middle finger glomus tumour that is not obvious to the naked eye.,aps-40-492-g001
PMC3785579,Fig. 2,Glomus tumour obvious intraoperativelyLeft middle finger glomus tumour that is obvious intraoperatively.,aps-40-492-g002
PMC3785579,Fig. 3,"Diagnostic algorithm for glomus tumourMRI, magnetic resonance imaging.",aps-40-492-g003
PMC3796396,Figure 1,(A) Ultrasound scan showing a well-defined hypoechoic mass. (B) MRI scan showing a hyperintense lesion on the T2-weighted image.,OL-06-04-1021-g00
PMC3796396,Figure 2,"(A) Hematoxylin-eosin stain (magnification, ×10). (B) Hematoxylin-eosin stain (magnification, ×20). (C) Actin immunohistochemistry positive stain (magnification, ×20). (D) CD34 immunohistochemistry positive stain (magnification, ×20).",OL-06-04-1021-g01
PMC3800625,Figure 1,Perioperative finding.,CRIM.VASMED2013-570945.001
PMC3800625,Figure 2,Multifocal location—preoperative finding.,CRIM.VASMED2013-570945.002
PMC3800625,Figure 3,Tumour histology—dilated vascular areas.,CRIM.VASMED2013-570945.003
PMC3800625,Figure 4,Detail—proliferated glomus cells with round nuclei in the wall of dilated vascular structures.,CRIM.VASMED2013-570945.004
PMC3724001,Fig. 1,"Preoperative photo of case 1The 45-year-old male patient had experienced localized pain and tenderness for 2 years, without pain provoked by coldness.",aps-40-392-g001
PMC3724001,Fig. 2,"Preoperative MRI of case 1Preoperative magnetic resonance imaging (MRI) of case 1 (T2-weighted), which revealed a hyper-intense lesion (white arrow) with a hypo-intense rim.",aps-40-392-g002
PMC3724001,Fig. 3,"Intraoperative photo of case 1Intraoperative photo of case 1, after excision of the mass on the subungual lesion. The mass on the fingertip was approximately 3 mm in diameter.",aps-40-392-g003
PMC3724001,Fig. 4,"Preoperative photo of case 2This 78-year-old female patient suffered point pain, tenderness aggravated by cold irritation, and nail irregularity in the thumb. Treatment before with non-steroidal anti-inflammatory drugs, pain killers, and antibiotics did not alleviate the symptoms.",aps-40-392-g004
PMC3724001,Fig. 5,"Preoperative MRI of case 2Preoperative magnetic resonance imaging (MRI) of case 2 (T2-weighted), which appeared as hyper-intense lesions (white arrow) on the thumb.",aps-40-392-g005
PMC3724001,Fig. 6,"Intraoperative photo of case 2Intraoperative photo of case 2, after complete surgical excision.",aps-40-392-g006
PMC3724001,Fig. 7,"Histopathologic photo of case 2The tumor was composed of compact nests of monotonous polygonal cells with rounded nuclei and eosinophilic cytoplasm (H&E, ×100).",aps-40-392-g007
PMC3724001,Fig. 8,"Histopathologic photo of case 2The tumor was composed of compact nests of monotonous polygonal cells with rounded nuclei and eosinophilic cytoplasm (H&E, ×400).",aps-40-392-g008
PMC3858090,Fig. 1,Magnetic resonance imaging of the right knee showing a subcentimeter nodule at the inferior aspect of patella in the Hoffa's fat pad. The nodule was hypointense on T1-weighted images (A) and hyperintense on T2-weighted images (B). (C) Axial image confirmed location in the substance of fat pad.,cios-5-334-g001
PMC3858090,Fig. 2,(A) Intraoperative arthroscopic view showing a pedunculated reddish brown nodule arising from Hoffa's fat pad. (B) The base of the nodule was revealed after careful shaving of part of fat pad.,cios-5-334-g002
PMC3858090,Fig. 3,"Photomicrograph (H&E, ×40) showing blood vessels (big arrow) surrounded by solid proliferation of round to cuboidal epitheloid cells with perfectly round nuclei and acidophilic cytoplasm (small arrow) characteristic of glomus tumor.",cios-5-334-g003
PMC3858090,Fig. 4,Immunohistochemistry for smooth muscle actin showing diffuse cytoplasmic positivity (×20).,cios-5-334-g004
PMC3909863,Fig. 1,"CT and staining observations.A. Axial CT after contrast administration in portal phase shows large mass that involved peritoneal surface without visceral organ affected. B. Coronal reformatted CT after contrast administration in portal phase demonstrates inframesocolic and paracolic gutters mass with heterogeneous enhancement and few small foci inside (arrows). C. Hematoxylin and eosin stain (20 x) shows glomus body consisting of uniform small, rounded cells with centrally placed round and pleomorphic nuclei. These cells are located around vessels. D. Smooth muscle actin immunostain demonstrating strong cytoplasmic positivity.",kjr-15-61-g001
PMC3919963,Figure 1,"(A) Computed tomography reveals a highly enhanced 2.6 cm-sized, iceberg shaped tracheal tumor involving the right-side posterolateral. (B) Bronchoscopy reveals a 1 cm-sized mass with erythematous mucosal surface 7 cm below the vocal cord. (C) Grossly, the mass is internally protruded and has a reddish mucosal surface. (D) On section, it discloses a pinkish, meaty and solid cut surface without necrosis or hemorrhage. (E) After the fixation by formalin, the mass shows similar consistency and appearance with leiomyoma. (F) At low power view, the mass is well circumscribed and has abundant vasculature (H&E stain, 1:1 scan view). (G) It consists of proliferation of epithelioid cells showing perivascular arrangements with abundant vascular channels (H&E stain, ×200). (H) The tumor cells have abundant eosinophilic or clear cytoplasm and bland oval nuclei and shows positivity for smooth muscle actin (SMA) (H&E stain, ×400; inset: SMA, ×400).",trd-76-34-g001
PMC3919963,Figure 2,"(A) The 1.6 cm-sized highly enhanced nodule is noted in right main bronchus near carina. (B) Bronchoscopy reveals a sessile endobronchial mass with hyperemic surface near the carina. (C) Grossly, the mass is intraluminal polypoid growing and has flesh cut surface. (D) After the fixation by formalin, the mass shows gray solid cut surface with rubbery consistency. (E) At low power view, it is a well circumscribed, and ovoid mass. (F) The tumor cells consist of relatively uniformed epithelioid cells with bland-looking hyperchromatic nuclei and shows positivity for smooth muscle actin (inset) (F, ×400).",trd-76-34-g002
PMC3929381,Figure 1,(a) MRI axial T1-weighted image showing an intermediate intensity mass on the subcutaneous layer of the volar-radial aspect of the forearm (arrow). (b) MRI coronal T2-weighted image showing a well-defined high signal mass that is especially prominent in the small vessel (arrow). (c) MRI sagittal image with contrast displaying a homogenous strong enhancement (arrow).,CRIM.ORTHOPEDICS2014-619490.001
PMC3929381,Figure 2,"(a) Intraoperative gross photograph showing the focal area of tenderness, which was marked before incision. (b) An oval-shaped, well-encapsulated mass was exposed through careful dissection, and was identified to be lying in a branch of the cephalic vein.",CRIM.ORTHOPEDICS2014-619490.002
PMC3929381,Figure 3,"(a) Histopathology slide of the specimen with hematoxylin and eosin staining at 40x magnification shows glomus tumor cells adjacent to the vessel wall (asterisk). (b) The tumor consists of uniformly rounded cells with centrally located round nuclei, eosinophilic cytoplasm, and dilated capillary vessels (200x magnification). (c) The tumor glomus cells and the smooth muscle cells of the vein wall stained for smooth muscle actin.",CRIM.ORTHOPEDICS2014-619490.003
PMC3877612,Figure 1,Gross image of the fixed esophagogastrectomy specimen.,CRIM.ONCMED2013-287078.001
PMC3877612,Figure 2,Cross-section of the fixed mass within the esophagus demonstrating the blood spaces and that the lesion is centered on the muscularis propria.,CRIM.ONCMED2013-287078.002
PMC3877612,Figure 3,"Medium power microscopic image demonstrating a diffuse sheet of medium-sized round blue cells within intermingled vessels (Hematoxylin and Eosin, 100x).",CRIM.ONCMED2013-287078.003
PMC3877612,Figure 4,"High power microscopic image demonstrating dense hyalinized stroma suggestive of precursor glomus tumor (Hematoxylin and Eosin, 400x).",CRIM.ONCMED2013-287078.004
PMC3877612,Figure 5,"High power microscopic image of a Collagen Type IV immunostain demonstrating pericellular net-like staining around the round blue cells (Collagen Type IV immunostain, 200x).",CRIM.ONCMED2013-287078.005
PMC3921288,Fig. 1,"MRI shows a 2.5 cm sized well-defined enhancing mass (arrowhead) in the femoral nerve among rectus femoris, vastus lateralis and vastus intermedius at mid-thigh level.",jkns-54-540-g001
PMC3921288,Fig. 2,"Intraoperative ultrasonography (USG) showing an oval hypoechoic mass. With the aid of intraoperative USG, the deep seated tumor could be located exactly.",jkns-54-540-g002
PMC3921288,Fig. 3,"Operative view of the glomus tumor (inside the circle) : oval in shape with moderate vascularity, and well demarcated with the nerve. The tumor was removed without difficulty using microscopic technique. The tumor was connected to a vessel.",jkns-54-540-g003
PMC3921288,Fig. 4,"A : H&E, original magnification ×200. Cells are round, uniform and basophilic. Rich cytoplasm and centrally placed nucleus are observed. Dilated vessels are surrounded by tumor cells. B, C and D : Original magnification ×200. Tumor cells are positive for smooth muscle antigen; SMA (B), negative for S-100 protein (C), and showing low Ki-67 proliferative index less than 1.0% (D). SMA : smooth muscle antigen.",jkns-54-540-g004
PMC3977333,Figure 1,Radiograph-anteropsterior and lateral view,JSTCR-5-92-g001
PMC3977333,Figure 2,T2 weighted Magnetic resonance imaging showing swelling arising from tendon insertion,JSTCR-5-92-g002
PMC3977333,Figure 3,T1 weighted Magnetic resonance imaging showing swelling arising from tendon insertion,JSTCR-5-92-g003
