pmcid,label,caption,graphic
PMC6299912,Fig. 2.,(a) Unenhanced T1W image and (b) contrast-enhanced T1W fat-saturated MR image on the axial plane showing multiple bilateral renal lesions. Intralesional fat components demonstrate loss of signal. The largest lesion in the upper pole of the right kidney (arrow) exhibits moderate and inhomogeneous enhancement. These findings are consistent with multiple renal angiomyolipomas.,10.1177_2058460118806328-fig2
PMC6299912,Fig. 3.,"T2W MR image (axial plane) showing a right parieto-occipital cortical–subcortical lesion, with high signal intensity (arrow), consistent with a tuber.",10.1177_2058460118806328-fig3
PMC5932521,Figure 1,"(a) Patient with sebaceous adenoma. (b) Oral examination revealed a facial asymmetry with a nonmovable mass about 8 mm in diameter 873 (74 and 75). (c) The tumor size is measured in the tomography, which is 5.6 × 9.6 × 8.3 mm in the left mandible site.",CRID2018-1370184.001
PMC5932521,Figure 2,(a) The deciduous teeth 73 and 74 were removed. (b) A surgical enucleation was carried out. (c) The flap was repositioned and sutured with Vicryl 4-0.,CRID2018-1370184.002
PMC5932521,Figure 3,"(a) The histopathological result was desmoplastic fibroma, which was constituted by a proliferation of connective tissue with the presence of fusiform fibroblasts. (b) Radiographic control after first surgery. (c) At the fourth month follow-up, it was observed in the radiograph a radiolucent area apically around the left mandibular canine (33).",CRID2018-1370184.003
PMC5932521,Figure 4,"(a) At the fourth month, a surgical excision was performed, and the lesion was observed delimited and adhered to adjacent tissues. (b) The lesion was removed, and an osteotomy was performed. (c) A button was placed on the left mandibular canine, and a close orthodontic chain without traction was placed. (d) Histopathological result of 4 months of desmoplastic fibroma relapse.",CRID2018-1370184.004
PMC5932521,Figure 5,(a) Two months after the last surgery. (b) The eruption of canine. (c) Five months follow-up.,CRID2018-1370184.005
PMC5839087,Figure 1,Macroscopic presentation of squamous papilloma (Tumour 4).,raon-52-098-g001
PMC5839087,Figure 2,"Cytological presentation of mast cell tumours (Tumour 2). Hemacolor, 400 x.",raon-52-098-g002
PMC5839087,Figure 3,"Histological presentation of squamous papilloma (Tumour 4). Hematoxylin and eosin stain, 100 x.",raon-52-098-g003
PMC5839087,Figure 4,Intralessional injection of bleomycin into mast cell tumour (Tumour 2) located laterally on the right hock. Note the size of tumor and surgicaly chalenging anatomical location.,raon-52-098-g004
PMC5839087,Figure 5,Intralessional injection of bleomycin into squamous papilloma (Tumour 4).,raon-52-098-g005
PMC5839087,Figure 6,Electric pulses were delivered to the mast cell tumour (Tumour 2) using plate electordes.,raon-52-098-g006
PMC5839087,Figure 7,Electric pulses were delivered to the squamous papilloma (Tumour 4) using plate electordes.,raon-52-098-g007
PMC5839087,Figure 8,N ecrosis with superficial scab of squamous papilloma (Tumour 4) 8 days after electrochemotherapy.,raon-52-098-g008
PMC5839087,Figure 9,Complete response of mast cell tumour (Tumour 2) - 67 days after electrochemotherapy.,raon-52-098-g009
PMC5839087,Figure 10,Complete response of squamous papilloma (Tumour 4) - 70 days after electrochemotherapy.,raon-52-098-g010
PMC6726862,Fig 1,Clinical image showing a pink and yellow 2-cm filiform exophytic growth on the lower portion of the patient's left abdomen.,gr1
PMC6726862,Fig 2,"H&E staining of a shave biopsy specimen: multiple lobules resemble a normal sebaceous gland in the upper dermis. Original magnification, ×8.",gr2
PMC6726862,Fig 3,"Higher-power magnification shows an increased layering of germinative cells at the periphery of lobules, with immature and mostly mature sebocytes in the lobule centers. Cellular atypia is not present. Original magnification, ×50.",gr3
PMC6625139,Figure 1,"Plots (a‐f) depict the presence or the absence of loss of heterozygosity (LOH) in each tumor across the first 80 million bases of chromosome 2, which encompasses the MSH2 gene. Samples 31001, 44001, 67001, 10101, 00011 show minimal LOH across this region, while 04001 demonstrates substantial evidence for LOH. Plot (g) shows MSH2 and the immediately surrounding region in 04001, which demonstrates that a large proportion of the gene is affected by LOH, including the reported germline heterozygous mutation at c.2131",MGG3-7-e00781-g001
PMC6625139,Figure 2,"The mutational signature components for each of the six sebaceous lesions tested indicated by the signature number, suggested etiology and the percentage contribution to the overall mutational composition for each sample",MGG3-7-e00781-g002
PMC6822986,Fig. 1,"a Lymphadenoma, non-sebaceous type. In a few of the epithelial cell nests, a central ductal structure is present. b Sebaceous adenoma with solid nests of sebaceous cells (a, b adapted from Hellquist and Skalova [25]). c Well-encapsulated (arrow) oncocytoma consisting of rather large oncocytes. d Parotid nodular oncocytosis. Note the absence of capsules. e Cystadenoma where the cysts are separated by thin fibrous septa. There are smaller papillary intraluminal projections and the cysts are often filled with eosinophilic “proteinaceous debris”. f Palatal sialadenoma papilliferum with an exophytic mildly papillary surface epithelium and underlying cystic proliferation of salivary ducts. g Higher magnification of the ductal proliferation; note more columnar and taller cells and also thicker fibrous septa than in cystadenoma (e). h CK7 stain highlights the salivary ductal cells with some ducts opening up in the exophytic CK7 negative surface epithelium",12325_2019_1007_Fig1_HTML
PMC6822986,Fig. 2,"a An encapsulated intraductal papilloma in a minor salivary gland. b Higher magnification illustrating the delicate papillary network of cell-lined vascular fronds with the occasional goblet cell; atypia and mitoses are absent (a, b by courtesy of Dr Guy Betts, Manchester University NHS Foundation Trust, UK). c Non-encapsulated inverted papilloma with an endophytic growth pattern. The cells have an epidermoid and basal cell appearance and the tumour frequently contain smaller cysts. Inset Another example of inverted papilloma. d Canalicular adenoma of the upper lip with strands of single layered cells of one cell type and with the hallmark of a very paucicellular and vascular stroma; morules, i.e., squamous balls, may be present, either free in the lumen or attached (arrow). Inset Positive S100 staining, an enigmatic characteristic of canalicular adenoma. e Basal cell adenoma, primarily trabecular type, with anastomosing strands and cords of ductal and basaloid cells. Palisading of nuclei in the outer cells of the cords. f CK7 stain highlights the two cellular components of BCA (in contrast to only one in canalicular adenoma) with positive inner ductal cells and outer CK7 negative myoepithelial/basal cells",12325_2019_1007_Fig2_HTML
PMC7684873,Figure 1.,"Identification of differentially expressed miRNAs in sebaceous gland carcinoma samples. The Venn diagrams show the number of (A) upregulated or (B) downregulated miRNAs in three tumor samples compared with the sebaceous adenoma control sample. miRNA, microRNA.",mmr-23-01-11682-g00
PMC7684873,Figure 2.,Hierarchical clustering representing expression patterns of the microRNAs that were differentially expressed between the three sebaceous gland carcinoma tumor samples and the sebaceous adenoma control sample.,mmr-23-01-11682-g01
PMC7684873,Figure 3.,"Molecular networks among 7 upregulated miRs and 8 downregulated mRNAs associated with the function of synthesis of lipids. Up- and downregulated molecules are presented as red and green nodes, respectively. miR, microRNA.",mmr-23-01-11682-g02
PMC7684873,Figure 4.,"Molecular networks among 5 downregulated miRs and 9 upregulated mRNAs associated with the function of cell proliferation of tumor cell lines. Up- and downregulated molecules are represented as red and green nodes, respectively. miR, microRNA",mmr-23-01-11682-g03
PMC7838088,Figure 1,Erythematous verrucous plaque with yellowish structures in the pubic region.,gr1
PMC7838088,Figure 2,"Panoramic view of dermal lobular proliferation composed predominantly of mature sebaceous cells (Hematoxylin & eosin, ×40).",gr2
PMC7838088,Figure 3,"Detail of lobular proliferation with multivacuolated cells in the center and smaller, non vacuolated cells at the periphery (Hematoxylin & eosin, ×200).",gr3
PMC7992712,Fig. 1,Clinical presentations of sebaceous neoplasms. (A) Extraocular sebaceous carcinoma presenting as a crusted yellowish nodule with erythematous base on the neck. (B) Sebaceous adenoma presenting as an erythematous nodule with central umbilication on the left cheek.,ad-31-14-g001
PMC7992712,Fig. 2,"Histopathologic presentations of sebaceous neoplasms. (A, B) Sebaceous carcinoma. (A) Multilobular basaloid tumors are associated with epidermal ulceration (H&E, ×40). (B) The constituent cells, both basaloid cells and sebocytes, demonstrate marked cytologic atypia and mitotic activity (H&E, ×400). (C, D) Benign sebaceous neoplasms. The tumor is composed of enlarged sebaceous lobules with two types of mature cells: sebaceous and basaloid cells (H&E, ×100). (C) Sebaceous cells predominate in sebaceous adenoma and (D) basaloid cells in sebaceoma (H&E, ×100).",ad-31-14-g002
PMC7452313,Fig 1,"Representative gross skin lesions. A red papule identified on the nose (A) and 2 red papules on the back (B, C). All the lesions were proven to be sebaceous adenoma according to histopathology.",gr1
PMC7452313,Fig 2,"Hematoxylin-eosin stain of a representative sebaceous adenoma and immunostains of the MMR genes. A, Sebaceous adenoma. Immunostain with MSH2 (B) and MSH6 (C) showing that the proteins are lost in sebaceous adenoma. Immunostain with MLH1 (D) and PMS2 (E) showing that the proteins are retained in the sebaceous adenoma. (A, Hematoxylin-eosin stain; original magnification: ×100.)",gr2
PMC7452313,Fig 3,"Hematoxylin-eosin stain of the squamous cell carcinoma and immunostains of the MMR genes. A, Squamous cell carcinoma, moderately differentiated. Immunostain with MSH2 (B), MSH6 (C), and MLH1 (D) showing that the proteins are retained in squamous cell carcinoma. E, Immunostain with PMS2 showing that the protein is lost in squamous cell carcinoma. (A, Hematoxylin-eosin stain; original magnification: ×200.)",gr3
PMC7452313,Fig 4,"Hematoxylin-eosin stain of the 2 keratoacanthomas and immunostains of MSH2 and MSH6. A, Keratoacanthoma 1, with no sebaceous differentiation. Immunostain with MSH2 (B) and MSH6 (C) showing that the proteins are lost in keratoacanthoma 1. D, Keratoacanthoma 2, with no sebaceous differentiation. Immunostain with MSH2 (E) and MSH6 (F) showing that the proteins are retained in keratoacanthoma 2. (A and D, Hematoxylin-eosin stain; original magnifications: ×100.)",gr4
PMC8136295,Figure 1,Hematoxylin and eosin-stained section of the left upper cheek showing a sebaceous adenoma.,cureus-0013-00000014582-i01
PMC8136295,Figure 2,Immunohistochemistry staining of the sebaceous adenoma demonstrating retained expression of PMS2 in 2(a) and loss of MSH6 in the section in (b).,cureus-0013-00000014582-i02
PMC8136295,Figure 3," Proposed algorithm for the diagnosis of MTS.MTS: Muir-Torre syndromeSource: Ponti and Ponz de Leon [6], reprinted with permission",cureus-0013-00000014582-i03
PMC8064920,Figure 1:,The Computerized Tomography (A) and the gross photograph (B) of the renal mass showing a well circumscribed tan brown mass in the right kidney extending into the renal hilum.,JKCVHL-8-008-g001
PMC8064920,Figure 2:,(A) Sebaceous adenoma in the dermis with cystic dilatation (Hematoxylin and Eosin ×40). (B) Proliferation of germinative cells in the sebaceous adenoma (Hematoxylin and Eosin ×200). (C) Low magnification view of the colonic adenocarcinoma with normal colon on the right and the adenocarcinoma with mostly solid architecture (Hematoxylin and Eosin ×40). (D) Poorly differentiated adenocarcinoma of colon with pleomorphic tumor cells and poorly formed glands with some extracellular and intracellular mucin (Hematoxylin and Eosin ×200).,JKCVHL-8-008-g002
PMC8064920,Figure 3:,Hematoxylin- and eosin-stained sections of the renal tumor (A). Low magnification showing a well-circumscribed tumor with papillary structures and normal kidney on the right (×40) (B). Well-circumscribed papillary tumor with fibrous septa separating the tumor (×40) (C). Papillary architecture of the tumor with thin fibrovascular core (×100) (D). The tumor cells have abundant granular eosinophilic cytoplasm and a round nucleus placed away from the basal lamina (×400) (E). Papillary tumor with foamy histiocytes (×200) and F. Papillary tumor with hemosiderin pigment (×200) (F).,JKCVHL-8-008-g003
PMC8064920,Figure 4:,Immunohistochemical stains showing (A) Focal staining for AE1/AE3. (B) Membranous staining for epithelial membrane antigen (EMA). (C) Diffuse cytoplasmic staining for AMACR. (D) Diffuse nuclear staining for PAX8. (E) Focal staining for CAIX. (F) Diffuse strong luminal membranous staining for CD10.,JKCVHL-8-008-g004
PMC8064920,Figure 5:,"Immunohistochemical stain for mismatch repair proteins showing loss of expression of MSH6 and preserved nuclear expression of MLH1, PMS2, and MSH2.",JKCVHL-8-008-g005
PMC8559639,Figure 1,Multiple sebaceous adenoma and asymmetry on the face,cjim-12-401-g001
PMC8559639,Figure 2,Poly-ostotic fibrous dysplasia of skull,cjim-12-401-g002
PMC8559639,Figure 3,Facial feature of the patient after aesthetic surgery and 5 years follow- up,cjim-12-401-g003
PMC8293182,Figure 1,"Sebaceous carcinoma, sample case. (a) Hematoxylin and eosin-stained section showing an infiltrative proliferation of basaloid cells with focal sebaceous differentiation and abundant mitoses, original magnification 100×; (b) GLUT1 immunohistochemical stain of the same lesion showing strong diffuse cytoplasmic and membranous staining throughout the tumor, original magnification 100×.",dermatopathology-08-00031-g001
PMC8293182,Figure 2,"Sebaceoma, sample case. (a) Hematoxylin and eosin-stained section showing a well-circumscribed dermal tumor consisting predominantly of basaloid cells with minimal cytologic atypia and mitoses, original magnification 100×; (b) GLUT1 immunohistochemical stain of the same tumor showing diffuse strong cytoplasmic and membranous staining in the basaloid cells with weaker staining in cells with greater maturation, original magnification 100×.",dermatopathology-08-00031-g002
PMC8293182,Figure 3,"Sebaceous adenoma, sample case. (a) Hematoxylin and eosin-stained section showing a well-circumscribed dermal-based tumor consisting predominantly of mature sebocytes with a basaloid component comprising less than 50% of the tumor cells. Cytologic atypia and mitoses are not prominent, original magnification 100×; (b) GLUT1 immunohistochemical stain of the same tumor showing cytoplasmic and membranous staining in the basaloid component of the tumor with weak to absent staining in mature sebocytes, original magnification 100×.",dermatopathology-08-00031-g003
PMC8293182,Figure 4,"Sebaceous hyperplasia, sample case. (a) Hematoxylin and eosin-stained section showing a benign proliferation of sebaceous glands with a single layer of basaloid cells surrounding each lobule, original magnification 100×; (b) GLUT1 immunohistochemical stain of the same tumor showing primarily membranous staining only in the basaloid cells at the periphery of each lobule with staining becoming weaker to completely absent in the central mature sebocytes, original magnification 100×.",dermatopathology-08-00031-g004
PMC8564211,Figure 1,"AQP3 mRNA level in skin normal tissue and lesions. RT-PCR showed AQP3 mRNA in normal squamous tissue (NST), solar keratosis (SoK), seborrheic keratosis (SbK), eccrine poroma (EP), sebaceoma (SB), squamous cell carcinoma (SCC), Bowen's disease (BD), and apocrine carcinoma (AC), but AQP3 mRNA was absent in nevocellular nevus (NN), basal cell carcinoma (BC), and malignant melanoma (MM).",ACP2021-7866471.001
PMC8564211,Figure 2,"Immunohistochemical staining (immunoperoxidase staining in detail) of AQP3 in normal kidney and skin tissue, kidney tissue as positive control. Immunoreactivity of AQP3 is shown in the cytoplasmic membrane of collecting ducts and squamous cell (magnification: 400x).",ACP2021-7866471.002
PMC8564211,Figure 3,"Expression of AQP3 in benign skin lesions and tumors. Distinctive AQP3 immunoreactivity is identified in molluscum contagiosum (a), hidradenoma (b), eccrine poroma (c), and sebaceoma (d) with corresponding figure of HE staining on the lower right-hand corner (magnification: (a, b) 400x; (c, d) 200x).",ACP2021-7866471.003
PMC8564211,Figure 4,"AQP3 expression in malignant skin tumors. Diffuse cytoplasmic membrane staining of AQP3 is identified in solar keratoses (a), Bowen's disease (b), Paget's disease (c), squamous cell carcinoma (d), and apocrine carcinoma (e), while negative AQP3 staining is observed in basal cell carcinomas (f), sebaceous carcinomas (g), and malignant melanomas (h) with corresponding figure of HE staining on the lower right-hand corner (magnification: 200x).",ACP2021-7866471.004
PMC9140677,Figure 1,Ultrasonography shows the well-circumscribed tumor in the left parotid.,diagnostics-12-01232-g001
PMC9140677,Figure 2,Macroscopic aspects (a) tumor after the en-block removal; (b) the cut surfaces of the resected tumor.,diagnostics-12-01232-g002
PMC9140677,Figure 3,Photomicrographs of the histologic specimen showed (a) cystic proliferation with sebaceous differentiation (hematoxylin and eosin; ×40; ×100) and (b) masses of squamous and epithelial cells. Histopathology slides showed (c) a predominance of a cystic pattern over a solid one and (d) cystic space filled with a sebaceous material (hematoxylin and eosin; ×200).,diagnostics-12-01232-g003
PMC9081419,Fig. 1.,"A linear, skin-colored, alopecic verrucous plaque measuring 7×1.5 cm on the scalp. The plaque contained three erythematous ulcerated nodules (white arrows and arrowhead) and several grayish-yellow papules.",acfs-2022-00101f1
PMC9081419,Fig. 2.,"Syringocystadenoma papilliferum demonstrating papillary structures lined by double layers of cuboidal epithelium and stroma containing numerous plasma cells (H&E, ×20).",acfs-2022-00101f2
PMC9081419,Fig. 3.,"Desmoplastic trichilemmoma comprising a well-defined lobular tumor with dense desmoplastic stroma occupying the central portion of the lesion. There is focal clear cell differentiation (black arrow) surrounded by a basement membrane. The irregular epithelial strands without cellular atypia are admixed in a desmoplastic stroma (white arrow) (H&E, ×40).",acfs-2022-00101f3
PMC9081419,Fig. 4.,"Sebaceoma demonstrating a basaloid dermal tumor with cyst formation, superficial ulceration, and hemorrhage. Ductal structures lined by an eosinophilic cuticle are visible. Note the random admixture of basaloid cells and mature sebocytes (black arrow) (H&E, ×40). ",acfs-2022-00101f4
PMC9081419,Fig. 5.,"Trichoblastoma demonstrating basaloid proliferations with peripheral palisading emanating from the epidermis. Note the presence of papillary mesenchymal bodies (black arrow) and adjacent fibrotic stroma (H&E, ×40).",acfs-2022-00101f5
PMC9081419,Fig. 6.,"Pigmented trichoblastoma exhibiting melanin pigmentation within a typical trichoblastoma (H&E, ×200).",acfs-2022-00101f6
PMC9081419,Fig. 7.,"Sebaceous adenoma demonstrating a circumscribed tumor composed of irregular sebaceous lobules with surrounding basaloid cells more than two layers thick (black arrows). A few mitotic figures (black circle) are present in the central sebaceous lobule (H&E, ×100).",acfs-2022-00101f7
PMC9081419,Fig. 8.,"Tumor of follicular infundibulum comprising an epithelial tumor with a plate-like growth pattern. Note the anastomosing islands of basophilic cells with peripheral palisading and multifocal attachment to the overlying epithelium (H&E, ×200).",acfs-2022-00101f8
PMC9647324,Fig 1,"Clinical presentation. Sebaceous adenoma presenting as small, slightly red papule on the left deltoid area (A) in contrast with the sebaceous carcinoma 5 years later as a dark brown, nodule (B), located in the identical anatomical location.",gr1
PMC9647324,Fig 2,Sebaceous adenoma. Initial histopathology displaying well-circumscribed lobules composed of mature sebocytes centrally and a smaller component of peripheral basaloid cells (A-C).,gr2
PMC9647324,Fig 3,"Sebaceous carcinoma. Histopathology 5 years later, demonstrating an eroded, exophytic tumor composed of atypical epithelial cells with scattered mitoses and sebocytes (A and B) with prominent Ki-67 immunostaining (C).",gr3
PMC9647324,Fig 4,"Immunohistochemistry of sebaceous adenoma and carcinoma. In the sebaceous adenoma, MSH2 (A) and MSH6 (B) were expressed in the stroma, but not the parenchyma, of the tumor. Immunostaining was positive in the stroma and negative in the parenchyma of the sebaceous carcinoma for MSH2 (C) and MSH6 (D) as well.",gr4
PMC9941027,Figure 1,"Cutaneous sebaceous carcinoma presenting as a red nodule on the chest of a 67-year-old maleDistant (A) and closer (B) views of the left side of the upper chest show an acquired lesion of three weeks duration presenting as a nontender, firm, 5 × 5-millimeter, red, smooth nodule (black arrow). The man has no personal or family history of cancer. The purple-inked oval designates the borders of the shave biopsy that was performed.",cureus-0015-00000033975-i01
PMC9941027,Figure 2,"Pathologic presentation of an extraocular cutaneous sebaceous carcinoma on the chest of a 67-year-old maleDistant (A) and closer (B, C, and D) views of the microscopic features of a sebaceous carcinoma show a basaloid nodule with prominent sebaceous differentiation in the dermis (within the black oval); the neoplasm appears to be extending from the squamous epithelium of a keratin-containing hair follicle located adjacent to the right side of the tumor. There are mature sebocytes (black arrows); however, approximately 90% of the tumor consists of crowded atypical-appearing basophilic-staining basaloid cells (red triangles) that have mitoses (hematoxylin and eosin stain: A, ×4; B, ×10; C, ×20; D, ×40).",cureus-0015-00000033975-i02
PMC9941027,Figure 3,"Immunohistochemistry analysis of sebaceous carcinoma for MSH2 gene expression shows an absence of stainingAbbreviation: MSH2, MutS Homolog 2Distant (A) and closer (B, C, and D) views of the tumor (within the black oval) show more than 90% loss of staining for MSH2. An absence of staining of the sebaceous carcinoma cells (black triangles) demonstrates a loss of expression of the MSH2 mismatch repair gene. Positive staining for MSH2 (black arrows) is present in the cells occupying the basal layers of the epidermis (immunoperoxidase stain: A, ×4; B, ×10; C, ×20; D, ×40).",cureus-0015-00000033975-i03
PMC9941027,Figure 4,"Immunohistochemistry analysis demonstrates an absence of staining for MSH6 gene expression in a sebaceous carcinomaAbbreviation: MSH6, MutS Homolog 6Distant (A) and closer (B, C, and D) views demonstrate that there is a greater than 90% loss of staining for MSH6 in the sebaceous carcinoma (within the black oval). The basal layers of the epidermis and some of the cells at the periphery of the tumor show positive staining for MSH6 (black arrows). The absence of staining of the tumor cells (black triangles) shows a loss of expression of the MSH6 mismatch repair gene (immunoperoxidase stain: A, ×4; B, ×10; C, ×20; D, ×40).",cureus-0015-00000033975-i04
PMC9941027,Figure 5,"Staining for MLH1 gene expression is prominent in immunohistochemistry analysis of the sebaceous carcinomaAbbreviation: MLH1, MutL Homolog 1Distant (A) and closer (B, C, and D) views of the tumor show strongly positive staining for MLH1 (within the black oval). The diffuse staining of the sebaceous carcinoma cells (red triangles) implies maintained expression of the MLH1 mismatch repair gene. Staining is also observed in the lower layers of the epidermis (black arrows) (immunoperoxidase stain: A, ×4; B, ×10; C, ×20; D, ×40).",cureus-0015-00000033975-i05
PMC9941027,Figure 6,"The sebaceous carcinoma shows staining for PMS2 when immunohistochemistry analysis was performedAbbreviation: PMS2, PMS1 Homolog 2, mismatch repair system component geneDistant (A) and closer (B, C, and D) views show strongly positive staining for PMS2 in the sebaceous carcinoma (within the black oval); the lower layers of the epidermis also show staining (black arrows). The maintained expression of the PMS2 mismatch repair gene is implied by the diffuse staining of the tumor cells (red triangles) (immunoperoxidase stain: A, ×4; B, ×10; C, ×20; D, ×40).",cureus-0015-00000033975-i06
PMC9941027,Figure 7,"Sebaceous epithelioma presenting as a nodule on the lower left leg of a 74-year-old maleAbbreviation: JAK2, Janus kinase 2Distant (A) and closer (B and C) views of a new 8 × 8-millimeter, flesh-colored nodule (black arrow) on the left pretibial leg of a male with myelodysplastic syndrome who was receiving an oral JAK2 inhibitor. His family history was significant for colon cancer, breast cancer, and acute myelogenous leukemia; he had no personal history of visceral malignancy. A shave biopsy was performed.",cureus-0015-00000033975-i07
