pmid,pmcid,title,journal,insert_time
27613297,PMC5120630,Dermoscopy in General Dermatology: A Practical Overview.,Dermatol Ther (Heidelb),2023-12-17-22-06-59
28405495,PMC5384345,Biological and clinical significance of tryptophan-catabolizing enzymes in cutaneous T-cell lymphomas.,Oncoimmunology,2023-12-17-22-06-59
28443307,PMC5394193,Complete durable remission of a fulminant primary cutaneous aggressive epidermotropic CD8(+) cytotoxic T-cell lymphoma after autologous and allogeneic hematopoietic stem cell transplantation.,JAAD Case Rep,2023-12-17-22-06-59
28540091,PMC5429914,A Severe Case of Lymphomatoid Papulosis Type E Successfully Treated with Interferon-Alfa 2a.,Case Rep Dermatol Med,2023-12-17-22-06-59
30374384,PMC6201614,Type B lymphomatoid papulosis.,Pan Afr Med J,2023-12-17-22-06-59
30581939,PMC6293026,EBV(+) mucocutaneous ulcers in the setting of pre-existing cutaneous T-cell lymphoproliferative disorders: A report of 2 cases.,JAAD Case Rep,2023-12-17-22-06-59
30630983,PMC6355473,CD30-positive primary cutaneous lymphoproliferative disorders: molecular alterations and targeted therapies.,Haematologica,2023-12-17-22-06-59
30687061,PMC6341360,CD30-Positive Angioinvasive Lymphomatoid Papulosis (Type E) Developing from Parapsoriasis en Plaque.,Case Rep Oncol,2023-12-17-22-06-59
30891476,PMC6403113,γδ lymphomatoid papulosis type D: A histologic mimic of primary cutaneous γδ T-cell lymphoma.,JAAD Case Rep,2023-12-17-22-06-59
31256561,PMC6615420,Treatment of primary cutaneous anaplastic large cell lymphoma.,Arch Craniofac Surg,2023-12-17-22-06-59
31380123,PMC6662440,"Lymphomatoid Papulosis Type A: A Case Report of the ""Wait-and-See Strategy"" in a 27-Year-Old Male Patient with Extensive Disease.",Case Rep Dermatol Med,2023-12-17-22-06-59
31516992,PMC6728836,Angiodestructive lymphomatoid papulosis lasting more than 45 years.,JAAD Case Rep,2023-12-17-22-06-59
31715046,PMC7028293,Frequency and prognosis of associated malignancies in 504 patients with lymphomatoid papulosis.,J Eur Acad Dermatol Venereol,2023-12-17-22-06-59
31888015,PMC7168128,Comorbidities in Mycosis Fungoides and Racial Differences in Co-Existent Lymphomatoid Papulosis: A Cross-Sectional Study of 580 Patients in an Urban Tertiary Care Center.,Medicines (Basel),2023-12-17-22-06-59
32013101,PMC7037068,Primary Cutaneous Anaplastic Large Cell Lymphoma (pcALCL) in the Elderly and the Importance of Sport Activity Training.,Int J Environ Res Public Health,2023-12-17-22-06-59
32029943,PMC6986121,"Mycosis Fungoides, Lymphomatoid Papulosis and Hodgkin's Lymphoma in the Same Patient: Apropos of a Possible Monoclonal Origin.",Indian J Dermatol,2023-12-17-22-06-59
32049976,PMC7015403,"Evidence linking atopy and staphylococcal superantigens to the pathogenesis of lymphomatoid papulosis, a recurrent CD30+ cutaneous lymphoproliferative disorder.",PLoS One,2023-12-17-22-06-59
32490107,PMC7256238,Lymphomatoid papulosis successfully managed with excimer laser maintenance therapy.,JAAD Case Rep,2023-12-17-22-06-59
33145385,PMC7591542,Man with recurrent necrotic papules.,JAAD Case Rep,2023-12-17-22-06-59
33269156,PMC7704163,Primary Cutaneous CD30+ Anaplastic Large Cell Lymphoma: A Rare Association With Large Plaque Parapsoriasis.,Cureus,2023-12-17-22-06-59
33294548,PMC7701032,"Two cases of human orf resembling intravascular lymphoma, angiolymphoid hyperplasia with eosinophilia, and lymphomatoid papulosis.",JAAD Case Rep,2023-12-17-22-06-59
33389922,PMC7927440,Evaluation of Associated Lymphomas and Their Risk Factors in Patients with Lymphomatoid Papulosis: A Retrospective Single-Center Study from Turkey.,Turk J Haematol,2023-12-17-22-06-59
33898676,PMC8056172,Necrotic papulonodules on the legs.,JAAD Case Rep,2023-12-17-22-06-59
34235215,PMC8216793,Primary Cutaneous Lymphomas in Thailand: A 10-Year Retrospective Study.,Biomed Res Int,2023-12-17-22-06-59
34408597,PMC8362754,The incidences of other primary cancers in patients with mycosis fungoides and Sézary syndrome.,Postepy Dermatol Alergol,2023-12-17-22-06-59
34434478,PMC8383590,Lymphomatoid Papulosis Development in Acute Lymphoblastic Leukemia.,J Med Cases,2023-12-17-22-06-59
34449607,PMC8395711,"Pseudomalignancies in Children: Histological Clues, and Pitfalls to Be Avoided.",Dermatopathology (Basel),2023-12-17-22-06-59
34568060,PMC8459905,Case Report: Contrasting BCL2 Upregulation With Venetoclax in a Case of Refractory Lymphomatoid Papulosis and Progressive Chronic Lymphocytic Leukemia.,Front Oncol,2023-12-17-22-06-59
34819759,PMC8606967,Lymphomatoid papulosis in a patient treated with glatiramer acetate and the glatiramoid Glatopa for multiple sclerosis: A case report.,J Cent Nerv Syst Dis,2023-12-17-22-06-59
34842638,PMC8628721,Primary Cutaneous Gamma-Delta T Cell Lymphomas: A Case Series and Overview of the Literature.,Dermatopathology (Basel),2023-12-17-22-06-59
34909731,PMC8659398,Oncogenic Mutations and Gene Fusions in CD30-Positive Lymphoproliferations and Clonally Related Mycosis Fungoides Occurring in the Same Patients.,JID Innov,2023-12-17-22-06-59
34926748,PMC8668777,Rare lymphomatoid reactions following SARS-CoV-2 vaccination.,JAAD Case Rep,2023-12-17-22-06-59
34977845,PMC8688881,Genomic Analysis of Cutaneous CD30-Positive Lymphoproliferative Disorders.,JID Innov,2023-12-17-22-06-59
35036500,PMC8753051,Lymphomatoid papulosis responding to topical methotrexate.,JAAD Case Rep,2023-12-17-22-06-59
35155032,PMC8825690,"Squamous Cell Carcinoma and Tattoo: A Man With a Tattoo-Associated Squamous Cell Carcinoma and Review of Benign Tumors, Lymphoid Conditions, and Malignant Neoplasms Occurring Within a Tattoo.",Cureus,2023-12-17-22-06-59
35187766,PMC9286683,Leg paralysis after photodynamic therapy for lymphomatoid papulosis: A case report.,Dermatol Ther,2023-12-17-22-06-59
35203244,PMC8870189,"Understanding Cell Lines, Patient-Derived Xenograft and Genetically Engineered Mouse Models Used to Study Cutaneous T-Cell Lymphoma.",Cells,2023-12-17-22-06-59
35274033,PMC8904182,Remittance of primary cutaneous CD30(+) lymphoproliferative disorder in a patient on adalimumab.,JAAD Case Rep,2023-12-17-22-06-59
35466174,PMC9036212,Aggressive Primary Cutaneous Anaplastic T-Cell Lymphoma Successfully Treated with Autologous Stem Cell Transplant and Brentuximab Vedotin Consolidation: Case Report and Review of the Literature.,Hematol Rep,2023-12-17-22-06-59
35600569,PMC9120047,Solitary pink papule in an elderly man.,JAAD Case Rep,2023-12-17-22-06-59
35653095,PMC9170547,Lymphomatoid papulosis during upadaci-tinib treatment for rheumatoid arthritis.,Eur J Dermatol,2023-12-17-22-06-59
35842335,PMC9453476,Multiple painless papulonodules in a 3-year-old girl: type A lymphomatoid papulosis.,An Bras Dermatol,2023-12-17-22-06-59
36065341,PMC9440669,Pityriasis Lichenoides Et Varioliformis Acuta and Lymphomatoid Papulosis Type F: A Case Report of Two Entities in One Patient.,Clin Cosmet Investig Dermatol,2023-12-17-22-06-59
36307824,PMC9616621,Type D lymphomatoid papulosis with pityriasis lichenoides et varioliformis acuta-like features in a child with parvovirus infection: a controversial diagnosis in the spectrum of lymphoid proliferations: case report and literature review.,Ital J Pediatr,2023-12-17-22-06-59
36386070,PMC9644744,Regional Lymphomatoid Papulosis Arising after Total Mastectomy for Breast Cancer.,Indian J Dermatol,2023-12-17-22-06-59
36429125,PMC9688547,"Etiopathogenesis, Diagnosis, and Treatment Strategies for Lymphomatoid Papulosis with Particular Emphasis on the Role of the Immune System.",Cells,2023-12-17-22-06-59
36437812,PMC9878077,Two cases of challenging cutaneous lymphoid infiltrates presenting in the context of COVID-19 vaccination: A reactive lymphomatoid papulosis-like eruption and a bona fide lymphoma.,J Cutan Pathol,2023-12-17-22-06-59
36483223,PMC9724715,The relevance of complete imaging investigations in lymphomatoid papulosis.,Dermatol Reports,2023-12-17-22-06-59
37000052,PMC10063299,A case report of T cell/histiocyte-rich large B cell lymphoma misdiagnosed as lymphomatoid papulosis.,Medicine (Baltimore),2023-12-17-22-06-59
37113344,PMC10129042,Pityriasis Lichenoides-Like Mycosis Fungoides: A Case Report.,Cureus,2023-12-17-22-06-59
37771361,PMC10523180,Zosteriform mycosis fungoides and lymphomatoid papulosis arising in an area of prior herpes zoster.,JAAD Case Rep,2023-12-17-22-06-59
37782018,PMC10581442,"Critical Review-A Tribute to Louis Brocq Lymphomatoid Papulosis, the Key in Exploring the Relationship of Parapsoriasis and Mycosis Fungoides.",Am J Dermatopathol,2023-12-17-22-06-59
37799372,PMC10549867,Vegetative plaque on the left superior eyelid.,Skin Health Dis,2023-12-17-22-06-59
37936974,PMC10627364,When Lymphoma Strikes the Pancreas: A Rare Presentation of Systemic Anaplastic Lymphoma Kinase-Negative Anaplastic Large Cell Lymphoma in a Human Immunodeficiency Virus-Positive Patient.,J Hematol,2023-12-17-22-06-59
37998391,PMC10670482,Histopathological Markers for Target Therapies in Primary Cutaneous Lymphomas.,Cells,2023-12-17-22-06-59
9159045,PMC4531975,A case of lymphomatoid papulosis occurred simultaneously with Ki-1-positive anaplastic large cell lymphoma.,Korean J Intern Med,2023-12-17-22-06-59
