pmid,pmcid,title,journal,insert_time,has_targz
24882970,PMC4037668,Intralesional methotrexate for the treatment of keratoacanthoma: retrospective study and review of the korean literature.,Ann Dermatol,2023-12-17-22-08-10,True
25075293,PMC4097349,Case Report: A case of hypertrophic lupus erythematosus with negative CD123 staining and absence of transepidermal elimination of elastin.,F1000Res,2023-12-17-22-08-10,True
25120468,PMC4127547,Keratoacanthoma accompanied by multiple lung squamous cell carcinomas developing in a renal transplant recipient.,Case Rep Dermatol,2023-12-17-22-08-10,True
25126456,PMC4131996,Keratoacanthoma versus invasive squamous cell carcinoma: a comparison of dermatoscopic vascular features in 510 cases.,Dermatol Pract Concept,2023-12-17-22-08-10,True
25191656,PMC4149899,"A clinical, histopathological and immunohistochemical approach to the bewildering diagnosis of keratoacanthoma.",J Dent (Shiraz),2023-12-17-22-08-10,True
25309748,PMC4190131,Keratoacanthoma Pathobiology in Mouse Models.,Diseases,2023-12-17-22-08-10,True
25360634,PMC4215900,Cutaneous epithelial tumors induced by vemurafenib involve the MAPK and Pi3KCA pathways but not HPV nor HPyV viral infection.,PLoS One,2023-12-17-22-08-10,True
25386237,PMC4211481,Keratoacanthoma centrifugum marginatum: unresponsive to oral retinoid and successfully treated with wide local excision.,Dermatol Reports,2023-12-17-22-08-10,True
25834377,PMC4377427,A case of keratoacanthoma associated with Basal cell carcinoma.,Ann Dermatol,2023-12-17-22-08-10,True
25914752,PMC4397509,Surgical attitude in premalignant lesions and malignant tumors of the lower lip.,J Med Life,2023-12-17-22-08-10,True
25949503,PMC4421447,A fast-growing skin lesion in a dialysis patient.,NDT Plus,2023-12-17-22-08-10,True
26060590,PMC4427779,Brain Abscess and Keratoacanthoma Suggestive of Hyper IgE Syndrome.,Case Reports Immunol,2023-12-17-22-08-10,True
26061320,PMC4616484,Keratoacanthoma and Keratoacanthoma-Like Squamous Cell Carcinoma: Similar Morphology but Different Pathogenesis.,Medicine (Baltimore),2023-12-17-22-08-10,True
26229388,PMC4513768,Pseudoepitheliomatous Hyperplasia: Relevance in Oral Pathology.,J Int Oral Health,2023-12-17-22-08-10,True
26312700,PMC4540534,Multiple giant angiokeratoma of Fordyce on the shaft of the penis masquerading as keratoacanthoma.,An Bras Dermatol,2023-12-17-22-08-10,True
26402814,PMC4635754,"Keratoacanthoma of the Lip: Activation of the mTOR Pathway, Tumor Suppressor Proteins, and Tumor Senescence.",Medicine (Baltimore),2023-12-17-22-08-10,True
26428883,PMC4598595,Sox9 expression in canine epithelial skin tumors.,Eur J Histochem,2023-12-17-22-08-10,True
26521161,PMC4628316,Rotation flap to cover a large defect on the dorsum of the hand.,J Surg Case Rep,2023-12-17-22-08-10,True
26677286,PMC4681211,Subungual Keratoacanthoma.,Indian J Dermatol,2023-12-17-22-08-10,True
26782292,PMC4750532,Insulin-like growth factor 2 mRNA-binding protein-3 as a marker for distinguishing between cutaneous squamous cell carcinoma and keratoacanthoma.,Int J Oncol,2023-12-17-22-08-10,True
26955113,PMC4763622,"""Nevoid Eruptive Keratoacanthoma"" - Yet Another Atypical Manifestation of Generalized Keratoacanthoma.",Indian J Dermatol,2023-12-17-22-08-10,True
26955114,PMC4763623,Keratoacanthoma Arising Over Margin of Porokeratosis of Mibelli: A New Association?,Indian J Dermatol,2023-12-17-22-08-10,True
27051751,PMC4809229,Eruptive keratoacanthomatous atypical squamous proliferations (KASPs) arising in skin graft sites.,JAAD Case Rep,2023-12-17-22-08-10,True
27141983,PMC4855796,The occurrence of non-melanoma malignant skin lesions and non-cutaneous squamous-cell carcinoma among metastatic melanoma patients: an observational cohort study in Denmark.,BMC Cancer,2023-12-17-22-08-10,True
27274538,PMC4885138,Keratoacanthoma centrifugum marginatum: A diagnostic and therapeutic challenge.,JAAD Case Rep,2023-12-17-22-08-10,True
27388771,PMC4936261,Frequent detection of human polyomavirus 6 in keratoacanthomas.,Diagn Pathol,2023-12-17-22-08-10,True
27408934,PMC4927649,Keratoacanthoma-appearing melanoma metastases in a patient receiving pembrolizumab therapy.,JAAD Case Rep,2023-12-17-22-08-10,True
27486591,PMC4949496,Systemic methotrexate for prurigo nodularis and keratoacanthomas in actinically damaged skin.,JAAD Case Rep,2023-12-17-22-08-10,True
27489433,PMC4969480,Synchronous Occurrence of Primary Cutaneous Anaplastic Large Cell Lymphoma and Squamous Cell Carcinoma.,Ann Dermatol,2023-12-17-22-08-10,True
27684856,PMC5265949,Successful treatment of cutaneous squamous cell carcinoma with intralesional cryosurgery: Case report.,Medicine (Baltimore),2023-12-17-22-08-10,True
27788211,PMC5082942,Aberrant DNA Methylation in Keratoacanthoma.,PLoS One,2023-12-17-22-08-10,True
27822110,PMC5094616,The Danish Nonmelanoma Skin Cancer Dermatology Database.,Clin Epidemiol,2023-12-17-22-08-10,True
27999416,PMC5187949,Dermal Delivery of Constructs Encoding Cre Recombinase to Induce Skin Tumors in Pten(LoxP/LoxP);Braf(CA/+) Mice.,Int J Mol Sci,2023-12-17-22-08-10,True
28101021,PMC5216202,Late-Onset Multiple Self-Healing Squamous Epithelioma Ferguson-Smith Recurrence Induced by Radiotherapy.,Case Rep Dermatol,2023-12-17-22-08-10,True
28392667,PMC5383765,A Case of Exophytic Pilomatricoma Clinically Resembling Keratoacanthoma.,Ann Dermatol,2023-12-17-22-08-10,True
28454431,PMC5403446,Cytokeratin 17 and Ki-67: Immunohistochemical markers for the differential diagnosis of keratoacanthoma and squamous cell carcinoma.,Oncol Lett,2023-12-17-22-08-10,True
28479697,PMC5406790,Keratoacanthoma of the lip: A case report with emphasis on histogenesis.,J Oral Maxillofac Pathol,2023-12-17-22-08-10,True
28584672,PMC5443992,Keratoacanthoma of the Nasal Septum Secondary to Ranibizumab Use.,Case Rep Pathol,2023-12-17-22-08-10,True
28913230,PMC5556857,A Giant Keratoacanthoma Treated with Surgical Excision.,Arch Craniofac Surg,2023-12-17-22-08-10,True
28948204,PMC5602908,Use of photodynamic therapy and acitretin in generalized eruptive keratoacanthoma of Grzybowski.,JAAD Case Rep,2023-12-17-22-08-10,True
28979640,PMC5622822,[Zitelli bilobed flap for the reconstruction of the nasal pyramid after excision of basal cell carcinoma (BCC)].,Pan Afr Med J,2023-12-17-22-08-10,True
29261131,PMC5744095,Histology of Non-Melanoma Skin Cancers: An Update.,Biomedicines,2023-12-17-22-08-10,True
29263542,PMC5724316,Calcified Keratoacanthoma with Tumoral Calcinosis in a 10-year-old Boy: A mere Co-incidence?,Indian J Dermatol,2023-12-17-22-08-10,True
29368221,PMC5825327,Successful Treatment of a Keratoacanthoma with Electrochemotherapy: A Case Report.,Dermatol Ther (Heidelb),2023-12-17-22-08-10,True
29459852,PMC5807414,β-HPV Infection Correlates with Early Stages of Carcinogenesis in Skin Tumors and Patient-Derived Xenografts from a Kidney Transplant Recipient Cohort.,Front Microbiol,2023-12-17-22-08-10,True
29610614,PMC5874379,Topical Imiquimod 5% as a Treatment Option in Solitary Facial Keratoacanthoma.,Open Access Maced J Med Sci,2023-12-17-22-08-10,True
29770284,PMC5953505,Solitary Palmar Keratoacanthoma: Case Report.,Cureus,2023-12-17-22-08-10,True
29884163,PMC5994055,"Shisha use among students in a private university in Kigali city, Rwanda: prevalence and associated factors.",BMC Public Health,2023-12-17-22-08-10,True
30116665,PMC6092067,Digital dermatoscopy as a useful tool for evaluating therapeutic efficacy in a patient with eruptive keratoacanthomas.,Dermatol Pract Concept,2023-12-17-22-08-10,True
30128342,PMC6098212,Multiple reactive keratoacanthomas treated with zinc oxide wraps and intralesional corticosteroids.,JAAD Case Rep,2023-12-17-22-08-10,True
30167040,PMC6110548,[Keratoacanthoma of the left forearm].,Pan Afr Med J,2023-12-17-22-08-10,True
30402364,PMC6200441,Sporotrichoid Keratoacanthomas: Case Report and Review of Neoplasms Presenting in a Sporotrichoid Pattern.,Cureus,2023-12-17-22-08-10,True
30429717,PMC6232540,Multiple disseminated keratoacanthoma-like nodules: a rare form of distant metastases to the skin.,Postepy Dermatol Alergol,2023-12-17-22-08-10,True
30483096,PMC6244034,Keratoacanthoma Centrifugum Marginatum with Spontaneous Regression and Its Possible Differential Diagnosis.,Case Rep Oncol,2023-12-17-22-08-10,True
30519171,PMC6276738,Efficacy and Safety of Intralesional Methotrexate in the Treatment of a Large Keratoacanthoma of the Dorsal Hand in a 99-Year-Old Woman.,Case Rep Dermatol,2023-12-17-22-08-10,True
30581307,PMC6300784,Eyelid molluscum contagiosum presenting as a giant solitary ulcerating mass.,Saudi J Ophthalmol,2023-12-17-22-08-10,True
30656039,PMC6332754,Angiolymphoid hyperplasia with eosinophilia with clinical pictures of keratoacanthoma: A rare case report.,Clin Case Rep,2023-12-17-22-08-10,True
30790234,PMC6522596,Intralesional Methotrexate for the Treatment of Keratoacanthoma: The Neapolitan Experience.,Dermatol Ther (Heidelb),2023-12-17-22-08-10,True
30790235,PMC6522604,Successful Treatment of Generalized Eruptive Keratoacanthoma of Grzybowski with Acitretin.,Dermatol Ther (Heidelb),2023-12-17-22-08-10,True
30936956,PMC6434243,Aberrant expression and high-frequency mutations of SHARPIN in nonmelanoma skin cancer.,Exp Ther Med,2023-12-17-22-08-10,True
31049378,PMC6476889,Transient eruptive keratoacanthomas associated with nivolumab.,JAAD Case Rep,2023-12-17-22-08-10,True
31123453,PMC6514520,Granulomatous Reactions from Tattoos Following BRAF Inhibitor Therapy.,Case Rep Dermatol,2023-12-17-22-08-10,True
31127879,PMC6857863,No Association between Merkel Cell Polymavirus Infection and Keratoacanthoma in Korean Patients.,Asian Pac J Cancer Prev,2023-12-17-22-08-10,True
31149601,PMC6536069,Dermoscopy of Keratoacanthoma Centrifugum Marginatum.,Indian Dermatol Online J,2023-12-17-22-08-10,True
31239699,PMC6554522,TPM4 promotes cell migration by modulating F-actin formation in lung cancer.,Onco Targets Ther,2023-12-17-22-08-10,True
31448303,PMC6691758,Bilobed Flap for Reconstruction of a Large Keratoacanthoma of the Thumb.,Case Reports Plast Surg Hand Surg,2023-12-17-22-08-10,True
31755447,PMC6896558,Conjunctival keratoacanthoma/keratoacanthoma like squamous cell carcinoma: Err on the side of caution.,Indian J Ophthalmol,2023-12-17-22-08-10,True
31768411,PMC6872835,"Triple therapy with intralesional 5-fluorouracil, chemowraps, and acitretin: A well-tolerated option for treatment of widespread cutaneous squamous cell carcinomas on the legs.",JAAD Case Rep,2023-12-17-22-08-10,True
31781447,PMC6875255,Giant Squamous Cell Papilloma of the Eyelid-Diagnostic and Therapeutic Challenges.,Case Rep Ophthalmol Med,2023-12-17-22-08-10,True
31788244,PMC6878082,Recurrent malignant peripheral nerve sheath tumor as a friable nodule within a scar.,Clin Case Rep,2023-12-17-22-08-10,True
31815022,PMC6877974,"Cryosurgery, Intralesional Methotrexate and Imiquimod for Keratoacanthoma: Tuning the Combination.",Case Rep Dermatol Med,2023-12-17-22-08-10,True
31910189,PMC7233768,A giant keratoacanthoma of the cheek.,Acta Biomed,2023-12-17-22-08-10,True
31956685,PMC6957794,A patient with concurrent prurigo nodularis and squamous cell carcinomas of keratoacanthoma type: The role of aprepitant in diagnostic clarity.,JAAD Case Rep,2023-12-17-22-08-10,True
32057085,PMC9128960,Do Not Judge a Book by its Cover: Masquerading as Keratoacanthoma.,Acta Derm Venereol,2023-12-17-22-08-10,True
32411476,PMC7204328,An Analysis of Biopsies for Suspected Skin Cancer at a Tertiary Care Dermatology Clinic in the Western Cape Province of South Africa.,J Skin Cancer,2023-12-17-22-08-10,True
32523649,PMC7260122,Phase I study of vemurafenib in children with recurrent or progressive BRAF(V600E) mutant brain tumors: Pacific Pediatric Neuro-Oncology Consortium study (PNOC-002).,Oncotarget,2023-12-17-22-08-10,True
32535811,PMC7367996,Intralesional Methotrexate for the Treatment of Advanced Keratinocytic Tumors: A Multi-Center Retrospective Study.,Dermatol Ther (Heidelb),2023-12-17-22-08-10,True
32542147,PMC7292709,Resolution of Keratoacanthoma Type Squamous Cell Carcinoma Following Intralesional Therapy With Methotrexate.,Cureus,2023-12-17-22-08-10,True
32755460,PMC7469600,Web Application for the Automated Extraction of Diagnosis and Site From Pathology Reports for Keratinocyte Cancers.,JCO Clin Cancer Inform,2023-12-17-22-08-10,True
32881028,PMC7821248,"Keratoacanthoma, committed stem cells and neoplastic aberrant infundibulogenesis integral to formulating a conceptual model for an infundibulocystic pathway to squamous cell carcinoma.",J Cutan Pathol,2023-12-17-22-08-10,True
32982361,PMC7501962,Use of a Topical Film-Forming Medical Device Containing Repairsomes(®) in a Patient with Xeroderma Pigmentosum to Avoid Progression to Skin Cancerization.,Clin Cosmet Investig Dermatol,2023-12-17-22-08-10,True
33165435,PMC7640789,The Effectiveness of Cryosurgery Combined with Curettage and Electrodessication in the Treatment of Keratoacanthoma: A Retrospective Analysis of 90 Cases.,Indian J Dermatol,2023-12-17-22-08-10,True
33281010,PMC7838115,Case for diagnosis. A pruritic eruption of keratotic papules over the face and neck.,An Bras Dermatol,2023-12-17-22-08-10,True
33613230,PMC7879243,Multiple Keratoacanthomas after a Recent Tattoo: A Case Report.,Case Rep Dermatol,2023-12-17-22-08-10,True
33620676,PMC8019013,Grzybowski's Generalized Eruptive Keratoacanthomas in a Patient with Terminal Kidney Disease-An Unmet Medical Need Equally Ameliorated by Topical Imiquimod Cream and Lapacho Tea Wraps: A Case Report.,Dermatol Ther (Heidelb),2023-12-17-22-08-10,True
33654645,PMC7916637,Cutaneous Squamous Cell Carcinoma in Lynch Syndrome - An Overlooked Association.,Cureus,2023-12-17-22-08-10,True
33911570,PMC7992689,Rapidly Growing and Aggressive Cutaneous Squamous Cell Carcinomas in a Patient Treated with Ruxolitinib.,Ann Dermatol,2023-12-17-22-08-10,True
33954021,PMC8060018,Dermoscopy as a Tool in Differentiating Cutaneous Squamous Cell Carcinoma From Its Variants.,Dermatol Pract Concept,2023-12-17-22-08-10,True
33954799,PMC9380270,"Patient and Tumour Characteristics of Keratoacanthoma in a Large, Community-based Cohort Study from Queensland, Australia.",Acta Derm Venereol,2023-12-17-22-08-10,True
33977078,PMC8064920,Papillary Renal Cell Carcinoma in Lynch/Muir-Torre Syndrome with Germline Pathogenic Variant in MSH6 and Molecular Analysis: Report of a Case and Review of the Literature.,J Kidney Cancer VHL,2023-12-17-22-08-10,True
34163202,PMC8213956,Expression of Heat Shock Protein 105 in Cutaneous Squamous Cell Carcinoma: Correlation with Clinicopathological Characteristics.,Clin Cosmet Investig Dermatol,2023-12-17-22-08-10,True
34287287,PMC8293117,A Wolf in Sheep's Clothing: Collision of Melanoma and Keratoacanthoma.,Dermatopathology (Basel),2023-12-17-22-08-10,True
34419117,PMC8379813,Myxofibrosarcoma harboring an MLH1 pathogenic germline variant associated with Muir-Torre syndrome: a case report.,Hered Cancer Clin Pract,2023-12-17-22-08-10,True
34447761,PMC8383488,A Clinicopathological Analysis of Melanocytic Nevi: A Retrospective Series.,Front Med (Lausanne),2023-12-17-22-08-10,True
34504928,PMC8416953,Eruptive keratoacanthomas secondary to topical 5-fluorouracil application.,JAAD Case Rep,2023-12-17-22-08-10,True
34513448,PMC8411997,Keratoacanthoma in the External Auditory Canal.,Cureus,2023-12-17-22-08-10,True
34522564,PMC8432640,Multistage Ala Nasi Repair with an Expanded and Prelaminated Forehead Flap: A Case Report.,Plast Reconstr Surg Glob Open,2023-12-17-22-08-10,True
34590147,PMC9425612,"A Comment on: ""Patient and Tumour Characteristics of Keratoacanthoma in a Large, Community-based Cohort Study from Queensland, Australia"".",Acta Derm Venereol,2023-12-17-22-08-10,True
34596229,PMC9425628,Multiple Keratoacanthoma Centrifugum Marginatum in a Patient with Primary Myelofibrosis: A Case Report with Dermoscopic Findings.,Acta Derm Venereol,2023-12-17-22-08-10,True
34638427,PMC8508019,Beyond Nicotinamide Metabolism: Potential Role of Nicotinamide N-Methyltransferase as a Biomarker in Skin Cancers.,Cancers (Basel),2023-12-17-22-08-10,True
34650887,PMC8489780,Spironolactone-Induced Lichenoid Drug Reaction and Subsequent Diffuse Eruptive Squamous Cell Carcinomas Successfully Treated With Systemic Methotrexate.,Cureus,2023-12-17-22-08-10,True
34679546,PMC8535102,"What Is a Solitary Keratoacanthoma? A Benign Follicular Neoplasm, Frequently Associated with Squamous Cell Carcinoma.",Diagnostics (Basel),2023-12-17-22-08-10,True
34698134,PMC8544578,A Review of Immunocryosurgery and a Practical Guide to Its Applications.,Diseases,2023-12-17-22-08-10,True
34703435,PMC8460940,"Skin Deep: A Fascinating Case Report of Immunotherapy-Triggered, Treatment-Refractory Autoimmune Lichen Planus and Keratoacanthoma.",Case Rep Oncol,2023-12-17-22-08-10,True
34737570,PMC8558104,Clinical and Histopathological Characteristics of Tumors Arising in Seborrheic Keratosis: A Study of 1365 Cases.,Ther Clin Risk Manag,2023-12-17-22-08-10,True
34765197,PMC8572324,Successful treatment of a keratoacanthoma in a young patient with the application of topical 5% imiquimod cream.,Clin Case Rep,2023-12-17-22-08-10,True
34869815,PMC8619178,Local subungual excision and graft use in patients with incontinentia pigmenti: A case report and review of the literature.,JPRAS Open,2023-12-17-22-08-10,True
34976525,PMC8712232,Cutaneous Horn Revisited: A Woman With a Verruca Vulgaris-Associated Cornu Cutaneum.,Cureus,2023-12-17-22-08-10,True
35024732,PMC8848269,"Clinical, histopathological and immunohistochemical study of keratoacanthoma.",Rom J Morphol Embryol,2023-12-17-22-08-10,True
35082615,PMC8739857,Intravascular Basal Cell Carcinoma Hiding under a Keratoacanthoma.,Case Rep Dermatol,2023-12-17-22-08-10,True
35146101,PMC8818802,A rare case of axillary keratoacanthoma arising in hidradenitis suppurativa.,JAAD Case Rep,2023-12-17-22-08-10,True
35155032,PMC8825690,"Squamous Cell Carcinoma and Tattoo: A Man With a Tattoo-Associated Squamous Cell Carcinoma and Review of Benign Tumors, Lymphoid Conditions, and Malignant Neoplasms Occurring Within a Tattoo.",Cureus,2023-12-17-22-08-10,True
35283590,PMC8906273,Self-involution of a Solitary Keratoacanthoma: A Case Report with Photographic Documentation.,J Cutan Aesthet Surg,2023-12-17-22-08-10,True
35392226,PMC8980839,Prevalence of Merkel Cell Polyomavirus in Normal and Lesional Skin: A Systematic Review and Meta-Analysis.,Front Oncol,2023-12-17-22-08-10,True
35418728,PMC8996454,Large Crateriform Molluscum on Penis Masquerading as Keratoacanthoma.,J Glob Infect Dis,2023-12-17-22-08-10,True
35526843,PMC9081424,Extraordinarily aggressive cutaneous sarcomatoid squamous cell carcinoma of the face: a case report.,Arch Craniofac Surg,2023-12-17-22-08-10,True
35965913,PMC9364464,Management of Pre-malignant and Malignant Non-melanoma Skin Cancers: A Study from a Tertiary Care Hospital of North India.,J Cutan Aesthet Surg,2023-12-17-22-08-10,True
36010209,PMC9406543,CD47 Expression in Non-Melanoma Skin Cancers and Its Clinicopathological Implications.,Diagnostics (Basel),2023-12-17-22-08-10,True
36018509,PMC9786562,Two birds with one stone: Successful treatment with methotrexate in a patient with generalized eruptive keratoacanthoma of Grzybowski and rheumatoid arthritis.,Dermatol Ther,2023-12-17-22-08-10,True
36051135,PMC9297390,Lower lip recurrent keratoacanthoma: A case report.,World J Clin Cases,2023-12-17-22-08-10,True
36051475,PMC9427316,Computer Image Analysis Reveals C-Myc as a Potential Biomarker for Discriminating between Keratoacanthoma and Cutaneous Squamous Cell Carcinoma.,Biomed Res Int,2023-12-17-22-08-10,True
36504544,PMC9720466,Multiple Keratoacanthomas Following Moderna Messenger RNA-1273 COVID-19 Vaccination Resolved With 5-Fluorouracil Treatment: Case Report.,JMIR Dermatol,2023-12-17-22-08-10,True
36565019,PMC9793027,Interventional treatment of keratoacanthoderma: a case report.,J Int Med Res,2023-12-17-22-08-10,True
36565218,PMC10181027,Adverse reactions to the injection of face and neck aesthetic filling materials: a systematic review.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-08-10,True
36596022,PMC9803432,The diagnostic value of imaging techniques for keratoacanthoma: A review.,Medicine (Baltimore),2023-12-17-22-08-10,True
36698402,PMC9868898,Radiotherapy for keratoacanthoma of facial skin: A case report and review of literature.,Front Oncol,2023-12-17-22-08-10,True
36755655,PMC9902074,Solitary Keratoacanthoma at the Recipient Site of a Full-Thickness Skin Graft: A Case Report and Review of the Literature.,Arch Plast Surg,2023-12-17-22-08-10,True
36766287,PMC9913635,"Gross, Histologic and Immunohistochemical Characteristics of Keratoacanthomas in Lizards.",Animals (Basel),2023-12-17-22-08-10,True
36865879,PMC9971784,Dermatoscopy of Solitary Keratoacanthoma.,Indian J Dermatol,2023-12-17-22-08-10,True
36936731,PMC10020938,Diagnostic Utility of TUNEL Staining for Degenerative Keratoacanthoma Requiring Pathologic Differentiation from Seborrheic Keratosis.,Case Rep Dermatol,2023-12-17-22-08-10,True
37206513,PMC10191199,When Surgery Won't Cut It: Successful Management of Eruptive Squamous Atypia With Combination Medical Therapy.,Cureus,2023-12-17-22-08-10,True
37223401,PMC10202162,Seborrhoeic Keratosis of External Auditory Canal & its Management.,Iran J Otorhinolaryngol,2023-12-17-22-08-10,True
37332597,PMC10275975,Mechanism underlying follicular hyperproliferation and oncogenesis in hidradenitis suppurativa.,iScience,2023-12-17-22-08-10,True
37396119,PMC10310937,Post-traumatic keratoacanthoma of the hand: A case report.,Trauma Case Rep,2023-12-17-22-08-10,True
37593095,PMC10430778,"Case Report: Keratoacanthoma and type I diabetes secondary to treatment with PM8001, a bifunctional fusion protein targeting TGF-β and PD-L1.",Front Oncol,2023-12-17-22-08-10,True
37706118,PMC10496024,Pembrolizumab-Induced Eruptive Keratoacanthomas and Lichen Planus in a Lung Cancer Patient.,Cureus,2023-12-17-22-08-10,True
37828628,PMC10568829,The prevalence of lynch syndrome (DNA mismatch repair protein deficiency) in patients with primary localized prostate cancer using immunohistochemistry screening.,Hered Cancer Clin Pract,2023-12-17-22-08-10,False
37954436,PMC10632173,Sebaceous horn: a rare clinical image.,Pan Afr Med J,2023-12-17-22-08-10,False
38046699,PMC10692992,Squamous Cell Carcinoma of the Toe Secondary to a Traumatic Injury.,Cureus,2023-12-17-22-08-10,False
8605102,PMC2074334,Loss of heterozygosity analysis of keratoacanthoma reveals multiple differences from cutaneous squamous cell carcinoma.,Br J Cancer,2023-12-17-22-08-10,True
9579833,PMC2150164,"Immunohistochemical staining for desmogleins 1 and 2 in keratinocytic neoplasms with squamous phenotype: actinic keratosis, keratoacanthoma and squamous cell carcinoma of the skin.",Br J Cancer,2023-12-17-22-08-10,True
