pmcid,label,caption,graphic
PMC4399544,FIGURE 4,"Final aspect of the patient, two months after the second biopsy, showing complete involution of the lesion without significant scarring",1678-7757-jaos-17-03-0262-gf04
PMC2763752,Fig. 1,Giant cutaneous horn,IJD-53-199-g001
PMC2763752,Fig. 2,Excision of cutaneous horn,IJD-53-199-g002
PMC2763752,Fig. 3,Primary closure of wound,IJD-53-199-g003
PMC2763752,Fig. 4,Histopathology – haematoxylin and eosin stain (40 ×),IJD-53-199-g004
PMC2007866,Fig. 1,,brjcancer00390-0078-a
PMC2007866,Figs. 4-5,,brjcancer00390-0078-b
PMC2007866,Figs. 2-3,,brjcancer00390-0079-a
PMC3179014,Figure 1,Clinical picture,IJD-56-435-g001
PMC3179014,Figure 2,"Section showing epithelial islands invading in pseudo carcinomatous fashion. Parakeratin plugging is clearly evident. [H and E, 4× magnification]",IJD-56-435-g002
PMC3179014,Figure 3,"Section showing abrupt change from normal stratified epithelium to the lesional tissue of keratoacanthoma. [H and E, 4× magnification]",IJD-56-435-g003
PMC3179026,Figure 1,It shows single cup-shaped lesion with hyperkeratotic border on the leg,IJD-56-455-g001
PMC3179026,Figure 2,Biopsy showed tumor to be composed of central keratin-filled crater with butteress like extension of surrounding epidermis,IJD-56-455-g002
PMC3027001,Figure 1,"Low-power examination revealed abnormal keratin, severe dermal sun damage, tattoo pigment, and a cellular dermal neoplasm.",CRIM2010-431813.001
PMC3027001,Figure 2,"Basal keratinocyte dysplasia showing abnormal downward growth, abnormal surface keratin, and tattoo pigment within papillary dermis was noted.",CRIM2010-431813.002
PMC3027001,Figure 3,"High-power photomicrograph demonstrates cells with enlarged nuclei, one-to-two prominent nucleoli, cytoplasmic keratin, well-defined cell borders, and early pearl formation, features indicative of squamous differentiation.",CRIM2010-431813.003
PMC3027001,Figure 4,Epithelioid and spindled squamous cells are seen infiltrating amongst dermal tattoo pigment.,CRIM2010-431813.004
PMC3162267,Fig. 1,(A) The lesion of case 1 on the left shoulder before therapy. (B) The lesion regressed completely after 11 weeks.,ad-23-357-g001
PMC3162267,Fig. 2,(A) The lesion of case 2 before therapy. (B) The lesion regressed completely after 10 weeks.,ad-23-357-g002
PMC3162267,Fig. 3,(A) The lesion of case 3 on the right cheek before therapy. (B) The lesion regressed completely after 13 weeks.,ad-23-357-g003
PMC3162267,Fig. 4,(A) The lesion of case 4 before therapy. (B) The lesion regressed completely after 12 weeks.,ad-23-357-g004
PMC3391993,Figure 1,Oncogenic BRAF signaling pathway. RTK: receptor tyrosine kinase.,1479-5876-10-85-1
PMC3391993,Figure 2,The structural formula of vemurafenib.,1479-5876-10-85-2
PMC3335672,Figure 1.,"Tumor in the frontal region with 4 cm diameter, punctuated in its center with keratosic material.",tropmed-86-741-g001
PMC3335672,Figure 2.,"Tumor in the frontal region with 4 cm diameter, punctuated in its center with keratosic material.",tropmed-86-741-g002
PMC3335672,Figure 3.,Partially regression of the lesion after incisional biopsy.,tropmed-86-741-g003
PMC6081109,Figure 1,"A. The primary tumor. The tumor mass with a 15-cm long horn shows bleeding and grayish-white mucous ulceration. B. The recurrent tumor. The tumor is 10 cm long. C. After excision, the wound was covered by using a back trunk skin-grafting dermatome.",asm-6-642f1
PMC6081109,Figure 2,"Tumor histology. HE stain shows lobular formation or plate-like growth of clear cells with keratinaceous microcysts and small squamous eddies. Marked cellular and atypical nuclei are present in tumor cells (A ×40, B ×100)",asm-6-642f2
PMC6081109,Figure 3,Chemical and immunohistochemical staining of the tumor. A. PAS positive staining; B. AE1/3 positive staining; C. CAM5.2 negative staining. Paraffin sections were prepared and subjected to chemical (for PAS) or immunohistochemical analyses. The antibodies used are listed in Table 1.,asm-6-642f3
PMC3521415,Figure 1,A plaque with nodular ulcerated margin and central scaring.,CRIM.DM2012-158158.001
PMC3521415,Figure 2,Photomicrograph showing invagination of epidermis and keratin filled crater at the centre [10x H&E].,CRIM.DM2012-158158.002
PMC3521415,Figure 3,Photomicrograph showing dense mixed inflammatory cell infiltrate in the dermis immediately adjacent to the crater [100x H&E].,CRIM.DM2012-158158.003
PMC3555381,Figure 1,"A single, irregular, 12 × 15 cm, yellowish plaque on vertex of scalp with nodular surface and a central crater.",IJD-58-74-g001
PMC3555381,Figure 2,"Exoendophytic, globular, well circumscribed central cup shaped crater, epidermal invagination with marked hyperkeratosis and horn cyst with rich keratin filled crater imparting glassy appearance and well demarcated regular base",IJD-58-74-g002
PMC3555381,Figure 3,Epidermis forming buttress over the pseudhorn cyst,IJD-58-74-g003
PMC3555381,Figure 4,Dense nodular lymphocytic infiltrate in the upper dermis,IJD-58-74-g004
PMC3555381,Figure 5,Surgical excision with grafting,IJD-58-74-g005
PMC3481809,Figure 1,Lesion of KCM on the hand.,IDOJ-2-121-g001
PMC3481809,Figure 2,"Photomicrograph showing well demarcated proliferations of KCM (H and E, ×40).",IDOJ-2-121-g002
PMC3481809,Figure 3,Regression of the lesions after treatment with tretinoin gel,IDOJ-2-121-g003
PMC3481809,Figure 4,Regression of the lesions after treatment,IDOJ-2-121-g004
PMC3548846,Figure 1,"Expression of Sox9 in epidermal keratinocytes.(A) Immunohistochemical staining of Sox9 in scalp skin. Intense nuclear staining is seen in outer root sheath (black arrows) and sebaceous gland (red arrowheads) (left), and interfollicular epidermis (right). (B) Cultured human epidermal keratinocytes were treated with 1.2 mM calcium for the indicated time points. The mRNA level for Sox was decreased in a time-dependent manner during calcium-induced keratinocyte differentiation. Involucrin was used as a positive control for induction of keratinocyte differentiation. Cyclophilin was used as a loading control. (C) The protein level for Sox9 was detected by Western blot analysis. Involucrin and actin were used for positive control and loading control, respectively.",pone.0054355.g001
PMC3548846,Figure 2,"Overexpression of Sox9 inhibits keratinocyte differentiation.(A) Expression of exogenous Sox9 in keratinocytes cultured in vitro. Cells were transduced with adenovirus expressing GFP-tagged Sox9 (Ad/GFP-Sox9) at 10 multiplicity of infection (MOI) for overnight. Cells were replenished with fresh medium and incubated for 2 d. The expression of exogenous Sox9 was observed under the fluorescent microscopy. Adenovirus expressing GFP (Ad/GFP) was used as a negative control. (B) Effect of Sox9 on the expression of differentiation markers. Keratinocytes were transduced with adenovirus expressing GFP-Sox9 at the 10 MOI for overnight. Cells were replenished with fresh medium and incubated for the indicated time points, in a low calcium concentration (<0.1 mM) or a high calcium concentration (1.2 mM). The protein level was verified by Western blot. Involucrin and loricrin are the markers for keratinocyte differentiation. Sox9 bands represent the exogenously expressed GFP-Sox9 fusion protein of ∼82 kDa. (C) The effect of Sox9 on involucrin and loricrin promoter activity. Keratinocytes were transduced with involucrin-luc or loricrin-luc reporter adenovirus together with GFP-Sox9 expressing adenovirus for overnight. Next day, cells were replenished with low calcium (0.01 mM) or high calcium (1.8 mM) medium and incubated for indicated time points. Cells were lysed and assayed for luciferase activity. Data are presented as fold induction and SEM, measured from three independent experiments.",pone.0054355.g002
PMC3548846,Figure 3,"Effect of Sox9 on the growth of keratinocytes.(A) Keratinocytes were transduced with 10 MOI of adenovirus expressing GFP-Sox9 for overnight, washed twice with PBS, and incubated with fresh medium containing [3H]thymidine. At the indicated time points, cells were lysed and radioactivity was measured by scintillation counter. Control is non-virus transduced group. (B) Keratinocytes were transduced with adenovirus expressing GFP-Sox9 at the indicated MOI for overnight. Cells were replenished with fresh medium and incubated for 2 d. The protein level for cell cycle modulators were verified by Western blot.",pone.0054355.g003
PMC3548846,Figure 4,"Ectopic expression of Sox9 in rat skin.Female Sprague Dawley (SD) rats were intradermally injected with 50 µl of Sox9 expressing adenovirus (109 particles). After 10 days, skin specimens were harvested and stained with hematoxylin and eosin. Epidermal thickness of Sox9-injected rat is greater than that of GFP-injected rat. CTL, non-injected; PBS, phosphate-buffered saline-injected. Sequentially, paraffin-embedded tissue sections were stained with anti-GFP, anti-loricrin, anti-keratin 10 (K10), and anti-PCNA antibodies. Expression of the early differentiation marker K10 and the late differentiation marker loricrin show that Sox9 can inhibit keratinocyte differentiation. While, ectopic expression of Sox9 increases the cell proliferation in terms of PCNA positivity.",pone.0054355.g004
PMC3548846,Figure 5,"Sox9 protects UVB- induced keratinocyte apoptosis.(A) Keratinocytes were treated with UVB at the indicated doses. Cells were refed with fresh medium and incubated for a further 24 h. Sox9 protein level was increased in a dose-dependent manner. (B) Effect of Sox9 overexpression on UVB-induced keratinocyte apoptosis. Keratinocytes were transduced with 10 MOI of adenovirus for overnight, washed twice with PBS, and incubated with fresh medium for 2 d. Then, cells were UVB-irradiated at the dose of 20 mJ/cm2, then further incubated for 24 h. Apoptosis was detected by PARP cleavage. In Sox9 overexpressed group, cleaved PARP (lower band) is significantly reduced, indicating that Sox9 protects UVB-induced keratinocyte apoptosis. In Western blot with anti-Sox9 antibody, a band represents the exogenously expressed GFP-Sox9 fusion protein (∼82 kDa). In Western blot with anti-GFP antibody, upper band (arrow) indicates the GFP-fused Sox9 (∼82 kDa) and lower band (arrow head) indicates the GFP protein (∼26 kDa). (C) Knockdown of Sox9 by microRNA (miR). Keratinocytes were transduced with 10 MOI of adenoviruses expressing miR for Sox9 for overnight. After washing, cells were incubated for a further 2 d, and expression of Sox9 was detected by Western blot. Scrambled (Scr) miR was used for negative control. (D) Keratinocytes were transduced with adenovirus, then UVB-irradiated. Cell apoptosis was analyzed by TUNEL assay. Sox9 overexpression protects UVB-induced apoptosis, while Sox9 knockdown enhances UVB-induced apoptosis.",pone.0054355.g005
PMC3548846,Figure 6,Expression of Sox9 in skin diseases.Paraffin-embedded tissue sections of several skin diseases were stained with anti-Sox9 antibody. (A) psoriasis. (B) basal cell carcinoma (BCC). (C) keratoacanthoma (KA). (D) squamous cell carcinoma (SCC).,pone.0054355.g006
PMC3683613,Figure 1,Representative staining results in a case of keratoacanthoma. a) H&E staining showing a squamous cell proliferation with overhanging epithelial lips and numerous glassy keratinocytes; b) IMP-3 immunohistochemistry was negative. Scale bars: 500 µm.,ejh-2013-1-e6-g001
PMC3683613,Figure 2,Representative staining results in a case of keratoacanthoma. a) H&E staining showing a squamous cell proliferation composed of glassy keratinocytes surrounded by a prominent mixed inflammatory infiltrate; b) IMP-3 staining shows weak and focal positivity confined to basal atypical keratinocytes. Scale bars: 200 µm.,ejh-2013-1-e6-g002
PMC3683613,Figure 3,Representative staining results in a case of invasive squamous cell carcinoma. a) H&E staining showing a squamous cell ulcerated tumor composed of nests of atypical epithelial cells extending into the dermis; b) IMP-3 staining shows moderate to intense diffuse positivity. Scale bars: 200 µm.,ejh-2013-1-e6-g003
PMC3683613,Figure 4,Representative staining results in a case of squamous cell carcinoma in situ. a) H&E staining showing a intraepidermic squamous cell proliferation; b) IMP-3 staining shows intense and diffuse positivity. Scale bars: 200 µm.,ejh-2013-1-e6-g004
PMC3683613,Figure 5,Representative staining results in a case of squamous cell carcinoma. a) H&E staining showing a squamous cell ulcerated tumor composed of nests of atypical epithelial cells extending into the dermis; b) IMP-3 staining was negative. Scale bars: 200 µm.,ejh-2013-1-e6-g005
PMC3683614,Figure 1,"Skin lesions stained with haematoxylin-eosin. A) Keratoacanthoma with squamoproliferative nodules and a central keratin plug (arrow). B) Actinic keratosis with focal parakeratosis (arrow), acanthosis and basal squamous atypia overlying a dense lichenoid inflammatory infiltrate. C) Squamous cell carcinoma with abundant eosinophilic cytoplasm and atypical mitosis. D) Basal cell carcinoma with groups of atypical basaloid cells and peripheral palisading in a nodular pattern. Scale bar: 100 µm.",ejh-2013-1-e7-g001
PMC3683614,Figure 2,"Immunohistochemical expression of ST3Gal I in human cutaneous epithelial lesions. A) Actinic keratosis with diffuse cytoplasmic staining (arrow), grade 3+. B) Keratoacanthoma with diffuse cytoplasmic staining (arrow), grade 3+. C) Squamous cell carcinoma with diffuse cytoplasmic and nuclear (arrow) staining, grade 3+. D) Basal cell carcinoma with nuclear staining (arrow), grade 1+. Staining patterns: 1+, weak; 2+, moderate; 3+, intense positivity. Scale bar: 100 µm.",ejh-2013-1-e7-g002
PMC3683614,Figure 3,"Immunohistochemical expression of ST6Gal I in human cutaneous epithelial lesions. A) Squamous cell carcinoma with diffuse cytoplasmic staining, grade 3+. B) Squamous cell carcinoma with diffuse cytoplasmic staining, grade 1+. C) Keratoacanthoma with diffuse cytoplasmic staining, grade 3+. Staining patterns: 1+, weak; 2+, moderate; 3+, intense positivity. Scale bar: 100 µm.",ejh-2013-1-e7-g003
PMC3597638,Figure 1,Clinical presentation of the maculopapular rash after 2 weeks of therapy.,pone.0058721.g001
PMC3597638,Figure 2,"Histology of the maculopapular rash demonstrates a lichenoid lymphohistiocytic infiltrate with interface changes, hematoxylin and eosin stain.",pone.0058721.g002
PMC3597638,Figure 3,Immunihistological staining for Ki67 in maculopapular rash under treatment with vemurafenib shows increased staining in comparison to normal skin (normal skin not shown).,pone.0058721.g003
PMC3597638,Figure 4,Plantar hyperkeratosis developed after 4 weeks of therapy.,pone.0058721.g004
PMC3597638,Figure 5,"Acanthopapilloma with marked hyperkeratosis and acanthosis, hematoxylin and eosin stain.",pone.0058721.g005
PMC3597638,Figure 6,"Clinical picture of the kerathoacanthoma, appeared after 5 weeks of treatment.",pone.0058721.g006
PMC3597638,Figure 7,"Invagination of keratinizing, squamous epithelium with central keratin-filled crater characterizing a keratoacanthoma, hematoxylin and eosin stain.",pone.0058721.g007
PMC3597638,Figure 8,"Section of skin with desmoplastic squamous cell carcinoma, hematoxylin and eosin stain.",pone.0058721.g008
PMC3597638,Figure 9,"Dermoscopic picture of the melanoma, appeared after more than 4 months of therapy with vemurafenib.",pone.0058721.g009
PMC3597638,Figure 10,"Asymmetric not well circumcised melanocytic proliferation revealing a melanoma with a breslow index of 0.45mm, hematoxylin and eosin stain.",pone.0058721.g010
PMC3597638,Figure 11,Appearance of keratinocytic proliferations over time during vemurafenib treatment.Timepoint 1∶1–3 weeks; timepoint 2∶3–6 weeks; timepoint 3: more than 6 weeks.,pone.0058721.g011
PMC3597638,Figure 12,Appearance of inflammatory skin disorders over time during vemurafenib treatment.,pone.0058721.g012
PMC3617885,Fig. 1,a Overview: multiple new erythematous papules and plaques on the forearms and neck under therapy with vemurafenib with wart-like appearance. b Dermatoscopic view of an eruptive nevus on the forearm. c Painful erythema nodosum-like lesions and follicular rash of the legs. d Melanoma in situ on the left forearm.,cde-0005-0069-g01
PMC3617885,Fig. 2,"a Histology after excision of a papulomatous skin lesion with an eruptive nevus in the dermis (HE, 100×). b Histology of the melanoma in situ of the left forearm.",cde-0005-0069-g02
PMC3663386,Figure 1,A double-bladed scalpel handle mounted with two No. 11 blades.,dp0301a12g001
PMC3663386,Figure 2,"Clinical (A), macro (B) and dermatoscopic (C) images of a rapidly growing, non-pigmented, raised lesion on the foot of a 94-year-old female.",dp0301a12g002
PMC3663386,Figure 3,"Biopsy procedure of the lesion shown in Figure 2 using the double-bladed scalpel (images taken by Marcia Muraca, RN). Note that a second standard scalpel (with single blade) was used to transect each end and to undermine the base of the biopsy specimen.",dp0301a12g003
PMC3663386,Figure 4,"Processing for dermatopathologic assessment involved mounting the entire biopsy specimen, without sectioning, so that the ‘full face’ of the lesion was presented to the dermatotome.",dp0301a12g004
PMC3663386,Figure 5,"Low power overview (A) and high power view of boxed area in A (B), of the lesion shown in Figure 2. Figure 2A illustrates the typical architecture of KA, while B shows the typical cytology of a KA with nests containing large pale central cells.",dp0301a12f005a-b
PMC3663370,Figure 1,"(A) A new raised lesion is present on the left forehead. (B) Close-up imaging reveals central keratin surrounded by a white area, which merges into a pink area peripherally. There is also some surface scale.",dp0204a03g001a
PMC3663370,Figure 2,Dermatoscopy reveals a non-pigmented lesion with a central structureless orange area (consistent with keratin) surrounded by a large structureless white area merging into a structureless pink area at the periphery. There is a pattern of branched serpentine vessels visible over most of the surface area outside of the keratin. Blood-spots are seen on the keratin.,dp0204a03g002
PMC3663370,Figure 3,Histopathology of reported tumour. (A) Overview H&E stain. (B) Close-up of venous invasion. (C) Immunohistochemistry smooth muscle actin (SMA). (D) Immunohistochemistry desmin. (E) Verhoeff-van Gieson stain revealing elastic fibres within the venous wall.,dp0204a03g003a
PMC3672356,Figure 1,"Tumor-specific expression of ZMIZ1short(a) Diagram of the ZMIZ1 locus in mouse and human. The human alternative promoter is located in intron 6 and drives expression of the ZMIZ1short transcript. This transcript is similar to the transcript produced by SB transposon insertion into mouse intron 8. (b) The amino acid sequence of human and mouse short-forms differs by approximately 60 amino acids at the N-termini, but are otherwise nearly identical. Note that both full-length and ZMIZ1short contain all currently annotated functional protein domains. (c) RT-PCR analysis confirmed that ZMIZ1short is expressed in MCF7, but not in the other human cell lines tested. (d) Quantitative RT-PCR performed on human SCCs shows increased tumor-specific expression of ZMIZ1short. Dotted lines indicate the average Ct values for normal skin.",nihms-446774-f0001
PMC3672356,Figure 2,"Zmiz1Δ1-185 transgenic mice develop skin tumors(a) Diagram of the Cre-inducible Zmiz1Δ1-185 transgene. (b) Western blot showing skin from Zmiz1Δ1-185 single transgenic mice has nearly undetectable expression of EGFP, whereas double transgenic mice display detectable EGFP expression. (c) Kaplan-Meier survival curve of mouse line 207 showing tumor-free survival of K14-CreTg/+; Zmiz1Δ1-185 Tg/+ double transgenic mice (circles, n=54), K14-Cre+/+; Zmiz1Δ1-185 Tg/+ single transgenic (squares, n=18), and K14-CreTg/+; Zmiz1Δ1-185 +/+ single transgenic mice (triangles, n=35). Double transgenic mice developed skin tumors with an average latency of 14 weeks after birth, while single transgenic controls did not develop skin tumors (log-rank, P<0.0001). (d) Western blot confirms overexpression of the Zmiz1Δ1-185 transgenic protein in mouse tumors. Endogenous Zmiz1 expression is undetectable in normal skin.",nihms-446774-f0002
PMC3672356,Figure 3,"Aberrant nuclear accumulation of Zmiz1 in tumor tissue(a) Immunohistochemistry (IHC) analysis reveals overexpression of Zmiz1 in SB. induced tumors with transposon insertions in intron 8. (b) Zmiz1 expression is undetectable by IHC in normal mouse skin. Scale bars, 50μm. Similarly, nuclear accumulation was observed in K14-CreTg/+; Zmiz1Δ1-185 Tg/+ double transgenic tumors (c), but not normal skin from double transgenic mice (d). Scale bars, 100μm. (e) Strong nuclear ZMIZ1 expression was observed in 14 of 19 human cutaneous SCCs when analyzed by IHC. (f) Example of a human SCC without ZMIZ1 overexpression. Scale bars, 100μm.",nihms-446774-f0003
PMC3672356,Figure 4,"Zmiz1Δ1-185 displays increased protein stabilityWestern blots show higher steady-state protein expression in Zmiz1Δ1-185-HA-expressing HeLa, MCF7, and N-HSK-1 cells than those stably expressing full-length Zmiz1-HA, despite lacking significant differential transcript expression as analyzed by qRT-PCR (data not shown). Where indicated, MG132 (20μm) treatment increased protein stability, suggesting Zmiz1 and Zmiz1Δ1-185 are degraded by the proteasome and that stability is regulated at the protein level.",nihms-446774-f0004
PMC3752476,Figure 1,"Right leg shows presence of multiple well-defined domeshaped erythematous to hyperpigmented nodules, ranging in size from 5 to 15 mm. Post-inflammatory hyperpigmentation and atrophy also seen.",IDOJ-4-202-g001
PMC3752476,Figure 2,"Histopathology from nodules showed a globular growth having a central crater containing keratinous material. The epidermis surrounding the crater was acanthotic and overlapped the crater laterally (“lipping”). Keratinocytes formed islands and cords and had pale eosinophilic cytoplasm. [H & E, 40X]",IDOJ-4-202-g002
PMC3774981,Figure 1,"Comparison between the chemiluminescence of normal epidermis (NE, n = 14), actinic keratosis (AK, n = 9), keratoacanthoma (KA, n = 13), squamous cell carcinoma (SCC, n = 13), and basal cell carcinoma (BCC, n = 17) labeled with Con A-AE, PNA-AE, UEA-AE, and MAA-AE. (∗) Statistically significant variations were observed among RLU values of cutaneous tumors and normal epidermis. (∗∗) Statistically significant variations were observed among RLU values of cutaneous tumors.",DM35-03-787130.001
PMC3870444,Fig. 1.,Pre-operative view by nasoendoscopy.,0392-100X-33-428-g001
PMC3870444,Fig. 2.,Micrograph of the keratoacanthoma: (A) Low-power view of the lesion showing solid proliferations of squamous epithelium with intervening fibrovascular stroma. (B) Keratin cysts are present within the squamous epithelium. (C) Formation of a central crater filled with parakeratotic keratin. (D) High-power view of the squamous proliferation where cells show mild atypia.,0392-100X-33-428-g002
PMC3884180,Fig. 1,"A partially pigmented 2-year-old lesion on the upper left side of our patient's back. The lesion measured 3 cm in diameter, was round and had an irregular contour and surface. It had a verrucous pigmented rim on its medial side that measured 6–8 mm, while the prominent exophytic erythematous part measured 2.1 × 2.2 cm.",cde-0005-0272-g01
PMC3884180,Fig. 2,"The pathological examination confirmed an epidermal nevus at the periphery of the lesion. H&E staining, ×50 magnification.",cde-0005-0272-g02
PMC3884180,Fig. 3,"a, b The epidermis showed bowenoid features with irregularly sized nuclei, a loss of polarity, dyskeratosis and mitotic figures. c Some sections from the periphery of the specimen showed multiple intraepidermal eddies of atypical cells or the Borst-Jadassohn phenomenon (arrow).",cde-0005-0272-g03
PMC3884180,Fig. 4,"Sheets of poorly differentiated, atypical, pleomorphic keratinocytes migrated from the epidermis into hair follicles.",cde-0005-0272-g04
PMC3884180,Fig. 5,Pathological examination proved a perivascular and perineural invasion.,cde-0005-0272-g05
PMC3884180,Fig. 6,The tumour exhibited a maximal depth of 7 mm.,cde-0005-0272-g06
PMC3884180,Fig. 7,"After 6 weeks, the regional lymph nodes were palpable. The swelling was so extensive that it also infiltrated the surrounding subcutaneous tissue measuring 12 × 17 cm.",cde-0005-0272-g07
PMC3884180,Fig. 8,"Metastasis is visible in both lungs (a) and in the spinal cord (b) on a CT image and bone scan, respectively.",cde-0005-0272-g08
PMC3884180,Fig. 9,Metastasis is visible in the brain on MRI images.,cde-0005-0272-g09
PMC3747062,Figure 1,"Generation of PD mice.Targeted knock-in at RelA to generate a S276D amino acid transition from exon 7 in mice creating the PD targeting vector. A. Strategy for generating the targeted knock-in including the coding change at serine 276 and addition of an EagI restriction site to allow for genotyping. B. Genotyping of the PD mouse shows a 722 base pair (bp) cDNA in the wild-type mouse that can be cut in to two pieces (356 and 366 bp) with EagI in the presence of the PD allele. C. Homozygous PD mice are born in fewer numbers than expected by normal Mendelian ratios. C. Approximately 10 day old littermates from a male and female heterozygous PD breeding. Homozygous PD mice are runted, erythrodermic, alopecic, and scaly. At this point in development, wild-type littermates demonstrate normal hair growth and size. D. Immunohistochemistry staining of mouse skin showing few F4/80+ cells in wild-type tissue (left) compared to the large infiltrate in PD homozygous mouse skin (middle). Spleen shows typical F4/80+ staining as a control (right).",pone.0071887.g001
PMC3747062,Figure 2,"Histology of PD mouse skin.(H and E) A. The PD homozygous mouse skin at 10 days (right) has a thickened epidermis, a significant inflammatory infiltrate, decreased subcutaneous fat and fewer hair follicles compared to the wild-type littermates (left). B. The subcutaneous fat is decreased in the PD mouse skin and the total skin thickness is also diminished. The number of hair follicles is decreased.",pone.0071887.g002
PMC3747062,Figure 3,Proliferation and Dysplasia of PD mouse skin.A. Homozygous PD mouse skin at 10 days showing focus of epidermal dysplasia with aggregates of basaloid cells in the epidermis without penetration of the basement membrane. B. Examination of proliferation of epidermal keratinocytes in mouse skin with Ki-67. Nuclear Ki-67 is restricted to the basal keratinocytes in wild-type littermate controls (top) whereas the PD homozygous mouse has positive staining at all levels of the epidermis (bottom). Skin treated with a rat isotype control shows no non-specific staining in the epidermis (not shown).,pone.0071887.g003
PMC3747062,Figure 4,"Keratoacanthoma development in the PD mice.Chemical carcinogenesis study in heterozygous PD and wild-type littermates. A. Papilloma formation in a PD heterozygote during TPA treatment shows no difference between experimental and control groups of mice. B. Clinical appearance of a typical papilloma. C. PD heterozygous mouse that has developed a typical keratoacanthoma showing a keratinaceous core and well-defined tumor. D. Histologic examination of keratoacanthomata from PD heterozygous mice showing classic appearance of these tumors. E. Mutational analysis of PD mice for Hras codons 12,13,61 and Tp53.",pone.0071887.g004
PMC3747062,Figure 5,"Keratoacanthoma development in the PD mice in the absence of TNF signaling.Chemical carcinogenesis study in which PD heterozygotes and littermates lack TNFR1 expression. A. rela
PD/PD
tnfrsf1a
-/- knockout skin is normal histologically compared to RelA tnfrsf1a
-/-. B. Summary findings among various genotypes, representing evaluation of 20 mice in each cohort except for the PD homozygous cohort, which included 10 mice. C. Mutational analysis of PD mice for Hras and Tp53.",pone.0071887.g005
PMC3884938,Figure 1,Ulcerated nodule with peripheral hyperpigmented rim over left cheek,IJD-59-88-g001
PMC3884938,Figure 2,Broad anastomosing bands of uniform small cuboidal cells,IJD-59-88-g002
PMC3884938,Figure 3,Few ductal lumina and narrow cystic spaces within the epidermis,IJD-59-88-g003
