pmid,pmcid,title,journal,insert_time,has_targz
20680156,PMC2910953,Rare association of Turner syndrome with neurofibromatosis type 1 and tuberous sclerosis complex.,Indian J Hum Genet,2023-12-17-22-15-34,True
20687928,PMC2924852,"Monozygotic twins with Neurofibromatosis type 1, concordant phenotype and synchronous development of MPNST and metastasis.",BMC Cancer,2023-12-17-22-15-34,True
20858283,PMC2954971,Solitary neurofibroma of the gingiva with prominent differentiation of Meissner bodies: a case report.,Diagn Pathol,2023-12-17-22-15-34,True
20924457,PMC2938632,Mammoth orbitofrontal neurofibromatosis with herniating meningo-encephalocele.,Indian J Plast Surg,2023-12-17-22-15-34,True
2096854,PMC3053763,Cervical intramedullary neurofibroma.,J Korean Med Sci,2023-12-17-22-15-34,True
21031597,PMC3151547,Dissecting loss of heterozygosity (LOH) in neurofibromatosis type 1-associated neurofibromas: Importance of copy neutral LOH.,Hum Mutat,2023-12-17-22-15-34,True
21042513,PMC2964801,Elephantiasis neuromatosa of the lower limb in a patient with neurofibromatosis type-1: A case report with imaging findings.,J Pediatr Neurosci,2023-12-17-22-15-34,True
21063520,PMC2965914,Borderline lepromatous leprosy with neurofibromatosis.,Indian J Dermatol,2023-12-17-22-15-34,True
21139895,PMC2994428,Plexiform neurofibroma in the hepatic hilum associated with neurofibromatosis type 1: a case report.,Rare Tumors,2023-12-17-22-15-34,True
21157562,PMC3001198,Cytomorphological spectrum of subcutaneous and intramuscular cysticercosis: A study of 22 cases.,J Cytol,2023-12-17-22-15-34,True
21188030,PMC3002418,Diffuse neurofibroma of the scalp presenting as circumscribed alopecic patch.,Int J Trichology,2023-12-17-22-15-34,True
21406083,PMC3063187,The clinical significance of the FUS-CREB3L2 translocation in low-grade fibromyxoid sarcoma.,J Orthop Surg Res,2023-12-17-22-15-34,True
21410948,PMC3064649,Recurrent spontaneous hip dislocation in a patient with neurofibromatosis type 1: a case report.,J Med Case Rep,2023-12-17-22-15-34,True
21448446,PMC3065337,Lipoma in oral mucosa: two case reports.,Dent Res J (Isfahan),2023-12-17-22-15-34,True
21464877,PMC3070454,Plexiform neurofibroma of the submandibular gland in patient with von Recklinghausen's disease.,Rare Tumors,2023-12-17-22-15-34,True
21541199,PMC3086164,"Single-stage posterior midline approach for dumbbell tumors of the thoracic spine, with intraoperative CT guidance.",Surg Neurol Int,2023-12-17-22-15-34,True
21750756,PMC3123822,Solitary penile neurofibroma with erectile dysfunction.,Korean J Urol,2023-12-17-22-15-34,True
21772893,PMC3129114,Ulcerative colitis and neurofibromatosis type 1 with bilateral psoas muscle neurofibromas: a case report.,J Res Med Sci,2023-12-17-22-15-34,True
21799617,PMC3137831,Giant solitary neurofibroma presenting as a neck mass in an infant.,J Neurosci Rural Pract,2023-12-17-22-15-34,True
21808528,PMC3139349,Giant plexiform neurofibroma presenting with craniovertebral junction instability.,J Neurosci Rural Pract,2023-12-17-22-15-34,True
21838856,PMC3199899,Clinico-pathological and biomolecular findings in Italian patients with multiple cutaneous neurofibromas.,Hered Cancer Clin Pract,2023-12-17-22-15-34,True
21876657,PMC3160005,Progesterone and Estrogen Receptors in Neurofibromas of Patients with NF1.,Clin Med Pathol,2023-12-17-22-15-34,True
21938166,PMC3168009,Fine needle aspiration cytology of parapharyngeal tumors.,J Cytol,2023-12-17-22-15-34,True
21951471,PMC3192669,Surgical treatment of giant plexiform neurofibroma associated with pectus excavatum.,J Cardiothorac Surg,2023-12-17-22-15-34,True
21977094,PMC3173921,Intraoral plexiform neurofibroma involving the maxilla - pathognomonic of neurofibromatosis type I.,J Pediatr Neurosci,2023-12-17-22-15-34,True
22022073,PMC3193750,Pelvic neurofibroma arising from prostate in a case of neurofibromatosis-1.,Indian J Urol,2023-12-17-22-15-34,True
22083253,PMC3282898,Neurofibromatosis 2011: a report of the Children's Tumor Foundation annual meeting.,Acta Neuropathol,2023-12-17-22-15-34,True
22091326,PMC3214485,Solitary giant neurofibroma of the scalp with calvarial defect in a child.,J Surg Tech Case Rep,2023-12-17-22-15-34,True
22091342,PMC3214285,Plexiform neurofibroma: a rare tumor of submandibular salivary gland.,J Surg Tech Case Rep,2023-12-17-22-15-34,True
22148046,PMC3229061,Folliculosebaceous cystic hamartoma in a patient with neurofibromatosis type I.,Ann Dermatol,2023-12-17-22-15-34,True
22325570,PMC3298519,Granular cell tumor presenting as a tongue nodule: two case reports.,J Med Case Rep,2023-12-17-22-15-34,True
22412275,PMC3299073,"Seizure, spinal schwannoma, peripheral neuropathy and pulmonary stenosis - A rare combination in a patient of Neurofibromatosis 1.",Ann Indian Acad Neurol,2023-12-17-22-15-34,True
22423240,PMC3304081,An isolated neurofibromal polyp of the colon.,Case Rep Gastroenterol,2023-12-17-22-15-34,True
22477007,PMC3343420,Single-stage removal of thoracic dumbbell tumors from a posterior approach only with costotransversectomy.,Yonsei Med J,2023-12-17-22-15-34,True
22550514,PMC3329859,Skin-derived precursor cells as an in vitro modelling tool for the study of type 1 neurofibromatosis.,Stem Cells Int,2023-12-17-22-15-34,True
22558554,PMC3339114,Gallbladder neurofibroma presenting as chronic epigastric pain - Case report and review of the literature.,N Am J Med Sci,2023-12-17-22-15-34,True
22606453,PMC3350062,Atypical neurofibroma and osteosclerotic metastasis.,Case Rep Oncol Med,2023-12-17-22-15-34,True
22606502,PMC3350960,Periocular myxoma in a child.,Case Rep Ophthalmol Med,2023-12-17-22-15-34,True
22629013,PMC3355698,Intrascrotal solitary neurofibroma: A case report and review of the literature.,Urol Ann,2023-12-17-22-15-34,True
22649349,PMC3362239,A rare presentation of conjunctival myxoma with pain and redness: case report and literature review.,Case Rep Ophthalmol,2023-12-17-22-15-34,True
22649742,PMC3357589,Ultrasound-guided popliteal nerve block in a patient with malignant degeneration of neurofibromatosis 1.,Case Rep Anesthesiol,2023-12-17-22-15-34,True
22654960,PMC3357181,Retroperitoneal pararenal isolated neurofibroma: report of a case and review of literature.,Ecancermedicalscience,2023-12-17-22-15-34,True
22670083,PMC3364438,Indocyanine green angiographic findings of obscure choroidal abnormalities in neurofibromatosis.,Korean J Ophthalmol,2023-12-17-22-15-34,True
22673101,PMC3509409,Solitary giant neurofibroma of the neck subjected to photodynamic therapy: case study.,Head Neck Oncol,2023-12-17-22-15-34,True
22872852,PMC3408294,Differences in blood loss according to hemostatic method in the excision of giant neurofibroma.,Arch Plast Surg,2023-12-17-22-15-34,True
22928136,PMC3423774,Solitary neurofibroma of the frontal sinus.,Case Rep Otolaryngol,2023-12-17-22-15-34,True
22937377,PMC3420410,Solitary neurofibroma of the floor of the mouth: a case report.,Case Rep Otolaryngol,2023-12-17-22-15-34,True
22942771,PMC3430302,Secretome survey of human plexiform neurofibroma derived Schwann Cells reveals a secreted form of the RARRES1 protein.,Int J Mol Sci,2023-12-17-22-15-34,True
23066466,PMC3461780,Genitourinary plexiform neurofibroma mimicking sacrococcygeal teratoma.,J Surg Tech Case Rep,2023-12-17-22-15-34,True
23091673,PMC3467372,Brachial plexus tumors in a consecutive series of twenty one patients.,J Korean Neurosurg Soc,2023-12-17-22-15-34,True
23198228,PMC3502806,A case report of a malignant peripheral nerve sheath tumor of the oral cavity in neurofibromatosis type 1.,Case Rep Otolaryngol,2023-12-17-22-15-34,True
23198230,PMC3502808,Solitary Giant Intramuscular Myxoid Neurofibroma Resulting in an above Elbow Amputation.,Case Rep Pathol,2023-12-17-22-15-34,True
23259112,PMC3505911,Secondary Hip Osteoarthritis due to Neurofibroma Treated with Total Hip Replacement.,Case Rep Orthop,2023-12-17-22-15-34,True
23305487,PMC3551692,Synchronous plexiform neurofibroma in the arytenoids and neurofibroma in the parapharynx in a patient with non-neurofibromatosis: a case report.,J Med Case Rep,2023-12-17-22-15-34,True
23319880,PMC3539440,Conditional Inactivation of Pten with EGFR Overexpression in Schwann Cells Models Sporadic MPNST.,Sarcoma,2023-12-17-22-15-34,True
23329961,PMC3522340,"Intraosseous neurofibroma and concurrent involvement of the mandible, maxilla and orbit: report of a case.",Iran J Radiol,2023-12-17-22-15-34,True
23431398,PMC3576352,Predicting future morphological changes of lesions from radiotracer uptake in 18F-FDG-PET images.,PLoS One,2023-12-17-22-15-34,True
23432799,PMC3598795,"Development of the adult PedsQL™ neurofibromatosis type 1 module: initial feasibility, reliability and validity.",Health Qual Life Outcomes,2023-12-17-22-15-34,True
23483800,PMC3589612,Benign triton tumor: a rare entity in head and neck region.,Korean J Pathol,2023-12-17-22-15-34,True
23484980,PMC4098601,Neurofibroma of the bile duct: a rare cause of obstructive jaundice.,Ann R Coll Surg Engl,2023-12-17-22-15-34,True
23533898,PMC3603612,Neurofibromatosis type 1 complicated by atypical coarctation of the thoracic aorta.,Case Rep Pediatr,2023-12-17-22-15-34,True
23573448,PMC3615621,Late presentation of giant intrathoracic neurofibroma with significant mediastinal shift: a case report and review of the literature.,Case Rep Pulmonol,2023-12-17-22-15-34,True
23577029,PMC3610355,A clinical update and radiologic review of pediatric orbital and ocular tumors.,J Oncol,2023-12-17-22-15-34,True
23607010,PMC3625550,Multidisciplinary management of a giant plexiform neurofibroma by double sequential preoperative embolization and surgical resection.,Case Rep Neurol Med,2023-12-17-22-15-34,True
23653673,PMC3634724,Plexiform neurofibroma in the submandibular gland along with small diffuse neurofibroma in the floor of the mouth but without neurofibromatosis-1: a rare case report.,Ecancermedicalscience,2023-12-17-22-15-34,True
23667313,PMC3650571,Updates on the diagnosis and treatment of intracranial nerve malignant peripheral nerve sheath tumors.,Onco Targets Ther,2023-12-17-22-15-34,True
23672502,PMC3822886,Mechanobiological dysregulation of the epidermis and dermis in skin disorders and in degeneration.,J Cell Mol Med,2023-12-17-22-15-34,True
23688209,PMC3699426,"Ulnar malignant peripheral nerve sheath tumour diagnosis in a mixed-breed dog as a model to study human: histologic, immunohistochemical, and clinicopathologic study.",Diagn Pathol,2023-12-17-22-15-34,True
23691413,PMC3638521,Plexiform neurofibroma of the wrist: imaging features and when to suspect malignancy.,Case Rep Radiol,2023-12-17-22-15-34,True
23716788,PMC3658359,Awake airtraq intubation in plexiform neurofibroma of face: A new experience.,Indian J Anaesth,2023-12-17-22-15-34,True
23723515,PMC3667327,Isolated plexiform neurofibroma over left palm: a case report and review of literature.,Indian J Dermatol,2023-12-17-22-15-34,True
23853621,PMC3693655,A Novel Medical Treatment of Cushing's Due to Ectopic ACTH in a Patient With Neurofibromatosis Type 1.,Int J Endocrinol Metab,2023-12-17-22-15-34,True
23862132,PMC3710775,Mucosal schwann-cell hamartoma diagnosed by using an endoscopic snare polypectomy.,Ann Coloproctol,2023-12-17-22-15-34,True
23869137,PMC3713762,Periodontal manifestations of von Recklinghausen neuro fibromatosis.,J Indian Soc Periodontol,2023-12-17-22-15-34,True
23878464,PMC3713690,Anesthetic management of difficult airway in a patient with massive neurofibroma of face: Utility of Rendell Baker Soucek mask and left molar approach for ventilation and intubation.,J Anaesthesiol Clin Pharmacol,2023-12-17-22-15-34,True
23890233,PMC3751089,"The riddle of multinucleated ""floret-like"" giant cells and their detection in an extensive gluteal neurofibroma: a case report.",J Med Case Rep,2023-12-17-22-15-34,True
24040940,PMC3848568,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,J Transl Med,2023-12-17-22-15-34,True
24082196,PMC3778791,Pilomatrixoma - Presented as Hypopigmented Tender Nodule: Diagnosed by FNAC: A Case Report with Review of Literature.,Indian J Dermatol,2023-12-17-22-15-34,True
24082220,PMC3778815,Cutaneous benign epithelioid peripheral nerve sheath tumour: a rare entity.,Indian J Dermatol,2023-12-17-22-15-34,True
24101840,PMC3788304,Spinal coning after lumbar puncture in a patient with undiagnosed giant cervical neurofibroma.,Ann Indian Acad Neurol,2023-12-17-22-15-34,True
24130413,PMC3793358,Fine-needle aspiration cytology of granular cell tumor: A report of two cases.,J Cytol,2023-12-17-22-15-34,True
24137429,PMC3796415,Cutaneous squamous cell carcinoma in a patient with neurofibromatosis type 1: A case report.,Oncol Lett,2023-12-17-22-15-34,True
24140765,PMC4533480,Solitary epicranial neurofibroma with NF1-related germline mutation: case report.,Neurol Med Chir (Tokyo),2023-12-17-22-15-34,True
24156039,PMC3804678,Early gastric cancer with neurofibroma mimicking a metastatic node: a case report.,J Gastric Cancer,2023-12-17-22-15-34,True
24163647,PMC3806709,Incidental finding of isolated colonic neurofibroma.,Case Rep Gastroenterol,2023-12-17-22-15-34,True
24174734,PMC3800417,A silent tumor of the gingiva: An unusual case report and surgical management with 1 year follow-up.,J Indian Soc Periodontol,2023-12-17-22-15-34,True
24174807,PMC3808069,Primary malignant peripheral nerve sheath tumor at unusual location.,J Neurosci Rural Pract,2023-12-17-22-15-34,True
24216989,PMC3730330,Lost in translation: ambiguity in nerve sheath tumor nomenclature and its resultant treatment effect.,Cancers (Basel),2023-12-17-22-15-34,True
24253501,PMC3899758,Relative survival of patients with non-malignant central nervous system tumours: a descriptive study by the Austrian Brain Tumour Registry.,Br J Cancer,2023-12-17-22-15-34,True
24346909,PMC3876007,Diffuse neurofibroma--an uncommon cause of alopecia.,An Bras Dermatol,2023-12-17-22-15-34,True
24347959,PMC3858771,Posterior approach for giant S1 neurofibroma in Von Recklinghausen's disease: Is total resection realistic?,J Neurosci Rural Pract,2023-12-17-22-15-34,True
24380027,PMC3868976,"To grow or not to grow, That is the question.",Surg Neurol Int,2023-12-17-22-15-34,True
24403799,PMC3883334,Unusual solitary neurofibroma on the lower lip of a child.,Contemp Clin Dent,2023-12-17-22-15-34,True
24418789,PMC4533366,A large intramedullary neurofibroma in the thoracic spinal cord: case report.,Neurol Med Chir (Tokyo),2023-12-17-22-15-34,True
24455641,PMC3889044,Dumbbell-shaped neurofibroma of the upper thoracic spine: A case report.,South Asian J Cancer,2023-12-17-22-15-34,True
24474920,PMC3901590,A case of malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation: malignant triton tumor.,Case Rep Dermatol,2023-12-17-22-15-34,True
24596649,PMC3937563,Gouty tophi.,J Community Hosp Intern Med Perspect,2023-12-17-22-15-34,True
24678641,PMC3986645,Renal artery stenosis due to neurofibromatosis type 1: case report and literature review.,Eur J Med Res,2023-12-17-22-15-34,True
24701108,PMC3968624,Isolated plexiform neurofibroma of the tongue.,J Lab Physicians,2023-12-17-22-15-34,True
24707252,PMC3975204,Transcatheter arterial embolization for shock caused by intratumoral hemorrhaging in neurofibromatosis type 1: a report of two cases.,Case Rep Dermatol,2023-12-17-22-15-34,True
24739734,PMC3992130,Neurofibroma invading into urinary bladder presenting with symptoms of obstructed defecation and a large perineal hernia.,BMC Surg,2023-12-17-22-15-34,True
24765198,PMC3997689,Evaluation of hemilaminectomy use in microsurgical resection of intradural extramedullary tumors.,Oncol Lett,2023-12-17-22-15-34,True
24808710,PMC4012102,Neurofibroma of the maxillary antrum: A rare case.,Contemp Clin Dent,2023-12-17-22-15-34,True
24829795,PMC4009292,Orbital Tumors Excision without Bony Marginotomy under Local and General Anesthesia.,J Ophthalmol,2023-12-17-22-15-34,True
24830981,PMC9443965,Solitary neurofibroma of the palate.,Braz J Otorhinolaryngol,2023-12-17-22-15-34,True
24847433,PMC4019922,Clear cell myoepithelioma of palate with emphasis on clinical and histological differential diagnosis.,Clin Pract,2023-12-17-22-15-34,True
24860683,PMC4016852,Neurofibroma of the palate.,Case Rep Dent,2023-12-17-22-15-34,True
24883043,PMC4038829,Nasopharyngeal leiomyomatous hamartoma: case report.,BMC Ear Nose Throat Disord,2023-12-17-22-15-34,True
24963930,PMC3579530,Solitary isolated neurofibroma of the soft palate.,J Surg Case Rep,2023-12-17-22-15-34,True
25002768,PMC4078613,Spontaneous hemothorax associated with neurofibromatosis type I: A review of the literature.,J Neurosci Rural Pract,2023-12-17-22-15-34,True
25005209,PMC4131334,An unusual combination of unilateral orbital plexiform neurofibroma in a patient with oculocutaneous albinism.,Indian J Ophthalmol,2023-12-17-22-15-34,True
25191096,PMC4141448,Indications and outcome of mandibular condylar and ramus surgeries.,Niger J Surg,2023-12-17-22-15-34,True
25221761,PMC4162075,Solitary giant neurofibroma of thigh.,Adv Biomed Res,2023-12-17-22-15-34,True
25289279,PMC4174105,Utility of the method using the tsukisui device to control intraoperative bleeding applied to neurofibroma resection.,Plast Reconstr Surg Glob Open,2023-12-17-22-15-34,True
25295078,PMC4186601,Giant appendiceal neurofibroma in von Recklinghausen's disease: A case report and literature review.,Oncol Lett,2023-12-17-22-15-34,True
25324867,PMC4198956,Neurofibromatosis type 1: a single center's experience in Korea.,Korean J Pediatr,2023-12-17-22-15-34,True
25328584,PMC4198268,[Presacral giant solitary neurofibroma: a rare cause of pelvic mass in women].,Pan Afr Med J,2023-12-17-22-15-34,True
25337152,PMC4198653,Videothoracoscopy in the treatment of benign neurogenic tumours of the posterior mediastinum.,Wideochir Inne Tech Maloinwazyjne,2023-12-17-22-15-34,True
25340526,PMC4207688,Nilotinib is more potent than imatinib for treating plexiform neurofibroma in vitro and in vivo.,PLoS One,2023-12-17-22-15-34,True
25360189,PMC4212431,[Neurofibroma of the forearm: report of a case].,Pan Afr Med J,2023-12-17-22-15-34,True
25360408,PMC4176077,Mediastinal Neurofibroma Originating from the Pulmonary Branch of the Right Vagus Nerve in a Patient without von Recklinghausen Disease.,Thorac Cardiovasc Surg Rep,2023-12-17-22-15-34,True
25364327,PMC4212698,Hydrocephalus following bilateral dumbbell-shaped c2 spinal neurofibromas resection and postoperative cervical pseudomeningocele in a patient with neurofibromatosis type 1: a case report.,Evid Based Spine Care J,2023-12-17-22-15-34,True
25395781,PMC4229774,Solitary intraosseous neurofibroma: Report of a unique case.,Contemp Clin Dent,2023-12-17-22-15-34,True
25396008,PMC4223121,Neurofibroma of the stomach without Recklinghausen's disease: a case report.,Prz Gastroenterol,2023-12-17-22-15-34,True
25478247,PMC4244939,Hypertrichotic Giant Nevus Spilus Tardivus and Neurofibroma of the Tongue in Sporadic von Recklinghausen's Disease.,Case Rep Dermatol Med,2023-12-17-22-15-34,True
25485211,PMC4242821,Perianal pain as a presentation of lumbosacral neurofibroma: a case report.,J Neurol Surg Rep,2023-12-17-22-15-34,True
25492402,PMC4269924,A hereditary disposition for bovine peripheral nerve sheath tumors in Danish Holstein cattle.,Acta Vet Scand,2023-12-17-22-15-34,True
25568767,PMC4274485,Pelvic neurofibroma.,Clin Pract,2023-12-17-22-15-34,True
25579156,PMC4311328,Huge neurofibroma of the scalp.,Indian J Med Res,2023-12-17-22-15-34,True
25603483,PMC4353941,Hybrid resection of a giant thigh plexiform neurofibroma.,Int J Surg Case Rep,2023-12-17-22-15-34,True
25657396,PMC4318062,Neurotized congenital melanocytic nevus resembling a pigmented neurofibroma.,Indian J Dermatol,2023-12-17-22-15-34,True
25657564,PMC4310103,Solitary neurofibroma of the adrenal gland not associated with type-1 neurofibromatosis.,Urol Ann,2023-12-17-22-15-34,True
25685226,PMC4323973,Diffuse neurofibroma of scalp.,Asian J Neurosurg,2023-12-17-22-15-34,True
25741110,PMC4341387,Clinical and radiological repercussions of plexiform neurofibroma in the pelvic region.,Radiol Bras,2023-12-17-22-15-34,True
25755938,PMC4336049,Diagnosis and management of an isolated pediatric plexiform neurofibroma involving the hepatic and celiac plexus using multimodality approach: problem solving with diffusion-weighted magnetic resonance imaging.,European J Pediatr Surg Rep,2023-12-17-22-15-34,True
25759173,PMC4351927,High prevalence of hyposalivation in individuals with neurofibromatosis 1: a case-control study.,Orphanet J Rare Dis,2023-12-17-22-15-34,True
25767362,PMC4357080,Malignant peripheral nerve sheath tumor: A rarity.,Indian J Dent,2023-12-17-22-15-34,True
25780713,PMC4332015,Plexiform neurofibroma treated with pharmacopuncture.,J Pharmacopuncture,2023-12-17-22-15-34,True
25810680,PMC4367056,An unusual oral manifestation of type 1 neurofibromatosis: A case report and review of literature.,J Nat Sci Biol Med,2023-12-17-22-15-34,True
25851896,PMC4387483,Preclinical assessment of the anticancer drug response of plexiform neurofibroma tissue using primary cultures.,J Clin Neurol,2023-12-17-22-15-34,True
25879938,PMC4384358,Solitary preperitoneal neurofibroma: a case report.,BMC Res Notes,2023-12-17-22-15-34,True
25918608,PMC4387354,Posterior mediastinal capillary hemangioma misdiagnosed as neurofibromas: a rare case report and review of the literature.,Rare Tumors,2023-12-17-22-15-34,True
25996775,PMC4486097,Management of presacral tumors: Our experience with posterior approach.,Int J Surg Case Rep,2023-12-17-22-15-34,True
26009718,PMC4439752,Giant cell tumor of the tendon sheath mimicking a plexiform neurofibroma.,Indian Dermatol Online J,2023-12-17-22-15-34,True
26015900,PMC4439604,A huge neurofibroma of the lower back invading the spinal cavity.,Arch Plast Surg,2023-12-17-22-15-34,True
26039236,PMC4490447,Hyperactive RAS/PI3-K/MAPK Signaling Cascade in Migration and Adhesion of Nf1 Haploinsufficient Mesenchymal Stem/Progenitor Cells.,Int J Mol Sci,2023-12-17-22-15-34,True
26064806,PMC4448099,Plexiform Schwannoma of Lumbar Region.,APSP J Case Rep,2023-12-17-22-15-34,True
26070185,PMC4486401,An unusual cause of hemoperitoneum: case report with review of literature.,Int J Surg Case Rep,2023-12-17-22-15-34,True
26090307,PMC4469603,Successful enucleation of large multinodular/plexiform schwannoma of the foot and ankle.,Springerplus,2023-12-17-22-15-34,True
26114065,PMC4462912,Segmental neurofibromatosis presenting with congenital excessive skin folds.,Dermatol Pract Concept,2023-12-17-22-15-34,True
26171111,PMC4490826,Large Neurofibroma of the Face.,Eplasty,2023-12-17-22-15-34,True
26217572,PMC4513060,Bimodal Treatment of a Huge Hypervascular Neurofibroma on the Groin.,Arch Plast Surg,2023-12-17-22-15-34,True
26240721,PMC4522452,Giant Solitary Anterior Cervical Canal Neurofibroma: Case Report and Surgical Technique.,Asian Spine J,2023-12-17-22-15-34,True
26283846,PMC4518426,Giant malignant peripheral nerve sheath tumor with cauda equina syndrome and subarachnoid hemorrhage: Complications in a case of type 1 neurofibromatosis.,J Nat Sci Biol Med,2023-12-17-22-15-34,True
26288436,PMC4533566,Multidimensional Ultrasound and Computed Tomography Imaging Support in Bleeding Plexiform Neurofibromatosis of the Scalp: A Case Report and Literature Review.,Indian J Dermatol,2023-12-17-22-15-34,True
26301012,PMC4524911,[Von Recklinghausen disease complicated with head and neck plexiform neurofibromas].,Pan Afr Med J,2023-12-17-22-15-34,True
26347326,PMC4546749,Extratemporal Malignant Nerve Sheath Tumor of Facial Nerve with Coexistent Intratemporal Neurofibroma Mimicking Malignant Intratemporal Extension.,Case Rep Otolaryngol,2023-12-17-22-15-34,True
26361606,PMC4564717,A Patient With Focal Dystonia That Occurred Secondary to a Peripheral Neurogenic Tumor: A Case Report.,Ann Rehabil Med,2023-12-17-22-15-34,True
26384486,PMC4575473,Occipito-cervical fusion following gross total resection for the treatment of spinal extramedullary tumors in craniocervical junction: a retrospective case series.,World J Surg Oncol,2023-12-17-22-15-34,True
26419685,PMC4676787,Coccidioidomycosis in Biopsies with Presumptive Diagnosis of Malignancy in Dogs: Report of Three Cases and Comparative Discussion of Published Reports.,Mycopathologia,2023-12-17-22-15-34,True
