pmcid,label,caption,graphic,disease,modality
PMC6542061,Fig. 1,"a-d Left lateral and right anterior lower leg biopsy. a Representative low-power magnification image showing granulomatous dermatitis and panniculitis involving both left lateral (left image) and right anterior lower leg (right image) biopsy. b-d Representative medium-power magnification images showing cellular infiltrate of lymphocytes, histiocytes, multinucleated giant cells, and areas of necrosis",13256_2019_2093_Fig1_HTML,NotMatch,NotMatch
PMC6542061,Fig. 2,"a-b Bilateral lower legs with multiple, exophytic bleeding, and ulcerating nodules with yellow crusting. a Left leg. b Right leg is photographed post-biopsy",13256_2019_2093_Fig2_HTML,NotMatch,NotMatch
PMC6542061,Fig. 3,"a-b Right anterior leg biopsy. a Representative medium-power magnification image showing monomorphic atypical cellular infiltrate with overlying ulceration. b Representative high-power magnification image showing cytologically atypical cells characterized by nucleomegaly, hyperchromasia, and frequent mitoses, including atypical forms",13256_2019_2093_Fig3_HTML,NotMatch,NotMatch
PMC6542061,Fig. 4,a-b Bilateral lower legs with reduced tumor burden following two 40 mg/m2 cycles of liposomal doxorubicin and discontinuation of mycophenolate mofetil. a Left leg. b Right leg,13256_2019_2093_Fig4_HTML,NotMatch,NotMatch
PMC6542061,Fig. 5,"Schematic depiction of patient’s clinical course. A1AD alpha-1-antitrypsin deficiency, MMF mycophenolate mofetil, MSSA methicillin-susceptible Staphylococcus aureus",13256_2019_2093_Fig5_HTML,NotMatch,NotMatch
PMC8073439,Figure 1,Inspection of desquamated skin over plaque-like lesion at anterior aspect of distal tibia.,JDRS-2021-32-1-253-257-F1,NotMatch,NotMatch
PMC8073439,Figure 2,Lesion appearance on magnetic resonance imaging marked by white arrow on axial (a) and sagittal (b) planes.,JDRS-2021-32-1-253-257-F2,NotMatch,NotMatch
PMC8073439,Figure 3,(a) Appearance after surgical resection of undifferentiated pleomorphic sarcoma. (b)Macroscopic appearance of resected specimen. (c) Split-thickness skin grafting after vacuum-assisted closure therapy.,JDRS-2021-32-1-253-257-F3,NotMatch,NotMatch
PMC8073439,Figure 4,Magnetic resonance imaging showing lesion on sagittal (a) and axial (b) planes.,JDRS-2021-32-1-253-257-F4,NotMatch,NotMatch
PMC8073439,Figure 5,(a) Appearance after surgical resection of undifferentiated pleomorphic sarcoma. (b) Macroscopic appearance of resection base of specimen. (c) Superficial appearance of specimen with a nodular lesion located over undifferentiated pleomorphic sarcoma.,JDRS-2021-32-1-253-257-F5,NotMatch,NotMatch
PMC7014594,Fig. 1,"A malignant wound was associated with the tumor of the right breast. Skin ulceration, bleeding, exudate, a strong odor, and infection were observed",12957_2020_1815_Fig1_HTML,NotMatch,NotMatch
PMC7014594,Fig. 2,Sagittal computed tomography scan showing the tumor protruding from the chest wall. The tumor also invades the intercostal area,12957_2020_1815_Fig2_HTML,NotMatch,NotMatch
PMC7014594,Fig. 3,The pathological diagnosis confirmed high-grade sarcoma consistent with undifferentiated pleomorphic sarcoma (hematoxylin and eosin stain; × 400).,12957_2020_1815_Fig3_HTML,NotMatch,NotMatch
PMC7014594,Fig. 4,"a The surface of the tumor has been painted with Mohs’ paste. b The surface of the malignant wound has been chemically fixed; it became dry, black in color, and hard. c Appearance after cutting the surface of the tumor. d Pre-operative physical appearance of the chest wall. The tumor has shrunk remarkably.",12957_2020_1815_Fig4_HTML,NotMatch,NotMatch
PMC7014594,Fig. 5,Wide resection and reconstruction with a rectus abdominis musculocutaneous flap were performed,12957_2020_1815_Fig5_HTML,NotMatch,NotMatch
PMC7397415,Figure 1,Frontal (a) and lateral (b) view of the large protruding tumor (arrow) located on the abdominal wall. The lesion measured 3 × 3 × 2 cm at the first visit. A keloid scar (arrowhead) is visible on the abdominal wall due to partial resection of endometrial cancer. Axial (c) and sagittal (d) view of magnetic resonance imaging revealing a tumor protruding subcutaneously with no continuity to the abdominal cavity (arrow).,CRIDM2020-4898965.001,NotMatch,NotMatch
PMC7397415,Figure 2,"Frontal (a) and lateral (b) view of the tumor after three weeks. The tumor has rapidly increased in size to 6 × 6 × 2 cm and protruded further. (c) The tumor is observed to be continuous with the keloid scar (arrowhead), protruding outside the body, and pedunculated (arrow). (d) Intraoperatively, the tumor had not invaded the abdominal cavity.",CRIDM2020-4898965.002,NotMatch,NotMatch
PMC7397415,Figure 3,"(a) Gross view of the resected tumor. The tumor is observed to be continuous to the keloid and measures approximately 6.2 × 6 × 3.2 cm. (b) Histopathological examination following hematoxylin and eosin (HE) staining revealing short pleomorphic spindle cells and polygonal cells with a storiform pattern, accompanied by abundant mitotic activity, suggesting undifferentiated pleomorphic sarcoma. The tumor is negative for cytokeratin AE1/AE3 (c) and CAM5.2 (d) on immunohistochemical staining.",CRIDM2020-4898965.003,NotMatch,NotMatch
PMC8256239,Figure 1.,"CT Imaging of oropharyngeal area. Well-limited formation along the posterior part of
the oropharynx, behind the uvula from which it is inseparable, measuring
21 mm × 9 mm × 20 mm. No signs of infiltration and penetration through the oropharyngeal
wall are seen.",10.1177_20363613211026483-fig1,NotMatch,NotMatch
PMC8256239,Figure 2.,"Gross pathological sample of tumor. Elevated, partially ulcerated nodul, approximately
2 cm in diameter, in the mucosa of 83-year-old man.",10.1177_20363613211026483-fig2,NotMatch,NotMatch
PMC8256239,Figure 3.,"Microscopic pathological slides of tumor. Undifferentiated pleomorphic sarcoma in
oropharyngeal mucosa of an 83 year-old man. Elevated nodul composed of pleomorphic,
mostly spindle-shaped cells with some intervening collagen covered with normal squamous
epithelium (a). On higher magnification a polymorphic cells, an atypical epitheloid
tumor cells with large, vesicular, and hyperchromatic nuclei, with atypical mitosis and
occasional tumor multinuclear giant cells (b). Well delineated nodul on the base of
tumor in lamina propria with sparing the muscular layer (c). By immunohistochemistry
tumor cells were negative with epithelia marker (pan cytokeratin, AE1/AE3) (d), focally
positive with CD68 (e), and strongly positive for CD10 (f).",10.1177_20363613211026483-fig3,NotMatch,NotMatch
PMC9014322,Figure 1,A soft tissue defect measuring 11 × 5 cm on the lateral aspect of the right knee joint.,gr1,NotMatch,NotMatch
PMC9014322,Figure 2,Axial images of contrast-enhanced computed tomography (left) and magnetic resonance imaging (right). The distal skin perforators branched from the profunda femoris artery and then ran between the vastus lateralis and biceps femoris muscles to the skin.,gr2,NotMatch,NotMatch
PMC9014322,Figure 3,Just after the elevation of the flap. White arrowhead is the distal skin perforator.,gr3,NotMatch,NotMatch
PMC9014322,Figure 4,Complete flap survival at the final follow-up.,gr4,NotMatch,NotMatch
PMC8406958,Fig. 1,Pre-treatment MRI images. A Axial PD fat suppressed MR image of the right thigh demonstrates a heterogeneous soft tissue mass measuring 13.5 × 11.4 cm in transverse and AP dimension; B Coronal stir (short T1 inversion recovery) MR image of a heterogenous soft tissue mass measuring 20.8 × 11.3 cm in craniocaudal and transverse measurement,12920_2021_1064_Fig1_HTML,NotMatch,NotMatch
PMC8406958,Fig. 2,Core needle biopsy specimen showing tumor heterogeneity with high cellularity on the left and stromal collagenization on the right (A). Higher magnification image demonstrates a high-grade pleomorphic sarcoma with severe nuclear atypia (B). Microscopy was performed using an Olympus BX46 microscope with UPlanFL N lenses and an Olympus DP73 camera with no filter; acquisition software was Olympus cellSens standard with a resolution of 4800 (W) × 3600(H) pixels and no downstream processing,12920_2021_1064_Fig2_HTML,NotMatch,Match
PMC8406958,Fig. 3,"Post-treatment MRI images. Axial PD fat suppressed MR image of the right thigh demonstrates interval increase in the size of the soft tissue mass, measuring 21.6 × 20.9 cm in transverse and AP dimension",12920_2021_1064_Fig3_HTML,NotMatch,NotMatch
PMC8406958,Fig. 4,"The sarcoma shows very high cellularity with a sheet-like growth pattern, multinucleated giant cells and necrosis (A). On higher magnification, there are high-grade pleomorphic tumor cells and multiple mitotic figures (B) with areas of heterologous osteosarcomatous differentiation (C, right). Chemotherapy effect, characterized by cell death and hyalinization, was present in ~ 60% of the tumor (D, right). Microscopy was performed as in Fig. 2",12920_2021_1064_Fig4_HTML,NotMatch,NotMatch
PMC8406958,Fig. 5,Immunohistochemistry stain for Brachyury is negative in the tumor cells (A); a positive control shows brachyury expression in a chordoma (B). Microscopy was performed as in Fig. 2,12920_2021_1064_Fig5_HTML,NotMatch,NotMatch
PMC8406958,Fig. 6,"Potential effects of brachyury in promoting cancer aggressiveness. Over-expression of brachyury promotes cancer stemness and resistance to chemotherapy and radiation, and also enhances epithelial-mesenchymal transition, migration, invasion, and, eventually, metastasis. The mechanism is not well defined, but may relate to up-regulation of YAP transcription and stabilization of YAP protein by increased production of brachyury, with subsequent effects mediated primarily by YAP. This is an original figure",12920_2021_1064_Fig6_HTML,NotMatch,NotMatch
PMC10020307,Fig. 1,"Showing a massively swollen left breast with violaceous erythema, venectases, shiny thinned skin, and necrosis of the nipple in a patient with undifferentiated pleomorphic sarcoma accompanied by neoplastic fever (UPS-NF, a). Histologic examination of the completely excised breast tumor revealed a high-grade sarcoma composed of numerous tumor giant cells and atypical spindle-shaped tumor cells (× 40, b; × 100, c). Computed tomography image demonstrating a huge, partly necrotic tumor of the left breast in a patient with UPS-NF (d)",432_2022_4000_Fig1_HTML,NotMatch,NotMatch
PMC10020307,Fig. 2,Mutational analysis shows medium tumor mutational burden and absence of UV-associated characteristics. (a) Variants per megabasepair (Mbp) colored by nonsynonymous (red shades) and synonymous mutations. (b) Fraction of variants colored by transitions and transversions. (c) Fraction of variants by transition and transversions broken down by trinucleotide context (x axis) and colors by mutation type. Relative contribution of single base substitution (SBS) signatures after fitting trinucleotide context frequency to reference mutational signatures from COSMIC v3.1 database,432_2022_4000_Fig2_HTML,NotMatch,NotMatch
PMC10020307,Fig. 3,Showing a patient with a massive relapse of an undifferentiated pleomorphic sarcoma of the breast (a). Three cycles of combined immunotherapy and radiotherapy resulted in significant regression of the tumor masses (b),432_2022_4000_Fig3_HTML,NotMatch,NotMatch
PMC9524936,Figure 1.,"Graphs show no significant correlation between the WBC and tumor size (R = 0.07, P < .001) in STSs (A); no significant correlation between the CRP level and tumor size (R = 0.15, P < .001) in STSs (B); no significant correlation between the albumin level and tumor size (R = 0.65, P = .27) in STSs (C); no significant correlation between the neutrophil and tumor size (R = 0.06, P = .018) in STSs (D); no positive correlation between the lymphocyte and tumor size (R = 0.13, P = .09) in STSs (E); no significant correlation between the N/L ratio and tumor size (R = 0.33, P < .001) in STSs (F). CRP = C-reactive protein, N/L = neutrophil/lymphocyte, STSs = soft tissue sarcomas, WBC = white blood cell.",medi-101-e30688-g001,NotMatch,NotMatch
PMC9524936,Figure 2.,"Graphs show no significant correlation between the WBC and histological grade (R = 0.46, P < .001) in STSs (A); no significant correlation between the CRP and histological grade (R = 0.53, P = .008) in STSs (B); no significant correlation between the albumin and histological grade (R = 0.24, P = .89) in STSs (C); no significant correlation between the neutrophil count and histological grade (R = 0.97, P = .018) in STSs (D); no positive correlation between the lymphocyte count and histological grade (R = 0.36, P = .09) in STSs (E); no significant correlation between the N/L ratio and histological grade (R = 0.71, P < .001) in STSs (F). CRP = C-reactive protein, N/L = neutrophil/lymphocyte, STSs = soft tissue sarcomas, WBC = white blood cell.",medi-101-e30688-g002,NotMatch,NotMatch
PMC9524936,Figure 3.,"Graphs show no significant correlation between the WBC count and SUVmax (R = 0.57, P = .028) in STSs (A); no significant correlation between the CRP level and SUVmax (R = 0.79, P = .029) in STSs (B); no significant correlation between the albumin level and SUVmax (R = 0.25, P = .24) in STSs (C); significant strong correlation between the neutrophil count and SUVmax (R = 0.73, P = .03) in STSs (D); no positive correlation between the lymphocyte count and SUVmax (R = 0.17, P = .48) in STSs (E); significant strong correlation between the N/L ratio and SUVmax (R = 0.84, P < .001) in STSs (F). CRP = C-reactive protein, N/L = neutrophil/lymphocyte, STSs = soft tissue sarcomas, SUVmax = maximum standardized uptake value, WBC = white blood cell.",medi-101-e30688-g003,NotMatch,NotMatch
PMC9280752,FIGURE 1,A 30 × 30 mm ulcerative lesion on the vertex with an SCC diagnosis,CCR3-10-e6058-g006,NotMatch,NotMatch
PMC9280752,FIGURE 2,A 40 × 70 mm ulcerative lesion surrounded by infiltrative nodules in the left post‐auricular area of the scalp,CCR3-10-e6058-g003,NotMatch,NotMatch
PMC9280752,FIGURE 3,"Scalp lesion, well‐differentiated squamous cell carcinoma.",CCR3-10-e6058-g001,NotMatch,NotMatch
PMC9280752,FIGURE 4,"Post‐auricular lesion, (A) Ulcerated epithelium with diffuse infiltration of spindle and some pleomorphic neoplastic cells in the dermis, (B) High power, neoplastic cells have vesiculated nuclei with pleomorphism",CCR3-10-e6058-g002,NotMatch,NotMatch
PMC9280752,FIGURE 5,"H/E staining IHC (A) CK is negative with internal control, (B) Vimentin is diffusely positive, (C) Melan A is Negative, and (D) Ki67 is positive (80–90% in tumoral cells)",CCR3-10-e6058-g008,NotMatch,NotMatch
PMC9280752,FIGURE 6,"Axial T2W brain MRI shows uneven scalp thickening over the left posterolateral aspect of the posterior fossa, associated with bone destruction of the medial aspect of the left occiput with intracranial extra‐axial extension representing a malignant process including sarcoma",CCR3-10-e6058-g009,NotMatch,NotMatch
PMC9280752,FIGURE 7,"Coronal T1W brain MRI with contrast shows heterogeneous mass legions on the right side, suggesting metastatic LAP",CCR3-10-e6058-g010,NotMatch,NotMatch
PMC9280752,FIGURE 8,"Sagittal T2W brain MRI shows heterogeneous mass legions at IIa, IIb, and III levels on the right side, suggesting metastatic LAP",CCR3-10-e6058-g005,NotMatch,NotMatch
PMC9280752,FIGURE 9,Reconstruction surgery was performed following the resection of the SCC tumor,CCR3-10-e6058-g004,NotMatch,NotMatch
PMC9633863,Figure 1,The tumor that has protruded from the surface is accompanied by ulceration.,fsurg-09-842054-g001,NotMatch,NotMatch
PMC9633863,Figure 2,Intraoperative image. (A) Appearance after surgical resection of UPS. (B) Image showing the muscle and adipose tissues exposed after expanded tumor resection.,fsurg-09-842054-g002,NotMatch,NotMatch
PMC9633863,Figure 3,"Histopathological features of tumor. Microscopically, numerous spindle cells are seen (×200). A and B mean the tissue sections of different parts in the mass.",fsurg-09-842054-g003,NotMatch,NotMatch
PMC9633863,Figure 4,Immunohistochemistry staining of differentially expressed proteins in the tumor tissue. (A) Tumor cells showing positive immunoreactivity for SMA. (B) Tumor cells showing positive immunoreactivity for Ki-67 (index 70%). (C) Tumor cells showing positive immunoreactivity for Desmin. (D) Tumor cells showing no immunoreactivity for CD31 (×200). (E) Tumor cells showing no immunoreactivity for CD34 (×200). (F) Tumor cells showing no immunoreactivity for S100 (×200).,fsurg-09-842054-g004,NotMatch,NotMatch
PMC9720795,Figure 1.,"Computed tomography scan of right upper extremity revealing an 11.2 cm × 14.2
cm × 8.8 cm right shoulder mass with osseous erosion of the inferior right
scapula.",10.1177_23247096221141190-fig1,NotMatch,NotMatch
PMC9720795,Figure 2.,"The low-power view shows a very cellular tumor (Hematoxylin & Eosin
stain, original magnification ×200).",10.1177_23247096221141190-fig2,NotMatch,NotMatch
PMC9720795,Figure 3.,"The high-power view shows malignant tumor cells with large and pleomorphic
nuclei, a moderate amount of cytoplasm, prominent nucleoli, and some mitotic
figures (arrow). Hematoxylin & Eosin stain, original magnification
×400.",10.1177_23247096221141190-fig3,NotMatch,NotMatch
PMC9720795,Figure 4.,"The tumor contains several osteoblastic-like multinucleated giant cells
(arrows). Hematoxylin & Eosin stain, original magnification ×400.",10.1177_23247096221141190-fig4,NotMatch,NotMatch
PMC10276311,Figure 1,"The magnetic resonance imaging (MRI) of the right hand demonstrates a lesion with low signal intensity in the T1-weighted image and a heterogeneous, high signal intensity in the T2-weighted image on the dorsum of the hand (indicated by white arrows).(A) Sagittal T1-weighted MRI image,(B) Axial T1-weighted MRI image,(C) Sagittal fat-suppressed T2-weighted image,(D) Axial fat-suppressed T2-weighted image.",cureus-0015-00000040553-i01,NotMatch,NotMatch
PMC10276311,Figure 2,"Local image of the right hand(A) After sarcoma resection and application of Integra® for covering exposed metacarpal bones which were fixed with sutures,(B) Split-thickness skin graft three weeks after the initial resection obtained from the right thigh,(C) Complete wound healing.",cureus-0015-00000040553-i02,NotMatch,NotMatch
PMC10276311,Figure 3,"Magnetic resonance imaging (MRI) of the right hand at one-year follow-up showing no recurrence at the site of initial lesion (white arrows).(A) Sagittal T1-weighted MRI image,(B) Axial T1-weighted MRI image,(C) Sagittal fat-suppressed T2-weighted image,(D) Axial fat-suppressed T2-weighted image.",cureus-0015-00000040553-i03,NotMatch,NotMatch
PMC9902933,Figure 1,Milestone Timeline with data from the related episodes of care.,fonc-13-1117024-g001,NotMatch,NotMatch
PMC9902933,Figure 2,"Contrast enhanced CT chest and abdomen dated June 27, 2022; Axial CT image through the chest (A) shows enlarged metastatic pre and paratracheal lymph nodes and a lobulated metastatic mass involving the left first rib (white arrow) at the costochondral junction. Axial CT image through the upper abdomen (B) shows large bilateral adrenal masses (white arrows). Coronal (C) and Axial (D) CT images through the chest shows a large hetereogenously enhancing mass in the right lung directly extending through the right superior pulmonary vein into the right atrium (black arrow) and conglomerate paratracheal lymphadenopathy (C).",fonc-13-1117024-g002,NotMatch,NotMatch
PMC9902933,Figure 3,"Transthoracic Echocardiogram showing a large echogenic mass in the Left Atrium, in the parasternal long-axis (A) and apical multi-chamber views (B–D), July 26, 2022, with measures estimating a mass size of 2.6-2.9 cm x 2.0-2.4 cm.",fonc-13-1117024-g003,NotMatch,NotMatch
PMC9902933,Figure 4,"Comparison of SCC of the lung, cutaneous SCC, and soft tissue sarcoma.",fonc-13-1117024-g004,NotMatch,NotMatch
PMC10505752,Figure 1,"Example images of FAP-stained human, canine, and feline soft tissue sarcomas using a monoclonal anti-FAP antibody (dilution 1:100 human, 1:150 feline, and 1:200 canine). Tissue samples showed varying FAP expression, which was graded using a semiquantitative FAP expression score ranging from score 0 (no expression), score 1 (low expression), score 2 (intermediate expression) to score 3 (high expression). In cats, all tumors showed at least a low FAP positivity and had a score of 1 or higher, and no score of 0 was given. The images show examples of cytoplasmic (e.g., human score 2 and feline score 3) and membranous (e.g., human score 3 and canine score 3) staining patterns of tumor cells. Scale bar 50 µm. FAP, fibroblast activation protein alpha.",fonc-13-1210004-g001,NotMatch,NotMatch
PMC10505752,Figure 2,"Schematic representation of the strategy for visual and digital image analyses. Anti-fibroblast activation protein alpha and routine hematoxylin and eosin-stained glass slides were scanned in a Hamamatsu NanoZoomer 2.0-HT scanner. They were used for quantitative, semiquantitative, and qualitative image analyses. A qualitative visual assessment of FAP-labeled tissue was performed by pathologists, and a semiquantitative FAP expression score was defined for each tumor. For automated quantitative image analysis using artificial intelligence, digitized slides were stored on a centralized server, and a direct link was established with the Visiopharm Integrator System (VIS) version 6.9.0.2779 (Visiopharm, Hørsholm, Denmark) platform. The first step of digital image analysis was the manual delineation of the regions of interest (ROIs). Each color represents one tissue type that was assessed separately. Automated tissue detection for segmentation and exclusion of artifacts (in gray) was performed. Automated visual detection and quantification of FAP labeling resulted in quantitative output measures. The algorithm for the different brown groups was designed so that it uses a pixel intensity thresholding for the level 1 (FAP-positive cells) weak immunoreactivity of 131–175 pixels; level 2, intermediate immunoreactivity (101–130 pixels); level 3, strong immunoreactivity (71–100 pixel); level 4, very strong immunoreactivity (<71 pixels). Pixel values above 176 were considered as background staining intensity (FAP-negative cells). The FAP-labeled areas, the staining intensity levels, and the mean staining intensity were used for statistical comparison. Results of the qualitative and quantitative FAP tumor labeling were used for target selection criteria scoring. FAP, fibroblast activation protein alpha.",fonc-13-1210004-g002,NotMatch,NotMatch
PMC10505752,Figure 3,"Example for quantitative image analysis of FAP staining in grade 3 human malignant peripheral nerve sheath tumor. (A) The H&E-stained section, (B) the FAP IHC section, and (C) the corresponding FAP-positive areas after quantification in color. Different colors represent the different labeling intensity levels ranging from level 1 (yellow; weak immunoreactivity) to level 2 (red; intermediate), level 3 (blue; strong), to level 4 (green; very strong immunoreactivity). The FAP-positive tumor cells show a cytoplasmic staining pattern of intermediate staining intensity. Endothelial cells of the artery on the right side of the image show a weak positivity for FAP, while the smooth muscle cells are negative. Myofibroblasts of the tunica adventitia show strong FAP positivity. Magnification ×40. FAP, fibroblast activation protein alpha.",fonc-13-1210004-g003,NotMatch,Match
PMC10505752,Figure 4,"Results of the semiquantitative FAP expression scores. MPNST, malignant peripheral nerve sheath tumor; UPS, undifferentiated pleomorphic sarcoma; DFSP, dermatofibrosarcoma protuberans; MFS, myxofibrosarcoma; PWT, perivascular wall tumor; cFS, canine fibrosarcoma; STS NOS, soft tissue sarcoma not further specified; fFS, feline fibrosarcoma; FAP, fibroblast activation protein alpha.",fonc-13-1210004-g004,NotMatch,NotMatch
PMC10505752,Figure 5,"Quantitative analysis of the FAP staining in healthy (blue) and peritumoral (red) canine and feline tissue (A) and tumor tissue (green) of canine (unpatterned), feline (dotted pattern), and human STSs (striped pattern) (B–D). (A) Box plot illustrating the FAP-stained area (µm2) per 10 high power fields (2.37 mm2) for the different tissue types—adipose tissue, epidermis/dermis, and muscle tissue—of the peritumoral and control tissue divided by species. FAP-stained areas in the peritumoral tissue of one tissue type are similar between species and similar if compared to the healthy control tissue of the same species (p > 0.2838). FAP-stained areas reach the highest values in the epidermis/dermis in all species with significant differences comparing peritumoral epidermis/dermis to peritumoral adipose tissue in dogs (p = 0.0043), peritumoral epidermis/dermis to peritumoral muscle tissue in dogs and cats (canine p = 0.0001, feline p = 0.0084), and healthy epidermis/dermis to healthy muscle tissue in dogs (dogs p = 0.0198). (B–D) Box plots representing the total stained area (B), the stained area within level 4 (high staining intensity) (C), and the mean staining intensity (MI) (D) of tumor tissue for the different STS entities. UPS has the largest stained area and the highest intensity of staining (low MI pixel value) with differences if compared to STS NOS (stained area p = 0.0045, MI p = 0.0267), cFS (stained area p = 0.0105), and DFSP (MI p = 0.0386). Stained areas (C) within level 4 differ for STS entities only between STS NOS and fFS (p = 0.0313). STS, soft tissue sarcoma; MPNST, malignant peripheral nerve sheath tumor; UPS, undifferentiated pleomorphic sarcoma; DFSP, dermatofibrosarcoma protuberans; MFS, myxofibrosarcoma; PWT, perivascular wall tumor; cFS, canine fibrosarcoma; STS NOS, STS not further specified; fFS, feline fibrosarcoma; FAP, fibroblast activation protein alpha.",fonc-13-1210004-g005,NotMatch,NotMatch
PMC10505752,Figure 6,"Target selection criteria (TASC) score and final FAP expression score for the different species and STS entities. STS, soft tissue sarcoma; MPNST, malignant peripheral nerve sheath tumor; UPS, undifferentiated pleomorphic sarcoma; DFSP, dermatofibrosarcoma protuberans; MFS, myxofibrosarcoma; PWT, perivascular wall tumor; cFS, canine fibrosarcoma; STS NOS, STS not further specified; fFS, feline fibrosarcoma; FAP, fibroblast activation protein alpha.",fonc-13-1210004-g006,NotMatch,NotMatch
