pmcid,label,caption,graphic,disease,modality
PMC4531912,Fig. 4.,The bisected mass was mainly composed of cyst and hemorrhagic materials. There was a small area of solid component.,kjim-14-1-88-14f4,NotMatch,NotMatch
PMC4531912,Fig. 5.,"The microscopic examination revealed leiomyosarcoma with active mitoses (H&E stain, X200).",kjim-14-1-88-14f5,Match,Match
PMC138801,Figure 1,Post contrast spiral CT showing large retroperitoneal hematoma with minimal contrast uptake by the renal tissue confined to the upper pole of the left kidney.,1471-2490-2-13-1,NotMatch,NotMatch
PMC138801,Figure 2,High power photomicrograph of Leiomyosarcoma exhibiting irregular bundles of spindle and polyhydral cells having pleomorphic vesicular nuclei. An abnormal mitotic figure is present in the center of the picture (H & E × 200).,1471-2490-2-13-2,Match,Match
PMC4531685,Figure 1.,"Intravenous bolus computed tomography of the abdomen showed a huge cystic mass with thick wall, occupying the most of the right lobe of the liver. The tumor wall has serpentine vascular enhancement during early contrast phase.",kjim-17-4-278-14f1,NotMatch,NotMatch
PMC4531685,Figure 2.,"(A) Celiac angiography revealed a huge hypervascular mass in the right lobe of the liver. Tumor neovascularization was noted at the area of segments 4, 5, 6, 7 and 8. (B) Portovenography revealed total right portal vein defect.",kjim-17-4-278-14f2,NotMatch,NotMatch
PMC4531685,Figure 3.,"Gross examination of the excised tumor: Relatively well-demarcated, grayish-white mass measuring 7.5×16.0×4.5 cm in size showed expanding growth pattern. The tumor contained central cystic degeneration and homogeneous and homogenous solid portion.",kjim-17-4-278-14f3,NotMatch,NotMatch
PMC4531685,Figure 4.,"Light microscopic examination : (A) Sections of the liver mass showed interlacing fascicles of spindle-shaped nuclei and perinuclear vacuoles (H&E, ×200) (B) Tumor showed interlacing spindle-shaped cells arranged in fascicles, with hepatocyte present in the left side. (H&E, ×200) (C) Tumor cells showed round nuclei with perinuclear vacuoles. The stroma revealed myxoid change. (H&E, ×200)",kjim-17-4-278-14f4,NotMatch,Match
PMC4531685,Figure 5.,"Immunohistochemical stains of the resected mass showed positive staining for smooth muscle actin. (Immunohistochemical stain, ×200)",kjim-17-4-278-14f5,NotMatch,NotMatch
PMC4531685,Figure 6.,"Electromicroscopic examination showed myofilaments (arrow) with dense bodies. (EM, ×6000)",kjim-17-4-278-14f6,NotMatch,NotMatch
PMC546237,Figure 1,CT scan image showing the hepatic metastasis in segment VII.,1477-7819-3-3-1,NotMatch,NotMatch
PMC546237,Figure 2,CT scan image showing the omental mass adjacent to bowel loop (circle around the omental mass).,1477-7819-3-3-2,NotMatch,NotMatch
PMC546237,Figure 3,Post radiofrequency ablation CT scan image showing complete resolution of hepatic metastasis.,1477-7819-3-3-3,NotMatch,NotMatch
PMC5977898,Fig. 1.,,glasgowmedj76386-0028-a,Empty,Empty
PMC5977898,Fig. 2.,,glasgowmedj76386-0028-b,Empty,Empty
PMC5977898,Fig. 3.,,glasgowmedj76386-0029-a,Empty,Empty
PMC5977898,Fig. 4.,,glasgowmedj76386-0029-b,Empty,Empty
PMC5977898,Fig. 5.,,glasgowmedj76386-0029-c,Empty,Empty
PMC5977898,Fig. 6.,,glasgowmedj76386-0029-d,Empty,Empty
PMC552326,Figure 1,A fist-sized tumor arising in the subcutaneous adipose tissue in the inguinal region. An arrow indicates the navel.,1477-7819-3-14-1,NotMatch,NotMatch
PMC552326,Figure 2,Computed tomography depicted a solid tumor with heterogeneous contrast enhancement (arrowheads) in the adipose tissue.,1477-7819-3-14-2,NotMatch,NotMatch
PMC552326,Figure 3,"The tumor comprised spindle-shaped cells with high cellularity in parts (hematoxylin-and-eosin; original magnification, × 100).",1477-7819-3-14-3,NotMatch,Match
PMC552326,Figure 4,"Spindle-shaped cells showing strong immunoreactivity for desmin in the cytoplasm (Desmin immunohistochemistry; original magnification, × 400).",1477-7819-3-14-4,NotMatch,NotMatch
PMC1343561,Figure 1,Computerized tomographic scan of patient 1 demonstrating a large tumor.,1477-7819-4-1-1,NotMatch,NotMatch
PMC1343561,Figure 2,Gross appearance of the tumor.,1477-7819-4-1-2,NotMatch,NotMatch
PMC1343561,Figure 3,"Photomicrograph of the edge of the tumour (× 40). (A). The tumour is composed of spindle cells which show nuclear pleomorphism with occasional giant nuclei (Hematoxylin and eosin × 200), (B). Immunohistochemistry for epithelial marker AE1/AE3 (C), and for S100 (D) is negative, but tumor is strongly positive for smooth muscle marker smooth muscle actin(E).",1477-7819-4-1-3,NotMatch,NotMatch
PMC2667582,Fig. 1,"A 62-year-old man with esophageal Castleman disease.A. Spot radiograph from a single-contrast esophagogram reveals a 6-cm filling defect (arrows) arising from the lateral esophageal wall.B. Coronal reformation CT image shows a definite extent of the disease.C, D. Axial CT images, before (C) and after contrast injection (D), display focal thickening in the anterior wall of the lower esophagus, with circumferential luminal air, and the intramural mass shows homogeneous enhancement.E. Endoscopy reveals a smoothly bulging mass with smooth surface and focal reddish coloration on the distal esophagus.F. Macroscopy of the excised tumor demonstrates a multilobulated mass with whitish color and smooth margin without hemorrhage or necrosis.G, H. Microscopically, the esophageal mass reveals nodular lymphoid areas, a marked expansion of the mantle zone, and small, relatively inconspicuous germinal centers (H & E staining, ×10). The follicles show marked vascular proliferation with hyalinization (H & E staining, ×200).",kjr-7-73-g001,NotMatch,Match
PMC5189777,Fig. 1.,,indmedgaz73134-0078-g,Empty,Empty
PMC5189777,Fig. 2.,,indmedgaz73134-0078-h,Empty,Empty
PMC5189777,Fig. 3.,,indmedgaz73134-0078-i,Empty,Empty
PMC5189777,Fig. 4.,,indmedgaz73134-0079-a,Empty,Empty
PMC5189777,Fig. 5.,,indmedgaz73134-0079-b,Empty,Empty
PMC5189777,Fig. 6.,,indmedgaz73134-0079-c,Empty,Empty
PMC1584249,Figure 1,Proportional distribution (estimated) of all previously reported cases of cervical sarcoma.,1746-1596-1-30-1,NotMatch,NotMatch
PMC1570367,Figure 1,Intraoperative view of the oropharynx. A smooth bounded nodular tumor appears in the right-sided tonsil's region of the oropharynx. The neoformation expands on the anterior faucial pillar of the soft palate and the glosso-tonsillar furrow.,1746-1596-1-22-1,NotMatch,NotMatch
PMC1570367,Figure 2,Computed tomography (CT) of the oropharynx with contrast medium. The axial projection shows a smooth bounded nodular neoformation in the right-sided tonsil's region of the oropharynx. The other layers of the tomography didn't reveal signs of enlarged cervical lymph nodes.,1746-1596-1-22-2,NotMatch,NotMatch
PMC1570367,Figure 3,"A biopsy of the tumor in Hematoxilin-Eosin (HE) staining. Spindle cell tumor with cellular polymorphism, mimicking a storiform growth pattern. Mitoses are also frequent supporting a malignant proliferation. HE 100 × (a), 200 × (b).",1746-1596-1-22-3,NotMatch,NotMatch
PMC1570367,Figure 4,"Immunohistochemistry of a tumor-biopsy. Immunohistochemical detection of a-actin, supporting the myogenic origin of the tumor (a, α-actin, 100×). The high proliferative activity is verified by MIB-1 (b, MIB-1, 100×).",1746-1596-1-22-4,NotMatch,NotMatch
PMC1557590,Figure 1,"spindle cell lipoma. (a) Benign cytology BSCT, moderately cellular smear with benign looking spindle cells, Papanicolaou × 400. (b) Bland spindle cells intermingled with mature adipocytes and thick collagen bundles, H&E × 400. (c) Another field of the same case where the adipocytes are less prominent compared to ""b"", H&E × 400. (d) Adipocytes and spindle cells positive for CD34 IHC, DAB, Hx, × 400. See additional files 1, 2, 3, 4 for higher resolution images.",1746-1596-1-13-1,NotMatch,Match
PMC1557590,Figure 2,"myofibroblastoma. (a) Most of the tumor is formed of hyalinized collagen bundles surrounded by spindle cells, H&E × 400. (b) Cellular area formed of palissading spindle cells, H&E × 400. (c) Staining of spindle and oval cells is more pronounced in the lower right part, CD34 IHC, DAB, Hx × 400. (d) Focal area of spindle and oval cells positive for SMA, IHC, DAB, Hx ×400. See additional files 5, 6, 7, 8 for higher resolution images.",1746-1596-1-13-2,NotMatch,Match
PMC1557590,Figure 3,"myoepithelial carcinoma. (a) Spindle cell proliferation surrounding epithelial lumina, H&E × 400. (b) Higher power view showing pleomorphic spindle cells with eosinoplilic and clear cytoplasm surrounding an epithelial lined space, H&E × 400. (c) Another area showing pleomorphic spindle and ovoid cells with eosinophilic cytoplasm arranged in fascicles; cells have high mitotic activity, H&E × 400. (d) Pleomorphic spindle and ovoid cells with clear cytoplasm arranged in wavy fascicles, H&E × 400. (e) s100 p IHC staining of the myoepithelial cells around the epithelial lumina and the neoplastic spindle cells × DAB, Hx, ×10. (f) Higher magnification of ""fig 4e"" showing staining of almost all the cells for s100 p IHC, DAB, Hx, × 400. (g) CD10 IHC, DAB, Hx, × 400. see additional files 9, 10, 11, 1213, 14, 15 for higher resolution images.",1746-1596-1-13-3,NotMatch,Match
PMC1557590,Figure 4,"leiomyosarcoma. (a) Malignant BSCTs cytology, cellular smear with sheets of spindle cells, Papanicolaou staining × 400. (b) Another field showing neoplastic ovoid cells, Papanicolaou staining × 400. (c) Well circumscribed tumor pushing the normal ductal cells at the periphery, H&E × 10. (d) Spindle cells are merging from blood vessels, H&E, × 10. (e) Desmin IHC highlighting cells merging from the blood vessels, DAB Hx × 400. (f) Intersecting fascicles of pleomorphic malignant spindle cells having cigar shaped blunt ended nuclei, H&E, × 400. (g) Desmin IHC, DAB, Hx × 400. See additional files 16, 17, 18, 1920, 21, 22 for higher resolution images.",1746-1596-1-13-4,Match,Match
PMC1557590,Figure 5,"spindle cell carcinoma. (a) Area with bland morphology compared to ""fig 4b"", H&E ×400. (b) Area with pleomorphic cells, and high mitotic activity, H&E × 400. (c) CK IHC, DAB, Hx, × 400. (d) CD10 IHC, DAB, Hx, × 400. (e) s100p, DAB, Hx, × 400 f- SMA IHC, DAB, Hx, × 400. See additional files 23, 24, 25, 2627, 28 for higher resolution images.",1746-1596-1-13-5,NotMatch,Match
PMC1924523,Figure 1,"Computed Tomography. A huge tumor behind the left hepatic lobe showed heterogeneous low density with faint enhancement. GB, gallbladder; GEA, gastroepiploic artery; T, tumor; PNC, pancreas; SPL, spleen.",1477-7819-5-66-1,NotMatch,NotMatch
PMC1924523,Figure 2,3-D reconstructed angiography of the gastroepiploic artery. A major tumor-supply artery diverges from the right gastroepiploic artery (REA).,1477-7819-5-66-2,NotMatch,NotMatch
PMC1924523,Figure 3,Intra-operative photograph. Scissors indicate major tumor-feeding vessels (TFDV).,1477-7819-5-66-3,NotMatch,NotMatch
PMC1924523,Figure 4,"Photomicrographs of the primary omental GIST tumor. A. Epithelioid components of GIST. Tumor cells show eosinophilic cytoplasm and peripherally placed nuclei, and are mostly cohesive (H&E). B. Some components show a spindle cell pattern with myxoid stroma (H&E). C. Tumor cells weakly immunoreactive for c-kit (CD117). D. Immunostaining for MIB-1: sparse of positive tumor cells are shown (MIB-1 index: 4.4%).",1477-7819-5-66-4,NotMatch,Match
PMC1924523,Figure 5,Genomic sequencing of the PDGFRA gene. Direct sequencing analysis showing a point mutation at codon 561 (GTC to GAC) in exon12. Val561 is changed to Asp.,1477-7819-5-66-5,NotMatch,NotMatch
PMC2628099,Fig. 1,"Computed tomography shows a 10 × 8cm sized cystic lesion in the upper pole of left kidney (A), and a 5 × 3cm sized irregular shaped mass (arrow) with heterogeneous enhancement adjacent to the renal pelvis (B). It is not clarified whether is renal pelvis origin or extrarenal origin.",ymj-48-557-g001,NotMatch,NotMatch
PMC2628099,Fig. 2,"Retrograde pyelography shows the bifid pelvis of left kidney, with the filling defect (arrow) in the renal pelvis of upper moiety.",ymj-48-557-g002,NotMatch,NotMatch
PMC2628099,Fig. 3,"The cut surface (A) shows a well marginated tumor mass at bifid pelvis, the other ureter and a brownish tan cystic change lesion at the upper pole of kidney. Microphotography (B) shows that a tumor mass arises from the smooth muscle layer of the renal pelvis (H & E, × 10). M: tumor mass, P: bifid pelvis, C: cyst, U: another ureter, S: smooth muscle layer of renal pelvis.",ymj-48-557-g003,NotMatch,Match
PMC2628099,Fig. 4,Microphotography shows mitosis (a cell with dark nucleoli in the center) and spindle shaped cells with large nucleus in H-E staining (A)(× 400). Positive staining of the tumor cells for smooth muscle-specific actin reveals that the tumor is originated from smooth muscle tissue in actin staining (B)(× 100) and desmin staining (C)(× 200).,ymj-48-557-g004,NotMatch,Match
PMC2117013,Figure 1,Sagittal view of abdominal MRI. Tumor (arrow) extends from the superior pole of the right kidney to the right atrium.,1477-7819-5-109-1,NotMatch,NotMatch
PMC2117013,Figure 2,Intraoperative resection of tumor (A) from adrenal vein and IVC (B).,1477-7819-5-109-2,NotMatch,NotMatch
PMC2117013,Figure 3,"Gross specimen shows a well-circumscribed, partially encapsulated solid tumor with areas of necrosis and hemorrhage. Arrow points to normal adrenal gland.",1477-7819-5-109-3,NotMatch,NotMatch
PMC2117013,Figure 4,Tumor (A) shows a rim of fibrous tissue (B) separating it from adjacent adrenal cortex (C).,1477-7819-5-109-4,NotMatch,NotMatch
PMC2117013,Figure 5,The higher power image shows spindle tumor cells with mitotic activity (arrow).,1477-7819-5-109-5,NotMatch,NotMatch
PMC2221972,Figure 1,"histological finding of the removed spleen (hematoxylin eosin). Non capsulated spindle cells, with oedema and lymphocytic infiltration. No necrosis is present in this field.",1477-7819-5-135-1,NotMatch,NotMatch
PMC2221972,Figure 2,Photomicrograph showing moderate pleomorphism and rare mitosis are present (× 40 hematoxylin eosin).,1477-7819-5-135-2,NotMatch,NotMatch
PMC2213634,Figure 1,"(A) Sharply demarcated gray-tan nodular tumor occupying the upper and middle poles with focally hemorrhagic areas on cut surface (Gross). (B) Biphasic renal tumor composed mainly of medium to large epithelioid cells and focal areas of spindle cells around numerous small blood vessels (H&E, Original magnification ×100). (C) Perivascular epithelioid cells arranged in solid nests or cords with well-defined cytoplasmic borders and abundant cytoplasm that varied from eosinophilic and granular to clear (H&E, Original magnification ×400). (D) Moderate-to-severe nuclei pleomorphism and hyperchromatism with bizarre multinucleated giant cells and mitoses (H&E, Original magnification ×400).",1746-1596-2-45-1,NotMatch,Match
PMC2213634,Figure 2,"Immunohistochemical staining of renal tumor. (A) Both epithelioid and spindle cells were strong and diffusely positive for desmin (Immunoperoxidase, Original magnification ×200). (B) Both epithelioid and spindle cells were strong and diffusely positive for HMB-45 (Immunoperoxidase, Original magnification ×200). (C) Estrogen receptor (ER) immunostaining showed strong and diffuse nuclear reactivity in tumor cells (Immunoperoxidase, Original magnification ×200). (D) Progesterone receptor (PR) immunostaining showed strong and moderate nuclear reactivity in tumor cells (Immunoperoxidase, Original magnification ×200).",1746-1596-2-45-2,NotMatch,NotMatch
PMC2213634,Figure 3,"Immunohistochemical staining of renal tumor. (A) Tumor cells showed strong and diffusely reactivity for BCL-2 (Immunoperoxidase, Original magnification ×200). (B) Tumor cells showed strong and diffusely reactivity for CD99 (Immunoperoxidase, Original magnification ×200). (C) Ki67 immunostaining showed a proliferative index of 70% (Immunoperoxidase, Original magnification ×200). (D) Tumor cells showed negative reactivity for renal cell carcinoma marker (RCC) (Immunoperoxidase, Original magnification ×200).",1746-1596-2-45-3,NotMatch,NotMatch
PMC1779506,Figure 1,CT scan of the head shows a large vascular soft tissue mass involving the meninges and invasion of right parietal bone.,SRCM2006-52140.001,NotMatch,NotMatch
PMC1779506,Figure 2,"(a) Malignant spindle cells, pleomorphism, and high nucleocytoplasmic ratio. (b) Immunostain positive for smooth
muscle actin.",SRCM2006-52140.002,NotMatch,NotMatch
PMC2245960,Figure 1,A subcutaneous spindle cell neoplasm arising from the muscular wall of an artery.,1752-1947-1-180-1,NotMatch,NotMatch
PMC2245960,Figure 2,a. Intersecting fascicles of spindle cells with nuclear pleomorphism and dark giant cells. b. Osteoclast-like giant cells in the stroma between the spindle cells.,1752-1947-1-180-2,NotMatch,NotMatch
PMC2245960,Figure 3,a. The neoplastic spindle cells are strongly positive for SMA (smooth muscle actin). b. The osteoclast-like giant cells are strongly positive for CD68.,1752-1947-1-180-3,NotMatch,NotMatch
PMC2730932,1,"Hierarchical cluster and tree-view analysis of differentially expressed miRNAs profile in paired myometrium (MY1, MY2, MY3 and MY4) and leiomyomas (LY1, LY2, LY3 and LY4) (Fig. 1A) and in paired myometrial smooth muscle cells (MSMC1 and MSMC2) and leiomyoma smooth muscle cells (LSMC1 and LSMC2) isolated and cultured from the above tissues, transformed leiomyoma cells (TLSMC-1 and T-LSMC-2) and leiomyosarcoma cell line (SLKMS1 and SKLMS2). Each column represents data from a single cohort with shades of red and green indicating up- or down-regulated miRNA according to the colour scheme shown below.miRNAs represented by rows were clustered according to their similarities in pattern of expression in each tissue. The dendrogram at the top of the image displays similarity of expression among these cohorts (see Table 1 and Table 2 for the list of differentially expressed miRNAs).",jcmm0012-0227-f1a,Match,NotMatch
PMC2730932,2,"Bar graphs show real time PCR expression of miR-20a, miR-21 and miR-26a, miR-18a, miR-206, miR-181a and miR-142-5p in paired myometrium (Myo) and leiomyomas (LYOM) form African-Americans (AA) and Caucasians (C). The data is presented as relative expression following normalization and setting the expression of each miRNA independently in Caucasian myometrium arbitrarily as 1.Data represent mean ±standard error of three paired tissues from each ethnic group with asterisks *, ** and *** significantly different from C-Myo. P<0.05 was considered significant. Arrows indicates significant difference between the expression of these miRNAs in AA-Myo and AA-LYMO.",jcmm0012-0227-f2,NotMatch,NotMatch
PMC2730932,3,"Bar graphs show real time PCR expression of miR-20a, miR-21 and miR-26a in myometrial and leiomyoma smooth muscle cells (MSMC and LSMC), spontaneously transformed LSMC (tLSMC) and leiomyosarcoma cell line, SKLM-1. The cells (1_106/well in 6-well plates) were cultured as described in materials and methods and their total RNA was isolated and subjected to real time PCR. The data is presented as relative expression following normalization and setting their expression level in MSMC arbitrarily as 1. Data represent mean ± standard error from three separate experiments, with asterisks ** and *** displaying significant difference with * with P<0.05 considered significant. Arrow indicates significant difference in the expression of these miRNAs between the cell types.",jcmm0012-0227-f3,Match,NotMatch
PMC2730932,4,"Bar graphs show the expression of miR-20a, miR-21 and miR-26a in myometrial and leiomyoma smooth muscle cells (MSMC and LSMC).The cells (1_106/well in 6-well plates) were cultured as described in materials and methods and following 24 hrs of treatment with 17b estradiol (E2), ICI-182780 (ICI), E2+ICI, medroxyprog-esterone acetate (MPA), RU-486 (RU) and MPA+RU, their total RNA was isolated and subjected to real time PCR. The data is presented as relative expression following normalization and setting their expression level in untreated MSMC arbitrarily as 1. Data represent mean ± standard error from three separate experiments. The asterisks * indicate statistical difference between the expression of these miRNAs in treated as compared to untreated controls (Ctrl), with arrows pointing out the difference in their expression between MSMC and LSMC. A probability level of P<0.05 was considered significant.",jcmm0012-0227-f4,NotMatch,NotMatch
PMC1839099,Figure 1,Unsupervised cluster analysis of the 177 STS samples resulted in two major subclusters: C dominated by pleomorphic STS subtypes with complex genetic alterations and S mainly containing STS of distinct histopathological subtypes with specific fusion genes or mutations.,1471-2164-8-73-1,NotMatch,NotMatch
PMC1839099,Figure 2,Plot showing FDR within the Golub-score ranked prognostic genes distinguishing the primary tumors that developed metastasis from those that remained metastasis-free. The number of ranked genes is plotted along the x-axis and FDR along the y-axis.,1471-2164-8-73-2,NotMatch,NotMatch
PMC1839099,Figure 3,Supervised clustering of the 89 primary pleomorphic STS samples based on the 244-gene prognostic signature.,1471-2164-8-73-3,NotMatch,NotMatch
PMC1839099,Figure 4,Kaplan-Meier estimates of metastasis-free-survival for patients included in the prognostic subset (5 cases with metastasis at diagnosis were excluded) classified as high-risk or low-risk by the SVM cross-validated classifier.,1471-2164-8-73-4,NotMatch,NotMatch
PMC2277445,Fig. 1.,"(A) After intraoperative injection of Patent blue dye around liver metastasis in patient 18, the metinel node in the hepatoduodenal ligament is blue. (B) Preoperative percutaneous injection of 4 × 15 MBq Tc-nanokolloid around ovarian cancer groin local recurrence (patient 8) demonstrates a medially and distally situated metinel node after 10 minutes.",10434_2007_9788_Fig1_HTML,NotMatch,NotMatch
PMC2277445,Fig. 2.,"In patient 13, the T cell receptor Vβ repertoire was investigated by flow cytometry in two sentinel (nodes at the day of operation and after in vitro cell culture (43 days). Clonal expansion of Vβ families 7.1, 13.2, and 20 were detected in the CD4+ T cell population.",10434_2007_9788_Fig2_HTML,NotMatch,NotMatch
PMC2277445,Fig. 3.,Amount of interferon gamma secreted into the supernatant measured by enzyme-linked immunosorbent assay. Data presented are for patient 7 after 35 days of in vitro cell culture.,10434_2007_9788_Fig3_HTML,NotMatch,NotMatch
PMC2292680,Figure 1,Lesional cells extending between bundles of smooth muscle (hematoxylin-eosin ×200).,1746-1596-3-11-1,NotMatch,NotMatch
PMC2292680,Figure 2,"An area of loose spindle-shaped cells, displaying elongated cytoplasmic processes and slight nuclear atypia, in a myxoid background (hematoxylin-eosin ×400).",1746-1596-3-11-2,NotMatch,NotMatch
PMC2292680,Figure 3,Fascicular arrangement and compact cellularity containing inflammatory infiltrate and conspicuous mitoses (hematoxylin-eosin ×200).,1746-1596-3-11-3,NotMatch,NotMatch
PMC2292680,Figure 4,Pseudosarcomatous myofibroblastic tumor exhibiting spindle cells arranged in fascicles with a myxoid stroma and inflammatory cells. Note the intact overlying urothelial mucosa (hematoxylin-eosin ×200).,1746-1596-3-11-4,NotMatch,NotMatch
PMC2292680,Figure 5,The ALK-1 immunostain demonstrates diffuse cytoplasmic positivity in the lesional cells (immunoperoxidase ×400).,1746-1596-3-11-5,NotMatch,NotMatch
PMC2412854,Figure 1,"Clustering of gene expression in the aggressive fibromatosis samples using the RCC gene set (top) and OVCA gene set (bottom) and the Eisen clustering software Cluster. The 12 AF samples were clustered using the Eisen clustering software Cluster and the set of 167 gene fragments from the U_133 microarray set most differentially expressed between two groups of ccRCC previously described [11] (top) and the set of 200 gene fragments most differentially expressed between borderline and invasive OVCA [13] (bottom) as described in the text. Samples AF-1 to AF-5 formed a cluster, while samples AF-6 to AF-12 formed another cluster. The tissue samples in the tree are joined by very short branches if they have gene expression patterns that are very similar to each other, and by increasingly longer branches as their similarity decreases.",1479-5876-6-23-1,NotMatch,NotMatch
PMC2412854,Figure 2,"Clustering of gene expression of the STS and AF samples with the RCC gene set (A), OVCA gene set (B), and AF gene set (C). The 12 AF samples and the 25 other STS samples were clustered using the Eisen clustering software Cluster as described in the text. The 16 samples that cluster with AF-1 to AF-5 (open squares) using all 3 gene sets are indicated by open circles. The 6 samples that cluster with AF-6 to AF-12 (solid squares) using all 3 gene sets are indicated by closed circles. The clustering of 3 samples (solid triangles) varied with the gene set. The tissue samples in the tree are joined by very short branches if they have gene expression patterns that are very similar to each other, and by increasingly longer branches as their similarity decreases.",1479-5876-6-23-2,NotMatch,NotMatch
PMC2412854,Figure 3,"Clustering of gene expression of the STS samples with the RCC gene set (A), OVCA gene set (B), and AF gene set (C). The 25 STS samples were clustered using the Eisen clustering software Cluster as described in the text and are labeled as in Figure 2. The tissue samples in the tree are joined by very short branches if they have gene expression patterns that are very similar to each other, and by increasingly longer branches as their similarity decreases.",1479-5876-6-23-3,NotMatch,NotMatch
PMC2412854,Figure 4,"Clustering of gene expression of the MFH samples with the RCC gene set (A), OVCA gene set (B), AF gene set (C), and the protein kinase gene set (D) as described in the text. The 16 MFH samples were clustered using the Eisen clustering software Cluster as described in the text. MFH-1 to MFH-9 grouped together in panel A and are indicated by an asterisk. The tissue samples in the tree are joined by very short branches if they have gene expression patterns that are very similar to each other, and by increasingly longer branches as their similarity decreases.",1479-5876-6-23-4,NotMatch,NotMatch
PMC2276596,Figure 1,"(a) Conventional radiograph reveals an osteolytic lesion in metadiaphysis of the left distal tibia with cortical destruction. (b) T1-Weightened Magnetic Resonance Image shows a well-defined low density intramedullary location with cortical breakthrough. (c) Interlacing
bundles of spindle cells with enlarged shaped atypical nuclei and eosinophilic cytoplasm (H&E, x40). (d) Tumor cells are immunostained by the antibody against Actin HHF-35.",SRCM2008-416085.001,NotMatch,Match
PMC2276596,Figure 2,"(a) Abdominal computed tomography showing an hypodense lesion in the liver. (b) Tumor composed of fibrous stroma with myxohyaline areas
containing epithelioid cells with intracellular vacuoles (H&E, x20). (c) Tumor cells are immunostained with antibody to CD34.",SRCM2008-416085.002,NotMatch,Match
PMC2366071,Figure 1,(a) MRI: tumor growth on right breast area. (b) MRI: myocutaneous flap infiltration.,SRCM2008-456950.001,NotMatch,NotMatch
PMC2366071,Figure 2,"(a) HE staining: fascicles of elongated 
spindle-shaped cells. (b) Immunohistochemical staining: presence 
of smooth muscle actin in the cytoplasm.",SRCM2008-456950.002,NotMatch,NotMatch
PMC2409359,Figure 1,Macroscopic appearance of the exophytic mass in the anterior-medial side of the right leg. The mass showed nodular growth pattern and the cut surfaces were ulcerated and bloody with irregular areas of necrosis.,1477-7800-5-11-1,NotMatch,NotMatch
PMC2409359,Figure 2,Anteroposterior (A) and Lateral (B) X-Ray view of the right knee. A soft tissue mass in the anterior-medial side of the proximal tibia with no evident continuity with the bone or cortical invasion was apparent.,1477-7800-5-11-2,NotMatch,NotMatch
PMC2409359,Figure 3,"Axial (A) and Coronal (B) MRI T1-weighted image of the right proximal tibia. A large homogeneous mass which was invaded the adjacent soft tissue and extended along the medial surface of cutaneous plane was visible. No signs of bone tissue infiltration, or abnormal intensity in muscle tissues could be seen.",1477-7800-5-11-3,NotMatch,NotMatch
PMC2409359,Figure 4,Post-operative Anteroposterior X-Ray view of the proximal tibia. Bone resection was decided for the achievement of wide and tumor-free surgical margins.,1477-7800-5-11-4,NotMatch,NotMatch
PMC2409359,Figure 5,Macroscopical post-operative aspect of patient's leg. Adequate coverage of defects of the tibia was obtained with the gastrocnemius myocutaneous flap.,1477-7800-5-11-5,NotMatch,NotMatch
