pmid,pmcid,title,journal,insert_time
18957130,PMC2584078,Primary pancreatic leiomyosarcoma: a case report.,Cases J,2023-12-17-22-15-55
18992149,PMC2590612,Leiomyosarcoma of the breast in a patient with a 10-year-history of cyclophosphamide exposure: a case report.,Cases J,2023-12-17-22-15-55
19043564,PMC2583339,Phase II Study of Temozolomide and Thalidomide in Patients with Unresectable or Metastatic Leiomyosarcoma.,Sarcoma,2023-12-17-22-15-55
19043598,PMC2586161,Leiomyosarcoma of the prostate: case report and review of 54 previously published cases.,Sarcoma,2023-12-17-22-15-55
19077296,PMC2615012,Intramucosal leiomyosarcoma of the stomach following hereditary retinoblastoma in childhood - a case report and review of the literature.,World J Surg Oncol,2023-12-17-22-15-55
19116036,PMC2628904,Bilateral gluteal metastases from a misdiagnosed intrapelvic gastrointestinal stromal tumor.,World J Surg Oncol,2023-12-17-22-16-00
19126222,PMC2630927,Pancreatic and multiorgan resection with inferior vena cava reconstruction for retroperitoneal leiomyosarcoma.,World J Surg Oncol,2023-12-17-22-15-55
19266087,PMC2648638,"Small bowel tumors: clinical presentation, prognosis, and outcome in 33 patients in a tertiary care center.",J Oncol,2023-12-17-22-16-00
1931782,PMC2443000,Primary leiomyosarcoma of the liver.,HPB Surg,2023-12-17-22-15-55
19366446,PMC2672058,Amplitude-modulated electromagnetic fields for the treatment of cancer: discovery of tumor-specific frequencies and assessment of a novel therapeutic approach.,J Exp Clin Cancer Res,2023-12-17-22-16-00
19416508,PMC2685770,Right ventricular metastasis of leiomyosarcoma.,Cardiovasc Ultrasound,2023-12-17-22-15-55
19432974,PMC2683835,Cutaneous skull metastasis from uterine leiomyosarcoma: a case report.,World J Surg Oncol,2023-12-17-22-15-55
19468369,PMC2684223,Postoperative renal failure following inferior vena caval tumor resection with right nephrectomy: A case report and review of literature.,Indian J Urol,2023-12-17-22-15-55
19503800,PMC2688650,Histopathological diagnostic discrepancies in soft tissue tumours referred to a specialist centre.,Sarcoma,2023-12-17-22-16-00
19558690,PMC2710329,Leiomyosarcoma of the inferior vena cava: radical surgery and vascular reconstruction.,World J Surg Oncol,2023-12-17-22-15-55
19587823,PMC2705766,Leiomyosarcomas of vascular origin in the extremity.,Sarcoma,2023-12-17-22-15-55
19602040,PMC4516537,Let-7 repression leads to HMGA2 overexpression in uterine leiomyosarcoma.,J Cell Mol Med,2023-12-17-22-16-00
19660222,PMC3015936,Caseating granulomata caused by hemostatic agent posing as metastatic leiomyosarcoma.,JSLS,2023-12-17-22-15-55
19763596,PMC2811242,Is routine histopathological examination of FESS material useful?,Eur Arch Otorhinolaryngol,2023-12-17-22-16-00
19787091,PMC2733082,Molecular mechanisms of uterine leiomyosarcomas: involvement of defect in LMP2 expression.,Gene Regul Syst Bio,2023-12-17-22-16-00
19901961,PMC2820592,Discovery of molecular subtypes in leiomyosarcoma through integrative molecular profiling.,Oncogene,2023-12-17-22-16-00
19906824,PMC2816170,"microRNA 21: response to hormonal therapies and regulatory function in leiomyoma, transformed leiomyoma and leiomyosarcoma cells.",Mol Hum Reprod,2023-12-17-22-16-00
19946451,PMC2783156,Primary leiomyosarcoma of the male urethra: a case report.,Cases J,2023-12-17-22-15-55
19946501,PMC2783146,Pelvic mass in von Recklinghausen's neurofibromatosis: diagnostic issues: a case report.,Cases J,2023-12-17-22-16-00
19946526,PMC2783111,An unusual case of finger swelling: a case report.,Cases J,2023-12-17-22-15-55
20011664,PMC2790134,Postirradiation sarcoma: clinicopathologic features and role of chemotherapy in the treatment strategy.,Sarcoma,2023-12-17-22-16-00
20066161,PMC2801456,Outcomes of first-line chemotherapy in patients with advanced or metastatic leiomyosarcoma of uterine and non-uterine origin.,Sarcoma,2023-12-17-22-16-00
20178598,PMC2838855,Leiomyosarcoma of the inferior vena cava: a case report and review of the literature.,Cases J,2023-12-17-22-15-55
20181247,PMC2850337,Expression of survivin detected by immunohistochemistry in the cytoplasm and in the nucleus is associated with prognosis of leiomyosarcoma and synovial sarcoma patients.,BMC Cancer,2023-12-17-22-15-55
20184715,PMC2827092,Perforated intestinal leiomyosarcoma as a metastasis of uterine leiomyosarcoma: a case report.,Cases J,2023-12-17-22-15-55
20205848,PMC2825506,Subcutaneus leiomyosarcoma of the neck: a case report.,Cases J,2023-12-17-22-15-55
20233678,PMC2842181,Imaging of leiomyosarcoma of the inferior vena cava: comparison of 2 cases and review of the literature.,Cancer Imaging,2023-12-17-22-15-55
20302611,PMC2847558,A case of high-grade leiomyosarcoma of the bladder with delayed onset and very poor prognosis.,World J Surg Oncol,2023-12-17-22-15-55
20379345,PMC2847381,"Structural properties, cytotoxicity, and anti-inflammatory activity of silver(I) complexes with tris(p-tolyl)phosphine and 5-chloro-2-mercaptobenzothiazole.",Bioinorg Chem Appl,2023-12-17-22-16-00
20589089,PMC2892659,Leiomyosarcoma arising in the pancreatic duct: a case report and review of the current literature.,Case Rep Med,2023-12-17-22-15-55
20594305,PMC2902476,Unusually young age distribution of primary hepatic leiomyosarcoma: case series and review of the adult literature.,World J Surg Oncol,2023-12-17-22-15-55
20616423,PMC3003215,Local excision inadequate in the treatment of anal canal leiomyosarcoma.,Saudi J Gastroenterol,2023-12-17-22-15-55
20649999,PMC2917442,A rare case of uterine leiomyosarcoma: a case report.,J Med Case Rep,2023-12-17-22-15-55
20740159,PMC2918843,Unusual Osteoblastic Secondary Lesion as Predominant Metastatic Disease Spread in Two Cases of Uterine Leiomyosarcoma.,Case Rep Oncol,2023-12-17-22-15-55
20842257,PMC2934590,Capsular renal leiomyosarcoma with encasement of the inferior vena cava - Diagnosed by immunostaining and review of literature.,Urol Ann,2023-12-17-22-15-55
20863406,PMC2955565,Highly malignant soft tissue sarcoma of the extremity with a delayed diagnosis.,World J Surg Oncol,2023-12-17-22-16-00
20868507,PMC2954974,Expression of glypican 3 in placental site trophoblastic tumor.,Diagn Pathol,2023-12-17-22-16-00
20939891,PMC2964688,Primary leiomyosarcoma of the right atrium: a case report and literature update.,J Cardiothorac Surg,2023-12-17-22-15-55
20968205,PMC3019051,"Rare tumors of the heart--angiosarcoma, pericardial lipoma, leiomyosarcoma. Three case reports.",J Med Life,2023-12-17-22-15-55
21048931,PMC2965433,Primary leiomyosarcoma of the male breast: a case report.,Case Rep Med,2023-12-17-22-15-55
21092216,PMC3012034,Leiomyosarcoma of intravascular origin--a rare tumor entity: clinical pathological study of twelve cases.,World J Surg Oncol,2023-12-17-22-15-55
21116371,PMC2978451,Leiomyosarcoma of inferior vena cava involving bilateral renal veins: Surgical challenges and reconstruction with upfront saphenous vein interposition graft for left renal vein outflow.,Indian J Urol,2023-12-17-22-15-55
21139913,PMC2994482,Colonic cancer in adolescents. A report of three cases.,Rare Tumors,2023-12-17-22-16-00
21143940,PMC3019126,Cancers in the TREAT Asia HIV Observational Database (TAHOD): a retrospective analysis of risk factors.,J Int AIDS Soc,2023-12-17-22-16-00
21151722,PMC2990217,Primary leiomyosarcoma of the kidney.,Patholog Res Int,2023-12-17-22-15-55
21192842,PMC4012261,A systems biological approach to identify key transcription factors and their genomic neighborhoods in human sarcomas.,Chin J Cancer,2023-12-17-22-16-00
21310071,PMC3049743,A rare case of giant leiomyosarcoma in a filarial scrotum: a case report.,World J Surg Oncol,2023-12-17-22-15-55
21329505,PMC3055234,Leiomyosarcoma with partial rhabdomyoblastic differentiation: first case report of primary cardiac origin.,BMC Cancer,2023-12-17-22-15-55
21416002,PMC3033174,The importance of epigenetic alterations in the development of epstein-barr virus-related lymphomas.,Mediterr J Hematol Infect Dis,2023-12-17-22-16-00
21437186,PMC3062098,AIDS-Related EBV-Associated Smooth Muscle Tumors: A Review of 64 Published Cases.,Patholog Res Int,2023-12-17-22-15-55
21437229,PMC3061316,Molecular Approach to Uterine Leiomyosarcoma: LMP2-Deficient Mice as an Animal Model of Spontaneous Uterine Leiomyosarcoma.,Sarcoma,2023-12-17-22-15-55
21490865,PMC3075193,True carcinosarcoma of the esophagus: report of a case.,Case Rep Gastroenterol,2023-12-17-22-16-00
21496258,PMC3094258,"Malignant mesenchymal tumor with leiomyosarcoma, rhabdomyosarcoma, chondrosarcoma, and osteosarcoma differentiation: case report and literature review.",Diagn Pathol,2023-12-17-22-15-55
21499557,PMC3076042,Trabectedin: safety and efficacy in the treatment of advanced sarcoma.,Clin Med Insights Oncol,2023-12-17-22-16-00
21586114,PMC3112416,Four year experience of sarcoma of soft tissues and bones in a tertiary care hospital and review of literature.,World J Surg Oncol,2023-12-17-22-16-00
21611101,PMC3100270,Case Report of Suspected Rhabdomyolysis during Treatment with Trabectedin in a Patient with Metastatic Leiomyosarcoma.,Case Rep Oncol,2023-12-17-22-15-55
21629803,PMC3099208,A Case of Giant Bladder Carcinosarcoma without Submucosal Invasion.,Case Rep Med,2023-12-17-22-16-00
21719397,PMC3352196,"Retrorectal tumours: literature review and vilnius university hospital ""santariskiu klinikos"" experience of 14 cases.",Eur J Med Res,2023-12-17-22-16-00
21734884,PMC3124463,Pulmonary Artery Leiomyosarcoma Diagnosed without Delay.,Case Rep Oncol,2023-12-17-22-15-55
21738532,PMC3124135,Primary iliac venous leiomyosarcoma: a rare cause of deep vein thrombosis in a young patient.,Case Rep Med,2023-12-17-22-15-55
21774838,PMC3224246,Clinical implications of determination of safe surgical margins by using a combination of CT and 18FDG-positron emission tomography in soft tissue sarcoma.,BMC Musculoskelet Disord,2023-12-17-22-16-00
21786440,PMC3159947,Localized resectable genitourinary sarcoma in adult Korean patients: experiences at a single center.,Yonsei Med J,2023-12-17-22-16-00
21801386,PMC3161040,Primary leiomyosarcoma of the seminal vesicle: case report and review of the literature.,BMC Cancer,2023-12-17-22-15-55
21814324,PMC3142844,Testicular leiomyosarcoma with metastasis.,Indian J Urol,2023-12-17-22-15-55
21826194,PMC3149593,Incidence of sarcoma histotypes and molecular subtypes in a prospective epidemiological study with central pathology review and molecular testing.,PLoS One,2023-12-17-22-16-00
21892297,PMC3161665,Primary adrenal leiomyosarcoma: a case report and literature review.,Clin Med Oncol,2023-12-17-22-15-55
21941483,PMC3177839,Spontaneous remission of solitary-type infantile myofibromatosis.,Case Rep Dermatol,2023-12-17-22-15-55
22066048,PMC3204679,Surgical resection of metastasis to the pancreas.,J Korean Surg Soc,2023-12-17-22-16-00
22087360,PMC3212660,Prognostic factors and clinical outcomes of urological soft tissue sarcomas.,Korean J Urol,2023-12-17-22-16-00
22102979,PMC3218133,Recurrent renal leiomyosarcoma mimicking a colonic submucosal tumor: a case report.,J Korean Soc Coloproctol,2023-12-17-22-15-55
22174719,PMC3227273,Leiomyosarcoma of bone: a case report.,Case Rep Med,2023-12-17-22-15-55
22184520,PMC3222261,Concomitant leiomyosarcoma of the right kidney and squamous cell carcinoma of the cervix - an unusual clinical presentation.,Hematol Rep,2023-12-17-22-15-55
22267993,PMC3261598,F-18 fluorodeoxy glucose positron emission tomography/computed tomography findings in a rare case of penile leiomyosarcoma.,J Clin Imaging Sci,2023-12-17-22-15-55
22275981,PMC3234072,Gemcitabine-induced progressive and sustained tumour response in a patient with multi-drug resistant uterine leiomyosarcoma.,Ecancermedicalscience,2023-12-17-22-15-55
22319744,PMC3267071,Primary leiomyosarcoma of the pancreas.,J Korean Surg Soc,2023-12-17-22-15-55
22345781,PMC3276907,Primary cutaneous leiomysarcoma.,Indian J Dermatol,2023-12-17-22-15-55
22346103,PMC3271452,Primary renal leiomyosarcoma: A diagnostic challenge.,Urol Ann,2023-12-17-22-15-55
22347712,PMC3278631,Multidisciplinary treatment and long-term outcomes in six patients with leiomyosarcoma of the inferior vena cava.,J Korean Surg Soc,2023-12-17-22-16-00
22355695,PMC3240965,Potential role of LMP2 as tumor-suppressor defines new targets for uterine leiomyosarcoma therapy.,Sci Rep,2023-12-17-22-15-55
22362447,PMC3271393,"Involvement of proteasome β1i subunit, LMP2, on development of uterin leiomyosarcma.",N Am J Med Sci,2023-12-17-22-15-55
22408374,PMC3290122,Clinical efficacy of vorinostat in a patient with leiomyosarcoma.,Clin Med Insights Oncol,2023-12-17-22-15-55
22448121,PMC3289834,"Classification, molecular characterization, and the significance of pten alteration in leiomyosarcoma.",Sarcoma,2023-12-17-22-15-55
22480303,PMC3349582,Primary pleural leiomyosarcoma with rapid progression and fatal outcome: a case report.,J Med Case Rep,2023-12-17-22-15-55
22493639,PMC3318164,Primary leiomyosarcoma of the breast: a case report.,J Breast Cancer,2023-12-17-22-15-55
22500160,PMC3322200,Weekly gemcitabine and docetaxel in refractory soft tissue sarcoma: a retrospective analysis.,Cancer Res Treat,2023-12-17-22-16-00
22540324,PMC3407001,Three uncommon adrenal incidentalomas: a 13-year surgical pathology review.,World J Surg Oncol,2023-12-17-22-16-00
22550421,PMC3329678,Primary leiomyosarcoma of bone: analysis of prognosis.,Sarcoma,2023-12-17-22-15-55
22563161,PMC3343254,Rare metastatic prostatic malignancy: A case report and approach to management.,Indian J Med Paediatr Oncol,2023-12-17-22-15-55
22569033,PMC3405472,Recent advances and novel agents for gastrointestinal stromal tumor (GIST).,J Hematol Oncol,2023-12-17-22-16-00
22606414,PMC3350176,Rare Cause of Stricture Esophagus-Sarcoma: A Case Report and Review of the literature.,Case Rep Gastrointest Med,2023-12-17-22-16-00
22606416,PMC3350186,Retroperitoneal leiomyosarcoma presenting as lower gastrointestinal bleeding: a case report and review of the literature.,Case Rep Gastrointest Med,2023-12-17-22-15-55
22606577,PMC3350297,Giant appendiceal leiomyosarcoma: a rare and unusual tumour.,Case Rep Surg,2023-12-17-22-15-55
22606617,PMC3350187,Rapid progression of a urinary bladder leiomyosarcoma: report of a case.,Case Rep Urol,2023-12-17-22-15-55
22606631,PMC3350274,Epididymal leiomyosarcoma: one case report.,Case Rep Urol,2023-12-17-22-15-55
22612847,PMC3351718,Local recurrence and assessment of sentinel lymph node biopsy in deep soft tissue leiomyosarcoma of the extremities.,Clin Sarcoma Res,2023-12-17-22-15-55
22629012,PMC3355697,Inflammatory myofibroblastic tumor of the urinary bladder diagnosed by anaplastic lymphoma kinase immunostaining.,Urol Ann,2023-12-17-22-16-00
22634486,PMC6081004,An unusual case of an osteosarcoma arising in a leiomyoma of the uterus.,Ann Saudi Med,2023-12-17-22-16-00
22662203,PMC3360613,Nilotinib counteracts P-glycoprotein-mediated multidrug resistance and synergizes the antitumoral effect of doxorubicin in soft tissue sarcomas.,PLoS One,2023-12-17-22-16-00
22681925,PMC6000307,[Analysis of 19 cases of primary pulmonary sarcoma].,Zhongguo Fei Ai Za Zhi,2023-12-17-22-16-00
22685266,PMC3402184,"miR-200c is aberrantly expressed in leiomyomas in an ethnic-dependent manner and targets ZEBs, VEGFA, TIMP2, and FBLN5.",Endocr Relat Cancer,2023-12-17-22-16-00
22685357,PMC3365230,Long Term Prognostic Implications of Expression of Glucose Transporter-1 and Hexokinase II in Patients with Stage I Uterine Leiomyosarcoma.,Acta Histochem Cytochem,2023-12-17-22-15-55
22708090,PMC3373978,Leiomyosarcoma of the posterior mediastinum extending into the adjacent spinal canal.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-15-55
22720177,PMC3374949,Periurethral smooth muscle tumor of undetermined malignant potential.,Case Rep Obstet Gynecol,2023-12-17-22-15-55
22742531,PMC3477011,Leiomyosarcoma of the inferior vena cava level II involvement: curative resection and reconstruction of renal veins.,World J Surg Oncol,2023-12-17-22-15-55
22754492,PMC3376334,Gastric metastasis from a primary renal leiomyosarcoma.,Case Rep Gastroenterol,2023-12-17-22-15-55
22768200,PMC3386951,MED12 alterations in both human benign and malignant uterine soft tissue tumors.,PLoS One,2023-12-17-22-16-00
2278917,PMC2423580,Primary leiomyosarcoma of the gallbladder. Case report and review of the literature.,HPB Surg,2023-12-17-22-15-55
22799750,PMC3436778,Cutaneous leiomyosarcoma arising in a smallpox scar.,World J Surg Oncol,2023-12-17-22-15-55
22809451,PMC3443420,Isolated cutaneous metastasis of uterine leiomyosarcoma: case report and review of literature.,Diagn Pathol,2023-12-17-22-15-55
22849696,PMC3507816,Leiomyosarcoma of the sigmoid colon with multiple liver metastases and gastric cancer: a case report.,BMC Gastroenterol,2023-12-17-22-16-00
22851904,PMC3407653,Topotecan and cyclophosphamide in adults with relapsed sarcoma.,Sarcoma,2023-12-17-22-16-00
22900213,PMC3415152,Primary leiomyosarcoma of gallbladder: a rare diagnosis.,Case Rep Gastrointest Med,2023-12-17-22-15-55
22910809,PMC3403075,Prognostic Value of Microvessel Density in Tumor and Peritumoral Area as Evaluated by CD31 Protein Expression and Argyrophilic Nucleolar Organizer Region Count in Endothelial Cells in Uterine Leiomyosarcoma.,Sarcoma,2023-12-17-22-16-00
22911740,PMC3402458,Inhibition of uterine sarcoma cell growth through suppression of endogenous tyrosine kinase B signaling.,PLoS One,2023-12-17-22-15-55
22919280,PMC3420093,Comparative gene expression profiling of benign and malignant lesions reveals candidate therapeutic compounds for leiomyosarcoma.,Sarcoma,2023-12-17-22-15-55
22919549,PMC3424854,"Primary endobronchial leiomyosarcoma of the lung: clinical, gross and microscopic findings of two cases.",J Clin Imaging Sci,2023-12-17-22-15-55
22953134,PMC3420689,Primary leiomyosarcoma of breast in an adolescent girl: a case report and review of the literature.,Case Rep Pathol,2023-12-17-22-15-55
22966471,PMC3433117,A challenging case of metastatic intra-abdominal synovial sarcoma with unusual immunophenotype and its differential diagnosis.,Case Rep Pathol,2023-12-17-22-15-55
23024830,PMC3450933,[Leiomyosarcoma of the pancreas: a tumor with poor prognosis--clinical case and review of the literature].,Pan Afr Med J,2023-12-17-22-15-55
23056514,PMC3466184,EGFR inhibition abrogates leiomyosarcoma cell chemoresistance through inactivation of survival pathways and impairment of CSC potential.,PLoS One,2023-12-17-22-16-00
23087791,PMC3475942,The Rare Cancer Network: achievements from 1993 to 2012.,Rare Tumors,2023-12-17-22-16-00
23091448,PMC3467425,A case of paratesticular leiomyosarcoma successfully treated with orchiectomy and chemotherapy.,Cancer Res Treat,2023-12-17-22-15-55
23091758,PMC3474212,Scalp metastasis from leiomyosarcoma of the inferior vena cava sign as the first clinical sign: a case report.,Case Rep Oncol Med,2023-12-17-22-15-55
23109990,PMC3479776,Diagnostic Value of MDM2 and DDIT3 Fluorescence In Situ Hybridization in Liposarcoma Classification: A Single-Institution Experience.,Korean J Pathol,2023-12-17-22-16-00
23119198,PMC3483660,Dedifferentiated leiomyosarcoma of the uterus with heterologous elements: a potential diagnostic pitfall.,Case Rep Obstet Gynecol,2023-12-17-22-15-55
