pmid,pmcid,title,journal,insert_time,has_targz,disease
30455780,PMC6232950,Functional Subunit Reconstruction of Giant Facial Congenital Melanocytic Nevi in Children With the Use of Matriderm and Skin Graft: Surgical Experience and Literature Review.,Eplasty,2023-12-17-22-13-00,True,NotMatch
30505119,PMC6219340,Giant congenital facial melanocytic nevus.,Oman J Ophthalmol,2023-12-17-22-13-00,True,NotMatch
30745967,PMC6364729,Serial Excision for the Treatment of Giant Congenital Melanocytic Nevus: The Vietnamese Way.,Open Access Maced J Med Sci,2023-12-17-22-13-00,True,Match
30782194,PMC6381634,Melanoma arising in a Giant congenital melanocytic nevus: two case reports.,Diagn Pathol,2023-12-17-22-13-00,True,Match
31048653,PMC6505434,Atypical proliferative nodule in congenital melanocytic nevus with dural invasion: a case report.,Arch Craniofac Surg,2023-12-17-22-13-00,True,Match
32030063,PMC6984042,Giant Congenital Melanocytic Nevus of Scalp: A Rare Case with Dermoscopic Findings.,Int J Trichology,2023-12-17-22-13-00,True,Match
32076621,PMC7013323,Exploration of the Pressurization Condition for Killing Human Skin Cells and Skin Tumor Cells by High Hydrostatic Pressure.,Biomed Res Int,2023-12-17-22-13-00,True,NotMatch
32219130,PMC7081030,High Hydrostatic Pressure Therapy Annihilates Squamous Cell Carcinoma in a Murine Model.,Biomed Res Int,2023-12-17-22-13-00,True,NotMatch
32299735,PMC7253917,Primary melanoma of leptomeninge in a patient with giant congenital melanocytic nevus.,An Bras Dermatol,2023-12-17-22-13-00,True,Match
32430073,PMC7236929,Giant congenital melanocytic nevus of the scalp: from clinical-histological to molecular diagnosis.,Hereditas,2023-12-17-22-13-00,True,Match
32685277,PMC7346595,Congenital Melanocytic Nevi With Meyerson Phenomenon: Two Case Reports and Review of the Literature.,Dermatol Pract Concept,2023-12-17-22-13-00,True,NotMatch
32847629,PMC7449081,Novel genetic alteration in congenital melanocytic nevus: MAP2K1 germline mutation with BRAF somatic mutation.,Hereditas,2023-12-17-22-13-00,True,Match
33077833,PMC7572420,Hydrostatic pressure can induce apoptosis of the skin.,Sci Rep,2023-12-17-22-13-00,True,NotMatch
33204799,PMC7653204,Giant scrotal swelling in association with a congenital giant melanocytic nevus: A case report.,JPRAS Open,2023-12-17-22-13-00,True,NotMatch
33238342,PMC7700868,Multifactorial analysis of the surgical outcomes of giant congenital melanocytic nevi: Single versus serial tissue expansion.,Arch Plast Surg,2023-12-17-22-13-00,True,NotMatch
33503745,PMC7861988,A novel subdermal anchoring technique for the effective treatment of congenital melanocytic nevus using de-epithelialized dermal flaps.,Arch Plast Surg,2023-12-17-22-13-00,True,Match
33564596,PMC7862006,Clinical Analysis of Cultured Epidermal Autograft (JACE) Transplantation for Giant Congenital Melanocytic Nevus.,Plast Reconstr Surg Glob Open,2023-12-17-22-13-00,True,Match
33681263,PMC7933508,Distribution Patterns (7B Rule) and Characteristics of Large Congenital Melanocytic Nevi: A Retrospective Cohort Study in China.,Front Med (Lausanne),2023-12-17-22-13-00,True,NotMatch
33778134,PMC7973246,Treatment of giant congenital melanocytic nevi with cultured epithelial autografts: Clinical and histopathological analysis.,Regen Ther,2023-12-17-22-13-00,True,NotMatch
33948475,PMC8081870,Xanthomatous nevus: A potential new entity.,JAAD Case Rep,2023-12-17-22-13-00,True,NotMatch
34079321,PMC8164964,Giant Congenital Melanocytic Nevus in a Chinese Newborn.,Clin Cosmet Investig Dermatol,2023-12-17-22-13-00,True,Match
34082516,PMC8185479,(18)F-FDG PET/CT Imaging in an Unusual Case of Cutaneous Melanoma Arising From Congenital Melanocytic Nevus in a Two-year-old Girl.,Mol Imaging Radionucl Ther,2023-12-17-22-13-00,True,Match
34083902,PMC8152399,Congenital Melanocytic Nevus with Scrotal Mass: A Diagnostic Dilemma.,J Indian Assoc Pediatr Surg,2023-12-17-22-13-00,True,Match
34104617,PMC8183747,A Case of Giant Congenital Melanocytic Nevus Treated with Combination Therapy of Autologous Mesh-skin Grafts and Cultured Epithelial Autografts.,Plast Reconstr Surg Glob Open,2023-12-17-22-13-00,True,Match
34145395,PMC8460442,Inherited duplications of PPP2R3B predispose to nevi and melanoma via a C21orf91-driven proliferative phenotype.,Genet Med,2023-12-17-22-13-00,True,NotMatch
34158956,PMC8212680,Giant Congenital melanocytic nevus with expanded proliferating nodules in a Syrian neonate.,Oxf Med Case Reports,2023-12-17-22-13-00,True,Match
34377751,PMC8313801,Cultured epithelial autografts for the treatment of large-to-giant congenital melanocytic nevus in 31 patients.,Regen Ther,2023-12-17-22-13-00,True,Match
34413997,PMC8337026,Congenital Melanocytic Nevus Regression Lacking the Halo Phenomenon: The Influence of the Body Site.,Dermatol Pract Concept,2023-12-17-22-13-00,True,Match
34414010,PMC8337037,The Bork-Baykal Phenomenon in Congenital Melanocytic Nevus.,Dermatol Pract Concept,2023-12-17-22-13-00,True,Match
34513374,PMC8405355,Reconstruction of a Giant Congenital Melanocytic Nevus Defect With a Submental Flap in a Global Health Setting.,Cureus,2023-12-17-22-13-00,True,Match
34792421,PMC8950714,Neonatal Curettage of Large to Giant Congenital Melanocytic Nevi Under Local Anesthetic: A Case Series With Long-Term Follow Up.,J Cutan Med Surg,2023-12-17-22-13-00,True,NotMatch
34804761,PMC8598223,Giant Congenital Melanocytic Nevus in a Pediatric Patient: Case Report.,Plast Reconstr Surg Glob Open,2023-12-17-22-13-00,True,Match
34881152,PMC8647890,A Case of a Giant Congenital Melanocytic Nevus Treated by Curettage with the Application of Cultured Epidermal Autografts before 6 Months of Age.,Plast Reconstr Surg Glob Open,2023-12-17-22-13-00,True,Match
34887981,PMC8627136,Nevus pigmentosus et pilosus.,Pan Afr Med J,2023-12-17-22-13-00,True,NotMatch
34912899,PMC8668353,Transcriptome Analysis of Large to Giant Congenital Melanocytic Nevus Reveals Cell Cycle Arrest and Immune Evasion: Identifying Potential Targets for Treatment.,J Immunol Res,2023-12-17-22-13-00,True,Match
35028147,PMC8743421,Giant congenital melanocytic nevus in an Afghan child.,Clin Case Rep,2023-12-17-22-13-00,True,Match
35068544,PMC8751731,Metastatic Melanoma in a Child with Giant Congenital Melanocytic Nevus.,Indian J Dermatol,2023-12-17-22-13-00,True,Match
35223161,PMC8824773,Large Congenital Melanocytic Nevus With Halo Phenomenon.,Dermatol Pract Concept,2023-12-17-22-13-00,True,Match
35281247,PMC8913895,Quality of Life in Chinese Patients With Large Congenital Melanocytic Nevi.,Front Pediatr,2023-12-17-22-13-00,True,NotMatch
36085074,PMC9463767,"Association of novel MUC16, MAP3K15 and ABCA1 mutation with giant congenital melanocytic nevus.",Hereditas,2023-12-17-22-13-00,True,Match
36092498,PMC9420932,Two-stage skin grafting using a basic fibroblast growth factor-impregnated artificial dermis.,Regen Ther,2023-12-17-22-13-00,True,NotMatch
36303818,PMC9587740,The congenital melanocytic nevus: a rare clinical image.,Pan Afr Med J,2023-12-17-22-13-00,True,Match
36447470,PMC9693813,Rapid onset and unpredicted findings of a giant nodular melanoma arising on a congenital nevus: a case report.,Oxf Med Case Reports,2023-12-17-22-13-00,True,NotMatch
36523350,PMC9745446,Histopathological and Immunohistochemical Features of Small to Big Satellite Nevus Uncover the Nevogenesis of Large/Giant Congenital Melanocytic Nevus.,J Immunol Res,2023-12-17-22-13-00,True,Match
36569151,PMC9773131,Case report: Later onset of NRAS-mutant metastatic melanoma in a patient with a partially-excised giant congenital melanocytic nevus.,Front Med (Lausanne),2023-12-17-22-13-00,True,Match
36600756,PMC9805607,Primary leptomeningeal melanoma in association with neurocutaneous melanosis: A case report.,Surg Neurol Int,2023-12-17-22-13-00,True,NotMatch
37098292,PMC10149246,Serial excision surgery for giant dorsal congenital melanocytic nevus: Case report.,Int J Surg Case Rep,2023-12-17-22-13-00,True,Match
37448852,PMC10338193,A high-hydrostatic pressure device for nevus tissue inactivation and dermal regeneration for reconstructing skin defects after giant congenital melanocytic nevus excision: a clinical trial.,Regen Ther,2023-12-17-22-13-00,True,Match
37692272,PMC10485756,Non-multiple medium-sized congenital melanocytic nevi: to excise or to follow up?,Postepy Dermatol Alergol,2023-12-17-22-13-00,True,NotMatch
37735715,PMC10714692,Surgical Therapy of Congenital Nevi in the First Year of Life-Psychological Impact on Parents.,J Cutan Med Surg,2023-12-17-22-13-00,False,NotMatch
37853888,PMC10608373,Squamous Cell Carcinoma Arising in the Irradiated Field More than 60 Years after Radiotherapy for a Giant Congenital Melanocytic Nevus.,Ann Dermatol,2023-12-17-22-13-00,False,Match
38055392,PMC10691178,Treatments of palpebral congenital melanocytic nevus: a systematic review.,Acta Cir Bras,2023-12-17-22-13-00,False,Match
