pmid,pmcid,title,journal,insert_time
25346907,PMC4207105,A recurrent cellular schwannoma.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-14-39
25364457,PMC4214448,Pancreatic schwannoma: A case report and review of the literature.,Oncol Lett,2023-12-17-22-14-39
25408927,PMC4231622,"A suggestion of modified classification of trigeminal schwannomas according to location, shape, and extension.",Brain Tumor Res Treat,2023-12-17-22-14-39
25460435,PMC4275780,Intraosseous neurilemmoma of the proximal ulna.,Int J Surg Case Rep,2023-12-17-22-14-39
25538392,PMC4274534,Penile neurilemmoma: Utility of fine-needle aspiration cytology in diagnosis of a rare entity.,J Cytol,2023-12-17-22-14-39
25544579,PMC4398118,"Incidence of primary spinal cord, spinal meninges, and cauda equina tumors in Korea, 2006-2010.",Cancer Res Treat,2023-12-17-22-14-39
25654395,PMC4602704,Surgical outcome of spinal neurilemmoma: two case reports.,Medicine (Baltimore),2023-12-17-22-14-39
25884761,PMC4364509,Large retroperitoneal isolated fibrous cyst in absence of preceding trauma or acute pancreatitis.,BMC Surg,2023-12-17-22-14-39
25977910,PMC4426280,The olfactory groove schwannoma attached to the cribriform plate: a case report.,Brain Tumor Res Treat,2023-12-17-22-14-39
25983821,PMC4431008,Surgical results after unilateral laminectomy for the removal of spinal cord tumors.,Korean J Spine,2023-12-17-22-14-39
25983847,PMC4430564,Hibernoma in the thoracic back muscle accompanied by neurilemmoma.,Korean J Spine,2023-12-17-22-14-39
25992159,PMC4392511,Isolated schwannoma of the olfactory groove: a case report.,Int Arch Otorhinolaryngol,2023-12-17-22-14-39
26221545,PMC4499617,Neurilemmoma of Retromolar Region in the Oral Cavity.,Case Rep Dent,2023-12-17-22-14-39
2631749,PMC3053691,Clear cell sarcoma of the kidney--a case report.,J Korean Med Sci,2023-12-17-22-14-39
26480909,PMC9442764,Extracranial neurogenic tumors of the head and neck.,Braz J Otorhinolaryngol,2023-12-17-22-14-39
26498011,PMC4804143,Primary Neurilemmoma of the Thyroid Gland Clinically Mimicking Malignant Thyroid Nodule.,J Pathol Transl Med,2023-12-17-22-14-39
26528380,PMC4623558,Schwannoma in Digital Nerve: A Rare Case Report.,Eplasty,2023-12-17-22-14-39
26539275,PMC4630363,Neurilemmoma of Deep Peroneal Nerve Sensory Branch : Thermographic Findings with Compression Test.,J Korean Neurosurg Soc,2023-12-17-22-14-39
26889451,PMC4757402,Malignant Schwannoma of the Esophagus: A Rare Case Report.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-14-39
26904498,PMC4761576,Neurilemmoma in the floor of the mouth: a case report.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-14-39
27018477,PMC4815988,Schwannoma (Neurilemmoma) on the Base of the Tongue: A Rare Clinical Case.,Am J Case Rep,2023-12-17-22-14-39
27095911,PMC4813450,Benign schwannoma of the maxillary antrum.,Eur J Dent,2023-12-17-22-14-39
27446622,PMC4944084,Intraventricular Neurilemmoma (Schwannoma): Shall GFAP Immunostaining Be Regarded as a Histogenetical Tag or as a Mere Histomimetical Trait?,Case Rep Pathol,2023-12-17-22-14-39
27456774,PMC5366297,Recurrence after exenteration for canine orbital malignant schwannoma.,J Vet Sci,2023-12-17-22-14-39
27578943,PMC4948238,Giant solitary ancient schwannoma of the pleura masquerading as bronchopneumonia.,Lung India,2023-12-17-22-14-39
27703941,PMC5040577,Schwannoma of the Median Nerve at Mid Forearm Level.,J Orthop Case Rep,2023-12-17-22-14-39
27800002,PMC5086474,Single-Stage Operation for Giant Schwannoma at the Craniocervical Junction with Minimal Laminectomy: A Case Report and Literature Review.,Korean J Spine,2023-12-17-22-14-39
27904856,PMC5128380,Primary hepatic malignant peripheral nerve sheath tumor successfully treated with combination therapy: a case report and literature review.,Ann Surg Treat Res,2023-12-17-22-14-39
27942308,PMC5139856,Gastric Schwannoma Presenting as an Incidentaloma on CT-Scan and MRI.,Gastroenterology Res,2023-12-17-22-14-39
27994784,PMC5164998,Tumor Occupation in the Spinal Canal and Clinical Symptoms of Cauda Equina Schwannoma: An Analysis of 22 Cases.,Asian Spine J,2023-12-17-22-14-39
28052660,PMC5512378,Outcomes of Treatment for Malignant Peripheral Nerve Sheath Tumors: Different Clinical Features Associated with Neurofibromatosis Type 1.,Cancer Res Treat,2023-12-17-22-14-39
28203620,PMC5292651,Schwannoma of the tongue-A common tumour in a rare location: A case report.,Eur J Radiol Open,2023-12-17-22-14-39
28289669,PMC5344805,Laparoscopic resection of retroperitoneal benign neurilemmoma.,Ann Surg Treat Res,2023-12-17-22-14-39
28409143,PMC5380803,Giant Schwannoma of ulnar nerve: case report.,Rev Bras Ortop,2023-12-17-22-14-39
28479699,PMC5406792,Intraoral neurilemmoma of mental nerve mimicking as traumatic fibroma: An unusual presentation - A case report and literature review.,J Oral Maxillofac Pathol,2023-12-17-22-14-39
28480189,PMC5416926,Erratum: Affiliation and corresponding author correction: Laparoscopic resection of retroperitoneal benign neurilemmoma.,Ann Surg Treat Res,2023-12-17-22-14-39
28516969,PMC5463516,Voluminous laryngeal schwannoma excision with a mini-invasive external approach: a case report.,Acta Otorhinolaryngol Ital,2023-12-17-22-14-39
28569184,PMC5452378,Large schwannoma of the femur - a common tumor at an unusual site: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-14-39
28584531,PMC5443014,Intraoral ancient schwannoma: A systematic review of the case reports.,Dent Res J (Isfahan),2023-12-17-22-14-39
28626414,PMC5471764,An Unusual Differential Diagnosis of Orbital Cavernous Hemangioma: Ancient Schwannoma.,Case Rep Ophthalmol,2023-12-17-22-14-39
28680598,PMC5494379,Ancient schwannoma of the cervical sympathetic chain.,Clin Case Rep,2023-12-17-22-14-39
28702500,PMC5493816,Surgical management of a large neurilemmoma-like leiomyoma of the uterine cervix mimicking a retroperitoneal tumor.,Gynecol Oncol Rep,2023-12-17-22-14-39
28713754,PMC5502503,A Rare Report of Two Cases: Ancient Schwannoma of Infratemporal Fossa and Verocay Schwannoma of Buccal Mucosa.,Ann Maxillofac Surg,2023-12-17-22-14-39
28730146,PMC5496924,Schwannoma of the tongue: a case report with review of literature.,Maxillofac Plast Reconstr Surg,2023-12-17-22-14-39
28736721,PMC5510488,Oddities Sporadic Neurofibroma of the Urinary Bladder. A Case Report.,Urol Case Rep,2023-12-17-22-14-39
28868377,PMC5580119,Schwannoma-A Rare Subepithelial Lesion of the Colon.,GE Port J Gastroenterol,2023-12-17-22-14-39
28913225,PMC5556852,Schwannoma of the Orbit.,Arch Craniofac Surg,2023-12-17-22-14-39
29018506,PMC5629080,Clinical Features and Surgical Treatment of Schwannoma Affecting the Base of the Tongue: A Systematic Review.,Int Arch Otorhinolaryngol,2023-12-17-22-14-39
29085485,PMC5649617,Experience of operative treatment in 27 patients with intraspinal neurilemmoma.,Oncol Lett,2023-12-17-22-14-39
29118479,PMC5655661,Intraparotid Schwannoma Masquerading as Primary Spindle Cell Tumour of Parotid: A Diagnostic Pitfall.,J Cytol,2023-12-17-22-14-39
29284981,PMC5731032,Neurilemmoma of Maxillary Alveolus: A Rare Case Report and Review of Literature.,J Pharm Bioallied Sci,2023-12-17-22-14-39
29441326,PMC5797600,A Rare Case of Primary Intrapulmonary Neurilemmoma Diagnosed in a 43-Year-Old Asymptomatic Man with a Well-defined Intrapulmonary Mass.,Front Oncol,2023-12-17-22-14-39
29923676,PMC6068460,Lower posterior mediastinal benign schwannoma successfully resected with retroperitoneoscopy using a transdiaphragmatic approach: A case report.,Thorac Cancer,2023-12-17-22-14-39
29980446,PMC9442840,Different clinical presentation of intralabyrinthine schwannomas - a systematic review.,Braz J Otorhinolaryngol,2023-12-17-22-14-39
30101901,PMC6306546,Neurilemmoma Mimicking a Multilocular Cystic Lesion of the Liver.,Intern Med,2023-12-17-22-14-39
30431732,PMC6532008,Brachial Plexus Schwannoma - Case Report and Literature Review.,Acta Clin Croat,2023-12-17-22-14-39
30703867,PMC6411519,Intraparotid facial nerve schwannomas.,Arch Craniofac Surg,2023-12-17-22-14-39
30834216,PMC6383847,Long-Term Survival after Wide Resection of Malignant Fibrous Histiocytoma of the Chest Wall.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-14-39
30858718,PMC6386355,"Painful tumors of the skin: ""CALM HOG FLED PEN AND GETS BACK"".",Clin Cosmet Investig Dermatol,2023-12-17-22-14-39
30915425,PMC6429639,Cervical Lymph Node Schwannoma-An Unexpected Diagnosis.,Clin Pathol,2023-12-17-22-14-39
30967721,PMC6421914,A rare case of palatal schwannoma with literature review.,J Oral Maxillofac Pathol,2023-12-17-22-14-39
31079513,PMC6567690,Minimally invasive resection of a glomus tumor of the thoracic spine: a case report and literature review.,J Int Med Res,2023-12-17-22-14-39
31192973,PMC6587594,Pancreatic schwannoma mimicking pancreatic cystadenoma: A case report and literature review of the imaging features.,Medicine (Baltimore),2023-12-17-22-14-39
31348294,PMC6709071,Posterior mediastinal neurilemmoma accompanied by intrapulmonary sequestration in the left lower lobe: A case report.,Medicine (Baltimore),2023-12-17-22-14-39
31360258,PMC6660301,"Trans-oral, Carbon Dioxide-Assisted Excision of an Unusual Schwannoma of the Tongue Base: Case Report and Review of the Literature.",Int Arch Otorhinolaryngol,2023-12-17-22-14-39
31360259,PMC6660292,Palatal Schwannoma: An Analysis of 45 Literature Reports and of an Illustrative Case.,Int Arch Otorhinolaryngol,2023-12-17-22-14-39
31543538,PMC6749764,Lower Lip Plexiform Schwannoma: Report of a Rare Case and a Literature Review.,Indian J Dermatol,2023-12-17-22-14-39
31598201,PMC6776406,Oral neural tumors: Clinicopathologic analysis of 157 cases and review of the literature.,J Clin Exp Dent,2023-12-17-22-14-39
31641652,PMC6771446,Neurofibrosarcoma of the mandible derived from neurofibromatosis.,Autops Case Rep,2023-12-17-22-14-39
31798266,PMC6883876,Maxillary schwannoma - A case report of a rare tumor.,Natl J Maxillofac Surg,2023-12-17-22-14-39
31801392,PMC7607288,Schwannoma of the long thoracic nerve in the left axilla: a case report.,J Int Med Res,2023-12-17-22-14-39
31814976,PMC6888311,Wagner-Meissner neurilemmoma of the lip occurring in a patient with neurofibromatosis type 1: A case report.,Mol Clin Oncol,2023-12-17-22-14-39
31890430,PMC6935331,An Unusual Schwannoma in the Proximal Forearm: A Case Report.,Cureus,2023-12-17-22-14-39
31914494,PMC6949502,Intramasseteric schwannoma treated with facelift incision and retrograde facial nerve dissection.,Arch Craniofac Surg,2023-12-17-22-14-39
32190505,PMC7067514,Foreign Body (Solder) and Reaction to the Foreign Body Presenting As a Cutaneous Tender Tumor: Case Report and a New Acronym to Aid in Recalling the Differential Diagnosis of Painful Skin Lesions.,Cureus,2023-12-17-22-14-39
32241087,PMC7248612,Feasibility of Brachial Plexus Schwannoma Enucleation With Intraoperative Neuromonitoring.,Clin Exp Otorhinolaryngol,2023-12-17-22-14-39
32346205,PMC7186061,Intraosseous Schwannoma: Case Report and Review of the Literature.,Rev Bras Ortop (Sao Paulo),2023-12-17-22-14-39
32509691,PMC7266180,Lingual schwannoma in an adolescent girl- A diagnostic challenge.,J Family Med Prim Care,2023-12-17-22-14-39
32563823,PMC7306505,Case reports on a gastric mass presenting with regional lymphadenopathy: A differential diagnosis is gastric schwannoma.,Int J Surg Case Rep,2023-12-17-22-14-39
32613139,PMC7315101,Primary recurrent orbital schwannoma treated with surgical excision and Mitomycin-C.,Am J Ophthalmol Case Rep,2023-12-17-22-14-39
32698273,PMC7322230,Intraosseous schwannoma of the femur in a patient with monoclonal gammopathy of undetermined significance.,Int J Surg Case Rep,2023-12-17-22-14-39
32724391,PMC7377054,Ailanthone: A novel potential drug for treating human cancer.,Oncol Lett,2023-12-17-22-14-39
32759038,PMC7399171,Laparoscopic resection of retroperitoneal intra-psoas muscle schwannoma: A case report and extensive literature review.,Int J Surg Case Rep,2023-12-17-22-14-39
32924705,PMC7493258,A rare case of giant retroperitoneal neurilemmoma.,J Int Med Res,2023-12-17-22-14-39
33024769,PMC7520759,Laparoscopic resection of primary retroperitoneal schwannoma: A case report.,World J Clin Cases,2023-12-17-22-14-39
33093729,PMC7575399,Retrospective Analysis of 20 Patients Affected by Schwannomas in the Upper and Lower Limbs.,Rev Bras Ortop (Sao Paulo),2023-12-17-22-14-39
33317387,PMC7739102,Diagnosis and outcomes of surgical treatment of carotid bifurcation tumors.,J Int Med Res,2023-12-17-22-14-39
33363989,PMC7752450,Intrathoracic schwannoma originating from intrathoracic vagus nerve.,Clin Case Rep,2023-12-17-22-14-39
33365116,PMC7745146,Neurilemmoma of fronto-ethmoid paranasal sinuses: aggressive anterior skull base destructing tumor-a case report.,J Surg Case Rep,2023-12-17-22-14-39
33416488,PMC7792494,Intraosseous schwannoma of the glenoid: case report and literature review.,SICOT J,2023-12-17-22-14-39
33567958,PMC7883163,First-ever intraosseous ancient schwannoma of the proximal ulna successfully treated using the cement technique.,J Int Med Res,2023-12-17-22-14-39
33663146,PMC7933724,Schwannoma of the posterior branch of the great auricular nerve.,Arch Craniofac Surg,2023-12-17-22-14-39
33781643,PMC8178556,Case for diagnosis. Infraorbital schwannoma.,An Bras Dermatol,2023-12-17-22-14-39
33790761,PMC7989678,Schwannoma of the Lower Lip: A Case Report of an Unusual Presentation.,Case Rep Dermatol,2023-12-17-22-14-39
33911711,PMC7992636,Schwannoma Presenting as a Scalp Mass: A Case Report with Magnetic Resonance Imaging Findings.,Ann Dermatol,2023-12-17-22-14-39
33967494,PMC8083435,Pediatric intraosseous schwannoma in maxillary sinus: A case report with review of literature.,J Oral Maxillofac Pathol,2023-12-17-22-14-39
34012248,PMC8112364,Giant Schwannoma on Thenar Aspect of the Hand: A Rare Case Report.,Niger J Surg,2023-12-17-22-14-39
34154970,PMC9756070,Extracranial non-vestibular head and neck schwannomas: a case series with the review of literature.,Braz J Otorhinolaryngol,2023-12-17-22-14-39
34262676,PMC8243122,Intraosseous ancient Schwannoma: A rare case in the mandible and a literature review.,Rare Tumors,2023-12-17-22-14-39
34295737,PMC8261408,Penile schwannoma mistaken for hemangioma: a rare case report and literature review.,Transl Androl Urol,2023-12-17-22-14-39
34357008,PMC8303719,A Case of Incidental Schwannoma Mimicking Necrotic Metastatic Lymph Node from Bladder Cancer.,Medicina (Kaunas),2023-12-17-22-14-39
34453629,PMC8403099,A case of peripancreatic plexiform schwannoma.,Surg Case Rep,2023-12-17-22-14-39
34522416,PMC8407889,Serendipitous Discovery of a Benign Obturator Nerve Schwannoma: Case report with a brief clinical review.,Sultan Qaboos Univ Med J,2023-12-17-22-14-39
34734071,PMC8546825,Primary intratracheal neurilemmoma in a 10-year-old girl: A case report.,World J Clin Cases,2023-12-17-22-14-39
34784529,PMC8591501,"Laparoscopic treatment of a series of rare tumors, gastric schwannoma with chronic iron deficiency anemia: A case report.",Int J Surg Case Rep,2023-12-17-22-14-39
34849938,PMC9159439,Individualized surgical treatment for patients with tumours of the cervicothoracic junction.,Interact Cardiovasc Thorac Surg,2023-12-17-22-14-39
34866696,PMC8630943,Does Octreoscan add value in the differential diagnosis of parapharyngeal space lesions?,Radiol Bras,2023-12-17-22-14-39
34900449,PMC8647776,Unusual Lower Lip Swelling: A Rare Case of Lip Schwannoma.,Cureus,2023-12-17-22-14-39
35071577,PMC8717513,Giant schwannoma of thoracic vertebra: A case report.,World J Clin Cases,2023-12-17-22-14-39
35101715,PMC8804164,Phrenic nerve schwannoma as an incidental intraoperative finding. Case report.,Int J Surg Case Rep,2023-12-17-22-14-39
35155110,PMC8821330,Endoscopy-Assisted Resection of Neurilemmoma of the Tibial Nerve at the Distal Leg.,Arthrosc Tech,2023-12-17-22-14-39
35371976,PMC8965069,Surgical Resection of Intraocular Tumors (Partial Transscleral Sclerouvectomy Combined With Mircoinvasive Vitrectomy and Reconstruction of the Eyeball) in Asian Patients: Twenty-Five Years Results.,Front Oncol,2023-12-17-22-14-39
35434096,PMC8968809,Lumbar disc sequestration mimicking a tumor: Report of four cases and a literature review.,World J Clin Cases,2023-12-17-22-14-39
35441032,PMC9011045,Retroperitoneal schwannoma: Uncommon location of a benign tumor.,Clin Case Rep,2023-12-17-22-14-39
35451397,PMC8913084,Two cases of neurilemmoma in the nasal vestibule: A case report and literature review.,Medicine (Baltimore),2023-12-17-22-14-39
35485567,PMC10493546,Detection of incidental schwannoma by traumatic hemothorax.,Ulus Travma Acil Cerrahi Derg,2023-12-17-22-14-39
35592689,PMC9112306,Pelvic schwannoma in an adult male.,Acta Radiol Open,2023-12-17-22-14-39
35741129,PMC9222006,Schwannoma of the Upper Limb: Retrospective Study of a Rare Tumor with Uncommon Locations.,Diagnostics (Basel),2023-12-17-22-14-39
35865427,PMC9293252,Ultrasound Examination Facilitated the Diagnosis of an Intercostal Schwannoma.,Cureus,2023-12-17-22-14-39
35979113,PMC9258379,Neuroendocrine tumour of the descending part of the duodenum complicated with schwannoma: A case report.,World J Clin Cases,2023-12-17-22-14-39
36120217,PMC9473670,Intravenous Lobular Capillary Hemangioma: A Case Report and Proposal for New Cutaneous Tender Tumor Differential Diagnosis Acronym.,Cureus,2023-12-17-22-14-39
36157517,PMC9484471,Benign glandular schwannoma.,Autops Case Rep,2023-12-17-22-14-39
36237449,PMC9432392,Pancreatic Schwannoma with Cystic Degeneration: A Case Report and Literature Review.,Taehan Yongsang Uihakhoe Chi,2023-12-17-22-14-39
36237786,PMC9547614,Retroperitoneal Ancient Neurilemmoma: A Nervous Rarity.,Cureus,2023-12-17-22-14-39
36321023,PMC9616610,Tender Cutaneous Neoplasms: Case Reports of Patients With a Symptomatic Dermatofibroma and a New Acrostic for Painful Tumors of the Skin.,Cureus,2023-12-17-22-14-39
36324936,PMC9609948,Ectopic schwannoma of the sellar region in a 1-year-old child: A case report and review of literature.,Surg Neurol Int,2023-12-17-22-14-39
36425053,PMC9682862,Laryngeal Schwannoma: A Rare Entity.,Cureus,2023-12-17-22-14-39
36569702,PMC9771692,Lumbar Schwannoma as a Rare Cause of Radiculopathy in the Chiropractic Office: A Case Report.,Cureus,2023-12-17-22-14-39
36582566,PMC9795079,Schwannoma of the Ascending Colon in a 22-Year-Old Male: A Case Report.,Cureus,2023-12-17-22-14-39
36685115,PMC9844957,A rare case of left parapharyngeal space large schwannoma of unknown origin.,J Surg Case Rep,2023-12-17-22-14-39
36764077,PMC9929521,Recurrent schwannoma of digital nerve on both hands: A very rare case report.,Int J Surg Case Rep,2023-12-17-22-14-39
36794744,PMC10550596,Intramedullary melanotic schwannoma: a rare presentation of a rare tumor. Illustrative case.,J Neurosurg Case Lessons,2023-12-17-22-14-39
36909029,PMC9994380,Acute Neurological Aggravation Caused by Intratumoral Hemorrhage of a Cervical Dumbbell Schwannoma: Report of a Rare Case and Literature Review.,Cureus,2023-12-17-22-14-39
36936185,PMC10018219,A Rare Case of Cervical Vagal Nerve Schwannoma in a 30-Year-Old Ethiopian Man.,Int Med Case Rep J,2023-12-17-22-14-39
37033241,PMC10081489,Sphenoid sinus is a rare site for tumor-induced osteomalacia: A case report and literature review.,Front Endocrinol (Lausanne),2023-12-17-22-14-39
37155419,PMC10122689,Schwannoma (neurilemmoma) of tongue: A rare case presentation and review of literature.,Clin Case Rep,2023-12-17-22-14-39
37608551,PMC10518245,Diagnostic conundrums of schwannomas: two cases highlighting morphological extremes and diagnostic challenges in biopsy specimens of soft tissue tumors.,J Pathol Transl Med,2023-12-17-22-14-39
37641908,PMC10466011,A rare histopathological variant of Schwannoma with rosette-like arrangements and epithelioid cells: a case report from a histopathologist's perspective.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-14-39
37799744,PMC10548156,Ancient schwannoma in the parotid gland: A case report and review of the literature.,Imaging Sci Dent,2023-12-17-22-14-39
37860780,PMC10582295,Gastric schwannoma: Two case reports and review of the literature.,Radiol Case Rep,2023-12-17-22-14-39
37873048,PMC10590634,Pediatric laryngeal schwannoma: a case report.,J Surg Case Rep,2023-12-17-22-14-39
37876791,PMC10591023,Intraoral Cellular Schwannoma Involving Maxillary Gingiva: A Rare Case Report.,Front Dent,2023-12-17-22-14-39
37942120,PMC10627979,Endoscopic En-Bloc Resection of Neurilemmoma of the Foot Dorsum.,Arthrosc Tech,2023-12-17-22-14-39
38015617,PMC9167573,A Rare Case Report on Neurilemmoma of the Superficial Peroneal Nerve and a Review of the Literature.,Cureus,2023-12-17-22-14-39
38021869,PMC10659235,Neurilemmoma of Tongue in A Young Female: A Case Report.,Cureus,2023-12-17-22-14-39
38033968,PMC10683895,An intriguing case report of follicular lymphoid hyperplasia of tongue with the detailed review of literature.,J Oral Maxillofac Pathol,2023-12-17-22-14-39
38046923,PMC10692475,A rare case of a median nerve schwannoma: Case report.,Radiol Case Rep,2023-12-17-22-14-39
38098556,PMC10718353,Successful management of a giant retroperitoneal ancient schwannoma mimicking malignant tumors: A case report and literature review.,Ann Med Surg (Lond),2023-12-17-22-14-39
8843014,PMC3054045,Jugular foramen neurilemmoma mimicking an intra-axial brainstem tumor--a case report.,J Korean Med Sci,2023-12-17-22-14-39
9197537,PMC5921428,Radioimmunodetection with 111In-labeled monoclonal antibody Nd2 in patients with pancreatic cancer.,Jpn J Cancer Res,2023-12-17-22-14-39
