pmid,pmcid,title,journal,insert_time
29998098,PMC6031944,"The ""Dysplastic Nevus"" Conundrum: A Look Back, a Peek Forward.",Dermatopathology (Basel),2023-12-17-22-13-02
30112454,PMC6092521,Potential for overlooked melanoma in solid organ donors with a severely dysplastic nevus.,JAAD Case Rep,2023-12-17-22-13-02
30717194,PMC6406766,Exploring Differential Connexin Expression across Melanocytic Tumor Progression Involving the Tumor Microenvironment.,Cancers (Basel),2023-12-17-22-13-02
30726260,PMC6364923,Resolution invariant wavelet features of melanoma studied by SVM classifiers.,PLoS One,2023-12-17-22-13-02
31462019,PMC6715558,A case of malignant melanoma after repeated recurrent dysplastic nevi.,Arch Craniofac Surg,2023-12-17-22-13-02
31603483,PMC6804025,Assessment of Second-Opinion Strategies for Diagnoses of Cutaneous Melanocytic Lesions.,JAMA Netw Open,2023-12-17-22-13-02
31755445,PMC6896555,Malignant transformation of choroidal nevus according to race in 3334 consecutive patients.,Indian J Ophthalmol,2023-12-17-22-13-02
32393283,PMC7216650,Four-color fluorescence in-situ hybridization is useful to assist to distinguish early stage acral and cutaneous melanomas from dysplastic junctional or compound nevus.,Diagn Pathol,2023-12-17-22-13-02
33262829,PMC7693127,Expression levels of FBXW7 and MDM2 E3 ubiquitin ligases and their c-Myc and p53 substrates in patients with dysplastic nevi or melanoma.,Oncol Lett,2023-12-17-22-13-02
33594659,PMC8018996,Red Dot Basal Cell Carcinoma: Literature Review of a Unique Clinical Subtype of Basal Cell Carcinoma.,Dermatol Ther (Heidelb),2023-12-17-22-13-02
33911743,PMC7992624,A Case Report on the Dermoscopic Features of Spark's Nevus.,Ann Dermatol,2023-12-17-22-13-02
33997217,PMC8102720,Melanoma arising in a persistent nevus: Melanoma where 'pseudomelanoma' is expected.,JAAD Case Rep,2023-12-17-22-13-02
34067493,PMC8224667,Towards Accurate Diagnosis of Skin Lesions Using Feedforward Back Propagation Neural Networks.,Diagnostics (Basel),2023-12-17-22-13-02
34277420,PMC8283700,The WHO 2018 Classification of Cutaneous Melanocytic Neoplasms: Suggestions From Routine Practice.,Front Oncol,2023-12-17-22-13-02
34359765,PMC8345662,Diffuse PRAME Expression Is Highly Specific for Thin Melanomas in the Distinction from Severely Dysplastic Nevi but Does Not Distinguish Metastasizing from Non-Metastasizing Thin Melanomas.,Cancers (Basel),2023-12-17-22-13-02
34447610,PMC8366310,Epidemiology and Risk Factors of Melanoma: A Review.,Dermatol Pract Concept,2023-12-17-22-13-02
34711205,PMC8555296,High regional mortality due to malignant melanoma in Eastern Finland may be explained by the increase in aggressive melanoma types.,BMC Cancer,2023-12-17-22-13-02
34754859,PMC8554419,Surgical treatment of liver metastasis with uveal melanoma: A case report.,World J Clin Cases,2023-12-17-22-13-02
34833446,PMC8621316,"Molecular Proof of a Clinical Concept: Expression of Estrogen Alpha-, Beta-Receptors and G Protein-Coupled Estrogen Receptor 1 (GPER) in Histologically Assessed Common Nevi, Dysplastic Nevi and Melanomas.",Medicina (Kaunas),2023-12-17-22-13-02
34940032,PMC8700467,"Spitz Nevus with Features of Clark Nevus, So-Called SPARK Nevus: Case Series Presentation with Emphasis on Cytological and Histological Features.",Dermatopathology (Basel),2023-12-17-22-13-02
35205803,PMC8870175,Novel Non-Invasive Quantification and Imaging of Eumelanin and DHICA Subunit in Skin Lesions by Raman Spectroscopy and MCR Algorithm: Improving Dysplastic Nevi Diagnosis.,Cancers (Basel),2023-12-17-22-13-02
35267448,PMC8909859,Line-Field Confocal Optical Coherence Tomography: A New Tool for the Differentiation between Nevi and Melanomas?,Cancers (Basel),2023-12-17-22-13-02
35566634,PMC9101611,Texture Analysis in Diagnosing Skin Pigmented Lesions in Normal and Polarized Light-A Preliminary Report.,J Clin Med,2023-12-17-22-13-02
35875272,PMC9299949,Recognizing Histopathological Simulators of Melanoma to Avoid Misdiagnosis.,Cureus,2023-12-17-22-13-02
35888097,PMC9318244,Fractal Dimension Analysis of Melanocytic Nevi and Melanomas in Normal and Polarized Light-A Preliminary Report.,Life (Basel),2023-12-17-22-13-02
36261329,PMC10099989,Combined utility of p16 and BRAF V600E in the evaluation of spitzoid tumors: Superiority to PRAME and correlation with FISH.,J Cutan Pathol,2023-12-17-22-13-02
36369201,PMC9837641,The texture of collagen and immunoexpression of PRAME in dysplastic nevus syndrome lesions: relationship with melanoma.,An Bras Dermatol,2023-12-17-22-13-02
36612016,PMC9817967,Dynamic Optical Coherence Tomography: A Non-Invasive Imaging Tool for the Distinction of Nevi and Melanomas.,Cancers (Basel),2023-12-17-22-13-02
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-13-02
36922333,PMC10334335,Synchronous and metachronous melanomas diagnosed at early stages in a patient with dysplastic nevus syndrome.,An Bras Dermatol,2023-12-17-22-13-02
37047361,PMC10094429,Standardized Computer-Assisted Analysis of PRAME Immunoreactivity in Dysplastic Nevi and Superficial Spreading Melanomas.,Int J Mol Sci,2023-12-17-22-13-02
37357662,PMC10228288,Optical coherence tomography confirms non-malignant pigmented lesions in phacomatosis pigmentokeratotica using a support vector machine learning algorithm.,Skin Res Technol,2023-12-17-22-13-02
37545825,PMC10399667,Incidence of different types of cancer in the follow-up period after primary diagnosis and treatment of melanoma. Single-centre 4-year follow-up on a population of 709 patients.,Postepy Dermatol Alergol,2023-12-17-22-13-02
37766734,PMC10520491,Confocal findings of an intradermal nevus in a unique anatomical location: A diagnostic pitfall and histopathologic correlation.,JAAD Case Rep,2023-12-17-22-13-02
37834158,PMC10572721,Standardized Computer-Assisted Analysis of 5-hmC Immunoreactivity in Dysplastic Nevi and Superficial Spreading Melanomas.,Int J Mol Sci,2023-12-17-22-13-02
37895483,PMC10608495,Multiple Primary Melanoma: A Five-Year Prospective Single-Center Follow-Up Study of Two MC1R R/R Genotype Carriers.,Life (Basel),2023-12-17-22-13-02
37992349,PMC10656159,Publication Trends and Hot Topics in Dysplastic Nevus Research: A 30-Year Bibliometric Analysis.,Dermatol Pract Concept,2023-12-17-22-13-02
