pmid,pmcid,title,journal,insert_time,has_targz,disease
33879215,PMC8059036,"The many faces of solitary fibrous tumor; diversity of histological features, differential diagnosis and role of molecular studies and surrogate markers in avoiding misdiagnosis and predicting the behavior.",Diagn Pathol,2023-12-17-21-58-17,True,NotMatch
33911728,PMC7992549,Primary Cutaneous Solitary Fibrous Tumor on the Back.,Ann Dermatol,2023-12-17-21-58-17,True,NotMatch
33948332,PMC8088489,"Dorsal epidural ""Spindle Cell Lipoma"" in a pregnant female.",Surg Neurol Int,2023-12-17-21-58-17,True,Match
33950973,PMC8104234,Hypopharyngeal spindle cell lipoma: A case report and review of literature.,Medicine (Baltimore),2023-12-17-21-58-17,True,Match
34036140,PMC8134977,Differential diagnosis of adipocytic differentiation in androgen-secreting mature ovarian teratoma with Leydig cell hyperplasia.,Gynecol Oncol Rep,2023-12-17-21-58-17,True,NotMatch
34512925,PMC8412806,Large intraoral spindle cell lipoma.,J Clin Exp Dent,2023-12-17-21-58-17,True,Match
34590149,PMC9425572,"A Rare, Recurrent Spindle Cell Lipoma of the Nose.",Acta Derm Venereol,2023-12-17-21-58-17,True,Match
34944190,PMC8698149,Histological and Ultrastructural Description of Benign Adipocytic Tumors in Farmed Striped Sea Bream (Lythognathus mormyrus).,Animals (Basel),2023-12-17-21-58-17,True,NotMatch
35106202,PMC8788893,"Diagnostic Challenges of Dermatofibrosarcoma Protuberans (DFSP), a Rare Spindle Cell Tumor of Breast.",Cureus,2023-12-17-21-58-17,True,NotMatch
35154916,PMC8815711,A Diagnostic Dilemma in Fine-Needle Aspiration Cytology: Spindle Cell/Pleomorphic Lipoma.,Cureus,2023-12-17-21-58-17,True,NotMatch
35165588,PMC8831753,Intraosseous Calcaneal Lipoma Misdiagnosed as Plantar Fasciitis: An Orthopedic Case From Family Practice.,Cureus,2023-12-17-21-58-17,True,NotMatch
35198205,PMC8841022,Spindle cell lipoma: An uncommon variant of lipoma affecting the foot sole.,Clin Case Rep,2023-12-17-21-58-17,True,Match
35245849,PMC8892077,When is a lipoma not a lipoma? Case report presenting a lipoblastoma-like tumor of the gluteal cleft in an older gentleman with literature review.,Int J Surg Case Rep,2023-12-17-21-58-17,True,NotMatch
35673825,PMC9289690,Esophageal spindle cell lipoma.,Rom J Morphol Embryol,2023-12-17-21-58-17,True,Match
35860096,PMC9289322,A case report of spindle cell lipoma.,Ann Med Surg (Lond),2023-12-17-21-58-17,True,Match
35999878,PMC9390821,Comprehensive Review of Reported Nonclassical Spindle Cell Lipoma Presentations and a Unique Case Report.,Plast Reconstr Surg Glob Open,2023-12-17-21-58-17,True,Match
36381711,PMC9653017,"A ""V""-Shaped Intraoral Lipoma on the Floor of the Mouth: A Case Report.",Cureus,2023-12-17-21-58-17,True,NotMatch
36452288,PMC9701562,A case of occipital spindle cell lipoma: a case report.,J Surg Case Rep,2023-12-17-21-58-17,True,Match
36674856,PMC9863600,FISH Diagnostic Assessment of MDM2 Amplification in Liposarcoma: Potential Pitfalls and Troubleshooting Recommendations.,Int J Mol Sci,2023-12-17-21-58-17,True,NotMatch
36789376,PMC9922169,An extremely rare neoplasm 'atypical spindle cell pleomorphic lipomatous tumor': a case report.,J Surg Case Rep,2023-12-17-21-58-17,True,NotMatch
36873044,PMC9982447,Spindle cell lipoma of the floor of mouth.,Radiol Case Rep,2023-12-17-21-58-17,True,Match
36923757,PMC10010827,Uncommon presentation of a giant psoas muscle lipoma: a case report and brief literature review.,Ann Med Surg (Lond),2023-12-17-21-58-17,True,NotMatch
37370837,PMC10296497,"Fat-Containing Soft Tissue Tumors in Children, Adolescents, and Young Adults: Which Require Biopsy?",Cancers (Basel),2023-12-17-21-58-17,True,NotMatch
37484204,PMC10359697,Unusual presentation and management of spindle cell lipoma: A case report.,JPRAS Open,2023-12-17-21-58-17,True,Match
37487352,PMC10369467,Primary sclerosing liposarcoma of the ovary: Case report and a review of the literature.,Int J Surg Case Rep,2023-12-17-21-58-17,True,NotMatch
37489451,PMC10366756,Folliculosebaceous Cystic Hamartoma with Spindle Cell Lipomatous and Neural Components.,Dermatopathology (Basel),2023-12-17-21-58-17,True,Match
37588301,PMC10427026,Spindle Cell Lipoma of the Shoulder: A Case Report.,Cureus,2023-12-17-21-58-17,True,Match
37667768,PMC10475343,Collision tumor of spindle cell lipoma arising from perirenal tissue and acquired cystic disease-associated renal cell carcinoma: A rare case report.,IJU Case Rep,2023-12-17-21-58-17,True,Match
37853856,PMC10608367,Intradermal Low-Fat Spindle Cell Lipoma: A Case Report.,Ann Dermatol,2023-12-17-21-58-17,False,Match
37860047,PMC10582282,Spindle cell lipoma of the tongue: First case report from the Gulf region and review of the literature.,Clin Case Rep,2023-12-17-21-58-17,False,Match
38033915,PMC10687942,Pulmonary valve spindle-cell lipoma: A case report.,SAGE Open Med Case Rep,2023-12-17-21-58-17,False,NotMatch
