pmid,pmcid,title,journal,insert_time,has_targz,disease
31049235,PMC6458881,Electrochemotherapy as Promising Treatment Option in Rare Recurrent Cutaneous Neoplasm of the Scalp: Case Report of an Elderly Patient.,Case Rep Oncol Med,2024-02-14-09-01-58,True,NotMatch
31090836,PMC6486087,Case for diagnosis. Atypical fibroxanthoma.,An Bras Dermatol,2024-02-14-09-01-58,True,Match
31192988,PMC6510942,Atypical fibroxanthoma associated with differentiated-type vulvar intraepithelial neoplasia: Case report of an unusual entity.,JAAD Case Rep,2024-02-14-09-01-58,True,Match
31616227,PMC6791155,Atypical fibroxanthoma mimicking amelanotic melanoma in dermoscopy.,Postepy Dermatol Alergol,2024-02-14-09-01-58,True,Match
31850104,PMC6910786,Dermal Pleomorphic Sarcoma of the Scalp - Report of Two Cases.,Open Access Maced J Med Sci,2024-02-14-09-01-58,True,NotMatch
32038880,PMC6996045,Response to anti-PD1 immunotherapy in patients with metastatic cutaneous sarcoma: case reports and literature review.,Oxf Med Case Reports,2024-02-14-09-01-58,True,NotMatch
32355488,PMC7184790,Unusual Presentation of Cutaneous Spindle Cell Squamous Cell Carcinoma: A Case Report.,Case Rep Dermatol,2024-02-14-09-01-58,True,NotMatch
32461868,PMC7243839,Malignant Fibrous Histiocytoma of the Scalp with Skull Invasion: A Rare and Aggressive Presentation.,Cureus,2024-02-14-09-01-58,True,NotMatch
32760054,PMC7931565,Atypical fibroxanthoma/pleomorphic dermal sarcoma of the scalp with aberrant expression of HMB-45: a pitfall in dermatopathology.,Pathologica,2024-02-14-09-01-58,True,Match
33445655,PMC7838949,Atypical Fibroxanthoma-Like Amelanotic Melanoma: A Diagnostic Challenge.,Dermatopathology (Basel),2024-02-14-09-01-58,True,Match
34189220,PMC8219529,Rapidly growing asymptomatic violaceous nodule.,JAAD Case Rep,2024-02-14-09-01-58,True,NotMatch
34202213,PMC8303615,Clinicopathological and Genomic Profiles of Atypical Fibroxanthoma and Pleomorphic Dermal Sarcoma Identify Overlapping Signatures with a High Mutational Burden.,Genes (Basel),2024-02-14-09-01-58,True,Match
34276919,PMC8256239,Undifferentiated pleomorphic sarcoma in oropharyngeal mucosa of patients with multiple basal cell carcinomas.,Rare Tumors,2024-02-14-09-01-58,True,NotMatch
34393640,PMC8311850,Atypical Fibroxanthoma: An unexpected cause of hemoptysis.,Acta Med Litu,2024-02-14-09-01-58,True,Match
34766474,PMC9675369,Pleomorphic dermal sarcoma: Clinicopathological features and outcomes from a 5-year tertiary referral centre experience.,Cancer Rep (Hoboken),2024-02-14-09-01-58,True,NotMatch
34926098,PMC8672424,Atypical Fibroxanthoma Within a Melanoma: A Case Report.,Cureus,2024-02-14-09-01-58,True,Match
35406465,PMC8996894,A Multidisciplinary Approach to Complex Dermal Sarcomas Ensures an Optimal Clinical Outcome.,Cancers (Basel),2024-02-14-09-01-58,True,NotMatch
35441377,PMC9544245,Risk factors for local atypical fibroxanthoma recurrence and progression to pleomorphic dermal sarcoma: A meta-analysis of individualized participant data.,J Surg Oncol,2024-02-14-09-01-58,True,Match
35494063,PMC9050200,Hemato-Oncological Diseases as Risk Factor for Recurrence or Metastasis of Pleomorphic Dermal Sarcoma.,Front Oncol,2024-02-14-09-01-58,True,NotMatch
35586394,PMC9109108,7-mm crusted papule on an elderly man's ear.,JAAD Case Rep,2024-02-14-09-01-58,True,NotMatch
35740535,PMC9221451,Oncological Safety and Recurrence in the Surgical Treatment of Atypical Fibroxanthoma and Pleomorphic Dermal Sarcoma of the Scalp.,Cancers (Basel),2024-02-14-09-01-58,True,Match
36262359,PMC9573824,Pleomorphic dermal sarcoma of the scalp: Review of management and distinguishing features from atypical fibroxanthoma.,JAAD Case Rep,2024-02-14-09-01-58,True,Match
36277592,PMC9580330,Collision Tumor Comprised of Atypical Fibroxanthoma and Invasive Squamous Cell Carcinoma: A Case Report of an Extremely Rare Entity.,Cureus,2024-02-14-09-01-58,True,Match
36764930,PMC9926370,Atypical Fibroxanthoma: Outcomes from a Large Single Institution Series.,Cancer Control,2024-02-14-09-01-58,True,Match
36788920,PMC9918336,A Rare Case of Atypical Fibroxanthoma of the Thigh in an Elderly Patient.,Cureus,2024-02-14-09-01-58,True,Match
37238306,PMC10217064,Clinical and Dermoscopic Characteristics of Cutaneous Sarcomas: A Literature Review.,Diagnostics (Basel),2024-02-14-09-01-58,True,NotMatch
37335842,PMC10510824,Pleomorphic Dermal Sarcoma With Metastasis to the Lung: A Case Report.,Am J Dermatopathol,2024-02-14-09-01-58,True,NotMatch
37520753,PMC10371835,Mohs micrographic surgery versus wide local excision for the treatment of atypical fibroxanthoma: A retrospective cohort analysis.,JAAD Int,2024-02-14-09-01-58,True,Match
37545789,PMC10401320,Pleomorphic dermal sarcoma: it might be rare but it exists.,J Surg Case Rep,2024-02-14-09-01-58,True,NotMatch
38247725,PMC10801471,A Case of Pleomorphic Dermal Sarcoma: Giant Exophytic Tumor of the Medial Canthus.,Dermatopathology (Basel),2024-02-14-09-01-58,False,NotMatch
