pmcid,label,caption,graphic
PMC5903056,Figure 5,"Pictograph showing (a) abundant cytoplasmic glycogen by periodic acid–Schiff, (b and c) intensely positive of CK34βE12 and CK5/6, respectively, in almost all keratinocytes (IHC, ×200)",IJD-63-190-g005
PMC4894790,FIGURE 1,"GATA3 expression in normal skin. Epidermis (×200): positive staining for GATA3 is present in the basal and spinous layers of the epidermis but is absent in the granular cell layer. Pilosebaceous unit (×100): positive staining for GATA3 is seen in both the outer root sheath of the hair follicle and in the sebaceous glands. Hair bulb and root sheath (×100): strong positive staining for GATA3 is present in some layers of the inner root sheath, with less intense staining also present in the outer root sheath, whereas the matrix cells of the hair bulb are negative for GATA3. Sweat glands (×200): apocrine glands (left) exhibit positive staining for GATA3, whereas eccrine glands (right) are negative for GATA3.",ajd-37-0885-g001
PMC4894790,FIGURE 2,"GATA3 expression in benign cutaneous epithelial neoplasms. Positive staining for GATA3 is demonstrated in these examples of trichofolliculoma (×200), sebaceous adenoma (×200), and hidradenoma papilliferum (×200), whereas the spiradenoma (×200) is negative for GATA3.",ajd-37-0885-g003
PMC4894790,FIGURE 3,"GATA3 expression in malignant cutaneous epithelial neoplasms. Positive staining for GATA3 is demonstrated in these examples of basal cell carcinoma (×200), apocrine carcinoma (×200), and mucinous carcinoma (×200), whereas the adenoid cystic carcinoma (×200) is negative for GATA3.",ajd-37-0885-g005
PMC6001098,Figure 1,"Clinical photograph of clear cell acanthoma. Nodular brown lesion with
erythema located on the left buttock",abd-93-03-0449-g01
PMC6001098,Figure 2,"Dermoscopy with polarized light showing glomerular vessels with ""pearl
necklace"" distribution (X20 magnification)",abd-93-03-0449-g02
PMC6001098,Figure 3,"Detail of glomerular vessels, (X50)",abd-93-03-0449-g03
PMC6001098,Figure 4,"Histopathological examination showing irregular hyperplasia of the epidermis
and keratinocytes with clear cytoplasm (Hematoxylin & eosin, X40)",abd-93-03-0449-g04
PMC6001098,Figure 5,"Histopathological examination with detail of keratinocytes with clear
cytoplasm (Hematoxylin & eosin, X100)",abd-93-03-0449-g05
PMC6092078,Figure 1,An asymptomatic erythematous vascular plaque on right ankle present for several years. [Copyright: ©2018 Zargari et al.],dp0803a18g001
PMC6092078,Figure 2,Dermoscopy of the lesion shown in Figure 1 showing a variegated red/purple-colored lesion with curved white lines and with dot vessels in a serpiginous pattern. [Copyright: ©2018 Zargari et al.],dp0803a18g002
PMC6092078,Figure 3,"Dermatomicrographs of the lesion in Figures 1 and 2. (A) Hematoxylin and eosin (H&E) stain demonstrating pale-appearing cytoplasm of plump keratinocytes with elongated rete ridges. (B) Pale keratinocytes full of a glycogen-rich cytoplasm positive to periodic- acid-Schiff (PAS) staining. (Original magnification: H&E stain ×100, PAS ×40). [Copyright: ©2018 Zargari et al.]",dp0803a18g003
PMC7394162,Figure 1,Dermoscopy of clear cell acanthoma. Necklacelike arrangement of vessels (arrow),PDIA-37-96270-g001
PMC7394162,Figure 2,Histopathology of clear cell acanthoma,PDIA-37-96270-g002
PMC7394162,Figure 3,Clear cell acanthoma in reflectance confocal microscopy. Acanthotic cell (arrow) and dilated blood vessel (asterisk),PDIA-37-96270-g003
PMC6421483,Figure 1, Right groin-clear cell acanthoma ,CHSJ-44-4-397-fig1
PMC6421483,Figure 2," Right groin-infiltrative plaque, erythematous-squamous, well delimited, with sizes 1.2/1.5cm, polycyclic shape ",CHSJ-44-4-397-fig2
PMC6421483,Figure 3," Psoriasiform hyperplasia, Hematoxylin-eosin staining, 4x ",CHSJ-44-4-397-fig3
PMC6421483,Figure 4," Clear keratinocytes, Hematoxylin-eosin staining, 20x ",CHSJ-44-4-397-fig4
PMC6421483,Figure 5," Parakeratosis and neutrophils throughout the epidermis, Hematoxylin-eosin staining, 20x ",CHSJ-44-4-397-fig5
PMC6421483,Figure 6," Blood vessels within the dermal papillae dilated, tortuous, Hematoxylin-eosin staining, 10x ",CHSJ-44-4-397-fig6
PMC7452362,Fig 1,Clinical image of clear cell acanthoma on the posterior aspect of the left thigh.,gr1
PMC7452362,Fig 2,"A, Clear cell acanthoma under polarized dermatoscopy. Note the curved polarizing-specific white lines parallel to the serpiginous arrangement of coiled vessels. B, Clear cell acanthoma under nonpolarized dermatoscopy.",gr2
PMC7452362,Fig 3,Histologic image of clear cell acanthoma. Fibrosis observed around vessels in the papillary dermis (arrows).,gr3
PMC9274922,Fig. 1,"Clinical presentation. (A) Erythematous, ulcerated, partially crusted and partially moist appearing nodule measuring 40×30 mm, with a wafer-like scale collarette. (B) Dermoscopic appearance with linear serpiginous large glomerular vessels and red clods organized in a “string of pearls” pattern and thin and thick white intersecting curved lines.",ActaDV-100-17-5899-g001
PMC9274922,Fig. 2,"(a) An epidermal acantholytic area with proliferation of clear cells. Note the abrupt transition to and from the normal epidermis. The lesion shows abundant intracytoplasmic glycogen, Periodic acid-Schiff (PAS) positive, possibly removed by digestion with diastase. PAS stain (2×). (b) The epidermis is characterized by psoriasiform acanthosis, fusion of rete ridges, hypogranulosis and keratinocytes containing pale eosinophil cytoplasm with bland cytological features. Neutrophilic exocytosis, parakeratotic micro-abscesses and dilated blood vessels are present in the upper dermis. Haematoxylin and eosin (H&E stain) (20×).",ActaDV-100-17-5899-g002
PMC7583597,Figure 1,A dome-shaped lesion exhibits pale keratinocytes with a large perinuclear vacuole reminiscent of trichilemmal differentiation.,dermatopathology-07-00005-g001
PMC7583597,Figure 2,High-power view demonstrating distinct large perinuclear vacuoles and peripheral palisading of basal keratinocytes.,dermatopathology-07-00005-g002
PMC7583597,Figure 3,"With PAS staining, the lesion is sharply demarcated from the normal epidermis, suggesting glycogen accumulation in lesional keratinocytes.",dermatopathology-07-00005-g003
PMC7583597,Figure 4,"The cytoplasm highlighted by the PAS stain is negative after diastase treatment, confirming glycogen accumulation.",dermatopathology-07-00005-g004
PMC7583597,Figure 5,No keratinocyte staining is noted with CD34 stain.,dermatopathology-07-00005-g005
PMC7583597,Figure 6,Polypoid lesion with prominent acanthosis and keratinocytes containing pale cytoplasm. No peripheral palisading or perinuclear vacuoles are noted in this variant.,dermatopathology-07-00005-g006
PMC7583597,Figure 7,"Clinical picture of classical CCA. Image courtesy: Karen Turgeon, MD.",dermatopathology-07-00005-g007
PMC7583597,Figure 8,A solitary polypoid brown papule on the left nipple. Image courtesy: [26].,dermatopathology-07-00005-g008
PMC7583597,Figure 9,Dermoscopic examination reveals dotted vessels arranged as strings of pearls. Reprinted with permission from Tiodorovic-Zivkovic et al. [55].,dermatopathology-07-00005-g009
PMC8245719,Figure 1,"Well delimited erythematous shiny plaque on the left buttock, surrounded by a hypopigmented area.",gr1
PMC8245719,Figure 2,"Dermoscopy showed dotted vessels arranged in a linear pattern involving the central part of the lesion (‘String of pearls’ pattern). In addition, branched vessels with rounded endings (white asterisk; bottom inset) and four-clod dots can be observed (white arrows; upper black inset).",gr2
PMC8245719,Figure 3,"At low power view there is a very well-demarcated lesion with prominent acanthosis and psoriasiform hyperplasia. Clear, pale-staining keratinocytes are characteristically present in this lesion (Hematoxylin & eosin, ×2).",gr3
PMC8337025,Figure 1,"(A) A slightly elevated, brownish, oval papule measuring about 3 × 4 mm located on the right shoulder. (B) On dermoscopy, the lesion showed brown globules with regular distribution, and a kind of a blotch at 6 hours.",dp1103a89g001
PMC8337025,Figure 2,"(A) Epithelial tumor showing psoriasiform hyperplasia, parakeratosis, and pale cytoplasm of keratinocytes (H&E, ×40). (B) Some melanophages were present in the superficial dermis (H&E, ×100).",dp1103a89g002
PMC9590090,Figure 1,"(A) Clinical image of the initial left thenar eminence lesion, prior to shave biopsy. (B) Low power examination of the initial shave biopsy specimen revealed an epidermal tumor exhibiting psoriasiform hyperplasia composed of pale staining cells (H&E, 20×) with (C) an abrupt transition to the adjacent normal epidermis at one lateral edge (H&E, 100×).",dermatopathology-09-00041-g001
PMC9590090,Figure 2,"(A) Clinical image of the regrown lesion on the left thenar eminence after initial biopsy, appearing similar to the original lesion in Figure 1A. (B) Dermoscopic examination of this lesion showed glomerular vessels in a reticular pattern. (C) Low power examination of the subsequent excision specimen revealed an epidermal tumor composed of pale-staining cells with sharp lateral demarcation from the surrounding skin (H&E, 20×). (D) Pleomorphism with mono-and multinucleated keratinocytes and numerous mitotic figures, including atypical forms, were identified (H&E, 200×).",dermatopathology-09-00041-g002
PMC8137321,Fig. 1,"(A) Clinical photograph of the lesion during initial visit. (B) Dermoscopic image of the lesion showing the typical ‘string of pearls’ vascular pattern, indicating a diagnosis of clear cell acanthoma.",ad-33-275-g001
PMC8137321,Fig. 2,(A) Clinical photograph taken immediately following the pulsed dye laser treatment. (B) Dermoscopic image showing purpuric changes in vascular puncta of the clear cell acanthoma lesion.,ad-33-275-g002
PMC8137321,Fig. 3,Clinical photograph on routine follow-up. At 8 months (A) and at 26 months (B) after pulsed dye laser treatment.,ad-33-275-g003
