pmid,pmcid,title,journal,insert_time
22787302,PMC3391802,Cytodiagnosis of sternocleidomastoid tumor of infancy.,J Cytol,2023-12-17-22-03-06
22924016,PMC3420075,Desmoid fibromatosis in pediatric patients: management based on a retrospective analysis of 59 patients and a review of the literature.,Sarcoma,2023-12-17-22-03-06
22933936,PMC3423715,Mesenteric fibromatosis with intestinal involvement mimicking a gastrointestinal stromal tumour.,Radiol Oncol,2023-12-17-22-03-06
22937461,PMC3420745,Extra-abdominal fibromatosis (desmoid tumor): a rare tumor of the lower extremity arising from the popliteal fossa.,Case Rep Vasc Med,2023-12-17-22-03-06
22953269,PMC3418014,Desmoid tumor of the buttock in a preadolescent child.,APSP J Case Rep,2023-12-17-22-03-06
22955199,PMC3633067,Gingival fibromatosis with multiple unusual findings: report of a rare case.,Int J Oral Sci,2023-12-17-22-03-06
22963172,PMC3449186,Recurrence and prognostic factors in patients with aggressive fibromatosis. The role of radical surgery and its limitations.,World J Surg Oncol,2023-12-17-22-03-06
22966216,PMC3395298,Imaging features of superficial and deep fibromatoses in the adult population.,Sarcoma,2023-12-17-22-03-06
22966217,PMC3431123,Extra-abdominal desmoid tumours: a review of the literature.,Sarcoma,2023-12-17-22-03-06
23027341,PMC3493971,Role of β-catenin expression in paediatric mesenchymal lesions: a tissue microarray-based immunohistochemical study.,Eur J Histochem,2023-12-17-22-03-06
23031080,PMC3637402,High-energy focussed extracorporeal shockwave therapy reduces pain in plantar fibromatosis (Ledderhose's disease).,BMC Res Notes,2023-12-17-22-03-06
23055934,PMC3464224,Macaque homologs of EBV and KSHV show uniquely different associations with simian AIDS-related lymphomas.,PLoS Pathog,2023-12-17-22-03-06
23087794,PMC3475945,The importance of patient reported functional outcome in paediatric desmoid fibromatosis.,Rare Tumors,2023-12-17-22-03-06
23091740,PMC3474234,Amelogenesis imperfecta and generalized gingival overgrowth resembling hereditary gingival fibromatosis in siblings: a case report.,Case Rep Dent,2023-12-17-22-03-06
23136570,PMC3490119,"A proposal for creating a guideline for cancer registration of the fibromatosis, PEComa group, malignant lymphoma In Situ and dendritic cell tumors (III).",Korean J Pathol,2023-12-17-22-03-06
23139663,PMC3492965,Cecal fibromatosis (desmoid tumor) mimicking periappendicular abscess: a case report.,Case Rep Oncol,2023-12-17-22-03-06
23229240,PMC3548644,Immunoexpression of α2-integrin and Hsp47 in hereditary gingival fibromatosis and gingival fibromatosis-associated dental abnormalities.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-03-06
23230365,PMC3514923,Non syndromic gingival fibromatosis in a mild mental retardation child.,Contemp Clin Dent,2023-12-17-22-03-06
23230366,PMC3514947,Diagnosis and management of nonsyndromic hereditary gingival fibromatosis in a 13 year old girl: Report of a rare case.,Contemp Clin Dent,2023-12-17-22-03-06
23329919,PMC3522317,Imaging review of neurofibromatosis: helpful aspects for early detection.,Iran J Radiol,2023-12-17-22-03-06
23329958,PMC3522345,Desmoid Tumor Associated With Familial Adenomatous Polyposis: Evaluation With 64-Detector CT Enterography.,Iran J Radiol,2023-12-17-22-03-06
23391128,PMC3572437,Massive edema of ovary with cytogenetic alteration of chromosome 12q13-15 in adolescent patient: a case report.,J Ovarian Res,2023-12-17-22-03-06
23408917,PMC3569620,A rare cervical dystonia mimic in adults: congenital muscular torticollis (fibromatosis colli).,Front Neurol,2023-12-17-22-03-06
23432794,PMC3585508,Desmoid tumor of posterior cruciate ligament of the knee: a case report.,BMC Musculoskelet Disord,2023-12-17-22-03-06
23468644,PMC3585120,FAM20A mutations can cause enamel-renal syndrome (ERS).,PLoS Genet,2023-12-17-22-03-06
23492855,PMC3590736,Hereditary gingival fibromatosis.,J Indian Soc Periodontol,2023-12-17-22-03-06
23497600,PMC3599969,Management of a female with recurrence of fibromatosis of the chest wall adjacent to the breast: a case report.,J Cardiothorac Surg,2023-12-17-22-03-06
23531088,PMC3622623,"Variable Ki67 proliferative index in 65 cases of nodular fasciitis, compared with fibrosarcoma and fibromatosis.",Diagn Pathol,2023-12-17-22-03-06
23533325,PMC3606798,"Erratum to ""desmoid fibromatosis in pediatric patients: management based on a retrospective analysis of 59 patients and a review of the literature"".",Sarcoma,2023-12-17-22-03-06
23533834,PMC3600129,Hereditary gingival fibromatosis: a review and a report of a rare case.,Case Rep Dent,2023-12-17-22-03-06
23575352,PMC3637375,Successful outcome after laparoscopic surgery for sporadic colonic desmoid tumor with β-catenin mutation: a case report.,J Med Case Rep,2023-12-17-22-03-06
23606991,PMC3623108,Idiopathic gingival fibromatosis rehabilitation: a case report with two-year followup.,Case Rep Dent,2023-12-17-22-03-06
23621814,PMC3822646,Telocytes in neuromuscular spindles.,J Cell Mol Med,2023-12-17-22-03-06
23633785,PMC3636929,Severe gingival enlargement associated with aggressive periodontitis.,J Indian Soc Periodontol,2023-12-17-22-03-06
23667377,PMC3647130,Papillary Carcinoma of the Thyroid Gland with Nodular Fasciitis-like Stroma.,Korean J Pathol,2023-12-17-22-03-06
23675137,PMC3614772,Idiopathic gingival hyperplasia.,Int J Biomed Sci,2023-12-17-22-03-06
23710408,PMC3654716,Giant desmoid tumor of the anterior abdominal wall in a young female: a case report.,Case Rep Surg,2023-12-17-22-03-06
23716832,PMC3657242,Infantile digital fibromatosis (inclusion body fibromatosis) observed in a baby without finger involvement.,Indian J Dermatol,2023-12-17-22-03-06
23833679,PMC3700980,Abdominal wall desmoid tumors: A case report.,Oncol Lett,2023-12-17-22-03-06
23853465,PMC3703679,An unusual case of idiopathic gingival fibromatosis.,Contemp Clin Dent,2023-12-17-22-03-06
23869137,PMC3713762,Periodontal manifestations of von Recklinghausen neuro fibromatosis.,J Indian Soc Periodontol,2023-12-17-22-03-06
23902675,PMC3751073,Subsequent intra-abdominal fibromatosis mimicking recurrent gastrointestinal stromal tumor.,Diagn Pathol,2023-12-17-22-03-06
23904845,PMC3728608,Primary dermal melanoma in a patient with a history of multiple malignancies: a case report with molecular characterization.,Case Rep Dermatol,2023-12-17-22-03-06
23919032,PMC3726909,"Ganglion cell like cells, diagnostic dilemma.",Indian J Dermatol,2023-12-17-22-03-06
24043979,PMC3772265,Desmoid type fibromatosis in the facet joint of lumbar spine: case report and review of literature.,Korean J Radiol,2023-12-17-22-03-06
24049343,PMC3768193,Ipsilateral idiopathic gingival enlargement and it's management using conventional gingivectomy and diode laser: A recurrent case after 15 years.,J Indian Soc Periodontol,2023-12-17-22-03-06
24124307,PMC3793562,Bimaxillary unilateral gingival fibromatosis with localized aggressive periodontitis (eating the tooth at the same table).,Contemp Clin Dent,2023-12-17-22-03-06
24191204,PMC3804051,Hereditary nonsyndromic gingival fibromatosis: report of family case series.,Case Rep Dent,2023-12-17-22-03-06
24212959,PMC3759201,Treatment of extra - abdominal desmoid tumors with chemotherapy.,Cancers (Basel),2023-12-17-22-03-06
24255636,PMC3830995,Abdominal fibromatosis in a young child: a case study and review of the literature.,Korean J Pathol,2023-12-17-22-03-06
24279994,PMC4176486,Pazopanib is an active treatment in desmoid tumour/aggressive fibromatosis.,Clin Sarcoma Res,2023-12-17-22-03-06
24342436,PMC3978842,Next generation sequencing-based expression profiling identifies signatures from benign stromal proliferations that define stromal components of breast cancer.,Breast Cancer Res,2023-12-17-22-03-06
24363948,PMC3865696,Mesenteric fibromatosis presenting as a diagnostic dilemma: a rare differential diagnosis of right iliac fossa mass in an eleven year old-a rare case report.,Case Rep Surg,2023-12-17-22-03-06
24402778,PMC3930392,"Expression of FAP, ADAM12, WISP1, and SOX11 is heterogeneous in aggressive fibromatosis and spatially relates to the histologic features of tumor activity.",Cancer Med,2023-12-17-22-03-06
24416600,PMC3876689,The autosomal recessive inheritance of hereditary gingival fibromatosis.,Case Rep Dent,2023-12-17-22-03-06
24436712,PMC3836896,Desmoid Tumor Formation following Posterior Spinal Instrumentation Placement.,Evid Based Spine Care J,2023-12-17-22-03-06
24498457,PMC3881212,Considerations for tissue expansion in the management of massive dermatofibrosarcoma protuberans of the head and neck.,Eplasty,2023-12-17-22-03-06
24523975,PMC3912763,Rapid spontaneous resolution of fibromatosis colli in a 3-week-old girl.,Case Rep Otolaryngol,2023-12-17-22-03-06
24554898,PMC3917218,Non-familial cherubism: A case report with its surgical management.,J Indian Soc Periodontol,2023-12-17-22-03-06
24596539,PMC3934031,Giant mesentery fibromatosis presenting as acute abdomen - case report.,Contemp Oncol (Pozn),2023-12-17-22-03-06
24715997,PMC3970442,Unusual gingival enlargement: a rare case report.,Case Rep Dent,2023-12-17-22-03-06
24755337,PMC4032157,Idiopathic desmoid-type fibromatosis of the pancreatic head: case report and literature review.,World J Surg Oncol,2023-12-17-22-03-06
24757464,PMC3941722,Desmoid tumor of the facet joint: a case report.,Korean J Spine,2023-12-17-22-03-06
24770524,PMC4008078,Case for diagnosis. Pachydermodactyly.,An Bras Dermatol,2023-12-17-22-03-06
24778806,PMC4001437,Retroperitoneal fibromatosis presenting as a presacral mass.,Acta Radiol Short Rep,2023-12-17-22-03-06
24826277,PMC4008394,A fibromatosis case mimicking abdominal aorta aneurysm.,Case Rep Cardiol,2023-12-17-22-03-06
24872638,PMC4033896,Idiopathic gingival enlargement associated with generalized aggressive periodontitis in a 19-year-old female.,J Indian Soc Periodontol,2023-12-17-22-03-06
24872713,PMC4026584,Clinical response to sunitinib as a multitargeted tyrosine-kinase inhibitor (TKI) in solid cancers: a review of clinical trials.,Onco Targets Ther,2023-12-17-22-03-06
24927635,PMC4071802,Pathognomonic oral profile of Enamel Renal Syndrome (ERS) caused by recessive FAM20A mutations.,Orphanet J Rare Dis,2023-12-17-22-03-06
24932204,PMC4052659,Juvenile fibromatosis of the temporomandibular joint: A rare case report.,Dent Res J (Isfahan),2023-12-17-22-03-06
24946359,PMC3649169,Fibromatosis of the flexor pollicus longus tendon.,J Surg Case Rep,2023-12-17-22-03-06
24950699,PMC4082412,Gene expression identifies heterogeneity of metastatic behavior among high-grade non-translocation associated soft tissue sarcomas.,J Transl Med,2023-12-17-22-03-06
24957508,PMC4182622,Reverse sural fasciocutaneous flap with a cutaneous pedicle to cover distal lower limb soft tissue defects: experience of 109 clinical cases.,J Orthop Traumatol,2023-12-17-22-03-06
24963260,PMC4067797,Idiopathic gingival fibromatosis associated with progressive hearing loss: A nonfamilial variant of Jones syndrome.,Contemp Clin Dent,2023-12-17-22-03-06
24991101,PMC4078341,Molecular docking studies of flavonoids for their inhibition pattern against β-catenin and pharmacophore model generation from experimentally known flavonoids to fabricate more potent inhibitors for Wnt signaling pathway.,Pharmacogn Mag,2023-12-17-22-03-06
25009811,PMC4087860,Huge facial desmoid tumors with neck extension: a case report.,Iran J Otorhinolaryngol,2023-12-17-22-03-06
25013548,PMC4090976,Desmoid fibromatosis of submandibular region.,J Surg Tech Case Rep,2023-12-17-22-03-06
25064092,PMC4122677,Complex reconstruction after wide excision of juvenile aponeurotic fibromatoses of upper one-third of leg.,Strategies Trauma Limb Reconstr,2023-12-17-22-03-06
25097706,PMC4105685,Total laparoscopic hysterectomy of very enlarged uterus (3030 g): case report and review of the literature.,Wideochir Inne Tech Maloinwazyjne,2023-12-17-22-03-06
25120611,PMC4113653,Calcifying aponeurotic fibroma of the finger in an elderly patient: CT and MRI findings with pathologic correlation.,Exp Ther Med,2023-12-17-22-03-06
25152189,PMC4206065,Clinical characteristics and adequate treatment of familial adenomatous polyposis combined with desmoid tumors.,Cancer Res Treat,2023-12-17-22-03-06
25174682,PMC4161827,Impact of KIT exon 10 M541L allelic variant on the response to imatinib in aggressive fibromatosis: analysis of the desminib series by competitive allele specific Taqman PCR technology.,BMC Cancer,2023-12-17-22-03-06
25180474,PMC4159246,A giant mesenteric desmoid tumor revealed by acute pulmonary embolism due to compression of the inferior vena cava.,Am J Case Rep,2023-12-17-22-03-06
25186005,PMC4158768,Hyaline fibromatosis syndrome with mutation c.1074delT of the CMG2 gene: a case report.,J Med Case Rep,2023-12-17-22-03-06
25252856,PMC4190375,Recurrent multicentric peripheral ossifying fibroma-like lesion in a child: a case report.,BMC Res Notes,2023-12-17-22-03-06
25264535,PMC4175605,Mesenteric desmoid-type fibromatosis causing secondary hypertension in a young woman.,Obstet Gynecol Sci,2023-12-17-22-03-06
25298717,PMC4178355,Hereditary gingival fibromatosis.,Natl J Maxillofac Surg,2023-12-17-22-03-06
25349618,PMC4198783,Desmoid-type fibromatosis of the mesentery: report of a sporadic case with emphasis on differential diagnostic problems.,Case Rep Med,2023-12-17-22-03-06
25368668,PMC4170978,Recurrent aggressive fibromatosis of the chest wall.,Ecancermedicalscience,2023-12-17-22-03-06
25395783,PMC4229776,Hereditary gingival fibromatosis and its management: 2-year follow-up.,Contemp Clin Dent,2023-12-17-22-03-06
25408763,PMC4233447,Intra operative lesion of the pelvic ureter solved in a minimally invasive manner.,J Med Life,2023-12-17-22-03-06
25414604,PMC4235912,"Postapproval clinical experience in the treatment of Dupuytren's contracture with collagenase clostridium histolyticum (CCH): the first 1,000 days.",Hand (N Y),2023-12-17-22-03-06
25436069,PMC4233224,The analysis of treatment of aggressive fibromatosis using oral methotrexate chemotherapy.,Clin Orthop Surg,2023-12-17-22-03-06
25475776,PMC4393976,Hereditary gingival fibromatosis: clinical and ultrastructural features of a new family.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-03-06
25485242,PMC4255546,Intra-abdominal fibromatosis after gastrectomy for gastric cancer.,Ann Surg Treat Res,2023-12-17-22-03-06
25488584,PMC4307220,Five years of local control of subscapularis aggressive fibromatosis managed by surgery and imatinib: a case report.,J Med Case Rep,2023-12-17-22-03-06
25534142,PMC4299295,CT-guidance interstitial (125)Iodine seed brachytherapy as a salvage therapy for recurrent spinal primary tumors.,Radiat Oncol,2023-12-17-22-03-06
25630012,PMC4362193,Desmoid tumor (fibromatosis) of the head and neck.,Saudi Med J,2023-12-17-22-03-06
25636655,PMC4327795,Further evidence for causal FAM20A mutations and first case of amelogenesis imperfecta and gingival hyperplasia syndrome in Morocco: a case report.,BMC Oral Health,2023-12-17-22-03-06
25674303,PMC4322138,Symptoms indicating imminent breakage of a femoral interlocking nail: a case report.,Malays Orthop J,2023-12-17-22-03-06
25707497,PMC4452168,Prediction of desmoid tumor progression using miRNA expression profiling.,Cancer Sci,2023-12-17-22-03-06
25722911,PMC4333189,Ultrasound elastographic findings of mammary fibromatosis.,Case Rep Radiol,2023-12-17-22-03-06
25781883,PMC4363784,Differential dependence on N-glycosylation of anthrax toxin receptors CMG2 and TEM8.,PLoS One,2023-12-17-22-03-06
25782060,PMC4371711,Primary asymptomatic desmoid tumor of the mesentery.,Am J Case Rep,2023-12-17-22-03-06
25810601,PMC4365166,Recurrent idiopathic gingival fibromatosis with generalized aggressive periodontitis: A rare case report.,J Indian Soc Periodontol,2023-12-17-22-03-06
25821730,PMC4375774,Fibromatosis over the dorsa of both feet: An unusual presentation.,Indian Dermatol Online J,2023-12-17-22-03-06
25866593,PMC4381854,"A Rare Case of Aggressive Fibromatosis Infiltrating Dorsal Muscles in a 6-Year-Old Patient - CT, MRI and Elastography Evaluation.",Pol J Radiol,2023-12-17-22-03-06
25922589,PMC4395037,Mimics of duplication cysts: intraperitoneal nodules in a 14-year-old boy.,Clin Med Insights Pediatr,2023-12-17-22-03-06
25971832,PMC6074574,Melorheostosis mimicking synovial osteochondromatosis.,Ann Saudi Med,2023-12-17-22-03-06
26045393,PMC4531142,Time trends in the incidence and treatment of extra-abdominal and abdominal aggressive fibromatosis: a population-based study.,Ann Surg Oncol,2023-12-17-22-03-06
26056602,PMC4452070,The Wnt/β-catenin pathway in human fibrotic-like diseases and its eligibility as a therapeutic target.,Mol Cell Ther,2023-12-17-22-03-06
26092405,PMC4702410,Mesenchymal adenomatous polyposis coli plays critical and diverse roles in regulating lung development.,BMC Biol,2023-12-17-22-03-06
26097363,PMC4456750,"""Whisking of ugly tissue""… A surgical management of gingival fibromatosis in a 15-year-old girl: A rare case report.",Contemp Clin Dent,2023-12-17-22-03-06
26108599,PMC4503914,Desmoid tumor (fibromatosis) of the head and neck.,Saudi Med J,2023-12-17-22-03-06
26175783,PMC4499597,Intrathoracic Desmoid Tumor Presenting as Multiple Lung Nodules 13 Years after Previous Resection of Abdominal Wall Desmoid Tumor.,Tuberc Respir Dis (Seoul),2023-12-17-22-03-06
26180451,PMC4502477,"Congenital Generalized Hypertrichosis, Gingival Hyperplasia, a Coarse Facies with Constriction Bands: A Rare Association.",Int J Trichology,2023-12-17-22-03-06
26180657,PMC4490575,Infantile Fibromatosis: A Rare Cause of Anterior Mediastinal Mass in a Child.,J Clin Imaging Sci,2023-12-17-22-03-06
26229281,PMC4520125,Management of hereditary gingival fibromatosis: A 2 years follow-up case report.,J Indian Soc Periodontol,2023-12-17-22-03-06
26330970,PMC4553296,Superficial Fibromatosis Mimicking Glomus Tumor of the Second Toe.,Clin Orthop Surg,2023-12-17-22-03-06
26336626,PMC4536884,Symmetrical fusiform swellings around the proximal interphalangeal joints.,Dermatol Pract Concept,2023-12-17-22-03-06
