pmcid,label,caption,graphic
PMC1563468,Figure 6,Gross cross-sectional view of pathology specimen. The residual area of fibromatosis is noted along the inferior aspect of the hemorrhagic Mammotome® biopsy cavity.,1477-7819-4-57-6
PMC1088973,Figure 1,"Soft Tissue Tumor Gene ExpressionUnsupervised hierarchical clustering of ten cases of DTF (blue), 13 cases of SFT (orange), and 35 other previously examined soft tissue tumors (black) based on expression profiling on 42,000-element cDNA microarrays. Red represents high expression, black represents median expression, green represents low expression, and grey represents no data. Gene array data are available at http://microarray-pubs.stanford.edu/tma-portal/DTF_SFTbreast.DFSP, dermatofibrosarcoma protuberans; GIST, gastrointestinal stromal tumor; LMS, leiomyosarcomas, MFH, malignant fibrous histiocytomas; SS, synovial sarcoma.",pbio.0030187.g001
PMC1088973,Figure 2,"Localization of Fibroblastic Gene ExpressionComparison of expression of two SFT markers APOD (ISH) and CD34 (IHC), and two DTF markers CTHRC1 (ISH) and OSF2 (ISH) in SFT and DTF. SFTs express ApoD and CD34 whereas DTFs express CTHRC1 and OSF2. H&E, hematoxylin-eosin. Magnification = 600×.",pbio.0030187.g002
PMC1088973,Figure 3,"Fibroblastic Markers in Non-Neoplastic Tissue(A) Skin adnexa, (B) breast, (C) dermis, (D) reactive, and (E) keloid tissue arranged in rows. Fibroblastic markers: CD34 (IHC), APOD (ISH), CTHRC1 (ISH) and OSF2 (ISH) arranged in columns. SFTs express APOD and CD34 whereas DTFs express CTHRC1 and OSF2. Magnification = 600×. (A magnification of 300× is shown in Figure S3.)",pbio.0030187.g003
PMC1088973,Figure 4,"Fibroblast Markers in Breast Carcinoma(A) Examples of SFT (APOD [ISH] and CD34 ) and DTF (CTHRC1 [ISH] and OSF2 [ISH]) expression in breast carcinoma stroma. Each panel shows expression of the marker that is restricted to the fibroblasts between neoplastic cells. Magnification = 600×.(B) Hierarchical clustering of 24 breast carcinomas based on TMA staining with fibroblast markers: CD34 (IHC), APOD (ISH), CTHRC1 (ISH), and OSF2 (ISH). Bright red represents high expression, dull red represents intermediate high expression, green represents negative expression, and white represents no data. The DTF-associated cluster is highlighted in blue. The SFT-associated cluster is highlighted in orange. Most breast carcinomas express either a DTF or SFT gene in the stromal fibroblasts. However, some breast carcinomas express a combination of DTF and SFT genes, and some express neither.",pbio.0030187.g004
PMC1088973,Figure 5,"Hierarchical Clustering of 295 Breast Carcinomas with 471 SFT and DTF GenesWithin the heatmap, red represents high expression, black represents median expression, and green represents low expression. Sidebar on right indicates which tumor the gene is positively associated with: pink is SFT and purple is DTF. Sidebar on left indicates gene cluster. Gene array data are available at http://microarray-pubs.stanford.edu/tma-portal/DTF_SFTbreast.",pbio.0030187.g005
PMC1088973,Figure 6,Outcome DataStatistical method of the y-axis is Kaplan-Meier survival curves compared by the Cox-Mantel log-rank test. The x-axis unit of measure is years.(A) Time to first recurrence for tumor group A versus all other tumors.(B) Time to first recurrence for tumor group B versus all other tumors.(C) Survival outcome for tumor group A versus all others.(D) Survival outcome for tumor group B versus all others,pbio.0030187.g006
PMC1790895,Figure 1,Clinical photograph of the patient at presentation.,1477-7819-5-11-1
PMC1790895,Figure 2,Clinical photograph of the patient after recurrence.,1477-7819-5-11-2
PMC1790895,Figure 3,A CT scan revealing recurrence at the floor of mouth and presence of tumor in the infratemporal fossa and base of skull.,1477-7819-5-11-3
PMC1790895,Figure 4,A&B). Intraoperative photograph revealing the tumor being resected and the surgical defect after excision.,1477-7819-5-11-4
PMC1790895,Figure 5,"A, B & C). Intraoperative photograph showing the skin paddle of PMMC and its suturing to the surgical defect.",1477-7819-5-11-5
PMC1808459,Figure 1,"Mammographic findings. A bilobed soft tissue lesion measuring about 3.2 × 2.5 cms, suspicious for malignancy, seen in the upper and outer quadrant of the left breast.",1477-7819-5-24-1
PMC1808459,Figure 2,"'Fibromatosis-like' carcinoma of the breast associated with a micropapilloma. A) Spindly tumor cells with an occasional cluster (arrow) in the vicinity of a micropapilloma. (H & E × 200). B). Interspersed areas of 'keloid-like' collagen, reminiscent of appearance of a fibromatosis. (H & E × 100). C). A focus of benign ductal hyperplasia amidst tumor cells. (H & E × 100). Inset showing spindle cells with focal cell clusters exhibiting minimal atypia. (H & E × 400). D). Tumor cells infiltrating the fat. (H & E × 100).",1477-7819-5-24-2
PMC1808459,Figure 3,A). Tumor cells exhibiting strong cytokeratin (CK) expression (DAB × 200). Inset showing an occasional clusterof CK positive 'epithelial-like' cells. (DAB × 400). B). Tumor cellsadjacent to the micropapilloma showing positive CK7 expression. Arrow showing a cluster of cells (DAB × 100). C). Strongdiffuse expression for HMWCK. D). Positive vimentin expression. (DAB × 400). E). Focal expression for smooth muscle actin (SMA). A vessel identified in the proximity of tumor cells (DAB × 400). F). Positiveintranuclear p63 expression. (DAB × 400). G). Focal Ki-67 expression(arrows). (DAB × 400).. H). Negative expression for CD34 in the tumorcells. (DAB × 200).I. Negative CerbB-2/HER 2/neu expression. (DAB × 200).,1477-7819-5-24-3
PMC1808459,Figure 4,"Ultrastructural appearance of the tumor cells. A single cell with peripheral villous processes embedded in a collagenous stroma. Magnification: 4,400×. Inset showing higher magnification of a tumor cell cluster with microvilli and cell junctions. Tumor cell exhibiting intracellular junctions (arrow). Magnification: × 20,000.",1477-7819-5-24-4
PMC2164954,Figure 1,"A. Pleomorphic lipoma. Mature adipose tissue fragments with giant cells (arrow). MGG × 200. B. High power view of 'Floret-type' giant cells, displaying 'wreath-like' nuclear arrangement. MGG × 400. C. Biopsy of pleomorphic lipoma displaying floret-type giant cells. H&E × 200. D. Myxoid Liposarcoma. Abundant metachromatic, myxoid stroma with vacuolated cells (Lipoblasts) (arrow). MGG × 400. E. Cellular smear showing plexiform capillary network with entrapped lipoblasts (inset) Pap × 200. F. Pleomorphic liposarcoma. Hypercellular smear showing several pleomorphic cells (arrow), including lipoblasts admixed with inflammatory cells. Pap × 400.",1742-6413-4-20-1
PMC2164954,Figure 2,"A. Rhabdomyosarcoma (RMS). Hypercellular smear with round cells, including plasmacytoid and binucleate forms (arrow), against a 'lacy' background MGG × 200. B. Smear with singly scattered round cells and an isolated strap cell/tumor rhabdomyoblast (arrow). Pap × 200. C. Diffuse desmin positivity in the round cells. DAB × 400. D. Alveolar RMS. Hypercellular smear with round cells including 'wreath'-like giant cells (inset). Pap × 400. E. High power view of an isolated wreath-like giant cell. Pap × 400. F. Cell block preparation showing strong myogenin expression. DAB × 400. G. PNET. Hypercellular smear with round cells, scattered singly and forming 'rosettes' (arrow). H. Positive MIC2 (CD99) expression in the tumor cells (DAB × 400). I. Neuroblastoma. Smear displaying round cells, with fine nuclear chromatin and exhibiting Homer-wright rosettes. J. High power view of an isolated pseudo rosette. L. Granulocytic sarcoma (formed on biopsy). Malignant round cell tumor, showing blasts. Strong MP0 positivity, on imprint, in the tumor cells. (DAB × 200).",1742-6413-4-20-2
PMC2164954,Figure 3,"A. Malignant peripheral nerve sheath tumor. Hypercellular smear showing loosely cohesive spindly cells with indented, 'serpentine' nuclei Pap × 400. B. Tumor cells showing S-100 positivity on cellblock preparation. DAB × 400. C. Leiomyosarcoma. Hypercellular smear showing fragments and singly scattered cells with blunt-ended nuclei. Pap × 400. D. Endometrial stromal sarcoma (ascertained on biopsy). Hypercellular smear with ovoid cells and abundant metachromatic basement membrane material. MGG × 200. F. Synovial sarcoma. Hypercellular smear with oval to elongated cells exhibiting overlapping. Pap × 200. G. A recurrent synovial sarcoma showing biphasic cellular pattern and eosinophilic material on smears. MGG × 400. H. Melanoma of soft parts. Cellular smear with spindly cells displaying prominent nucleolisation (inset). Pap × 400. I. Strong S-100 positivity on smears. DAB × 400 (Inset, S-100 highlighting spindly processes. DAB × 1000). J. Myxofibrosarcoma. Moderately cellular smear with oval cells admixed with metachromatic myxoid stroma. MGG × 200. K. Curvilinear vascular pattern with cells around. MGG × 400. L. Pleomorphic Rhabdomyosarcoma. Hypercellular smear with markedly pleomorphic cells. Pap × 400. Inset showing a pleomorphic rhabdomyoblastic cell. Pap × 400. M. Pleomorphic sarcoma not otherwise specified (NOS). Hypercellular smear with markedly pleomorphic cells against a hemorrhagic background. MGG × 400.",1742-6413-4-20-3
PMC2164954,Figure 4,"Tumors with epithelioid/polygonal shapes, exactly categorized on biopsy. A. Epithelioid sarcoma (recurrent case). Hypercellular smear with polygonal cells, scattered singly, displaying fine vacuoles in a minority of cells (inset). Pap × 400. B. Anaplastic large cell lymphoma. Hypercellular smear with singly scattered cells revealing moderate to abundant, eosinophilic to finely vacuolated cytoplasm and pleomorphic nuclei. MGG × 400. C. Malignant granular cell tumor. Hypercellular smear with loosely cohesive and singly scattered cells exhibiting ovoid nuclei and abundant, granular, eosinophilic cytoplasm. Pap × 200. C. Diffuse S-100 positivity in tumor cells on IHC on biopsy. DAB × 200.",1742-6413-4-20-4
PMC1855325,Figure 1,"Gene and protein structure of SAMD9 and SAMD9L. A. Diagram of SAMD9 gene structure and predicted protein structure. Exons are shown as red rectangles. The protein is shown in green, with the sterile alpha motif domain as blue oval. B. Diagram of SAMD9L gene structure and predicted protein structure. Exons are shown in red. The protein is shown as a pink box, with two predicted open reading frames of shown. The sterile alpha motif domain is shown as blue oval. A potential nuclear localization domain is shown as grey box.",1471-2164-8-92-1
PMC1855325,Figure 2,"Expression of SAMD9 and SAMD9L in multiple tissue types. A. Northern blot from total RNA of 8 weeks, 12 weeks and full term human placenta probed with 3'UTR of SAMD9. A 7 kb transcript was detected in full term human placenta. B. Human adult, fetal, and tumor multiple tissue cDNA panels were amplified with the sequences at 3'UTR of SAMD9, SAMD9L or GAPDH as primers. SAMD9 was expressed in all human adult, fetal and tumor tissues that were available from human multiple tissue cDNA panels except for fetal brain and breast cancer. It was expressed at a very low level in skeletal muscle and pancreatic cancer. SAMD9L is expressed in all human adult, fetal and tumor tissues that were available from human multiple tissue cDNA panels, except breast cancer, colon cancer, and pancreatic cancer.",1471-2164-8-92-2
PMC1855325,Figure 3,"Lower level of expression of SAMD9 and SAMD9L in neoplasia. A. Validation curves for the primer sets of SAMD9 and 28S rRNA, and real time quantitative PCR of SAMD9. SAMD9 and 28S rRNA have similar amplification efficiency since the slope was very similar for both curves. SAMD9 was expressed at a lower level in aggressive fibromatosis (AF) tumors compared to normal fibrous tissues from same patients. B. Validation curves for the primer sets of SAMD9L and 28S rRNA, and real time quantitative PCR of SAMD9L. SAMD9L and 28S rRNA have similar amplification efficiency since the slope was very similar for both curves. SAMD9L was expressed at a lower level in breast cancers compared to normal breast epithelial tissues from same patients.C. Semi-quantitative RT-PCR of SAMD9. SAMD9 was under-expressed in some cases of colon cancer compared to the normal colon mucosa from same patients. Real time PCR data showed no significant difference in expression level between breast and colon cancer and normal controls as a group. D. There was no significant difference in expression of SAMD9L between aggressive fibromatosis samples and normal controls tissues.",1471-2164-8-92-3
PMC1855325,Figure 4,"SAMD9 protein is expressed and localized to the cytoplasm. A. Western analysis for the SAMD9-EGFP fusion protein. The SAMD9 fusion protein was detected as a predicted 200 kDa band in Cos-1 cells, using an antibody to GFP. B, C. Expression of SAMD9 putative protein in MRC-5 cells. N-terminal EGFP tagged SAMD9 was detected in the cytoplasm of MRC-5 cells when transiently transfected. B. Light field view. C. Fluorescent microscopy view for FITC. D, E, F. Expression of SAMD9 putative protein in SW480 cells. N-terminal EGFP tagged SAMD9 localized to the cytoplasm of SW480 cells. D. Fusion protein detected under fluorescent wave length for FITC. E. Cell nucleus detected under fluorescent wave length for DAPI. F. Merged view of image D and E.",1471-2164-8-92-4
PMC1855325,Figure 5,"SAMD9 regulates cell proliferation. A. RNAi for SAMD9 is effective in reducing protein expression. A 200 kDa band for the SAMD9 fusion protein was detected in Cos-1 cells after co-transfection of pLP-EGFP-SAMD9 with either pSUPER-RNAi-SAMD9-mut9 or pSUPER-RNAi-EGFP, but it is not detected after co-transfection with either pSUPER-RNAi-SAMD9 or pSUPER-RNAi-SAMD9-2nd. The expression of the EGFP-SAMD9 fusion protein was reduced in Cos-1 cells with RNA interference of SAMD9. B. Semi-quantitative RT-PCR for SAMD9 expression in MRC-5 cells. SAMD9 expression was reduced after RNA interference. C. Proliferation rate (Brdu incorporation percent) increased after RNA interference of SAMD9 in MRC-5 cells.",1471-2164-8-92-5
PMC1855325,Figure 6,SAMD9 reduces tumor size. A. Increased expression of SAMD9 reduced SW480 cell proliferation rate as detected by Brdu incorporation percent. B. Increased expression of SAMD9 reduced the invasion index of SW480 cells. C. Increased expression of SAMD9 increased caspase activity in SW480 cells. D and E. The tumor volume formed from SW480 xenografts was reduced with increased expression of SAMD9 when transplanted into nude mice (D) or Nod-scid mice (E).,1471-2164-8-92-6
PMC1855325,Figure 7,"Diagram for the genomic region encompassing the loci of SAMD9 and SAMD9L in human, mouse and rat along with the segmental duplications. Exons are shown as a red box. Segmental duplications are shown as orange, green, blue and grey boxes. Two orange segmental duplications may mediate chromosomal breakage with subsequent deletion of SAMD9, and the centromeres of chromosome 6 and 5 are formed at the sites of breakage. The grey segmental duplications, sharing the sequence among numerous centromeric loci, are accumulated at the centromere of chromosome 5. The green and blue segmental duplications flanking the SAMD9L are mouse specific based on sequence similarity, while the orange and grey segments have occurred at about the same time as the divergence of mouse and rat.",1471-2164-8-92-7
PMC1557590,Figure 1,"spindle cell lipoma. (a) Benign cytology BSCT, moderately cellular smear with benign looking spindle cells, Papanicolaou × 400. (b) Bland spindle cells intermingled with mature adipocytes and thick collagen bundles, H&E × 400. (c) Another field of the same case where the adipocytes are less prominent compared to ""b"", H&E × 400. (d) Adipocytes and spindle cells positive for CD34 IHC, DAB, Hx, × 400. See additional files 1, 2, 3, 4 for higher resolution images.",1746-1596-1-13-1
PMC1557590,Figure 2,"myofibroblastoma. (a) Most of the tumor is formed of hyalinized collagen bundles surrounded by spindle cells, H&E × 400. (b) Cellular area formed of palissading spindle cells, H&E × 400. (c) Staining of spindle and oval cells is more pronounced in the lower right part, CD34 IHC, DAB, Hx × 400. (d) Focal area of spindle and oval cells positive for SMA, IHC, DAB, Hx ×400. See additional files 5, 6, 7, 8 for higher resolution images.",1746-1596-1-13-2
PMC1557590,Figure 3,"myoepithelial carcinoma. (a) Spindle cell proliferation surrounding epithelial lumina, H&E × 400. (b) Higher power view showing pleomorphic spindle cells with eosinoplilic and clear cytoplasm surrounding an epithelial lined space, H&E × 400. (c) Another area showing pleomorphic spindle and ovoid cells with eosinophilic cytoplasm arranged in fascicles; cells have high mitotic activity, H&E × 400. (d) Pleomorphic spindle and ovoid cells with clear cytoplasm arranged in wavy fascicles, H&E × 400. (e) s100 p IHC staining of the myoepithelial cells around the epithelial lumina and the neoplastic spindle cells × DAB, Hx, ×10. (f) Higher magnification of ""fig 4e"" showing staining of almost all the cells for s100 p IHC, DAB, Hx, × 400. (g) CD10 IHC, DAB, Hx, × 400. see additional files 9, 10, 11, 1213, 14, 15 for higher resolution images.",1746-1596-1-13-3
PMC1557590,Figure 4,"leiomyosarcoma. (a) Malignant BSCTs cytology, cellular smear with sheets of spindle cells, Papanicolaou staining × 400. (b) Another field showing neoplastic ovoid cells, Papanicolaou staining × 400. (c) Well circumscribed tumor pushing the normal ductal cells at the periphery, H&E × 10. (d) Spindle cells are merging from blood vessels, H&E, × 10. (e) Desmin IHC highlighting cells merging from the blood vessels, DAB Hx × 400. (f) Intersecting fascicles of pleomorphic malignant spindle cells having cigar shaped blunt ended nuclei, H&E, × 400. (g) Desmin IHC, DAB, Hx × 400. See additional files 16, 17, 18, 1920, 21, 22 for higher resolution images.",1746-1596-1-13-4
PMC1557590,Figure 5,"spindle cell carcinoma. (a) Area with bland morphology compared to ""fig 4b"", H&E ×400. (b) Area with pleomorphic cells, and high mitotic activity, H&E × 400. (c) CK IHC, DAB, Hx, × 400. (d) CD10 IHC, DAB, Hx, × 400. (e) s100p, DAB, Hx, × 400 f- SMA IHC, DAB, Hx, × 400. See additional files 23, 24, 25, 2627, 28 for higher resolution images.",1746-1596-1-13-5
PMC2323473,Figure 1,Spindle shaped cells (arrow) (1).,mjm1002p090f1
PMC2323473,Figure 2,Collagen deposition (arrow) (1).,mjm1002p090f2
PMC9442194,Figure 1,Tumor invading the soft palate and tonsillar pillars.,gr1
PMC2438440,Figure 1,"Paranasal tumor, H&E stained section, low power (10×). The section shows a spindle cell neoplasm with tapering nuclei, eosinophilic cytoplasm and minimal atypia. Focally, myxoid features predominated.",1756-8722-1-3-1
