pmid,pmcid,title,journal,insert_time
30805436,PMC6372367,Infantile orbital myofibroma.,Int J Pediatr Adolesc Med,2023-12-17-22-03-16
30871614,PMC6419343,Infantile myofibromatosis treated by mandibulectomy and staged reconstruction with submental flap and free fibula flap: a case report.,J Otolaryngol Head Neck Surg,2023-12-17-22-03-16
31238482,PMC6611317,Solitary orbital myofibroma in a child: A rare case report with literature review.,Indian J Ophthalmol,2023-12-17-22-03-16
31637076,PMC6766119,Infantile Myofibroma Presenting as a Large Ulcerative Nodule in a Newborn.,Case Rep Pediatr,2023-12-17-22-03-16
31695833,PMC6823738,Congenital hemangioma of the face-Value of fetal MRI with prenatal ultrasound.,Radiol Case Rep,2023-12-17-22-03-16
31855704,PMC6926292,A rare pericytic tumor of the kidney: The first case in Korea.,Int J Surg Case Rep,2023-12-17-22-03-16
32153759,PMC7054202,"A benign, low-grade myofibroblastic lesion mimicking a sarcoma.",J Surg Case Rep,2023-12-17-22-03-16
32847537,PMC7449012,Myofibroma/myofibromatosis: MDCT and MR imaging findings in 24 patients with radiological-pathological correlation.,BMC Med Imaging,2023-12-17-22-03-16
33082894,PMC7551973,Multiple pulmonary myofibromas mimicking metastatic disease in an adult patient.,Radiol Case Rep,2023-12-17-22-03-16
33089011,PMC7567911,Solitary adult orbital myofibroma: Report of a case and review of the literature.,Am J Ophthalmol Case Rep,2023-12-17-22-03-16
33464419,PMC7815852,A rare case of neonatal colonic obstruction caused by a solitary intestinal tumor.,Surg Case Rep,2023-12-17-22-03-16
33614204,PMC7875664,Myopericytoma as a Differential Diagnosis of Pyogenic Granuloma.,Dermatol Pract Concept,2023-12-17-22-03-16
33830670,PMC8093964,Novel COL4A1-VEGFD gene fusion in myofibroma.,J Cell Mol Med,2023-12-17-22-03-16
34943624,PMC8700622,Prenatally Diagnosed Infantile Myofibroma of Sartorius Muscle-A Differential for Soft Tissue Masses in Early Infancy.,Diagnostics (Basel),2023-12-17-22-03-16
35186568,PMC8849462,Ankle Myopericytoma: A Rare Case Report and Cytogenetic Study.,Cureus,2023-12-17-22-03-16
35281162,PMC8859575,Immunohistochemistry: An indispensable aid in diagnosis and management of infantile myofibroblastoma.,J Oral Maxillofac Pathol,2023-12-17-22-03-16
35720205,PMC9197361,Mandibular Myofibroma and Severe Trismus: A Complex Case and Review of Complications.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-16
36064342,PMC9446721,A rare low-grade myofibroblastic sarcoma in lower jaw with the resemblance to benign lesions.,BMC Oral Health,2023-12-17-22-03-16
36514628,PMC9733939,A Recurrent Cheek Mass.,Cureus,2023-12-17-22-03-16
36714483,PMC9878528,Infantile Myofibroma: A Report of Two Cases with Differential Diagnoses.,J Indian Assoc Pediatr Surg,2023-12-17-22-03-16
37033510,PMC10081856,Congenital Infantile Myofibroma: The Importance of Molecular Diagnosis.,Cureus,2023-12-17-22-03-16
37082274,PMC10112706,Non-familial paediatric oral myofibroma - A masquerade. Case report with a brief literature review.,J Oral Maxillofac Pathol,2023-12-17-22-03-16
37158393,PMC10550692,Radial nerve myofibroma: a rare benign tumor with perineural infiltration. Illustrative case.,J Neurosurg Case Lessons,2023-12-17-22-03-16
37359281,PMC10288404,"Solitary, adult-onset, intraosseous myofibroma of the rib: a case report and literature review.",SAGE Open Med Case Rep,2023-12-17-22-03-16
37854931,PMC10581293,Myofibroma of mandibular alveolus: A case report.,J Oral Maxillofac Pathol,2023-12-17-22-03-16
38033936,PMC10683878,Myofibroma of the body of mandible: A case report of a solitary lesion.,J Oral Maxillofac Pathol,2023-12-17-22-03-16
38046916,PMC10692447,Solitary infantile myofibromatosis in the upper extremities: Case report.,Radiol Case Rep,2023-12-17-22-03-16
