pmcid,label,caption,graphic,disease,modality
PMC4037780,Fig. 2,"After tumor excision, one of the fascicle groups was preserved.",aps-41-296-g002,NotMatch,NotMatch
PMC4037780,Fig. 3,The resected specimen measured about 0.5 cm×1.0 cm×4.5 cm.,aps-41-296-g003,NotMatch,NotMatch
PMC4037780,Fig. 4,"Upon immunohistochemical staining, the perineurial cells (black arrow) were positive for endothelial membrane antigen (endothelial membrane antigen, ×200).",aps-41-296-g004,NotMatch,NotMatch
PMC4037780,Fig. 5,"Upon immunohistochemical staining, Schwann cells (black arrow) positive for S100 were surrounded by the perineurial cells (S100, ×200).",aps-41-296-g005,NotMatch,NotMatch
PMC4732252,Figure 1,(a) Clinical photograph of the infant with scalp swelling. (b) Gross photograph of the excised swelling revealing smooth glistening cut surface,AJNS-11-70b-g001,NotMatch,NotMatch
PMC4732252,Figure 2,"Microscopic photograph. (a-c) The tumor cells are arranged in vague storiform pattern and forming whorls (H and E, ×40, H and E, ×100, H and E, ×100). (d) Onion bulb (H and E, ×200)",AJNS-11-70b-g002,NotMatch,Match
PMC4732252,Figure 3,Immunohistochemistry photograph (a) epithelial membrane antigen positive (b) S100 negative,AJNS-11-70b-g003,NotMatch,NotMatch
PMC4284484,Fig. 1.,"Right shoulder magnetic resonance imaging reveals a well-circumscribed mass in the right posterior axilla (A). Grossly, it is tan to gray in color (B). At low power, the tumor reveals a whorled and storiform growth pattern (C) and rounded aggregations of granular cells with encircling spindle cells (D). (E) Predominant aggregation of granular cells is also observed. (F) Mature adipose tissue is occasionally admixed with main components of the tumor.",kjpathol-48-6-409f1,NotMatch,NotMatch
PMC4284484,Fig. 2.,"Immunohistochemical findings of the area in Fig. 1D. Spindle cells are immunopositive for glucose transporter 1 (A, B) and epithelial membrane antigen (C). Granular cells are immunoreactive for S-100 (D, E) and CD68 (F).",kjpathol-48-6-409f2,NotMatch,NotMatch
PMC4284484,Fig. 3.,"Electron microscopy of the granular cells and perineurial cells derived from formalin-fixed tissue. Granular cells reveal abundant cytoplasm filled with phagolysosomes (A, ×8,000), and spindle cells show irregular basal lamina (arrows) and pinocytic vesicles (arrowheads) (B, ×15,000).",kjpathol-48-6-409f3,NotMatch,NotMatch
PMC4899878,Figure 1,18-year-old female with intraneural perineurioma. T1W image (A) demonstrates an elongated mass lesion (black arrow) superior to the subclavian artery (white arrow) in the location of the right brachial plexus divisions. STIR image (B) shows increased signal along a segmentally enlarged brachial plexus component (white arrow).,gr1,Match,NotMatch
PMC4899878,Figure 2,"18-year-old female with intraneural perineurioma. Axial, fat-saturated, gadolinium-enhanced T1-W image demonstrates homogeneous enhancement within the lesion (arrow)",gr2,Match,NotMatch
PMC4899878,Figure 3,"18-year-old female with intraneural perineurioma. Sagittal T1-W image (A) at the level of the divisions of the plexus (arrowheads) shows the lesion (black arrow) superior to the subclavian artery (white arrow) and posterior to the subclavian vein (asterisk) involving the lower trunk. Gadolinium-enhanced coregistered T1-W image (B) shows that the lesion is enhancing (arrow). Schematic drawing of the brachial plexus with selected musculoskeletal landmarks (C). The plexus is highlighted in yellow, and the tumor is in highlighted in red. The black arrows indicate the following plexus components: R- the roots forming the plexus (C5-T1), T- the three trunks (upper, middle and lower) found on MRI at the level of the interscalene triangle (between the anterior and middle scalene muscles highlighted in brown), D - divisions (anterior and posterior) found on MRI at the lateral margins of the firs rib (R), C- cords (lateral, posterior and medial) found on MRI at The level of the coracoid process (CO) and B - branches at the level of the axilla. A- acromion, CO- coracoid process, H-humerus.",gr3,Match,NotMatch
PMC4899878,Figure 4,18-year-old female with intraneural perineurioma. Intraoperative image shows an enlarged and fibrotic lower trunk of the brachial plexus (arrowheads) and the normal divisions of the upper trunk (arrow) located deep to the clavicle (asterisk) with the subclavian artery retracted inferomedially.,gr4,Match,NotMatch
PMC4899878,Figure 5,18-year-old female with intraneural perineurioma. Hematoxylin-eosin (H&E) stain displays foci of hypercellularity arranged in a whorl-like formation (onion bulbs).,gr5,Match,Match
PMC4899878,Figure 6,"18-year-old female with intraneural perineurioma. The lesion stains for epithelial membrane antigen (EMA), especially in the onion-bulb formations (arrows).",gr6,Match,NotMatch
PMC4909516,Figure 1,Transrectal prostatic ultrasonography (showing the prostate and the adjacent neoformation).,gr1,NotMatch,NotMatch
PMC4909516,Figure 2,"Gross examination of the lesion (of the external surface of the lesion, is evident the polylobate and pseudoencapsulate lesion. The cut surface of the lesion showing the yellowish color and elastic consistency).",gr2,NotMatch,NotMatch
PMC4909516,Figure 3,Histological aspect of the lesion.,gr3,NotMatch,NotMatch
PMC5728969,Figure 1,"MRI demonstrated enlargement of lumbosacral nerves and abnormal signal on T2-weighted images in (A) the coronal, (B) the horizontal, (C) and the sagittal planes.",medi-96-e9135-g001,NotMatch,NotMatch
PMC5728969,Figure 2,Preconceptional transvaginal ultrasonography (A) detected a heterogeneous and hypoechoic mass behind the right adnex (approximately 8.1 × 3.0 in size) and (B) left adnex (approximately 6.3 × 3.1 cm in size).,medi-96-e9135-g002,NotMatch,NotMatch
PMC5803675,Fig. 1.,"Hybrid schwannoma and perineurioma. Nodular lesion of the scalp (a). Whole-mount of the lesion: a multinodular dermal growth with heterogenous areas (b, scanning magnification), including a schwannomatous component with plump-spindled cells arranging in Antoni A and Antoni B areas (c, original magnification ×100), and hypocellular myxoid areas with slender-spindled cells corresponding to the perineurial component (d, original magnification ×100). Diffuse S100 protein expression in the schwannomatous component (e, original magnification ×50). Focal epithelial membrane antigen expression in the perineurial component (f, original magnification ×400).",dpa-0004-0001-g01,Match,Match
PMC5803675,Fig. 2.,"Hybrid schwannoma and neurofibroma. Nodular lesion of the ankle (a). Scanning magnification showing a multinodular dermal lesion (b), with a schwannomatous component in the center of one nodule (right) surrounded by a neurofibromatous component (left) (c, original magnification ×100). Diffuse S100 protein expression in the schwannomatous component, with only partial expression in the neurofibroma (d, original magnification ×50). CD34 highlighting the neurofibromatous component but negative in the schwannomatous nodule (e, original magnification ×50). Epithelial membrane antigen highlighting the capsule at the periphery of the lesion (f, original magnification ×200).",dpa-0004-0001-g02,NotMatch,Match
PMC4974427,Figure 1,Timeline.,CCR3-4-777-g001,NotMatch,NotMatch
PMC4974427,Figure 2,"Magnetic resonance imaging (MRI) using coronal T1‐weighted turbo spin echo (TSE) (A), short‐tau inversion recovery (B), and axial T1‐weighted TSE (C) images were obtained. Following gadolinium administration, coronal and axial T1‐weighted fat‐suppressed TSE were obtained (D, E). The perineurioma is marked with arrows.",CCR3-4-777-g002,Match,NotMatch
PMC4974427,Figure 3,"Peroperative photos with the enlarged sciatic nerve (arrow; A) and a muscular branch (arrowhead, B), which were biopsied. The site of the fascicular biopsy in the sciatic nerve (C) is indicated by three arrowheads.",CCR3-4-777-g003,NotMatch,NotMatch
PMC4974427,Figure 4,"Light microscopy from the sensory nerve branch (A) with a slight reduction in nerve fibers and from the tibial component of the sciatic nerve (B, C) showing no normal nerve fibers and only pseudo‐onion bulb formations, where EMA staining (C) was positive only in the pseudo‐onion bulbs. A 1 μm section from Epon‐embedded specimens with toluidine blue staining (A and B) and EMA staining from paraffin‐embedded sections (C). Length of bar = 20 μm.",CCR3-4-777-g004,NotMatch,NotMatch
PMC5438510,Fig. 1,"
a, b Hybrid perineurioma and neurofibroma as distinct areas with perineuromatous component at top (thin arrow) and neurofibroma areas below it (small thick arrow) (H&E, 40× magnification). c Perineuromatous area is composed of cells with long cytoplasmic processes (H&E, 400× magnification). d EMA positivity in perineuromatous areas. c, d Neurofibromatous component is composed of spindle cells with wavy nuclei (100× & 400× magnifications)",12885_2017_3350_Fig1_HTML,Match,Match
PMC5438510,Fig. 2,"
a Low power magnification of same case shown in Fig. 1 to highlight neurofibroma areas (small thick arrow). Perineuromatous focus shown at right upper corner with thin arrow. b, c Intermediate and higher magnifications of neurofibroma areas. d, e EMA negativity and S100 positivity in neurofibroma areas",12885_2017_3350_Fig2_HTML,NotMatch,NotMatch
PMC5438510,Fig. 3,"
a to d Case of hybrid perineurioma and schwannoma. Perineuromatous areas shown with thin arrows at periphery and schwannoma areas shown with thick arrows in center",12885_2017_3350_Fig3_HTML,Match,NotMatch
PMC5438510,Fig. 4,Immunoprofile of same case illustrated in Fig. 3. a EMA positivity in perineuromatous areas and (b) negativity in schwannoma areas,12885_2017_3350_Fig4_HTML,NotMatch,NotMatch
PMC5819702,Fig. 1,"Histological findings. a A proliferation of benign-appearing eosinophilic spindled cells expanded the lamina propria and separated colonic crypts with serrated architecture (haematoxylin and eosin, original magnification 40×). b The proliferation of spindled cells was separated from the surface epithelium by a zone of uninvolved but inflamed lamina propria (haematoxylin and eosin, original magnification 100×). c Conspicuous hemosiderin deposition occurred at the interface of the spindle cell proliferation and the inflamed lamina propria (haematoxylin and eosin, original magnification 200×). d A Perls’ Prussian blue stain confirmed the presence of hemosiderin (original magnification 400×)",13000_2018_694_Fig1_HTML,NotMatch,NotMatch
PMC5819702,Fig. 2,Immunohistochemical findings. a Staining for EMA showed weak delicate staining in the stromal component compared to strong staining in the serrated crypts (original magnification 400×). b GLUT1 showed positive staining with pericryptic accentuation (original magnification 100×). c Moderate to strong staining was seen with collagen IV (original magnification 100×). d Staining for BRAF V600E showed cytoplasmic expression in serrated crypt epithelium but was negative in nonserrated crypts (nuclear staining only; uppermost crypt) and in the perineurial proliferation. The pigment in the lamina propria is hemosiderin (original magnification 200×),13000_2018_694_Fig2_HTML,NotMatch,NotMatch
PMC6295680,Figure 1.,"A colonic perineurioma. (A) Endoscopic image. A colonoscopic examination found a 6-mm sessile polypoid lesion with a smooth surface in the sigmoid colon, suggestive of a submucosal tumor. (B, C) Histological examination. Short spindle cells with bland nuclei are proliferating in the lamina propria mucosae, intimately associated with intestinal crypts with microvesicular cytoplasm and architectural serration and dilation (reminiscent of sessile serrated adenoma/polyp) (hematoxylin and eosin, original magnification ×10 [B], and ×400 [C]). (D) Immunohistochemistry for GLUT1. Spindle cells are positive for GLUT1 (original magnification ×400). GLUT1 indicates glucose transporter-1.",10.1177_1179555718815918-fig1,Match,Match
PMC6317392,Figure 1,Case of a 17 years old female with tumor of the posterior trunk of the left brachial plexus with fully paralyzed deltoid muscle,PAMJ-30-275-g001,NotMatch,NotMatch
PMC6317392,Figure 2,MRI showing typical aspect of hyperintense T2-weighted images on the posterior trunk of the left brachial plexus,PAMJ-30-275-g002,NotMatch,NotMatch
PMC6317392,Figure 3,Surgical decision-making tree,PAMJ-30-275-g003,NotMatch,NotMatch
PMC6137890,Fig. 1,"Intraoral findings. Although no obvious neoplastic lesions were observed, hypesthesia extending from the right lower lip to the mental region was noted",12957_2018_1481_Fig1_HTML,NotMatch,NotMatch
PMC6137890,Fig. 2,X-ray findings. a X-ray CT finding (panoramic image). A radiolucent finding of a similar circle was recognized in the right mandible body (yellow arrow). b X-ray CT finding (coronal image). We confirmed the enlargement of the right mandible canal. The destruction of the mandibular canal wall is not clear (yellow arrow),12957_2018_1481_Fig2_HTML,NotMatch,NotMatch
PMC6137890,Fig. 3,MRI findings. a Horizontal section. An irregular high signal in the STIR image was recognized (yellow arrow). b Sagittal sections. Dilation of the right mandibular canal was observed around the mandibular foramen (yellow arrow). c Dynamic images showed crescendo enhancement,12957_2018_1481_Fig3_HTML,NotMatch,NotMatch
PMC6137890,Fig. 4,"a Intraoperative findings. A cystic tumor of 3.2 × 1.0 cm was observed macroscopically following the inferior alveolar nerve. b Extirpation of tumor findings. The surrounding inferior alveolar neurovascular bundle was ligated and cut and removed as a lump. c, d Postoperative panoramic X-ray and X-ray CT findings. The radiopacity of the excised cavity was enhanced, and hyperostosis was confirmed",12957_2018_1481_Fig4_HTML,NotMatch,NotMatch
PMC6137890,Fig. 5,"H-E staining. a Weak expansion. A tumor was found in the inferior alveolar nerve and inside (black arrow). b × 100. A thickened perineurium cell layer was confirmed (yellow arrow). c × 200. A part showing a pseudo-onion bulb-like structure confirming proliferation of tumor cells was observed so as to separate the nerve fiber bundle. B and C in Fig. 5a are enlargements of the same part as Fig. 5b, c",12957_2018_1481_Fig5_HTML,NotMatch,NotMatch
PMC6137890,Fig. 6,"Immunohistochemical staining. The tumor cells were Glut-1 positive (d, e), weakly positive EMA (b), and Claudin-1 weakly positive (c). S-100 was negative for tumor cells (a), but positive for nerve fibers",12957_2018_1481_Fig6_HTML,NotMatch,NotMatch
PMC6137890,Fig. 7,Expression rate of MIB-1 (Ki-67). The expression rate (%) of MIB-1 in INPN was 1.6% (positive nucleus: yellow arrow),12957_2018_1481_Fig7_HTML,NotMatch,NotMatch
PMC6137890,Fig. 8,"FISH (fluorescent in situ hybridization) method. a The BCR-ABL fusion gene shows a yellow signal. A yellow signal was observed, and expression of BCR-ABL fusion gene was confirmed (white arrow). b An orange signal indicates ABL gene and a green signal indicates BCR gene. Cells with one green signal of BCR gene were observed, and lack of BCR region was confirmed (white arrow)",12957_2018_1481_Fig8_HTML,NotMatch,NotMatch
PMC6682396,Figure 1,Polyp in the transverse colon,cureus-0011-00000004815-i01,NotMatch,NotMatch
PMC6682396,Figure 2,"NBI showing unusual vessel appearance and surface pit patternNBI, narrow band imaging",cureus-0011-00000004815-i02,NotMatch,NotMatch
PMC6702019,Picture 1.,,1349-7235-58-2113-g001,Empty,Empty
PMC6702019,Picture 2.,,1349-7235-58-2113-g002,Empty,Empty
PMC6702019,Picture 3.,,1349-7235-58-2113-g003,Empty,Empty
PMC7145183,Figure 1.,Esophagogastroduodenoscopy demonstrated a 12-mm umbilicated subepithelial lesion at the incisura.,ac9-7-e00332-g001,NotMatch,NotMatch
PMC7145183,Figure 2.,Endoscopic ultrasound demonstrated a 12-mm hypoechoic lesion in the deep mucosa (layer 2).,ac9-7-e00332-g002,NotMatch,NotMatch
PMC7145183,Figure 3.,Histology demonstrated bland spindle cells in a myxoid stroma with a whorling appearance.,ac9-7-e00332-g003,NotMatch,NotMatch
PMC7268579,Figure 1,"Onychomatricoma of the right great toenail of a 43-year-old woman There is nail polish on both great toenails; however, the affected right great toenail (black arrow) is thickened and shows overcurvature (a). After partial removal of the nail polish, the right great toenail shows dystrophy and pitting (black arrows) (b). After the nail plate has been removed, the right great toe reveals a tumor (black arrow) with finger-like projections (c). The undersurface of the removed nail plate has numerous spicules (bent black arrows) (d).",cureus-0012-00000007946-i01,NotMatch,NotMatch
PMC7268579,Figure 2,"Pathology of onychomatricoma: transverse sections of distal and proximal tissue specimenThe transverse sections of the distal tissue specimen (a) show several woodworm-like holes (black arrows); these are empty or serum-filled cavities lined by parakeratotic epithelium. The transverse sections of the proximal tissue specimen (b) show a pedunculated tumor; this tumor displays not only surface mamillations (thin black arrows) but also underlying fibrous stroma (thick black arrow) (hematoxylin and eosin: a, x2; b, x4).",cureus-0012-00000007946-i02,NotMatch,Match
PMC7268579,Figure 3,"Pathology of onychomatricoma: longitudinal sections of proximal and distal sectionsThe longitudinal sections of the proximal tissue specimen (a) show a warty tumor; the surface reveals verrucous papillations (black arrows). The longitudinal sections of the proximal tissue specimen (b) show spike-like invaginations (black arrows); the invaginations are lined by parakeratotic (matrical) epithelium (hematoxylin and eosin: a, x2; b, x4).",cureus-0012-00000007946-i03,NotMatch,Match
PMC7017529,Fig. 1,PRISMA flow chart demonstrating the systematic review of the literature,12883_2020_1637_Fig1_HTML,NotMatch,NotMatch
PMC7017529,Fig. 2,HRNS (c + f) and MRI (a + d) of the right-hand depicted nerve enlargement (asterisk) with perineurial tissue and still identifiable fascicular structure. Intraoperative view showing the perineurioma (b + e),12883_2020_1637_Fig2_HTML,Match,NotMatch
PMC7017529,Fig. 3,HRNS (b + c) and MRI (a + d) of the left forearm depicted nerve enlargement (asterisk) with perineurial tissue and still identifiable fascicular structure. Intraoperative view showing the perineurioma (e),12883_2020_1637_Fig3_HTML,Match,NotMatch
PMC7017529,Fig. 4,HRNS (c + f) and MRI (a + d) of the left upper limb depicted nerve enlargement (asterisk) with perineurial tissue and still identifiable fascicular structure. Intraoperative view showing the perineurioma (b + e),12883_2020_1637_Fig4_HTML,Match,NotMatch
PMC7017529,Fig. 5,Histology of the biopsy specimen (Hematoxylin and eosin stain) with intrafascicular tumour cells (asterisk) surrounded by collagen fibres (a). Epithelial membrane antigen staining is positive in tumour cells (asterisk) (b). S100 is not expressed in tumour cells but shows entrapped Schwann-cells in pseudo-onion bulbs (asterisk) (c). Immunohistochemical staining for Ki-67 reveals only very few proliferating tumour cells (asterisk) (d),12883_2020_1637_Fig5_HTML,NotMatch,NotMatch
PMC7511049,Figure 1,Panoramic radiography showing radiolucent expansile lesion measuring 1.5 cm in diameter located in the right mandibular body.,jced-12-e888-g001,NotMatch,NotMatch
PMC7511049,Figure 2,"A) Low power view showing fragment of tumor of neural origin, encapsulated, highly cellularized and of fascicular aspect (hematoxylin and eosin [H&E], magnification X25); B) this compound being either by fusiform cells, sometimes by cells that exhibit a wavy and hyperchromatic nucleus; C) or even epithelioid cells, with little mitotic activity being noted (H&E, magnification X400).; D) immunohistochemistry of hybrid neural tumor. The schwannian areas are diffusely positive for S100 (magnification X100); e, epithelial membrane antigen (EMA) is diffusely positive in the spindle cells (magnification X400); f, negative immunostaining for CD34 (magnification X100).",jced-12-e888-g002,NotMatch,Match
PMC7511049,Figure 3,Panoramic radiography after two years of follow-up showing absence of the lesion.,jced-12-e888-g003,NotMatch,NotMatch
PMC7585476,Figure 1,Example of a hybrid neurofibroma-perineurioma that displayed retiform arrangement merging into the background neurofibroma on haematoxylin and eosin stain. Low power view,TJO-10-181-g001,Match,NotMatch
PMC7585476,Figure 2,(a) Immunohistochemistry of neurofibroma staining positive with the S-100 protein × 200. (b) Immunohistochemistry of neurofibroma staining positive with immunostain × 200. (c) Immunohistochemistry of schwannoma staining positive with S-100 protein × 100. The staining pattern of schwannoma is characteristically much more diffuse and involves almost all tumor cells compared with neurofibroma. (d) Immunohistochemistry of perineurioma staining positive with epithelial membrane antigen × 200,TJO-10-181-g002,Match,Match
PMC7352814,Figure 1,"MRI images of the patient's neckThe yellow arrow indicates the tumor; a and b: T1-weighted images, coronal and axial respectively, showing heterogenous hyperintensity of the tumor; c and d: T2-weighted images, coronal and axial, showing hyperintensity of the tumor and increased intensity of C6 nerve root (red arrow)MRI: magnetic resonance imaging",cureus-0012-00000008531-i01,NotMatch,NotMatch
PMC7352814,Figure 2,Intraoperative picture of the nerve sheath tumor prior to resection with overlying brachial plexus,cureus-0012-00000008531-i02,NotMatch,NotMatch
PMC7352814,Figure 3,Micrographs of the tumorA and B: low-power images of H&E stain showing well-defined nodules of schwannoma (arrows) within a background of neurofibroma. C: S100 staining of the schwannoma (arrow) compared to the neurofibroma area. D: NFP staining showing the absence of the axons in the schwannoma nodules. E: CD34 staining with higher positivity in the blood vessel wall as well as the neurofibroma component. F: GFAP staining of the neurofibroma componentH&E: hematoxylin and eosin; NFP: neurofilament protein; GFAP: glial fibrillary acidic protein,cureus-0012-00000008531-i03,NotMatch,Match
PMC8154639,Figure 1:,"Representative hematoxylin and eosin-stained sections of hybrid schwannoma-perineurioma with CHD7-VGLL3 fusion gene.(A) Scanning magnification showing a circumscribed and unencapsulated neoplasm centered within the subcutaneous adipose tissue. Note entrapped adnexal structures. (B and C) Intermediate magnifications demonstrating a spindle cells with a storiform-fascicular pattern. The cytoplasm is pale with indistinct borders. (D) High magnification revealing two distinct nuclear populations. Many cells have plump ovoid nuclei, while a minority are fusiform and elongated. Only mild, likely degenerative, nuclear atypia is present.",nihms-1671965-f0001,Match,NotMatch
PMC8154639,Figure 2:,"Representative hematoxylin and eosin-stained sections of hybrid schwannoma-perineurioma with alternate fusion gene products.Tumors with alternate VGLL3 fusion partners were morphologically and immunophenotypically indistinguishable from those with the more common partner: (A) CHD9-VGLL3 fusion gene, (B) MAMLD1-VGLL3 fusion gene. Similarly, two tumors with altogether different fusion gene products were ostensibly indistinguishable from those with VGLL3 rearrangement, including cases with a (C) DST-BRAF fusion gene and (D) SQSTM1-CDX1 fusion gene. All images x400.",nihms-1671965-f0002,Match,Match
PMC8154639,Figure 3:,"Representative immunohistochemistry-stained sections of hybrid schwannoma-perineurioma with CHD7-VGLL3 fusion gene (Index patient).(A) S100, (B) SOX10, (C) epithelial membrane antigen and (D) claudin1. Representative immunohistochemistry-stained sections of hybrid schwannoma-perineurioma with CHD9-VGLL3 fusion gene (patient 11). (E) Double stain showing alternating parallel patterns layers of S100 (red) and epithelial membrane antigen (brown). All images x200.",nihms-1671965-f0003,Match,Match
