pmid,pmcid,title,journal,insert_time,has_targz
24712440,PMC4317897,Anti-tumor effects of suberoylanilide hydroxamic acid on Epstein-Barr virus-associated T cell and natural killer cell lymphoma.,Cancer Sci,2024-02-14-09-13-23,True
24722378,PMC3983224,Serum levels of interleukin-9 correlate with negative prognostic factors in extranodal NK/T-cell lymphoma.,PLoS One,2024-02-14-09-13-23,True
24722378,PMC3983224,Serum levels of interleukin-9 correlate with negative prognostic factors in extranodal NK/T-cell lymphoma.,PLoS One,2024-02-14-09-13-26,True
24886075,PMC4052815,"Primary extranodal NK/T cell lymphoma, nasal-type of uterus with adenomyosis: a case report.",Diagn Pathol,2024-02-14-09-13-26,True
24886075,PMC4052815,"Primary extranodal NK/T cell lymphoma, nasal-type of uterus with adenomyosis: a case report.",Diagn Pathol,2024-02-14-09-13-23,True
24952511,PMC4079938,"High-resolution genome-wide analysis identified recurrent genetic alterations in NK/T-cell lymphoma, nasal type, which are associated with disease progression.",Med Oncol,2024-02-14-09-13-23,True
24952511,PMC4079938,"High-resolution genome-wide analysis identified recurrent genetic alterations in NK/T-cell lymphoma, nasal type, which are associated with disease progression.",Med Oncol,2024-02-14-09-13-26,True
25181936,PMC4462380,Prognostic biomarkers in patients with localized natural killer/T-cell lymphoma treated with concurrent chemoradiotherapy.,Cancer Sci,2024-02-14-09-13-23,True
25181936,PMC4462380,Prognostic biomarkers in patients with localized natural killer/T-cell lymphoma treated with concurrent chemoradiotherapy.,Cancer Sci,2024-02-14-09-13-26,True
25183183,PMC9444635,"Clinical and otorhinolaryngological aspects of extranodal NK/T cell lymphoma, nasal type.",Braz J Otorhinolaryngol,2024-02-14-09-13-26,True
25183183,PMC9444635,"Clinical and otorhinolaryngological aspects of extranodal NK/T cell lymphoma, nasal type.",Braz J Otorhinolaryngol,2024-02-14-09-13-23,True
25183396,PMC4167522,"Primary spleen extranodal NK/T cell lymphoma, nasal type, with bone marrow involvement and CD30 positive expression: a case report and literature review.",Diagn Pathol,2024-02-14-09-13-26,True
25183396,PMC4167522,"Primary spleen extranodal NK/T cell lymphoma, nasal type, with bone marrow involvement and CD30 positive expression: a case report and literature review.",Diagn Pathol,2024-02-14-09-13-23,True
25289105,PMC4186554,"Extranodal natural killer/T-cell lymphoma, nasal type, involving the skin, misdiagnosed as nasosinusitis and a fungal infection: A case report and literature review.",Oncol Lett,2024-02-14-09-13-26,True
25289105,PMC4186554,"Extranodal natural killer/T-cell lymphoma, nasal type, involving the skin, misdiagnosed as nasosinusitis and a fungal infection: A case report and literature review.",Oncol Lett,2024-02-14-09-13-23,True
25501024,PMC4315894,"Concurrent IMRT and weekly cisplatin followed by GDP chemotherapy in newly diagnosed, stage IE to IIE, nasal, extranodal NK/T-Cell lymphoma.",Blood Cancer J,2024-02-14-09-13-23,True
25501024,PMC4315894,"Concurrent IMRT and weekly cisplatin followed by GDP chemotherapy in newly diagnosed, stage IE to IIE, nasal, extranodal NK/T-Cell lymphoma.",Blood Cancer J,2024-02-14-09-13-26,True
25793085,PMC4349107,"Clinico-radiologic findings in primary cutaneous extranodal natural killer/t-cell lymphoma, nasal type mimicking cellulitis of the left arm.",Iran J Radiol,2024-02-14-09-13-23,True
25793085,PMC4349107,"Clinico-radiologic findings in primary cutaneous extranodal natural killer/t-cell lymphoma, nasal type mimicking cellulitis of the left arm.",Iran J Radiol,2024-02-14-09-13-26,True
25887673,PMC4336495,Icaritin induces lytic cytotoxicity in extranodal NK/T-cell lymphoma.,J Exp Clin Cancer Res,2024-02-14-09-13-23,True
25887673,PMC4336495,Icaritin induces lytic cytotoxicity in extranodal NK/T-cell lymphoma.,J Exp Clin Cancer Res,2024-02-14-09-13-26,True
25966773,PMC4437674,The serum CXCL13 level is associated with the Glasgow Prognostic Score in extranodal NK/T-cell lymphoma patients.,J Hematol Oncol,2024-02-14-09-13-23,True
25966773,PMC4437674,The serum CXCL13 level is associated with the Glasgow Prognostic Score in extranodal NK/T-cell lymphoma patients.,J Hematol Oncol,2024-02-14-09-13-26,True
25980440,PMC4627344,Genetic alterations of JAK/STAT cascade and histone modification in extranodal NK/T-cell lymphoma nasal type.,Oncotarget,2024-02-14-09-13-26,True
25980440,PMC4627344,Genetic alterations of JAK/STAT cascade and histone modification in extranodal NK/T-cell lymphoma nasal type.,Oncotarget,2024-02-14-09-13-23,True
26017177,PMC4817864,Long-term Outcome of Extranodal NK/T Cell Lymphoma Patients Treated With Postremission Therapy Using EBV LMP1 and LMP2a-specific CTLs.,Mol Ther,2024-02-14-09-13-26,True
26017177,PMC4817864,Long-term Outcome of Extranodal NK/T Cell Lymphoma Patients Treated With Postremission Therapy Using EBV LMP1 and LMP2a-specific CTLs.,Mol Ther,2024-02-14-09-13-23,True
26120182,PMC4458969,Extranodal NK/T-cell Lymphoma Mimicking Erythema Multiforme.,Indian J Dermatol,2024-02-14-09-13-23,True
26120182,PMC4458969,Extranodal NK/T-cell Lymphoma Mimicking Erythema Multiforme.,Indian J Dermatol,2024-02-14-09-13-26,True
26141723,PMC4491245,Aggressive natural killer-cell neoplasm presenting in the marrow: a report of two cases including one with gains of chromosomes 4q and 9p.,Diagn Pathol,2024-02-14-09-13-26,True
26141723,PMC4491245,Aggressive natural killer-cell neoplasm presenting in the marrow: a report of two cases including one with gains of chromosomes 4q and 9p.,Diagn Pathol,2024-02-14-09-13-23,True
26181557,PMC4617074,Primary Esophageal Extranasal NK/T Cell Lymphoma With Biphasic Morphology: A Case Report and Literature Review.,Medicine (Baltimore),2024-02-14-09-13-26,True
26181557,PMC4617074,Primary Esophageal Extranasal NK/T Cell Lymphoma With Biphasic Morphology: A Case Report and Literature Review.,Medicine (Baltimore),2024-02-14-09-13-23,True
26210287,PMC4745801,Post-treatment plasma EBV-DNA positivity predicts early relapse and poor prognosis for patients with extranodal NK/T cell lymphoma in the era of asparaginase.,Oncotarget,2024-02-14-09-13-26,True
26210287,PMC4745801,Post-treatment plasma EBV-DNA positivity predicts early relapse and poor prognosis for patients with extranodal NK/T cell lymphoma in the era of asparaginase.,Oncotarget,2024-02-14-09-13-23,True
26221594,PMC4499638,"The Genetic Deletion of 6q21 and PRDM1 and Clinical Implications in Extranodal NK/T Cell Lymphoma, Nasal Type.",Biomed Res Int,2024-02-14-09-13-23,True
26221594,PMC4499638,"The Genetic Deletion of 6q21 and PRDM1 and Clinical Implications in Extranodal NK/T Cell Lymphoma, Nasal Type.",Biomed Res Int,2024-02-14-09-13-26,True
26396532,PMC4576888,Increased serum levels of interleukin-10 predict poor prognosis in extranodal natural killer/T-cell lymphoma patients receiving asparaginase-based chemotherapy.,Onco Targets Ther,2024-02-14-09-13-23,True
26396532,PMC4576888,Increased serum levels of interleukin-10 predict poor prognosis in extranodal natural killer/T-cell lymphoma patients receiving asparaginase-based chemotherapy.,Onco Targets Ther,2024-02-14-09-13-26,True
26449540,PMC4599775,Erratum to: The serum CXCL13 level is associated with the Glasgow Prognostic Score in extranodal NK/T-cell lymphoma patients.,J Hematol Oncol,2024-02-14-09-13-26,True
26449540,PMC4599775,Erratum to: The serum CXCL13 level is associated with the Glasgow Prognostic Score in extranodal NK/T-cell lymphoma patients.,J Hematol Oncol,2024-02-14-09-13-23,True
26497849,PMC4643115,Myeloid-derived suppressor cells inhibit T cell proliferation in human extranodal NK/T cell lymphoma: a novel prognostic indicator.,Cancer Immunol Immunother,2024-02-14-09-13-26,True
26497849,PMC4643115,Myeloid-derived suppressor cells inhibit T cell proliferation in human extranodal NK/T cell lymphoma: a novel prognostic indicator.,Cancer Immunol Immunother,2024-02-14-09-13-23,True
26512181,PMC4622901,"CD56-Negative Extranodal NK/T-Cell Lymphoma, Nasal Type, with Extranasal Cutaneous Involvement.",Ann Dermatol,2024-02-14-09-13-26,True
26512181,PMC4622901,"CD56-Negative Extranodal NK/T-Cell Lymphoma, Nasal Type, with Extranasal Cutaneous Involvement.",Ann Dermatol,2024-02-14-09-13-23,True
26668464,PMC4668745,NHL - Extranodal T-cell lymphoma.,Natl J Maxillofac Surg,2024-02-14-09-13-26,True
26668464,PMC4668745,NHL - Extranodal T-cell lymphoma.,Natl J Maxillofac Surg,2024-02-14-09-13-23,True
26770278,PMC4702053,Orphan diseases of the nose and paranasal sinuses: Pathogenesis - clinic - therapy.,GMS Curr Top Otorhinolaryngol Head Neck Surg,2024-02-14-09-13-23,True
26770278,PMC4702053,Orphan diseases of the nose and paranasal sinuses: Pathogenesis - clinic - therapy.,GMS Curr Top Otorhinolaryngol Head Neck Surg,2024-02-14-09-13-26,True
26770954,PMC4705052,Complete remission in CD30-positive refractory extranodal NK/T-cell lymphoma with brentuximab vedotin.,Blood Res,2024-02-14-09-13-26,True
26770954,PMC4705052,Complete remission in CD30-positive refractory extranodal NK/T-cell lymphoma with brentuximab vedotin.,Blood Res,2024-02-14-09-13-23,True
26816549,PMC4718123,Primary extranodal natural killer/T-cell lymphoma of bronchus and lung: A case report and review of literature.,Thorac Cancer,2024-02-14-09-13-23,True
26816549,PMC4718123,Primary extranodal natural killer/T-cell lymphoma of bronchus and lung: A case report and review of literature.,Thorac Cancer,2024-02-14-09-13-26,True
26824008,PMC4725674,"Extranodal NK/T-Cell Lymphoma, Nasal Type, Presenting as a Breast Mass.",Cureus,2024-02-14-09-13-26,True
26824008,PMC4725674,"Extranodal NK/T-Cell Lymphoma, Nasal Type, Presenting as a Breast Mass.",Cureus,2024-02-14-09-13-23,True
26986167,PMC4839948,Disseminated Mycobacterium marinum Infection With a Destructive Nasal Lesion Mimicking Extranodal NK/T Cell Lymphoma: A Case Report.,Medicine (Baltimore),2024-02-14-09-13-26,True
26986167,PMC4839948,Disseminated Mycobacterium marinum Infection With a Destructive Nasal Lesion Mimicking Extranodal NK/T Cell Lymphoma: A Case Report.,Medicine (Baltimore),2024-02-14-09-13-23,True
27021626,PMC4810364,S100A9 and ORM1 serve as predictors of therapeutic response and prognostic factors in advanced extranodal NK/T cell lymphoma patients treated with pegaspargase/gemcitabine.,Sci Rep,2024-02-14-09-13-26,True
27021626,PMC4810364,S100A9 and ORM1 serve as predictors of therapeutic response and prognostic factors in advanced extranodal NK/T cell lymphoma patients treated with pegaspargase/gemcitabine.,Sci Rep,2024-02-14-09-13-23,True
27051293,PMC4803244,"Decreased apolipoprotein A-I level indicates poor prognosis in extranodal natural killer/T-cell lymphoma, nasal type.",Onco Targets Ther,2024-02-14-09-13-26,True
27051293,PMC4803244,"Decreased apolipoprotein A-I level indicates poor prognosis in extranodal natural killer/T-cell lymphoma, nasal type.",Onco Targets Ther,2024-02-14-09-13-23,True
27072578,PMC5085239,"Analysis of the efficacy and safety of a combined gemcitabine, oxaliplatin and pegaspargase regimen for NK/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-26,True
27072578,PMC5085239,"Analysis of the efficacy and safety of a combined gemcitabine, oxaliplatin and pegaspargase regimen for NK/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-23,True
27093153,PMC5045380,"Efficacy of combined gemcitabine, oxaliplatin and pegaspargase (P-gemox regimen) in patients with newly diagnosed advanced-stage or relapsed/refractory extranodal NK/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-26,True
27093153,PMC5045380,"Efficacy of combined gemcitabine, oxaliplatin and pegaspargase (P-gemox regimen) in patients with newly diagnosed advanced-stage or relapsed/refractory extranodal NK/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-23,True
27105512,PMC5078073,High post-treatment serum levels of soluble programmed cell death ligand 1 predict early relapse and poor prognosis in extranodal NK/T cell lymphoma patients.,Oncotarget,2024-02-14-09-13-23,True
27105512,PMC5078073,High post-treatment serum levels of soluble programmed cell death ligand 1 predict early relapse and poor prognosis in extranodal NK/T cell lymphoma patients.,Oncotarget,2024-02-14-09-13-26,True
27192524,PMC4861572,Multifocal primary cutaneous extranodal NK/T lymphoma nasal type.,An Bras Dermatol,2024-02-14-09-13-23,True
27192524,PMC4861572,Multifocal primary cutaneous extranodal NK/T lymphoma nasal type.,An Bras Dermatol,2024-02-14-09-13-20,True
27192524,PMC4861572,Multifocal primary cutaneous extranodal NK/T lymphoma nasal type.,An Bras Dermatol,2024-02-14-09-13-26,True
27239439,PMC4821355,miRNA expression profiling of Epstein-Barr virus-associated NKTL cell lines by Illumina deep sequencing.,FEBS Open Bio,2024-02-14-09-13-23,True
27239439,PMC4821355,miRNA expression profiling of Epstein-Barr virus-associated NKTL cell lines by Illumina deep sequencing.,FEBS Open Bio,2024-02-14-09-13-26,True
27483437,PMC4970793,Flow Cytometric Immunophenotyping Is Sensitive for the Early Diagnosis of De Novo Aggressive Natural Killer Cell Leukemia (ANKL): A Multicenter Retrospective Analysis.,PLoS One,2024-02-14-09-13-23,True
27483437,PMC4970793,Flow Cytometric Immunophenotyping Is Sensitive for the Early Diagnosis of De Novo Aggressive Natural Killer Cell Leukemia (ANKL): A Multicenter Retrospective Analysis.,PLoS One,2024-02-14-09-13-26,True
27493813,PMC4967471,Extranodal NK/T Cell Lymphoma Causing Cardiorespiratory Failure.,Case Rep Hematol,2024-02-14-09-13-23,True
27493813,PMC4967471,Extranodal NK/T Cell Lymphoma Causing Cardiorespiratory Failure.,Case Rep Hematol,2024-02-14-09-13-26,True
27534792,PMC5321187,Treatment outcomes of and prognostic factors for definitive radiotherapy with and without chemotherapy for Stage I/II nasal extranodal NK/T-cell lymphoma.,J Radiat Res,2024-02-14-09-13-23,True
27534792,PMC5321187,Treatment outcomes of and prognostic factors for definitive radiotherapy with and without chemotherapy for Stage I/II nasal extranodal NK/T-cell lymphoma.,J Radiat Res,2024-02-14-09-13-26,True
27542213,PMC5356760,"Phase II trial of concurrent chemoradiotherapy with L-asparaginase and MIDLE chemotherapy for newly diagnosed stage I/II extranodal NK/T-cell lymphoma, nasal type (CISL-1008).",Oncotarget,2024-02-14-09-13-26,True
27542213,PMC5356760,"Phase II trial of concurrent chemoradiotherapy with L-asparaginase and MIDLE chemotherapy for newly diagnosed stage I/II extranodal NK/T-cell lymphoma, nasal type (CISL-1008).",Oncotarget,2024-02-14-09-13-23,True
27713641,PMC5045225,Radiation dose reduction for patients with extranodal NK/T-cell lymphoma with complete response after initial induction chemotherapy.,Onco Targets Ther,2024-02-14-09-13-23,True
27713641,PMC5045225,Radiation dose reduction for patients with extranodal NK/T-cell lymphoma with complete response after initial induction chemotherapy.,Onco Targets Ther,2024-02-14-09-13-26,True
27723108,PMC5763273,"A phase 2 study of methotrexate, etoposide, dexamethasone, and pegaspargase chemotherapy for newly diagnosed, relapsed, or refractory extranodal natural killer/T-cell lymphoma, nasal type: a multicenter trial in Northwest China.",Hematol Oncol,2024-02-14-09-13-26,True
27723108,PMC5763273,"A phase 2 study of methotrexate, etoposide, dexamethasone, and pegaspargase chemotherapy for newly diagnosed, relapsed, or refractory extranodal natural killer/T-cell lymphoma, nasal type: a multicenter trial in Northwest China.",Hematol Oncol,2024-02-14-09-13-23,True
27729836,PMC5056900,Mutational Analysis of Extranodal NK/T-Cell Lymphoma Using Targeted Sequencing with a Comprehensive Cancer Panel.,Genomics Inform,2024-02-14-09-13-26,True
27729836,PMC5056900,Mutational Analysis of Extranodal NK/T-Cell Lymphoma Using Targeted Sequencing with a Comprehensive Cancer Panel.,Genomics Inform,2024-02-14-09-13-23,True
27843135,PMC5117239,Extended Course and Increased Dose of Initial Chemotherapy for Extranodal Nasal Type Natural Killer/T (NK/T)-Cell Lymphoma in Patients <60 Years Old: A Single-Center Retrospective Cohort Study.,Med Sci Monit,2024-02-14-09-13-26,True
27843135,PMC5117239,Extended Course and Increased Dose of Initial Chemotherapy for Extranodal Nasal Type Natural Killer/T (NK/T)-Cell Lymphoma in Patients <60 Years Old: A Single-Center Retrospective Cohort Study.,Med Sci Monit,2024-02-14-09-13-23,True
27901491,PMC5386768,A comparison of treatment modalities for nasal extranodal natural killer/T-cell lymphoma in early stages: The efficacy of CHOP regimen based concurrent chemoradiotherapy.,Oncotarget,2024-02-14-09-13-23,True
27901491,PMC5386768,A comparison of treatment modalities for nasal extranodal natural killer/T-cell lymphoma in early stages: The efficacy of CHOP regimen based concurrent chemoradiotherapy.,Oncotarget,2024-02-14-09-13-26,True
27974685,PMC5352093,Prognostic value of whole-body SUVmax of nodal and extra-nodal lesions detected by 18F-FDG PET/CT in extra-nodal NK/T-cell lymphoma.,Oncotarget,2024-02-14-09-13-26,True
27974685,PMC5352093,Prognostic value of whole-body SUVmax of nodal and extra-nodal lesions detected by 18F-FDG PET/CT in extra-nodal NK/T-cell lymphoma.,Oncotarget,2024-02-14-09-13-23,True
28057019,PMC5217200,Different clinical characteristics and treatment strategies for patients with localized sinonasal diffuse large B cell lymphoma and extranodal NK/T cell lymphoma.,J Hematol Oncol,2024-02-14-09-13-23,True
28057019,PMC5217200,Different clinical characteristics and treatment strategies for patients with localized sinonasal diffuse large B cell lymphoma and extranodal NK/T cell lymphoma.,J Hematol Oncol,2024-02-14-09-13-26,True
28088979,PMC7348500,[Value of PET-CT clinical application in extranodal NK/T cell lymphoma].,Zhonghua Xue Ye Xue Za Zhi,2024-02-14-09-13-26,True
28088979,PMC7348500,[Value of PET-CT clinical application in extranodal NK/T cell lymphoma].,Zhonghua Xue Ye Xue Za Zhi,2024-02-14-09-13-23,True
28193996,PMC5319307,A Case Report of Primary Nasal Natural Killer (NK)/T-Cell Lymphoma in an African American Patient Presenting with Hemophagocytic Syndrome.,Am J Case Rep,2024-02-14-09-13-26,True
28193996,PMC5319307,A Case Report of Primary Nasal Natural Killer (NK)/T-Cell Lymphoma in an African American Patient Presenting with Hemophagocytic Syndrome.,Am J Case Rep,2024-02-14-09-13-23,True
28194321,PMC5296617,Extranodal natural killer/T-cell lymphoma presenting as orbital cellulitis.,GMS Ophthalmol Cases,2024-02-14-09-13-26,True
28194321,PMC5296617,Extranodal natural killer/T-cell lymphoma presenting as orbital cellulitis.,GMS Ophthalmol Cases,2024-02-14-09-13-23,True
28222648,PMC5536587,Autologous stem cell transplantation as frontline strategy for peripheral T-cell lymphoma: A single-centre experience.,J Int Med Res,2024-02-14-09-13-23,True
28222648,PMC5536587,Autologous stem cell transplantation as frontline strategy for peripheral T-cell lymphoma: A single-centre experience.,J Int Med Res,2024-02-14-09-13-26,True
28346502,PMC5367708,EBV induces persistent NF-κB activation and contributes to survival of EBV-positive neoplastic T- or NK-cells.,PLoS One,2024-02-14-09-13-26,True
28346502,PMC5367708,EBV induces persistent NF-κB activation and contributes to survival of EBV-positive neoplastic T- or NK-cells.,PLoS One,2024-02-14-09-13-23,True
28382141,PMC5381167,"Overexpression of MYC and BCL2 Predicts Poor Prognosis in Patients with Extranodal NK/T-cell Lymphoma, Nasal Type.",J Cancer,2024-02-14-09-13-26,True
28382141,PMC5381167,"Overexpression of MYC and BCL2 Predicts Poor Prognosis in Patients with Extranodal NK/T-cell Lymphoma, Nasal Type.",J Cancer,2024-02-14-09-13-23,True
28393058,PMC5380396,Extranodal NK/T Cell Lymphoma with Destruction of the Uvulae: A Case Report.,Iran J Otorhinolaryngol,2024-02-14-09-13-23,True
28393058,PMC5380396,Extranodal NK/T Cell Lymphoma with Destruction of the Uvulae: A Case Report.,Iran J Otorhinolaryngol,2024-02-14-09-13-26,True
28404973,PMC5564839,"A phase II prospective study of the ""Sandwich"" protocol, L-asparaginase, cisplatin, dexamethasone and etoposide chemotherapy combined with concurrent radiation and cisplatin, in newly diagnosed, I/II stage, nasal type, extranodal natural killer/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-26,True
28404973,PMC5564839,"A phase II prospective study of the ""Sandwich"" protocol, L-asparaginase, cisplatin, dexamethasone and etoposide chemotherapy combined with concurrent radiation and cisplatin, in newly diagnosed, I/II stage, nasal type, extranodal natural killer/T-cell lymphoma.",Oncotarget,2024-02-14-09-13-20,True
