pmid,pmcid,title,journal,insert_time
28670594,PMC5482909,Intravascular Papillary Endothelial Hyperplasia of the Jejunum as a Cause of Obscure-Overt Gastrointestinal Bleeding.,ACG Case Rep J,2023-12-17-22-16-14
29283152,PMC5778560,Intravascular Papillary Endothelial Hyperplasia as an unusual diagnosis for peri-orbital tumour - A case report.,Indian J Ophthalmol,2023-12-17-22-16-14
29308369,PMC5752816,Intravascular Papillary Endothelial Hyperplasia Presenting as a Cystic Mass in the Scalp with Underlying Bone Involvement: A Rare Entity.,Int J Appl Basic Med Res,2023-12-17-22-16-14
29348916,PMC5768252,An intravascular papillary endothelial hyperplasia of the hand radiologically mimicking a hemangiopericytoma: A case report and literature review.,SAGE Open Med Case Rep,2023-12-17-22-16-14
29892154,PMC5993900,Masson's Hemangioma of the Urethra: A Case Report.,Iran J Med Sci,2023-12-17-22-16-14
30167406,PMC6114222,Intravascular Papillary Endothelial Hyperplasia (Masson's Tumor) Involving the Knee Synovium.,J Orthop Case Rep,2023-12-17-22-16-14
30292474,PMC6506812,Intravascular papillary endothelial hyperplasia along the intrinsic muscle after hand contusion injury: Report of two cases.,Acta Orthop Traumatol Turc,2023-12-17-22-16-14
30480181,PMC6239024,Intravascular Papillary Endothelial Hyperplasia of the Neck: A Case Report.,OTO Open,2023-12-17-22-16-14
30577814,PMC6303989,Masson's tumor of the kidney: a case report.,J Med Case Rep,2023-12-17-22-16-14
30656267,PMC6324899,Intravascular Papillary Endothelial Hyperplasia (Masson's Tumor) Within Cauda Equina.,J Am Acad Orthop Surg Glob Res Rev,2023-12-17-22-16-14
30703866,PMC6505432,Intravascular papillary endothelial hyperplasia (Masson's hemangioma) of the face.,Arch Craniofac Surg,2023-12-17-22-16-14
30858903,PMC6402412,Intraneural Masson Tumor of the Hand.,Eplasty,2023-12-17-22-16-14
30895153,PMC6388834,Intravascular papillary endothelial hyperplasia in the lower labial mucosa mimicking a mucocele.,J Dent Sci,2023-12-17-22-16-14
31305445,PMC6641681,Intravascular papillary endothelial hyperplasia occurring in the foot: A case report and review of literature.,Medicine (Baltimore),2023-12-17-22-16-14
31508349,PMC6728626,Huge central intravascular papillary endothelial hyperplasia of the mandible: a case report and review of the literature.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-16-14
31517158,PMC6727241,Masson tumor (intravascular papillary endothelial hyperplasia) arising in a superficial temporal artery aneurysm.,J Vasc Surg Cases Innov Tech,2023-12-17-22-16-14
31529430,PMC6748851,Masson's Hemangioma Mimicking As Leaking Aortic Pseudoaneurysm: An Extremely Rare Presentation.,Aorta (Stamford),2023-12-17-22-16-14
31712548,PMC6859931,Intravascular Papillary Endothelial Hyperplasia of the Vocal Cord: A Case Report and Review of the Literature.,Am J Case Rep,2023-12-17-22-16-14
31777368,PMC6857574,Masson's tumor (intravascular papillary endothelial hyperplasia).,An Bras Dermatol,2023-12-17-22-16-14
31890441,PMC6935329,Acquired Asymptomatic Blue Tongue: A Report of Exogenous Agent-associated Tongue Dyschromia and Review of Blue Tongue Etiologies.,Cureus,2023-12-17-22-16-14
31903303,PMC6937477,Intravascular Papillary Endothelial Hyperplasia of the Orbit: A Case of Masson's Tumor.,Cureus,2023-12-17-22-16-14
31908822,PMC6937449,Masquerading dacryocystitis.,Oxf Med Case Reports,2023-12-17-22-16-14
32193418,PMC7081232,Participation of Intussusceptive Angiogenesis in the Morphogenesis of Lobular Capillary Hemangioma.,Sci Rep,2023-12-17-22-16-14
32274236,PMC7136786,Masson's Tumor of the Hand: An Uncommon Histopathological Entity.,Case Rep Pathol,2023-12-17-22-16-14
32422583,PMC7229427,Masson's tumor involving the hand: A case report.,Int J Surg Case Rep,2023-12-17-22-16-14
32671676,PMC7471200,Papillary Endothelial Hyperplasia (Masson Tumor) of the Hand. Surgical and Pathological Consideration from Seven Cases Using New Vascular Markers.,Pathol Oncol Res,2023-12-17-22-16-14
32874931,PMC7451632,Vulvar intravascular papillary endothelial hyperplasia or Masson's tumor: A case report.,Case Rep Womens Health,2023-12-17-22-16-14
33233959,PMC7705293,Intravascular papillary endothelial hyperplasia in the mandible: a case report.,J Int Med Res,2023-12-17-22-16-14
33349593,PMC9422376,Intravascular papillary endothelial hyperplasia (Masson's tumor) of maxillary sinus.,Braz J Otorhinolaryngol,2023-12-17-22-16-14
33628865,PMC7889222,Intravascular papillary endothelial hyperplasia of the finger: a case of Masson's tumor.,Case Reports Plast Surg Hand Surg,2023-12-17-22-16-14
34025903,PMC8120262,Masson's Tumor of the Finger.,Eplasty,2023-12-17-22-16-14
34211895,PMC8202391,Ruptured Tentorium Originating Masson Tumor.,Asian J Neurosurg,2023-12-17-22-16-14
34234463,PMC8254599,Intravascular Papillary Endothelial Hyperplasia Mimicking Vaginal Malignant Tumor in a Post-Radiotherapy Patient: A Case Report and Literature Review.,Onco Targets Ther,2023-12-17-22-16-14
34317091,PMC8299123,Masson Tumor in the Left Atrial Appendage Presenting as Cardioembolic Cerebral Infarction.,JACC Case Rep,2023-12-17-22-16-14
35004382,PMC8686491,Masson's Hemangioma of Knee: A Rare Case Report.,J Orthop Case Rep,2023-12-17-22-16-14
35005001,PMC8686137,Intravascular papillary endothelial hyperplasia as a rare cause of cervicothoracic spinal cord compression: A case report.,World J Clin Cases,2023-12-17-22-16-14
35059346,PMC8765680,Masson's Tumour: A Rare Cause of Cervical Mass.,Eur J Case Rep Intern Med,2023-12-17-22-16-14
35242968,PMC8857564,A spectrum of diseases with the dermatoscopic rainbow pattern.,JAAD Case Rep,2023-12-17-22-16-14
35720211,PMC9201229,"Masson's Tumor of the Distal Phalanx May Present Like a Felon, Report of a Rare Case.",Adv Biomed Res,2023-12-17-22-16-14
36030377,PMC9438939,Intravascular Papillary Endothelial Hyperplasia (Masson's Tumor) of the Supraclavicular Region: Management of a Rare Case.,Am J Case Rep,2023-12-17-22-16-14
36155876,PMC9510079,Intravascular papillary endothelial hyperplasia in the cecum: a case report.,Surg Case Rep,2023-12-17-22-16-14
36160283,PMC9463752,Peri-orbital Masson's tumor: a case report and literature review.,Pan Afr Med J,2023-12-17-22-16-14
36178022,PMC9627075,A Unique Surgical Case of Ancient Calcified Intravascular Papillary Endothelial Hyperplasia in the Tibia with Knee Joint Osteoarthritis.,Orthop Surg,2023-12-17-22-16-14
36193245,PMC9525730,Multiple nodules on the unilateral upper limb.,JAAD Case Rep,2023-12-17-22-16-14
36434525,PMC9701009,Intravascular papillary endothelial hyperplasia of the spleen in a child: a case report.,BMC Med Imaging,2023-12-17-22-16-14
36540012,PMC9793341,Masson Tumor of the Central Nervous System: A Case Report and Review of Literature.,Am J Case Rep,2023-12-17-22-16-14
36760944,PMC9905928,Masson's tumor of the ocular surface - A rare clinical entity.,Oman J Ophthalmol,2023-12-17-22-16-14
36915605,PMC10006304,Masson's tumor of the reconstructed breast.,Radiol Case Rep,2023-12-17-22-16-14
37153668,PMC10157200,"Case report: Multiple brain intravascular papillary endothelial hyperplasia: incidence, diagnostic challenges, and management approach.",Front Neurol,2023-12-17-22-16-14
37251290,PMC10209814,Parotid Masson's Tumor in a 29-years-old woman: A Case Report.,Iran J Otorhinolaryngol,2023-12-17-22-16-14
37416025,PMC10321029,A Case of Left Ventricular Masson's Tumor: Not Every Heart Tumor Is a Myxoma.,Cureus,2023-12-17-22-16-14
37691699,PMC10484366,Intravascular Papillary Endothelial Hyperplasia (Masson Tumor) of the Right Thumb: A Case Report and Literature Review.,Plast Reconstr Surg Glob Open,2023-12-17-22-16-14
38022907,PMC10666590,Peculiar Histological Features of Oral Intravascular Papillary Endothelial Hyperplasia.,Clin Pathol,2023-12-17-22-16-14
