pmcid,label,caption,graphic,disease,modality
PMC2733970,Fig. 3,"Tubules are lined by two types of cells: cells with large pale nuclei and basaloid cells with small, dark nuclei. A sprinkling of lymphocytes among tumor cells are found (H&E, ×400).",jkms-21-172-g003,NotMatch,Match
PMC2733970,Fig. 4,"Immunohistochemical staining for CK (A), CK7 (B), Cam5.2 (C), and EMA (D). The luminal large, pale epithelial cells are strongly positive and the outer layer of small basaloid cells are negative (×400).",jkms-21-172-g004,NotMatch,NotMatch
PMC2733970,Fig. 5,"Double marker analysis shows that nuclei of outer basal cells (arrow-head) of tubules are positive for p63 (brown color), and spindle shaped myoepithelial cells (arrow) are both positive for p63 (nucleus, brown color) and SMA (cytoplasm, reddish brown color) (×400).",jkms-21-172-g005,NotMatch,NotMatch
PMC2733970,Fig. 6,"Triple marker analysis shows that tubules are lined by CK7+ inner luminal cells (arrow-head, reddish brown color) and p63+ basal cells (small-arrow, dark brown color), and there are many p63+/SMA+ myoepithelial cells (large-arrow, central nucleus is dark brown color and peripheral cytoplasm is blue color) (×400).",jkms-21-172-g006,NotMatch,NotMatch
PMC3318883,Figure 1," Axial CT scan image showing tumour invading the orbit, right side of skull base and destroying the bones. This is suggestive of aggressive tumour.",jocmr-01-181-g001,NotMatch,NotMatch
PMC3318883,Figure 2, Coronal T1 post contrast MR image showing the tumour extension intracranially into the right temporal lobe causing compression of the right lateral ventricle and midline shift to the left.,jocmr-01-181-g002,NotMatch,NotMatch
PMC4065362,Figure 1,Recurrent eccrine spiradenoma. Firm tender papules adjacent to scar from previous excision (central neck and left lateral neck sites).,dsu0039-1711-f1,Match,NotMatch
PMC4065362,Figure 2,"(A) Photomicrograph of spiradenoma extending into fat, shown at ×10 magnification (hematoxylin and eosin staining). (B) The black rectangle, shown at ×40 magnification, illustrating the cellular morphology of spiradenoma.",dsu0039-1711-f2,Match,Match
PMC4065362,Figure 3,Final defects on anterior and left lateral neck.,dsu0039-1711-f3,NotMatch,NotMatch
PMC4171928,Figure 1,Gross examination of the resected specimen showing pink-blue nodular lesion with adherent normal looking skin,IJD-59-513-g001,NotMatch,NotMatch
PMC4171928,Figure 2,Cut surface of the specimen of eccrine spiroadenoma,IJD-59-513-g002,NotMatch,NotMatch
PMC4171928,Figure 3,"several sharply delineated, basophilic nodules in the dermis without any connection with the epidermis",IJD-59-513-g003,NotMatch,NotMatch
PMC4171928,Figure 4,"H and E stained section of eccrine spiroadernoma showing two cell population small basoloid cell at the periphery and large pale cell at the center, few cell also show atypia, ×400",IJD-59-513-g004,NotMatch,NotMatch
PMC3229064,Fig. 1,"A solitary, bluish, 2.5×2.5 cm, firm deep mass (arrow) on the right upper arm.",ad-23-S197-g001,NotMatch,NotMatch
PMC3229064,Fig. 2,"(A) Well-demarcated, encapsulated, multilobulated tumor in the dermis with many blood-filled vessels and extensive hemorrhage (H&E, ×25). (B) The tumor was composed of two types of cells: cells with small, dark nuclei at the periphery of the lobules and cells with large, pale nuclei in the center of the lobules (H&E, ×200).",ad-23-S197-g002,NotMatch,Match
PMC3229064,Fig. 3,"Immunohistochemical staining for CK (A: ×100), EMA (B: ×100), S-100 (C: ×100), SMA (D: ×100), and p63 (E: ×100). CK: cytokeratin, EMA: epithelial membrane antigen, SMA: smooth muscle actin.",ad-23-S197-g001,NotMatch,Match
PMC4174216,Fig. 1.,Intraoperative picture of the mass during removal.,gox-2-e095-g001,NotMatch,NotMatch
PMC4174216,Fig. 2.,"Picture of the preserved, paraffin-embedded tissue block. The clear-tan area is solid and the dark brown area is cystic.",gox-2-e095-g002,NotMatch,NotMatch
PMC4174216,Fig. 3.,"Low magnification shows the cystic and cellular areas. Thick and thin arrows point toward the cellular and cystic sides of the tumor, respectively.",gox-2-e095-g003,NotMatch,NotMatch
PMC4174216,Fig. 4.,High magnification shows the duct arrangement of the cells as indicated by the arrows.,gox-2-e095-g004,NotMatch,NotMatch
PMC4387699,Figure 1,Clinical image of eccrine spiradenoma presenting as erythematous nodule on the scalp,IJT-7-38-g001,Match,NotMatch
PMC4387699,Figure 2,Trichoscopy of eccrine spiradenoma showing “serpentine-like” linear reddish structure (yellow arrow) surrounded by whitish areas (black arrows),IJT-7-38-g002,Match,NotMatch
PMC4387699,Figure 3,"Histopathology showing tumor lobules (black arrow) and dilated blood vessels (yellow arrows) in the dermis (H and E, ×4)",IJT-7-38-g003,NotMatch,NotMatch
PMC4387699,Figure 4,"Histopathology showing large, pale tumor cells in the center and small, dark cells at the periphery arranged in cards (H and E, ×40)",IJT-7-38-g004,NotMatch,NotMatch
PMC4196363,Figure 1,Clinical photograph showing small nodular swelling with bluish hue over back,JLP-6-130-g001,NotMatch,NotMatch
PMC4196363,Figure 2,"Fine-needle aspiration cytology showing (a) cohesive multilayered clusters of round to oval epithelial cells with few myoepithelial cells (Leishman–Giemsa[LG], ×100); (b) high power view showing round to oval pale epithelial cells (black arrow), spindle to oval myoepithelial cells having darker nuclei and scanty cytoplasm (white arrow) and occasional lymphocytes red arrow)(LG, ×400)",JLP-6-130-g002,NotMatch,Match
PMC4196363,Figure 3,"Fine-needle aspiration cytology showing (a) admixture of pale large epithelial cells and darker spindle to oval myoepithelial cells and occasional lymphocytes (Papanicolaou, ×100); (b) tumor cells arranged around perivascular space forming a rosette-like structure (arrow)(Leishman– Giemsa, ×400)",JLP-6-130-g003,NotMatch,Match
PMC4196363,Figure 4,"Section showing (a) typical feature of eccrine spiradenoma with a sharply demarcated lobular tumor mass in the dermis composed of tightly packed basaloid cells arranged parellely in cords, sheets, nests and branched trabeculae with hyalinised stroma(H and E, ×40); (b) tumor cells in high power (H and E, ×400)",JLP-6-130-g004,Match,NotMatch
PMC4151667,Figure 1,"Overall, the lesion was a firm, tender, well-defined, blue nodule with a smooth surface and obscure boundaries. Stromal infiltration was evident without epidermal connections.",ETM-08-04-1097-g00,NotMatch,NotMatch
PMC4151667,Figure 2,"Histological examination revealed multiple strongly basophilic lobules arranged in sheets in the dermal and subcutaneous tissue. The overlying epidermis was almost intact without connections to the tumor island. Bar length, 10 mm.",ETM-08-04-1097-g01,NotMatch,NotMatch
PMC4151667,Figure 3,"The nodule was well marginated and encapsulated by a thick and dense fibrous capsule. Bar length, 2 mm.",ETM-08-04-1097-g02,NotMatch,NotMatch
PMC4151667,Figure 4,"Two types of tumor cells were recognized in the lobules: small, darkly stained basaloid cells located at the periphery and larger cells with pale and acidophilic nuclei situated mainly in the center. Bar length, Bar length, 200 μm.",ETM-08-04-1097-g03,NotMatch,NotMatch
PMC4151667,Figure 5,"Tumor cells with tubular differentiation, lymphocyte infiltration and abundant telangiectasia were identified; however, these did not reveal significant mitosis. Bar length, 500 μm.",ETM-08-04-1097-g04,NotMatch,NotMatch
PMC4151667,Figure 6,(A) Immunohistochemical staining of the tumors revealed positive immunoreactions for cytokeratin (CK)5/CK6. (B) Enlarged tumor detail from the section indicated by the red arrow. Bar length: (A) 10 mm and (B) 200 μm.,ETM-08-04-1097-g05,NotMatch,NotMatch
PMC4151667,Figure 7,(A) Positive reaction of tumor staining with cytokeratin (CK)8/CK18 antibodies. The glandular epithelial cells in the small mass were also positively stained. (B) Enlarged tumor detail from the section indicated by the red arrow. Bar length: (A) 4 mm and (B) 1 mm.,ETM-08-04-1097-g06,NotMatch,NotMatch
PMC4151667,Figure 8,"(A) S100 protein-positive cells. (B) Enlarged tumor detail from the section indicated by the red arrow in (A), with irregularly shaped nuclei (red arrow), mainly with positive cytoplasmic staining. Bar length: (A) 10 mm and (B) 500 μm",ETM-08-04-1097-g07,NotMatch,NotMatch
PMC4151667,Figure 9,(A) Immunohistochemical staining showing negative immunoreaction for carcinoembryonic antigen. (B) Enlarged tumor detail from the section indicated by the red arrow in (A). Bar length: (A) 4 mm and (B) 1 mm.,ETM-08-04-1097-g08,NotMatch,NotMatch
PMC4151667,Figure 10,(A) Tumor cells were not stained with the smooth muscle actin (SMA) antibody. (B) Enlarged tumor detail from the section indicated by the red arrow in (A). Bar length: (A) 4 mm and (B) 1 mm.,ETM-08-04-1097-g09,NotMatch,NotMatch
PMC4151667,Figure 11,(A) Small vacuole-like positivity of the differentiated glandular epithelial cells following staining with the anti-epithelial membrane antigen antibody. (B) Enlarged tumor detail from the section indicated by the red arrow in (A).,ETM-08-04-1097-g10,NotMatch,NotMatch
PMC4530155,Fig. 1,Zosteriform dermal nodules on the back and forearm.,ad-27-435-g001,NotMatch,NotMatch
PMC4530155,Fig. 2,"(A) Multiple well-circumscribed dermal nodules comprising basophilic cells in the deep dermis. The basaloid cells are arranged in a trabecular pattern with eosinophilic fibrous strands (H&E, ×40). (B) High-powered view demonstrating small dark basaloid cells with hyperchromatic nuclei, larger cells with pale nuclei in the center of the clusters, and numerous lymphocytes scattered throughout (H&E, ×400).",ad-27-435-g002,NotMatch,Match
PMC4600993,Figure 1.,"Histologic features of spiradenocarcinoma arising in association with spiradenoma. A) Pure spiroadenoma is characterized by circumscribed nodules composed of slender interanastamosing strands of basaloid epithelial cells with occasional duct formation. B) Pure spiradenocarcinoma composed of solid nodules of atypical basaloid cells. C) Focal connection of spiradenocarcinoma to the epidermis supports a primary cutaneous carcinoma rather than metastatic carcinoma. D) One tumor nodule contained mixed spiradenoma and spiradenocarcinoma. The more basaloid component represents spiradenoma (10×, Hematoxylin & Eosin).",rt-2015-3-5912-g001,Match,NotMatch
PMC4600993,Figure 2.,"Findings on cross-sectional imaging showing bulky adenopathy in the right axilla (A, white arrows) which is highly FDG avid (B).",rt-2015-3-5912-g002,NotMatch,NotMatch
PMC4601958,Fig. 1,"Mammography shows a well-defined, isodense nodule.",gr1,NotMatch,NotMatch
PMC4601958,Fig. 2,US shows a well-defined hipoechoic mass.,gr2,NotMatch,NotMatch
PMC4601958,Fig. 3,Benign area is composed of two cell population.,gr3,NotMatch,NotMatch
PMC4601958,Fig. 4,Area of malignant transformation.,gr4,NotMatch,NotMatch
PMC4601958,Fig. 5,Positive inmunohistochemistry to Ki 67.,gr5,NotMatch,NotMatch
PMC4738512,Figure 1,Erythematous to skin-colored small and large nodule on the left chest,IDOJ-6-30-g001,NotMatch,NotMatch
PMC4738512,Figure 2,Large erythematous nodule on the left scapular region,IDOJ-6-30-g002,NotMatch,NotMatch
PMC4738512,Figure 3,"Multiple, basophilic, well-circumscribed tumor islands (H and E ×100)",IDOJ-6-30-g003,NotMatch,Match
PMC4738512,Figure 4,Two type of cells with tubules (H and E ×400),IDOJ-6-30-g004,NotMatch,NotMatch
PMC4738512,Figure 5,Nuclear atypia with abnormal mitoses,IDOJ-6-30-g005,NotMatch,NotMatch
PMC5259928,Figure 1,"(a) Post-contrast MRI displaying multiple, discrete-to-confluent lesions (arrow) over the left shoulder. (b) FNAC smears showing cohesive cluster of cells with round-to-oval nuclei and scant cytoplasm, including relatively darker, smaller nuclei at the periphery, along with interspersed metachromatic/pink hyaline droplets (MGG, ×200). (c) Higher magnification displaying rosetting arrangement of tumor cells around hyaline droplet (MGG, ×400). (d) Cluster of bland cells, including cells with pale and dense chromatin, forming rosette-like structures (H&E, ×400)",JCytol-34-39-g001,NotMatch,Match
PMC5259928,Figure 2,"Histopathological findings. (a) Sharply defined cellular tumor nodules (H&E, ×100). (b) Tumor comprising round-to-oval cells surrounding “pink” hyaline bodies. Occasional duct formation noted (arrowhead) (H&E, ×200). (c) Dual population of small, dark, and relatively large, tumor cells with vesicular chromatin, around hyaline bodies. (H&E, ×400). (d) Tumor cells arranged in tubular and trabecular arrangement, including cells with pale chromatin toward lumens and relatively darker myoepithelial cells toward the periphery. Scattered lymphocytes noted (H&E, ×200)",JCytol-34-39-g002,NotMatch,Match
PMC5259928,Figure 3,"Immunohistochemical results. (a) CK7 highlighting the luminal cells. (DAB, x400) (b) S100-P positivity within tumor cells (DAB, ×400). (c). EMA highlighting the lumens within tumor cell clusters (DAB, ×400). (d) Ki-67/MIB1 highlighting 5–10% tumor cell nuclei (DAB, ×200). (e) Tumor cells displaying weak CD117/C-KIT positivity (DAB, ×400)",JCytol-34-39-g003,NotMatch,Match
PMC4508467,Figure 1,"Eccrine spiradenoma of breast. The tumor is located at the interface of the deep dermis and superficial breast tissue, well-circumscribed with a thick fibrotic capsule (a and b). Two-cell populations within the tumor clusters are identified with dark-grey and light-grey nuclei being evident. The two-cell populations constituting this tumor: small dark and basaloid cells with hyperchromatic nuclei and larger cells with a pale nucleus, often near the center of the cluster.",CRIPA2015-615158.001,Match,NotMatch
PMC4508467,Figure 2,"Immunoprofile of two-cell populations in eccrine spiradenoma. Basaloid cells are immunoreactive for P63 and calponin (a and c) and larger cells near the center of the clusters are immunoreactive for CK7 and CD117 (C-kit) (b and d). Both cell types are negative for ER, PR, AR, and HER2 expression (not shown).",CRIPA2015-615158.002,Match,NotMatch
PMC4803810,Fig. 1,"
a, b Skin showing multiple ill-defined small nodules",238_2015_1103_Fig1_HTML,NotMatch,NotMatch
PMC4803810,Fig. 2,Surgical excision of the lesion extending between the Occipital Region and in the Nape of Neck measuring 24 cm × 11 cm,238_2015_1103_Fig2_HTML,NotMatch,NotMatch
PMC4803810,Fig. 3,Excised area covered by split thickness skin graft,238_2015_1103_Fig3_HTML,NotMatch,NotMatch
PMC4803810,Fig. 4,Markings at Pre-tracheal area for conducting surgical excision,238_2015_1103_Fig4_HTML,NotMatch,NotMatch
PMC4803810,Fig. 5,Wound at the pre-tracheal and pre-sternal area closed primarily by Z-plasty,238_2015_1103_Fig5_HTML,NotMatch,NotMatch
PMC4803810,Fig. 6,"
Blue ball tumor in dermis with no connection to the epidermis (HP ×4)",238_2015_1103_Fig6_HTML,NotMatch,NotMatch
PMC4803810,Fig. 7,Tumor lobules composed of two cell types. Peripherally small dark blue cells and centrally pale large cells. Large cells show luminal differentiation containing eosinophilic material at the center (HP ×40),238_2015_1103_Fig7_HTML,NotMatch,NotMatch
PMC5647852,Fig. 1,"Showing the tumor, preoperative photograph. A 55-year-old male presented with a solitary mass on the scalp.",acfs-18-211-g001,NotMatch,NotMatch
PMC5647852,Fig. 2,"Showing the resected tumor mass, intraoperative photograph. The resected specimen measured approximately 1.2×1.2×1.8 cm.",acfs-18-211-g002,NotMatch,NotMatch
PMC5647852,Fig. 3,"Microscopic findings of the tumor. (A) Well-circumscribed and encapsulated tumor nodule arising from the dermis (H&E, ×40). (B) Tumor lobules composed of two cell types. Peripherally, smaller dark blue cells and centrally, pale larger cells. Large cells showing luminal differentiation containing eosinophilic material at the center (H&E, ×200).",acfs-18-211-g003,NotMatch,Match
PMC5500730,Fig. 1,"(A) A solitary, mild bluish to skin-colored, hard mobile nodule on the extensor surface of the left forearm measuring 1×1 cm (black arrow). (B) Using ultrasonography, a well-defined oval isoechoic mass of about 10×7×10 mm, with moderate hyperemia, was determined in the subcutaneous fat layer on the left forearm. (C) Deep well-defined multinodular tumor with basophilic lobules encapsulated by thick connective tissue in the dermis and subcutaneous layer. A trabecular arrangement or clusters of deep basophilic cells were present (H&E, ×40). (D) In the nodule, two types of cells (small, dark, basaloid cells with hyperchromatic nuclei, and cells with large, pale, vesicular, and ovoid nuclei) were seen. The center of the lesions was composed of pale cells and duct like structures. The mitotic activity was low and there was no necrosis (H&E, ×200).",ad-29-519-g001,NotMatch,Match
PMC6230602,Figure 1,"Multiple nodular and painless firm lesions, measuring 1.5‐3 cm in diameter, with a segmental arrangement according to Blaschko lines on the left side of the body",CCR3-6-2086-g001,NotMatch,NotMatch
PMC6230602,Figure 2,"A, 3 × 2 cm painful, firm, supraorbital nodule, deforming the eyebrow. B, 3.5 × 3.5 cm painful, firm, paraumbilical ulcerated and oozing nodule",CCR3-6-2086-g002,NotMatch,NotMatch
PMC6230602,Figure 3,"A, hematoxylin‐eosin, original magnifications ×40. Badly limited tumor not connected to the epidermis. B, hematoxylin‐eosin, original magnifications × 600. Moderate to marked cytonuclear atypia with mitoses",CCR3-6-2086-g003,NotMatch,NotMatch
PMC6146587,Fig. 1,"An 18-year old female patient affected with Brooke–Spiegler Syndrome. The patient presented with multiple swellings in the head and neck regions, with histological diagnosis of adnexal tumors (eccrine spiradenoma, trichoepithelioma, and cylindroma).",gr1,Match,NotMatch
PMC6146587,Fig. 2,"Skin biopsies stained with hematoxylin–eosin (HE) revealed benign eccrine spiradenoma associated with circumscribed epithelial neoplasm in the mid-to-deep dermis with basaloid inclusion (cylindromas) and basaloid inclusions with immature hair follicles and abundant stroma (trichoepithelioma) (HE, original magnification, x20 and x40).",gr2,Match,Match
PMC6146587,Fig. 3,"Second surgical step. The patient was treated with two 100 ml rectangle tissue expanders on the scalp, which were completely expanded after 3 months.",gr3,NotMatch,NotMatch
PMC6146587,Fig. 4,"After 6 years of constant follow-up, the patient showed excellent aesthetic and functional results without any recurrence or complications observed.",gr4,NotMatch,NotMatch
PMC7067514,Figure 1,Clinical presentation of foreign body (solder) and foreign body reaction to solder presenting as a cutaneous tender lesionDistant (a) and closer (b) views of the posterior medial right thigh of a 74-year-old man showed a dark brown 5 x 5 millimeter patch surrounded by a lighter tan brown patch (black arrow). It is located at the same site on which hot solder dripped onto his right leg and embedded beneath the skin 15 years earlier. Palpation of the area demonstrates a tender subcutaneous nodule.,cureus-0012-00000006955-i01,NotMatch,NotMatch
PMC7067514,Figure 2,Gross presentation of foreign body (solder) presenting as a painful skin lesionDistant (a) and closer (b) views of a piece of solder (metal alloy) embedded in the subcutaneous fat (black arrow).,cureus-0012-00000006955-i02,NotMatch,NotMatch
PMC7067514,Figure 3,"Microscopic presentation of foreign body reaction to solderDistant (a) and closer (b) views of hematoxylin and eosin stained sections of the biopsy specimen from the posterior medial right thigh show an inflammatory infiltrate and foreign body (highlighted within the black circle). There is not only fibroplasia but also an infiltrate of histiocytes and lymphocytes (blue arrows) in the dermis. Foreign material (solder) is present also present in the dermis (red arrows); the metal alloy appeared as brown amorphous masses (hematoxylin and eosin: a, x10; b, x40).",cureus-0012-00000006955-i03,NotMatch,Match
PMC7071686,Fig. 1,a. Tumor aspect at low power × 20. b. Tumor arranged in solid aggregates and cords of basaloid tumor cells × 40. c. Fibrous and vascularized tumoral stroma with a slight lymphocytic infiltrate × 100. d. necrosis dissectinf the tumor × 40. e. Basaloïd tumor cells with mild to moderate nuclear atypia with numerous and atypical mitotic figures,13000_2020_945_Fig1_HTML,NotMatch,NotMatch
PMC7071686,Fig. 2,a. Strong nuclear expression of p53 mutation in tumor cells with mutation of TP53 gene by NGS. b. Strong nuclear and cytoplasmic expression of p16 protein in tumor cells with no association with HPV,13000_2020_945_Fig2_HTML,NotMatch,NotMatch
PMC6881652,Fig 1,Preoperative photograph showing a nodule on the anteromedial right leg with slight surrounding pink discoloration.,gr1,NotMatch,NotMatch
PMC6881652,Fig 2,Ultrasound evaluation of the eccrine spiradenoma on the right leg showing a multilobulated hypoechoic lesion in the subcutaneous layer abutting the deep dermis (A) with internal vascularity on color Doppler ultrasound (B).,gr2,Match,NotMatch
PMC6881652,Fig 3,Histopathologic examination showing features of eccrine spiradenoma including multinodular solid-cystic architecture of the lesion (A) and a dual cell population composed of peripheral smaller cells with hyperchromatic nuclei and central larger cells with vesicular nuclei and eosinophilic cytoplasm. There are also scattered intraepithelial lymphocytes (B).,gr3,Match,NotMatch
PMC8036088,Figure 1,"(A, B, C), Several mass lesions in the dermis and superficial subcutaneous fat layer. They showed no extension into muscle layer, with well-defined margin, heterogeneous echo texture, and posterior acoustic enhancement. The lesions were in close proximity with similar sonographic structure. (D, E), Color Doppler sonography shows blood flow signal in the central and peripheral region. (F), Histopathological section of the surgical biopsy specimen.",medi-100-e25469-g001,NotMatch,NotMatch
PMC7813981,Figure 1,PET-CT scan of the whole body demonstrated the ﬂuorodeoxyglucose (FDG)-avid mass (maximum standard uptake volume (SUVmax 2.6).,fonc-10-574112-g001,NotMatch,NotMatch
PMC7813981,Figure 2,"
(A) Tumor mainly composed of pale and dark cells, which are similar to basaloid in benign part (HE, × 100). (B) Lymphocytes (arrows) were infiltrated around the central tumor area (HE, × 100). (C) Partial capsule is incomplete (arrows), forming a focal infiltration (HE, × 100). (D) The mitotic activity (arrow) was high with a mitotic index count estimated at 10∼15 mitosis per 10 high power field (HE, × 400).",fonc-10-574112-g002,NotMatch,Match
PMC8091673,Fig. 1,Gross examination of the resected specimen,13000_2021_1073_Fig1_HTML,NotMatch,NotMatch
PMC8091673,Fig. 2,"Pathologic findings (hematoxylin and eosin staining)a The tumor consisted of three types of cell: large pale cells situated in the center, small basaloid cells located at the periphery and scattered spindle myoepithelial cells (× 200). b The stroma showed numerous dilated vascular spaces containing red blood cells and extensive hemorrhage (× 100)",13000_2021_1073_Fig2_HTML,NotMatch,NotMatch
PMC8091673,Fig. 3,Immunohistochemical findings(a) cytokeratins 8 (× 200) (b) P63 (× 200) (c) S-100(× 200) (d) SMA (× 200),13000_2021_1073_Fig3_HTML,NotMatch,NotMatch
PMC7845752,Figure 1,Carcionomatous component. (A) Low power view of tumor in the dermis showing sheet-like arrangement. Tumor is pushing the overlying skin and causing its thinning (arrows). (B) Tumor nests with central necrosis (arrows). (C) Tumor cells showing cytoplasmic clearing (larger arrow) and focal tubule formation (smaller arrow). (D) High power view of tumor cells showing moderate to markedly pleomorphic nuclei and mitotic figure (arrow).,cureus-0012-00000012390-i01,NotMatch,NotMatch
PMC7845752,Figure 2,(A) Carcinomatous component demonstrating positive expression for cytokeratin AE1/AE3 IHC stain. (B) Nests of carcinomatous component (larger arrow) showing abrupt transition with pleomorphic sarcomatous component (smaller arrow). (C) Osteosarcomatous differentiation. (D) Chondrosarcomatous differentiation (arrows).IHC: immunohistochemical,cureus-0012-00000012390-i02,NotMatch,NotMatch
PMC7845752,Figure 3,(A) Transition between benign component (larger arrow) and sarcomatous component (smaller arrow). (B) Benign component exhibiting trabeculae and tubules of basaloid cells along with larger cells having clear cytoplasm. Basal lamina-like material is also appreciable (arrows).,cureus-0012-00000012390-i03,NotMatch,NotMatch
PMC9210272,FIG. 1.,"Ultrasound images demonstrating the transverse (left) and longitudinal (right) views of the mass, highlighting its hypoechoic and partially cystic appearance.",CASE21505f1,NotMatch,NotMatch
PMC9210272,FIG. 2.,"MRI demonstrating a well-circumscribed, bilobed appearance of the mass (white arrows) on T1-weighted imaging (A), postcontrast T1-weighted imaging (B), and T2-weighted imaging (C).",CASE21505f2,NotMatch,NotMatch
PMC9210272,FIG. 3.,"H&E-stained histological slides at magnifications ×20 (A), ×100 (B), and ×200 (C), showing the classic well-circumscribed mass with both basaloid cells and larger, pale cells arranged in a trabecular pattern.",CASE21505f3,NotMatch,Match
PMC9473670,Figure 1,Clinical presentationFreely mobile subcutaneous nodule on the right proximal dorsal forearm,cureus-0014-00000028030-i01,NotMatch,NotMatch
PMC9473670,Figure 2,Histopathological findingsWell-circumscribed nodular proliferation of tightly packed lobules of capillaries separated by fibrous septae within a vein (H&E: 40×),cureus-0014-00000028030-i02,NotMatch,Match
PMC9206259,Fig. 1,"Magnetic resonance imaging before and after first surgery and histopathological images. a–d A single large, cystic mass is invading the parietal bone bilaterally and shows attachment to the superior sagittal sinus without occlusion. The tumor measures 41 × 42 × 34 mm (a sagittal view; b coronal view). The cystic lesion is resected, preserving the superior sagittal sinus and dura. The cranium and scalp are reconstructed with titanium mesh and local pedicled skin flap (c sagittal view; d coronal view). e–h Histopathological images obtained from first surgery. Hematoxylin and eosin staining demonstrates that glandular lumens and ducts are forming palisading or solid nests. Bar = 50 μm (e). Two distinct cell types, with eosinophilic cuticular cells (yellow arrows) surrounded by poroid cells with a high nuclear-cytoplasmic ratio (black arrows) are shown. Overall cytoplasmic atypia, some mitotic figures (black arrowhead) and partial loss of the two-cell structure are also observed, compatible with low-grade spiradenocarcinoma. Bar = 25 μm (f). Immunohistochemistry shows broad expression of cytokeratin 7. Bar = 50 μm (g). Ki-67 labeling index is approximately 30%. Bar = 50 μm (h). The histopathological images are obtained using the Olympus BX51 microscope and Olympus DP21 digital microscopy camera (Olympus Corporation, Tokyo, Japan).",12883_2022_2749_Fig1_HTML,NotMatch,NotMatch
PMC9206259,Fig. 2,"Magnetic resonance imaging before and after second surgery. Recurrence of solid tumor is seen at the superior sagittal sinus (a sagittal view; b coronal view). The tumor is totally excised, preserving the SSS, adjacent dura and pedicled scalp flap (c sagittal view; d coronal view)",12883_2022_2749_Fig2_HTML,NotMatch,NotMatch
