pmid,pmcid,title,journal,insert_time
35959092,PMC9361210,Dermoscopic features of cutaneous post-transplant lymphoproliferative disorder in a renal transplant recipient.,JAAD Case Rep,2023-12-17-22-07-49
36134749,PMC9729973,Rituximab Treatment of Primary Cutaneous Follicle Center Lymphoma: A Retrospective Review.,J Cutan Med Surg,2023-12-17-22-07-49
36348885,PMC9633320,Anaplastic Lymphoma Kinase (ALK) Mutation-Targeting Treatment With Alectinib in Lung Adenocarcinoma and Primary Cutaneous Marginal Zone B-Cell Lymphoma.,Cureus,2023-12-17-22-07-49
36358692,PMC9654082,Panel Sequencing of Primary Cutaneous B-Cell Lymphoma.,Cancers (Basel),2023-12-17-22-07-49
36556432,PMC9785996,Primary Cutaneous B-Cell Lymphoma Co-Existing with Mycosis Fungoides-A Case Report and Overview of the Literature.,Life (Basel),2023-12-17-22-07-49
36860806,PMC9969199,Photodynamic therapy for the treatment of primary cutaneous B-cell marginal zone lymphoma: A series of 4 patients.,JAAD Case Rep,2023-12-17-22-07-49
36975729,PMC10048514,Neoplastic and Autoimmune Comorbidities in Patients with Primary Cutaneous B-Cell Lymphoma.,Hematol Rep,2023-12-17-22-07-49
37089593,PMC10117954,Incidence of cutaneous melanoma and Merkel cell carcinoma in patients with primary cutaneous B-cell lymphomas: A population study of the SEER registry.,Front Med (Lausanne),2023-12-17-22-07-49
37602097,PMC10436132,Primary Cutaneous B-Cell Lymphoma in a Young Female.,Cureus,2023-12-17-22-07-49
37916039,PMC10615895,"Primary cutaneous diffuse large B-cell lymphoma, leg type, presenting as subcutaneous nodules: Case series and comparison of treatment outcomes.",JAAD Case Rep,2023-12-17-22-07-49
38045789,PMC10690010,An unusual case of B-cell lymphoma of the scalp.,J Surg Case Rep,2023-12-17-22-07-49
