pmcid,label,caption,graphic
PMC6447722,Fig 3,CD20+ positive lymphocytic nodules (follicles) consistent with follicular B-cell lymphoma.,gr3
PMC6447722,Fig 4,"A, CD10+ cells are seen within the follicles that are also (B) BCL2+. (Original magnification, ×5.)",gr4
PMC7366024,Fig. 1,"Visual representation of skin surface regions of a human body according to the TNM classification [13] (the figure is based on the anatomical model by Stefan Polster, available at https://www.artstation.com/artwork/X28Yl)",JCB-12-41151-g001
PMC7366024,Fig. 2,Reconstruction of 2D planned application in a TPS phantom. Optimization dose points located at 10 mm from the active dwell positions in the plane parallel to the applicator,JCB-12-41151-g002
PMC7366024,Fig. 3,Sagittal CT reconstruction of 3D planned contact application for tumor localized on the scalp of the patient. 100% isodose is shaped to cover the target and avoid the skull,JCB-12-41151-g003
PMC7366024,Fig. 4,Sagittal CT reconstruction of interstitial application with 6 catheters. The treated region is clearly visible in CT images. Dose distribution was optimized graphically to cover the target,JCB-12-41151-g004
PMC7301429,Figure 1,"Excisional biopsy of the skin demonstrates primary cutaneous diffuse large B-cell lymphoma, leg type.Hematoxylin and eosin (HE) staining of epidermal (arrow) and dermal (arrowhead) skin layers. Microscopically, the cutaneous lymphoma is composed of monotonous, diffuse, non-epidermotropic infiltrate of confluent sheets of lymphoblasts extending throughout all of the dermis (HE x40 and x100). Mitotic figures are observed (arrow, HE x400). The cutaneous infiltrate of large lymphocytes lacks CD3 and CD5 immunoreactivity. Reactive CD3+/CD5+ T-cells (arrow) are relatively few. Neoplastic B-cells are strongly immunoreactive to cytoplasmic CD20, as well as nuclear PAX-5, BCL-2, and MUM-1 markers. Proliferation rate is high represented by Ki-67 staining. BCL-6 is partially positive by IHC, whereas CD10 and the follicular dendritic cell marker, CD21, is negative. Appropriately-controlled Epstein-Barr encoding region (EBER) studies by ISH show no nuclear staining or EBV-infected cells. This positive BCL-2, BCL-6, CD20, CD43, PAX-5, and MUM-1 and negative BCL-1, EBER, CD3, CD5, CD10, CD21, CD23, and CD30 IHC profile confirmed the diagnosis of primary cutaneous diffuse large B-cell lymphoma, leg type.",cureus-0012-00000008651-i01
PMC7301429,Figure 2,"The clinical picture of primary cutaneous diffuse large B-cell lymphoma, leg type and its response to treatment.(A-C) Multiple violaceous, raised skin lesions involving the right lower extremity, before starting ibrutinib therapy. (D-F) Dissipating skin lesions approximately six months after initiating ibrutinib therapy.",cureus-0012-00000008651-i02
PMC5083727,Figure 1,"The typical picture of PCDLBCL‐LT is represented, as tumoral lesions arising on the lower limbs (A), composed of a proliferation of large, round cells with centroblastic and/or immunoblastic features (B; Giemsa stain, 400×) and frequent coexpression of BCL2 and MYC (C and D; SABC method, 400×). PCDLBCL‐LT, primary cutaneous diffuse large B‐cell lymphoma, leg type; BCL2, B‐cell lymphoma; SABC, streptavidin‐biotin‐peroxidase‐conjugated.",CAM4-5-2740-g001
PMC5083727,Figure 2,"This case of PCDLBCL‐NOS arose as a tumoral lesion on the neck (A); histologic picture is consistent with a nodular to diffuse proliferation (B, hematoxylin–eosin, 100×) of predominantly large, centroblastic cells (C, Giemsa stain 400×) with a mixed inflammatory infiltrate (D, hematoxylin–eosin 400×). Picture (C) is representative of a PCDLBCL‐NOS‐non‐GC cases, which resulted MUM1‐positive (E, SABC method, 400×), whereas CD10 stain (F, SABC method, 400×) corresponds to the PCDLBCL‐NOS‐GC cases shown in picture (D). BCL2 is usually negative (G, SABC method, 400×), whereas the small, intermixed lymphocytes usually display a T‐cell, CD3+ phenotype (H, SABC method, 400×). PCDLBCL‐NOS‐non‐GC, primary cutaneous diffuse large B‐cell lymphoma, not otherwise specified non‐germinal center B‐cell; SABC, streptavidin‐biotin‐peroxidase‐conjugated.",CAM4-5-2740-g002
PMC5083727,Figure 3,"
OS curves: analysis is performed comparing the three morphologic diagnosis, according to (A), the four groups obtained when splitting PCDLBCL‐NOS according to histogenesis (B) and the three categories identified upon aggregation of PCFCCL and PCDLBCL‐NOS‐GC in a “germinal center” group (C); in the same way, EFS curves are reported (D–F). OS, overall survival; PCDLBCL‐NOS‐GC, primary cutaneous diffuse large B‐cell lymphoma, not otherwise specified germinal center B‐cell; PCFCCL, primary cutaneous follicular center cell lymphoma; EFS, event‐free survival.",CAM4-5-2740-g003
PMC7372591,Figure 1,PRISMA flow-chart for outcome and late adverse effects.,fonc-10-01133-g0001
PMC7685021,Figure 1,"Right lower extremity chronic wound, overlying scaling and raised erythematous wound was noted.",omaa110f1
PMC7685021,Figure 2,Large and round with centrally located nucleoli (immunoblasts) seen in skin lesion biopsy (hematoxylin–eosin).,omaa110f2
PMC7685021,Figure 3,Neoplastic B-cells strongly express BCL-2 on inmunohistochemistry.,omaa110f3
PMC7649191,Fig. 1,Workflow in TELESPOT project,13555_2020_445_Fig1_HTML
PMC7649191,Fig. 2,Data processing in TELESPOT system,13555_2020_445_Fig2_HTML
PMC9366677,Fig. 1,Kaplan–Meier curve for progression-free survival (in months) in patients with primary cutaneous follicle-centre lymphoma (PCFCL) and primary cutaneous marginal zone lymphoma (PCMZL).,ActaDV-101-2-1030-g001
PMC8484730,Fig 1,"Multiple, asymptomatic, firm violaceous nodules on the right frontal aspect of the scalp that had been present for 4-5 months.",gr1
PMC8484730,Fig 2,Resolution of nodules. Photograph taken 4 weeks following punch biopsy.,gr2
PMC8484730,Fig 3,"A 2-cm violaceous plaque with telangiectasia on the left frontal aspect of the scalp that had been present for 2 years, reportedly developing after an insect bite.",gr3
PMC8484730,Fig 4,Resolution of plaque following punch biopsy.,gr4
PMC8784178,"
Figure 1
","Photomicrographies. Left: Small magnification (HE) of a fragment of skin and subcutaneous tissue, with extensive epidermal ulceration and almost total occupation of the subcutaneous tissue by lymphoid tissue placed in a towel. Right: High magnification (HE ×40) with cytological detail of the lymphoid infiltrate, consisting of towels of voluminous cells with centroblastic morphology.",rjab605f1
PMC8784178,"
Figure 2
","Photomicrographies. Left: HE ×5, with an area of hypodermic adipose tissue infiltrated by the neoplastic lymphoid population. Center: Immunohistochemical staining of the same area, revealing diffuse expression of CD20 by neoplastic lymphoid cells. Right: Absence of CD3 expression in the neoplastic cell population and expression only in a small amount of dispersed reactive T lymphocytes.",rjab605f2
PMC8784178,"
Figure 3
","Photomicrographies. Lymphoid infiltrate immunophenotype, with a diffuse expression of CD20, bcl6, C-Myc (upper half from left to right), and Ki67, MUM1 and CD10 (lower half from left to right).",rjab605f3
PMC8784178,"
Figure 4
",PCBCL at the site of the previous hernioplasty.,rjab605f4
PMC8784178,"
Figure 5
",Computerized tomography image. Right inguinal adenopathy (white arrow) and PCBCL (red arrow).,rjab605f5
PMC7954031,Figure 1,Frequency distribution of primary cutaneous lymphomas.,CCID-14-231-g0001
PMC7954031,Figure 2,"Primary cutaneous marginal zone lymphoma: clinical findings. (A) Male, 18 years old. Small erythematous papule on the volar surface of the left thigh. (B) Dermoscopically, the lesion appeared as a salmon‐coloured area with prominent blood vessels with serpentine (linear‐irregular) morphology.",CCID-14-231-g0002
PMC7954031,Figure 3,"Primary cutaneous marginal zone lymphoma: histological findings. A diffuse lymphoid population in the reticular dermis, extending along a hair ((A) H&E, original magnification 20x). In the deeper dermis, some sweat glands are entrapped in the lymphoid infiltrate, in absence of lympho-epithelial lesions ((B) H&E, original magnification 40x). A granulomatous reaction is possible at the periphery of the infiltrate ((C) H&E, original magnification 40x). The lymphoid population is heterogeneous, including mature lymphocytes, lympho-plasmacytoid cells and plasma cells ((D) H&E, original magnification 200x).",CCID-14-231-g0003
PMC7954031,Figure 4,Primary cutaneous marginal zone lymphoma: immunohistochemical findings. Lymphoid population showing positivity for CD20 and Bcl2. CD21 immunostaining highlights a partially destroyed network of follicular dendritic cells. An abundant reactive population of CD138-positive plasma cells is present at the periphery of the infiltrate. In-situ hybridization (ISH) demonstrates a kappa:lambda ratio of about 3:1.,CCID-14-231-g0004
PMC8824672,Figure 1,"(A) Clinical image of the follicle center of PCBCL: pinkish-erythematous firm nodules, irregularly oval in shape, with well-defined borders, located on the cheek. (B) Dermoscopy of the follicle center of PCBCL: erythematous background, salmon-colored areas, arborizing vessels, and yellow plugs surrounded by well-defined white circles.",dp1201a06g001
PMC8824672,Figure 2,"(A) Tissue fragment of PCBCL obtained by punch biopsy (standard H&E, magnification ×10). (B) Histopathological picture of the lymphoma: nodular lymphoid infiltrates arranged in a follicular pattern in the dermis (standard H&E, magnification ×20).",dp1201a06g002
PMC9073262,Figure 1,"Large cell non-Hodgkin lymphoma infiltrating the inguinal lymph node, extending to the adipose tissue around the lymph node (Hematoxylin & eosin, ×200).",gr1
PMC9073262,Figure 2,"Infiltrated and vegetative tumors, grouped in a plaque with areas of ulceration, on the anterior and inner sides of the right thigh.",gr2
PMC9073262,Figure 3,"Relapsed infiltrated and vegetative tumors, grouped in a plaque with areas of ulceration, on the posterior and inner sides of the right thigh.",gr3
PMC9073262,Figure 4,"Histopathology of a skin fragment of the thigh. Neoplastic lymphocytes (*) diffusely infiltrating the dermis (Hematoxylin & eosin, ×200).",gr4
PMC9073262,Figure 5,"Skin fragment immunohistochemistry (×200): diffusely CD20-positive neoplastic cells with a high proliferative index (Ki67), in addition to rare residual non-neoplastic CD3+ “T” lymphocytes (Immunoperoxidase, ×200).",gr5
PMC9073262,Figure 6,Regression of the tumors on the inner side of the right thigh after the 3rd cycle of RADHAP chemotherapy.,gr6
PMC9631274,Fig. 1,Rapidly growing violaceus lumbar plaque.,ActaDV-102-348-g001
PMC9631274,Fig. 2,"Histological and immunohistochemical features: dense monomorphic dermal proliferation of large cells with round nuclei. (a, b) Haematoxylin, phloxine, saffron; (c) positive Bcl2 staining (90%); (d) positive MUM1 staining (40%); (e) negative CDIO. (f) Positive Ki67 staining (95%). The original magnifications are x1 (a), x10 (b;f).",ActaDV-102-348-g002
PMC9361210,Fig 1,Clinical examination showed an erythematous nodule on a background of hyperpigmented patches over the left calf.,gr1
PMC9361210,Fig 2,"Polarised dermoscopy findings of white structureless areas (black arrowhead), white lines (white arrowhead), white hairpin structures (green arrowheads), unfocused dotted vessels (red arrowhead) on a salmon pink background (orange arrowhead) (Heine DeltaOne Dermoscope).",gr2
PMC9361210,Fig 3,Deep dermal lymphocytic infiltrate (black rectangle) surrounded by blood vessels (black circles) seen on H&E ×100 magnification.,gr3
PMC9361210,Fig 4,"A, Unfocused dotted vessels corresponding to blood vessels seen in the Grenz zone (red arrows) at H&E ×200 magnification. B, White structureless areas, white lines and white hairpin structures corresponding to dermal fibrosis seen on histology at H&E ×100 magnification.",gr4
PMC9633320,Figure 1,"Rash: primary cutaneous marginal zone B-cell lymphoma. Plaques seenPCMZL, primary cutaneous marginal zone B-cell lymphoma",cureus-0014-00000029922-i01
PMC9633320,Figure 2,Primary cutaneous marginal zone B-cell lymphoma. Right forearm: plaques,cureus-0014-00000029922-i02
PMC9633320,Figure 3,Primary cutaneous marginal zone B-cell lymphoma. Right forearm plaques,cureus-0014-00000029922-i03
PMC9633320,Figure 4,Primary cutaneous marginal zone B-cell lymphoma. Right thigh: plaques,cureus-0014-00000029922-i04
PMC9729973,Figure 1,"A case of extensive PCFCL involving the forehead and scalp. Abbreviation: PCFCL, primary cutaneous follicle center lymphoma.",10.1177_12034754221126119-fig1
PMC9729973,Figure 2,"Patient Treatment Flowchart. Abbreviation: IL, Intralesional.",10.1177_12034754221126119-fig2
PMC9729973,Figure 3,"Kaplan-Meier curve for time to progression survival, showing the estimated time patients in each treatment group remained disease free after CR was first identified. Overall P = .16. Abbreviation: CR, complete response.",10.1177_12034754221126119-fig3
PMC9654082,Figure 1,"Overview of mutations in primary cutaneous FBCL. Graphical illustration of detected variants within 15 of the analyzed 40 lymphoma-associated genes. Left side of graph: ten cases of PCFBCL (from top to bottom, most frequently to less frequently mutated genes). Right side of graph: two cases of arbitrary B-cell-rich cutaneous infiltrates being finally reclassified as PCMZL.",cancers-14-05274-g001
PMC9654082,Figure 2,"Localization of the detected splice site mutations within the FAS gene and confirmatory Sanger sequencing (patient #2). (A) Schematic illustration of the detected splice site mutation c.676G > A and processed mRNA lacking exon 8 of case #2. (B) Localization of the annotated mutation p.Asp226Asn at the protein level, leading to a truncated protein p.Glu218Metfs*4. (C) Results of Sanger sequencing of cDNA exhibiting a truncated FAS mRNA transcript lacking exon 8.",cancers-14-05274-g002
PMC9969199,Fig 1,"Cutaneous B-cell lymphoma of patient n° 1 (arrows pointing the skin lesion): (A) before second illumination. B, Before sixth illumination.",gr1
PMC9969199,Fig 2,"Cutaneous B-cell lymphoma of patient n° 2: (A) before the third illumination. B, Reevaluation 16 months after the last illumination (arrows pointing the skin lesion).",gr2
PMC9969199,Fig 3,"Cutaneous B-cell lymphoma of patient n° 4: (A) before second illumination. B, One month after fifth illumination.",gr3
PMC9969199,Fig 4,"Cutaneous B-cell lymphoma of patient n° 3 (arrows pointing the skin lesion): (A) Before second illumination. B, during follow-up showing clinical response.",gr4
PMC9785996,Figure 1,Primary marginal zone B-cell Lymphoma on the antero-lateral part of the lower left leg; purple–red plaque with shiny surface.,life-12-02067-g001
PMC9785996,Figure 2,"Primary marginal zone B-cell Lymphoma, Hematoxylin & Eosin stain, Ob ×20.",life-12-02067-g002
PMC9785996,Figure 3,"(a): Primary marginal zone B-cell Lymphoma, CD20 Ob ×20. (b): Primary marginal zone B-cell Lymphoma, Bcl-2, Ob ×20.",life-12-02067-g003a
PMC9785996,Figure 4,"Mycosis Fungoides plaque at the right inguinal fold; oval erythematous and indurated plaque, with a fine scales surface.",life-12-02067-g004
PMC9785996,Figure 5,"Mycosis Fungoides, Hematoxylin & Eosin stain, Ob ×20.",life-12-02067-g005
PMC9785996,Figure 6,"(a): Mycosis Fungoides, CD3, Ob ×20. (b): Mycosis Fungoides, CD4, Ob ×20.",life-12-02067-g006a
PMC10436132,Figure 1,"Clinical picture of cutaneous B-cell lymphomaSkin-colored, pea-sized subcutaneous nodule on the upper chest",cureus-0015-00000042109-i01
PMC10436132,Figure 2,Tissue biopsy showing sheets of neoplastic cells (H & E 20x),cureus-0015-00000042109-i02
PMC10436132,Figure 3,Tissue biopsy showing sheets of neoplastic cells (H & E 40x),cureus-0015-00000042109-i03
PMC10436132,Figure 4,Results of immunohistochemical stains (CD20 positive 40x),cureus-0015-00000042109-i04
PMC10436132,Figure 5,Results of immunohistochemical stains (Ki67 positive 10x),cureus-0015-00000042109-i05
PMC10436132,Figure 6,Results of immunohistochemical stains (BCL2 positive 40x),cureus-0015-00000042109-i06
PMC10436132,Figure 7,Positron emission tomography (PET) scan showing a large hypermetabolic nodule on the left thigh anterolaterally (28 x 17 mm),cureus-0015-00000042109-i07
