pmcid,label,caption,graphic
PMC8924508,Fig 2,"Case 2.A, A 14-cm ulcerated tumor on the left side of the parietal region (malignant proliferating trichilemmal tumor). B, Posterior view of the tumor before surgery with multiple adjacent subcutaneous nodules (trichilemmal cysts) on the scalp. C, Subcutaneous nodules on the legs.",gr2
PMC8924508,Fig 3,"Histopathologic features of the malignant proliferating trichilemmal tumor from Case 2. A, Abrupt trichilemmal keratinization and lobular proliferation of squamous epithelium (Hematoxylin-eosin stain; original magnification, ×100) (B) High-power view showing nuclear and cytoplasmic atypia, high mitotic index, and necrosis (Hematoxylin-eosin stain; original magnification, ×200).",gr3
PMC8924508,Fig 4,"Case 3. A, True leukonychia totalis. B, Subcutaneous nodule on the scalp.",gr4
PMC8924508,Fig 5,"Case 4. A, Exophytic tumor on the vertex (malignant proliferating trichilemmal tumor) covered by hair and one visible nodule with central opening on the frontal area (trichilemmal cyst). B, Posterior view of the exophytic multinodular ulcerated tumor on the vertex.",gr5
PMC8161811,Figure 1,"Clinical and macroscopic images of proliferating trichilemmal tumours. There is depicted Case 1 before the surgical procedure (a) and in the pathology laboratory, before fixation, where a dilated pore was prominent (b). There is also depicted Case 2 in the back (c).",dermatopathology-08-00021-g001
PMC8161811,Figure 2,"Correlation between macroscopic aspect after fixation and histological images. On the giant lesion (Case 1, a–f) was appreciable the multiloculated aspect, alternating whitish keratotic content and more solid lesions (a,b). Histologically the lesion presented a hyperplastic epidermis and an underlying cystic lesion with epithelial endophytic projections and anastomosing epithelial strands (b–e); image “d” corresponds to the macroscopic lesion marked in image “a”. On some areas trichilemmal epithelium (left side) presented focally a prominent granular layer (right side), with compact keratinization and parakeratosis (f). Histologic findings were variable, with marked calcification and minor keratin content (Case 5, g). In the solid areas maturation was preserved, with reactive changes and minor inflammation (Case 3, h). Tumoral silhouette generally revealed a sharply defined cystic lesion, with proliferation towards the interior of the cyst (Case 2, i).",dermatopathology-08-00021-g002
PMC8161811,Figure 3,"Mismatch repair protein expression. There are depicted immunohistochemical results for MSH6 (a,e,i,m), MSH2 (b,f,j,n), MLH1 (c,g,k,o) and PMS2 (c,h,l,p) in different regions of Case 1 to illustrate their variability. Tumour can be identified in the inferior part of the image, with slightly hyperplastic overlying skin (a–d). On a detailed view, overlying skin displayed widespread nuclear expression with positive control in dermal inflammatory cells (e–h). On the tumour there were present areas with reduced nuclear expression in the thinnest epithelial lining with focal hypergranulosis (i–l), contrasting with the increased expression in proliferative areas (m–p). Scale bars (a–d, e–l, m–p): 50 µm.",dermatopathology-08-00021-g003
PMC8161811,Figure 4,"p53 expression on Case 1, illustrating its variability. There was weak nuclear p53 expression in the more cellular areas of the proliferating tumor (a), while in the overlying epidermis there was very scarce nuclear expression (b). There were regional differences regarding p53 expression pattern, being more obvious in the more solid and cellular regions (c,d) and less apparent when the epithelial lining was thinner or hypergranulotic (e,f). Scale bars (a,c,d; b,e,f): 50 µm.",dermatopathology-08-00021-g004
PMC8161811,Figure 5,"Representative pictures of cell nuclei from 5 PTT patients after hybridization with two probes for chromosome 17 (17p11.1 and 17p13; green and red signals, respectively). Four tumors showed loss of TP53 gene (Cases 1–4). Case 5 displayed a normal diploid number of hybridization signals for the both probes analyzed.",dermatopathology-08-00021-g005
PMC9647022,Figure 1,The X-ray image shows a mass at the distal end of the right thumb with marked phalanx destruction (arrow).,fonc-12-1005206-g001
PMC9647022,Figure 2,"
18F-FDG PET reveals intense areas of 18F-FDG uptake in the right thumb(arrow) and axillary lymph nodes (arrowhead).",fonc-12-1005206-g002
PMC9647022,Figure 3,"Photomicrograph shows many clumps composed of epithelial cells under the skin, the clumps are lobulated and the marginal cells are distributed in a palisade shape, with obvious keratinization in the center, but lacking a granular layer (A, HE×100). In the outer cells, there are obvious cytological atypia and nuclear pleomorphism (B, HE×400).",fonc-12-1005206-g003
PMC9132464,Figure 1.,"An ulcerated tumor located in the anterior of the vertex, fixed to the floor.",ICRP_A_2077208_F0001_C
PMC9132464,Figure 2.,Gross invasion extending to the cranium in the tumor center.,ICRP_A_2077208_F0002_C
PMC9132464,Figure 3.,"Lobular proliferation is seen. H&E; original magnification, ×100.",ICRP_A_2077208_F0003_C
PMC9132464,Figure 4.,"Mobile, hyperemic tumor located in the left temporal region.",ICRP_A_2077208_F0004_C
PMC9132464,Figure 5.,"Basaloid cells with palisading in the peripheral areas of lobules are present. H&E; original magnification, ×100.",ICRP_A_2077208_F0005_C
PMC9132464,Figure 6.,Infected and ulcerated tumor located in the right occipital region.,ICRP_A_2077208_F0006_C
PMC9132464,Figure 7.,"Marked anaplasia and atypical mitosis are seen. H&E; original magnification, ×400.",ICRP_A_2077208_F0007_C
PMC9132464,Figure 8.,"Tumor located in the right parietal region, with multiple ulcerated areas on it.",ICRP_A_2077208_F0008_C
PMC9132464,Figure 9.,"On low power, pushing border and trichilemmal keratinization. H&E; original magnification, ×40.",ICRP_A_2077208_F0009_C
PMC9805312,Figure 1,skin lesions of the face found,PAMJ-43-89-g001
PMC9805312,Figure 2,skin lesion of the right auricular pinna found,PAMJ-43-89-g002
PMC9805312,Figure 3,surgical removal of frontal lesion,PAMJ-43-89-g003
PMC9805312,Figure 4,trichilemmal proliferation (HEX10),PAMJ-43-89-g004
PMC9805312,Figure 5,very important mitotic activity (HEX40),PAMJ-43-89-g005
PMC9805312,Figure 6,loss of CD 34 expression,PAMJ-43-89-g006
PMC9805312,Figure 7,no local recurrence after 6 months,PAMJ-43-89-g007
