pmid,pmcid,title,journal,insert_time,has_targz,disease
27699140,PMC5039011,An Orbital Malignant Melanoma Arising in Cellular Blue Nevus in a Patient with Nevus of Ota.,Cureus,2023-12-17-22-12-58,True,Match
27828645,PMC5087230,Agminated blue nevus - Case report.,An Bras Dermatol,2023-12-17-22-12-58,True,Match
28008401,PMC5171939,Rectal Blue Nevus: Distinguishing Features of a Rare Entity.,ACG Case Rep J,2023-12-17-22-12-58,True,Match
28066518,PMC5171766,Case Report of a Large Pigmented Epithelioid Melanocytoma With Suspected Lymph Node Metastases.,Eplasty,2023-12-17-22-12-58,True,NotMatch
28225968,PMC5312190,Atypical cellular blue nevus or malignant blue nevus?,An Bras Dermatol,2023-12-17-22-12-58,True,Match
28243499,PMC5315045,Nail apparatus melanoma initially diagnosed as nail matrix blue nevus: a case report with dermatoscopy and dermatopathology.,Dermatol Pract Concept,2023-12-17-22-12-58,True,Match
28280767,PMC5334520,Amelanotic blue nevus.,JAAD Case Rep,2023-12-17-22-12-58,True,Match
28367487,PMC5361860,Metastatic melanoma with features of blue nevus and tumoral melanosis identified during pembrolizumab therapy.,JAAD Case Rep,2023-12-17-22-12-58,True,Match
28512610,PMC5431259,Melanoma Is Skin Deep: A 3D Reconstruction Technique for Computerized Dermoscopic Skin Lesion Classification.,IEEE J Transl Eng Health Med,2023-12-17-22-12-58,True,NotMatch
28809777,PMC5578158,Pigmented Epithelioid Melanocytoma (PEM)/Animal Type Melanoma (ATM): Quest for an Origin. Report of One Unusual Case Indicating Follicular Origin and Another Arising in an Intradermal Nevus.,Int J Mol Sci,2023-12-17-22-12-58,True,NotMatch
29085723,PMC5661158,Dermoscopic rainbow pattern in blue nevus.,Dermatol Pract Concept,2023-12-17-22-12-58,True,Match
29267439,PMC5726670,Blue nevus with satellitosis: case report and literature review.,An Bras Dermatol,2023-12-17-22-12-58,True,Match
29682392,PMC5841115,A Rare Case of Multifocal Prostatic Blue Nevus.,Case Rep Urol,2023-12-17-22-12-58,True,Match
29687085,PMC5910506,Orbital melanocytoma: When a tumor becomes a relieving surprise.,Am J Ophthalmol Case Rep,2023-12-17-22-12-58,True,NotMatch
29853754,PMC5929957,Metastatic Blue Nevus-Like Melanoma Detected by Liquid-Based Catheterized Urine Cytology.,Ann Dermatol,2023-12-17-22-12-58,True,Match
29875860,PMC5985889,Nevus Blue as a Sporadic Finding in a Patient with a Blue Toe?,Open Access Maced J Med Sci,2023-12-17-22-12-58,True,NotMatch
31049319,PMC6489059,Atypical Cellular Blue Nevus of the Foot: A Case Report.,Dermatopathology (Basel),2023-12-17-22-12-58,True,Match
31065360,PMC6488771,Unusual melanoma of the scalp with blue nevus-like features and local metastasis: A case report.,SAGE Open Med Case Rep,2023-12-17-22-12-58,True,Match
31171040,PMC6554954,Nevus of Ota - an intraoral presentation: a case report.,J Med Case Rep,2023-12-17-22-12-58,True,NotMatch
31193001,PMC6510935,Blue nodule on the finger.,JAAD Case Rep,2023-12-17-22-12-58,True,NotMatch
31497428,PMC6707821,"Blue Nevus Developing at a Combined Tetanus, Diphtheria, and Pertussis (Tdap) Vaccination Site: Case Report and Summary of Vaccine-Associated Cutaneous Lesions.",Cureus,2023-12-17-22-12-58,True,Match
31839774,PMC6906959,High-frequency ultrasound in the diagnosis of selected non-melanoma skin nodular lesions.,Postepy Dermatol Alergol,2023-12-17-22-12-58,True,NotMatch
32318009,PMC7154106,Blue Rubber Bleb Nevus Syndrome With Multiple Cavernoma-Like Lesions on MRI: A Familial Case Report and Literature Review.,Front Neurol,2023-12-17-22-12-58,True,NotMatch
32363103,PMC7190562,Eruptive Blue Nevi: A Rare Phenomenon Diagnosed With the Aid of Dermoscopy.,Dermatol Pract Concept,2023-12-17-22-12-58,True,NotMatch
32804731,PMC7478488,Diagnostic value of dermoscopy combined with reflectance confocal microscopy for clinically equivocal blue nevus.,Chin Med J (Engl),2023-12-17-22-12-58,True,Match
33163886,PMC7603844,Dermoscopic rainbow pattern: A strong clue to malignancy or just a light show?,North Clin Istanb,2023-12-17-22-12-58,True,NotMatch
33282575,PMC7710343,Disseminated Eruptive Blue Nevi in a Young Adult Patient.,Cureus,2023-12-17-22-12-58,True,NotMatch
33911572,PMC7992673,Congenital Dermal Melanocytosis on the Foot: A Case Report and Review of the Literature.,Ann Dermatol,2023-12-17-22-12-58,True,NotMatch
33911667,PMC7992596,Localized Cutaneous Argyria Mimicking Blue Nevus after Wearing Earrings.,Ann Dermatol,2023-12-17-22-12-58,True,Match
34158881,PMC8203586,Blue rubber bleb nevus syndrome: Presentation of a case and review of the literature.,Radiol Case Rep,2023-12-17-22-12-58,True,NotMatch
34248538,PMC8255697,Malignant Melanoma within a Cellular Blue Nevi Presenting as a Vascular Malformation and the Connection to Sporadic KRAS Mutations.,Case Rep Dermatol,2023-12-17-22-12-58,True,NotMatch
35079400,PMC8766608,Compound blue nevus: A misleading pigmented melanocytic tumor.,Clin Case Rep,2023-12-17-22-12-58,True,Match
35211347,PMC8863491,Blue Nevus of the Hard Palate: The Importance of a Careful Examination in an Emergency Setting.,Case Rep Dermatol Med,2023-12-17-22-12-58,True,Match
35454827,PMC9024686,Lesion- and Patient-Related Variables May Provide Additional Clues during Dermoscopic Assessment of Blue Nevi-A Retrospective Cohort Study.,Cancers (Basel),2023-12-17-22-12-58,True,NotMatch
35875272,PMC9299949,Recognizing Histopathological Simulators of Melanoma to Avoid Misdiagnosis.,Cureus,2023-12-17-22-12-58,True,NotMatch
36412623,PMC9680327,Recurrence of a Cellular Blue Nevus with Satellitosis-A Diagnostic Pitfall with Clinical Consequences.,Dermatopathology (Basel),2023-12-17-22-12-58,True,Match
36425659,PMC9679269,Atypical presentation of a late-onset blue nevus.,JAAD Case Rep,2023-12-17-22-12-58,True,Match
36892380,PMC9946125,Diving Into the Blue: A Case of Melanoma Arising in a Giant Congenital Blue Nevus During Pregnancy.,Dermatol Pract Concept,2023-12-17-22-12-58,True,Match
36980793,PMC10047087,Deep Learning Approach to Classify Cutaneous Melanoma in a Whole Slide Image.,Cancers (Basel),2023-12-17-22-12-58,True,NotMatch
37150529,PMC10165239,Malignant melanoma associated with a plaque-type blue nevus of the cheek: a case report.,Arch Craniofac Surg,2023-12-17-22-12-58,True,Match
