pmcid,label,caption,graphic
PMC3574755,Figure 4, (a) Lentigo maligna dermoscopy; irregular pigment pseudonetwork covers vascular structures. Homogenous structureless pigmentation is present. (b) Lentigo maligna histopathology showing proliferation of atypical melanocytes with different shape and size in epidermis and dermoepidermal junction (H&E ×400).,ISRN.DERMATOLOGY2013-546813.004
PMC3574755,Figure 5,"(a) Solar lentigo on the cheek (female, 52 years). (b) Same lesion dermoscopy: structureless homogenous pigmentation and numerous openings of hair follicle ostia and adnexal structures. (c) Solar lentigo histopathology showing hyperkeratosis, slight keratinocytes disorganization, and melanization (H&E ×200).",ISRN.DERMATOLOGY2013-546813.005
PMC3574755,Figure 6,Algorithm for diagnostic dermoscopic features of FPSLs.,ISRN.DERMATOLOGY2013-546813.006
PMC3574755,Figure 7,Seborrheic keratosis dermoscopy: (a) cerebriform pattern (brain-like appearance) and (b) fingerprint-like and cerebriform structures in the same lesion.,ISRN.DERMATOLOGY2013-546813.007
PMC4466289,Fig. 1,(A) Multiple brown spots (solar lentigo) on the face before Q-switched Nd:YAG laser treatment (arrow). (B) The treated solar lentigo (arrow) disappeared while the untreated solar lentigo remained.,ad-27-326-g001
PMC4866624,Figure 1.,Chronological dermoscopic changes in Case 1. (A) First visit. (B) 3 months later. (C) 9 months later. (D) 21 months later. [Copyright: ©2016 Watanabe et al.],dp0602a06g001a
PMC4866624,Figure 2.,Chronological dermoscopic changes in Case 2. (A) First visit. (B) 2 months later. (C) 4 months later. (D) 9 months later. [Copyright: ©2016 Watanabe et al.],dp0602a06g002a
PMC4866624,Figure 3.,Light brown pseudonetwork. [Copyright: ©2016 Watanabe et al.],dp0602a06g003
PMC4866624,Figure 4.,Annular granular structure. [Copyright: ©2016 Watanabe et al.],dp0602a06g004
PMC4866624,Figure 5.,Pinkish area. [Copyright: ©2016 Watanabe et al.],dp0602a06g005
PMC4866624,Figure 6.,Gray pseudonetwork. [Copyright: ©2016 Watanabe et al.],dp0602a06g006
PMC4866624,Figure 7.,Blue-gray fine dots. [Copyright: ©2016 Watanabe et al.],dp0602a06g007
PMC4837936,Fig. 1,"Pigmented lesion of the cheek in an elderly man. Biopsy showed atypical intraepidermal melanocytic proliferation extending to the lateral margins. With anti-melan-A staining, a final diagnosis of melanoma in situ was made",40487_2015_12_Fig1_HTML
PMC4837936,Fig. 2,"sAC staining of a lentigo maligna melanoma from the face of a 64-year-old woman. a H&E staining at ×20; b H&E staining at ×40; c sAC staining at ×40; d sAC staining at ×100. sAC is a novel marker that is expressed in a pan-nuclear pattern in LM and LMM lesions. The detection with antibody R21 has an estimated sensitivity of 88 % and therefore can be used to determine the margins of the LM/LMM down to a single cell. Although this immunohistochemical stain is very promising, sAC is not yet widely used in dermatopathology labs due to its limited availability. H&E hematoxylin and eosin, LM lentigo maligna, LMM lentigo-maligna melanoma, sAC soluble adenylyl cyclase",40487_2015_12_Fig2_HTML
PMC4837936,Fig. 3,"Pigmented lesion of the cheek in a middle-aged woman. a Pigmented lesion before removal; b surgical borders as defined by Wood’s lamp; c surgical removal of the lesion; d H&E staining on low-power view (×10); e H&E staining on higher-power view (×20); f H&E staining on high-power view (×40). After removal of the lesion, dermatopathology revealed atypical intraepidermal melanocytic proliferation overlying dermal elastosis extending to all margins; the final diagnosis was melanoma in situ on sun-damaged skin. Even with borders defined by Wood’s lamp, the dermatopathologist deemed it necessary to go back and surgically remove more at all the margins. H&E hematoxylin and eosin",40487_2015_12_Fig3_HTML
PMC5686313,Figure 1,The frequency of patients diagnosed with diabetes mellitus in association with solar lentigo,cjim-8-317-g001
PMC4926481,Figure 1,"Increment of melanocytes in solar lentigo (SL) tissue. (a) A clinical photograph of facial SL. Immunohistochemical staining using antibodies to Melan A (brown color) in (b) normal skin (×200) and (c) SL (×200). The number of melanocytes was increased in the lesional skin of SL, compared with that in the non-lesional skin (scale bar: 50 µm).",ijms-17-00948-g001
PMC4926481,Figure 2,"Effects of monocyte chemoattractant protein-1 (MCP-1) on CCR2 expression in (a) normal human melanocytes (NHMs) were evaluated by Western blotting. Cells were treated with 100 ng/mL MCP-1 for the indicated times. Cell lysates were assessed by Western blot analysis using antibodies against CCR2. β-actin was used as the loading control. Immunohistochemical analysis of CCR2 expression in (b) normal skin tissue and (c) SL tissue (scale bar: 50 µm). In both normal skin tissue and SL tissue, CCR2 staining was observed in the epidermal constituent cells including keratinocytes and melanocytes.",ijms-17-00948-g002
PMC4926481,Figure 3,"In vitro cell proliferation evaluated using the 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyl tetrazolium bromide (MTT) assay. (a) Normal human keratinocytes (NHKs) were treated with 200–800 ng/mL MCP-1 for the indicated times; (b) NHMs were treated with 100–800 ng/mL MCP-1 for the indicated times, followed by addition of MTT, and absorbance was then measured at 570 nm in a microplate reader. * p < 0.05, and ** p < 0.01 by the Student‘s t-test.",ijms-17-00948-g003
PMC4926481,Figure 4,"(a) Morphological changes in NHKs following treatment with MCP-1 (200 or 400 ng/mL) were observed (arrow) (scale bar: 50 µm); (b) nuclear length was calculated using the Image J software on bright field microscope image. Three fields were selected to calculate nuclear size (10 cells per field). Median, interquartile range, minimum, and maximum are depicted by box plots; (c) effects of MCP-1 on NHK senescence were evaluated by Senescence-Associated Beta-Galactosidase (SA-β-Gal) staining. NHKs were seeded at the same density in 6-well plates and were stained for SA-β-Gal, using a commercial histochemical staining kit. SA-β-Gal activity (blue lights) was increased in the presence of 200–400 ng/mL MCP-1 for 72 h (scale bar: 50 µm); (d) five fields were selected to calculate the SA-β-Gal staining area in each group and the average was taken as the total area. The data are presented as the mean ± SD (n = 3). ** p < 0.01 by the Student’s t-test.",ijms-17-00948-g004
PMC4926481,Figure 5,(a) The expression level of senescence-associated proteins in NHKs following MCP-1 treatment for 72 h was examined by Western blotting analysis. β-actin was used as the loading control; (b) qPCR analysis detected a induction of mRNA levels of p53 and p53 target genes p21 and plasminogen activator inhibitor-1 (PAI-1) in NHKs following MCP-1 treatment for 48 h. UV irradiation was used as positive control. The data are presented as the mean ± SD (n = 3). ** p < 0.01 by the Student’s t-test.,ijms-17-00948-g005
PMC4926481,Figure 6,(a) Effects of MCP-1 on melanogenesis. Melanin content was measured in NHMs after 120 h of treatment with 100–800 ng/mL MCP-1. Data are the mean ± standard deviation (SD) of triplicate assays and are expressed as a percentage of the control; (b) the effects of MCP-1 on NHM senescence were evaluated by SA-β-Gal staining. Cells were seeded at the same density in 6-well plates and were stained for SA-β-Gal using a commercial histochemical staining kit (scale bar: 50 µm); (c) proliferation-associated proteins in NHMs were determined after treatment with 200 or 400 ng/mL MCP-1 for 72 h. β-actin expression was detected as the loading control.,ijms-17-00948-g006
PMC4926481,Figure 7,"Localization of CCR2 in the epidermis from (a) normal skin tissue and (b) SL tissue was evaluated by double immunofluorescence staining. Skin tissues were stained with Alexa-Fluor 546-conjugated (for Melan A (red)) secondary antibody for 30 min. The samples were washed, and then incubated with FITC-conjugated goat anti-rabbit IgG secondary antibody against Rb and CCR2 (green) for 30 min at room temperature (scale bar: 20 µm). Yellow and arrow, Melan A-positive melanocytes with CCR2 co-localization; (c–e) After DAPI staining, the sections were mounted and the localization of Rb (green), CCR2, and Melan A (red) was detected using a confocal laser scanning microscope (scale bar: 20 µm).",ijms-17-00948-g007
PMC4884703,Fig. 1,"Skin types pigmentation. In lightly pigmented skin, melanosomes are smaller, mainly at early stages I and II of maturation and they are transferred to the surrounding keratinocytes as clusters in membrane bound organelles. In darkly pigmented skin, melanosomes are more abundant, larger, at stage IV and are singly transferred to the neighbouring cells. Their degradation appears also slower than that observed in light skin, as melanins is yet detected in the stratum corneum. Immunohistochemical analysis of the expression of MART-1 in a skin specimen. Nuclei are counterstained with haematoxylin (×200).",ad-28-279-g001
PMC4884703,Fig. 2,"Epithelial-mesenchymal melanogenic interplay and hyperpigmentary disorders: altered expression of growth factors/mediators and their receptors regulating melanocyte functionality has been shown in several hyperpigmentations, including solar/senile lentigo, melasma, dermatofibroma and seborrhoeic keratosis (H&E, ×100). KGF: keratinocyte growth factor, KGFR: keratinocyte growth factor receptor, SCF: stem cell factor, HGF: hepatocyte growth factor, ET-1: endothelin-1, α-MSH: alpha melanocyte-stimulating hormone, ETBR: endothelin B receptor, sFRP2: secreted frizzled-related protein 2, MMP2: metalloproteinase 2, VEGF: vascular endothelial growth factor.",ad-28-279-g002
PMC4884703,Fig. 3,"Vitiligo as a model of deregulated epithelial-mesenchymal melanogenic interplay in hypopigmented disorders (H&E, ×100). KGF: keratinocyte growth factor, SCF: stem cell factor, ET-1: endothelin-1, GM-CSF: granulocyte macrophage colony-stimulating factor, TNF-α: tumor necrosis factor alpha, IL-1α: interleukin 1 alpha, bFGF: basic fibroblast growth factor, DKK1: dickkopf 1.",ad-28-279-g003
PMC6132099,Figure 1,Combined treatment effect on solar lentigines visualized using image analysis before (any treatment) and after (2 months after the final biophotonic treatment),CCR3-6-1868-g001
PMC6246060,Figure 1,A flat brown macule 0.8 × 0.8 cm on the right side of the nose of a 50-year-old woman. [Copyright: ©2018 Stefanis et al.],dp0804a15g001
PMC6246060,Figure 2,"Dermoscopic examination revealed light-brown discoloration among follicular openings, which are variably sized and retain their white color (right). [Copyright: ©2018 Stefanis et al.]",dp0804a15g002
PMC6246060,Figure 3,Photomicrograph of histology. Findings include the presence of proliferation of single atypical melanocytes along the basal cell layer and the follicular epithelium. Mild elastosis is also present. [Copyright: ©2018 Stefanis et al.],dp0804a15g003
PMC6381907,Fig. 1,"a Dependency of the pigment grade (i.e., 1–3) and the cornification grade (i.e., 1–3). There was an increasing pigmentation grade with increasing cornification. b Increasing cornification grade with increasing length of the rete ridges. c Pigmentation grades in the different layers (suprabasal, basal, and dermal) of the face. Basal layers show the highest pigmentation grade, followed by suprabasal layers, while dermal layers have more moderate pigmentation grades. d Pigmentation grades in the different layers (suprabasal, basal, and dermal) of the hands. Basal layers shows the highest pigmentation grade, followed by suprabasal layers, while dermal layers have more moderate pigmentation grades.",dpa-0006-0001-g01
PMC6381907,Fig. 2,"a Masson-Fontana staining of a solar lentigo revealing compact cornification above elongated rete ridges and tighter cornification above areas of deep and intense pigment. Less compact cornification above the excretory duct (a1); stratum corneum above the orifice (a2) and above the area with a high basal and suprabasal pigmentation (a3); higher and denser pigment in stratum corneum above areas with a high basal pigmentation (a4), and lower pigment in stratum corneum above rete ridges with a lower pigmentation (a5). b Solar lentigines in H&E staining. b1 Typical histological pattern showing elongated rete ridges and compact cornification and distinct actinic elastosis. b2 Atrophic solar lentigo derived from the face. b3 Solar lentigo with transformation into seborrheic keratosis. b4 Area with elongated rete ridges showing a higher compact cornification than the area with more atrophic epidermis. c p53 overexpression with a scattered distribution. There was a higher expression in areas with compact cornification and a lower expression in areas with less compact cornification. d Notch1 expression in a lesion derived from the face with a more atrophic epidermis and basket-woven cornification with Hoechst 6244 nuclear counterstaining (d1), black-white filter (d2), and p53 reactivity of the same lesion (d3). e p53 and Notch1 expression in an atrophic area with more compact cornification of a solar lentigo of the face. f Solar lentigo of the dorsum of a hand with elongated rete ridges and compact cornification with p53 and Notch1 positivity. g Atrophic lesion deriving from the dorsum of the hand with basket-woven cornification; a higher Notch1 expression was found on the right end with an elongated rete ridge (g1), black-white (g2), nuclear counterstaining with Hoechst 6244 (g3), and p53 (g4).",dpa-0006-0001-g02
PMC6475553,Figure 1,Initially the lesion resembled many other lesions in the patient's sun-exposed skin areas. The lesion was a 3 mm x 2 mm macule colored tan to dark brown involving the lateral segment of the right inferior eyelid.,CRIDM2019-3907671.001
PMC6475553,Figure 2,"Presentation of lesion after 1,064 nm QS Nd:YAG laser therapy: 4 mm x 2 mm asymmetric macule colored tan to dark brown to black involving the lateral segment of the right inferior eyelid.",CRIDM2019-3907671.002
PMC6487394,Figure 1,"Effects of melanogenic inhibitors on the pigmentation of zebraﬁsh embryos. (A) without inhibitor, (B) D. simplex and (C) kojic acid",ijpr-18-383-g001
PMC6487394,Figure 2,Effects of D. simplex and kojic acid on oxidation of L-tyrosine by mushroom and zebrafish tyrosinase at 100 μg/mL,ijpr-18-383-g002
PMC5979541,Figure 1,Cell viability (%) of B16F10 cells after 48 h of treatment with sesamol. The cell viability was below 80% at sesamol doses over 100 µM. Each value is presented as the mean ± SD. Significant difference with control group: *** p < 0.001.,ijms-19-01108-g001
PMC5979541,Figure 2,"Melanin content (%) of B16F10 cells and cell pellets after 48 h of treatment with sesamol. Seasamol significantly inhibited melanin synthesis. Each value is presented as the mean ± SD. Significant difference versus control: ###
p < 0.001. Significant difference versus α-MSH-treated group: *** p < 0.001. Positive control: 1 mM arbutin.",ijms-19-01108-g002
PMC5979541,Figure 3,"(A) Tyrosinase activity (%) of B16F10 cells after 48 h of treatment with sesamol. Sesamol inhibited tyrosinase activity in B16F10 cells. Each value is presented as the mean ± SD. Significant difference versus control: ###
p < 0.001. Significant difference versus α-MSH-treated group: * p < 0.05, ** p < 0.01, *** p < 0.001. Positive control: 1 mM arbutin. (B) Effect of sesamol on α-MSH-induced protein expression of tyrosinase and TRP-1 in B16F10 cells. Sesamol suppressed tyrosinase and TRP-1 protein levels. Each value is presented as the mean ± SD. Significant difference versus control: ###
p < 0.001, ##
p < 0.01. Significant difference versus α-MSH-treated group:** p < 0.01, *** p < 0.001.",ijms-19-01108-g003
PMC5979541,Figure 4,"Effect of sesamol on α-MSH-induced protein expression of MC1R and MITF in B16F10 cells. Each value is presented as the mean ± SD. Significant difference versus control: ###
p < 0.001; Significant difference versus α-MSH-treated group: * p < 0.05, ** p < 0.01, *** p < 0.001.",ijms-19-01108-g004
PMC5979541,Figure 5,"Effect of sesamol on α-MSH-induced protein expression of p-GSK3β and p-AKT in B16F10 cells. Each value is presented, in comparison with the control group, as the mean ± SD., #
p < 0.05, and ###
p < 0.001; and, in comparison with the α-MSH treated group, as ** p < 0.01, and ***p < 0.001.",ijms-19-01108-g005a
PMC5979541,Figure 6,"Effect of sesamol on α-MSH-induced protein expression of p-ERK in B16F10 cells. Each value is presented, in comparison with the α-MSH-treated group, as the mean ± SD. Significant difference versus α-MSH-treated group: *** p < 0.001.",ijms-19-01108-g006
PMC5979541,Figure 7,"(A) Effect of sesamol and H-89 (PKA/MSK inhibitor) on melanin content (%) in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group). (B) Effects of sesamol and H-89 (PKA/MSK inhibitor) on protein expression of tyrosinase in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group). (C) Effects of sesamol and LY 294002 (PI3K inhibitor) on melanin content (%) in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group). (D) Effects of sesamol and LY 294002 (PI3K inhibitor) on protein expression of tyrosinase in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ** p < 0.01, *** p < 0.001 (Significant difference versus α-MSH treated group).",ijms-19-01108-g007
PMC5979541,Figure 8,"(A) Effects of sesamol and PD 98059 (ERK inhibitor) on melanin content (%) in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group). (B) Effects of sesamol and PD 98059 (ERK inhibitor) on protein expression of tyrosinase in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group).",ijms-19-01108-g008
PMC5979541,Figure 9,"Effects of sesamol and SB 203580 (p38 inhibitor) on melanin content (%) in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± S.D. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group).",ijms-19-01108-g009
PMC5979541,Figure 10,"(A) Effect of sesamol and JNK inhibitor II on melanin content (%) in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group). (B) Effects of sesamol and JNK inhibitor II on protein expression of tyrosinase in α-MSH-treated B16F10 cells after 48 h. Each value is presented as the mean ± SD. ###
p < 0.001 (Significant difference versus control); *** p < 0.001 (Significant difference versus α-MSH treated group).",ijms-19-01108-g010
PMC7201316,Figure 1,"Most frequent diseases (n) in patients aged 60 years and older who participated in the teledermatology project according to sex from July 2017 to July 2018, in São Paulo, Brazil.",jmir_v22i4e16700_fig1
PMC7201316,Figure 2,"Most frequent group of diseases (%) in patients aged 60 years and older who participated in the teledermatology project by group age from July 2017 to July 2018 in São Paulo, Brazil.",jmir_v22i4e16700_fig2
PMC7201316,Figure 3,"Most frequent lesions (n) sent to biopsy, dermatologists, and back to physician in patients aged 60 years and older who participated in the teledermatology project from July 2017 to July 2018 in São Paulo, Brazil.",jmir_v22i4e16700_fig3
PMC6493707,Fig 1,CONSORT flow chart of the study design.,pone.0214714.g001
PMC6493707,Fig 2,Digital standardized photo.Standardized photos were taken at T0 (baseline) with a plastic film placed over the hands to enable reproduction of the exact location of the target lesion during the follow-up.,pone.0214714.g002
PMC6493707,Fig 3,"Intensity of papillary brightness.The intensity of papillary brightness is calculated through a numerical qualitative scale ranging from 1 to 3; 1: mild brightness resembling healthy skin; 2: intermediate brightness; 3: intense and sharp brightness of the papillary rim, due to a hyperpigmentation (melanin) of keratinocytes and melanocytes forming the rim.",pone.0214714.g003
PMC6493707,Fig 4,"Papillae features assessed for the “DEJ destructuring” score.Evaluation of the most prevalent feature in each of the four quadrants of the image acquired (high left, high right, bottom left, bottom right).",pone.0214714.g004
PMC6493707,Fig 5,Color analysis.Seasonal effect of luminance of reference lentigines throughout the year.,pone.0214714.g005
PMC6493707,Fig 6,RCM and papillary brightness intensity.Papillary brightness intensity score at Reflectance Confocal Microscopy (RCM) over the 9 month follow-up period: dermocosmetic lightening product (solid line) and moisturizing product (dotted line).,pone.0214714.g006
PMC6493707,Fig 7,RCM and papillary contrast.Papillary contrast at Reflectance Confocal Microscopy (RCM) over the 9 month follow up period: dermocosmetic lightening product (solid line) and moisturizing product (dotted line).,pone.0214714.g007
PMC6493707,Fig 8,RCM and DEJ.DEJ destructuring score over the 9 month follow up period: dermocosmetic lightening product (solid line) and moisturizing product (dotted line).,pone.0214714.g008
PMC6493707,Fig 9,Color analysis.Color analysis for the lentigines luminance (Fig 9A) and the degree of redness (Fig 9B) for subjects treated with the dermocosmetic lightening product compared to moisturizing product; dermocosmetic lightening product (solid line) and moisturizing product (dotted line).,pone.0214714.g009
PMC6493707,Fig 10,"Physician global assessment.Fig 10A: clinical evaluation according to the dynamic Physician Global Assessment (PGA) of the 72 target lesions, presented according to the topical product applied. Fig 10B: clinical images of the 3 categories of improvement observed according to the PGA scale; slight clearance (a: T0, a’: T12), moderate clearance (b: T0, b’: T12) and significant clearance (c: T0, c’:T12), respectively.",pone.0214714.g010
PMC6493707,Fig 11,"Patient evaluation.Patient efficacy assessment as either slightly improved, mostly improved or not improved.",pone.0214714.g011
PMC7788431,Fig. 1,"The schematics for the flow of collecting data and photographs of the lesions during the teletriage project from July 2017 to July 2018 in the city of São Paulo, Brazil.",gr1
PMC7788431,Fig. 2,"The 10 most common skin conditions presented by the patients who participated in the teletriage project, categorized according to sex (A) and referrals (B), from July 2017 to July 2018 in the city of São Paulo.",gr2
PMC7788431,Fig. 3,"The proportions of patients referred to biopsy, in-presence dermatologists, and general physicians by the teledermatologists in the teletriage project from July 2017 to July 2018 in the city of São Paulo.",gr3
PMC7788431,Fig. 4,"The 10 most frequent causes for referrals to biopsy, in-presence dermatologists, and back to physicians among patients who participated in the teletriage project from July 2017 to July 2018 in the city of São Paulo.",gr4
PMC7788431,Fig. 5,"The 10 most common skin conditions presented by the patients who participated in the teletriage project, categorized according to age, from July 2017 to July 2018 in the city of São Paulo.",gr5
PMC7788431,Fig. 6,The proportions of the patients medicated (A) and classes of drugs prescribed (B) during the teletriage project from July 2017 to July 2018 in the city of São Paulo.,gr6
PMC6695993,Figure 1,"Clinical appearance of SLs and the immunochemistry of SLs and non-lesional skin with antibodies to various melanogenic cytokines and receptors [2,4]. L: Lesion, NL: Non-lesion. (a) Clinical appearance of SLs on the forearm; (b) Hemoxylin & Eosin staining; (c,d) Immunohistochemistry with anti-bFGF; (e,f) Immunohistochemistry with anti-GROα; (g,h) Immunohistochemistry with anti-EDN1; (i,j) Immunohistochemistry with anti-EDNBR; (k,l) Immunohistochemistry with anti-SCF; (m,n) Immunohistochemistry with anti-c-KIT; (o,p) Immunohistochemistry with anti-IL-1α; (q,r) Immunohistochemistry with anti-TNF.",ijms-20-03666-g001
PMC6695993,Figure 2,"Melanogenic paracrine cytokine networks between skin cells [8,25,26,30].",ijms-20-03666-g002
PMC6695993,Figure 3,Autocrine cytokine linkages in UVB-exposed human keratinocytes and in the epidermis of SL.,ijms-20-03666-g003
PMC6695993,Figure 4,A summary of the complex mutual relationships between SCF and EDN1 linkages in the lesional epidermis of SLs.,ijms-20-03666-g004
PMC6695993,Figure 5,"The biological sequence for the hyperpigmentation mechanism involved in SLs [2,4,8,25].",ijms-20-03666-g005
PMC6695993,Figure 6,Inhibitory effects of spiroether on EDN1 induced intracellular calcium mobilization [1].,ijms-20-03666-g006
