pmcid,label,caption,graphic,disease,modality
PMC9308975,Figure 3,"Dermoscopic features of vascular malformations and tumors (polarized mode, DermLite DL4, 10X)Figure 3: (a) Dermoscopy shows predominant red to reddish-purple lacunae (arrow) in the case of angiokeratoma. Note the absence of vascular dots and vascular structureless area, and the presence of occasional vascular globule (inset shows angiokeratoma on the forearm). (b) Dermoscopy shows multiple blue, red, and bluish-red lacunae and structureless areas in the case of venous malformation (Inset shows venous malformation of the scrotum). (c) and (d) Dermoscopy shows a mixed vascular pattern: red dots, globules, lacunae, and structureless area in the case of infantile hemangioma (inset shows infantile hemangioma on the trunk). (e) Dermoscopy shows a red structureless area and shiny white structures under polarized mode in the case of pyogenic granuloma (Inset shows pyogenic granuloma on the scalp). The prominence of white color under nonpolarized mode (inset, right lower side). Note the absence of red dots, globules, and lacunae. (f) Dermoscopy shows a red structureless area and white lines in the case of cherry angioma. Note the absence of red dots, globules, and lacunae (inset shows cherry angioma (arrow) on the trunk).",cureus-0014-00000026292-i03,NotMatch,Match
PMC9308975,Figure 4,"Dermoscopic and histopathological features of vascular tumorsFigure 4: (a) Dermosopy (Polarized mode, DermLite DL4, 10X) shows prominent red dots, globules, and structureless areas. Note the presence of keratotic plug and the absence of lacunae (Inset shows verrucous hemangioma on the thigh). (b) Diffuse capillary proliferation in the upper dermis in the case of verrucous hemangioma. Note the absence of grossly dilated and congested vessels as seen in angiokeratoma (H & E, X400). (c) Dermoscopy shows (Polarized mode, DermLite DL4, 10X) ill-defined pink structureless area in the case of subungual glomus tumor (Inset shows subungual (arrow) glomus tumor). (d) The proliferation of cuboid glomus cells (H & E, X400)",cureus-0014-00000026292-i04,NotMatch,Match
PMC9308975,Figure 5,A proposed diagnostic algorithm for vascular malformations. A proposed diagnostic algorithm for vascular malformations.,cureus-0014-00000026292-i05,NotMatch,NotMatch
PMC9308975,Figure 6,A proposed diagnostic algorithm for vascular tumorsA proposed diagnostic algorithm for vascular tumors,cureus-0014-00000026292-i06,NotMatch,NotMatch
PMC9821103,Figure 1,"Patch stage Kaposi’s sarcoma. (A,B). Active patches on the feet of a 79-year-old female patient suffering from classic Kaposi’s sarcoma. (C). Dermoscopy of one of the patches revealed a homogeneously structureless pinkish-brown area crossed by fine branching vessels. (D). Ultrasonography showed a thin hypoechoic linear band in the superficial dermis. (E). Histologically, the lesion was characterized by a dermal proliferation of spindle cells forming sinuous vascular spaces and a lymphocytic infiltrate [Hematoxylin-eosin, 40×]. (F). Higher magnification revealing the promontory sign (*) with protrusion of vascular structures into lumens of the few newly formed vascular spaces [H-E, 100×].",jcm-12-00278-g001,NotMatch,NotMatch
PMC9821103,Figure 2,"Bullous Kaposi’s sarcoma. (A). Angiomatous plaque on the right foot medial surface of a 75-year-old male patient with classic Kaposi’s sarcoma. (B). Magnification of the area showing confluent bullae forming a plaque. (C). Dermoscopy of a bulla showing a target-shaped lesion with whitish, purple and red concentric, structureless areas and short dilated vessels in the periphery. (D). Ultrasonography revealed a homogenous, hypoechoic lesion in the dermis and subcutis. Color-Doppler showed intense intralesional and deep vascular flow. (E). Histological examination showed dilated interstitial spaces delimited by bundles of spindled cells in association with erythrocyte extravasation in the dermis (H-E, 20×). (F). Hemorrhagic-necrotic material in the upper part of the image (H-E, 40×). H. At higher magnification we can appreciate the phenomenon of autolumination (*): the presence of an erythrocyte within a paranuclear vesicle in one spindle cell (H-E, 200×).",jcm-12-00278-g002,NotMatch,NotMatch
PMC9821103,Figure 3,"Nodular Kaposi’s sarcoma. (A). Hyperkeratotic nodules on the left forearm of an 81-year-old patient suffering from classic Kaposi’s sarcoma. (B). Dermoscopy showed a purplish nodule with whitish-yellow collarette. The rainbow pattern can be clearly seen. (C,D). A hypoechoic nodular lesion, characterized by vascular signal detected with Color-Doppler at the lower pole. (E). Histology showed fascicles of spindle cells forming sinuous vascular spaces in the dermis, especially towards the periphery of the lesion (H-E, 20×). (F). Higher magnification revealed eosinophilic hyaline globules as a result of the autolumination process (H-E, 100×).",jcm-12-00278-g003,NotMatch,NotMatch
PMC9821103,Figure 4,"Exophytic nodular Kaposi’s sarcoma. (A). Exophytic nodules on the left ankle of an 84-year-old male patient diagnosed with classic Kaposi’s sarcoma. (B). Magnification of a translucent purplish-red nodule characterized by telangiectasias. (C). Dermoscopy showed dilated, serpentine vessels, homogeneously distributed across the nodule. (D). B-mode ultrasonography showed multiple nodules divided by septa and characterized by inhomogeneous hypoechogenicity. (E,F). Histology revealed a well-circumscribed dermal mass formed by monomorphic spindled cells organized in bundles and delimited by dilated confluent vascular spaces (H-E, 20× and 80×).",jcm-12-00278-g004,NotMatch,NotMatch
PMC9821103,Figure 5,"Deep nodular Kaposi’s sarcoma. (A). Deep nodule on the right heel of a 61-year-old male patient suffering from classic Kaposi’s sarcoma. (B). Dermoscopy without applying pressure showed serpentine vessels with a reticulated distribution. (C) Dermoscopy with downward pressure caused the emptying of the vessels. (D). B-mode ultrasonography revealed a hypoechoic nodule with posterior enhancement. (E). Histology showed some grouped nodules deeply localized in the dermis, and separated by fibrous septa (H-E, 20×). (F). Spindled cells arranged in haphazard fascicles. Intra- and extracellular hyaline globules were detectable (H-E, 100×).",jcm-12-00278-g005,NotMatch,NotMatch
PMC9821103,Figure 6,"Glomus tumor. (A). A painful nodule located on the left forearm of an 85-year-old woman suffering from classic Kaposi’s sarcoma. (B). Dermoscopy showed a purple-pinkish nodular lesion characterized by arborescent vessels. (C,D). B-mode ultrasonography revealed a horizontally oriented, hypoechoic mass with clear borders. On the left, we can see the afferent artery with the so-called stalk-sign. (E). Histopathology revealed a mixed eosinophilic and basophilic well-defined mass (H-E, 20×). (F). At higher magnification, the specimen was characterized by round glomus cells with pale eosinophilic cytoplasm. Tumor stroma appeared myxoid and edematous (H-E, 80×).",jcm-12-00278-g006,NotMatch,NotMatch
PMC9821103,Figure 7,"Pyogenic granuloma. (A). A pedunculated, angiomatous, rapidly growing nodular lesion on the right forearm of a 44-year-old male patient suffering from HIV-associated Kaposi’s sarcoma. (B). Dermoscopy of the nodule was characterized by homogeneous white-reddish areas with numerous linear-irregular vessels. Blanching of the blood vessels due to the pressure applied on the skin surface is shown in the left part of the nodule. (C). Ultrasonography showed an inhomogeneous, hypoechoic, and capsulated oval mass. (D). Color-Doppler analysis revealed a highly vascularized peduncle (speed 28.7 cm/s). (E). Histology showed discontinuous parakeratinized stratified squamous epithelium and vascular spaces in the underlying stroma; (F). The nodule did not present fibrous septa, but a fibrinopurulent membrane on the periphery (H-E, 20× and 80×).",jcm-12-00278-g007,NotMatch,NotMatch
PMC10052682,Figure 1,Dermatoscope view with a millimeter scale of a venous lake before the laser application (A) and immediately after the laser application (B).,jcm-12-02292-g001,Match,NotMatch
PMC10052682,Figure 2,(A) Preoperative optical findings; (B) laser irradiation of the vascular lesion with no contact technique; (C) optical findings just after the laser application; (D) 1 week after the treatment; (E) 2 years after the treatment.,jcm-12-02292-g002,NotMatch,NotMatch
PMC10298619,Figure 1,VL on left upper eyelid,JCAS-16-62-g001,NotMatch,NotMatch
PMC10298619,Figure 2,Removal of VL using a toothed pair of forceps,JCAS-16-62-g002,NotMatch,NotMatch
PMC10298619,Figure 3,"Closure using non-absorbable 6-0 Ethilon, simple interrupted sutures",JCAS-16-62-g003,NotMatch,NotMatch
PMC10298619,Figure 4,After 1 month of suture removal,JCAS-16-62-g004,NotMatch,NotMatch
PMC6132091,Figure 1,Venous lake of the inferior lip of small dimension,CCR3-6-1923-g001,Match,NotMatch
PMC9832939,Video 1,Diode laser (980 nm) applicationApplication of diode laser for treatment of the oral vascular lesion.,,NotMatch,NotMatch
PMC9832939,Figure 1,Postoperative photographs(A) 24 hours control; (B) 48 hours control.,cureus-0015-00000033643-i01,NotMatch,NotMatch
PMC9832939,Figure 2,"Follow-up photographs(A) Initial, (B) seven days postoperation, (C) 14 days postoperation, and (D) 30 days postoperation.",cureus-0015-00000033643-i02,NotMatch,NotMatch
