pmcid,label,caption,graphic,disease,modality
PMC10294281,Fig. 1.,Clinical images demonstrating evolution of lesions over time in 2016 (a) and 2022 (b).,cde-2023-0015-0001-530423_F01,NotMatch,NotMatch
PMC10294281,Fig. 2.,"Histopathology for the skin biopsy, demonstrating epidermal hyperplasia and basal layer hyperpigmentation overlying a plate-like proliferation of fascicles of bland spindle cells in the upper reticular dermis (H&E, ×40) (a). b Higher power image of (a) (H&E, ×100). c Higher power image of (a) (H&E, ×400). d Immunohistochemistry highlighting the SMA-positive myofibroblasts within the lesion. Note that the small vessels also stain positive, which demonstrates a positive internal control (SMA, ×400). e Immunohistochemistry demonstrating scattered, non-specific positivity of factor XIIIa within the lesion (factor XIIIa, ×400). SMA, smooth muscle actin.",cde-2023-0015-0001-530423_F02,NotMatch,Match
PMC8825690,Figure 1,"Cutaneous squamous cell carcinoma within a black tattoo on the left forearmDistant (A) and closer (B, C, and D) views of the left forearm of a 57-year-old man. A black tattoo had been inoculated on his left forearm 35 years ago. A new, asymptomatic 10 x 10-millimeter scaly nodule had recently developed within the tattoo (black arrow). The larger purple oval (C and D) demonstrates the lateral extension of the tumor; the smaller purple oval (D) shows the biopsy site.",cureus-0014-00000021083-i01,NotMatch,Match
PMC8825690,Figure 2,"Squamous cell carcinoma and tattooOne-half of the bisected tissue specimen shows hyperkeratosis (thickening of the stratum corneum) and acanthosis (thickening of the epidermis). Squamous cell carcinoma (red oval in the center of the specimen) is demonstrated by the extension of the atypical keratinizing epithelium into the sun-damaged dermis. Actinic keratosis, appearing as atypical keratinocytes in the epidermal basal layer, is shown in the lateral portions of the specimen. Tattoo pigment is also present in the lateral specimen (black oval) (hematoxylin and eosin, x2).",cureus-0014-00000021083-i02,NotMatch,NotMatch
PMC8825690,Figure 3,"Tattoo pigment and squamous cell carcinomaDistant (A) and closer (B, C, and D) views of the bisected specimen from Figure 2. The area within the black oval shows hyperkeratosis, acanthosis, and lymphocytic inflammation in the solar elastosis-containing superficial dermis. Within the black oval, black tattoo pigment (black arrows in C and D) is present (hematoxylin and eosin: A, x4; B, x10; C, x20; D, x40).",cureus-0014-00000021083-i03,NotMatch,Match
PMC8825690,Figure 4,"Tattoo-associated squamous cell carcinomaThe other half of the bisected tissue specimen shows invasive squamous cell carcinoma in the center of the specimen (red oval). The epidermis shows hyperkeratosis and acanthosis with hemorrhage in the stratum corneum. Atypical keratinizing epithelium extends deeply into the lymphocyte-containing dermis (hematoxylin and eosin, x4).",cureus-0014-00000021083-i04,NotMatch,Match
PMC8825690,Figure 5,"Invasive squamous cell carcinoma that developed within a black tattooDistant (A) and closer (B) views of the bisected specimen from Figure 4. The area within the red oval shows keratinizing tumor extending from the hyperkeratotic and acanthotic epidermis into the solar elastosis-containing dermis. In the deep reticular dermis, there is dense lymphocytic inflammation and invasion of large aggregates of atypical squamous tumor cells (red triangles) (hematoxylin and eosin:  A: x10; B: x20).",cureus-0014-00000021083-i05,NotMatch,Match
PMC6937457,Figure 1,Clinical presentation of dermatomyofibroma showing an ill-defined and linear reddish-brown indurated dermal plaque measuring approximately 7 × 3 cm over the nape of the neck.,omz126f1,Match,NotMatch
PMC6937457,Figure 2,"(A) Low-power microscopic view of dermatomyofibroma showing the infiltrating fascicles of bland-looking spindle cells. Hematoxylin-eosin stain ×100. (B) High-power microscopic view of dermatomyofibroma showing the spindle- and oval-shaped nuclei of the tumor cells, which are mixed with small blood vessels and lipocytes. Note the absence of necrosis, pleomorphism and mitoses. Hematoxylin-eosin stain ×400",omz126f2,Match,Match
PMC6937457,Figure 3,"(A) IHC stain for h-caldesmon is strongly positive. This finding is in favor of dermatomyofibroma. The tumor was, however, negative for CD34, factor 13A and S100 protein. IHC stain ×200. (B) IHC stain for C-34 is negative. Note the presence of positive internal control in some blood vessels. IHC stain ×400.",omz126f3,Match,NotMatch
