pmid,pmcid,title,journal,insert_time
10789732,PMC2363392,Feasibility of targeted early detection for melanoma: a population-based screening study.,Br J Cancer,2023-12-17-22-14-20
10804294,PMC5926464,"Biodistribution of boron concentration on melanoma-bearing hamsters after administration of p-, m-, o-boronophenylalanine.",Jpn J Cancer Res,2023-12-17-22-13-37
10817514,PMC2374510,Adjuvant interferon in the treatment of melanoma.,Br J Cancer,2023-12-17-22-14-13
10839308,PMC2363233,Mortality from cutaneous melanoma: evidence for contrasting trends between populations.,Br J Cancer,2023-12-17-22-14-13
10864211,PMC2363258,Failure in post-transcriptional processing is a possible inactivation mechanism of AP-2alpha in cutaneous melanoma.,Br J Cancer,2023-12-17-22-14-06
10883660,PMC2374544,What can we learn from phase II adjuvant trials in melanoma?,Br J Cancer,2023-12-17-22-14-13
10901368,PMC2363472,Limitations of the nested reverse transcriptase polymerase chain reaction on tyrosinase for the detection of malignant melanoma micrometastases in lymph nodes.,Br J Cancer,2023-12-17-22-13-21
10944593,PMC2363508,Lung metastases from melanoma: when is surgical treatment warranted?,Br J Cancer,2023-12-17-22-14-20
10970683,PMC2374688,"Soluble interleukin-2 receptor, intercellular adhesion molecule-1 and interleukin-10 serum levels in patients with melanoma.",Br J Cancer,2023-12-17-22-14-13
11011118,PMC5926440,Co-expression of thymidine phosphorylase and heme oxygenase-1 in macrophages in human malignant vertical growth melanomas.,Jpn J Cancer Res,2023-12-17-22-14-13
11027436,PMC2363599,Overexpression of melanoma inhibitory activity (MIA) enhances extravasation and metastasis of A-mel 3 melanoma cells in vivo.,Br J Cancer,2023-12-17-22-13-59
1108459,PMC2595262,Progress of immunotherapy in the treatment of malignant melanoma.,Yale J Biol Med,2023-12-17-22-14-13
11092979,PMC5926280,Mapping of melanoma modifier loci in RET transgenic mice.,Jpn J Cancer Res,2023-12-17-22-13-44
11104570,PMC2363459,Definition of the role of chromosome 9p21 in sporadic melanoma through genetic analysis of primary tumours and their metastases. The Melanoma Cooperative Group.,Br J Cancer,2023-12-17-22-13-59
11104796,PMC2193101,Cross-priming of naive CD8 T cells against melanoma antigens using dendritic cells loaded with killed allogeneic melanoma cells.,J Exp Med,2023-12-17-22-13-21
11139316,PMC2363612,Extra c-myc oncogene copies in high risk cutaneous malignant melanoma and melanoma metastases.,Br J Cancer,2023-12-17-22-13-51
11207050,PMC2363762,Malignant melanoma is genetically distinct from clear cell sarcoma of tendons and aponeurosis (malignant melanoma of soft parts).,Br J Cancer,2023-12-17-22-13-44
11223543,PMC5926699,"Structure, expression and chromosome mapping of MLZE, a novel gene which is preferentially expressed in metastatic melanoma cells.",Jpn J Cancer Res,2023-12-17-22-14-13
11259098,PMC2363810,Lectin binding to cutaneous malignant melanoma: HPA is associated with metastasis formation.,Br J Cancer,2023-12-17-22-14-06
11336461,PMC2363874,Adjuvant interferon in melanoma - a resurrection?,Br J Cancer,2023-12-17-22-14-06
11355977,PMC2408839,Cutaneous melanoma.,Br J Cancer,2023-12-17-22-14-06
11445001,PMC34515,The velocity of ultrasound in human primary melanoma tissue - implications for the clinical use of high resolution sonography.,BMC Dermatol,2023-12-17-22-14-06
11531261,PMC2364120,In vitro anti-tumour activity of alpha-galactosylceramide-stimulated human invariant Valpha24+NKT cells against melanoma.,Br J Cancer,2023-12-17-22-13-51
11556828,PMC2375070,The relation between mortality from malignant melanoma and early detection in the Cancer Research Campaign Mole Watcher Study.,Br J Cancer,2023-12-17-22-13-29
11556834,PMC2375081,CDKN2A and CDK4 mutation analysis in Italian melanoma-prone families: functional characterization of a novel CDKN2A germ line mutation.,Br J Cancer,2023-12-17-22-13-44
1156516,PMC2009427,The influence of tumour burden and therapy on cellular cytotoxicity responses in patients with ocular and skin melanoma.,Br J Cancer,2023-12-17-22-13-51
1164466,PMC2009407,Active immunotherapy as an adjunct to chemotherapy in the treatment of disseminated malignant melanoma: a pilot study.,Br J Cancer,2023-12-17-22-14-13
1164487,PMC2009388,Proceedings: Distribution studies with an aminophosphonic and analogue of DOPA in mice bearing the Harding-Passey melanoma.,Br J Cancer,2023-12-17-22-14-20
11720465,PMC2375242,Combined risk factors for melanoma in a Mediterranean population.,Br J Cancer,2023-12-17-22-13-59
11747338,PMC2364014,Human melanoma cells inhibit the earliest differentiation steps of human Langerhans cell precursors but failed to affect the functional maturation of epidermal Langerhans cells.,Br J Cancer,2023-12-17-22-13-51
11875697,PMC2375230,Mobile phones and malignant melanoma of the eye.,Br J Cancer,2023-12-17-22-13-37
11953854,PMC2364185,A pooled analysis of 10 case-control studies of melanoma and oral contraceptive use.,Br J Cancer,2023-12-17-22-13-37
11985794,PMC5927019,Tumor necrosis factor alpha-gene therapy for an established murine melanoma using RGD (Arg-Gly-Asp) fiber-mutant adenovirus vectors.,Jpn J Cancer Res,2023-12-17-22-13-51
12085193,PMC2375438,Decreased proliferation of human melanoma cell lines caused by antisense RNA against translation factor eIF-4A1.,Br J Cancer,2023-12-17-22-13-51
12085200,PMC2746603,Autologous cell vaccine as a post operative adjuvant treatment for high-risk melanoma patients (AJCC stages III and IV). The new American Joint Committee on Cancer.,Br J Cancer,2023-12-17-22-13-59
1210344,PMC2595241,The current status of the melanoma problem.,Yale J Biol Med,2023-12-17-22-14-13
1210346,PMC2595252,Histopathology of melanoma.,Yale J Biol Med,2023-12-17-22-14-06
1210347,PMC2595251,The surgical treatment of cutaneous melanoma.,Yale J Biol Med,2023-12-17-22-14-13
12107840,PMC2376114,Prognostic significance of the sequential detection of circulating melanoma cells by RT-PCR in high-risk melanoma patients receiving adjuvant interferon.,Br J Cancer,2023-12-17-22-14-06
12177809,PMC2364212,Granulocytes mediates the Fas-L-associated apoptosis during lung metastasis of melanoma that determines the metastatic behaviour.,Br J Cancer,2023-12-17-22-14-13
12177810,PMC2364216,The bisphosphonate pamidronate induces apoptosis in human melanoma cells in vitro.,Br J Cancer,2023-12-17-22-14-20
1220774,PMC2025057,Proceedings: Combined radiation and drug-treatment of the B16 melanoma.,Br J Cancer,2023-12-17-22-14-20
12235125,PMC2173224,Beta-catenin-induced melanoma growth requires the downstream target Microphthalmia-associated transcription factor.,J Cell Biol,2023-12-17-22-13-59
12373596,PMC2376169,"Treatment of disseminated ocular melanoma with sequential fotemustine, interferon alpha, and interleukin 2.",Br J Cancer,2023-12-17-22-14-20
12398996,PMC7129480,"Cell-surface proteolysis, growth factor activation and intercellular communication in the progression of melanoma.",Crit Rev Oncol Hematol,2023-12-17-22-14-20
12446955,PMC4618008,"Tissue counter analysis of histologic sections of melanoma: influence of mask size and shape, feature selection, statistical methods and tissue preparation.",Anal Cell Pathol,2023-12-17-22-14-20
12556972,PMC2376778,Effect of a novel somatostatin analogue combined with cytotoxic drugs on human tumour xenografts and metastasis of B16 melanoma.,Br J Cancer,2023-12-17-22-14-06
12569387,PMC2747534,On the biological relevance of MHC class II and B7 expression by tumour cells in melanoma metastases.,Br J Cancer,2023-12-17-22-14-20
12644840,PMC2377074,Value of tyrosinase RNA detection by an RT-PCR method in melanoma prognosis.,Br J Cancer,2023-12-17-22-14-20
12735792,PMC161792,"Improved immunohistochemical evaluation of micrometastases in sentinel lymph nodes of cutaneous melanoma with 'MCW melanoma cocktail'--a mixture of monoclonal antibodies to MART-1, Melan-A, and tyrosinase.",BMC Cancer,2023-12-17-22-13-29
12777151,PMC5724480,Stereotactic radiotherapy in the treatment of ocular melanoma: a noninvasive eye fixation aid and tracking system.,J Appl Clin Med Phys,2023-12-17-22-14-20
12778065,PMC2741035,"Dietary intakes of vitamins A, C, and E and risk of melanoma in two cohorts of women.",Br J Cancer,2023-12-17-22-14-20
12966436,PMC2376936,TNF-alpha increases human melanoma cell invasion and migration in vitro: the role of proteolytic enzymes.,Br J Cancer,2023-12-17-22-14-13
13022078,PMC5191469,Malignant melanoma of the nasal mucosa.,Ind Med Gaz,2023-12-17-22-13-29
13704877,PMC2074184,The effect of trauma on the melanotic tumvurs of the hamster.,Br J Cancer,2023-12-17-22-14-20
14062488,PMC2071034,"""MELANOGENIC METAPLASIA"" OF MUCOUS GLANDS.",Br J Cancer,2023-12-17-22-14-20
1419633,PMC1977965,Increased expression and mutation of p53 in choroidal melanoma.,Br J Cancer,2023-12-17-22-14-06
14562026,PMC2394337,O6-methylguanine-DNA-methyltransferase expression and gene polymorphisms in relation to chemotherapeutic response in metastatic melanoma.,Br J Cancer,2023-12-17-22-13-44
14581607,PMC2194242,Immune evasion by murine melanoma mediated through CC chemokine receptor-10.,J Exp Med,2023-12-17-22-13-29
14612903,PMC2394439,Gene expression profiling identifies tumour markers potentially playing a role in uveal melanoma development.,Br J Cancer,2023-12-17-22-13-51
14612910,PMC2394456,Role of MC1R variants in uveal melanoma.,Br J Cancer,2023-12-17-22-13-37
14612916,PMC2394449,Anti-inflammatory and anti-invasive effects of alpha-melanocyte-stimulating hormone in human melanoma cells.,Br J Cancer,2023-12-17-22-14-13
14617373,PMC280698,"Immunohistochemical determination of HER-2/neu overexpression in malignant melanoma reveals no prognostic value, while c-Kit (CD117) overexpression exhibits potential therapeutic implications.",J Carcinog,2023-12-17-22-13-44
14617374,PMC317361,Polymorphisms of the BRAF gene predispose males to malignant melanoma.,J Carcinog,2023-12-17-22-13-29
14647131,PMC2376860,Anorectal melanoma: surgical management guidelines according to tumour thickness.,Br J Cancer,2023-12-17-22-14-13
14735199,PMC2409542,XPD gene polymorphism and host characteristics in the association with cutaneous malignant melanoma risk.,Br J Cancer,2023-12-17-22-13-51
14735200,PMC2409576,Germline mutations of the INK4a-ARF gene in patients with suspected genetic predisposition to melanoma.,Br J Cancer,2023-12-17-22-13-21
14750982,PMC293480,Primary Malignant Melanoma of the Lung: A Case Report.,World J Surg Oncol,2023-12-17-22-13-59
14970851,PMC2410176,Hormone replacement therapy after surgery for stage 1 or 2 cutaneous melanoma.,Br J Cancer,2023-12-17-22-13-13
14970852,PMC2410164,Interleukin-2 improves tumour response to DNP-modified autologous vaccine for the treatment of metastatic malignant melanoma.,Br J Cancer,2023-12-17-22-13-59
1503911,PMC1977793,Immunohistological examination of the inter- and intracellular distribution of O6-alkylguanine DNA-alkyltransferase in human liver and melanoma.,Br J Cancer,2023-12-17-22-14-13
15054471,PMC2409669,Melanoma cell migration is upregulated by tumour necrosis factor-alpha and suppressed by alpha-melanocyte-stimulating hormone.,Br J Cancer,2023-12-17-22-14-20
15068483,PMC400750,Ultra-structural cell distribution of the melanoma marker iodobenzamide: improved potentiality of SIMS imaging in life sciences.,Biomed Eng Online,2023-12-17-22-13-51
15082908,PMC2822316,Ileal malignant melanoma presenting as a mass with aneurysmal dilatation: a case report.,J Korean Med Sci,2023-12-17-22-14-13
15083202,PMC2409700,Betulinic acid augments the inhibitory effects of vincristine on growth and lung metastasis of B16F10 melanoma cells in mice.,Br J Cancer,2023-12-17-22-13-37
15173207,PMC2211788,Expansion of melanoma-specific cytolytic CD8+ T cell precursors in patients with metastatic melanoma vaccinated with CD34+ progenitor-derived dendritic cells.,J Exp Med,2023-12-17-22-13-13
15181891,PMC1315920,Why males are more at risk for melanoma.,Environ Health Perspect,2023-12-17-22-14-13
15199390,PMC2409799,"Cytotoxic effect of a new 1,3,4-thiadiazolium mesoionic compound (MI-D) on cell lines of human melanoma.",Br J Cancer,2023-12-17-22-13-59
1520595,PMC1977942,Trends in mortality rates from malignant melanoma in Sweden 1953-1987 and forecasts up to 2007.,Br J Cancer,2023-12-17-22-14-06
15210734,PMC2172406,Melanoma chondroitin sulfate proteoglycan enhances FAK and ERK activation by distinct mechanisms.,J Cell Biol,2023-12-17-22-13-37
15280922,PMC2364766,Nitrogen-containing bisphosphonates inhibit cell cycle progression in human melanoma cells.,Br J Cancer,2023-12-17-22-13-21
15280926,PMC2364774,"Diagnosing melanoma patients entering American Joint Committee on Cancer stage IV, C-reactive protein in serum is superior to lactate dehydrogenase.",Br J Cancer,2023-12-17-22-14-06
15305193,PMC2747705,Reduced Apaf-1 expression in human cutaneous melanomas.,Br J Cancer,2023-12-17-22-13-21
15310399,PMC514609,Ancestry reported by white adults with cutaneous melanoma and control subjects in central Alabama.,BMC Cancer,2023-12-17-22-13-59
15316566,PMC2747691,Lymphatic vessel density and prognosis in cutaneous melanoma.,Br J Cancer,2023-12-17-22-14-13
15318944,PMC515306,Case-control study on uveal melanoma (RIFA): rational and design.,BMC Ophthalmol,2023-12-17-22-13-59
15361259,PMC518968,B-Raf specific antibody responses in melanoma patients.,BMC Cancer,2023-12-17-22-13-44
15381927,PMC2409941,Loss of nonclassical MHC molecules MIC-A/B expression during progression of uveal melanoma.,Br J Cancer,2023-12-17-22-13-44
15480443,PMC516464,"Comparison of Radical Scavenging Activity, Cytotoxic Effects and Apoptosis Induction in Human Melanoma Cells by Taiwanese Propolis from Different Sources.",Evid Based Complement Alternat Med,2023-12-17-22-13-51
15488140,PMC527872,Melanoma-restricted genes.,J Transl Med,2023-12-17-22-13-29
15500702,PMC524024,Optimization of an immunostaining protocol for the rapid intraoperative evaluation of melanoma sentinel lymph node imprint smears with the 'MCW melanoma cocktail'.,Cytojournal,2023-12-17-22-13-21
15557124,PMC2172581,Integrin alphav-mediated inactivation of p53 controls a MEK1-dependent melanoma cell survival pathway in three-dimensional collagen.,J Cell Biol,2023-12-17-22-13-21
15613230,PMC544849,Clinical significance of BRAF mutations in metastatic melanoma.,J Transl Med,2023-12-17-22-13-59
1562463,PMC1977561,Suppression of properties associated with malignancy in murine melanoma-melanocyte hybrid cells.,Br J Cancer,2023-12-17-22-13-13
15676080,PMC549033,Clinical response in Japanese metastatic melanoma patients treated with peptide cocktail-pulsed dendritic cells.,J Transl Med,2023-12-17-22-13-44
15686597,PMC549530,Circulating gammadelta T cells in young/adult and old patients with cutaneous primary melanoma.,Immun Ageing,2023-12-17-22-13-44
15689639,PMC1138269,Towards a Better Understanding of the Molecular Mechanisms Involved in Sunlight-Induced Melanoma.,J Biomed Biotechnol,2023-12-17-22-13-37
15756276,PMC2361941,Phase I study of temozolomide plus paclitaxel in patients with advanced malignant melanoma and associated in vitro investigations.,Br J Cancer,2023-12-17-22-14-13
15784142,PMC1083422,Is Melanoma a stem cell tumor? Identification of neurogenic proteins in trans-differentiated cells.,J Transl Med,2023-12-17-22-13-59
15798877,PMC5936549,Characterization of malignant melanoma using vibrational spectroscopy.,ScientificWorldJournal,2023-12-17-22-13-13
15819981,PMC1097717,"Mutation analysis of genes that control the G1/S cell cycle in melanoma: TP53, CDKN1A, CDKN2A, and CDKN2B.",BMC Cancer,2023-12-17-22-13-29
15846297,PMC2362005,Lack of clinical efficacy of imatinib in metastatic melanoma.,Br J Cancer,2023-12-17-22-14-20
15846299,PMC2362000,"Flexible, actin-based ridges colocalise with the beta1 integrin on the surface of melanoma cells.",Br J Cancer,2023-12-17-22-13-37
15900300,PMC2361822,Analysis of differential gene expression in human melanocytic tumour lesions by custom made oligonucleotide arrays.,Br J Cancer,2023-12-17-22-14-20
15904519,PMC1156918,Late stage inhibition of hematogenous melanoma metastasis by cystatin C over-expression.,Cancer Cell Int,2023-12-17-22-14-20
15928660,PMC2361800,Activation of the MAPK pathway is a common event in uveal melanomas although it rarely occurs through mutation of BRAF or RAS.,Br J Cancer,2023-12-17-22-13-51
15928671,PMC2361801,Search for germline alterations in CDKN2A/ARF and CDK4 of 42 Jewish melanoma families with or without neural system tumours.,Br J Cancer,2023-12-17-22-13-59
15983061,PMC2171372,Hypoxia-inducible factor 1{alpha} is a new target of microphthalmia-associated transcription factor (MITF) in melanoma cells.,J Cell Biol,2023-12-17-22-13-44
15989692,PMC1192792,Acute hepatic failure and multi-system organ failure secondary to replacement of the liver with metastatic melanoma.,BMC Cancer,2023-12-17-22-13-44
15998788,PMC2212908,alpha v beta3-dependent cross-presentation of matrix metalloproteinase-2 by melanoma cells gives rise to a new tumor antigen.,J Exp Med,2023-12-17-22-14-06
15999103,PMC2361556,Combined effects of GSTP1 and MRP1 in melanoma drug resistance.,Br J Cancer,2023-12-17-22-13-51
16000171,PMC1177938,Computer-aided dermoscopy for diagnosis of melanoma.,BMC Dermatol,2023-12-17-22-13-59
1607392,PMC2289503,"Cell surface phosphatidylinositol-anchored heparan sulfate proteoglycan initiates mouse melanoma cell adhesion to a fibronectin-derived, heparin-binding synthetic peptide.",J Cell Biol,2023-12-17-22-13-44
16106265,PMC2361604,Site-specific occurrence of nonmelanoma skin cancers in patients with cutaneous melanoma.,Br J Cancer,2023-12-17-22-13-44
16129781,PMC2171350,Elevated expression of MITF counteracts B-RAF-stimulated melanocyte and melanoma cell proliferation.,J Cell Biol,2023-12-17-22-13-59
16135249,PMC1215509,Transfer of efficient anti-melanocyte T cells from vitiligo donors to melanoma patients as a novel immunotherapeutical strategy.,J Autoimmune Dis,2023-12-17-22-13-59
16189525,PMC2361652,"Strong expression of ID1 protein is associated with decreased survival, increased expression of ephrin-A1/EPHA2, and reduced thrombospondin-1 in malignant melanoma.",Br J Cancer,2023-12-17-22-14-20
16255777,PMC1289294,Synergistic inhibition of human melanoma proliferation by combination treatment with B-Raf inhibitor BAY43-9006 and mTOR inhibitor Rapamycin.,J Transl Med,2023-12-17-22-13-44
16281981,PMC1308870,"CD8+, HLA-unrestricted, cytotoxic T-lymphocyte line against malignant melanoma.",J Transl Med,2023-12-17-22-13-13
16318634,PMC1325047,Protein kinase activity is associated with CD63 in melanoma cells.,J Transl Med,2023-12-17-22-13-44
16321151,PMC1325237,Tattoo pigment in an axillary lymph node simulating metastatic malignant melanoma.,Int Semin Surg Oncol,2023-12-17-22-14-06
16367997,PMC1326198,Absence of mutations in the coding sequence of the potential tumor suppressor 3pK in metastatic melanoma.,J Carcinog,2023-12-17-22-13-51
16393652,PMC1332650,Mortality among workers exposed to polychlorinated biphenyls (PCBs) in an electrical capacitor manufacturing plant in Indiana: an update.,Environ Health Perspect,2023-12-17-22-14-20
16405722,PMC1351261,The monoclonal antibody SM5-1 recognizes a fibronectin variant which is widely expressed in melanoma.,BMC Cancer,2023-12-17-22-13-51
16508630,PMC2361379,Metallothionein - overexpression as a highly significant prognostic factor in melanoma: a prospective study on 1270 patients.,Br J Cancer,2023-12-17-22-14-20
16524486,PMC1421425,The fibrinolytic system facilitates tumor cell migration across the blood-brain barrier in experimental melanoma brain metastasis.,BMC Cancer,2023-12-17-22-14-13
16563230,PMC3933110,The epigenetic reprogramming of poorly aggressive melanoma cells by a metastatic microenvironment.,J Cell Mol Med,2023-12-17-22-13-29
16573823,PMC1435930,Action of Lovastatin (Mevinolin) on an in vitro model of angiogenesis and its co-culture with malignant melanoma cell lines.,Cancer Cell Int,2023-12-17-22-13-44
16573827,PMC1440863,Combined endoscopic and laparoscopic approach for palliative resection of metastatic melanoma of the stomach.,World J Surg Oncol,2023-12-17-22-14-13
16613599,PMC1458342,Solitary pulmonary metastasis from primary melanoma of the oesophagus 5 years after resection of the primary tumor.,World J Surg Oncol,2023-12-17-22-13-51
16620390,PMC1526747,Health profiles of 996 melanoma survivors: the M. D. Anderson experience.,BMC Cancer,2023-12-17-22-13-51
16641914,PMC2361270,Malignant melanoma and bone resorption.,Br J Cancer,2023-12-17-22-13-37
16685268,PMC2361307,CD13/Aminopeptidase N overexpression by basic fibroblast growth factor mediates enhanced invasiveness of 1F6 human melanoma cells.,Br J Cancer,2023-12-17-22-13-59
16721364,PMC2361343,FGFR4 Arg388 allele correlates with tumour thickness and FGFR4 protein expression with survival of melanoma patients.,Br J Cancer,2023-12-17-22-13-51
16755297,PMC2360493,Nuclear ING2 expression is reduced in human cutaneous melanomas.,Br J Cancer,2023-12-17-22-14-06
16801397,PMC2118331,The BRAF-MAPK signaling pathway is essential for cancer-immune evasion in human melanoma cells.,J Exp Med,2023-12-17-22-14-13
16819544,PMC2360612,Generation of tumour-specific cytotoxic T-cell clones from histocompatibility leucocyte antigen-identical siblings of patients with melanoma.,Br J Cancer,2023-12-17-22-13-37
16820060,PMC1557589,Microarray evidence of glutaminyl cyclase gene expression in melanoma: implications for tumor antigen specific immunotherapy.,J Transl Med,2023-12-17-22-13-44
16916793,PMC1540725,Transcriptional regulation of human MAP2 gene in melanoma: role of neuronal bHLH factors and Notch1 signaling.,Nucleic Acids Res,2023-12-17-22-13-51
16961930,PMC1570477,Somatic deletion of the NF1 gene in a neurofibromatosis type 1-associated malignant melanoma demonstrated by digital PCR.,Mol Cancer,2023-12-17-22-13-44
16969355,PMC2360547,The multikinase inhibitor midostaurin (PKC412A) lacks activity in metastatic melanoma: a phase IIA clinical and biologic study.,Br J Cancer,2023-12-17-22-14-13
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-14-06
16999866,PMC1592125,Prevention of an additional surgery for regional lymphadenectomy in melanoma: rapid intraoperative immunostaining of sentinel lymph node imprint smears.,Diagn Pathol,2023-12-17-22-13-21
17026760,PMC1601959,Breast carcinoma and malignant melanoma metastasis within a single axillary lymph node.,Int Semin Surg Oncol,2023-12-17-22-13-51
17111257,PMC1705485,Hypothesis: hair cover can protect against invasive melanoma on the head and neck (Australia).,Cancer Causes Control,2023-12-17-22-13-37
17125600,PMC3933090,Cutaneous melanoma: digital dermoscopy-essential tool for positive diagnosis.,J Cell Mol Med,2023-12-17-22-13-37
17207277,PMC1770905,Clinical relevance of neutral endopeptidase (NEP/CD10) in melanoma.,J Transl Med,2023-12-17-22-13-44
17208677,PMC1766563,Imaging of metastatic melanoma.,Cancer Imaging,2023-12-17-22-13-37
17221069,PMC9444548,Primary malignant orbit melanoma.,Braz J Otorhinolaryngol,2023-12-17-22-14-06
17225977,PMC1914261,Non-radical diagnostic biopsies do not negatively influence melanoma patient survival.,Ann Surg Oncol,2023-12-17-22-13-44
17233906,PMC1785384,Antiproliferative and pro-apoptotic activity of eugenol-related biphenyls on malignant melanoma cells.,Mol Cancer,2023-12-17-22-13-44
17239242,PMC1784092,Resection in the popliteal fossa for metastatic melanoma.,World J Surg Oncol,2023-12-17-22-14-13
17249508,PMC3891031,Primary malignant melanoma of the lacrimal sac: a case report.,Korean J Intern Med,2023-12-17-22-13-29
17257402,PMC1796544,"The X-linked inhibitor of apoptosis protein (XIAP) is up-regulated in metastatic melanoma, and XIAP cleavage by Phenoxodiol is associated with Carboplatin sensitization.",J Transl Med,2023-12-17-22-13-59
17262079,PMC2360047,Clinically proven markers of metastasis predict metastatic spread of human melanoma cells engrafted in scid mice.,Br J Cancer,2023-12-17-22-14-06
1730766,PMC2289300,"A cell surface chondroitin sulfate proteoglycan, immunologically related to CD44, is involved in type I collagen-mediated melanoma cell motility and invasion.",J Cell Biol,2023-12-17-22-13-37
17342088,PMC2360115,Multiple mechanisms underlie defective recognition of melanoma cells cultured in three-dimensional architectures by antigen-specific cytotoxic T lymphocytes.,Br J Cancer,2023-12-17-22-13-51
17346338,PMC1831467,Matrix Metalloproteinase-9 (MMP-9) polymorphisms in patients with cutaneous malignant melanoma.,BMC Med Genet,2023-12-17-22-13-37
17346341,PMC1848005,Choroidal melanoma metastasizing to maxillofacial bones.,World J Surg Oncol,2023-12-17-22-13-51
1739614,PMC1977725,Novobiocin-induced anti-proliferative and differentiating effects in melanoma B16.,Br J Cancer,2023-12-17-22-13-37
17415639,PMC1914244,Melanoma of the anus disguised as hemorrhoids: surgical management illustrated by a case report.,Dig Dis Sci,2023-12-17-22-14-20
17449940,PMC2693598,Sphingosine 1-phosphate triggers apoptotic signal for B16 melanoma cells via ERK and caspase activation.,J Korean Med Sci,2023-12-17-22-13-37
