pmcid,label,caption,graphic,disease,modality
PMC7845752,Figure 1,Carcionomatous component. (A) Low power view of tumor in the dermis showing sheet-like arrangement. Tumor is pushing the overlying skin and causing its thinning (arrows). (B) Tumor nests with central necrosis (arrows). (C) Tumor cells showing cytoplasmic clearing (larger arrow) and focal tubule formation (smaller arrow). (D) High power view of tumor cells showing moderate to markedly pleomorphic nuclei and mitotic figure (arrow).,cureus-0012-00000012390-i01,NotMatch,NotMatch
PMC7845752,Figure 2,(A) Carcinomatous component demonstrating positive expression for cytokeratin AE1/AE3 IHC stain. (B) Nests of carcinomatous component (larger arrow) showing abrupt transition with pleomorphic sarcomatous component (smaller arrow). (C) Osteosarcomatous differentiation. (D) Chondrosarcomatous differentiation (arrows).IHC: immunohistochemical,cureus-0012-00000012390-i02,NotMatch,NotMatch
PMC7845752,Figure 3,(A) Transition between benign component (larger arrow) and sarcomatous component (smaller arrow). (B) Benign component exhibiting trabeculae and tubules of basaloid cells along with larger cells having clear cytoplasm. Basal lamina-like material is also appreciable (arrows).,cureus-0012-00000012390-i03,NotMatch,NotMatch
PMC9206259,Fig. 1,"Magnetic resonance imaging before and after first surgery and histopathological images. a–d A single large, cystic mass is invading the parietal bone bilaterally and shows attachment to the superior sagittal sinus without occlusion. The tumor measures 41 × 42 × 34 mm (a sagittal view; b coronal view). The cystic lesion is resected, preserving the superior sagittal sinus and dura. The cranium and scalp are reconstructed with titanium mesh and local pedicled skin flap (c sagittal view; d coronal view). e–h Histopathological images obtained from first surgery. Hematoxylin and eosin staining demonstrates that glandular lumens and ducts are forming palisading or solid nests. Bar = 50 μm (e). Two distinct cell types, with eosinophilic cuticular cells (yellow arrows) surrounded by poroid cells with a high nuclear-cytoplasmic ratio (black arrows) are shown. Overall cytoplasmic atypia, some mitotic figures (black arrowhead) and partial loss of the two-cell structure are also observed, compatible with low-grade spiradenocarcinoma. Bar = 25 μm (f). Immunohistochemistry shows broad expression of cytokeratin 7. Bar = 50 μm (g). Ki-67 labeling index is approximately 30%. Bar = 50 μm (h). The histopathological images are obtained using the Olympus BX51 microscope and Olympus DP21 digital microscopy camera (Olympus Corporation, Tokyo, Japan).",12883_2022_2749_Fig1_HTML,Match,NotMatch
PMC9206259,Fig. 2,"Magnetic resonance imaging before and after second surgery. Recurrence of solid tumor is seen at the superior sagittal sinus (a sagittal view; b coronal view). The tumor is totally excised, preserving the SSS, adjacent dura and pedicled scalp flap (c sagittal view; d coronal view)",12883_2022_2749_Fig2_HTML,NotMatch,NotMatch
PMC9206259,Fig. 3,"Magnetic resonance imaging before and after third surgery. A heterogeneous, gadolinium-enhancing tumor is observed in the epidural region with extracranial extension pushing against the titanium mesh. The SSS is nearly compressed but is not occluded, and the scalp is about to rupture (a sagittal view; b coronal view). The recurrent tumor is resected with the skin flap, titanium mesh and surrounding bone edge. Tumor invading the SSS is not resected (arrows). An artificial bone flap made from polyethylene is used for cranioplasty. Scalp reconstruction is made with a new pedicled skin flap (c sagittal view; d coronal view). The residual tumor shows rapid shrinkage and has vanished by 3 months after radiotherapy (e sagittal view; f coronal view)",12883_2022_2749_Fig3_HTML,NotMatch,NotMatch
PMC9206259,Fig. 4,"Magnetic resonance imaging before and after fourth surgery and histopathological images. a–d Tumor recurrence is observed with intracerebral extension arising from the SSS forming a cystic lesion (a sagittal view; b coronal view). Palliative endoscopic partial resection of the cystic lesion is performed (c sagittal view; d coronal view). e, f Histopathological images obtained from fourth surgery. Hematoxylin and eosin staining shows the features of low-grade spiradenocarcinoma observed in Fig. 1 have been retained. Bar = 50  μm (e). Bar = 25  μm (f). The histopathological images are obtained using the same equipment as used in Fig. 1",12883_2022_2749_Fig4_HTML,Match,NotMatch
PMC10246931,Figure 1,Image of a posterior scalp lesion,cureus-0015-00000040033-i01,NotMatch,NotMatch
PMC10246931,Figure 2,"(A) Section reveals loss of the dual cell population, with the proliferation of small cells with hyperchromatic/vesicular nuclei, high N/C ratio, minimal cytoplasm, moderate to severe cytological atypia, increased mitotic activity, and focal squamoid differentiation. (B) High power of the previous image with squamoid differentiation on the right side and mitosis in the center.",cureus-0015-00000040033-i02,NotMatch,NotMatch
PMC9905852,Fig. 1,An ulcerated cutaneous nodule with red-blue-brown discoloration. We received the patient’s consent form about publishing all photographic materials.,ad-35-71-g001,NotMatch,NotMatch
PMC9905852,Fig. 2,"(A) An ulcerated, hemorrhagic tumor in the epidermis-dermis. (B) The benign eccrine spiradenoma (asterisk) was present at the edge of the tumor. (C~E) A multilobulated tumor with wide congestive vein structures embedded in microcystic spaces. (F) Lymphangiectasia-like microcystic areas consisting of spindle cells (A~E: H&E, ×40; F: H&E, ×100).",ad-35-71-g002,NotMatch,Match
PMC9905852,Fig. 3,"(A) Hyperchromatic cells with mild to moderate atypia, increased mitotic index, nucleolar prominence, loss of polarity, and dual cell population in low-grade malignant eccrine spiradenomas (LGMES). (B, C) Ki-67 and p53 positive cells of LGMES (20% and 80%, respectively). (D) Eccrine spiradenoma (ES) showed dual cell population composed of large cells with pale nuclei arranged in the center and small cells with hyperchromatic nuclei at the periphery. (E, F) Very low Ki-67 and p53 expression in the ES (A~F: H&E, ×400).",ad-35-71-g003,Match,Match
PMC9905852,Fig. 4,"(A) S100, (B) p63, (C) CK5/6, (D) smooth muscle actin (SMA), and (E) D2-40 indicating the myoepithelial cell origin of spindle cells. (F) CD34 negativity in spindle cells (A~F: H&E, ×400).",ad-35-71-g004,NotMatch,Match
