pmid,pmcid,title,journal,insert_time
29998099,PMC6031952,An Unusual Case of Facial Steatocystoma Multiplex: A Clinicopathologic and Dermoscopic Report.,Dermatopathology (Basel),2024-02-14-09-13-26
29998103,PMC6031948,Cutaneous Adnexal Cysts Revisited: What We Know and What We Think We Know.,Dermatopathology (Basel),2024-02-14-09-13-26
31011316,PMC6465725,Steatocystoma Multiplex Suppurativa: A Case with Unusual Giant Cysts over the Scalp and Neck.,Case Rep Dermatol,2024-02-14-09-13-26
31399065,PMC6689180,Dermatoscopy for the rapid diagnosis of Talaromyces marneffei infection: a case report.,BMC Infect Dis,2024-02-14-09-13-26
31413513,PMC6676843,Median raphe cyst of the penis: A startling diagnosis for the unaccustomed clinician.,Urol Ann,2024-02-14-09-13-27
31915618,PMC6941837,Steatocystoma multiplex: A case report of a rare entity.,Imaging Sci Dent,2024-02-14-09-13-26
32467696,PMC7247057,A case of late onset steatocystoma multiplex.,Postepy Dermatol Alergol,2024-02-14-09-13-26
32477982,PMC7247623,Parameatal Median Raphe Cyst: A Case Report of a Midline Developmental Defect of True Urogenital Origin.,Indian Dermatol Online J,2024-02-14-09-13-26
32963867,PMC7495167,Extracranial Meningioma in the Scalp with Concurrent Steatocystoma.,Case Rep Pathol,2024-02-14-09-13-26
33072253,PMC7546247,Palatal steatocystoma simplex-a rare oral finding at an even rarer location.,J Surg Case Rep,2024-02-14-09-13-26
33908804,PMC8637365,Coexistence of Hidradenitis Suppurativa and Steatocystoma Multiplex: Is It a New Variant of Hidradenitis Suppurativa?,J Cutan Med Surg,2024-02-14-09-13-26
33911497,PMC7992486,Huge Steatocystoma Multiplex with New Point Mutation in the Exon 1 of KRT 17 Gene.,Ann Dermatol,2024-02-14-09-13-26
35068515,PMC8751714,Familial Steatocystoma Multiplex Generalisita Suppuritiva: Oral Rifampicin and Clindamycin Combination Worth a Trial.,Indian J Dermatol,2024-02-14-09-13-26
35300099,PMC8923142,Eruptive Vellus Hair Cysts: An Underdiagnosed Entity.,Int J Trichology,2024-02-14-09-13-26
35899147,PMC9310075,Proliferation of steatocystomas in 2 transgender men.,JAAD Case Rep,2024-02-14-09-13-27
35899147,PMC9310075,Proliferation of steatocystomas in 2 transgender men.,JAAD Case Rep,2024-02-14-09-13-26
36106249,PMC9445407,A Breast Imaging Case of Steatocystoma Multiplex: A Rare Condition Involving Multiple Anatomic Regions.,Cureus,2024-02-14-09-13-26
36238747,PMC9431942,Sonographic Appearance of Steatocystoma: An Analysis of 14 Pathologically Confirmed Lesions.,Taehan Yongsang Uihakhoe Chi,2024-02-14-09-13-27
36238747,PMC9431942,Sonographic Appearance of Steatocystoma: An Analysis of 14 Pathologically Confirmed Lesions.,Taehan Yongsang Uihakhoe Chi,2024-02-14-09-13-26
36919012,PMC10008422,Epidermal Cyst on the Scalp Induced by Forceps Injury During Delivery: A Case Report and Epidemiological Analysis of 3949 Patients.,Clin Cosmet Investig Dermatol,2024-02-14-09-13-26
37868536,PMC10586350,Benign Cutaneous Cysts: A Comprehensive Analysis of 1160 cases.,Cureus,2024-02-14-09-13-26
38099050,PMC10718123,Clinicopathological Appraisal of Cutaneous Cysts: A 2-Year Retrospective Observational Study.,Indian Dermatol Online J,2024-02-14-09-13-26
38283021,PMC10810380,Steatocystoma Multiplex.,Indian Dermatol Online J,2024-02-14-09-13-26
