pmid,pmcid,title,journal,insert_time
11720446,PMC2363953,MRP1 gene expression level regulates the death and differentiation response of neuroblastoma cells.,Br J Cancer,2023-12-17-22-15-00
11742505,PMC2363987,Dlk/ZIP kinase-induced apoptosis in human medulloblastoma cells: requirement of the mitochondrial apoptosis pathway.,Br J Cancer,2023-12-17-22-15-28
11747346,PMC2364024,Bioavailability and dose-dependent anti-tumour effects of 9-cis retinoic acid on human neuroblastoma xenografts in rat.,Br J Cancer,2023-12-17-22-14-52
1176527,PMC2109579,Tubulin constancy during morphological differentiation of mouse neuroblastoma cells.,J Cell Biol,2023-12-17-22-14-45
11857022,PMC2746536,Galanin and galanin receptor expression in neuroblastic tumours: correlation with their differentiation status.,Br J Cancer,2023-12-17-22-14-52
11870543,PMC2375272,"Analyses of apoptotic regulators CASP9 and DFFA at 1P36.2, reveal rare allele variants in human neuroblastoma tumours.",Br J Cancer,2023-12-17-22-14-45
11875719,PMC2375204,Schedule-dependent response of neuroblastoma cell lines to combinations of etoposide and cisplatin.,Br J Cancer,2023-12-17-22-14-52
11901170,PMC2173473,"Tau blocks traffic of organelles, neurofilaments, and APP vesicles in neurons and enhances oxidative stress.",J Cell Biol,2023-12-17-22-15-07
11927634,PMC2193732,Role of p75 neurotrophin receptor in the neurotoxicity by beta-amyloid peptides and synergistic effect of inflammatory cytokines.,J Exp Med,2023-12-17-22-15-21
11953858,PMC2364166,Experience with International Neuroblastoma Staging System and Pathology Classification.,Br J Cancer,2023-12-17-22-14-52
11956230,PMC2199248,The GTP binding proteins Gem and Rad are negative regulators of the Rho-Rho kinase pathway.,J Cell Biol,2023-12-17-22-15-14
12079514,PMC5927044,Expression of PPARgamma and its ligand-dependent growth inhibition in human brain tumor cell lines.,Jpn J Cancer Res,2023-12-17-22-15-07
12107847,PMC2376111,Antisense inhibition of methylenetetrahydrofolate reductase reduces survival of methionine-dependent tumour lines.,Br J Cancer,2023-12-17-22-15-07
12172052,PMC3054907,Double high-dose chemotherapy with autologous stem cell transplantation in patients with high-risk neuroblastoma: a pilot study in a single center.,J Korean Med Sci,2023-12-17-22-15-07
12232763,PMC2364265,High level amplification of N-MYC is not associated with adverse histology or outcome in primary retinoblastoma tumours.,Br J Cancer,2023-12-17-22-15-14
12378022,PMC3054935,Caffeine induces apoptosis in human neuroblastoma cell line SK-N-MC.,J Korean Med Sci,2023-12-17-22-14-52
12378027,PMC3054930,Fever of unknown origin as a presentation of gastric inflammatory myofibroblastic tumor in a two-year-old boy.,J Korean Med Sci,2023-12-17-22-15-07
12439705,PMC2408899,The LMCE5 unselected cohort of 25 children consecutively diagnosed with untreated stage 4 neuroblastoma over 1 year at diagnosis.,Br J Cancer,2023-12-17-22-15-07
12466023,PMC140029,Cyclooxygenase-2 is a neuronal target gene of NF-kappaB.,BMC Mol Biol,2023-12-17-22-15-21
12569394,PMC2747540,Noninvasive estimation of tumour viability in a xenograft model of human neuroblastoma with proton magnetic resonance spectroscopy (1H MRS).,Br J Cancer,2023-12-17-22-14-52
12675948,PMC152658,Effect of sample size and P-value filtering techniques on the detection of transcriptional changes induced in rat neuroblastoma (NG108) cells by mefloquine.,Malar J,2023-12-17-22-15-07
12692414,PMC3055011,Myeloablative treatment supported by autologous stem cell infusion with neuroblastoma.,J Korean Med Sci,2023-12-17-22-15-21
12692423,PMC3055035,Autologous stem cell transplantation for the treatment of neuroblastoma in Korea.,J Korean Med Sci,2023-12-17-22-15-07
12697053,PMC154097,Discrete nuclear structures in actively growing neuroblastoma cells are revealed by antibodies raised against phosphorylated neurofilament proteins.,BMC Neurosci,2023-12-17-22-15-14
12697075,PMC153510,A protein kinase Cbeta inhibitor attenuates multidrug resistance of neuroblastoma cells.,BMC Cancer,2023-12-17-22-14-45
12698183,PMC2747576,Reporting of prognostic markers: current problems and development of guidelines for evidence-based practice in the future.,Br J Cancer,2023-12-17-22-15-21
12771127,PMC2199375,Kinetic analysis of receptor-activated phosphoinositide turnover.,J Cell Biol,2023-12-17-22-15-14
12771916,PMC2377118,Correlation of elevated level of blood midkine with poor prognostic factors of human neuroblastomas.,Br J Cancer,2023-12-17-22-15-21
12771917,PMC2377102,Expression of costimulatory molecules in human neuroblastoma. Evidence that CD40+ neuroblastoma cells undergo apoptosis following interaction with CD40L.,Br J Cancer,2023-12-17-22-14-52
12771934,PMC2377114,Improved antitumour immunity in murine neuroblastoma using a combination of IL-2 and IL-12.,Br J Cancer,2023-12-17-22-14-45
12778063,PMC2741034,Childhood solid tumours in relation to population mixing around the time of birth.,Br J Cancer,2023-12-17-22-15-14
12799629,PMC2741120,Tumour cell contamination of autologous stem cells grafts in high-risk neuroblastoma: the good news?,Br J Cancer,2023-12-17-22-14-45
12865937,PMC2394242,"In vitro and in vivo effects of easily administered, low-toxic retinoid and phenylacetate compounds on human neuroblastoma cells.",Br J Cancer,2023-12-17-22-15-14
12888814,PMC2394373,Treatment of stage 4s neuroblastoma--report of 10 years' experience of the French Society of Paediatric Oncology (SFOP).,Br J Cancer,2023-12-17-22-15-07
12913114,PMC2173793,Gene expression during ER stress-induced apoptosis in neurons: induction of the BH3-only protein Bbc3/PUMA and activation of the mitochondrial apoptosis pathway.,J Cell Biol,2023-12-17-22-15-07
12923347,PMC3055087,Congenital neuroblastoma with multiple metastases: a case report.,J Korean Med Sci,2023-12-17-22-14-45
12925712,PMC2173803,Ankyrin binding mediates L1CAM interactions with static components of the cytoskeleton and inhibits retrograde movement of L1CAM on the cell surface.,J Cell Biol,2023-12-17-22-15-14
12942118,PMC2394486,"Functional analysis of the actin-binding protein, tropomyosin 1, in neuroblastoma.",Br J Cancer,2023-12-17-22-14-45
13499786,PMC2073890,Foetal haemic metastasis; an explanation of the pepper-type of metastasis in adrenal neuroblastoma.,Br J Cancer,2023-12-17-22-14-45
1355366,PMC2565141,"Transplantation of human neuroblastoma cells, catecholaminergic and non-catecholaminergic: effects on rotational behavior in Parkinson's rat model.",J Neural Transplant Plast,2023-12-17-22-14-52
13973848,PMC2071282,Experimental study of the relationship between vitamin B 12 and two animal tumour systems.,Br J Cancer,2023-12-17-22-14-52
14021884,PMC2384857,Neuroblastoma (sympathicoblastoma) in Northern Ireland: a review over a ten-year period.,Ulster Med J,2023-12-17-22-14-45
14503922,PMC222907,Spectrum of centrosome autoantibodies in childhood varicella and post-varicella acute cerebellar ataxia.,BMC Pediatr,2023-12-17-22-15-21
1457344,PMC1978020,131I-meta-iodobenzylguanidine therapy in neuroblastoma spheroids of different sizes.,Br J Cancer,2023-12-17-22-14-52
14583756,PMC2394428,Localised and unresectable neuroblastoma in infants: excellent outcome with low-dose primary chemotherapy.,Br J Cancer,2023-12-17-22-15-07
1460427,PMC2119464,Cytokines and arachidonic metabolites produced during human immunodeficiency virus (HIV)-infected macrophage-astroglia interactions: implications for the neuropathogenesis of HIV disease.,J Exp Med,2023-12-17-22-15-28
14730339,PMC7091929,An unexpectedly high incidence of Epstein-Barr virus lymphoproliferative disease after CD34+ selected autologous peripheral blood stem cell transplant in neuroblastoma.,Bone Marrow Transplant,2023-12-17-22-15-21
14735202,PMC2409544,"SLIT2 promoter methylation analysis in neuroblastoma, Wilms' tumour and renal cell carcinoma.",Br J Cancer,2023-12-17-22-15-07
14966351,PMC2822245,Bystander-mediated regression of murine neuroblastoma via retroviral transfer of the HSV-TK gene.,J Korean Med Sci,2023-12-17-22-14-52
1500860,PMC2119336,Systemic lupus erythematosus patients with central nervous system involvement show autoantibodies to a 50-kD neuronal membrane protein.,J Exp Med,2023-12-17-22-15-21
15018647,PMC365025,Combined subtractive cDNA cloning and array CGH: an efficient approach for identification of overexpressed genes in DNA amplicons.,BMC Genomics,2023-12-17-22-15-14
15083193,PMC2409702,Methylation analysis of the glypican 3 gene in embryonal tumours.,Br J Cancer,2023-12-17-22-15-14
15119653,PMC3015530,Laparoscopy in the management of pediatric intraabdominal tumors.,JSLS,2023-12-17-22-15-07
1512295,PMC2289598,"Nectadrin, the heat-stable antigen, is a cell adhesion molecule.",J Cell Biol,2023-12-17-22-15-14
15123743,PMC2211904,Natural killer T cells infiltrate neuroblastomas expressing the chemokine CCL2.,J Exp Med,2023-12-17-22-15-00
15150552,PMC2409504,Low-dose interferon-gamma-producing human neuroblastoma cells show reduced proliferation and delayed tumorigenicity.,Br J Cancer,2023-12-17-22-15-07
15175114,PMC420466,TP73 allelic expression in human brain and allele frequencies in Alzheimer's disease.,BMC Med Genet,2023-12-17-22-15-28
15180902,PMC425587,Adult Wilms' tumor with calcification untreated for 5 years--a case report.,BMC Urol,2023-12-17-22-15-14
15187999,PMC2409816,Alterations in neuroblastoma ganglioside synthesis by induction of GD1b synthase by retinoic acid.,Br J Cancer,2023-12-17-22-15-07
15198373,PMC2478617,C-peptide and central nervous system complications in diabetes.,Exp Diabesity Res,2023-12-17-22-15-14
15285798,PMC483057,Ginkgolide B inhibits the neurotoxicity of prions or amyloid-beta1-42.,J Neuroinflammation,2023-12-17-22-15-28
15292932,PMC2747712,No topoisomerase I alteration in a neuroblastoma model with in vivo acquired resistance to irinotecan.,Br J Cancer,2023-12-17-22-15-07
15305192,PMC2747697,Comprehensive analysis of the 9p21 region in neuroblastoma suggests a role for genes mapping to 9p21-23 in the biology of favourable stage 4 tumours.,Br J Cancer,2023-12-17-22-15-07
15328517,PMC2747717,"A novel 1p36.2 located gene, APITD1, with tumour-suppressive properties and a putative p53-binding domain, shows low expression in neuroblastoma tumours.",Br J Cancer,2023-12-17-22-14-45
15331017,PMC517501,No evidence for involvement of SDHD in neuroblastoma pathogenesis.,BMC Cancer,2023-12-17-22-14-45
15380028,PMC520814,cDNA array-CGH profiling identifies genomic alterations specific to stage and MYCN-amplification in neuroblastoma.,BMC Genomics,2023-12-17-22-15-07
1541638,PMC2289378,Intercellular space is affected by the polysialic acid content of NCAM.,J Cell Biol,2023-12-17-22-15-14
15505628,PMC2410049,Investigation of the role of SDHB inactivation in sporadic phaeochromocytoma and neuroblastoma.,Br J Cancer,2023-12-17-22-14-52
15544702,PMC544580,Neuroblastoma and pre-B lymphoma cells share expression of key transcription factors but display tissue restricted target gene expression.,BMC Cancer,2023-12-17-22-14-52
1555997,PMC5918785,Length of telomeric repeats in neuroblastoma: correlation with prognosis and other biological characteristics.,Jpn J Cancer Res,2023-12-17-22-15-14
15578121,PMC5956375,Retroperitoneal ganglioneuroma encasing the celiac and superior mesenteric arteries.,ScientificWorldJournal,2023-12-17-22-15-07
1558799,PMC1977620,Epidemiological evidence for a common mechanism for neuroblastoma and differentiated thyroid tumour.,Br J Cancer,2023-12-17-22-14-52
15598346,PMC543454,Expressional patterns of chaperones in ten human tumor cell lines.,Proteome Sci,2023-12-17-22-15-21
15620682,PMC7130380,Proteasome inhibition and Tau proteolysis: an unexpected regulation.,FEBS Lett,2023-12-17-22-15-07
15623944,PMC4611121,DNA ploidy and chromosome (FISH) pattern analysis of peripheral nerve sheath tumors.,Cell Oncol,2023-12-17-22-15-21
15629455,PMC7117536,Establishment of an immunoscreening system using recombinant VP1 protein for the isolation of a monoclonal antibody that blocks JC virus infection.,Biochem Biophys Res Commun,2023-12-17-22-15-14
15647781,PMC543463,Modulation of statin-activated shedding of Alzheimer APP ectodomain by ROCK.,PLoS Med,2023-12-17-22-15-28
15667655,PMC548319,Iron homeostasis in neuronal cells: a role for IREG1.,BMC Neurosci,2023-12-17-22-15-14
15685243,PMC2361888,Effects of the histone deacetylase inhibitor valproic acid on Notch signalling in human neuroblastoma cells.,Br J Cancer,2023-12-17-22-15-00
15714209,PMC2361877,Increasing the intracellular availability of all-trans retinoic acid in neuroblastoma cells.,Br J Cancer,2023-12-17-22-14-52
15740626,PMC554762,"A cluster of genes located in 1p36 are down-regulated in neuroblastomas with poor prognosis, but not due to CpG island methylation.",Mol Cancer,2023-12-17-22-14-52
15785753,PMC2362006,Genomic and gene expression profiling of minute alterations of chromosome arm 1p in small-cell lung carcinoma cells.,Br J Cancer,2023-12-17-22-15-21
15798773,PMC2362015,"Epigenetic alteration at the DLK1-GTL2 imprinted domain in human neoplasia: analysis of neuroblastoma, phaeochromocytoma and Wilms' tumour.",Br J Cancer,2023-12-17-22-14-52
15900298,PMC2361794,Stage 4 neuroblastoma: sequential hemi-body irradiation or high-dose chemotherapy plus autologous haemopoietic stem cell transplantation to consolidate primary treatment.,Br J Cancer,2023-12-17-22-15-07
16000168,PMC1185534,Positional and functional mapping of a neuroblastoma differentiation gene on chromosome 11.,BMC Genomics,2023-12-17-22-14-52
16012519,PMC2361573,The retinoid anticancer signal: mechanisms of target gene regulation.,Br J Cancer,2023-12-17-22-14-52
1604811,PMC7130052,Syncytium formation is induced in the murine neuroblastoma cell cultures which produce pathogenic type G proteins of the rabies virus.,Virology,2023-12-17-22-15-07
1607391,PMC2289505,Evidence for heterophilic adhesion of embryonic retinal cells and neuroblastoma cells to substratum-adsorbed NCAM.,J Cell Biol,2023-12-17-22-15-00
16109164,PMC1198230,Herpes simplex virus interferes with amyloid precursor protein processing.,BMC Microbiol,2023-12-17-22-15-28
16136028,PMC2361608,Dose finding and O6-alkylguanine-DNA alkyltransferase study of cisplatin combined with temozolomide in paediatric solid malignancies.,Br J Cancer,2023-12-17-22-15-28
16305949,PMC1665241,Neuroblastoma in childhood: review and radiological findings.,Cancer Imaging,2023-12-17-22-14-45
16306876,PMC2361066,A twist for survival and cancer progression.,Br J Cancer,2023-12-17-22-15-07
16359544,PMC1327688,Introduction of in vitro transcribed ENO1 mRNA into neuroblastoma cells induces cell death.,BMC Cancer,2023-12-17-22-14-52
16361146,PMC1665243,Imaging of lumps and bumps in the nose: a review of sinonasal tumours.,Cancer Imaging,2023-12-17-22-15-07
1637659,PMC1977888,Host cell reactivation of gamma-irradiated adenovirus 5 in human cell lines of varying radiosensitivity.,Br J Cancer,2023-12-17-22-15-14
1645394,PMC2216486,Sodium currents during differentiation in a human neuroblastoma cell line.,J Gen Physiol,2023-12-17-22-15-07
16569229,PMC1435873,Interferon-gamma increases neuronal death in response to amyloid-beta1-42.,J Neuroinflammation,2023-12-17-22-15-14
16582100,PMC1421501,BMI1 is a target gene of E2F-1 and is strongly expressed in primary neuroblastomas.,Nucleic Acids Res,2023-12-17-22-15-00
16670717,PMC2361271,MYCN gene amplification is a powerful prognostic factor even in infantile neuroblastoma detected by mass screening.,Br J Cancer,2023-12-17-22-15-07
16721359,PMC2361332,Angiogenesis in a human neuroblastoma xenograft model: mechanisms and inhibition by tumour-derived interferon-gamma.,Br J Cancer,2023-12-17-22-15-07
16723017,PMC1481588,No direct effect of the -521 C/T polymorphism in the human dopamine D4 receptor gene promoter on transcriptional activity.,BMC Mol Biol,2023-12-17-22-15-28
16725027,PMC1489926,"Positive autoregulation of the transcription factor Pax6 in response to increased levels of either of its major isoforms, Pax6 or Pax6(5a), in cultured cells.",BMC Dev Biol,2023-12-17-22-15-28
16755292,PMC2360487,Morphological and molecular assessment of apoptotic mechanisms in peripheral neuroblastic tumours.,Br J Cancer,2023-12-17-22-15-14
1679995,PMC1977522,Expression of P-glycoprotein restricted to normal cells in neuroblastoma biopsies.,Br J Cancer,2023-12-17-22-14-52
16822308,PMC1533846,Mutations in PIK3CA are infrequent in neuroblastoma.,BMC Cancer,2023-12-17-22-14-52
1685440,PMC1568049,Chromosomal localization of putative tumor-suppressor genes in several human cancers.,Environ Health Perspect,2023-12-17-22-15-28
16930453,PMC1570347,Pharmacologic reductions of total tau levels; implications for the role of microtubule dynamics in regulating tau expression.,Mol Neurodegener,2023-12-17-22-15-14
16930472,PMC1569857,Histone deacetylase inhibitors strongly sensitise neuroblastoma cells to TRAIL-induced apoptosis by a caspases-dependent increase of the pro- to anti-apoptotic proteins ratio.,BMC Cancer,2023-12-17-22-15-14
1693623,PMC2116143,Scrapie prion proteins accumulate in the cytoplasm of persistently infected cultured cells.,J Cell Biol,2023-12-17-22-15-21
1693626,PMC2116123,Isolation of a novel integrin receptor mediating Arg-Gly-Asp-directed cell adhesion to fibronectin and type I collagen from human neuroblastoma cells. Association of a novel beta 1-related subunit with alpha v.,J Cell Biol,2023-12-17-22-15-00
16940168,PMC2118409,The plasminogen activator system modulates sympathetic nerve function.,J Exp Med,2023-12-17-22-15-21
1694838,PMC5918050,Expression of ret proto-oncogene in human neuroblastomas.,Jpn J Cancer Res,2023-12-17-22-15-07
16956419,PMC1570454,Over-expression of AhR (aryl hydrocarbon receptor) induces neural differentiation of Neuro2a cells: neurotoxicology study.,Environ Health,2023-12-17-22-15-28
16969347,PMC2360542,Antineoplastic effects of rosiglitazone and PPARgamma transactivation in neuroblastoma cells.,Br J Cancer,2023-12-17-22-15-07
16989664,PMC1794547,Human fetal neuroblast and neuroblastoma transcriptome analysis confirms neuroblast origin and highlights neuroblastoma candidate genes.,Genome Biol,2023-12-17-22-14-45
17028100,PMC1636465,Expression of C-terminal deleted p53 isoforms in neuroblastoma.,Nucleic Acids Res,2023-12-17-22-15-21
17035133,PMC1626430,"Saxitoxin puffer fish poisoning in the United States, with the first report of Pyrodinium bahamense as the putative toxin source.",Environ Health Perspect,2023-12-17-22-15-28
17052361,PMC1635424,Drug-induced activation of SREBP-controlled lipogenic gene expression in CNS-related cell lines: marked differences between various antipsychotic drugs.,BMC Neurosci,2023-12-17-22-15-21
17064406,PMC1634754,Frequent promoter hypermethylation of RASSF1A and CASP8 in neuroblastoma.,BMC Cancer,2023-12-17-22-15-14
17145718,PMC1751550,Brn-3b enhances the pro-apoptotic effects of p53 but not its induction of cell cycle arrest by cooperating in trans-activation of bax expression.,Nucleic Acids Res,2023-12-17-22-15-14
17156427,PMC1764734,Differential growth factor regulation of aspartyl-(asparaginyl)-beta-hydroxylase family genes in SH-Sy5y human neuroblastoma cells.,BMC Cell Biol,2023-12-17-22-14-52
17156435,PMC1705811,Intracellular expression of toll-like receptor 4 in neuroblastoma cells and their unresponsiveness to lipopolysaccharide.,BMC Cancer,2023-12-17-22-14-52
17156491,PMC1764024,Large fragment Bst DNA polymerase for whole genome amplification of DNA from formalin-fixed paraffin-embedded tissues.,BMC Genomics,2023-12-17-22-15-28
17181871,PMC1780063,Chemoresistance induces enhanced adhesion and transendothelial penetration of neuroblastoma cells by down-regulating NCAM surface expression.,BMC Cancer,2023-12-17-22-15-07
17183650,PMC1762394,Development of a tumor-selective approach to treat metastatic cancer.,PLoS One,2023-12-17-22-15-21
17184524,PMC1766345,Effect of long-term exposure of SH-SY5Y cells to morphine: a whole cell proteomic analysis.,Proteome Sci,2023-12-17-22-15-14
17194186,PMC1762040,Stem cells and metastatic cancer: fatal attraction?,PLoS Med,2023-12-17-22-15-00
17204142,PMC1769480,All-trans retinoic acid induces COX-2 and prostaglandin E2 synthesis in SH-SY5Y human neuroblastoma cells: involvement of retinoic acid receptors and extracellular-regulated kinase 1/2.,J Neuroinflammation,2023-12-17-22-15-00
17207284,PMC1770936,Discovering biomarkers from gene expression data for predicting cancer subgroups using neural networks and relational fuzzy clustering.,BMC Bioinformatics,2023-12-17-22-15-14
17224928,PMC2360017,Pharmacokinetics and metabolism of 13-cis-retinoic acid (isotretinoin) in children with high-risk neuroblastoma - a study of the United Kingdom Children's Cancer Study Group.,Br J Cancer,2023-12-17-22-15-14
17254356,PMC1794252,Anti-proliferative activity of the quassinoid NBT-272 in childhood medulloblastoma cells.,BMC Cancer,2023-12-17-22-15-28
17284463,PMC1865057,Translational repression of mouse mu opioid receptor expression via leaky scanning.,Nucleic Acids Res,2023-12-17-22-15-14
17288597,PMC1803014,Dual roles of the transmembrane protein p23/TMP21 in the modulation of amyloid precursor protein metabolism.,Mol Neurodegener,2023-12-17-22-15-28
17295922,PMC1802956,Quantum dot-induced cell death involves Fas upregulation and lipid peroxidation in human neuroblastoma cells.,J Nanobiotechnology,2023-12-17-22-14-52
17309801,PMC1805739,Embryonic sympathoblasts transiently express TrkB in vivo and proliferate in response to brain-derived neurotrophic factor in vitro.,BMC Dev Biol,2023-12-17-22-15-28
17309805,PMC1808450,Baculovirus-mediated gene transfer and recombinant protein expression do not interfere with insulin dependent phosphorylation of PKB/Akt in human SHSY-5Y and C3A cells.,BMC Cell Biol,2023-12-17-22-15-28
17325427,PMC3850810,The role of RASSF1A methylation in cancer.,Dis Markers,2023-12-17-22-15-28
17327916,PMC1797488,Genome-wide analysis of neuroblastomas using high-density single nucleotide polymorphism arrays.,PLoS One,2023-12-17-22-15-07
17339140,PMC1828369,Renal and adrenal tumours in children.,Cancer Imaging,2023-12-17-22-15-14
17376236,PMC1845166,Silencing of the XAF1 gene by promoter hypermethylation in cancer cells and reactivation to TRAIL-sensitization by IFN-beta.,BMC Cancer,2023-12-17-22-15-28
17389928,PMC1820875,Characterization of transcriptional regulation of neurogranin by nitric oxide and the role of neurogranin in SNP-induced cell death: implication of neurogranin in an increased neuronal susceptibility to oxidative stress.,Int J Biol Sci,2023-12-17-22-15-21
17394500,PMC1890992,Erythropoietin/erythropoietin receptor system is involved in angiogenesis in human neuroblastoma.,Histopathology,2023-12-17-22-15-00
