pmcid,label,caption,graphic,disease,modality
PMC4940206,Fig. 3,"Histopathological features in sections of pig tail stump 4 weeks after docking. (A) Full re-epithelization of tail tip, mild epidermal hyperplasia, orthokeratotic hyperkeratosis and parakeratosis (note the island of cartilage in granulation tissue). HE. (B) Mature granulation tissue cap in the distal tip at the site of injury in the dermis. HE. (C) Widespread axonal proliferation and infiltration of the superficial dermis limited by a granulation tissue ‘cap’. HE. (D) Neuromatous tissue/early neuroma formation with newly formed axonal endings following a course of attempted re-innervation around the cut vertebral end, proximal to the granulation tissue (S100 expression). IHC.",gr3,NotMatch,NotMatch
PMC4940206,Fig. 4,"Photomicrographs of histopathological features in sections of pig tail stump 8 weeks after docking. (A) Fully healed superficially with no external signs of tissue trauma associated with amputation. A granulation tissue ‘cap’ is evident in the dermis. HE. (B) Granulation tissue cap (*) covering docked end of coccygeal bone (arrowhead), with peripheral nerve (**) curving around the docked end (S100 expression). IHC. (C) Transition between transected nerve and granulation tissue. HE. (D) Neuroma and multiple axonal sprouts within the granulation tissue (S100 expression). IHC.",gr4,NotMatch,NotMatch
PMC4940206,Fig. 5,Histopathological features in sections of pig tail stump 16 weeks after docking. (A) Fully healed tail tip with granulation tissue cap over the cut end of the coccygeal bone. HE. (B) Mature granulation tissue ‘cap’ regression with reduced dermal fibroplasia and angiogenesis. HE. (C) Dorsal and ventral neuromas with axonal sprouts in granulation tissue (S100 expression). IHC. (D) Neuroma axonal sprouts dispersed in mature granulation tissue (S100 expression). IHC.,gr5,NotMatch,NotMatch
PMC4719255,Fig 1,Median nerve neurinomma,JOCR-3-38-g001,NotMatch,NotMatch
PMC4719255,Fig 2,Intra-op examination,JOCR-3-38-g002,NotMatch,NotMatch
PMC4719255,Fig 3,Excised mass,JOCR-3-38-g003,NotMatch,NotMatch
PMC4719255,"Figure 4 (a),(b)",Pathological findings,JOCR-3-38-g004,NotMatch,NotMatch
PMC5018173,Fig. 1,The pathological image of the lesion in the second operation,12957_2016_990_Fig1_HTML,NotMatch,NotMatch
PMC5018173,Fig. 2,"B ultrasound: a 12.0 × 5.0 mm fusiform hypoechoic nodule can be found between the right calf fat depth layer and muscle layer, with clear boundary and both ends connected to the fiber ribbon cord-like structures",12957_2016_990_Fig2_HTML,NotMatch,NotMatch
PMC5018173,Fig. 3,"During the operation, a two fusiform masses were founded in superficial peroneal nerve trunk, with smooth surface, and with the inner side and front side closely connected to the subcutaneous tissue and deep fascia and unable to be completely separated. b Injection of 1 % lidocaine to the stump after completely resected the neuroma. c The stump was embedded in the long peroneal muscle. d Suturing and wrapping the stump by the epineurium",12957_2016_990_Fig3_HTML,NotMatch,NotMatch
PMC5018173,Fig. 4,Gross appearance of traumatic neuroma: two separately fusiform masses about 12.0 × 5.0 mm and 10.0 × 2.0 mm are connected to the upper and lower nerves,12957_2016_990_Fig4_HTML,Match,NotMatch
PMC5018173,Fig. 5,"Pathology and immunohistochemistry images of traumatic neuroma: a hematoxylin and eosin (HE) stain shows a haphazard, tortuous arrangement of nerve bundles within a fibrous connective tissue stroma; b–d S100, NF, and VIM highlight the nerve bundles",12957_2016_990_Fig5_HTML,Match,NotMatch
PMC5315432,Fig. 1,"Pearly, polypoid lesion in the posterior segment of the left lower lobe.",gr1,NotMatch,NotMatch
PMC5299774,Fig. 1,FGM/C type II–III with cutting of the clitoris complicated by a painful clitoral neuroma (arrow). Courtesy of JSM,12978_2017_288_Fig1_HTML,NotMatch,NotMatch
PMC5299774,Fig. 2,Clitoral reconstruction in FGM/C type II. A post-traumatic neuroma of the clitoris was found within the peri-clitoral fibrotic tissue (arrow) removed around the clitoral stump,12978_2017_288_Fig2_HTML,Match,NotMatch
PMC5299774,Fig. 3,Clitoral neuroma. a Hematoxylin-eosin staining shows a disorganized small nerve proliferation in a fibrous tissue. Black dots are remaining foreign material. b Anti-protein S100 immunohistochemistry outlines the small nerve structures (magnification 100×),12978_2017_288_Fig3_HTML,NotMatch,NotMatch
PMC5331255,Figure 1,"Clinical photograph of a 4‐year‐old female, spayed Siberian husky. Thickening of the iris was prominent with pupillary margin irregularity and rubeosis iridis in the temporal region OD from 7 o'clock to 3 o'clock hours.",CCR3-5-300-g001,NotMatch,NotMatch
PMC5331255,Figure 2,"Histopathology OD, schwannoma of blue‐eyed dogs. (A) Subgross image revealing a basophilic mass expanding and distorting the iris leaflets, ciliary body, and iridocorneal angle. H&E. Bar = 1 mm (B) Photomicrograph, inset from (A), showing fusiform neoplastic cells with scant cytoplasm, forming variably dense, short interlacing bundles. H&E. Bar = 100 μm. (C) Photomicrograph showing varying degrees of positive cytoplasmic staining for GFAP. Bar = 100 μm.",CCR3-5-300-g002,NotMatch,Match
PMC5331255,Figure 3,"Clinical photograph under general anesthesia prior to MRI of a firm orbital swelling noted 9 months after the enucleation for a uveal schwannoma OD, or 3 years 5 months after initial presentation. Diffuse hyperemia and pain were noted during examination of this region.",CCR3-5-300-g003,NotMatch,NotMatch
PMC5331255,Figure 4,"(A) Axial T1‐weighted and (B) dorsal T1‐weighted postcontrast MRI images. Note the lobular mass, representing an orbital mass, rostral and medial to the right prosthetic causing uniform anterior displacement of the intraorbital prosthesis. The postcontrast image highlights perilesional heterogenous tissue enhancement. No definitive changes were changes observed with the musculature in the caudal aspect of the orbit.",CCR3-5-300-g004,NotMatch,NotMatch
PMC5331255,Figure 5,"Histopathology exenteration and intraorbital prosthesis, rhabdomyosarcoma. (A) Gross imaging of the formalin‐fixed tissue presenting the intraorbital prosthesis (*) surrounded by a firm, tan, multilobulated mass (arrows). (B) Subgross image revealing a dense, multilobular neoplastic mass infiltrating and expanding the superficial and deep dermis, subcutaneous and orbital connective tissue (arrows) around the orbital prosthesis (*) that was removed for histologic processing. H&E. Bar = 5 mm. (C) Photomicrograph, inset from black box in (A), showing rafts of highly pleomorphic and haphazardly arranged polygonal cells with moderates amounts of eosinophilic cytoplasm and highly pleomorphic nuclei. H&E. Bar = 20 μm. Inset: Photomicrograph showing varying degrees of positive cytoplasmic immunohistochemical staining for desmin. (D) Photomicrograph, inset from white box in (A) showing two distinct masses composed of proliferating redundant fusiform cells adjacent to large peripheral nerves, interpreted as traumatic neuromas. H&E. Bar = 200 μm.",CCR3-5-300-g005,Match,Match
PMC5964281,Fig. 1.,"(A) Abdominal computed tomography reveals an enhanced thickening (arrow) of the common bile duct wall. (B) Grossly, the resected common bile duct reveals a firm grayish mass-like lesion (arrow) at the proximal bile duct. (C) Microscopically, the thickened mass-like portion consists of abundant nerve fascicles mainly composed of axon fibers and Schwann cells, intermixed with collagen bundles. Note entrapped bile duct (black arrow) and focal lymphoid aggregates (white arrow). (D) Marked fibrosis and haphazard proliferation of nerve fascicles. Note lymphoid aggregates. (E) Marked collagen deposits are intervening in the perineurial and epineurial area of nerve fascicles (left: S-100 protein immunohistochemical stain, right: Masson-Trichrome stain).",jptm-2017-01-20f1,NotMatch,NotMatch
PMC5727004,Fig. 1,An abdominal contrast-enhanced computed tomography a before endoscopic submucosal dissection (ESD) and b 1.5 months after ESD. a Abdominal contrast-enhanced computed tomography shows a nodule lesion with slight contrast near the remnant stomach (arrow). b The nodule lesion increased in size over 3 months (arrow head),40792_2017_396_Fig1_HTML,NotMatch,NotMatch
PMC5727004,Fig. 2,Endoscopic ultrasonography image of the nodule. An endoscopic ultrasonography shows a hypoechoic lesion without vascular flow. The margin of the lesion was slightly indistinct (arrows),40792_2017_396_Fig2_HTML,NotMatch,NotMatch
PMC5727004,Fig. 3,"Macroscopic findings of the resected specimen. Macroscopically, the nodule suspected as lymph node metastasis was relatively well defined but did not have a clear capsule",40792_2017_396_Fig3_HTML,NotMatch,NotMatch
PMC5727004,Fig. 4,Histopathological findings. Thick nerve fibers without atypia proliferated with a bundle-like or spiral pattern. Hematoxylin–eosin staining. a × 20 and b × 100,40792_2017_396_Fig4_HTML,NotMatch,NotMatch
PMC5593675,Figure 1,"Mechanistic approaches of treatment in neuropathic painCBZ=carbamazepine, Cox=cyclooxygenase, 5HT=5-hydroxytryptamine, GBP=gabapentin, LTG=lamotrigine, LVT=levitiracetam, NE=norepinephrine, NMDA=N-methyl-D-aspartate, NSAID=non-steroid anti-inflammatory drug, OXC=oxcabazepine, PHT=phenytoin, PNS=peripheral nervous system, SNRI=selective serotonin norepinephrin reuptake inhibitor, SSRI=selective serotonin reuptake inhibitor, TCA=tricyclic antidepressant, TPM=topiramate.",oncotarget-08-57670-g001,NotMatch,NotMatch
PMC5593675,Figure 2,A flowchart of treatment principles for neuropathic pain,oncotarget-08-57670-g002,NotMatch,NotMatch
PMC5732010,Figure 1,"The retromolar foramen, canal and the nerve.RMF: retromolar foramina; RMC: retromolar canal",cureus-0009-00000001781-i01,NotMatch,NotMatch
PMC5732010,Figure 2,The retromolar foramen.The retromolar foramen (arrowhead)A: displays the right side in the computed tomography (superior view)B: displays the left side in the dry mandible (anterior-medial view).,cureus-0009-00000001781-i02,NotMatch,NotMatch
PMC5732010,Figure 3,"The medial view of the right mandible.Note: The retromolar nerve arose from the retromolar foramen (arrowhead) and is distributed to the mandibular molar buccal gingivaB: buccinator muscle, LBN: long buccal nerve, T: temporalis.",cureus-0009-00000001781-i03,NotMatch,NotMatch
PMC6371719,Figure 1,"Clinical image displaying a single horizontal oval pink-colored nodule, approximately 1×2cm in size in the foliate papillae located in the right posterolateral tongue. Note the presence of subtle transverse grooves and superficial erosion on the surface",JCAS-11-245-g001,NotMatch,NotMatch
PMC6371719,Figure 2,"Histopathology showing normal mucosal epithelium, numerous oval- and spindle-shaped cells arranged as circumscribed nodules in the lamina propria, and abundant lymphatic tissue (hematoxylin and eosin, 100×)",JCAS-11-245-g002,NotMatch,NotMatch
PMC6371719,Figure 3,"Histopathology at higher magnification revealed two components of the circumscribed neural plexus, small nerve fascicles present in the deepest portion and linear bundles of spindle cells interspersed with numerous thin fibrillary collagen fibers in the superficial portion. Note the abundant lymphatic tissue with germinal center formation (hematoxylin and eosin, 400×)",JCAS-11-245-g003,NotMatch,NotMatch
PMC6443534,Fig. 1,"
(
A
) Postcontrast T1-weighted MRI 2.8 years before presenting to our center demonstrating no evidence of lesion. (
B
) Recent postcontrast T1-weighted (
C
) T2-weighted fast spin echo, and (
D
) thin slice heavily T2-weighted MRI demonstrated an expansile mass involving the right meatal, labyrinthine, geniculate, and proximal tympanic facial nerve.
",10-1055-s-0039-1685212-i180012-1,NotMatch,NotMatch
PMC6443534,Fig. 2,"
(
A
) Coronal and (
B
) axial temporal bone computed tomography demonstrating expansion of the labyrinthine and geniculate segments of the fallopian canal with honeycomb stippling (intralesional spindle-like calcifications) and a cochlear fistula.
",10-1055-s-0039-1685212-i180012-2,NotMatch,NotMatch
PMC6443534,Fig. 3,"
(
A
) Histological sections demonstrate disorganized nerve fascicles, which also involved peripheral ganglia (hematoxylin and eosin; ×100 magnification). (
B
) Longitudinal and cross-sections of the disorganized nerve fascicles, suggesting variably density of the axons (hematoxylin and eosin; ×100 magnification). (
C
) Neurofilament highlights the axonal disorganization in the longitudinal section and demonstrates axonal aggregates in the cross-sections, suggestive of axonal clustering (×100 magnification).
",10-1055-s-0039-1685212-i180012-3,NotMatch,Match
PMC6485883,Figure 1,"Ultrasound findings of a 78-year-old woman. (A) Grayscale sonogram of the left supraclavicular area demonstrated a lymph node with abnormal structure, which was approximately 6 × 6 mm in size. (B–D) Two oval, well-circumscribed, parallel nodules are shown in the upper-outer quadrant near the mastectomy scar. (B) Grayscale sonogram of the first nodule shows that it is approximately 4 × 2 × 3 mm in size. (C–D) Grayscale sonogram and color Doppler flow imaging of the second nodule show that it is approximately 6 × 2 × 4 mm in size.",medi-98-e15142-g001,NotMatch,NotMatch
PMC6485883,Figure 2,Histological examination shows disorganized proliferation of nerve fiber bundles (hematoxylin and eosin × 100).,medi-98-e15142-g002,NotMatch,NotMatch
PMC6485883,Figure 3,"Ultrasound findings in a 62-year-old woman. (A) Baseline grayscale sonogram showed an oval, well-circumscribed mass of approximately 10 × 4 × 8 mm in size. (B) The mass was stable at the 1-year follow-up and demonstrated no blood flow in color Doppler flow imaging.",medi-98-e15142-g003,NotMatch,NotMatch
PMC6485883,Figure 4,"Histological findings in a 62-year-old woman. The mass consisted of disordered proliferative nerve fiber bundles with normal Schwann cells, perineural cells, axons, and endoneural fibroblasts surrounded by fibro-adipose tissues. (A) hematoxylin and eosin × 100, (B) hematoxylin and eosin × 200.",medi-98-e15142-g004,NotMatch,NotMatch
