pmid,pmcid,title,journal,insert_time,has_targz
29234894,PMC5727004,Amputation neuroma mimicking lymph node metastasis of remnant gastric cancer: a case report.,Surg Case Rep,2023-12-17-22-15-41,True
29255660,PMC5732010,Clinical Anatomy and Significance of the Retromolar Foramina and Their Canals: A Literature Review.,Cureus,2023-12-17-22-15-41,True
30011306,PMC6047790,Time course of traumatic neuroma development.,PLoS One,2023-12-17-22-15-41,True
30629624,PMC6328080,"Leprosy survey among rural communities and wild armadillos from Amazonas state, Northern Brazil.",PLoS One,2023-12-17-22-15-41,True
30886482,PMC6371719,Asymptomatic Pinkish-Red Nodule over the Posterolateral Tongue.,J Cutan Aesthet Surg,2023-12-17-22-15-41,True
30941279,PMC6443534,Expansile Traumatic Neuroma of the Intratemporal Facial Nerve.,J Neurol Surg Rep,2023-12-17-22-15-41,True
30985684,PMC6485883,Traumatic neuroma in mastectomy scar: Two case reports and review of the literature.,Medicine (Baltimore),2023-12-17-22-15-41,True
31417816,PMC6687426,Ultra-high-frequency Ultrasound to Assess Nerve Fascicles in Median Nerve Traumatic Neuroma.,Cureus,2023-12-17-22-15-41,True
31501819,PMC6728252,Traumatic bile duct neuroma presenting with acute cholangitis: A case report and review of literature.,Ann Hepatobiliary Pancreat Surg,2023-12-17-22-15-41,True
31598201,PMC6776406,Oral neural tumors: Clinicopathologic analysis of 157 cases and review of the literature.,J Clin Exp Dent,2023-12-17-22-15-41,True
31781419,PMC6855018,Cap-Assisted Endoscopic Mucosal Resection of an Incidental Rectal Traumatic Neuroma.,Case Rep Gastrointest Med,2023-12-17-22-15-41,True
31921714,PMC6934634,Effect of duration from lingual nerve injury to undergoing microneurosurgery on improving sensory and taste functions: retrospective study.,Maxillofac Plast Reconstr Surg,2023-12-17-22-15-41,True
32095383,PMC7015600,Management of Unreconstructable Saphenous Nerve Injury with Targeted Muscle Reinnervation.,Plast Reconstr Surg Glob Open,2023-12-17-22-15-41,True
32191665,PMC7569598,Post-amputation neuroma of radial nerve in a patient with ephitelioid sarcoma: case report and literature review.,Acta Biomed,2023-12-17-22-15-41,True
32953859,PMC7479553,Traumatic neuroma of remnant cystic duct mimicking duodenal subepithelial tumor: A case report.,World J Clin Cases,2023-12-17-22-15-41,True
34447045,PMC8375877,"Analysis of Clinical, Radiographic, and Treatment Profile of 10 Cases of Neurogenic Tumors and Tumor-Like Lesions of the Oral and Maxillofacial Region: An Observational Study.",J Pharm Bioallied Sci,2023-12-17-22-15-41,True
34457287,PMC8380124,Traumatic neuroma of the bile duct: A case report.,Clin Case Rep,2023-12-17-22-15-41,True
34676007,PMC8527191,Aligned nanofiber nerve conduits inhibit alpha smooth muscle actin expression and collagen proliferation by suppressing TGF-β1/SMAD signaling in traumatic neuromas.,Exp Ther Med,2023-12-17-22-15-41,True
34810373,PMC8617452,Bilateral intraoral traumatic neuroma: Case report of a diagnostic challenge.,J Indian Prosthodont Soc,2023-12-17-22-15-41,True
34900456,PMC8648149,Extradigital Glomus Tumor Mimics an Intrinsic Nerve Tumor in a Trauma Patient: Case Report and Literature Review.,Cureus,2023-12-17-22-15-41,True
35003456,PMC8715291,"Traumatic neuroma at the mastectomy site, unusual benign lesion, mimicking tumor recurrence: A report of two cases.",Radiol Case Rep,2023-12-17-22-15-41,True
35036343,PMC8696598,Surgical treatment outcome of painful traumatic neuroma of the infrapatellar branch of the saphenous nerve during total knee arthroplasty.,World J Orthop,2023-12-17-22-15-41,True
35211565,PMC8855185,Ultrasound-guided needle release plus corticosteroid injection of superficial radial nerve: A case report.,World J Clin Cases,2023-12-17-22-15-41,True
35237123,PMC8882923,Exploring the Correlation Between the Regulation of Macrophages by Regulatory T Cells and Peripheral Neuropathic Pain.,Front Neurosci,2023-12-17-22-15-41,True
35813041,PMC9260781,Case Report: Idiopathic Traumatic Neuroma of the Gallbladder Without Previous Surgery.,Front Surg,2023-12-17-22-15-41,True
36018192,PMC9727462,A decellularized nerve matrix scaffold inhibits neuroma formation in the stumps of transected peripheral nerve after peripheral nerve injury.,Neural Regen Res,2023-12-17-22-15-41,True
36157104,PMC9403427,Contrast-enhanced ultrasound of a traumatic neuroma of the extrahepatic bile duct: A case report and review of literature.,World J Gastroenterol,2023-12-17-22-15-41,True
36204848,PMC9700115,Regenerative peripheral nerve interface prevents neuroma formation after peripheral nerve transection.,Neural Regen Res,2023-12-17-22-15-41,True
36303503,PMC9379704,Targeted muscle reinnervation for a recurrent traumatic neuroma of the sural nerve: illustrative case.,J Neurosurg Case Lessons,2023-12-17-22-15-41,True
36465207,PMC9713604,Tender Nasal Traumatic (TNT) Neuroma: Case Report and Review.,Cureus,2023-12-17-22-15-41,True
36588493,PMC9926142,Subgemmal neurogenous plaques of the tongue: a systematic autopsy study.,Rom J Morphol Embryol,2023-12-17-22-15-41,True
36712443,PMC9875025,"Traumatic neuromas of peripheral nerves: Diagnosis, management and future perspectives.",Front Neurol,2023-12-17-22-15-41,True
36873443,PMC9978738,New techniques and methods for prevention and treatment of symptomatic traumatic neuroma: A systematic review.,Front Neurol,2023-12-17-22-15-41,True
36984467,PMC10053288,A Traumatic Neuroma Formation Following Fasciotomy for the Treatment of Tibialis Anterior Muscle Herniation: A Case Report.,Medicina (Kaunas),2023-12-17-22-15-41,True
37048560,PMC10095338,Preventive Effect of Local Lidocaine Administration on the Formation of Traumatic Neuroma.,J Clin Med,2023-12-17-22-15-41,True
37273288,PMC10239210,Post Traumatic Neuroma in Continuity of the Median Nerve in a Child: A Case Report.,Cureus,2023-12-17-22-15-41,True
37377855,PMC10291201,Nerve trunk healing and neuroma formation after nerve transection injury.,Front Neurol,2023-12-17-22-15-41,True
37533802,PMC10391593,Biliary tree traumatic neuroma following laparoscopic cholecystectomy: A case report and literature review.,Med Int (Lond),2023-12-17-22-15-41,True
37654425,PMC10466909,A case of eyelid neuroma with recurrent ptosis.,Am J Ophthalmol Case Rep,2023-12-17-22-15-41,True
37756483,PMC10555639,Cervical intradural traumatic neuroma without history of trauma: illustrative case.,J Neurosurg Case Lessons,2023-12-17-22-15-41,False
37900512,PMC10610343,The Double-Opposing Adipofascial Interposition Flap: A Novel Technique to Prevent Scar Tethering and Symptomatic Neuroma of the Superficial Radial Nerve After Trauma.,Cureus,2023-12-17-22-15-41,False
38017468,PMC10683309,"Epidemiology, risk factors, diagnosis, and treatment of intra-abdominal traumatic neuromas - a narrative review.",BMC Gastroenterol,2023-12-17-22-15-41,False
