pmcid,label,caption,graphic
PMC3985789,Fig. 1,"The abdominal CT revealed a low-density area on the left kidney of a 37-year-old female with BHD (a), which was histopathologically diagnosed as clear cell carcinoma. On gross examination, the resected kidney contained a partially hemorrhagic, yellowish, solid tumor (b). The tumor was composed of cells with clear to acidophilic cytoplasm (hematoxylin-eosin stain; c), which were positive for vimentin stain (d; 200× magnification). The thoracic CT revealed bilateral, multiple PCs in the basilar and mediastinal regions (e). Microscopic findings for the lung revealed that the septum of the cyst wall contained capillaries and was lined by pneumocytes on both surfaces (f; 200× magnification). Quiet, skin-colored papules were present on the patient's face (g). There were few pinkish-colored, verrucous papules on the scalp (h). Histopathological images (hematoxylin-eosin) of the FF. The stoma was rich in fibroblasts and was oriented in parallel bundles of root sheath-like fibers and neighboring enlarged hair follicles [20× magnification (i) and 200× magnification (j)] positive for factor 13a (k) and c-kit (l; 400× magnification).",cde-0006-0020-g01
PMC3985789,Fig. 2,"The abdominal CT revealed a low-density area on the right kidney of a 35-year-old male with BHD (a). The tumor was composed of cells with eosinophilic cytoplasm (hematoxylin-eosin; b), was partially positive for CK7 (c; 200× magnification) and colloidal iron (d; 400× magnification), and histopathologically diagnosed as chromophobe cell carcinoma. A thoracic CT revealed the presence of bilateral, basally located, multiple PCs (e). Pedigrees of the families affected with recurrent pneumothorax (f). Skin-colored papules were present on the nose (g). Histopathological images (hematoxylin-eosin) of the FFs [40× magnification (h) and 200× magnification (i)] positive for factor 13a (j) and c-kit (k; 400× magnification).",cde-0006-0020-g02
PMC3726479,Figure 1,"VHL induces expression of FLCN mRNA and protein.Reconstitution of VHL in 786-O and A498 cells led to induction of FLCN and p53 mRNAs (A) and proteins (B). Knockdown of VHL in Caki-1 cells resulted in decreased FLCN mRNA (C) and protein (D) levels; *** P<0.001, **P<0.01. Scr- scramble control virus.",pone.0070030.g001
PMC3726479,Figure 2,"FLCN protein levels are reduced in human ccRCC with lost VHL.Analysis of FLCN protein (A–C) and mRNA (D) in samples of human ccRCC with known VHL status, as compared with adjacent kidney tissue. A. A representative western blot analysis of FLCN protein in pairs of kidney (K) and tumor with lost VHL (VHL-DEL) separated on 10% PAGE. The lower band may represent a degradation or posttranslational modification of FLCN. B and C. Quantification of FLCN protein expression in tumors that had lost VHL (VHL-DEL) and tumors with wild-type VHL (VHL-WT). The boxes represent lower and upper quartiles separated by the median (thick horizontal line) and the whiskers extend up to the minimum and maximum values, excluding points that are outside the 1.5 interquartile range from the box (marked as circles). Means ± SD of each distribution are indicated by closed dots and crosses on the whiskers, respectively. D. Quantitative RT-PCR measurement of FLCN mRNA levels in kidneys and ccRCC VHL-DEL and VHL-WT tumors.",pone.0070030.g002
PMC3726479,Figure 3,FLCN is necessary for the VHL-mediated tumor suppression.ShRNA-induced knockdown of FLCN promotes tumor formation by 786-O cells with reconstituted VHL. A. Western blot demonstrating a decrease in FLCN protein expression in cells stably expressing three different FLCN shRNAs as compared to cells transfected with scramble (Scr) control. B. Quantification of incidence and weight of tumors formed by the indicated cell lines in orthotopic xenografts. NK- average weight of normal kidneys. C. H&E staining of representative sections for tumors grown by VHL(+)/scramble control cells and VHL(+) cells with FLCN knockdowns. Scale bars = 50 µm.,pone.0070030.g003
PMC3726479,Figure 4,"Knockdown of FLCN inhibits the mTOR pathway.
A. Western blot analysis of mTOR downstream targets in 786-O VHL(+) cells stably expressing either scramble or two different FLCN shRNAs. The GAPDH loading control is shown for each group of immunoblots processed from the same gel. B. Representative sections of indicated tumors stained for S6 and S6P. Scale bar = 50 µm.",pone.0070030.g004
PMC3726479,Figure 5,FLCN regulates autophagy.Knockdown of FLCN (shRNA 3) in 786-O (A) or RCC4 (B) VHL(+) cells reduces accumulation of tumor suppressive LC3C-II but induces expression of oncogenic LC3B-II. Western blots were probed with indicated antibodies. C. Quantification of 3 independent experiments as shown in panel A and B. LC3 protein levels measured by optical density were first normalized to GAPDH. Then the ratio of LC3 was calculated between LC3 levels measured in chloroquine treated samples in cells with FLCN knocked down and control cells (compare lane 6 to lane 3 in panels A and B). D. Model of the proposed regulation.,pone.0070030.g005
PMC4049818,Figure 1,"Skin features in TSC and BHD.Photographs taken from a TSC and a BHD patient show angiofibromas and fibrofolliculomas, respectively. Notice the resemblance between the two types of lesion.",pone.0099071.g001
PMC4049818,Figure 2,"Trial outline.* The patient who was lost to follow-up at 3 months was excluded from the analysis of the 3 month results. ** For the patients who were lost to follow-up at 6 months, the 3-month data were carried forward in the analysis of the 6-month results.",pone.0099071.g002
PMC4049818,Figure 3,"Photographic recording of cosmetic status during rapamycin treatment.Close up of standardised facial photographs taken at baseline, 3 months and 6 months after starting treatment with topical rapamycin or placebo per facial half. Photos of a representative patient are shown, revealing no visible improvement or worsening of the facial fibrofolliculomas.",pone.0099071.g003
PMC4049818,Figure 4,Changes in cosmetic status of fibrofolliculomas after treatment with rapamycin scored by doctors and patients.BHD patients with facial fibrofolliculomas were treated with topical rapamycin and placebo for six months. The degree of improvement compared to baseline was scored on a 7-point Likert scale by both doctors (A) and patients (B). Doctors and patients reported no change in the majority of cases. Patients reported improvement more frequently for the rapamycin compared to the placebo treated facial side.,pone.0099071.g004
PMC4049818,Figure 5,Changes in the number of fibrofolliculomas after treatment with rapamycin.BHD patients with facial fibrofolliculomas were treated with topical rapamycin and placebo for six months. The number of fibrofolliculomas in a predefined area of the face was determined and compared to baseline. The reduction in the number of fibrofolliculomas was stronger upon placebo treatment.,pone.0099071.g005
PMC4049818,Figure 6,"Local side effects of topical rapamycin treatment.Side effects of both topical rapamycin and placebo treatment were registered at each clinical assessment. Burning, erythema, dryness and itching were the most commonly reported local side effects. All side effects other than dryness and itching were reported more frequently for the rapamycin treated facial half.",pone.0099071.g006
PMC5083040,Figure 1.,"(A) Chest X-ray showing bilateral pneumothorax. Arrowheads indicate vanishing lungs. (B) Chest computed tomography scan from a case of BHD syndrome demonstrating multiple bilateral thin-walled cysts, predominantly distributed in the basilar regions of the lung. Arrows indicate lung cysts.",amjcaserep-17-788-g001
PMC5083040,Figure 2.,"Simplified pedigree of the patient’s family with spontaneous pneumothorax. Arrow indicates the proband (P). Video-assisted thoracoscopic bullectomy was performed in individuals 1, 2, 3, 4, 5, and 6. The ages of the patients who developed pneumothoraxes are shown.",amjcaserep-17-788-g002
PMC5083040,Figure 3.,Thoracoscopic view shows the lung cyst in the right lower lobe.,amjcaserep-17-788-g003
PMC5083040,Figure 4.,The sequence analysis showed a deletion mutation (c.57_58delCT) in exon 4 of the FLCN gene. The novel deletion mutation (c.57_58delCT) caused a frame shift and changed the 20th amino acid: phenylalanine to leucine and the 16th reading frame from the leucine change to a premature stop codon (p.Phe20LeufsX16).,amjcaserep-17-788-g004
PMC4689065,Figure 1:,"Different segments of the hair follicle. A. Infundibulum.
Keratinization similar to the epidermis, including a granular layer and
basket-weave orthokeratosis. B. Isthmus. Trichilemmal keratinization,
characterized by absence of granular layer and abrupt compact orthokeratosis.
C. Stem. Pale outer root sheath cells surrounded by a hyaline
membrane. D. Bulb. Closely packed basophilic keratocytes and
interspersed pigmented melanocytes characteristic of the hair matrix",abd-90-06-0780-g01
PMC4689065,Figure 2:,"Pilar sheath acanthoma. A. This is a particularly large and solid example; note
the multilobular architecture. B. Predominantly isthmic differentiation with
abrupt compact keratinization",abd-90-06-0780-g02
PMC4689065,Figure 3,"Trichilemmoma. A. Typical lobular architecture in close relation with the
neighboring hair follicles. B. Detail of the pale cells with a hint of
peripheral palisading and surrounding hyaline membrane. C. Detail of a
desmoplastic trichilemmoma, with sclerotic stroma and apparently infiltrative
architecture. D. CD34 immunohistochemistry, demonstrating positivity in the
tumor cells",abd-90-06-0780-g03
PMC4689065,Figure 4,"Multiple tumors of follicular infundibulum (infundibulomatosis). A. Multiple
hypopigmented macular or slightly papular lesions in the submandibular
region. B. Plate-like proliferation of monomorphous pale keratinocytes,
well-demarcated from the adjacent epidermis. C. PAS stain is positive in the
cells. D. Condensation of elastic fibers around the base of the
proliferation (arrow)",abd-90-06-0780-g04
PMC4689065,Figure 5,"Proliferating trichilemmal cyst/tumor. Partially cystic and solid lesion
with keratinocytes increasing in size from the basal layer to the lumen,
displaying abrupt keratinization without granular layer",abd-90-06-0780-g05
PMC4689065,Figure 6,"Trichoblastoma. A. Basaloid proliferation with dense stroma separated by
clefts from the adjacent dermis. B. Detail of the cellular stroma forming
condensations near the basaloid islands (papillary mesenchymal bodies)",abd-90-06-0780-g06
PMC4689065,Figure 7,"Trichoblastoma. A. Trichoblastoma. A. Basaloid proliferation with dense
stroma separated by clefts from the adjacent dermis. B. Detail of the
cellular stroma forming condensations near the basaloid islands (papillary
mesenchymal bodies)",abd-90-06-0780-g07
PMC4689065,Figure 8,"A. Trichoepithelioma. Basaloid proliferation with abundant infundibular
keratinization; note the dense stroma separated by clefts from the adjacent
dermis. B. Desmoplastic trichoepithelioma. Thin basaloid strands in a dense
stroma, and a few A B keratocysts",abd-90-06-0780-g08
PMC4689065,Figure 9,"Trichogerminoma. A. Well-circumscribed intradermal multinodular lesion
separated from the adjacent dermis by clefts. B. Detail of the “cell balls”
composed of concentrically arranged pale cells surrounded by an outer layer
of darker cells",abd-90-06-0780-g09
PMC4689065,Figure 10,"Pilomatrixoma. A. Nodule on the upper arm of a young patient; lesions are
typically hard upon palpation, and a bluish color, as seen in this example,
is not a rare feature. B. Well circumscribed dermal nodule with a biphasic
appearance (basaloid and eosinophilic areas). C. Sharp transition between
basaloid cells and keratinized strands. D. Detail of ghost cells, in which
only the outline of the nuclei and cytoplasmic borders are discernible",abd-90-06-0780-g10
PMC4689065,Figure 11,"A. Birt-Hogg-Dubé syndrome. Multiple papules distributed on the face and a
larger nodular lesion on the right nasal ala. B. Trichodiscoma. Papule
containing a centrally located dense stroma that pushes the epithelial
component to the periphery; note the small sebaceous lobules (arrows). C.
Fibrofolliculoma. Vertically oriented distorted follicular structure with
thin anastomosing strands surrounded by a dense stroma",abd-90-06-0780-g11
PMC4689065,Figure 12,"Trichofolliculoma. Cystic cavity from which numerous vellus hair follicles
radiate",abd-90-06-0780-g12
PMC5345590,Figure 1. ,Lung cysts in a patient with Birt–Hogg–Dubé syndrome.,zecr_a_1292378_f0001_c
PMC5345590,Figure 2. ,Family tree of the index patient with Birt–Hogg–Dubé syndrome.,zecr_a_1292378_f0002_c
PMC5345590,Figure 3. ,Search strategy.,zecr_a_1292378_f0003_b
PMC5345590,Figure 4. ,Fibrofolliculomas in a patient with Birt–Hogg–Dubé syndrome.,zecr_a_1292378_f0004_c
PMC5857113,Fig. 1,"Pedigree of BDHS family. The index patient is marked by an arrow. Black symbol, BHDS confirmed by mutation analysis; grey symbols, clinical suspicion of BHDS",12881_2018_558_Fig1_HTML
PMC5857113,Fig. 2,Chest computed tomography scan from the index patient. Bilateral pneumothorax (large arrows) and lung bullae (small arrows) are indicated. The pneumothorax is mostly localized in the basal parts of the chest cavity due to previous pleurodesis treatment,12881_2018_558_Fig2_HTML
PMC5857113,Fig. 3,Sequence electropherogram demonstrating the mutation c.1285dupC (p.His429ProfsX27) within exon 11. The position of the duplicated cytosine is marked by an arrow,12881_2018_558_Fig3_HTML
PMC5776768,Fig. 1,Pedigre of family 1.  proband.  Cases with stroke.  Thrombocythemia Case,12881_2017_519_Fig1_HTML
PMC5776768,Fig. 2,"Examination results and Sequence diagram of family 1. a, b, c Computed tomography scans showing multiple cystic lesions in the lungs of patients (III8、III12、III14). b, e Computed tomography scan and X-ray examination results showing pneumothorax (III8、IV3). d Fat granules on the skin (IV1). f Direct sequencing of exon 14 of FLCN revealed the frameshift mutation: c.1579_1580insA on exon 14",12881_2017_519_Fig2_HTML
PMC5776768,Fig. 3,Pedigre of family 2.  proband,12881_2017_519_Fig3_HTML
PMC5776768,Fig. 4,"Examination results and Sequence diagram of family 2. a Computed tomography scans showing pulmonary cyst and pneumothorax (III2). b, c Multiple pulmonary cysts and pneumothorax in the lung of the proband’s father (II1). d, e Direct sequencing of exon7 of FLCN revealed the nonsense mutation: c.649C > T on exon 7",12881_2017_519_Fig4_HTML
PMC6610189,Figure 1.,"Flow diagram of patient recruitment. Twenty-four suspected patients with clinico-pathologic-radiologic features of Birt-Hogg-Dubé (BHD) syndrome were screened. According to the BHD diagnostic criteria, a total of 12 patients were diagnosed with BHD syndrome; 10 patients were confirmed by folliculin (FLCN) gene mutation analysis and the others by clinical diagnosis.",kjim-2018-119f1
PMC6610189,Figure 2.,"Examples of chest computed tomography and histologic findings of the study patients. The pulmonary cysts in Birt-Hogg-Dubé (BHD) are distributed in predominantly lower, peripheral and subpleural regions of the lungs (A: upper lobes; B: lower lobes). Lung specimens present multiple small intraparenchymal cysts rimmed by thin fibrous walls or normal pulmonary parenchyma. (C: ×40; D: ×400).",kjim-2018-119f2
PMC6610189,Figure 3.,Changes in forced vital capacity (FVC) during follow-up. Nine of 12 patients underwent regular pulmonary function test follow-up. Lung function remained almost unchanged during follow-up.,kjim-2018-119f3
PMC7066789,Fig. 1,"Preoperative and postoperative appearance of the right eye. a A solitary skin-colored, dome-shaped lesion locates on the right upper eyelid. b The lesion locates on the anterior lamella of the lid margin, with several eyelashes protruding from its smooth surface. c Two weeks postoperatively, the upper lid maintained its shape",12886_2020_1366_Fig1_HTML
PMC7066789,Fig. 2,"Histopathological photograph of the solitary fibrofolliculomas. a Low-power photograph (100×) shows the proliferation of multiple thin strands of basaloid cells extending from the central follicle into the surrounding fibrous stroma. b High-power photograph (200×) shows the fibrous stroma contents with mucin, surrounding the hair follicle",12886_2020_1366_Fig2_HTML
PMC6453834,Fig 1,"Gross and microscopic appearances of papules on the patient's face. A, Multiple gray-white to skin-colored papules visible on the nose, chin, and medial aspects of the cheeks of our patient during her initial visit. A shave biopsy specimen of 1 of the papules (arrow) was obtained at this visit. B, Photomicrograph of a hematoxylin–eosin-stained section of the biopsy specimen reveals stellate-shaped dermal fibroblasts surrounded by coarse collagen, which is characteristic of angiofibroma.",gr1
PMC6453834,Fig 2,"Microscopic appearance of a papule on the posterior aspect of the patient's sister's neck. Photomicrograph of a hematoxylin–eosin-stained section of a papule excised from the posterior aspect of the patient's sister's neck using punch biopsy. Histopathology reveals a cystically dilated hair follicle containing keratinous debris and surrounded by prominent mantle-like epithelium in a fenestrated pattern, which is characteristic of fibrofolliculoma. The collagen directly surrounding this hair follicle does not display concentric arrangement that is more typical of angiofibroma.",gr2
PMC6453834,Fig 3,"Aberrant mechanistic target of rapamycin complex 1 (mTORC1) signaling in tuberous sclerosis complex (TSC) and Birt-Hogg-Dubé syndrome. Activation of PI3K-Akt by extracellular growth factors results in inhibition of the TSC1–TSC2 protein complex, which leads to activation of mTORC1. Pathogenic variants in TSC1 or TSC2 inactivate this complex and result in mTORC1 activation. FLCN protein is activated by complex formation with FNIP1/2 and AMPK secondary to signals from LKB1 and amino acids. FLCN may show excitatory or inhibitory effects on mTORC1, depending on the type of cell.",gr3
PMC7334545,Fig. 1,Posterior-anterior chest X-ray demonstrating tension pneumothorax with lung collapse on the left side.,gr1
PMC7334545,Fig. 2,Contrast enhanced CT of the thorax showing multiple basally located pulmonary cysts.,gr2
PMC7334545,Fig. 3,Contrast enhanced CT of the abdomen revealing several bilateral renal cysts.,gr3
PMC7701036,Fig 1,,gr1
PMC7701036,Fig 2,,gr2
PMC8413918,Fig. 1.,A 42-year-old man with a 5×7 mm mass on the left alar rim.,acfs-2021-00276f1
PMC8413918,Fig. 2.,"Microscopic image of the lesion showing proliferative follicular epithelium (black arrows), surrounded by perifollicular fibrous tissue (black arrowheads) (H&E, ×12.5).",acfs-2021-00276f2
PMC8413918,Fig. 3.,"Histopathological examination. Thin epidermal strands that originate from the hair follicle, and they are centered around the infundibulum of the hair. The connective tissue around the epithelium (black arrows) shows sclerotic features (H&E, ×100).",acfs-2021-00276f3
PMC9170097,Fig 1,"Hospitalization for pneumothorax compared with date of BHD diagnosis.The figure shows the onset and in-hospital period for pneumothorax per patient. The month zero is defined by the day of BHD diagnosis, and the shaded area is the previous 3 months of the diagnosis. The hospital admission period is depicted as the length of each bar.",pone.0269358.g001
PMC7823044,Fig. 1,Initial presentation with 60% pneumothorax of Right hemithorax.,gr1
PMC7823044,Fig. 2,Second presentation with small (<10%) right apical pneumothorax.,gr2
PMC7823044,Fig. 3,Third presentation with 100% pneumothorax of right hemithorax.,gr3
PMC7823044,Fig. 4,Multiple pulmonary cysts in left lower lobe.,gr4
PMC7823044,Fig. 5,Multiple pulmonary cysts in Right major fissur,gr5
PMC9304907,Figure 1,"Time between first symptom and BHDS diagnosis.Shown is the often considerable delay between the occurrence of the first major symptom and the diagnosis of BHDS. BHDS, Birt-Hogg-Dubé syndrome; RCC, renal cell cancer; SP, spontaneous pneumothorax; FF, fibrofolliculoma; triangle, female; square, male.",gr1
PMC9304907,Figure 2,"Recruitment of BHDS patients.Schematic overview demonstrating the recent increase in numbers of new patients seeking treatment and genetic counselling in the Munich interdisciplinary BHDS outpatient clinic. BHDS, Birt-Hogg-Dubé syndrome.",gr2
PMC10365899,Fig. 1.,"A 62-year-old woman visited with a palpable lesion on the left nasal septum. (A) Nasal endoscopic findings of mass located in the anterior nasal septum near the nasal columella. (B) A whitish-gray wart-like mass measuring 6×6 mm was excised. (C) Appearance at 6 months postoperatively showing the nasal septum, with no recurrence.",acfs-2023-00185f1
PMC10365899,Fig. 2.,"Histopathological photograph showing a fibrofolliculoma. (A) Low-power appearance. Cystically dilated hair follicles (black bullets) with thin proliferating epithelial strands (black asterisks) emanating from them (hematoxylin and eosin stain, × 20). (B) High-power appearance. Proliferating epithelial strands (black asterisks) with little cellular atypia surrounded by dense fibrotic stroma (empty asterisks) (hematoxylin and eosin stain, × 200).",acfs-2023-00185f2
PMC10023931,Fig 1,"A and B, Multiple firm brown dome-shaped papules on the cheeks, nose, and chin, as well as several skin-colored papules and plaques on the forehead and right cheek. B, The white arrow denotes the biopsied nodule from the right cheek with histopathologic findings shown in Figs 2 and 3. A, The white arrow denotes the biopsied papule from the forehead with histopathologic findings shown in Fig 4.",gr1
PMC10023931,Fig 2,"A, Multiple discrete foci of thin epithelial strands radiating from the upper part of the isthmus of the follicle. B, Mature sebaceous lobules associated with thin epithelial strands surrounded by well circumscribed compact thin collagen fibers containing increased fibroblasts. C, Several foci of fibrofolliculomas surrounded by compact and sclerotic stroma distinct from the surrounding normal dermis. (A-C, Hematoxylin-eosin stain; original magnifications: A, 20×; B, 100×; C, 100×).",gr2
PMC10023931,Fig 3,"A, Elastic fibers were absent within the stroma associated with the fibrofolliculomas. B, Between the fibrofolliculomas, irregular distribution of elastic fibers was observed with a decrease in amount in some areas (A and B, Verhoeff-Van Gieson, A, 200×; B, 200×).",gr3
PMC10023931,Fig 4,Thin epithelial strands emanating from the upper part of the isthmus surrounded by compacted thin collagen fibers (hematoxylin-eosin stain; original magnifications: 20×).,gr4
PMC8409184,Figure 1,Patient’s axial computed tomography image showing multiple thin-walled cysts with clear margins and diverse sizes. A: Small thin-walled cyst located in the apical segment of the right upper lobe; B and C: Irregular morphology cysts located in the apical posterior segment; D: Lower chest showing subpleural cysts at both lung bases.,WJCC-9-7123-g001
PMC8409184,Figure 2,X-ray showing pneumothorax. Patient’s chest X-ray showing pneumothorax in the left lung; the lung tissue was compressed to about 30%. The orange arrow represents the pneumothorax line.,WJCC-9-7123-g002
PMC8409184,Figure 3,Abdominal computed tomography. A: Dotted high-density shadow (orange arrow) on the right liver; B: No abnormal occupation was captured in the kidneys.,WJCC-9-7123-g003
PMC8409184,Figure 4,Postoperative pathological reports. The postoperative pathological reports displayed the formation of multiple cysts (thin arrow). The inner surface of the pulmonary cyst was covered with alveolar epithelium (thick arrow).,WJCC-9-7123-g004
PMC8409184,Figure 5,Axial computed tomography images. A: The patient’s mother showed multiple thin-walled cysts in the apical segment of the right upper lobe; B: Irregular morphology cysts located in the upper-lung of both sides; C: Bilateral multiple lung cysts located at the level of the upper mediastinum; D: Right-sided pneumothorax and bilateral lung cysts located at both lung bases.,WJCC-9-7123-g005
PMC8409184,Figure 6,"
Multiple white dome-shaped papules visible in the neck of the patient that were consistent with the featured lesions of Birt-Hogg-Dubé syndrome.
",WJCC-9-7123-g006
PMC8409184,Figure 7,"
Multiple white dome-shaped papules were seen on the skin of her mother’s neck and back.
",WJCC-9-7123-g007
PMC8409184,Figure 8,"
Pathological findings of skin biopsy showing lymphocytic infiltration around the superficial vasculature of the dermis with melanocytes.
",WJCC-9-7123-g008
PMC8409184,Figure 9,"Seven of the patient’s family members were genetically analysed. Seven of the patient’s family members were genetically analysed (I-1 was deceased), and the germline mutations in the folliculin gene mutation of the patients’ were derived from her mother. The source of her mother’s gene mutation could not be tracked due to the failure of the gene test in I-1. The patient, her mother, and her second maternal aunt had a similar genetic mutation, and the performance of their clinically affected organs was identical. ",WJCC-9-7123-g009
PMC8409184,Figure 10, The American College of Medical Genetics and Genomics rating considered suggested the presence of PVS1 and PM2 by taking into consideration the suspected diseases. A: Genetic test revealed a heterozygous nucleotide variation (red arrow) of c.1285_1286insC in germline mutations in the folliculin gene of the patient; B: The patient’s mother; C: The patient’s second maternal aunt; D: No genetic variation (red arrow) was detected in her elder aunt; E: Her elder uncle; F: Her second uncle; G: Her grandmother. ,WJCC-9-7123-g010
