pmcid,label,caption,graphic
PMC9081419,Fig. 4.,"Sebaceoma demonstrating a basaloid dermal tumor with cyst formation, superficial ulceration, and hemorrhage. Ductal structures lined by an eosinophilic cuticle are visible. Note the random admixture of basaloid cells and mature sebocytes (black arrow) (H&E, ×40). ",acfs-2022-00101f4
PMC9081419,Fig. 5.,"Trichoblastoma demonstrating basaloid proliferations with peripheral palisading emanating from the epidermis. Note the presence of papillary mesenchymal bodies (black arrow) and adjacent fibrotic stroma (H&E, ×40).",acfs-2022-00101f5
PMC9081419,Fig. 6.,"Pigmented trichoblastoma exhibiting melanin pigmentation within a typical trichoblastoma (H&E, ×200).",acfs-2022-00101f6
PMC9081419,Fig. 7.,"Sebaceous adenoma demonstrating a circumscribed tumor composed of irregular sebaceous lobules with surrounding basaloid cells more than two layers thick (black arrows). A few mitotic figures (black circle) are present in the central sebaceous lobule (H&E, ×100).",acfs-2022-00101f7
PMC9081419,Fig. 8.,"Tumor of follicular infundibulum comprising an epithelial tumor with a plate-like growth pattern. Note the anastomosing islands of basophilic cells with peripheral palisading and multifocal attachment to the overlying epithelium (H&E, ×200).",acfs-2022-00101f8
PMC9525134,Figure 1,30 x 15-mm mamillated pink plaque on the patient's left vertex scalp with demarcated incisional margin,cureus-0014-00000028645-i01
PMC9525134,Figure 2,"This image shows epidermal papillomatosis (black arrow) with numerous large sebaceous glands (red arrow) directly attached to the overlying acanthotic epidermis (blue arrow) consistent with a nevus sebaceus. Neurofibroma is seen (green arrow)Hematoxylin and eosin (H&E) staining, 20x magnification",cureus-0014-00000028645-i02
PMC9525134,Figure 3,"A proliferation of bland-appearing spindled cells within the dermis surrounded by loose collagenous stroma is noted, consistent with neurofibroma (black arrows) in conjunction with the nevus sebaceusH&E staining, 40x magnification",cureus-0014-00000028645-i03
PMC9525134,Figure 4,"Higher power view of the bland-appearing spindled cells within the dermis surrounded by loose collagenous stroma and admixed mast cells (noted by arrows) was identified, consistent with a neurofibromaH&E staining, 100x magnification",cureus-0014-00000028645-i04
PMC9525134,Figure 5,"Tumor of follicular infundibulum demonstrating inter-anastomosing strands of the basaloid epithelium (arrow) emerging from the underside of the epidermisH&E staining, 40x magnification",cureus-0014-00000028645-i05
PMC9525134,Figure 6,"Desmoplastic trichilemmoma demonstrating peripheral palisade of nuclei surrounded by a hyaline cuticle with areas of desmoplasiaH&E staining, 40x magnification",cureus-0014-00000028645-i06
