pmid,pmcid,title,journal,insert_time
25396080,PMC4230253,Epidermal multinucleated giant cells are not always a histopathologic clue to a herpes virus infection: multinucleated epithelial giant cells in the epidermis of lesional skin biopsies from patients with acantholytic dermatoses can histologically mimic a herpes virus infection.,Dermatol Pract Concept,2023-12-17-22-03-30
25489539,PMC4236999,Trichoepithelioma: a rare but crucial dermatologic issue.,World J Plast Surg,2023-12-17-22-03-30
25737804,PMC4339271,"CYLD GeneticTesting for Brooke-Spiegler Syndrome, Familial Cylindromatosis and Multiple Familial Trichoepitheliomas.",PLoS Curr,2023-12-17-22-03-30
25839021,PMC4382785,Giant solitary trichoepithelioma.,South Asian J Cancer,2023-12-17-22-03-30
26120156,PMC4458941,"Multiple Familial Trichoepithelioma with an Adjacent Basal Cell Carcinoma, Transformation or Collision - A Case Report and Review of Literature.",Indian J Dermatol,2023-12-17-22-03-30
26180455,PMC4502481,Solitary Trichoepithelioma of the Eyelid: A Clinico-Pathological Correlation.,Int J Trichology,2023-12-17-22-03-30
26288412,PMC4533542,Trichoepithelioma and Basal Cell Carcinoma with Squamous Differentiation: Is it Causal or Coincidental?,Indian J Dermatol,2023-12-17-22-03-30
26401213,PMC4561144,A rare case of sporadic multiple trichoepitheliomas.,Pan Afr Med J,2023-12-17-22-03-30
26595821,PMC4894790,GATA3 Expression in Normal Skin and in Benign and Malignant Epidermal and Cutaneous Adnexal Neoplasms.,Am J Dermatopathol,2023-12-17-22-03-30
26788151,PMC4665148,Significance of androgen receptor and CD10 expression in cutaneous basal cell carcinoma and trichoepithelioma.,Oncol Lett,2023-12-17-22-03-30
26861065,PMC4746830,"The CYLD p.R758X worldwide recurrent nonsense mutation detected in patients with multiple familial trichoepithelioma type 1, Brooke-Spiegler syndrome and familial cylindromatosis represents a mutational hotspot in the gene.",BMC Genet,2023-12-17-22-03-30
26955100,PMC4763700,Nonfamilial Multiple Trichoepithelioma: Few and Far Between.,Indian J Dermatol,2023-12-17-22-03-30
27069311,PMC4803810,A rare case of eccrine spiradenoma-treatment and management.,Eur J Plast Surg,2023-12-17-22-03-30
27274652,PMC4884730,A Case of Multiple Desmoplastic Trichoepithelioma.,Ann Dermatol,2023-12-17-22-03-30
27293274,PMC4885207,Twelve Years' Observation of Multiple Familial Trichoepithelioma with Squamous Carcinoma.,Indian J Dermatol,2023-12-17-22-03-30
27329375,PMC4972729,Fibroepithelioma of Pinkus Revisited.,Dermatol Ther (Heidelb),2023-12-17-22-03-30
27648384,PMC5006553,Multiple familial trichoepithelioma: confirmation via dermoscopy.,Dermatol Pract Concept,2023-12-17-22-03-30
27688459,PMC5029256,Heterozygous Cylindromatosis Gene Mutation c.1628_1629delCT in a Family with Brook-Spiegler Syndrome.,Indian J Dermatol,2023-12-17-22-03-30
28127486,PMC5227152,Trichoepithelioma Arising in an Ovarian Mature Cystic Teratoma.,Case Rep Obstet Gynecol,2023-12-17-22-03-30
28442871,PMC5387875,Epithelioma Adenoides Cysticum: A Report of Two Cases in a Family.,Int J Trichology,2023-12-17-22-03-30
28785327,PMC5535652,Fibroepithelioma of Pinkus (FeP) Located in the Left Lower Quadrant of the Abdomen - Case Report and Review of the Literature.,Open Access Maced J Med Sci,2023-12-17-22-03-30
28860920,PMC5569329,Eyelid trichilemmal carcinoma.,Saudi J Ophthalmol,2023-12-17-22-03-30
28913219,PMC5556795,Microcystic Adnexal Carcinoma Misdiagnosed as Desmoplastic Trichoepithelioma on Preoperative Biopsy.,Arch Craniofac Surg,2023-12-17-22-03-30
28979872,PMC5621199,Multiple Familial Trichoepitheliomas Presenting as Leonine Facies.,Indian Dermatol Online J,2023-12-17-22-03-30
29118524,PMC5655628,Collision Tumor between Trichofolliculoma and Melanocytic Nevus.,Int J Trichology,2023-12-17-22-03-30
29854657,PMC5956884,Dermoscopy of Trichoepithelioma: A Clue to Diagnosis.,Indian Dermatol Online J,2023-12-17-22-03-30
29928202,PMC6006647,Basal Cell Carcinoma Mimicking Desmoplastic Trichoepithelioma: A Case with Correlation of Dermoscopy and Histology.,Case Rep Dermatol,2023-12-17-22-03-30
30093932,PMC6062842,Brooke-Spiegler Syndrome.,Eplasty,2023-12-17-22-03-30
30235669,PMC6160086,A rare development of basal cell carcinoma on trichoepithelioma in a chemical burn scar tissue: A case report.,Medicine (Baltimore),2023-12-17-22-03-30
30241087,PMC6146587,A rare case of Brooke-Spiegler syndrome: integrated surgical treatment of multiple giant eccrine spiradenomas of the head and neck in a young girl.,Int J Surg Case Rep,2023-12-17-22-03-30
30249856,PMC6173044,Masquerades less known: Case report of benign hair follicle tumors.,Indian J Ophthalmol,2023-12-17-22-03-30
30498290,PMC6210812,Cyto-Histopathological Correlation of Skin Adnexal Tumors: A Short Series.,J Cytol,2023-12-17-22-03-30
31093340,PMC6460526,The cylindromatosis (CYLD) gene and head and neck tumorigenesis.,Cancers Head Neck,2023-12-17-22-03-30
31399065,PMC6689180,Dermatoscopy for the rapid diagnosis of Talaromyces marneffei infection: a case report.,BMC Infect Dis,2023-12-17-22-03-30
31620324,PMC6793645,A Rare Presentation of Basal Cell Carcinoma Arising within Trichoepithelioma: A Diagnostic Challenge.,Cureus,2023-12-17-22-03-30
32180606,PMC7059462,Hidradenoma Papilliferum: Everyone Else's Diagnosis.,Indian J Dermatol,2023-12-17-22-03-30
32283901,PMC7379409,"Are clinicians successful in diagnosing cutaneous adnexal tumors? a retrospective, clinicopathological study.",Turk J Med Sci,2023-12-17-22-03-30
32490104,PMC7256221,Collision tumor of microcystic adnexal carcinoma and squamous cell carcinoma discovered on Mohs sections.,JAAD Case Rep,2023-12-17-22-03-30
32630996,PMC7349141,Basal cell carcinoma misdiagnosed as trichoepithelioma.,Arch Craniofac Surg,2023-12-17-22-03-30
32783365,PMC7549610,A novel large deletion of the CYLD gene causes CYLD cutaneous syndrome in a Chinese family.,Mol Genet Genomic Med,2023-12-17-22-03-30
32923292,PMC7486105,Desmoplastic Trichoepithelioma: Histopathologic and Immunohistochemical Criteria for Differentiation of a Rare Benign Hair Follicle Tumor From Other Cutaneous Adnexal Tumors.,Cureus,2023-12-17-22-03-30
32963838,PMC7499335,"Clinical, Histopathological, and Management Challenges of Multiple Familial Trichoepithelioma: A Case Report of a Patient Presenting with Multiple Facial Papules.",Case Rep Dent,2023-12-17-22-03-30
33209538,PMC7667987,Brooke-Spiegler Syndrome With Cervical Spine Lesion.,Cureus,2023-12-17-22-03-30
33532532,PMC7829102,Multiple rubbery nodules on the scalp.,JAAD Case Rep,2023-12-17-22-03-30
34188306,PMC8208248,Multiple Familial Trichoepithelioma with Varied Malignancies.,Indian J Dermatol,2023-12-17-22-03-30
34298962,PMC8307573,Cd34+ Stromal Cells/Telocytes in Normal and Pathological Skin.,Int J Mol Sci,2023-12-17-22-03-30
35283517,PMC8906298,Morpheaform Basal Cell Carcinoma Masquerading as Desmoplastic Trichoepithelioma in a Young Patient.,Indian J Dermatol,2023-12-17-22-03-30
35454212,PMC9028556,Cutaneous and Subcutaneous Tumours of Small Pet Mammals-Retrospective Study of 256 Cases (2014-2021).,Animals (Basel),2023-12-17-22-03-30
35509066,PMC9066904,Four calcium signaling pathway-related genes were upregulated in microcystic adnexal carcinoma: transcriptome analysis and immunohistochemical validation.,World J Surg Oncol,2023-12-17-22-03-30
36010957,PMC9406107,Significance of Dermoscopy in Association with Clinical Features in Differentiation of Basal Cell Carcinoma and Benign Trichoblastic Tumours.,Cancers (Basel),2023-12-17-22-03-30
36483235,PMC9724720,Primary cutaneous adenoid cystic carcinoma of the scalp: dermatosurgical approach with favourable outcome.,Dermatol Reports,2023-12-17-22-03-30
36701902,PMC9883285,Enemy in disguise: A case report of solitary trichoepithelioma initially diagnosed as BCC.,Int J Surg Case Rep,2023-12-17-22-03-30
36751311,PMC9892421,Trichoepithelioma presenting as leonine facies in a young female.,Skin Health Dis,2023-12-17-22-03-30
36865851,PMC9971801,A Case of Desmoplastic Trichoepithelioma with a New Dermoscopy Finding.,Indian J Dermatol,2023-12-17-22-03-30
37034549,PMC10075344,Giant Solitary Trichoepithelioma: A Diagnosis of Exclusion.,Int J Trichology,2023-12-17-22-03-30
37275796,PMC10238983,"Expression of BerEP4 and CD10 IHC Markers in Basal Cell Carcinoma, Squamous Cell Carcinoma and Adnexal Tumours of Follicular Differentiation: A Comparative Study.",Indian J Dermatol,2023-12-17-22-03-30
37366800,PMC10297581,TRPS1: A Marker of Follicular Differentiation.,Dermatopathology (Basel),2023-12-17-22-03-30
37547271,PMC10399488,Morpheaform basal cell carcinoma of the nasal ala associated with multiple familial trichoepithelioma reconstructed by anterolateral thigh flap: a case report.,Case Reports Plast Surg Hand Surg,2023-12-17-22-03-30
37667697,PMC10475157,Multiple Trichoepithelioma Syndrome: A Case Report.,Cureus,2023-12-17-22-03-30
37692159,PMC10485239,A case of retro-auricular panfolliculoma mimicking basal cell carcinoma: A rare adnexal tumor with a review of the literature.,Clin Case Rep,2023-12-17-22-03-30
37822408,PMC10564186,Basal Cell Carcinoma Overlying a Trichoepithelioma: An Unusual Collision Tumour of the Scalp.,Indian J Dermatol,2023-12-17-22-03-30
37881056,PMC10512203,Trichoepithelioma and tattooing: a causal or casual relationship?,Skin Res Technol,2023-12-17-22-03-30
37908901,PMC10614084,"A Lesion on the ""King of Kings"": Neurofibromas in the Parthian Empire's Arsacid Dynasty.",Cureus,2023-12-17-22-03-30
