pmcid,label,caption,graphic
PMC4178275,Figure 1.,A) First preoperative computed tomography (CT) scan showing ileocaecal mass (arrow). B) Second preoperative CT scan revealing ileocaecal mass after loop ileostomy (arrow).,rt-2014-3-5380-g001
PMC4178275,Figure 2.,"A) Gross specimen showing thickening of intestinal wall (arrowhead) along with cut open cystic cavity on serosal surface filled with cheesy material (arrow). B) Section showing diffuse expansion of intestinal submucosa by collection of mature adipocytes (Hematoxylin & Eosin, 40×). C) Section showing serosal cystic cavity lined by stratified squamous epithelium with lamellated keratin (Hematoxylin & Eosin, 100×). D) Section showing small epidermal inclusion cyst within the intestinal muscle layer (Hematoxylin & Eosin, 100×). Inset showing foreign body giant cell reaction (Hematoxylin & Eosin, 400×).",rt-2014-3-5380-g002
PMC4121936,Figure 1,"Fine-needle aspiration cytology showing (a) Many anucleate squames and few nucleated benign squamous cells in a background containing neutrophils. Note the presence of benign ductal epithelial cells with myoepithelial component (May-Grünwald-Giemsa, ×200), (b) Anuclete squames, few nucleated benign squamous cells and neutrophils along with foreign-body type giant cell (arrow) (MGG, ×200)",JNSBM-5-460-g001
PMC4121936,Figure 2,"Section showing a cyst cavity lined by keratinized squamous epithelium and contents of cyst comprising of lamellated keratin. Note the presence of foreign-body type giant cell (arrow) (H and E, ×100)",JNSBM-5-460-g002
PMC4171920,Figure 1,"Epidermal inclusion cyst with surrounding cellular nodule (H and E, ×40)",IJD-59-490-g001
PMC4171920,Figure 2,"Interspersed between the spindled fibroblast are histiocytes and giant cells containing hemosiderin (H and E, ×100)",IJD-59-490-g002
PMC3474240,Figure 1,Physical appearance of right extra-testicular mass on 47 year old male.,CRIM.UROLOGY2012-498324.001
PMC3474240,Figure 2,Coronal oblique sonogram shows an oval solid hypoechoic mass (arrow) separate from the right and left testes (T).,CRIM.UROLOGY2012-498324.002
PMC3474240,Figure 3,High power view of epidermal inclusion cyst wall demonstrating benign squamous epithelium with keratin formation (200x). ,CRIM.UROLOGY2012-498324.003
PMC4601423,Figure 1,"Multiple grayish to flesh colored, firm papulo-nodules and plaques over the right (a) and left (b) side of scrotum",IJD-60-503-g001
PMC4601423,Figure 2,The excision biopsy specimen showing a yellowish mass within the substance,IJD-60-503-g002
PMC4601423,Figure 3,"Irregular acanthosis, compact orthokeratosis, hypergranulosis. A cyst filled with keratin, is appreciated the mid-dermis, along with a few foci of calcification (H and E, ×40)",IJD-60-503-g003
PMC4601423,Figure 4,"Irregular acanthosis with saw-toothing of rete ridges and band-like lymphocytic infiltrate at the dermo-epidermal junction with areas of basal cell degeneration, accentuated at the base of rete ridges. (H and E, ×40)",IJD-60-503-g004
PMC4601423,Figure 5,"Posttreatment clinical photograph showing resolution of lesions of lichen planus hypertrophicus, leaving the cysts and areas of hyperpigmentation",IJD-60-503-g005
PMC4763638,Figure 1,"(a) Nodular lesion covered with preserved mucosa, not attached to deeper layers. Located in the scar of female genital mutilation. (b) The cyst was surgically removed. (c) A well-encapsulated unilocular cyst containing serous gray material",IJD-61-119e-g001
PMC4763638,Figure 2,"(a) Histological examination showed a cystic lesion containing abundant laminated keratin (H and E, ×2.5). (b) Walls were formed by keratinizing epithelium with the presence of granular layer (H and E, ×40)",IJD-61-119e-g002
PMC4807180,Fig. 1,"(A) A 75-year-old male who had a mass within the interphalangeal joint capsule of the right thumb. (B) Widening of the interphalangeal joint space (white arrow) was observed and the origin of the radiolucent mass (white arrowhead) appeared to be located within the joint (dotted line, the boundary of the mass).",aps-43-216-g001
PMC4807180,Fig. 2,"(A) The encapsulated mass (star-shaped, 2.0×1.5 cm) occurred within the interphalangeal joint (white arrowhead) of the right thumb (white arrow, distal head of proximal phalangeal bone). (B) In pathological findings, stratified squamous epithelial layers with laminated keratin layers were seen, and no hair follicles or skin appendages were present (H&E, ×100).",aps-43-216-g002
PMC4807180,Fig. 3,"After six months, no evidence of recurrence was present in a simple postoperative radiograph.",aps-43-216-g003
PMC4738116,Fig. 1,A 62-year-old male who presented with a 2×2-cm soft bulging mass on the left cheek.,aps-43-112-g001
PMC4738116,Fig. 2,"Neoplastic cells with large nuclei (white arrow) were found under the epidermal inclusion cyst containing keratin (H&E, ×100).",aps-43-112-g002
PMC4738116,Fig. 3,"The tumor cells had large nuclei and showed pleomorphism of each cell (H&E, ×100).",aps-43-112-g003
PMC4738116,Fig. 4,"Normal epithelial cells have a regular margin with a circular shape. Malignant cells have an irregular polygonal shape (white arrow) (H&E, ×400).",aps-43-112-g004
PMC4916760,Figure 1,Cystic mass attached to the round ligament in the left inguinal region,JMAS-12-286-g001
PMC4916760,Figure 2,Cut section of excised cystic mass,JMAS-12-286-g002
PMC4916760,Figure 3,"200×, HE stain, Stratified squamous lined cyst filled with acellular lamellated keratin material without any calcification",JMAS-12-286-g003
PMC4893259,Fig. 1,"Representative photomicrographs of the lesion. Hematoxylin and eosin staining shows in (a) a poorly circumscribed nodular lesion arising within dermal and subcutaneous tissue that appeared completely excised (1× objective); in (b) the lesion is composed of a proliferation of polyhedral cells with abundant granular cytoplasm and small, uniform, dark nuclei, arranged in nests, and single cells surrounded by fibrous connective tissue. Immunoperoxidase staining shows in (c) the tumor cells positive (3+) for S-100 staining (alkaline phosphatase substrate), (d) positive (3+) for vimentin, (e) positive (2+) for neuron-specific enolase and (f) positive (1+) for inhibin-A (d-f, horseradish peroxidase substrate) (b-f 20× objective)",13256_2016_911_Fig1_HTML
PMC4901019,Figure 1,"61-year-old male with large left gluteal epidermal inclusion cyst. Sagittal STIR MR image of the proximal left thigh (A) and axial STIR MR image of the bilateral proximal thighs (B) show a large, exophytic, well-defined cystic sof- tissue mass of high signal intensity in the subcutaneous left gluteal region, with several small peripheral incomplete septa (arrows). C. The lesion shows intermediate decreased signal intensity on the axial T1W MR image of the bilateral proximal thighs (arrows).",gr1
PMC4901019,Figure 2,61-year-old male with large left gluteal epidermal inclusion cyst. Representative hematoxalin- and eosin-stained histopathology slide showing the cyst wall lined by stratified squamous epithelium with a granular cell layer (arrow). The central portion of the cyst is filled with keratinaceous debris (star).,gr2
PMC4896124,Figure 1,"71-year-old man with ruptured epidermal cyst. Composite PET/CT image (sequence: CT. PET, fused PET/CT in coronal, sagittal and axial projections) shows a focus of increased F-18 FDG uptake at the posterior neck (SUV: 4.6). This positive PET finding corresponds to a slightly spiculated soft tissue lesion on transmission CT (arrows). The PET and CT features of this lesion are suspicious for recurrent malignant melanoma.",gr1
PMC4896124,Figure 2,"71-year-old man with ruptured epidermal cyst. Composite PET/CT image (same sequence as thee one of Figure 1) at a level inferior to the one depicted by Figure 1, shows well-defined soft tissue nodules of the posterior neck exhibiting no radiotracer accumulation (arrows).",gr2
PMC4896124,Figure 3,"71-year-old man with ruptured epidermal cyst. Photomicrograph shows the intact cyst (H and E, x10) with epidermal lining and surrounded dermis and subcutaneous tissue.",gr3
PMC4896124,Figure 4,"71-year-old man with ruptured epidermal cyst. Photomicrograph (H and E, x10) shows the ruptured epidermal cyst at the junction of reticular dermis and subcutaneous fat. There is dense inflammation surrounding the ruptured cyst secondary to release of keratin cyst contents into adjacent soft tissue.",gr4
PMC4896124,Figure 5,"71-year-old man with ruptured epidermal cyst. Photomicrograph (H and E, x200) shows chronic active inflammation with foreign body type giant cells characteristic of granulomatous reaction to ruptured epidermal cyst.",gr5
PMC4922243,Figure 1,"(a and b) Both right and left side linearly arranged multiple linearly arranged epidermoid cysts with overlying stratified squamous epithelial clusters (H and E, ×40); (c) Section shows cyst lined by stratified squamous epithelium with granular cell layer. No appendages are noted within the wall of cyst (H and E, ×100); (d) Cyst wall lined by orthokeratotic stratified squamous epithelium with keratin flakes in the lumen (H and E, ×400)",NJMS-6-244-g001
PMC5596644,Figure 1,Age wise distribution of epidermoid cyst,IJT-9-108-g001
PMC5596644,Figure 2,Region wise distribution of epidermoid cyst with male and female numbers,IJT-9-108-g002
PMC5596644,Figure 3,(a) Vague swelling over the sole of left foot. (b) X-ray showing well-defined oval radiopaque lesion in heel pad region below calcaneum. (c) Vague swelling on the left leg. (d) Cystic swelling over right palm,IJT-9-108-g004
PMC5596644,Figure 4,"(a) Epidermoid cyst lined by stratified squamous lining having granular layer with laminated keratin material (H and E, ×400). (b) Epidermoid cyst showing giant cell (H and E, ×400). (c) Rupture epidermoid cyst with giant cell reaction (H and E, ×400). (d) Epidermoid cyst with dense melanin pigment containing macrophages (H and E, ×100, inset: Masson–Fontana, ×100). (e) Epidermoid cyst with dense melanin pigment containing macrophages (H and E, ×400). (f) Epidermoid cyst with keloid (H and E, ×100)",IJT-9-108-g005
PMC4933842,Figure 1,AP radiograph showing large fusiform soft tissue swelling of right middle finger at a level of the middle phalanx.,CRIOR2016-9035246.001
PMC4933842,Figure 2,Proton density fat saturated coronal image showing a poorly defined lesion extending to the web space.,CRIOR2016-9035246.002
PMC4933842,Figure 3,Axial proton density fat saturated sequence showing a mass extending hemicircumferentially around the flexor tendon of the middle phalanx.,CRIOR2016-9035246.003
PMC4933842,Figure 4,Coronal T1 fat saturated image after contrast showing central area of nonenhancement (necrosis/cystic content) and web space extension.,CRIOR2016-9035246.004
PMC4933842,Figure 5,Axial T1 fat saturated after contrast.,CRIOR2016-9035246.005
PMC4933842,Figure 6,3D postcontrast Time Resolved Imaging of Contrast Kinetics (TRICKS) angiogram showing vascularity of the lesion.,CRIOR2016-9035246.006
PMC4933842,Figure 7,A central area of white pus can be seen whilst the necrotic tissue of the mass on the radial aspect of the digit extends into the web space.,CRIOR2016-9035246.007
PMC5721597,Figure 1,"Epithelioid cell granulomas, sheet of epithelial cells, and spermatids (MGG, ×400)",CJ-14-26-g001
PMC5721597,Figure 2,"(a) Few cystic macrophages engulfing spermatozoa, numerous spermatids in a clear background (MGG, ×400). (b) Numerous spermatozoa, spermatids in a proteinaceous background with no inflammation (MGG, ×400)",CJ-14-26-g002
PMC5721597,Figure 3,Encysted swelling filled with serous fluid,CJ-14-26-g003
PMC5721597,Figure 4,"(a) Microfilaria in an acute inflammatory background (MGG, ×400). (b) Microfilaria with background showing few histiocytes (MGG, ×400)",CJ-14-26-g004
PMC5721597,Figure 5,"(a) The cytospin smears were cellular with the presence of monolayer sheets; cells were round to oval with vesicular nuclei, small inconspicuous nucleoli along with stromal fragments (MGG, ×400). (b) Tumor cells showed immunoreactivity with calretinin (IHC, ×400)",CJ-14-26-g005
PMC5467685,Fig. 1,Chondrosarcoma of the calcaneus in a 52-year-old male. Plain radiograph showing osteolysis and calcification with soft tissue extension of the tumour.,eor-2-261-g001
PMC5467685,Fig. 2,This 55-year-old male had resection of a large tumour of the dorsum of the foot without biopsy. The histological diagnosis was grade 2 chondrosarcoma. a) CT scan of the left foot before first surgery. b) MRI at time of local recurrence. c) Decision is made to perform a Pirogoff/Boyd amputation: drawing of the incision. d) Final appearance of the Pirogoff/boyd stump. e) CT scan showing arthrodesis of the calcaneus to the tibia after the amputation and resection of the talus.,eor-2-261-g002
PMC5467685,Fig. 3,Osteosarcoma of the calcaneus in a 17-year-old female. a) CT scan showed increased bone density of the calcaneus and a soft tissue extension with periostal reaction. b) MRI showing a low signal in bone and soft tissue extension on T1 coronal view. c) intense tumour enhancement on T2 fat sat injected sequences.,eor-2-261-g003
PMC5467685,Fig. 4,"This ten-year-old female had a Ewing’s sarcoma of the second metatarsal. She received six VIDE courses of induction chemotherapy. a) MRI of the left foot before local treatment. b) Post-operative appearance of the foot after second and third metatarsal resection. c) Post-operative radiograph after iliac crest bone grafting to fill the gap between the remaining metatarsals. d) Appearance of the foot 11 years after surgery and post-operative radiotherapy. e, f) Radiographs of the foot at last follow-up.",eor-2-261-g004
PMC5467685,Fig. 5,"This 16- year-old male had a lump resection of the heel, without pre-operative imaging or biopsy. The diagnosis was a clear cell sarcoma. a) MRI of the left foot before ‘second-look’ surgery (T1 fat sat sequence coronal view). b) Drawing of the planned resection and flap. c) Intra-operative view after resection of the heel tumour and rotation of the medial plantar flap. Clear margins were achieved. d) Appearance of the foot two years after surgery.",eor-2-261-g005
PMC5846223,Figure 1,"(a) A dome-shaped pearly white nodule on the right areola adjacent to the nipple. (b) Photomicrograph showing a cyst lined with stratified squamous epithelium and the lumen was filled with keratinous material (H and E, ×40)",IJABMR-8-54-g001
PMC5846223,Figure 2,"(a) A well-defined, pearly white nodule on the right nipple. (b) Photomicrograph revealed that the cyst wall was lined with stratified squamous epithelium and its lumen filled with keratinous material (H and E, ×40)",IJABMR-8-54-g002
PMC5928033,Fig 1,Firm flesh-colored nodules within the scrotal dermis before and after surgery.,gr1
PMC5928033,Fig. 2,"Upper left. Hematoxylin and eosin stain (HE) of complete nodule. Upper right: HE stain revealed numerous amorphous calcified areas within the dermis. Lower left: Close look at calcified deposits. Lower right: Resection shows epidermis, dermis and subcutis. Epidermis shows hyperplastic epithelium with basal hyperpigmentation. In the underlying dermis and subcutis, numerous size variant of calcified deposits. There are no epithelial or melanocytic changes. No evidence of malignancy.",gr2
PMC5903124,Fig. 1,Low-power photomicrograph depicting granular layer with associated keratinization consistent with epidermoid-infundibular cyst. HE staining.,cde-0010-0061-g01
PMC5903124,Fig. 2,Medium-power view showing atypical squamous epithelium with focal infiltration and associated stromal response. HE staining.,cde-0010-0061-g02
PMC5903124,Fig. 3,Medium-power view demonstrating keratinizing tumor cells with mitotic figure. HE staining.,cde-0010-0061-g03
PMC6051555,Figure 1,The ultrasonographic view of the cystic area,cureus-0010-00000002650-i01
PMC6051555,Figure 2,The mammographic image of the cyst; right craniocaudal image,cureus-0010-00000002650-i02
PMC6051555,Figure 3,The mammographic image of the cyst; right mediolateral oblique image,cureus-0010-00000002650-i03
PMC6051555,Figure 4,Magnetic resonance imaging of the mass,cureus-0010-00000002650-i04
PMC6051555,Figure 5,The macroscopic view of the mass,cureus-0010-00000002650-i05
PMC6051555,Figure 6,Squamous epithelium fitted (arrow) keratinized material on the lumen facing side and the cystic tissue (H&E X 40) viewed as breast tissue on the other sideH&E: hematoxylin & eosin,cureus-0010-00000002650-i06
PMC6051555,Figure 7,A close image of the lamellar keratin comprising cysts fitted epithelium and cyst content (H&E X 200)H&E: hematoxylin & eosin,cureus-0010-00000002650-i07
PMC6304758,Fig. 1,"a
White arrow shows the localization of the epidermal cyst and dark arrow shows urethral dehiscence. b
Dark arrow shows the urethral dehiscence. c The appearance after cyst excision and tubularized incised plate urethroplasty surgery",13256_2018_1930_Fig1_HTML
PMC6304758,Fig. 2,"Pathological examination. In the lumen of the multilayered squamous epithelium-coated cystic formation, lamellated keratin material content is seen",13256_2018_1930_Fig2_HTML
PMC6216085,Fig. 1,"Cavitating perineal inclusion cyst, pre excision.",gr1
PMC6216085,Fig. 2,Pre op CT scan.,gr2
PMC6216085,Fig. 3,Post excision histology.,gr3
PMC6216085,Fig. 4,"A: post wide excision, B: s/p closure by flap advancement, C: perineum 6 months post excision during takedown of colostomy.",gr4
PMC6343397,Figure 1,(a) Fragments of fibrillar material (bladder wall) with small blue nuclei (MGG stain x100). (b) Fragments of fibrillar material (bladder wall) with mixed inflammatory infiltrate in the background (Papanicolaou stain x100),JCytol-36-18-g004
PMC6343397,Figure 2,(a) Larva of cysticercus cellulosae. A protoscolex with paired suckers is identified [hematoxylin and eosin (haematoxylin and eosin x100). (b) Multilayered cyst wall of cysticercus cellulosae (haematoxylin and eosin x400),JCytol-36-18-g005
PMC7060998,Figure 1.,Imaging. (A) Abdominal ultrasound examination shows a 3.5-cm hypoechoic mass in the porta hepatis. (B) Abdominal computed tomography revealed a 3.5-cm low-density mass at the celiac axis (white arrow). (C) Endoscopic ultrasound showed a 27-mm hypoechoic mass in the celiac region.,kjim-2018-358f1
PMC7060998,Figure 2.,"Histologic examination of excisional biopsy specimen from a celiac lymph node showed a squamous epithelium-lined cyst containing keratin material, confirming the diagnosis of epidermal inclusion cyst (H&E, ×40).",kjim-2018-358f2
PMC5648485,Fig. 1,"BCCIP protein expression in normal mammary glands and breast cancers. BCCIP is stained brown, and nuclei are counterstained dark blue with hematoxylin. Percentages of BCCIP nuclear staining positive cells in the tumor region were recorded and arbitrarily divided into four groups: high expression, > 40% positive cells; moderate expression, 10–40% positive cells; low expression, 5–10% positive cells; BCCIP negative, < 5% positive cells. a Section of normal breast tissue at low magnification with an enlarged image of the boxed area. b Representative case of BCCIP positively stained breast cancer. c Representative case with moderate BCCIP staining. d, e Representative cases with low or negative BCCIP staining. BCCIP BRCA2 and CDKN1A interacting protein",13058_2017_907_Fig1_HTML
PMC5648485,Fig. 2,"K14-Cre-mediated BCCIP conditional knockdown in the mouse mammary epithelium. a Strategy of Cre-mediated BCCIP knockdown. In the U6-LoxPshBCCIP construct, the U6 promoter that normally drives expression of shRNA is nonfunctional due to insertion of a LoxPNeoLoxP cassette, which can be “popped out” by expression of Cre recombinase. This allows the U6 promoter to reconstitute its activity, leading to the expression of the anti-BCCIP shRNA. b The hK14-Cre transgene and the LoxPshBCCIP cassette were detected in genomic DNA isolated from mammary gland tissue (top and center). PCR amplification of the recombined shBCCIP-expressing cassette was only detected in animals positive for the Cre-recombinase transgene (bottom). c Serial sections of formalin-fixed paraffin-embedded tissues were stained to assess BCCIP levels and corresponding Cre-recombinase expression in the mammary epithelium. Tissue sections from BCCIP-CON and BCCIP-CKD were mounted on the same slide and treated under the same conditions simultaneously. Left two panels show Cre-recombinase, right two panels show characteristic mBCCIP stain for the corresponding serial section. BCCIP BRCA2 and CDKN1A interacting protein, BCCIP-CKD FVB:LoxPshBCCIP
+/−
;K14-Cre
+/−, BCCIP-CON FVB:LoxPshBCCIP
+/−
;K14-Cre
−/−
",13058_2017_907_Fig2_HTML
PMC5648485,Fig. 3,"Formation of mammary nodules and overall survival of conditional BCCIP knockdown mice. a, b Gross appearance of representative mammary nodules. c Kaplan–Meier plots of mice surviving without formation of palpable benign nodule. d Kaplan–Meier plots of overall survival of BCCIP-CKD (red line) and BCCIP-Con (blue line) littermates. e Proliferated layers of duct epithelial cells (DEC) and the noncellular core (NCC) of the nodule. f Ki67 staining of a serial section from e. Arrow indicates the layer of Ki67 positive cells at the edge of the proliferative layers. g K14 staining of the serial section of e. Proliferated multiple layers of duct epithelial cells are K14 positive, and external layers of epithelial cells are proliferative (based on the Ki67 marker). DAPI 4′,6-diamidino-2-phenylindole, HE hematoxylin and eosin, CKD FVB:LoxPshBCCIP
+/−
;K14-Cre
+/−, CON FVB:LoxPshBCCIP
+/−
;K14-Cre
−/−
",13058_2017_907_Fig3_HTML
PMC5648485,Fig. 4,"Malignant breast cancer evolved from benign nodules in BCCIP knockdown mice. a Representative mammary gland tumor evolved from a benign nodule (after 11 months of the initial detection of nodule). b, c HE staining of representative tumor dissected from BCCIP-CON (b) and BCCIP-CKD (c) mice. d, e Representative images from immunohistochemical analysis of mBCCIP status on formalin-fixed paraffin-embedded sections of mammary tumors from BCCIP-CON (d) and BCCIP-CKD (e). f, g IHC showing p16 (CDKN2A) in a benign lesion (f) and a malignant tumor (g) formed in BCCIP knockdown mice. h, i 53BP1 expression in malignant tumor evolved from benign nodules of BCCIP knockdown mice (i) and a de-novo tumor of wild-type mice (h). BCCIP BRCA2 and CDKN1A interacting protein, HE hematoxylin and eosin, IHC immunohistochemistry, CKD FVB:LoxPshBCCIP
+/−
;K14-Cre
+/−, CON FVB:LoxPshBCCIP
+/−
;K14-Cre
−/−
",13058_2017_907_Fig4_HTML
PMC5648485,Fig. 5,"Mammary tumor formation in p53–/– mice. a Overall survival of BCCIP-CON and BCCIP-CKD mice with concurrent homozygous and hemizygous p53 deletions. b Mammary tumor-free survival of BCCIP-CON and BCCIP-CKD mice with concurrent homozygous and hemizygous p53 deletions. c HE stains of formalin-fixed paraffin-embedded sections from mammary tumors on BCCIP-CKD;p53–/– females. Right panel shows a higher magnification from the highlighted area to show squamous cells within the tumors (yellow arrows). d IHC of breast cancer derived from BCCIP-CKD and p53–/– mice. Right panel shows a higher magnification of clusters of BCCIP positive cells (black arrows) within the mostly BCCIP negative tissue in the tumor specimens. CKD FVB:LoxPshBCCIP
+/−
;K14-Cre
+/−, CON FVB:LoxPshBCCIP
+/−
;K14-Cre
−/−
",13058_2017_907_Fig5_HTML
PMC5648485,Fig. 6,"A two-step model for a SIRP (suppressor of initiation but a requisite for progression) type of tumor suppressor to contribute to tumorigenesis. On one hand, a defect of SIRP tumor suppressor triggers genomic instability and tumor initiation. On the other, the same defect impairs cell proliferation and thus hinders further progression of the tumors. However, restoration of the SIRP activity in a later stage, or a secondary genetic change that compensates the SIRP defects, may confer synthetic viability to allow the tumor to overcome the growth-retardation barrier",13058_2017_907_Fig6_HTML
PMC6424307,Figure 1,Magnetic resonance imaging showing intradural tumor with infection at the lumbar area.,JOCR-8-96-g001
PMC6424307,Figure 2,Intraoperative picture showing thick material and pus on opening of the dura.,JOCR-8-96-g002
PMC6424307,Figure 3,Intraoperative picture showing pus after durotomy.,JOCR-8-96-g003
PMC6424307,Figure 4,Intraoperative picture after dural repair.,JOCR-8-96-g004
PMC6424307,Figure 5,Child after neurological recovery.,JOCR-8-96-g005
PMC6424307,Figure 6,Histopathological slide showing the tumor.,JOCR-8-96-g006
PMC6486694,Fig. 1,Preoperative inspection of vulvar region,13256_2019_2035_Fig1_HTML
PMC6486694,Fig. 2,"Intraoperative appearance of the cyst (include off-white grumous, keratinous material)",13256_2019_2035_Fig2_HTML
PMC6486694,Fig. 3,"Histopathological appearance of the epidermoid cyst lined by stratified squamous epithelium and filled with keratinous material (H&E stain, magnification × 40)",13256_2019_2035_Fig3_HTML
PMC6699281,Figure 1,Preoperative view of the clitoral neuroma.,CRIOG2019-5347873.001
PMC6699281,Figure 2,Cystic appearance of the neuroma.,CRIOG2019-5347873.002
PMC6699281,Figure 3,Microscopic view of the neuronal tissue identified within the cystic structure.,CRIOG2019-5347873.003
PMC6501737,Figure 1.,(A) Craniocaudal and (B) mediolateral mammograms show a focal asymmetry in the left subareolar area. No microcalcifications are associated with the focal asymmetry.,amjcaserep-20-580-g001
