pmid,pmcid,title,journal,insert_time,has_targz
31321170,PMC6554183,"Unusual ""Dumbbell""-Shaped Hibernoma.",Plast Reconstr Surg Glob Open,2023-12-17-21-57-53,True
31489209,PMC6711274,Hibernoma: a rare benign soft tissue tumour resembling liposarcoma.,BJR Case Rep,2023-12-17-21-57-53,True
31777371,PMC6857598,Hibernoma: case report of a rare lipomatous tumor.,An Bras Dermatol,2023-12-17-21-57-53,True
31819828,PMC6884984,Lipoma of the Larynx and Other Differential Diagnoses.,J Clin Imaging Sci,2023-12-17-21-57-53,True
32133260,PMC7034743,Mediastinal Hibernoma: A Rare Cause of Chronic Cough.,Cureus,2023-12-17-21-57-53,True
32322531,PMC7170945,Intrascrotal hibernoma mimicking liposarcoma: A case study.,Urol Case Rep,2023-12-17-21-57-53,True
32332693,PMC7200092,A Diagnostic Dilemma of a Subcutaneous Hibernoma: Case Report.,Am J Case Rep,2023-12-17-21-57-53,True
32789056,PMC7417086,A Rare Case of Vulvar Hibernoma Treated With Resection.,Cureus,2023-12-17-21-57-53,True
32831387,PMC7423218,Hibernoma of the Eyelid.,Indian J Dermatol,2023-12-17-21-57-53,True
33101565,PMC7577892,Intraosseous hibernoma: A metastatic mimicker to consider on the differential.,Radiol Case Rep,2023-12-17-21-57-53,True
33395907,PMC7721659,Axillary Hibernoma in woman with Lobular breast cancer and MEN1 syndrome: A case report.,Int J Surg Case Rep,2023-12-17-21-57-53,True
33413245,PMC7792216,Femoral nerve compression caused by a hibernoma in the right thigh: a case report and literature review.,BMC Surg,2023-12-17-21-57-53,True
33732418,PMC7947275,Intramuscular abdominal hibernoma: case report of a rare tumour and a review of the literature.,J Surg Case Rep,2023-12-17-21-57-53,True
34055945,PMC8149592,Nipple Hibernoma in a Dog: A Case Report With Literature Review.,Front Vet Sci,2023-12-17-21-57-53,True
34348738,PMC8340373,Neonatal cardiogenic shock revealing obstructive cardiac Hibernoma: case report.,J Cardiothorac Surg,2023-12-17-21-57-53,True
34798552,PMC8605266,A case report of hibernoma in the thigh comprising the femoral neuromuscular bundle.,Int J Surg Case Rep,2023-12-17-21-57-53,True
35106239,PMC8788203,Testicular Pouch Hibernoma: A Case Report.,Cureus,2023-12-17-21-57-53,True
35136618,PMC8803248,Rare case of extra-peritoneal brown fat (hibernoma) mimicking dumbbell-shaped liposarcoma.,BJR Case Rep,2023-12-17-21-57-53,True
35265482,PMC8848557,Rare Presentation of Hibernoma as a Cystic Swelling.,Int J Appl Basic Med Res,2023-12-17-21-57-53,True
35415083,PMC8930313,Hibernoma of Thigh: A Case Report of 39-Year-Old Male.,J Orthop Case Rep,2023-12-17-21-57-53,True
35415132,PMC8930386,Hibernoma Around Shoulder Joint: Diagnosis and Surgical Treatment of a Rare Presentation.,J Orthop Case Rep,2023-12-17-21-57-53,True
35433233,PMC8938191,Inflammatory Hibernoma of the Renal Hilum Mimicking a Renal Pelvis Tumor.,J Kidney Cancer VHL,2023-12-17-21-57-53,True
35586163,PMC9108732,Intraosseous hibernoma: Two case reports and a review of the literature.,Radiol Case Rep,2023-12-17-21-57-53,True
36237928,PMC9514428,"A Case Report of Axillary Hibernoma: US, CT, MR, and Histopathologic Findings.",Taehan Yongsang Uihakhoe Chi,2023-12-17-21-57-53,True
36238169,PMC9432202,Spinal Intraosseous Hibernoma: A Case Report and Review of Literature.,Taehan Yongsang Uihakhoe Chi,2023-12-17-21-57-53,True
36324851,PMC9619314,The lipoma-like hibernoma: A case report of a rare entity.,Radiol Case Rep,2023-12-17-21-57-53,True
36381002,PMC9634395,Diagnosis of Intraosseous Hibernoma of an Appendicular Skeleton in an Adult - A Rare Case Report.,J Orthop Case Rep,2023-12-17-21-57-53,True
36802252,PMC9931074,Intraosseous hibernoma in the rib.,Interdiscip Cardiovasc Thorac Surg,2023-12-17-21-57-53,True
36819623,PMC9931406,Rare Spinal Epidural Hibernoma: A Case Report.,Spine Surg Relat Res,2023-12-17-21-57-53,True
37082288,PMC10112695,Oral hibernoma along with multiple lipomas.,J Oral Maxillofac Pathol,2023-12-17-21-57-53,True
37090336,PMC10121271,Rare Cases of Hibernomas Associated With Bilateral Pheochromocytoma: A Report of Two Cases.,Cureus,2023-12-17-21-57-53,True
37192876,PMC10182395,Breast hibernoma in a male patient: a rare case report and review of the literature.,J Surg Case Rep,2023-12-17-21-57-53,True
37255956,PMC10226803,Lipoma-like hibernoma: a rare soft tissue tumor-a case series and review of the literature.,J Surg Case Rep,2023-12-17-21-57-53,True
37273679,PMC10237511,Intraosseous Hibernoma: A Rare Entity in Orthopedics With Peculiar Radiological Features.,Cureus,2023-12-17-21-57-53,True
37484956,PMC10360178,Cutaneous lesions and other non-endocrine manifestations of Multiple Endocrine Neoplasia type 1 syndrome.,Front Endocrinol (Lausanne),2023-12-17-21-57-53,True
37662444,PMC10470480,Hibernomas: a rare benign lipoma subtype.,J Surg Case Rep,2023-12-17-21-57-53,True
37745765,PMC10511331,Lipoma-like hibernoma of the breast: A case report and literature review.,Radiol Case Rep,2023-12-17-21-57-53,True
