pmid,pmcid,title,journal,insert_time,has_targz
31754542,PMC6837828,Pancreatic kaposiform hemangioendothelioma complicated by Kasabach-Merritt phenomenon: A rare entity.,SA J Radiol,2023-12-17-22-16-20,True
31866667,PMC6944038,Bifocal Tibial Kaposiform Hemangioendothelioma Responsive to Vincristine Therapy: A Case Report.,Am J Case Rep,2023-12-17-22-16-20,True
31956645,PMC6951396,Early Surgery Is Feasible for a Very Large Congenital Infantile Fibrosarcoma Associated With Life Threatening Coagulopathy: A Case Report and Literature Review.,Front Pediatr,2023-12-17-22-16-20,True
32014025,PMC6998257,Kaposiform hemangioendothelioma: current knowledge and future perspectives.,Orphanet J Rare Dis,2023-12-17-22-16-20,True
32089925,PMC7029270,Kaposiform Hemangioendothelioma in Adolescent-Onset Scoliosis: A Case Report and Review of Literature.,Case Rep Orthop,2023-12-17-22-16-20,True
32340603,PMC7187498,Effective surgical treatment of life-threatening huge vascular anomalies associated with thrombocytopenia and coagulopathy in infants unresponsive to drug therapy.,BMC Pediatr,2023-12-17-22-16-20,True
32581448,PMC7302462,Kaposiform Hemangioendothelioma with Kasabach-Merritt Phenomenon in a Neonate - Role of Dual Therapy: A Case Report and Review of Literature.,J Indian Assoc Pediatr Surg,2023-12-17-22-16-20,True
32664166,PMC7360294,Successful management of a pregnant woman with Kasabach-Merritt syndrome and preeclampsia: A case report.,Medicine (Baltimore),2023-12-17-22-16-20,True
32765826,PMC7394668,A case report of Kaposiform haemangioendothelioma; response with propranolol and steroids.,Clin Sarcoma Res,2023-12-17-22-16-20,True
33074134,PMC7569260,Kaposiform hemangioma of jejunum in a newborn: A case report and review of literature.,Int J Surg Case Rep,2023-12-17-22-16-20,True
33125361,PMC7610156,Radiation Induced Multiple Skin Neoplasms Following Craniospinal Irradiation for Medulloblastoma. A Case Report.,Am J Case Rep,2023-12-17-22-16-20,True
33134091,PMC7585872,Kasabach-Merritt-like phenomenon in a massive uterine leiomyoma presenting with chronic disseminated intravascular coagulation: A case report.,Case Rep Womens Health,2023-12-17-22-16-20,True
33160383,PMC7648422,"Chronic lymphedema in patients with kaposiform hemangioendothelioma: incidence, clinical features, risk factors and management.",Orphanet J Rare Dis,2023-12-17-22-16-20,True
33214934,PMC7669432,Sirolimus for Kaposiform Hemangioendothelioma and Kasabach-Merritt Phenomenon in a Neonate.,AJP Rep,2023-12-17-22-16-20,True
33722245,PMC7962213,Kaposiform Hemangioendothelioma: clinicopathological characteristics of 8 cases of a rare vascular tumor and review of literature.,Diagn Pathol,2023-12-17-22-16-20,True
33912518,PMC8071878,Case Report: Kaposiform Hemangioendothelioma With Spinal Involvement.,Front Pediatr,2023-12-17-22-16-20,True
34429992,PMC8365556,Large abdominal purpura of neonatal retroperitoneal kaposiform hemangioendothelioma.,Clin Case Rep,2023-12-17-22-16-20,True
34504551,PMC8383751,Antiproliferative therapy with sirolimus and propranolol for congenital vascular anomalies in newborns (Case reports).,Exp Ther Med,2023-12-17-22-16-20,True
34827153,PMC8614966,Cutaneous Vascular Neoplasms of Uncertain Biological Behavior.,Biology (Basel),2023-12-17-22-16-20,True
34918645,PMC8677902,Malignant pancreatic tumor other than solid pseudopapillary tumor in pediatric patients: A single-center experience.,Medicine (Baltimore),2023-12-17-22-16-20,True
35066877,PMC9007915,Genetic context of oncogenic drivers dictates vascular sarcoma development in aP2-Cre mice.,J Pathol,2023-12-17-22-16-20,True
35070833,PMC8753462,Analysis of angiographic characteristics of kaposiform hemangioendothelioma and investigation of the value of transcatheter arterial embolization therapy.,Transl Pediatr,2023-12-17-22-16-20,True
35118293,PMC8794384,Vascular tumors of the mediastinum.,Mediastinum,2023-12-17-22-16-20,True
35178317,PMC8842131,Primary Kaposiform Hemangioendothelioma of the Humerus: A Case Report.,Cureus,2023-12-17-22-16-20,True
35187187,PMC8849271,Neonatal Intestinal Obstruction Due to Kaposiform Hemangioendothelioma of the Jejunum.,ACG Case Rep J,2023-12-17-22-16-20,True
35198208,PMC8841025,Kaposiform hemangioendothelioma with fatal income: Kasabach-Merritt phenomenon and hypercalcemia.,Clin Case Rep,2023-12-17-22-16-20,True
35281237,PMC8907831,Health-Related Quality of Life in Children With Kaposiform Hemangioendothelioma.,Front Pediatr,2023-12-17-22-16-20,True
35419320,PMC8996134,Comparison of Effectiveness of Two Different Doses of Propranolol on Kaposiform Hemangioendothelioma.,Front Pediatr,2023-12-17-22-16-20,True
35433800,PMC9012330,Case Report: Congenital Intracranial Kaposiform Hemangioendothelioma Treated With Surgical Resection.,Front Surg,2023-12-17-22-16-20,True
35495392,PMC9052228,A rare case of Kasabach Merritt Syndrome presenting with an infantile hemangioma: A case report.,Ann Med Surg (Lond),2023-12-17-22-16-20,True
35676905,PMC9168223,Indications and Limitations of Sirolimus in the Treatment of Vascular Anomalies-Insights From a Retrospective Case Series.,Front Pediatr,2023-12-17-22-16-20,True
35795336,PMC9251004,Commentary: Transarterial Embolization in Neonatal Kasabach-Merritt Syndrome.,Front Pediatr,2023-12-17-22-16-20,True
35813386,PMC9257023,Comprehensive Therapy for Infant Vascular Tumor Associated With Kasabach-Merritt Phenomenon-Single-Center Primary Experience.,Front Pediatr,2023-12-17-22-16-20,True
35865722,PMC9294492,Aggressive vascular tumor mimicking posttraumatic hematoma: A case report of kaposiform hemangioendothelioma on the nose.,JAAD Case Rep,2023-12-17-22-16-20,True
35990005,PMC9391052,Case report: Experience of a rare case of rebound of the Kasabach-Merritt phenomenon during sirolimus treatment in kaposiform hemangioendothelioma.,Front Pediatr,2023-12-17-22-16-20,True
36035391,PMC9403054,Case report: A rare case of retroperitoneal kaposiform hemangioendothelioma with spinal involvement without abnormal platelet count in (18)F-FDG PET/CT.,Front Med (Lausanne),2023-12-17-22-16-20,True
36072541,PMC9442215,Management of pancreatic kaposiform hemangioendothelioma with sirolimus in a pediatric patient: a case report and literature review.,Transl Pediatr,2023-12-17-22-16-20,True
36160903,PMC9468795,"Cocktail therapy with prednisolone, vincristine and sirolimus for Kasabach‑Merritt phenomenon in 10 infants.",Exp Ther Med,2023-12-17-22-16-20,True
36188091,PMC9520427,Digital subtraction angiography and trans arterial embolization in preventing massive hemorrhage of Kaposiform hemangioendothelioma: A case report.,Radiol Case Rep,2023-12-17-22-16-20,True
36405826,PMC9672085,Case Report: Bilateral symmetrical primary kaposiform hemangioendothelioma of the femur.,Front Pediatr,2023-12-17-22-16-20,True
36494779,PMC9733294,Composite hemangioendothelioma in the cervical spine with kaposiform hemangioendothelioma features in an elderly patient: a case report.,BMC Geriatr,2023-12-17-22-16-20,True
36545011,PMC9761797,Multidisciplinary management of a neonate with kaposiform hemangioendothelioma with extensive cranial fossa destruction.,SAGE Open Med Case Rep,2023-12-17-22-16-20,True
36551267,PMC9775116,Comprehensive Analyses of Coagulation Parameters in Patients with Vascular Anomalies.,Biomolecules,2023-12-17-22-16-20,True
36580178,PMC9800675,Infantile Kaposiform hemangioendothelioma in a female patient complicated with severe obstructed jaundice: a case report.,Surg Case Rep,2023-12-17-22-16-20,True
36589655,PMC9802615,Vascular neoplasia masquerading as cellulitis and persistent hemorrhagic pericardial effusion.,Ann Pediatr Cardiol,2023-12-17-22-16-20,True
36604299,PMC10173077,Kaposiform hemangioendothelioma and tufted angioma: two entities of the same clinicopathological spectrum.,An Bras Dermatol,2023-12-17-22-16-20,True
37009272,PMC10064051,Retroperitoneal kaposiform hemangioendothelioma with kasabach-merritt phenomenon in children: A case report and review of the literature.,Front Pediatr,2023-12-17-22-16-20,True
37148180,PMC10164843,Kaposiform Lymphangiomatosis in a Male Adolescent: A Clinical Challenge and the Role of Genetics.,J Investig Med High Impact Case Rep,2023-12-17-22-16-20,True
37159688,PMC10163614,Clinical and imaging features of Kaposiform hemangioendothelioma in infants.,Heliyon,2023-12-17-22-16-20,True
37205203,PMC10187787,Case Report: Pancreatic and hepatic kaposiform hemangioendothelioma presenting as consumptive coagulopathy and right hepatic atrophy.,Front Oncol,2023-12-17-22-16-20,True
37274236,PMC10235594,Case Report: Kaposiform hemangioendothelioma with PIK3CA mutation successfully treated with sirolimus.,Front Oncol,2023-12-17-22-16-20,True
37305527,PMC10249050,Impact of age and tumor size on the development of the Kasabach-Merritt phenomenon in patients with kaposiform hemangioendothelioma: a retrospective cohort study.,Precis Clin Med,2023-12-17-22-16-20,True
37307200,PMC10463204,Platelet functional abnormalities in pediatric patients with kaposiform hemangioendothelioma/Kasabach-Merritt phenomenon.,Blood Adv,2023-12-17-22-16-20,True
37409100,PMC10318450,Kaposiform hemangioendothelioma of the thigh: A case report.,Radiol Case Rep,2023-12-17-22-16-20,True
37720715,PMC10500048,Kaposiform hemangioendothelioma complicated by Kasabach-Merritt phenomenon in an infant girl.,Clin Case Rep,2023-12-17-22-16-20,True
37781361,PMC10533990,Rare solid tumors in a patient with Wiskott-Aldrich syndrome after hematopoietic stem cell transplantation: case report and review of literature.,Front Immunol,2023-12-17-22-16-20,False
37846341,PMC10577064,Medical and interventional therapy of Kasabach-Merritt phenomenon associated with Kaposiform hemangioendothelioma: A case report.,J Interv Med,2023-12-17-22-16-20,False
37978357,PMC10655467,Kaposiform hemangioendothelioma presented with raynaud phenomenon: a case report.,BMC Pediatr,2023-12-17-22-16-20,False
