pmcid,label,caption,graphic,disease,modality
PMC6728874,Fig 2,"A, Dome-shaped cells with pools of mucin. B, Positive staining for chromogranin A. C, Positive staining for CK7. D, Positive staining for synaptophysin. (Original magnifications: A-D, ×40.)",gr2,NotMatch,NotMatch
PMC6728874,Fig 3,Final Mohs defect size of 2.2 × 0.8 cm and aesthetic result 2 months postoperatively.,gr3,NotMatch,NotMatch
PMC6677066,Figure 1,Clinical presentations of endocrine mucin producing sweat gland carcinoma (EMPSGC): (a) Solid and cystic nodule on the lower eyelid with associated indentation of the eyelid margin. (b) Nodular mass involving the medial half of the upper eyelid extending up to the inner canthus,IJO-67-1374-g001,NotMatch,NotMatch
PMC6677066,Figure 2,"Light microscopic features of EMPSGC: (a) Multinodular appearance (Hematoxylin and eosin, ×40). (b) Solid and cystic dermal nodule with papillary fronds and central luminal mucin (Hematoxylin and eosin, ×40). (c) Cribriform pattern with bluish, mucinous material in the lumina (Hematoxylin and eosin, ×100). (d) Papillae with fibrovascular cores within solid nodules (Hematoxylin and eosin, ×100). (e) Nest of tumor cells floating in mucin lakes in the invasive component (Hematoxylin and eosin, ×100). (f) Mucin lakes stains positive with Alcian blue (Alcian blue, ×100)",IJO-67-1374-g002,NotMatch,Match
PMC6677066,Figure 3,"Immunohistochemistry of EMPSGC. Positive staining for (a) Estrogen receptor (ER). (b) Progesterone receptor. (c) Pan-cytokeratin. (d) Cytokeratin 7. (e) Epithelial membrane antigen (EMA) and, (f) Gross cystic disease fluid protein 15 (GCDFP 15). (g) Chromogranin (CGA) and (h) Alpha-smooth muscle actin (SMA) in myoepithelial cells (×400)",IJO-67-1374-g003,NotMatch,NotMatch
PMC7098345,Fig. 1,"A 7-mm firm, violaceous papule on the right tragus is shown.",dpa-0006-0271-g01,NotMatch,NotMatch
PMC7098345,Fig. 2,"An infiltrative carcinoma with cribriform architecture and associated mucinous component is noted (100×). Vascular invasion is noted in the upper right-hand corner (arrow, 400×) and shown at higher magnification in the inset.",dpa-0006-0271-g02,NotMatch,NotMatch
PMC7098345,Fig. 3,Perineural invasion is seen in the lower right-hand corner (400×).,dpa-0006-0271-g03,NotMatch,NotMatch
PMC7747051,Fig. 1,Microscopic features of EMPSGC. a Photomicrograph shows multinodular solid tumor occupying the dermis. b A lobule of tumor cells exhibits pseudoglandular and solid papillary growth pattern with focal cystic changes. c The tumor cells are columnar in shape with mild nuclear pleomorphism and have abundant eosinophilic cytoplasm. d Alcian blue/PAS stain highlights intracytoplasmic and intracystic mucin deposition.,cde-0012-0255-g01,NotMatch,NotMatch
PMC7747051,Fig. 2,"Immunohistochemical features of EMPSGC. a The tumor cells demonstrate positive staining for cytokeratin 7. b Cytokeratin 8. c Cytokeratin 18. d Patchy staining for synaptophysin. e, f Strong nuclear staining for ER and PR. g Positive staining for GCDFP15. h SMA highlights rim of myoepithelial cells at the periphery of the tumor nodules. i p63 is also positive in the cells at the periphery of tumor lobules.",cde-0012-0255-g02,NotMatch,NotMatch
PMC10172827,Fig 1,Physical examination of the eyelid revealed a papillated tumor measuring 15 mm × 15 mm in size with a 0.5 cm mucosal component extending from the mucosa and pushing on the inside of the eye.,gr1,NotMatch,NotMatch
PMC10172827,Fig 2,"Axial image of computed tomography scan displayed a 2.6 cm transversely by 1.7 cm anteroposteriorly mass arising at the anterior aspect of the right parotid gland, extending to the subcutaneous region compatible with lymph node metastasis (arrow points to mass).",gr2,NotMatch,NotMatch
PMC10172827,Fig 3,Histological examination of tumor cells displayed nests of atypical glandular cells with a papillary growth pattern (hematoxylin-eosin ×25).,gr3,NotMatch,NotMatch
PMC10172827,Fig 4,Metastatic parotid tumor cells stained diffusely positive for CEA (×20).,gr4,NotMatch,NotMatch
