pmid,pmcid,title,journal,insert_time,has_targz
18560562,PMC2423475,"Associations between Burkitt lymphoma among children in Malawi and infection with HIV, EBV and malaria: results from a case-control study.",PLoS One,2023-12-17-22-16-19,True
18605999,PMC2464778,Kaposi sarcoma in unusual locations.,BMC Cancer,2023-12-17-22-16-19,True
18651955,PMC2515841,Pathology of rituximab-induced Kaposi sarcoma flare.,BMC Clin Pathol,2023-12-17-22-16-19,True
18655700,PMC2526984,Histological variants of cutaneous Kaposi sarcoma.,Diagn Pathol,2023-12-17-22-16-19,True
18665172,PMC2528138,Kaposi sarcoma incidence in the Swiss HIV Cohort Study before and after highly active antiretroviral therapy.,Br J Cancer,2023-12-17-22-16-19,True
18764944,PMC2538530,Primary Kaposi sarcoma of the subcutaneous tissue.,World J Surg Oncol,2023-12-17-22-16-19,True
18799006,PMC2585090,Absence of human herpes virus-8 (HHV8) in nephrogenic systemic fibrosis.,BMC Res Notes,2023-12-17-22-16-19,True
18976452,PMC2633277,The malignant potential of HIV-associated Kaposi sarcoma.,Cancer Cell Int,2023-12-17-22-16-19,True
19121217,PMC2627819,Pulmonary Kaposi sarcoma in a human immunodeficiency virus - infected woman: a case report.,Cases J,2023-12-17-22-16-19,True
19156206,PMC2625442,Impact of HIV infection and Kaposi sarcoma on human herpesvirus-8 mucosal replication and dissemination in Uganda.,PLoS One,2023-12-17-22-16-19,True
19223894,PMC2653754,Pattern of cancer risk in persons with AIDS in Italy in the HAART era.,Br J Cancer,2023-12-17-22-16-19,True
19327166,PMC2667414,Cancer risk in persons with HIV/AIDS in India: a review and future directions for research.,Infect Agent Cancer,2023-12-17-22-16-19,True
19331768,PMC2671441,Seroprevalence of Kaposi sarcoma-associated herpesvirus and other serologic markers in the Brazilian Amazon.,Emerg Infect Dis,2023-12-17-22-16-19,True
19381257,PMC2663814,Pre-micro RNA signatures delineate stages of endothelial cell transformation in Kaposi sarcoma.,PLoS Pathog,2023-12-17-22-16-19,True
19479040,PMC2682704,"High human herpesvirus 8 (HHV-8) prevalence, clinical correlates and high incidence among recently HIV-1-infected subjects in Sao Paulo, Brazil.",PLoS One,2023-12-17-22-16-19,True
19553679,PMC2749101,"Identification of caspase-mediated decay of interferon regulatory factor-3, exploited by a Kaposi sarcoma-associated herpesvirus immunoregulatory protein.",J Biol Chem,2023-12-17-22-16-19,True
19602252,PMC2720383,Pulmonary involvement in Kaposi sarcoma: correlation between imaging and pathology.,Orphanet J Rare Dis,2023-12-17-22-16-19,True
19795003,PMC2752788,Kaposi sarcoma herpes virus-associated hemophagocytic syndrome complicated by multicentric castleman disease and kaposi sarcoma in a HIV-negative immunocompetent patient: an autopsy case.,J Korean Med Sci,2023-12-17-22-16-19,True
19816565,PMC2751827,KSHV manipulates Notch signaling by DLL4 and JAG1 to alter cell cycle genes in lymphatic endothelia.,PLoS Pathog,2023-12-17-22-16-19,True
19920921,PMC2769244,Alitretinoin--its use in intractable hand eczema and other potential indications.,Drug Des Devel Ther,2023-12-17-22-16-19,True
20066157,PMC2799672,The challenge of AIDS-related malignancies in sub-Saharan Africa.,PLoS One,2023-12-17-22-16-19,True
20152034,PMC2831850,Impact of infection with human immunodeficiency virus-1 (HIV) on the risk of cancer among children in Malawi - preliminary findings.,Infect Agent Cancer,2023-12-17-22-16-19,True
20161856,PMC2810691,Benign and malignant skin lesions in renal transplant recipients.,Indian J Dermatol,2023-12-17-22-16-19,True
20418907,PMC2908282,Hsp90 and Hsp40/Erdj3 are required for the expression and anti-apoptotic function of KSHV K1.,Oncogene,2023-12-17-22-16-19,True
20442214,PMC2879418,Kaposi sarcoma incidence and survival among HIV-infected homosexual men after HIV seroconversion.,J Natl Cancer Inst,2023-12-17-22-16-19,True
20452888,PMC3352049,Kaposi sarcoma in a HIV uninfected man who has sex with men.,Eur J Med Res,2023-12-17-22-16-19,True
20532208,PMC2880564,The epigenetic landscape of latent Kaposi sarcoma-associated herpesvirus genomes.,PLoS Pathog,2023-12-17-22-16-19,True
20607096,PMC2895884,Clinical history of HIV infection may be misleading in cytopathology.,Cytojournal,2023-12-17-22-16-19,True
20628498,PMC2902144,Prediction of human targets for viral-encoded microRNAs by thermodynamics and empirical constraints.,J RNAi Gene Silencing,2023-12-17-22-16-19,True
20689203,PMC2992923,Regression of conjunctival tumor during dietary treatment of celiac disease.,Indian J Ophthalmol,2023-12-17-22-16-19,True
20735933,PMC3294982,"Human herpesvirus 8 genotype E in patients with Kaposi sarcoma, Peru.",Emerg Infect Dis,2023-12-17-22-16-19,True
20870717,PMC2988369,Identification of a lysosomal pathway regulating degradation of the bone morphogenetic protein receptor type II.,J Biol Chem,2023-12-17-22-16-19,True
20876309,PMC2964585,Whole-exome sequencing-based discovery of STIM1 deficiency in a child with fatal classic Kaposi sarcoma.,J Exp Med,2023-12-17-22-16-19,True
20939920,PMC2964600,"Risk of classical Kaposi sarcoma by plasma levels of Epstein-Barr virus antibodies, sCD26, sCD23 and sCD30.",Infect Agent Cancer,2023-12-17-22-16-19,True
20981180,PMC2954374,Imaging lung manifestations of HIV/AIDS.,Ann Thorac Med,2023-12-17-22-16-19,True
21087485,PMC2995779,HLA polymorphisms and detection of kaposi sarcoma-associated herpesvirus DNA in saliva and peripheral blood among children and their mothers in the uganda sickle cell anemia KSHV Study.,Infect Agent Cancer,2023-12-17-22-16-19,True
21103057,PMC2980479,Gender differences in clinical presentation and outcomes of epidemic Kaposi sarcoma in Uganda.,PLoS One,2023-12-17-22-16-19,True
21126363,PMC3014880,Risk of classic Kaposi sarcoma with exposures to plants and soils in Sicily.,Infect Agent Cancer,2023-12-17-22-16-19,True
21143940,PMC3019126,Cancers in the TREAT Asia HIV Observational Database (TAHOD): a retrospective analysis of risk factors.,J Int AIDS Soc,2023-12-17-22-16-19,True
21152115,PMC2999850,"Viral oncogenes, noncoding RNAs, and RNA splicing in human tumor viruses.",Int J Biol Sci,2023-12-17-22-16-19,True
21165204,PMC2991581,Primary Classic Kaposi's Sarcoma of the Penis in an HIV-Negative Patient.,Korean J Urol,2023-12-17-22-16-19,True
21173924,PMC3004209,De novo Renal Transplantation after Kaposi Sarcoma: Favorable Outcome in a Patient Receiving Sirolimus and Mycophenolate-Based Immunosuppression.,Case Rep Dermatol,2023-12-17-22-16-19,True
21245864,PMC3049575,Delayed-type hypersensitivity in classic Kaposi sarcoma patients and controls.,Br J Cancer,2023-12-17-22-16-19,True
21253546,PMC3021860,"Human Herpesvirus-8 Infection Associated with Kaposi Sarcoma, Multicentric Castleman's Disease, and Plasmablastic Microlymphoma in a Man with AIDS: A Case Report with Review of Pathophysiologic Processes.",Patholog Res Int,2023-12-17-22-16-19,True
21486722,PMC3352206,Cancer risk in HIV-infected individuals on HAART is largely attributed to oncogenic infections and state of immunocompetence.,Eur J Med Res,2023-12-17-22-16-19,True
21489270,PMC3095540,AIDS-Kaposi Sarcoma and Classic Kaposi Sarcoma: are different ultrasound patterns related to different variants?,J Exp Clin Cancer Res,2023-12-17-22-16-19,True
21625944,PMC3131518,Detection of viral DNA sequences in sporadic colorectal cancers in relation to CpG island methylation and methylator phenotype.,Tumour Biol,2023-12-17-22-16-19,True
21660273,PMC3108450,A Review of Carcinomas Arising in the Head and Neck Region in HIV-Positive Patients.,Patholog Res Int,2023-12-17-22-16-19,True
21676216,PMC3127964,The knowledge and attitude about HIV/AIDS among Jordanian dental students: (Clinical versus pre clinical students) at the University of Jordan.,BMC Res Notes,2023-12-17-22-16-19,True
21731656,PMC3121722,Discovering disease associations by integrating electronic clinical data and medical literature.,PLoS One,2023-12-17-22-16-19,True
21789262,PMC3135116,Recognition of Dual or Multiple Pathology in Skin Biopsies from Patients with HIV/AIDS.,Patholog Res Int,2023-12-17-22-16-19,True
21845069,PMC3153921,Kaposi sarcoma of the adrenal gland resembling epithelioid angiosarcoma: a case report.,Sarcoma,2023-12-17-22-16-19,True
21887061,PMC3162816,Dermatology and HIV/AIDS in Africa.,J Glob Infect Dis,2023-12-17-22-16-19,True
22004990,PMC3223125,HIV and cancer in Africa: mutual collaboration between HIV and cancer programs may provide timely research and public health data.,Infect Agent Cancer,2023-12-17-22-16-19,True
22028554,PMC3199404,Proximal Subungual Onychomycosis in a Patient with Classic Kaposi Sarcoma Caused by Trichophyton rubrum.,Ann Dermatol,2023-12-17-22-16-19,True
22043172,PMC3204405,Stability of a long noncoding viral RNA depends on a 9-nt core element at the RNA 5' end to interact with viral ORF57 and cellular PABPC1.,Int J Biol Sci,2023-12-17-22-16-19,True
22078023,PMC3266214,Classic Kaposi's sarcoma in Morocco: clinico-epidemiological study at the National Institute of Oncology.,BMC Dermatol,2023-12-17-22-16-19,True
22093140,PMC3245423,"Prevalence and predictors of kaposi sarcoma herpes virus seropositivity: a cross-sectional analysis of HIV-infected adults initiating ART in Johannesburg, South Africa.",Infect Agent Cancer,2023-12-17-22-16-19,True
22135617,PMC3204440,Large mass arising from the tongue as an initially and sole manifestation of Kaposi sarcoma.,Int J Med Sci,2023-12-17-22-16-19,True
22148021,PMC3229947,Treatment of Disseminated Classic Type of Kaposi's Sarcoma with Paclitaxel.,Ann Dermatol,2023-12-17-22-16-19,True
22168313,PMC3266657,"Seroprevalence and risk factors of Kaposi's sarcoma-associated herpesvirus infection among the general Uygur population from south and north region of Xinjiang, China.",Virol J,2023-12-17-22-16-19,True
22195036,PMC3240653,Plasma biomarkers for detecting Hodgkin's lymphoma in HIV patients.,PLoS One,2023-12-17-22-16-19,True
22200846,PMC3584624,Diethyldithiocarbamate induces apoptosis in HHV-8-infected primary effusion lymphoma cells via inhibition of the NF-κB pathway.,Int J Oncol,2023-12-17-22-16-19,True
22253598,PMC3257307,Human Herpesvirus 8 (HHV8) sequentially shapes the NK cell repertoire during the course of asymptomatic infection and Kaposi sarcoma.,PLoS Pathog,2023-12-17-22-16-19,True
22266868,PMC3337890,Angiogenin functionally interacts with p53 and regulates p53-mediated apoptosis and cell survival.,Oncogene,2023-12-17-22-16-19,True
22279387,PMC3263132,Cutaneous horns in an african population.,J Cutan Aesthet Surg,2023-12-17-22-16-19,True
22384061,PMC3285641,Comparison of methods to correct survival estimates and survival regression analysis on a large HIV African cohort.,PLoS One,2023-12-17-22-16-19,True
22403576,PMC3291870,Clinical Manifestations of Kaposi Sarcoma Herpesvirus Lytic Activation: Multicentric Castleman Disease (KSHV-MCD) and the KSHV Inflammatory Cytokine Syndrome.,Front Microbiol,2023-12-17-22-16-19,True
22405001,PMC3314968,The UBAP1 subunit of ESCRT-I interacts with ubiquitin via a SOUBA domain.,Structure,2023-12-17-22-16-19,True
22424105,PMC3327635,"Burden of cancer in Malawi; common types, incidence and trends: national population-based cancer registry.",BMC Res Notes,2023-12-17-22-16-19,True
22481952,PMC3303822,Palatal Actinomycosis and Kaposi Sarcoma in an HIV-Infected Subject with Disseminated Mycobacterium avium-intracellulare Infection.,Case Rep Med,2023-12-17-22-16-19,True
22529843,PMC3328849,Treatment of Kaposi sarcoma-associated herpesvirus-associated cancers.,Front Microbiol,2023-12-17-22-16-19,True
22666562,PMC3362813,Causes of Death in HIV Patients and the Evolution of an AIDS Hospice: 1988-2008.,AIDS Res Treat,2023-12-17-22-16-19,True
22705604,PMC6081011,De novo malignancies after liver transplantation: a single-center experience.,Ann Saudi Med,2023-12-17-22-16-19,True
22719258,PMC3375311,Opposing regulation of PROX1 by interleukin-3 receptor and NOTCH directs differential host cell fate reprogramming by Kaposi sarcoma herpes virus.,PLoS Pathog,2023-12-17-22-16-19,True
22847205,PMC3560695,Disseminated cutaneous Kaposi sarcoma in a patient receiving triptolide/tripdiolide for rheumatoid arthritis.,Med Sci Monit,2023-12-17-22-16-19,True
22894735,PMC3488507,Histopathological analysis of vesicular and bullous lesions in Kaposi sarcoma.,Diagn Pathol,2023-12-17-22-16-19,True
22924007,PMC3422901,"Epidemiology, clinical, immune, and molecular profiles of microsporidiosis and cryptosporidiosis among HIV/AIDS patients.",Int J Gen Med,2023-12-17-22-16-19,True
23008762,PMC3447356,"Oral HIV-Associated Kaposi Sarcoma: A Clinical Study from the Ga-Rankuwa Area, South Africa.",AIDS Res Treat,2023-12-17-22-16-19,True
23045358,PMC3488729,The importance of blood-borne viruses in elevated cancer risk among opioid-dependent people: a population-based cohort study.,BMJ Open,2023-12-17-22-16-19,True
23093938,PMC3475679,Phosphorylation of the chromatin binding domain of KSHV LANA.,PLoS Pathog,2023-12-17-22-16-19,True
23144732,PMC3483170,The spectrum of cancers in West Africa: associations with human immunodeficiency virus.,PLoS One,2023-12-17-22-16-19,True
23185331,PMC3502504,A microRNA encoded by Kaposi sarcoma-associated herpesvirus promotes B-cell expansion in vivo.,PLoS One,2023-12-17-22-16-19,True
23209418,PMC3510261,"Hsp90 inhibitors are efficacious against Kaposi Sarcoma by enhancing the degradation of the essential viral gene LANA, of the viral co-receptor EphA2 as well as other client proteins.",PLoS Pathog,2023-12-17-22-16-19,True
23283061,PMC3651015,Chronic human herpes virus 8 infection successfully treated with valganciclovir.,World Allergy Organ J,2023-12-17-22-16-19,True
23284247,PMC3521439,Simultaneous lymph node involvement by Castleman disease and Kaposi sarcoma.,Rev Bras Hematol Hemoter,2023-12-17-22-16-19,True
23293416,PMC3531035,Oral manifestation of HIV/AIDS infections in paediatric Nigerian patients.,Niger Med J,2023-12-17-22-16-19,True
23316192,PMC3539662,AKTivation of PI3K/AKT/mTOR signaling pathway by KSHV.,Front Immunol,2023-12-17-22-16-19,True
23324546,PMC3599442,A population-based study of Kaposi Sarcoma-associated herpesvirus seropositivity in Uganda using principal components analysis.,Infect Agent Cancer,2023-12-17-22-16-19,True
23326054,PMC3544065,Late post transplant HIV infection with BK viremia and allograft tuberculosis in a renal transplant recipient with Kaposi sarcoma.,Indian J Nephrol,2023-12-17-22-16-19,True
23346533,PMC3546282,Role of radiotherapy in local control of non-AIDS associated Kaposi's sarcoma patients in Korea: a single institution experience.,Radiat Oncol J,2023-12-17-22-16-19,True
23365693,PMC3554690,Nationwide registry-based analysis of cancer clustering detects strong familial occurrence of Kaposi sarcoma.,PLoS One,2023-12-17-22-16-19,True
23372913,PMC3557563,"Mucosal Kaposi sarcoma, a Rare Cancer Network study.",Rare Tumors,2023-12-17-22-16-19,True
23401819,PMC3562645,HHV8-Negative Primary Effusion Lymphoma of B-Cell Lineage: Two Cases and a Comprehensive Review of the Literature.,Case Rep Oncol Med,2023-12-17-22-16-19,True
23403859,PMC3707567,Risk factors for seropositivity to Kaposi sarcoma-associated herpesvirus among children in Uganda.,J Acquir Immune Defic Syndr,2023-12-17-22-16-19,True
23696811,PMC3655974,"A ""candidate-interactome"" aggregate analysis of genome-wide association data in multiple sclerosis.",PLoS One,2023-12-17-22-16-19,True
23705808,PMC3671969,"Recent cancer incidence trends in an observational clinical cohort of HIV-infected patients in the US, 2000 to 2011.",Infect Agent Cancer,2023-12-17-22-16-19,True
23739689,PMC3750888,Immunohistochemical detection of the latent nuclear antigen-1 of the human herpesvirus type 8 to differentiate cutaneous epidemic Kaposi sarcoma and its histological simulators.,An Bras Dermatol,2023-12-17-22-16-19,True
23739700,PMC3750897,Lymphangiectatic Kaposi's sarcoma in a patient with AIDS.,An Bras Dermatol,2023-12-17-22-16-19,True
23743354,PMC3728473,Emmprin and KSHV: new partners in viral cancer pathogenesis.,Cancer Lett,2023-12-17-22-16-19,True
23755122,PMC3673971,Treatment response and mortality among patients starting antiretroviral therapy with and without Kaposi sarcoma: a cohort study.,PLoS One,2023-12-17-22-16-19,True
23781364,PMC3677625,Lymphangioma-Like Kaposi's Sarcoma Presenting as Gangrene.,Case Rep Oncol Med,2023-12-17-22-16-19,True
23864989,PMC3708632,"Corticosteroid Induced, HHV-8 Positive Kaposi's Sarcoma in a Non-HIV Elderly Patient.",J IMA,2023-12-17-22-16-19,True
23880011,PMC3726497,Epstein Barr virus DNA analysis in blood predicts disease progression in a rare case of plasmablastic lymphoma with effusion.,Infect Agent Cancer,2023-12-17-22-16-19,True
23885287,PMC3720289,Simultaneous presentation of Kaposi sarcoma and HHV8-associated large B-cell lymphoma in the same lymph node: A rare diagnosis in an HIV-negative patient.,Am J Case Rep,2023-12-17-22-16-19,True
23897980,PMC3754857,Inherited human OX40 deficiency underlying classic Kaposi sarcoma of childhood.,J Exp Med,2023-12-17-22-16-19,True
23936513,PMC3735554,Mesenchymal-to-endothelial transition in Kaposi sarcoma: a histogenetic hypothesis based on a case series and literature review.,PLoS One,2023-12-17-22-16-19,True
23950924,PMC3737192,"Early experience after developing a pathology laboratory in Malawi, with emphasis on cancer diagnoses.",PLoS One,2023-12-17-22-16-19,True
23967174,PMC3743886,Higher levels of neutralizing antibodies against KSHV in KS patients compared to asymptomatic individuals from Zambia.,PLoS One,2023-12-17-22-16-19,True
24146614,PMC3798688,A structural basis for BRD2/4-mediated host chromatin interaction and oligomer assembly of Kaposi sarcoma-associated herpesvirus and murine gammaherpesvirus LANA proteins.,PLoS Pathog,2023-12-17-22-16-19,True
24187557,PMC3800618,Cavernous hemangioma-like kaposi sarcoma: histomorphologic features and differential diagnosis.,Case Rep Med,2023-12-17-22-16-19,True
24244170,PMC3828183,A viral genome landscape of RNA polyadenylation from KSHV latent to lytic infection.,PLoS Pathog,2023-12-17-22-16-19,True
24250827,PMC3826709,Combination of arsenic and interferon-α inhibits expression of KSHV latent transcripts and synergistically improves survival of mice with primary effusion lymphomas.,PLoS One,2023-12-17-22-16-19,True
24371396,PMC3870217,Kaposi sarcoma in a patient with chronic renal failure undergoing dialysis.,Ann Dermatol,2023-12-17-22-16-19,True
24386302,PMC3873970,Evaluation of non-invasive multispectral imaging as a tool for measuring the effect of systemic therapy in Kaposi sarcoma.,PLoS One,2023-12-17-22-16-19,True
24396347,PMC3874302,"Children with kaposi sarcoma in two southern african hospitals: clinical presentation, management, and outcome.",J Trop Med,2023-12-17-22-16-19,True
24396560,PMC3880822,Iatrogenic colorectal Kaposi sarcoma complicating a refractory ulcerative colitis in a human immunodeficiency negative-virus patient.,Pan Afr Med J,2023-12-17-22-16-19,True
24407967,PMC3930399,"Classification of AIDS-related lymphoma cases between 1987 and 2012 in Japan based on the WHO classification of lymphomas, fourth edition.",Cancer Med,2023-12-17-22-16-19,True
24422998,PMC3874756,"Kaposi sarcoma associated herpesvirus (KSHV) induces AKT hyperphosphorylation, bortezomib-resistance and GLUT-1 plasma membrane exposure in THP-1 monocytic cell line.",J Exp Clin Cancer Res,2023-12-17-22-16-19,True
24469036,PMC4112183,KSHV vCyclin counters the senescence/G1 arrest response triggered by NF-κB hyperactivation.,Oncogene,2023-12-17-22-16-19,True
24521144,PMC3925012,HHV-8 seroprevalence: a global view.,Syst Rev,2023-12-17-22-16-19,True
24572046,PMC3996052,"Correlation of EGFR, pEGFR and p16INK4 expressions and high risk HPV infection in HIV/AIDS-related squamous cell carcinoma of conjunctiva.",Infect Agent Cancer,2023-12-17-22-16-19,True
24587936,PMC3920837,Histopathological Changes of the Thyroid and Parathyroid Glands in HIV-Infected Patients.,J Thyroid Res,2023-12-17-22-16-19,True
24597902,PMC3942812,Cancer burden among HIV-positive persons in Nigeria: preliminary findings from the Nigerian AIDS-cancer match study.,Infect Agent Cancer,2023-12-17-22-16-19,True
24604967,PMC3932605,Human immunodeficiency virus Infection in a patient of chronic myelogenous leukemia.,Indian J Med Paediatr Oncol,2023-12-17-22-16-19,True
24608734,PMC3972705,Primary effusion lymphoma in an elderly patient effectively treated by lenalidomide: case report and review of literature.,Blood Cancer J,2023-12-17-22-16-19,True
24675986,PMC3968157,Heterogeneity and breadth of host antibody response to KSHV infection demonstrated by systematic analysis of the KSHV proteome.,PLoS Pathog,2023-12-17-22-16-19,True
24711871,PMC3976668,[Thrust of Kaposi sarcoma and elevated CA 19-9: think tubersulosis!].,Pan Afr Med J,2023-12-17-22-16-19,True
24717189,PMC3982117,"High attrition among HIV-infected patients with advanced disease treated in an intermediary referral center in Maputo, Mozambique.",Glob Health Action,2023-12-17-22-16-19,True
24760049,PMC3997420,Survival in HIV-infected patients after a cancer diagnosis in the cART Era: results of an italian multicenter study.,PLoS One,2023-12-17-22-16-19,True
24775713,PMC4016795,The prevalence of opportunistic infections and malignancies in autopsied patients with human immunodeficiency virus infection in Japan.,BMC Infect Dis,2023-12-17-22-16-19,True
24831295,PMC4022623,Epidemiology and genetic variability of HHV-8/KSHV in Pygmy and Bantu populations in Cameroon.,PLoS Negl Trop Dis,2023-12-17-22-16-19,True
24865551,PMC4045068,Virus-encoded microRNAs facilitate gammaherpesvirus latency and pathogenesis in vivo.,mBio,2023-12-17-22-16-19,True
24866103,PMC4232004,The relationship between area poverty rate and site-specific cancer incidence in the United States.,Cancer,2023-12-17-22-16-19,True
24893300,PMC4001961,"Epidemiological surveillance of the HIV/AIDS complex through the analysis of trends in the incidence of Kaposi's sarcoma in Cali, Colombia.",Colomb Med (Cali),2023-12-17-22-16-19,True
24894790,PMC6074852,Pseudo-Kaposi sarcoma worsening after leg vein harvest for coronary artery bypass grafting.,Ann Saudi Med,2023-12-17-22-16-19,True
24972086,PMC4074033,Kaposi sarcoma herpes virus latency associated nuclear antigen protein release the G2/M cell cycle blocks by modulating ATM/ATR mediated checkpoint pathway.,PLoS One,2023-12-17-22-16-19,True
25018990,PMC4089648,Kidney transplantation in a low-resource setting: Nigeria experience.,Kidney Int Suppl (2011),2023-12-17-22-16-19,True
25057241,PMC4085100,Biomarkers of HIV-associated Cancer.,Biomark Cancer,2023-12-17-22-16-19,True
25071278,PMC4103295,Castleman's Disease with Paraneoplastic Pemphigus.,Indian J Dermatol,2023-12-17-22-16-19,True
25077599,PMC4128825,Suspected metastatic adrenocortical carcinoma revealing as pulmonary Kaposi sarcoma in adrenal Cushing's syndrome.,BMC Endocr Disord,2023-12-17-22-16-19,True
25165650,PMC4144218,Acute polyarticular synovitis as a rare presentation of Kaposi sarcoma.,Indian Dermatol Online J,2023-12-17-22-16-19,True
25165656,PMC4144224,Acroangiodermatitis (Pseudo-Kaposi sarcoma).,Indian Dermatol Online J,2023-12-17-22-16-19,True
25192485,PMC4616271,A challenging case of rapid progressive Kaposi sarcoma after renal transplantation: diagnostics by FDG PET/CT.,Medicine (Baltimore),2023-12-17-22-16-19,True
25234929,PMC4201827,Attenuation of the suppressive activity of cellular splicing factor SRSF3 by Kaposi sarcoma-associated herpesvirus ORF57 protein is required for RNA splicing.,RNA,2023-12-17-22-16-19,True
25243371,PMC4189034,Contribution of viral mimics of cellular genes to KSHV infection and disease.,Viruses,2023-12-17-22-16-19,True
25276327,PMC4178280,Multicentric Castleman's Disease and Kaposi's Sarcoma in a HIV-Positive Patient on Highly Active Antiretroviral Therapy.,Rare Tumors,2023-12-17-22-16-19,True
25352975,PMC4209577,Primary Kaposi Sarcoma of Penis in HIV Negative Patient.,Iran J Cancer Prev,2023-12-17-22-16-19,True
25375883,PMC4246215,Epidemiology and transmission of Kaposi's sarcoma-associated herpesvirus.,Viruses,2023-12-17-22-16-19,True
25394152,PMC4224782,Autologous stem cell transplantation in HIV-related lymphoma in the rituximab era - a feasibility study in a monocentric cohort.,J Int AIDS Soc,2023-12-17-22-16-19,True
25405039,PMC4227411,Majocchi's Granuloma after Topical Corticosteroids Therapy.,Case Rep Dermatol Med,2023-12-17-22-16-19,True
25422687,PMC4239454,[Kaposi sarcoma complicating aplastic anemia].,Pan Afr Med J,2023-12-17-22-16-19,True
25429350,PMC4241576,Expression of a Secreted Fibroblast Growth Factor Binding Protein-1 (FGFBP1) in Angioproliferative Kaposi Sarcoma.,J AIDS Clin Res,2023-12-17-22-16-19,True
25432363,PMC4280738,Association between oral candidiasis and low CD4+ count among HIV positive patients in Hoima Regional Referral Hospital.,BMC Oral Health,2023-12-17-22-16-19,True
25476907,PMC4649832,Cellular and Kaposi's sarcoma-associated herpes virus microRNAs in sepsis and surgical trauma.,Cell Death Dis,2023-12-17-22-16-19,True
25550706,PMC4279012,Multifocal kaposiform hemangioendothelioma of soft tissue with bilateral pulmonary involvement in an adolescent.,Korean J Pediatr,2023-12-17-22-16-19,True
25599055,PMC4290056,Kaposi Sarcoma as Initial Presentation of HIV Infection.,N Am J Med Sci,2023-12-17-22-16-19,True
25607954,PMC4301867,Systemic expression of Kaposi sarcoma herpesvirus (KSHV) Vflip in endothelial cells leads to a profound proinflammatory phenotype and myeloid lineage remodeling in vivo.,PLoS Pathog,2023-12-17-22-16-19,True
25668032,PMC4323102,γ-Herpesvirus load as surrogate marker of early death in HIV-1 lymphoma patients submitted to high dose chemotherapy and autologous peripheral blood stem cell transplantation.,PLoS One,2023-12-17-22-16-19,True
25673942,PMC4323613,A case of primary palmoplantar kaposi sarcoma: an unusual presentation.,Ann Dermatol,2023-12-17-22-16-19,True
25685180,PMC4327947,HIV and cancer: a comparative retrospective study of Brazilian and U.S. clinical cohorts.,Infect Agent Cancer,2023-12-17-22-16-19,True
25709361,PMC4336654,Epidemiology and Relationships between CD4+ Counts and Oral Lesions among 50 Patients Infected with Human Immunodeficiency Virus.,J Int Oral Health,2023-12-17-22-16-19,True
25729423,PMC4335969,"The epidemiology of cancer in Angola-results from the cancer registry of the national oncology centre of Luanda, Angola.",Ecancermedicalscience,2023-12-17-22-16-19,True
25734079,PMC4324193,"New onset of kaposi sarcoma in a human immunodeficiency virus-1-infected homosexual man, despite early antiretroviral treatment, sustained viral suppression, and immune restoration.",Open Forum Infect Dis,2023-12-17-22-16-19,True
25755902,PMC4338387,Isolated kaposi sarcoma of the tonsil: a case report and review of the scientific literature.,Case Rep Otolaryngol,2023-12-17-22-16-19,True
25852844,PMC4378201,A rare cause of acquired immune deficiency syndrome related pancytopenia.,Hematol Rep,2023-12-17-22-16-19,True
25889316,PMC4395989,Classic Kaposi Sarcoma: to treat or not to treat?,BMC Res Notes,2023-12-17-22-16-19,True
