pmid,pmcid,title,journal,insert_time
11531245,PMC2364119,Pemetrexed disodium in recurrent locally advanced or metastatic squamous cell carcinoma of the head and neck.,Br J Cancer,2023-12-17-22-12-45
11531258,PMC2364124,"TP53 mutations, amplification of P63 and expression of cell cycle proteins in squamous cell carcinoma of the oesophagus from a low incidence area in Western Europe.",Br J Cancer,2023-12-17-22-12-52
11592767,PMC2375092,HPV types and cofactors causing cervical cancer in Peru.,Br J Cancer,2023-12-17-22-12-08
11592773,PMC2375106,Telomerase activity of the Lugol-stained and -unstained squamous epithelia in the process of oesophageal carcinogenesis.,Br J Cancer,2023-12-17-22-12-30
1174441,PMC2009480,Lymphoreticular response to a syngeneic rat tumour: gravimetric and histological studies.,Br J Cancer,2023-12-17-22-12-45
11752941,PMC2718165,Concurrent pneumopericardium and pneumothorax complicating lung cancer: a case report.,Korean J Radiol,2023-12-17-22-12-23
11802803,PMC5926863,"A statistical study of lung cancer in the annual of pathological autopsy cases in Japan, from 1958 to 1997, with reference to time trends of lung cancer in the world.",Jpn J Cancer Res,2023-12-17-22-12-38
11875717,PMC2375212,Mitomycin C in combination with radiotherapy as a potent inhibitor of tumour cell repopulation in a human squamous cell carcinoma.,Br J Cancer,2023-12-17-22-12-38
12107845,PMC2376109,Surfactant protein B gene variations enhance susceptibility to squamous cell carcinoma of the lung in German patients.,Br J Cancer,2023-12-17-22-12-23
12122281,PMC4618224,Telomerase activity levels in the surgical margin and tumour distant tissue of the squamous cell carcinoma of the head-and-neck.,Anal Cell Pathol,2023-12-17-22-12-30
12189551,PMC2376151,Genetic polymorphisms of cytochrome P4501A1 and oesophageal squamous-cell carcinoma in Taiwan.,Br J Cancer,2023-12-17-22-12-16
12232751,PMC2364270,Sentinel node detection in N0 cancer of the pharynx and larynx.,Br J Cancer,2023-12-17-22-12-16
12373603,PMC2376173,survivin messenger RNA expression is a good prognostic biomarker for oesophageal carcinoma.,Br J Cancer,2023-12-17-22-11-48
12426152,PMC1241266,Pathology related to chronic arsenic exposure.,Environ Health Perspect,2023-12-17-22-12-23
12431278,PMC138806,Chromosomal aberrations in patients with head and neck squamous cell carcinoma do not vary based on severity of tobacco/alcohol exposure.,BMC Genet,2023-12-17-22-12-08
12454768,PMC2376283,"15-PGJ2, but not thiazolidinediones, inhibits cell growth, induces apoptosis, and causes downregulation of Stat3 in human oral SCCa cells.",Br J Cancer,2023-12-17-22-12-02
12454779,PMC2376296,Uptake and localisation of mTHPC (Foscan) and its 14C-labelled form in normal and tumour tissues of the hamster squamous cell carcinoma model: a comparative study.,Br J Cancer,2023-12-17-22-12-38
12600274,PMC151671,Psoriasin (S100A7) expression is altered during skin tumorigenesis.,BMC Dermatol,2023-12-17-22-12-02
12671710,PMC2376370,Reactivity to human papillomavirus type 16 L1 virus-like particles in sera from patients with genital cancer and patients with carcinomas at five different extragenital sites.,Br J Cancer,2023-12-17-22-12-02
12778064,PMC2741043,Familial invasive and in situ squamous cell carcinoma of the skin.,Br J Cancer,2023-12-17-22-12-45
12942114,PMC2394479,Incidence and survival rate of women with cervical cancer in the Greater Amsterdam area.,Br J Cancer,2023-12-17-22-11-55
14219553,PMC2071091,ENZYME HISTOCHEMISTRY OF INDUCED AND TRANSPLANTED SQUAMOUS CELL CARCINOMA OF THE UTERINE CERVIX.,Br J Cancer,2023-12-17-22-12-08
14445489,PMC2074086,A study of aetiological factors in oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
14520447,PMC2394312,"Nonmelanoma skin cancer in the Federal State of Saarland, Germany, 1995-1999.",Br J Cancer,2023-12-17-22-12-45
14647141,PMC2376844,Risk factors for adenocarcinoma and squamous cell carcinoma of the cervix in women aged 20-44 years: the UK National Case-Control Study of Cervical Cancer.,Br J Cancer,2023-12-17-22-11-55
14676801,PMC2395285,Survivin expression in oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-12-30
14676802,PMC2395288,TP53 mutations in vulval lichen sclerosus adjacent to squamous cell carcinoma of the vulva.,Br J Cancer,2023-12-17-22-12-45
14693033,PMC324416,Synchronous sebaceous lymphadenoma with squamous cell carcinoma - case report.,World J Surg Oncol,2023-12-17-22-11-48
14696826,PMC2475424,Squamous cell carcinoma of the bladder and prostatic urethra in a post renal transplant patient.,Ulster Med J,2023-12-17-22-11-55
14760379,PMC2409609,Filter cigarette smoking and lung cancer risk; a hospital-based case--control study in Japan.,Br J Cancer,2023-12-17-22-11-48
14970861,PMC2410161,Overexpression of squamous cell carcinoma antigen variants in hepatocellular carcinoma.,Br J Cancer,2023-12-17-22-11-55
15026789,PMC2409664,Phase I study of cisplatin analogue nedaplatin (254-S) and paclitaxel in patients with unresectable squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
1503916,PMC1977791,Phase I study of intra-arterial interleukin-2 in squamous cell carcinoma of the head and neck.,Br J Cancer,2023-12-17-22-12-02
1510892,PMC2442955,A case of primary squamous cell carcinoma of the liver arising in a solitary cyst.,HPB Surg,2023-12-17-22-11-55
15113443,PMC411041,Squamous cell carcinoma developing in the scar of Fournier's gangrene--case report.,BMC Cancer,2023-12-17-22-11-48
15150591,PMC2409738,Comparison of risk factors for squamous cell and adenocarcinomas of the cervix: a meta-analysis.,Br J Cancer,2023-12-17-22-12-16
15150602,PMC2409740,Epidermodysplasia verruciformis human papillomavirus types and carcinoma of the conjunctiva: a pilot study.,Br J Cancer,2023-12-17-22-12-45
15201498,PMC2816833,"Loss of heterozygosity on chromosomes 3p,8p,9p and 17p in the progression of squamous cell carcinoma of the larynx.",J Korean Med Sci,2023-12-17-22-12-30
15213722,PMC2409811,Loss of HOP tumour suppressor expression in head and neck squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
15226771,PMC2364803,Loss of heterozygosity at 9q33 and hypermethylation of the DBCCR1 gene in oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-12-16
15230979,PMC459226,Control region mutations and the 'common deletion' are frequent in the mitochondrial DNA of patients with esophageal squamous cell carcinoma.,BMC Cancer,2023-12-17-22-12-30
15365571,PMC2409944,Polymorphism in heme oxygenase-1 (HO-1) promoter is related to the risk of oral squamous cell carcinoma occurring on male areca chewers.,Br J Cancer,2023-12-17-22-12-16
15483342,PMC2816329,Pattern of recurrence after curative resection of local (stage I and II) non-small cell lung cancer: difference according to the histologic type.,J Korean Med Sci,2023-12-17-22-12-08
15578119,PMC5956383,Renal pelvis squamous cell carcinoma and renal cell carcinoma in a tuberculous kidney.,ScientificWorldJournal,2023-12-17-22-12-02
15611792,PMC2362093,Second primary cancers in patients with squamous cell carcinoma of the skin.,Br J Cancer,2023-12-17-22-12-23
15626654,PMC1253716,Squamous cell carcinoma of the skin and coal tar creosote exposure in a railroad worker.,Environ Health Perspect,2023-12-17-22-12-08
15655537,PMC2361832,The prognostic significance of micrometastases in node-negative squamous cell carcinoma of the vulva.,Br J Cancer,2023-12-17-22-12-08
15744819,PMC2823042,Warty squamous cell carcinoma of the vulva in older women: association with human papillomavirus.,Yonsei Med J,2023-12-17-22-11-48
15770206,PMC2361972,"Tobacco smoking, snuff dipping and the risk of cutaneous squamous cell carcinoma: a nationwide cohort study in Sweden.",Br J Cancer,2023-12-17-22-12-08
15801986,PMC1087859,Downregulation of calcineurin activity in cervical carcinoma.,Cancer Cell Int,2023-12-17-22-12-16
15912193,PMC1074709,Expression of hMSH2 protein of the human DNA mismatch repair system in oral lichen planus.,Int J Med Sci,2023-12-17-22-12-23
15928666,PMC2361808,Monitoring of circulating tumour-associated DNA as a prognostic tool for oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-12-45
15938753,PMC1180466,"Frequency, symptoms and outcome of intestinal metastases of bronchopulmonary cancer. Case report and review of the literature.",Int Semin Surg Oncol,2023-12-17-22-12-30
16022736,PMC1182400,Occult solitary submucosal jejunal metastasis from esophageal carcinoma.,World J Surg Oncol,2023-12-17-22-12-45
16026601,PMC1637030,Decision forest analysis of 61 single nucleotide polymorphisms in a case-control study of esophageal cancer; a novel method.,BMC Bioinformatics,2023-12-17-22-12-52
16205697,PMC2361664,Monitoring of circulating tumour-associated DNA as a prognostic tool for oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
16404371,PMC2361088,Preferential risk of HPV16 for squamous cell carcinoma and of HPV18 for adenocarcinoma of the cervix compared to women with normal cytology in The Netherlands.,Br J Cancer,2023-12-17-22-12-52
16412234,PMC1368969,Fanconi anemia manifesting as a squamous cell carcinoma of the hard palate: a case report.,Head Face Med,2023-12-17-22-12-08
16446888,PMC9443495,Neck dissection in squamous cell carcinoma of the tongue.,Braz J Otorhinolaryngol,2023-12-17-22-12-23
16446915,PMC9450517,Correlation between TNM classification and malignancy histological feature of oral squamous cell carcinoma.,Braz J Otorhinolaryngol,2023-12-17-22-12-16
16446969,PMC9441988,Prevalence of histological findings of human papillomavirus (HPV) in oral and oropharyngeal squamous cell carcinoma biopsies: preliminary study.,Braz J Otorhinolaryngol,2023-12-17-22-12-45
16523195,PMC2361205,The influence of allogenic blood transfusion in patients having free-flap primary surgery for oral and oropharyngeal squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
16549498,PMC2063756,Serpin squamous cell carcinoma antigen inhibits UV-induced apoptosis via suppression of c-JUN NH2-terminal kinase.,J Cell Biol,2023-12-17-22-12-30
16622441,PMC2361243,A minimally invasive immunocytochemical approach to early detection of oral squamous cell carcinoma and dysplasia.,Br J Cancer,2023-12-17-22-12-52
16622443,PMC2361248,"HER2 (ErbB2) receptors, a potential therapeutic target in squamous cell carcinoma of oesophagus.",Br J Cancer,2023-12-17-22-11-55
16643659,PMC1559647,Modulation of integrin-linked kinase (ILK) expression in human oesophageal squamous cell carcinoma cell lines by the EGF and TGFbeta1 growth factors.,Cancer Cell Int,2023-12-17-22-12-30
16646570,PMC3891069,A patient with primary squamous cell carcinoma of the thyroid intermingled with follicular thyroid carcinoma that remains alive more than 8 years after diagnosis.,Korean J Intern Med,2023-12-17-22-11-55
16716227,PMC1550262,Transfection of oral squamous cell carcinoma with human papillomavirus-16 induces proliferative and morphological changes in vitro.,Cancer Cell Int,2023-12-17-22-12-02
16721368,PMC2360500,"Increasing incidence of squamous cell carcinoma of the anus in Scotland, 1975-2002.",Br J Cancer,2023-12-17-22-11-48
16759364,PMC1475890,Dysplastic Ichthyosis uteri-like changes of the entire endometrium associated with a squamous cell carcinoma of the uterine cervix.,Diagn Pathol,2023-12-17-22-12-02
16800899,PMC1523362,Recurrence in skeletal muscle from squamous cell carcinoma of the uterine cervix: a case report and review of the literature.,BMC Cancer,2023-12-17-22-12-45
16822322,PMC1543631,Topoisomerase II trapping agent teniposide induces apoptosis and G2/M or S phase arrest of oral squamous cell carcinoma.,World J Surg Oncol,2023-12-17-22-12-02
16859943,PMC7128766,Metastatic squamous cell carcinoma in a cat.,J Feline Med Surg,2023-12-17-22-12-02
16893473,PMC1569867,Identification of differentially expressed genes in cutaneous squamous cell carcinoma by microarray expression profiling.,Mol Cancer,2023-12-17-22-12-45
16895595,PMC1555584,Aggressive treatment of metastatic squamous cell carcinoma of the rectum to the liver: a case report and a brief review of the literature.,World J Surg Oncol,2023-12-17-22-12-45
16917549,PMC9445660,Glycosphingolipid expression in squamous cell carcinoma of the upper aerodigestive tract.,Braz J Otorhinolaryngol,2023-12-17-22-12-52
16918972,PMC1619204,Histopathological characteristics of metastasizing squamous cell carcinoma of the skin and lips.,Histopathology,2023-12-17-22-12-45
16978399,PMC1586025,Identification of genes associated with cisplatin resistance in human oral squamous cell carcinoma cell line.,BMC Cancer,2023-12-17-22-12-02
17119776,PMC9443603,Lymph node reactivity and microvessel density in neck metastases of unknown primary squamous cell carcinoma.,Braz J Otorhinolaryngol,2023-12-17-22-11-55
17177999,PMC1769399,Mast cells dysregulate apoptotic and cell cycle genes in mucosal squamous cell carcinoma.,Cancer Cell Int,2023-12-17-22-11-48
17221058,PMC9443562,GSTT1 and GSTM1 polymorphism in cigarette smokers with head and neck squamous cell carcinoma.,Braz J Otorhinolaryngol,2023-12-17-22-12-16
17245337,PMC2360026,Temporal trends in non-small cell lung cancer survival in Sweden.,Br J Cancer,2023-12-17-22-11-48
17308840,PMC9442057,Squamous cell carcinoma of the hypopharynx in a young woman with Fanconi's anemia.,Braz J Otorhinolaryngol,2023-12-17-22-12-08
17367523,PMC1845148,Cryospray ablation (CSA) in the palliative treatment of squamous cell carcinoma of the esophagus.,World J Surg Oncol,2023-12-17-22-11-55
17397523,PMC1847680,Is an aggressive approach justified in the management of an aggressive cancer--the squamous cell carcinoma of thyroid?,Int Semin Surg Oncol,2023-12-17-22-11-55
17407588,PMC1852111,Squamous cell carcinoma of the prostate: long-term survival after combined chemo-radiation.,Radiat Oncol,2023-12-17-22-12-02
17417693,PMC2765642,Do Langerhans cells play a role in vulvar epithelium resistance to squamous cell carcinoma?,Arch Immunol Ther Exp (Warsz),2023-12-17-22-12-30
17541471,PMC1874675,High-risk cutaneous squamous cell carcinoma of the head and neck.,J Biomed Biotechnol,2023-12-17-22-11-55
17645802,PMC1947947,Immunohistochemical features of a papillary squamous cell carcinoma of the endometrium with transitional cell differentiation.,Diagn Pathol,2023-12-17-22-12-16
17667925,PMC2360341,Evidence for heterogeneous nuclear ribonucleoprotein K overexpression in oral squamous cell carcinoma.,Br J Cancer,2023-12-17-22-11-55
17701430,PMC2238784,"Squamous cell carcinoma of the oral cavity: a case series analysis of clinical presentation and histological grading of 1,425 cases from Iraq.",Clin Oral Investig,2023-12-17-22-12-02
17905681,PMC2072087,Pachymeningeal metastasis from squamous cell carcinoma of the uterine cervix with involvement of the optic nerve: case report and review of the literature.,Cancer Imaging,2023-12-17-22-12-08
18004582,PMC2440924,Second primary squamous cell carcinoma arising in cutaneous flap reconstructions of two head and neck cancer patients.,Eur Arch Otorhinolaryngol,2023-12-17-22-12-45
18055290,PMC2151323,The role of ultrasound in the detection of cervical lymph node metastases in clinically N0 squamous cell carcinoma of the head and neck.,Cancer Imaging,2023-12-17-22-12-45
18057533,PMC3850551,Expression of MAGE-A12 in oral squamous cell carcinoma.,Dis Markers,2023-12-17-22-12-52
18057535,PMC3850521,GPR87 is an overexpressed G-protein coupled receptor in squamous cell carcinoma of the lung.,Dis Markers,2023-12-17-22-11-55
18094805,PMC9445703,Radical versus supraomohyoid neck dissection in the treatment of squamous cell carcinoma of the inferior level of the mouth.,Braz J Otorhinolaryngol,2023-12-17-22-12-52
18104371,PMC2007644,Squamous cell carcinoma occurring in asbestosis of the lung.,Br J Cancer,2023-12-17-22-11-55
18234121,PMC2259312,"Does ""ichthyosis uteri"" have malignant potential? A case report of squamous cell carcinoma of endometrium associated with extensive ichthyosis uteri.",Diagn Pathol,2023-12-17-22-11-48
18254958,PMC2262071,Transcriptomic dissection of tongue squamous cell carcinoma.,BMC Genomics,2023-12-17-22-12-30
18278223,PMC9450599,Expression of basement membrane laminin in oral squamous cell carcinomas.,Braz J Otorhinolaryngol,2023-12-17-22-12-30
18283320,PMC2266844,Laminin-332 promotes the invasion of oesophageal squamous cell carcinoma via PI3K activation.,Br J Cancer,2023-12-17-22-12-23
18292639,PMC2636069,Pigmented squamous cell carcinoma of the limbus area: a rare case.,Indian J Ophthalmol,2023-12-17-22-11-55
18349842,PMC2361700,Inhibition of ICAM2 induces radiosensitization in oral squamous cell carcinoma cells.,Br J Cancer,2023-12-17-22-12-16
18392506,PMC9450667,Assessment of carotid artery invasion by lymph node metastasis from squamous cell carcinoma of aero-digestive tract.,Braz J Otorhinolaryngol,2023-12-17-22-12-45
18426583,PMC2365965,Esophageal squamous cell carcinoma presenting with extensive skin lesions: a case report.,J Med Case Rep,2023-12-17-22-12-30
18493352,PMC2362473,Laparoscopic surgical staging of stage I primary squamous cell carcinoma of the vagina.,Diagn Ther Endosc,2023-12-17-22-12-16
18493426,PMC2362555,Synchronous quadruple lung cancer treated curatively by photodynamic therapy.,Diagn Ther Endosc,2023-12-17-22-12-45
18493445,PMC2362581,Long term complete remission of intraluminal squamous cell carcinoma by bronchoscopic electrosurgery.,Diagn Ther Endosc,2023-12-17-22-11-48
18493492,PMC2362617,Squamous cell carcinoma with sarcomatous stroma of the mesopharynx.,Diagn Ther Endosc,2023-12-17-22-11-48
18522733,PMC2427037,Antisense oligonucleotides and all-trans retinoic acid have a synergistic anti-tumor effect on oral squamous cell carcinoma.,BMC Cancer,2023-12-17-22-12-52
18594056,PMC2453643,Squamous cell carcinoma in a heel ulcer in a patient with diabetes.,Diabetes Care,2023-12-17-22-11-55
18715505,PMC2527493,Perianal squamous cell carcinoma in-situ: a report of two human papilloma virus-negative cases.,Cases J,2023-12-17-22-11-48
18721462,PMC2529260,Primary squamous cell carcinoma of lung in a 13-year-old boy: a case report.,Cases J,2023-12-17-22-11-48
18852978,PMC9442088,Assessment of demographics factors and clinical staging in patients submitted to salvage surgery for oropharyngeal squamous cell carcinoma.,Braz J Otorhinolaryngol,2023-12-17-22-12-45
18854823,PMC2570512,Adjuvant hysterectomy for treatment of residual disease in patients with cervical cancer treated with radiation therapy.,Br J Cancer,2023-12-17-22-12-16
18923693,PMC2556196,Fatal fast-evolution of nasopharyngeal squamous cell carcinoma in an HIV patient with EBV and HPV (-16 AND -33) in blood serum.,Open AIDS J,2023-12-17-22-11-55
18955325,PMC2887331,Inhibition of Cell Proliferation and MAP Kinase and Akt Pathways in Oral Squamous cell Carcinoma by Genistein and Biochanin A.,Evid Based Complement Alternat Med,2023-12-17-22-12-08
18986537,PMC2596482,The synchronous occurrence of squamous cell carcinoma and gastrointestinal stromal tumor (GIST) at esophageal site.,World J Surg Oncol,2023-12-17-22-11-48
1900266,PMC5918219,Multiple primary cancers in patients with squamous cell carcinoma of the oral cavity.,Jpn J Cancer Res,2023-12-17-22-12-30
19008997,PMC2582513,Treating recurrent cases of squamous cell carcinoma with radiotherapy.,Curr Oncol,2023-12-17-22-12-16
19015635,PMC2919678,"Regulation of the hTERT promoter activity by MSH2, the hnRNPs K and D, and GRHL2 in human oral squamous cell carcinoma cells.",Oncogene,2023-12-17-22-12-45
19079631,PMC2601018,Squamous cell carcinoma of the pancreas.,Curr Oncol,2023-12-17-22-11-48
19099605,PMC2626594,Squamous cell carcinoma of the breast: a case report.,World J Surg Oncol,2023-12-17-22-11-48
19108017,PMC2628022,Prevalence of Foxp3 positive T regulatory cells is increased during progression of cutaneous squamous tumors.,Yonsei Med J,2023-12-17-22-12-30
19108018,PMC2628016,DNA gains and losses of chromosome in laryngeal squamous cell carcinoma using comparative genomic hybridization.,Yonsei Med J,2023-12-17-22-12-23
1911200,PMC1977652,Elevated P53 expression correlates with a history of heavy smoking in squamous cell carcinoma of the head and neck.,Br J Cancer,2023-12-17-22-12-30
19130303,PMC2791489,Beclin-1 expression is a predictor of clinical outcome in patients with esophageal squamous cell carcinoma and correlated to hypoxia-inducible factor (HIF)-1alpha expression.,Pathol Oncol Res,2023-12-17-22-12-30
19172197,PMC2630851,"Extracts from Cladiella australis, Clavularia viridis and Klyxum simplex (soft corals) are capable of inhibiting the growth of human oral squamous cell carcinoma cells.",Mar Drugs,2023-12-17-22-12-45
19183242,PMC3837595,Regulatory T cells and their prognostic value for patients with squamous cell carcinoma of the head and neck.,J Cell Mol Med,2023-12-17-22-12-38
19183491,PMC2646690,Hypercalcemia-leukocytosis syndrome in a patient with cavitating squamous cell carcinoma of the lung.,Cases J,2023-12-17-22-12-08
19208260,PMC2644692,Intradural squamous cell carcinoma in the sacrum.,World J Surg Oncol,2023-12-17-22-11-55
19209269,PMC2621396,Docetaxel in the treatment of squamous cell carcinoma of the head and neck.,Ther Clin Risk Manag,2023-12-17-22-12-52
19209288,PMC2621408,Bowen's disease - a review of newer treatment options.,Ther Clin Risk Manag,2023-12-17-22-12-23
19212559,PMC2638248,Gingival changes in wistar rats after oral treatment with 4-nitroquinoline 1-oxide.,Eur J Dent,2023-12-17-22-12-52
19219377,PMC5823126,Mature miR-184 and squamous cell carcinoma of the tongue.,ScientificWorldJournal,2023-12-17-22-12-08
19259087,PMC2661773,"Hookah, opium and tobacco smoking in relation to oesophageal squamous cell carcinoma.",Br J Cancer,2023-12-17-22-11-55
19270647,PMC2675657,Epithelial-to-mesenchymal transition in the development and progression of adenocarcinoma and squamous cell carcinoma of the lung.,Mod Pathol,2023-12-17-22-12-08
19325180,PMC3269898,Tea drinking habits and oesophageal cancer in a high risk area in northern Iran: population based case-control study.,BMJ,2023-12-17-22-12-23
19371404,PMC2678148,Contamination and sample mix-up can best explain some patterns of mtDNA instabilities in buccal cells and oral squamous cell carcinoma.,BMC Cancer,2023-12-17-22-12-23
19371416,PMC2674456,Multiple synchronous primary malignancies induced by benzene exposure: a case report.,J Occup Med Toxicol,2023-12-17-22-12-30
19434282,PMC2671796,Syndrome of inappropriate antidiuretic hormone (SIADH) secretion caused by squamous cell carcinoma of the nasopharynx: case report.,Clin Exp Otorhinolaryngol,2023-12-17-22-11-55
19434286,PMC2671827,Galectin-8 expression in laryngeal squamous cell carcinoma.,Clin Exp Otorhinolaryngol,2023-12-17-22-11-48
19435529,PMC2687417,"The expression profile of microRNAs in a model of 7,12-dimethyl-benz[a]anthrance-induced oral carcinogenesis in Syrian hamster.",J Exp Clin Cancer Res,2023-12-17-22-12-08
19444318,PMC2606660,Mast cells and angiogenesis in oral malignant and premalignant lesions.,Open Dent J,2023-12-17-22-12-30
19450276,PMC2689248,Macroscopic extent of gastric mucosal atrophy: increased risk factor for esophageal squamous cell carcinoma in Japan.,BMC Gastroenterol,2023-12-17-22-11-48
19454006,PMC2691727,Non-O1 Vibrio cholerae inguinal skin and soft tissue infection with bullous skin lesions in a patient with a penis squamous cell carcinoma.,Ann Clin Microbiol Antimicrob,2023-12-17-22-12-02
19497117,PMC2696470,Dysregulation of heat shock protein 27 expression in oral tongue squamous cell carcinoma.,BMC Cancer,2023-12-17-22-12-52
19527507,PMC2702367,Radical radiotherapy with concurrent weekly cisplatin in loco-regionally advanced squamous cell carcinoma of the head and neck: a single-institution experience.,Head Neck Oncol,2023-12-17-22-12-45
19543425,PMC2698210,Pure basaloid squamous cell carcinoma of the uterine cervix: a case report.,J Korean Med Sci,2023-12-17-22-11-48
19543508,PMC2698191,Epidermal growth factor receptor mutations and the clinical outcome in male smokers with squamous cell carcinoma of lung.,J Korean Med Sci,2023-12-17-22-12-02
19604354,PMC2722670,Identification of Makorin 1 as a novel SEREX antigen of esophageal squamous cell carcinoma.,BMC Cancer,2023-12-17-22-12-45
19607727,PMC2716371,"Identification of novel candidate target genes, including EPHB3, MASP1 and SST at 3q26.2-q29 in squamous cell carcinoma of the lung.",BMC Cancer,2023-12-17-22-12-52
19619329,PMC2724374,Cervical metastases of squamous cell carcinoma of the maxilla: a retrospective study of 9 years.,Head Neck Oncol,2023-12-17-22-11-55
19627616,PMC2723127,Gastroesophageal reflux leads to esophageal cancer in a surgical model with mice.,BMC Gastroenterol,2023-12-17-22-12-45
19636183,PMC2841421,Squamous cell carcinoma of the rectum 21 years after radiotherapy for cervical carcinoma.,Saudi J Gastroenterol,2023-12-17-22-12-02
19685146,PMC2770130,A mouse model for oral squamous cell carcinoma.,J Mol Histol,2023-12-17-22-11-55
19688596,PMC2882567,Changing pattern of esophageal cancer incidence in New Mexico: a 30-year evaluation.,Dig Dis Sci,2023-12-17-22-12-02
19778460,PMC2760578,"The NF-kappa B inhibitor, celastrol, could enhance the anti-cancer effect of gambogic acid on oral squamous cell carcinoma.",BMC Cancer,2023-12-17-22-12-02
19794978,PMC2752763,Predicting recurrence using the clinical factors of patients with non-small cell lung cancer after curative resection.,J Korean Med Sci,2023-12-17-22-12-02
19802010,PMC2803332,RalA suppresses early stages of Ras-induced squamous cell carcinoma progression.,Oncogene,2023-12-17-22-12-45
19829831,PMC2740306,Oral Squamous cell carcinoma with an unusual clinical manifestation: a case report.,Cases J,2023-12-17-22-11-48
19829944,PMC2740227,Squamous cell carcinoma of the breast: a case report.,Cases J,2023-12-17-22-11-48
19830017,PMC2740167,Spontaneous mediastinal haemorrhage linked with thymic carcinoma and myelodysplasia: a case report.,Cases J,2023-12-17-22-11-55
19830128,PMC2726497,Peripheral primitive neuroectodermal tumor of the urinary bladder in an Arab woman with history of squamous cell carcinoma: a case report.,J Med Case Rep,2023-12-17-22-12-38
19830142,PMC2737770,Axillary nodal metastasis at primary presentation of an oropharyngeal primary carcinoma: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-12-23
19834547,PMC2757668,Replacement of cisplatin with nedaplatin in a definitive 5-fluorouracil/cisplatin-based chemoradiotherapy in Japanese patients with esophageal squamous cell carcinoma.,Int J Med Sci,2023-12-17-22-12-16
19838727,PMC2772963,Pathologic characteristics of resected squamous cell carcinoma of the trachea: prognostic factors based on an analysis of 59 cases.,Virchows Arch,2023-12-17-22-12-45
19863814,PMC2778639,Incidental detection of an occult oral malignancy with autofluorescence imaging: a case report.,Head Neck Oncol,2023-12-17-22-12-08
