pmid,pmcid,title,journal,insert_time
22584751,PMC3560963,Extranasopharyngeal angiofibroma: clinical and radiological presentation.,Eur Arch Otorhinolaryngol,2023-12-17-22-02-55
22934216,PMC3420791,Giant cell angiofibroma in unusual localization: a case report.,Case Rep Pathol,2023-12-17-22-02-55
22953122,PMC3420430,Endoscopic endonasal transturbinate approach to the pterygopalatine fossa in the management of juvenile nasopharyngeal angiofibromas.,Case Rep Otolaryngol,2023-12-17-22-02-55
23072718,PMC3504515,Treatment of pediatric patients and young adults with particle therapy at the Heidelberg Ion Therapy Center (HIT): establishment of workflow and initial clinical data.,Radiat Oncol,2023-12-17-22-02-55
23378696,PMC3558286,Co-existing of sinonasal inverted papilloma and angiofibroma: case report and review of the literature.,Acta Inform Med,2023-12-17-22-02-55
23476853,PMC3586446,An unusual location of juvenile angiofibroma: a case report and review of the literature.,Case Rep Otolaryngol,2023-12-17-22-02-55
23667375,PMC3647128,A solitary fibrous tumor with giant cells in the lacrimal gland: a case study.,Korean J Pathol,2023-12-17-22-02-55
23772321,PMC3679562,Geometric alopecia after preoperative angioembolization of juvenile nasopharyngeal angiofibroma.,Allergy Rhinol (Providence),2023-12-17-22-02-55
23833494,PMC3700153,Clinico-pathological profile of sinonasal masses: An experience in tertiary care hospital of Uttarakhand.,Natl J Maxillofac Surg,2023-12-17-22-02-55
23878770,PMC3716018,Imaging in the diagnosis of juvenile nasopharyngeal angiofibroma.,J Clin Imaging Sci,2023-12-17-22-02-55
23936706,PMC3723003,Inflammatory myofibroblastic tumor of the nasal septum.,Case Rep Otolaryngol,2023-12-17-22-02-55
24141686,PMC9442417,Extranasopharyngeal angiofibroma of the nasal septum--uncommon presentation of a rare disease.,Braz J Otorhinolaryngol,2023-12-17-22-02-55
24174966,PMC3808861,Primary cardiac angiofibroma.,Korean Circ J,2023-12-17-22-02-55
24179408,PMC3791956,Magnetic resonance imaging versus computed tomography and different imaging modalities in evaluation of sinonasal neoplasms diagnosed by histopathology.,Clin Med Insights Ear Nose Throat,2023-12-17-22-02-55
24228209,PMC3814904,Nasal lobular capillary hemangioma.,J Clin Imaging Sci,2023-12-17-22-02-55
24231802,PMC3815085,Giant cell angiofibroma of the scalp: A benign rare neoplasm with bone destruction.,Surg Neurol Int,2023-12-17-22-02-55
24505571,PMC3915066,An effective technique for endoscopic resection of advanced stage angiofibroma.,Iran J Otorhinolaryngol,2023-12-17-22-02-55
24558502,PMC3928451,"Fibrous papule of the face, similar to tuberous sclerosis complex-associated angiofibroma, shows activation of the mammalian target of rapamycin pathway: evidence for a novel therapeutic strategy?",PLoS One,2023-12-17-22-02-55
24599598,PMC4282713,Two types of lateral extension in juvenile nasopharyngeal angiofibroma: diagnostic and therapeutic management.,Eur Arch Otorhinolaryngol,2023-12-17-22-02-55
24665269,PMC3943027,Clinical and Para clinical Manifestations of Tuberous Sclerosis: A Cross Sectional Study on 81 Pediatric Patients.,Iran J Child Neurol,2023-12-17-22-02-55
24758544,PMC4013432,Giant cell angiofibroma misdiagnosed as a vascular malformation and treated with absolute alcohol for one year: a case report and review of the literature.,World J Surg Oncol,2023-12-17-22-02-55
25018801,PMC4085917,[Giant cells angiofibroma of the eye-socket: report of a case].,Pan Afr Med J,2023-12-17-22-02-55
25105048,PMC4102028,Cellular angiofibroma of the prostate: a rare tumor in an unusual location.,Case Rep Pathol,2023-12-17-22-02-55
25161669,PMC4139089,Pigmented lesion of buccal mucosa.,Case Rep Med,2023-12-17-22-02-55
25202676,PMC4138425,Cellular angiofibroma of vagina presenting with secondary infertility.,J Reprod Infertil,2023-12-17-22-02-55
25328316,PMC4196304,Parotid angiofibroma.,J Oral Maxillofac Pathol,2023-12-17-22-02-55
25437676,PMC4276082,Microspheres embolization of juvenile nasopharyngeal angiofibroma in an adult.,Int J Surg Case Rep,2023-12-17-22-02-55
25558432,PMC4278099,Imaging of Unilateral Meningo-ophthalmic Artery Anomaly in a Patient with Bilateral Nasopharyngeal Angiofibroma.,J Clin Imaging Sci,2023-12-17-22-02-55
25684921,PMC4319355,Juvenile Nasopharyngeal Angiofibroma: Case report with review on role of imaging in diagnosis.,Contemp Clin Dent,2023-12-17-22-02-55
25722603,PMC4338468,Angiofibroma on cheek mucosa: a rare entity and its management with laser.,J Cutan Aesthet Surg,2023-12-17-22-02-55
25839893,PMC4894806,"""Low-Fat"" Pseudoangiomatous Spindle Cell Lipoma: A Rare Variant With Loss of 13q14 Region.",Am J Dermatopathol,2023-12-17-22-02-55
25991988,PMC4423317,Nasopharyngeal angiofibroma: Our experience and literature review.,Int Arch Otorhinolaryngol,2023-12-17-22-02-55
25992070,PMC4296946,Transpterygoid approach to a dermoid cyst in pterygopalatine fossa.,Int Arch Otorhinolaryngol,2023-12-17-22-02-55
25992131,PMC4297003,Extranasopharyngeal angiofibroma originating in the inferior turbinate: a distinct clinical entity at an unusual site.,Int Arch Otorhinolaryngol,2023-12-17-22-02-55
25992179,PMC4399172,A rare location of angiofibroma in the inferior turbinate in young woman.,Int Arch Otorhinolaryngol,2023-12-17-22-02-55
26019389,PMC4443565,Long-term treatment outcomes of juvenile nasopharyngeal angiofibroma treated with radiotherapy.,Acta Otorhinolaryngol Ital,2023-12-17-22-02-55
26119439,PMC4943410,Pulmonary choriostoma in a case of tuberous sclerosis complex.,J Postgrad Med,2023-12-17-22-02-55
26187500,PMC4506619,Cellular angiofibroma in women: a review of the literature.,Diagn Pathol,2023-12-17-22-02-55
26198090,PMC4510906,Endobronchial angiofibroma in the aberrant tracheal bronchus presenting as spontaneous pneumomediastinum.,J Cardiothorac Surg,2023-12-17-22-02-55
26265690,PMC4734959,Double Para-testicular Cellular Angiofibroma and Synchronous Testicular Microlithiasis.,J Pathol Transl Med,2023-12-17-22-02-55
26288435,PMC4533565,Tuberous Sclerosis Complex: Diagnostic Role of Magnetic Resonance Imaging.,Indian J Dermatol,2023-12-17-22-02-55
26504723,PMC4582513,Rhinophyma in tuberous sclerosis complex: case report with brief review of literature.,GMS Interdiscip Plast Reconstr Surg DGPW,2023-12-17-22-02-55
26511094,PMC4625571,Ultrasound plays a key role in imaging and management of genital angiomyofibroblastoma: a case report.,J Med Case Rep,2023-12-17-22-02-55
26557274,PMC4632154,Parapharyngeal Angiofibroma: A Case Report.,Iran J Radiol,2023-12-17-22-02-55
26568945,PMC4639694,A Rare Case of Aneurysmal Bone Cyst in the Paranasal Sinus.,Iran J Otorhinolaryngol,2023-12-17-22-02-55
26622798,PMC4579805,Surgical treatment of primary cardiac tumors in children: Experience of a single institute.,Oncol Lett,2023-12-17-22-02-55
26686340,PMC4735766,The clinicopathological significance of NAB2-STAT6 gene fusions in 52 cases of intrathoracic solitary fibrous tumors.,Cancer Med,2023-12-17-22-02-55
26922190,PMC9442870,Middle turbinate angiofibroma: an unusual location for juvenile angiofibroma.,Braz J Otorhinolaryngol,2023-12-17-22-02-55
27029567,PMC4815127,Magnetic resonance imaging findings of cellular angiofibroma of the tunica vaginalis of the testis: a case report.,J Med Case Rep,2023-12-17-22-02-55
27066789,PMC4827172,Avoiding allogenic blood transfusions in endoscopic angiofibroma surgery.,J Otolaryngol Head Neck Surg,2023-12-17-22-02-55
27095516,PMC4996105,Concurrent Mucosal Melanoma and Angiofibroma of the Nose.,Clin Exp Otorhinolaryngol,2023-12-17-22-02-55
27271111,PMC5042894,Mammary-Type Myofibroblastoma: A Report of Two Cases.,J Pathol Transl Med,2023-12-17-22-02-55
27274535,PMC4885148,Koenen's tumor and facial angiofibromas in a case of Birt-Hogg-Dubé syndrome: A cutaneous contribution to growing evidence of a relationship with tuberous sclerosis complex.,JAAD Case Rep,2023-12-17-22-02-55
27274709,PMC4893283,"Cellular angiofibroma of the vulva: a poorly known entity, a case report and literature review.",BMC Clin Pathol,2023-12-17-22-02-55
27293929,PMC4884869,A Giant Vulvar Mass: A Case Study of Cellular Angiofibroma.,Case Rep Obstet Gynecol,2023-12-17-22-02-55
27601836,PMC4989574,Juvenile nasopharyngeal angiofibroma.,J Oral Maxillofac Pathol,2023-12-17-22-02-55
27633981,PMC5055197,"Gene fusions AHRR-NCOA2, NCOA2-ETV4, ETV4-AHRR, P4HA2-TBCK, and TBCK-P4HA2 resulting from the translocations t(5;8;17)(p15;q13;q21) and t(4;5)(q24;q31) in a soft tissue angiofibroma.",Oncol Rep,2023-12-17-22-02-55
27698899,PMC5039383,Is mTOR Inhibitor Good Enough for Treatment All Tumors in TSC Patients?,J Cancer,2023-12-17-22-02-55
27752379,PMC5056289,Juvenile Nasopharyngeal Angiofibroma Presenting with Acute Airway Obstruction.,Case Rep Otolaryngol,2023-12-17-22-02-55
27841122,PMC4873911,Nose and paranasal sinus tumours: United Kingdom National Multidisciplinary Guidelines.,J Laryngol Otol,2023-12-17-22-02-55
27907099,PMC5132223,Analysis of a Mouse Skin Model of Tuberous Sclerosis Complex.,PLoS One,2023-12-17-22-02-55
27957307,PMC5133032,"Ten years of experience in clinicopathologic characteristics, treatment and outcome of patients with nasopharyngeal pathologies in Yazd, Iran.",Electron Physician,2023-12-17-22-02-55
27957369,PMC5124446,Angiofibroma Originating outside the Nasopharynx: A Management Dilemma.,Case Rep Otolaryngol,2023-12-17-22-02-55
28101106,PMC5215425,Multiport Combined Endoscopic Approach to Nonembolized Juvenile Nasopharyngeal Angiofibroma with Parapharyngeal Extension: An Emerging Concept.,Int J Otolaryngol,2023-12-17-22-02-55
28181194,PMC5336437,Topical Rapamycin for Facial Angiofibromas in a Child with Tuberous Sclerosis Complex (TSC): A Case Report and Long-Term Follow-up.,Dermatol Ther (Heidelb),2023-12-17-22-02-55
28193293,PMC5307663,Loss of chromosome 13 material in cellular angiofibromas indicates pathogenetic similarity with spindle cell lipomas.,Diagn Pathol,2023-12-17-22-02-55
28243496,PMC5315042,Reflectance confocal microscopy features of facial angiofibromas.,Dermatol Pract Concept,2023-12-17-22-02-55
28303808,PMC5753564,A rare cellular angiofibroma of the epididymis.,Asian J Androl,2023-12-17-22-02-55
28540121,PMC5421208,Comprehensive preoperative staging system for endoscopic single and multicorridor approaches to juvenile nasal angiofibromas.,Surg Neurol Int,2023-12-17-22-02-55
28713744,PMC5502524,Access Osteotomy in the Maxillofacial Skeleton.,Ann Maxillofac Surg,2023-12-17-22-02-55
28740564,PMC5499628,Can Diffusion Weighted Imaging Aid in Differentiating Benign from Malignant Sinonasal Masses?: A Useful Adjunct.,Pol J Radiol,2023-12-17-22-02-55
28781841,PMC5538053,Perioperative airway management of a 16-year-old boy with progressive airway obstruction due to juvenile nasopharyngeal angiofibroma.,Clin Case Rep,2023-12-17-22-02-55
29069259,PMC5629706,Endoscopic endonasal approach for mass resection of the pterygopalatine fossa.,Clinics (Sao Paulo),2023-12-17-22-02-55
29114314,PMC5652126,Endoscopic Three-surgeon Six-handed Transorbital Transnasal Technique for Excision of Juvenile Nasopharygeal Angiofibroma: New Frontier Explored.,Asian J Neurosurg,2023-12-17-22-02-55
29118545,PMC5656968,Imaging modalities for an uncommon inguinal scrotal pathology: A case report and literature review.,Urol Ann,2023-12-17-22-02-55
29270462,PMC5705889,Sirolimus Ointment for Facial Angiofibromas in Individuals with Tuberous Sclerosis Complex.,Int Sch Res Notices,2023-12-17-22-02-55
29283151,PMC5778559,Unusual intraconal localization of orbital giant cell angiofibroma.,Indian J Ophthalmol,2023-12-17-22-02-55
29359061,PMC5735683,Angiofibroma Localized in the Sphenoid Sinus.,Case Rep Otolaryngol,2023-12-17-22-02-55
29491611,PMC5824524,"Juvenile primary extranasopharyngeal angiofibroma, presenting as cheek swelling.",J Oral Maxillofac Pathol,2023-12-17-22-02-55
29854515,PMC5949183,A Vaginal Angiomyofibroblastoma as a Rare Cause of a Prolapsing Vaginal Mass: A Case Report and Review of the Literature.,Case Rep Obstet Gynecol,2023-12-17-22-02-55
30038985,PMC5854277,Juvenile Nasopharyngeal Angiofibroma: Magnetic Resonance Imaging Findings.,J Belg Soc Radiol,2023-12-17-22-02-55
30050715,PMC6046177,Florid Proliferation of Hyalinized Vessels in a Spermatic Cord STAT6 Positive Solitary Fibrous Tumor and Its Potential Clinical Implications.,Case Rep Pathol,2023-12-17-22-02-55
30123593,PMC6079622,Radiation-Induced Sarcoma Originating in Recurrent Juvenile Nasopharyngeal Angiofibroma.,Case Rep Oncol Med,2023-12-17-22-02-55
30305895,PMC6172416,Atypical angiofibroma in a patient with compromised general health: A case report.,Ann Med Surg (Lond),2023-12-17-22-02-55
30515294,PMC6267554,A rare presentation of a paediatric sinonasal inverted papilloma.,J Surg Case Rep,2023-12-17-22-02-55
30524630,PMC6280076,A case of nasopharyngeal angiofibroma removed using a minimally invasive endoscopic endonasal technique.,Wideochir Inne Tech Maloinwazyjne,2023-12-17-22-02-55
30578435,PMC6394423,Newly detected DNA viruses in juvenile nasopharyngeal angiofibroma (JNA) and oral and oropharyngeal squamous cell carcinoma (OSCC/OPSCC).,Eur Arch Otorhinolaryngol,2023-12-17-22-02-55
30777981,PMC6407376,Primary ocular presentation of tuberous sclerosis - A case report.,Indian J Ophthalmol,2023-12-17-22-02-55
30847296,PMC6400695,Nasal septum angiofibroma: a rare condition with an unusual onset.,J Korean Assoc Oral Maxillofac Surg,2023-12-17-22-02-55
30891371,PMC6417465,"A Man with Juvenile Nasopharyngeal Angiofibroma, Vestibular Schwannoma, Cleft Lip and Cleft Palate, and Various Nevi: Case Report and Review.",Cureus,2023-12-17-22-02-55
31008171,PMC6453834,Birt-Hogg-Dubé syndrome initially diagnosed as tuberous sclerosis complex.,JAAD Case Rep,2023-12-17-22-02-55
31040732,PMC6480991,Nasopharyngeal Angiofibroma: A Forgotten Entity in Older Patients.,Clin Med Insights Case Rep,2023-12-17-22-02-55
31114024,PMC7875483,Phenotypic distinctions between mosaic forms of tuberous sclerosis complex.,Genet Med,2023-12-17-22-02-55
31205991,PMC6558235,Noninvasive imaging to improve diagnostic accuracy: A case report.,JAAD Case Rep,2023-12-17-22-02-55
31223601,PMC6556747,Nasal Angiomyolipoma (AML) Mimicking Juvenile Nasopharyngeal Angiofibroma.,Iran J Otorhinolaryngol,2023-12-17-22-02-55
31259191,PMC6589944,"Long-Term Exposure and Safety of a Novel Topical Rapamycin Cream for the Treatment of Facial Angiofibromas in Tuberous Sclerosis Complex: Results From a Single-Center, Open-Label Trial.",Child Neurol Open,2023-12-17-22-02-55
31275678,PMC6582828,Angiofibroma of the Vagina Presenting with Abnormal Vaginal Bleeding: A Case Report from Ethiopia and Review of the Literature.,Case Rep Obstet Gynecol,2023-12-17-22-02-55
31588357,PMC6758835,Case Report: Massive epistaxis from juvenile angiofibroma in an adolescent with severe haemophilia A.,F1000Res,2023-12-17-22-02-55
31641605,PMC6796687,Rare soft tissue tumor presenting as inguinal swelling.,Urol Case Rep,2023-12-17-22-02-55
31666855,PMC6814469,Case Series of Pre-Operative Endovascular Embolization of Nasopharyngeal Angiofibroma Using Polyvinyl Alcohol Foam Particle: A Single Centre Experience.,Open Access Maced J Med Sci,2023-12-17-22-02-55
31852154,PMC6922478,Cellular angiofibroma in the hypopharynx: A case report.,Medicine (Baltimore),2023-12-17-22-02-55
31858008,PMC6911716,From Juvenile Nasopharyngeal Angiofibroma to Nasopharyngeal Carcinoma; A Rare Case Report of Nasopharyngeal Mass.,Bull Emerg Trauma,2023-12-17-22-02-55
31890425,PMC6929243,Angiofibroma of Soft Tissue: A Newly Described Entity; A Case Report and Review of Literature.,Cureus,2023-12-17-22-02-55
31936598,PMC7169459,First Glance of Molecular Profile of Atypical Cellular Angiofibroma/Cellular Angiofibroma with Sarcomatous Transformation by Next Generation Sequencing.,Diagnostics (Basel),2023-12-17-22-02-55
31998507,PMC6982472,A rare form of discoid lupus erythematosus as a rosacea and angiofibroma: A case report.,Clin Case Rep,2023-12-17-22-02-55
32039222,PMC6987392,Early Sirolimus Gel Treatment May Diminish Angiofibromas and Prevent Angiofibroma Recurrence in Children With Tuberous Sclerosis Complex.,Front Med (Lausanne),2023-12-17-22-02-55
32128351,PMC7034039,Large nipple areolar complex angiofibroma treated with combined surgical debulking and carbon dioxide laser therapy - a case report.,Case Reports Plast Surg Hand Surg,2023-12-17-22-02-55
32346460,PMC7182694,The role of diagnostic and interventional radiology in juvenile nasopharyngeal angiofibroma: A case report and literature review.,Radiol Case Rep,2023-12-17-22-02-55
32351279,PMC7182334,Juvenile Nasal Angiofibroma on (68)Ga-DOTANOC PET/CT: Exploring Theranostic Avenues.,Indian J Nucl Med,2023-12-17-22-02-55
32487130,PMC7268220,Improved health-related quality of life in patients treated with topical sirolimus for facial angiofibroma associated with tuberous sclerosis complex.,Orphanet J Rare Dis,2023-12-17-22-02-55
32494376,PMC7265421,Mixed olfactory neuroblastoma and neuroendocrine carcinoma: An unusual case report and literature review.,Surg Neurol Int,2023-12-17-22-02-55
32595404,PMC7315094,Extranasopharyngeal Angiofibroma Localized in the Nasal Dorsum: A Rare Location for This Tumor.,Sisli Etfal Hastan Tip Bul,2023-12-17-22-02-55
32596657,PMC7296510,Pediatric sinonasal and skull base lesions.,World J Otorhinolaryngol Head Neck Surg,2023-12-17-22-02-55
32604440,PMC10418144,Cellular Angiofibroma: A Rare Vulvar Tumor Case Report.,Rev Bras Ginecol Obstet,2023-12-17-22-02-55
32665917,PMC7329559,A safer endovascular technique for pre-operative embolization of juvenile nasopharyngeal angiofibroma: avoiding the pitfalls of external carotid artery - internal carotid artery anastomoses.,J Cerebrovasc Endovasc Neurosurg,2023-12-17-22-02-55
32675122,PMC7368490,Cervicovaginal cellular angiofibroma.,BMJ Case Rep,2023-12-17-22-02-55
32743474,PMC7292165,A case of inguinal cellular angiofibroma.,IJU Case Rep,2023-12-17-22-02-55
32774657,PMC7392865,An unusual diagnosis of hemorrhage during third trimester.,Pan Afr Med J,2023-12-17-22-02-55
32849983,PMC7422746,Recurrent pterygo-palatal angiofibroma with intracranial extension: case report.,Pan Afr Med J,2023-12-17-22-02-55
33005714,PMC7519247,Angiofibroma stimulation in a transgender person receiving gender-affirming testosterone.,JAAD Case Rep,2023-12-17-22-02-55
33042699,PMC7536118,Bronchial Fibroepithelial Polyp With Severe Hemoptysis as First Manifestation: A Case Report.,Cureus,2023-12-17-22-02-55
33171735,PMC7694993,Comparison of the In Vitro and Ex Vivo Permeation of Existing Topical Formulations Used in the Treatment of Facial Angiofibroma and Characterization of the Variations Observed.,Pharmaceutics,2023-12-17-22-02-55
33235884,PMC7678802,Cellular Angiofibroma Presenting as a Subepithelial Rectal Mass.,ACG Case Rep J,2023-12-17-22-02-55
33294559,PMC7701036,Masquerading case of a lumpy bumpy face.,JAAD Case Rep,2023-12-17-22-02-55
33401498,PMC7824373,Diode Laser Management of Primary Extranasopharyngeal Angiofibroma Presenting as Maxillary Epulis: Report of a Case and Literature Review.,Healthcare (Basel),2023-12-17-22-02-55
33489182,PMC7813098,Juvenile nasopharyngeal angiofibroma in a male of 16 years old. A case report.,Clin Case Rep,2023-12-17-22-02-55
33623471,PMC7896801,Clinical Characteristics and Prognostic Factors in Pediatric Vascular Tumors.,Pediatric Health Med Ther,2023-12-17-22-02-55
33642775,PMC7905271,Clinical Utility of (68)Ga-DOTANOC Positron Emission Tomography-Computed Tomography Scan on Postoperative Assessment of Juvenile Nasal Angiofibroma.,Indian J Nucl Med,2023-12-17-22-02-55
33665138,PMC7905177,Transperineal excision of a sizeable angiofibroma of the ischiorectal fossa. A case report.,Case Rep Womens Health,2023-12-17-22-02-55
33787027,PMC8713376,[Juvenile nasal angiofibroma significant locoregional involvement].,Rev Fac Cien Med Univ Nac Cordoba,2023-12-17-22-02-55
33802620,PMC8000249,The Rapidly Expanding Group of RB1-Deleted Soft Tissue Tumors: An Updated Review.,Diagnostics (Basel),2023-12-17-22-02-55
33854926,PMC7721473,A unique intraluminal growth of juvenile nasopharyngeal angiofibroma: A case report.,Biomedicine (Taipei),2023-12-17-22-02-55
33911648,PMC7992558,Use of Topical Rapamycin as Maintenance Treatment after a Single Session of Fractionated CO(2) Laser Ablation: A Method to Enhance Percutaneous Drug Delivery.,Ann Dermatol,2023-12-17-22-02-55
33912487,PMC8052491,Parapharyngeal Space Angiofibroma: A Diagnostic Surprise.,Iran J Otorhinolaryngol,2023-12-17-22-02-55
33935548,PMC8085454,Giant Cell Angiofibroma in Sublingual Area: A Case Report and Review of Literature.,Sisli Etfal Hastan Tip Bul,2023-12-17-22-02-55
33959536,PMC8088193,Isolated Unilateral Facial Angiofibroma or Segmental Tuberous Sclerosis Complex?,Indian Dermatol Online J,2023-12-17-22-02-55
33968231,PMC8096516,Proptosis in Otorhinolaryngology: An Overview.,Int Arch Otorhinolaryngol,2023-12-17-22-02-55
34083896,PMC8152395,Rare Paratesticular Masses in Children.,J Indian Assoc Pediatr Surg,2023-12-17-22-02-55
34177524,PMC8215977,Radiation Therapy Improves Local Control in Juvenile Nasopharyngeal Angiofibroma following Disease Progression after Embolization and Surgical Resection: A Case Report.,Case Rep Oncol,2023-12-17-22-02-55
34245105,PMC9290638,Bronchial angiofibroma in tuberous sclerosis complex: A case report and literature review.,Am J Med Genet A,2023-12-17-22-02-55
34287284,PMC8293214,Histological Patterns of Skin Lesions in Tuberous Sclerosis Complex: A Panorama.,Dermatopathology (Basel),2023-12-17-22-02-55
34306872,PMC8294459,Preoperative Embolization of Fisch Grades II-IVa Juvenile Nasopharyngeal Angiofibromas: Transarterial Embolization in the Age of Onyx.,Cureus,2023-12-17-22-02-55
34316306,PMC8276951,Pediatric Skull Base Tumors: A Management Challenge.,J Pediatr Neurosci,2023-12-17-22-02-55
34413999,PMC8337039,Dermoscopy of Facial Angiofibromas in Four Patients of Skin of Color with Tuberous Sclerosis Complex: A Case-Series.,Dermatol Pract Concept,2023-12-17-22-02-55
34441295,PMC8394817,"The Wide Morphological Spectrum of Deep (Aggressive) Angiomyxoma of the Vulvo-Vaginal Region: A Clinicopathologic Study of 36 Cases, including Recurrent Tumors.",Diagnostics (Basel),2023-12-17-22-02-55
34475973,PMC8406763,Tuberous sclerosis with negative genetic testing and multiple cerebral cavernomas: A new association (Case report).,Exp Ther Med,2023-12-17-22-02-55
34501374,PMC8432214,Twenty Years of Experience in Juvenile Nasopharyngeal Angiofibroma (JNA) Preoperative Endovascular Embolization: An Effective Procedure with a Low Complications Rate.,J Clin Med,2023-12-17-22-02-55
34572445,PMC8469518,Master Regulators of Epithelial-Mesenchymal Transition and WNT Signaling Pathways in Juvenile Nasopharyngeal Angiofibromas.,Biomedicines,2023-12-17-22-02-55
34584596,PMC8453210,Neuroendocrine pancreatic tumor in a patient with dual diagnosis of tuberous sclerosis complex and basement membrane disease: A case report and review of the literature.,Radiol Case Rep,2023-12-17-22-02-55
34621837,PMC8462230,Omental mass combined with indirect inguinal hernia leads to a scrotal mass: A case report.,World J Clin Cases,2023-12-17-22-02-55
34725622,PMC8555916,"Single-Center Experiences of Preoperative Juvenile Nasal Angiofibroma Embolization With Gelfoam, Reducing Financial Burden on Patients in Developing Country.",Cureus,2023-12-17-22-02-55
34932647,PMC9173219,Atypical cutaneous presentation of tuberous sclerosis complex: Giant angiofibroma on the scalp.,Arq Neuropsiquiatr,2023-12-17-22-02-55
35152431,PMC9790401,Incidental finding of juvenile angiofibroma from pre-orthodontic radiographs: two case reports and a literature review.,Aust Dent J,2023-12-17-22-02-55
35204448,PMC8871080,Practical Approach to the Diagnosis of the Vulvo-Vaginal Stromal Tumors: An Overview.,Diagnostics (Basel),2023-12-17-22-02-55
35216046,PMC8875494,Neural Crest Stem Cells in Juvenile Angiofibromas.,Int J Mol Sci,2023-12-17-22-02-55
35221599,PMC8831306,Birt-Hogg-Dubé Syndrome: Diagnostic Journey of Three Cases from Skin to Gene.,Ann Dermatol,2023-12-17-22-02-55
35358092,PMC9106361,Ultrasensitive profiling of UV-induced mutations identifies thousands of subclinical facial tumors in tuberous sclerosis complex.,J Clin Invest,2023-12-17-22-02-55
35382137,PMC8977119,Angiofibroma of the external auditory canal: a rare case with literature review.,J Surg Case Rep,2023-12-17-22-02-55
35425646,PMC9005274,Angiofibroma of the Mandible: Report of a Rare Case.,Case Rep Dent,2023-12-17-22-02-55
35453576,PMC9025300,Efficacy and Safety of Topical Mechanistic Target of Rapamycin Inhibitors for Facial Angiofibromas in Patients with Tuberous Sclerosis Complex: A Systematic Review and Network Meta-Analysis.,Biomedicines,2023-12-17-22-02-55
35464527,PMC9001191,Mediastinal Primary Synovial Sarcoma With Postoperative Pericardial Recurrence in a Previously Treated Angiofibroma.,Cureus,2023-12-17-22-02-55
35600170,PMC9118511,Epilepsy associated tuberous sclerosis; a case report from Bangladesh.,Ann Med Surg (Lond),2023-12-17-22-02-55
35607527,PMC9124007,Juvenile Nasopharyngeal Angiofibroma: An Aberrant Case Report.,Cureus,2023-12-17-22-02-55
35607559,PMC9123334,Painless Left Scrotal Mass: A Rare Case of Paratesticular Angiofibroma.,Cureus,2023-12-17-22-02-55
35625703,PMC9138789,Inhibition of CK2 Reduces NG2 Expression in Juvenile Angiofibroma.,Biomedicines,2023-12-17-22-02-55
35832542,PMC9271777,Angiofibroma of Soft Tissue: A Clinicopathological Study of Eight Cases With Emphasis on the Diagnostic Utility of Fluorescence In Situ Hybridization Detection for NCOA2 Rearrangement.,Front Oncol,2023-12-17-22-02-55
