pmcid,label,caption,graphic,disease,modality
PMC4533543,Figure 3,"Transversely arranged, bilaterally symmetrical linear verrucous plaques over the back",IJD-60-397-g003,NotMatch,NotMatch
PMC4533543,Figure 4,"Histopathology showing massive hyperkeratosis and focal granular degeneration of the epidermis. H and E, ×100",IJD-60-397-g004,NotMatch,Match
PMC3135235,Figure 1,"Incidental epidermolytic hyperkeratosis occurring in association with a dysplastic junctional nevus. (200X magnification, hematoxylin, and eosin stain).",JSC2011-645743.001,Match,Match
PMC3135235,Figure 2,"Incidental focal acantholytic dyskeratosis occurring in a biopsy of lichen simplex chronicus. (200X magnification, hematoxylin, and eosin stain).",JSC2011-645743.002,NotMatch,Match
PMC3135235,Figure 3,"Incidental focal acantholytic dyskeratosis associated with prominent solar elastosis. This occurred in association with an excision of a melanoma in situ. (400X magnification, hematoxylin, and eosin stain).",JSC2011-645743.003,NotMatch,Match
PMC3135235,Figure 4,"Incidental focus of Hailey-Hailey-like acantholysis, occurring in association with a benign keratosis with features of seborrheic keratosis. (200X magnification, hematoxylin, and eosin stain).",JSC2011-645743.004,NotMatch,Match
PMC3744379,Figure 1,"Familial pedigree. Three members in the last generation were affected (black) and one patient was deceased in the previous generation (black, cross). Confirmed heterozygote carriers of the mutation (gray).",mgg30001-0108-f1,NotMatch,NotMatch
PMC3744379,Figure 2,"Clinical features. (a) Clinical presentation of one of the epidermolytic ichthyosis (EI) patients at birth. Note the generalized erythroderma, blistering, and erosions. (b) Patient shown in b a few weeks later; note the healing of the erosions, a mild hyperkeratosis, and the absence of blistering. (c) Affected siblings (from left to right, 12 and 7 years old) showing generalized hyperkeratosis.",mgg30001-0108-f2,NotMatch,NotMatch
PMC3744379,Figure 3,Histopathological findings. (a) Histology of cutaneous forearm samples indicate compact hyperkeratosis. (b) Presence of dermal inflammatory infiltrates. (c) Acanthosis with vacuolar degeneration of suprabasal keratinocytes. (d) Expanded granular layer with increased number of coarse keratohyaline granules. Scale bar = 50 μm.,mgg30001-0108-f3,NotMatch,NotMatch
PMC3744379,Figure 4,Mutation localization in the context of K10 protein structure. (a) Exon 3 mutation showing homozygous T→A mutation (p.Tyr282Ter.) and a heterozygous carrier. (b) Schematic representation of K10 protein structure. Previous recessive epidermolytic ichthyosis (EI) mutations in the 2B domain are denoted in black. p.Tyr282Ter. (red) is located in the 1B domain of the protein.,mgg30001-0108-f4,NotMatch,NotMatch
PMC3744379,Figure 5,"Keratin expression. Immunofluorescence staining of control (foreskin, a–c, g–i) and affected samples epidermolytic ichthyosis (EI, d–f, j–l) for K14 (a, d), K10 (b, e), K17 (g, j), and K1 (h, k). In EI samples, note the absence of K10. Ectopic expression of K14 in the suprabasal layers and expression of K17 in the interfollicular epidermis may compensate for the loss of K10. Also, note the clumpy appearance of K1 in the upper spinous and granular layers. Scale bar = 50 μm.",mgg30001-0108-f5,NotMatch,NotMatch
PMC4592507,Fig. 1,"Severe and fissured palmar keratoderma with a wavy, linear pattern on the volar aspect of the fingers.",cde-0007-0220-g01,NotMatch,NotMatch
PMC4592507,Fig. 2,Thickened and friable nails with increased longitudinal and transverse curvatures.,cde-0007-0220-g02,NotMatch,NotMatch
PMC4592507,Fig. 3,"Compact hyperkeratosis with parakeratosis, acanthosis, and prominent epidermolytic hyperkeratosis (hematoxylin and eosin stain).",cde-0007-0220-g03,Match,NotMatch
PMC4592507,Fig. 4,Healing of fissures and reduction of the hyperkeratosis after 6 months of treatment with acitretin 20 mg daily.,cde-0007-0220-g04,NotMatch,NotMatch
PMC4689080,Figure 1,Verrucous and hyperchromic plaques in axillary regions,abd-90-06-0888-g01,NotMatch,NotMatch
PMC4689080,Figure 4,"Verrucous and hyperchromic plaques involving buttocks and posterior
region of thighs following Blaschko lines",abd-90-06-0888-g04,NotMatch,NotMatch
PMC4689080,Figure 5,"A. HE 100x Epidermis with hyperkeratosis, papillomatosis,
hypergranulosis and vacuolated keratinocytes in upper third of
epithelium B. HE 400x Keratohyalin granules in vacuolated
keratinocytes in upper third of epidermis",abd-90-06-0888-g05,NotMatch,Match
PMC4689080,Figure 2,"Detail of left axilla affected by verrucous plaques that follow Blaschko
lines",abd-90-06-0888-g02,NotMatch,NotMatch
PMC4689080,Figure 3,Verrucous plaques grouped on left elbow,abd-90-06-0888-g03,NotMatch,NotMatch
PMC5567085,Fig. 1,Skin-colored keratotic papule on the side of the right middle finger.,cde-0009-0098-g01,NotMatch,NotMatch
PMC5567085,Fig. 2,"Histopathological findings. a Well-defined orthokeratosis, hypergranulosis, and acanthosis with coarse keratohyalin granules and eosinophilic material involving the granular and spinous layers. Hematoxylin and eosin. Original magnification, ×40. b Vacuolar degeneration with thick clumped keratohyalin granules, and degeneration of cells with an indistinct border in the granular and spinous layers. Hematoxylin and eosin. Original magnification, ×400.",cde-0009-0098-g02,NotMatch,NotMatch
PMC6711255,Figure 1,"Epidermolytic hyperkeratosis. Dark-brown, verrucous plaques in the extensor of the knee (a) and posterior neck (b). Histopathology of the lesions showing hyperkeratosis, hypergranulosis, acanthosis, papillomatosis, and epidermolytic hyperkeratosis (hematoxylin & eosin, ×100 original magnification); (c) and epidermolysis is observed as various-sized clear spaces around keratinocyte nuclei with premature excessive formation of keratohyaline granules in the upper spinous and granular layers (hematoxylin-eosin, ×400 original magnification) (d).",BMJ-36-294-g1,Match,Match
PMC6137671,Figure 1,A solitary wart over the upper part of nevus close to frontal hairline,IDOJ-9-334-g001,NotMatch,NotMatch
PMC6137671,Figure 2,Two filiform warts seen over the lowest portion of the nevus at the angle of mandible,IDOJ-9-334-g002,NotMatch,NotMatch
PMC6137671,Figure 3,Filiform wart on the nevus in the presternal area,IDOJ-9-334-g003,NotMatch,NotMatch
PMC6137671,Figure 4,"(a) Hematoxylin and eosin (H and E) stain of the warty lesion (×2) showing hyperkeratosis, acanthosis, and papillomatosis with incurving of rete ridges at the edge of the lesion consistent with verruca; (b) (inset) H and E stain (×20) showing koilocytes in the epidermis (marked with arrow)",IDOJ-9-334-g004,NotMatch,NotMatch
PMC6931078,Fig 1,,gr1,Empty,Empty
PMC6931078,Fig 2,,gr2,Empty,Empty
PMC6931078,Fig 3,,gr3,Empty,Empty
PMC6512611,Figure 1,Clinical features of three keratin diseases. (A) Blisters on the soles of a patient with the milder Weber–Cockayne form of epidermolysis bullosa simplex. (B) Widespread epidermolytic hyperkeratosis in a bullous congenital ichthyosiform erythroderma patient. (C) Site-restricted epidermolytic hyperkeratosis of the palms in a mother and child with epidermolytic palmoplantar keratoderma.Note: Reproduced from McLean WI. Genetic disorders of palm skin and nail. J Anat. 2003;202(1):133–141 with permission from John Wiley and Sons.54,CCID-12-333-g0001,Match,NotMatch
PMC7335885,Figure 1,Hyperkeratosis in palms.,gr1,NotMatch,NotMatch
PMC7335885,Figure 2,"Erythematous, hyperkeratotic plaque, with prominent and geographical border in the cervical region. Yellowish keratotic plaques at the angle of the mouth and chin.",gr2,NotMatch,NotMatch
PMC7335885,Figure 3,"(A) Erythematous, keratotic plaques with prominent and geographical borders on the arms, forearms, cervical, armpits, lateral region of the trunk, and umbilical and supra-umbilical regions. (B) The same patient a month later, presenting erythematous and hyperkeratotic plaques along the entire arm, forearm, and anterior chest, sparing the umbilical and supra-umbilical regions.",gr3,NotMatch,NotMatch
PMC7335885,Figure 4,"Acanthosis, papillomatosis, and hyperkeratosis with epidermolysis of the granular layer (Hematoxylin & eosin, ×400).",gr4,NotMatch,NotMatch
PMC7752314,FIGURE 1,Unilateral brown papules along blaschko's lines,CCR3-8-2398-g001,NotMatch,NotMatch
PMC7752314,FIGURE 2,Dermoscopic examination: large and small brown circles in pigmented background,CCR3-8-2398-g002,NotMatch,NotMatch
PMC7752314,FIGURE 3,"A, Section shows epidermis with elongated rete ridge and orthokeratotic hyperkeratosis (H&E, magnification ×10). B, High magnification reveals vacuolated cells. (H&E, magnification ×40)",CCR3-8-2398-g003,NotMatch,Match
PMC7520793,Figure 1,"External inspection of the anus demonstrates a pale colored papule three millimeters in size located one centimeter from the anal verge at the right anterior position (left panel). Magnified view of the lesion with high high resolution anoscopy shows a smooth, well-demarcated perianal lesion (right panel). The right panel shows the same lesion as the left panel at a higher magnification. The magnified photo was taken through a clear anoscope that was used to flatten out the perianal skin folds. The shine is a result of the lubricating gel.",WJCC-8-4094-g001,NotMatch,NotMatch
PMC7520793,Figure 2,"Hematoxylin and eosin photomicrographs of the leison. The left panel demonstrates compact hyperkeratosis (yellow star) and acanthosis (orange arrow), with the formation of keratin crypts. Higher magnification (right panel) shows intracellular vacuolar degeneration of the epithelial cells of the spinous cell layer, as indicated by the orange arrows.",WJCC-8-4094-g002,NotMatch,NotMatch
PMC7752546,Figure 1,"Intense erythroderma and isolated bullous lesions on the trunk, upper limbs and lower limbs in the newborn",CCR3-8-3079-g001,NotMatch,NotMatch
PMC7752546,Figure 2,"Hsistological examination showed prominent hyperkeratosis, intracellular vacuolar degeneration of the granular and spinous layers, lysis of keratinocytes, intraepidermal blisters, and eosinophilic granulocytes in blisters",CCR3-8-3079-g002,NotMatch,NotMatch
PMC7752546,Figure 3,"A, The c.1433A>G mutation as detected by the NGS analysis in patient's DNA. B, Alignment of KRT1 protein in different species. The arrowhead indicated the affected residue",CCR3-8-3079-g003,NotMatch,NotMatch
PMC7968908,Figure 1,"Verrucous hyperpigmented linear plaques in a 6-year-old boy involving (A) bilateral cubital fossae, axillae, (B) lower abdomen and (C & D) flexural and extensor surfaces of knee joints.",squmj2102-e124-126f1,NotMatch,NotMatch
PMC7968908,Figure 2,"Hyperpigmented papules and plaques on the (A)
dorsum of feet and (B) neck following Blaschko’s lines.",squmj2102-e124-126f2,NotMatch,NotMatch
PMC7968908,Figure 3,Haemtoxylin and eosin stains showing epidermolytic hyperkeratosis in a 6-year-old boy with (A) focal coronoid lamella at x100 magnification and (B) papillomatosis of the epidermis at x40 magnification.,squmj2102-e124-126f3,Match,Match
PMC7593923,Figure 1,"Molecular findings in three familial and two sporadic cases of epidermolytic ichthyosis. Sequence electropherograms showing the three novel mutations identified: (A) c.1792dupA (p.Ser598Lysfs*56), (B) c.1319C > T (p.Ala440Val) in KRT1 (NM_006121) (patients n. 1–3 and 4 of Table 1, respectively), and (C) c.461A > G (p.Asn154Ser) in KRT10 (NM_000421) (n. 13 of Table 1).",ijms-21-07707-g001,NotMatch,NotMatch
PMC7593923,Figure 2,"Phenotypic spectrum of epidermolytic ichthyosis (EI). Mild EI phenotype in two siblings (patients n. 1 and 2 of Table 1): yellowish plantar keratoderma with erythematous halo, left hand dorsum hyperkeratosis and hypertrichosis on the upper left limb in the sister aged 19 years (n. 2 of Table 1) (A,D); yellowish verrucous hyperkeratosis of the left knee and mild linear hyperkeratosis in the left antecubital fossa in the brother aged 21 (n. 1 of Table 1) (B,E). Severe and diffuse erythroderma, with erosions, crusts, and yellowish thick hyperkeratosis in a 3-year-old child (C,F) (n. 13 of Table 1). Note leg hypertrichosis in F (arrow).",ijms-21-07707-g002,NotMatch,NotMatch
PMC7593923,Figure 3,"Clinical, histopathological, and ultrastructural findings in epidermolytic nevus (EN) due to KRT10 somatic mutation. Hypopigmented (arrowheads) and brownish hyperkeratotic linear lesions following a blaschkoid distribution (yellow lines) on the left upper and lower limbs (A,B) of a 7-year-old girl (n. 17 of Table 1). Focal vacuolar degeneration (arrows) of suprabasal epidermal layers with hypergranulosis and compact hyperkeratosis. Numerous eosinophilic cytoplasmic inclusions in suprabasal epidermal layers are also visible (C) and correspond to perinuclear tonofilament aggregation and clumping (asterisks) visualized by ultrastructural examination (D). Bar: 100 µm in (C) and 5.0 µm in (D).",ijms-21-07707-g003,NotMatch,NotMatch
PMC7593923,Figure 4,"Clinical, histopathological, and molecular genetic findings in the first case of epidermolytic nevus (EN) due to KRT2 somatic mutation. Extensive bilateral brownish hyperkeratosis and hypopigmentation, both following Blaschko lines, on the inguinal folds, gluteal and perineal regions, thighs, and left leg (A–C) in a boy aged 3 years (n. 26 of Table 1). Histopathology of a hypopigmented lesion shows vacuolar degeneration of suprabasal epidermal layers with irregular keratohyalin granules and eosinophilic cytoplasmic inclusions, in addition to hyperkeratosis (D); bar: 50 µm; similar findings accompanied by acanthosis and thicker hyperkeratosis were present in hyperkeratotic lesions (not shown). Mutant alleles with the KRT2 c.556A > G somatic mutation were detected by NGS sequencing both in DNA from blood (estimated frequency 1.5%) and affected skin (25%) (E). Sanger sequencing failed to detect the mutation in blood DNA but confirmed it in the DNA from affected skin, as demonstrated by the lower peak of nucleotide G under the wild-type A (F).",ijms-21-07707-g004,NotMatch,NotMatch
PMC7593923,Figure 5,"Clinical, histopathological, and ultrastructural findings in superficial epidermolytic ichthyosis (SEI). Brownish hyperkeratosis on the buttocks and infragluteal folds with linear hyperkeratosis on the right popliteal fossa in a 7-year-old boy (n. 23 of Table 1) (A,B). Note the two erythematous patches on the left calf, and polycyclic mildly erythematous and focally eroded areas with peripheral superficial lamellar desquamation on both calves (A). Leg hypertrichosis is also evident (A). Skin histopathology shows vacuolization of the granular and upper suprabasal epidermal layers, with numerous eosinophilic inclusions (C). Ultrastructural examination reveals initial cytoplasmic vacuolization in the granular layer (arrows) with extensive tonofilament clumps (filled circles) and keratohyalin granules of irregular size and shape (asterisks) (D). Bar: 100 µm in (C) and 5.0 µm in (D).",ijms-21-07707-g005,NotMatch,NotMatch
PMC8802968,Figure 1,"A – Girl at the age of 3 months with superficial erosion on the leg. B – Patient at the age of 16 with large erosion on the back. C – Histology shows dense hyperkeratosis, hypergranulosis, coarse keratohyaline granules and intracellular vacuolar degeneration and varying degrees of dyskeratosis and a mild perivascular lymphohistiocytic infiltrate. D – Electron microscopy shows dense clumps of keratin intermediate filaments keratin with in stratum spinosum",PDIA-38-41696-g001,NotMatch,NotMatch
PMC8802968,Figure 2,Results of molecular analysis revealing mutations p.Ser193Pro and c.591+1G>A. Top- chromosomal localisation of the KRT1 gene; bottom sequence of the KRT1 gene with exon-intron border. A – Results of p.Ser193Pro detection using NGS and Sanger sequencing. B – Results of c.591+1G>A detection using NGS and Sanger sequencing,PDIA-38-41696-g002,NotMatch,NotMatch
PMC8802968,Figure 3,"A – Multiple trauma-induced erosions on the abdomen healing without scars but leaving hyperpigmentation, B – superficial blisters and Nikolsky sign on the lower abdomen, C – keratoderma on the hands",PDIA-38-41696-g003,NotMatch,NotMatch
PMC8802968,Figure 4,A – Histology shows orthokeratosis and disruption of cytoplasm in keratinocytes of stratum spinosum leading to vesicles formation and intraepidermal separation. B – Double immunofluorescence mapping shows intraepidermal separation through stratum spinosum of the epidermis leaving normal basal keratinocytes attached to the dermal-epidermal junction labelled with both basal membrane zone markers,PDIA-38-41696-g004,NotMatch,NotMatch
PMC8802968,Figure 5,"Electron microscopy shows clumping of keratin intermediate filaments (arrows in A, B) and cytolysis in the keratinocytes of stratum spinosum (asterisks in C, D). Bars: 2 μm",PDIA-38-41696-g005,NotMatch,NotMatch
PMC8802968,Figure 6,"A – NGS discloses the heterozygous c.591+1G>A mutation within the KRT1 gene encoding keratin 1 leading to a change from guanine to adenine in highly conserved donor splice site position of intron 1, B – Sanger sequencing confirms c.591+1G>A mutation in the KRT1 gene, C – family pedigree",PDIA-38-41696-g006,NotMatch,NotMatch
PMC7875239,Fig. 1,"A) Multiple skin-colored papules located around the anus. (B) Hyperkeratotic callus like structure was observed without characteristic features of warts. (C) Epidermal invagination with compact hyperkeratosis (H&E, ×40). (D) Reticular degeneration and perinuclear vacuolization with coarse basophilic keratohyaline granules (H&E, ×200). We received the patient's consent form about publishing all photographic materials.",ad-32-512-g001,NotMatch,Match
PMC7875239,Fig. 2,"(A) Multiple skin-colored papules located on the scrotum. (B) Cup-shaped epidermal invagination with hyperkeratosis (H&E, ×100). (C) Reticular degeneration and perinuclear vacuolization in the granular and upper spinous layers (H&E, ×200).",ad-32-512-g002,NotMatch,Match
PMC9013870,Fig. 1,Black-brown horny follicular papules on the waist,ijp-17-234-g001,NotMatch,NotMatch
PMC9013870,Fig. 2,Keratotic follicular comedo-like papules on the right thigh,ijp-17-234-g002,NotMatch,NotMatch
PMC9013870,Fig. 3,Dilated follicular ostia with orthokeratotic hyperkeratosis,ijp-17-234-g003,NotMatch,NotMatch
PMC9013870,Fig. 4,Comedo-like openings in follicular ostia,ijp-17-234-g004,NotMatch,NotMatch
PMC9013870,Fig. 5,Comedo-like openings in follicular ostia,ijp-17-234-g005,NotMatch,NotMatch
PMC9013870,Fig. 6,Epidermolytic hyperkeratosis in the follicular comedo-like wall,ijp-17-234-g006,Match,NotMatch
PMC9171174,Fig. 1,"Multiple skin-colored verrucous papules, some with central umbilication and keratin plugs on the labia majora.",ad-34-221-g001,NotMatch,NotMatch
PMC9171174,Fig. 2,"(A) A cup shaped lesion with hyperkeratosis, acanthosis, and papillomatosis with vacuolation of keratinocytes within the granular layer (H&E, 40×). (B) Large basophilic granules are present in the granular layer and fine eosinophilic granules are present in the granular and spinous layer, representing epidermolysis (H&E, 200×).",ad-34-221-g002,NotMatch,Match
PMC9850991,Figure 1,"
Images of the skin lesions. Diffuse palmoplantar hyperkeratosis, erythema, and scales on the flexor surfaces of both arms and lower limbs. A: Palms; B: Opisthenar; C: Arms; D: Planta pedis; E: Dorsum of the foot.",WJCC-10-13418-g001,NotMatch,NotMatch
PMC9850991,Figure 2,"
Computed tomography. A and B: Cranial computed tomography showing multiple low-density shadows (blue arrow, A and B) in the brain; C and D: Abdominal enhanced CT scan showing multiple low-density shadows (green arrow, C and D) in the spleen, considered a splenic abscess with subcapsular effusion.",WJCC-10-13418-g002,NotMatch,NotMatch
PMC9850991,Figure 3,"
Transesophageal echocardiography. A and B: The anterior leaflet of the mitral valve was detected with a wart (white arrow) of a cord-like medium echoic substance about 10mm and the posterior leaflet was detected with the wart (white arrow) of a medium echoic substance about 7 mm × 7 mm; C and D: There was severe mitral regurgitation and the regurgitation bundle was distributed along the posterior leaflet of the mitral valve. There was mild tricuspid valve and the aortic valve regurgitation.",WJCC-10-13418-g003,NotMatch,NotMatch
PMC9850991,Figure 4,"
Histopathological, and genetic features of the patient. A and B: The c.539A>G mutation was detected in KRT1; C: The pathological examination indicated epidermal hyperkeratosis, acantholysis and lymphocytes infiltrating the superficial dermis around blood vessels and adjuncts (H&E stain, original magnification 100×); D: c.539A>G detection using Next Generation Sequencing and Sanger sequencing.",WJCC-10-13418-g004,NotMatch,Match
PMC9576078,Fig 1,"Clinical presentation of affected Chinese shar-pei.Severe generalized alopecia and scaling with marked follicular fronds on (A) head, (B) neck, (C) abdomen and (D) axillary folds.",pone.0275367.g001,NotMatch,NotMatch
PMC9576078,Fig 2,"Histopathologic changes in the affected Chinese shar-pei.(A and B) The epidermis is severely hyperplastic with extensive compact and lamellar hyperkeratosis of the surface. The hyperkeratosis extends into the follicular lumina dilating the follicular openings (H&E; 40x). (C) There is a prominent granular layer with irregularly sized keratohyalin granules and common perinuclear vacuoles (H&E; 400x). (D) Multifocally, there were neutrophilic crusts indicating secondary pyoderma.",pone.0275367.g002,NotMatch,Match
PMC9576078,Fig 3,"Details of the KRT1:c.567_569del, p.(Asn190del) variant.(A) Integrative Genomics Viewer (IGV) screenshot showing the short-read alignments of the ichthyosis affected puppy and its non-affected parents at the position of the deletion. A deletion of one copy of the allele is visible in the case but not in the parents. Note that in the IGV screenshot bases 2,422,713–2,422,715 are deleted, whereas the 3’-rule of HGVS nomenclature requires to designate this variant as Chr27:2,422,716_2,422,718del (CanFam3.1). (B) Schematic representation of the protein domain structure of a keratin dimer [20] with the highly conserved amino acid sequence of the coil 1A subdomain shown below. The variant is predicted to delete an asparagine residue from coil 1A, which is located within the rod domain of KRT1.",pone.0275367.g003,NotMatch,NotMatch
PMC9576078,Fig 4,KRT1 expression in Chinese shar-pei skin (immunohistochemistry with anti-KRT1 antibody).(A) Intensity of KRT1 expression in the epidermis and follicular epithelia of the affected Chinese shar-pei is comparable to (B) normal Chinese shar-pei skin (40x). (C) Strong KRT1 expression in the epidermis of the affected Chinese shar-pei (400x).,pone.0275367.g004,NotMatch,Match
