pmid,pmcid,title,journal,insert_time,label,caption,graphic
32471758,PMC7335878,Multinucleate cell angiohistiocytoma: an uncommon cutaneous tumor.,An Bras Dermatol,2023-12-17-22-03-15,Figure 1,"Cutaneous erythematoviolaceous flatted papules ranging from 3 to 10 mm in diameter, arranged on the dorsum.",gr1
32471758,PMC7335878,Multinucleate cell angiohistiocytoma: an uncommon cutaneous tumor.,An Bras Dermatol,2023-12-17-22-03-15,Figure 2,"Regular acanthosis in the epidermis and overall increased cellularity were present throughout the dermis, as well as an increased number of dilated blood vessels in the upper and mid dermis, lymphohistiocytic infiltrate, and thicker collagen bundles (Hematoxylin & eosin, ×40).",gr2
32471758,PMC7335878,Multinucleate cell angiohistiocytoma: an uncommon cutaneous tumor.,An Bras Dermatol,2023-12-17-22-03-15,Figure 3,"Characteristic irregular multinucleate cells of MCAH, typified by angular borders and multiple potentially hyperchromatic nuclei in the dermis and enlargement of endothelial nuclei in the capillaries (Hematoxylin & eosin, ×400).",gr3
32471758,PMC7335878,Multinucleate cell angiohistiocytoma: an uncommon cutaneous tumor.,An Bras Dermatol,2023-12-17-22-03-15,Figure 4,Immunohistochemistry study. Histiocytic and multinucleated cells are positive for Factor XIIIa (×400).,gr4
32471758,PMC7335878,Multinucleate cell angiohistiocytoma: an uncommon cutaneous tumor.,An Bras Dermatol,2023-12-17-22-03-15,Figure 5,Immunohistochemistry study. Positive for CD68 (×400).,gr5
35626431,PMC9141302,A Case of Multinucleate Cell Angiohistiocytoma with New Reflectance Confocal Microscopy Findings.,Diagnostics (Basel),2023-12-17-22-03-15,Figure 1,"Clinical and dermoscopical aspect of the lesion. (A) Solitary, reddish lesion located on the right breast of a 66-year-old woman. (B) Close-up image of the lesion in panel A (measuring scale graded in centimeters)—asymmetrical lesion with ill-defined borders and peripheral brown pigmentation. (C) Dermoscopically, the lesion was characterized by the presence of a reddish areas, coalescing white patches, clusters of in-focus, short, truncated blood vessels and dotted vessels (red arrow), and a peripheral, brown reticulated pattern (black arrow).",diagnostics-12-01276-g001
35626431,PMC9141302,A Case of Multinucleate Cell Angiohistiocytoma with New Reflectance Confocal Microscopy Findings.,Diagnostics (Basel),2023-12-17-22-03-15,Figure 2,"Histopathological and RCM aspects of the lesion. (A) Histological architecture of the lesion showing a hyperplastic epidermis, basaloid induction, a proliferation of small vessels, and thickened collagen fibers arranged parallel to the surface, at the level of the reticular dermis (hematoxylin–eosin, 40×). (B) RCM mosaic depicting a poorly outlined lesion, presenting with a regular honeycomb pattern and clusters of hyper-reflective cells at the periphery. (C) RCM close-up mosaic of the hyper-reflective cells at the periphery (red arrowheads) (correlating histologically to pigmented keratinocytes). (D) RCM mosaic showing numerous round, dark spaces at the dermal–epidermal junction (red arrows). (E) RCM mosaic at the level of the upper dermis demonstrating hyper-reflective, strand-like structures (white arrows) which correlate to dense collagen bundles parallel to the surface on histology. (F,H) Histopathology photomicrographs (hematoxylin–eosin) revealing multinucleated cells (black arrowheads) corresponding on RCM (G,I) to mildly reflective, bizarre structures with angulated edges (white arrowheads).",diagnostics-12-01276-g002
37225626,PMC10404551,Multinucleate cell angiohistiocytoma: a diagnostic challenge.,An Bras Dermatol,2023-12-17-22-03-15,Figure 1,Brownish-erythematous papules affecting the upper limbs and trunk (A and B) and at closer view (C),gr1
37225626,PMC10404551,Multinucleate cell angiohistiocytoma: a diagnostic challenge.,An Bras Dermatol,2023-12-17-22-03-15,Figure 2,Dermoscopy showing a peripheral network with a central homogeneous pink area,gr2
37225626,PMC10404551,Multinucleate cell angiohistiocytoma: a diagnostic challenge.,An Bras Dermatol,2023-12-17-22-03-15,Figure 3,"(A) The superficial reticular dermis shows proliferated capillaries with dilated lumen (Hematoxylin & eosin, ×40). (B) In some regions, multinucleate cells with ample cytoplasm interspersed with fibroblasts, lymphocytes, and histiocytes are observed. (Hematoxylin & eosin, ×400). (C) Some multinucleate cells have a spiky cytoplasm (arrow; Hematoxylin & eosin, ×400)",gr3
37225626,PMC10404551,Multinucleate cell angiohistiocytoma: a diagnostic challenge.,An Bras Dermatol,2023-12-17-22-03-15,Figure 4,(A) Immunohistochemical analysis showing immunoexpression of CD138 in the cytoplasmic membrane of interstitial plasma cells that permeate the lymphoid aggregates (×100). (B) Cytoplasmic immunoexpression of factor XIIIa in spiky multinucleate cells (arrow; ×400),gr4
37225626,PMC10404551,Multinucleate cell angiohistiocytoma: a diagnostic challenge.,An Bras Dermatol,2023-12-17-22-03-15,Figure 5,"Decrease in the number, pigmentation and size of the lesions after one year in the anterior thoracic region (A) and back region (B and C).",gr5
37229278,PMC10205445,Asymptomatic violaceous plaques on the dorsal hand.,JAAD Case Rep,2023-12-17-22-03-15,Fig 1,,gr1
37229278,PMC10205445,Asymptomatic violaceous plaques on the dorsal hand.,JAAD Case Rep,2023-12-17-22-03-15,Fig 2,,gr2
