pmcid,label,caption,graphic
PMC138803,Figure 7,"Myofibroblasts and apoptosis of fibroblasts embedded in attached collagen I gels. Summary of all results for fibroblasts grown up to confluence, embedded in collagen gels and harvested after three days. Analysis was as described in Fig. 4 and 5. A/α-SMA. The data for the keloid and palmar cultures are average from three experiments with two keloid-palmar pairs and three experiments with a nonlantar-plantar pair; B/Apoptosis. Results are averages of three experiments. The average for the keloid cultures are plotted separately. For palmar cultures the average is over experiments and over cultures from two different individuals.",1471-5945-2-13-7
PMC1828721,Figure 1,Plum-sized keloid on the left helical rim.,1746-160X-3-14-1
PMC1828721,Figure 2,Custom-build silicon pressure splint for the left helical rim.,1746-160X-3-14-2
PMC1828721,Figure 3,Patients' left ear after keloid excision with silicon pressure splint on the left helical rim.,1746-160X-3-14-3
PMC1828721,Figure 4,Lateral view on the patients left ear 24 months after the last injection.,1746-160X-3-14-4
PMC1828721,Figure 5,Posterior view on the patients left ear 24 months after the last injection.,1746-160X-3-14-5
PMC2426758,Figure 1,"A representative collage of TEM images of emodin-loaded liposomes (ELP) and silk-fibroin-coated, emodin-loaded liposomes (SF-ELP), showing a distinct difference in the characteristics of coated and uncoated liposomes.",nano0101-81-01
PMC2426758,Figure 2,"The ratio of the lamellae thickness to the overall diameter of the liposome shows that the silk fibroin-coated, emodin-loaded liposomes (SF-ELP) lamella contributed a significantly higher proportion to the overall diameter of the liposome than the emodin-loaded liposomes (ELP) lamella. * p < 0.0001 compared with ELP. Error bars in Figures 2, 3, 5, and 6 are standard error of the mean.",nano0101-81-02
PMC2426758,Figure 3,"Emodin diffusion from emodin-loaded liposomes (ELP) and silk fibroin-coated, emodin-loaded liposomes (SF-ELP).",nano0101-81-03
PMC2426758,Figure 4,"Representative images of normal and keloid fibroblast when exposed to emodin-loaded liposomes (ELP) or silk fibroin-coated, emodin-loaded liposomes (SF-ELP). Normal and keloid fibroblasts were more fluorescent when exposed to SF-ELP. Fluorescence is due to the natural fluorescence of emodin. Scale bars represent 50 μm.",nano0101-81-04
PMC2426758,Figure 5,"Fluorescent intensity measurements normalized by the number of cells per image. Cells treated with silk fibroin-coated, emodin-loaded liposomes (SF-ELP) fluoresced more than with emodin-loaded liposomes (ELP), indicating that more coated liposomes adhered to the cells. *p < 0.01, **p < 0.001 compared with ELP on normal fibroblasts; #p < 0.01, ## p < 0.001 compared with SF-ELP on normal fibroblasts; $p < 0.05 compared with ELP on keloid fibroblasts.",nano0101-81-05
PMC2426758,Figure 6,"Survival rate of keloid and normal fibroblasts after exposure to emodin-loaded liposomes (ELP; 100 μm emodin), or silk-fibroin-coated, emodin-loaded liposomes (SF-ELP; 100 μm emodin). SF-ELP significantly decreased survival rate on keloid fibroblasts after 4 hours (p < 0.05) and 24 hours (p < 0.001) compared with exposure to ELP. Normal fibroblasts survival rate decreased in the presence of SF-ELP but to a lesser extent.",nano0101-81-06
PMC2267204,Figure 1,Photograph showing keloid scarring of right non-irradiated breast and absence of keloid scarring of left irradiated breast.,1477-7800-5-3-1
PMC2267204,Figure 2,Photograph of right breast keloid scarring following bilateral breast reduction.,1477-7800-5-3-2
PMC1562439,Figure 1,"Pre-therapy photograph of giant perineal keloid, showing lobulated appearance.",1471-5945-6-7-1
PMC1562439,Figure 2,"Low (right)- and high-power histology of excised keloid, showing characteristic grayish-colored lobular tissue with fibrous polypoid whorls.",1471-5945-6-7-2
PMC1562439,Figure 3,Three-month follow-up appearance after surgical excision and radiotherapy.,1471-5945-6-7-3
PMC5288013,Fig. 1.,,edinbmedj74540-0052-a
PMC5288013,Fig. 2.,,edinbmedj74540-0052-b
PMC2672137,Fig. 1,(A) Hand radiography showing multiple erosions with sclerotic margin at the PIP and MCP joints with flexion deformities of the hand due to Dupuytren's contractures. Resorptive changes (acrolysis) at distal phalanges of both hands were also noted. (B) Coronal T1-weighted spin-echo image (TR/TE 600/29) of the right hand showed multiple bony erosions at the MCP and PIP joints and fatty replacement in soft tissue.,jkms-24-326-g001
PMC2672137,Fig. 2,The biopsy demonstrated fibrous changes composed of interlacing bundles of collagens and fibroblasts in deep dermis and subcutaneous tissue (H&E stain ×40).,jkms-24-326-g002
PMC2724379,Figure 1,"Pedigrees of five families with familial keloids. Pedigrees for the five keloid families (D, F, H, K, and R) are shown. Notable features include the following: vertical transmission without consanguinity, male-to-male transmission, and approximately equal numbers of affected and unaffected individuals. Taken together, these findings support dominant or semidominant inheritance. Generations available for study are numbered with Roman numerals. Black symbols indicate keloids or keloids plus hypertrophic scar; gray symbols indicate hypertrophic scar only. Arrows denote probands. Question marks indicate individuals who were not available for study; this includes two individuals in the numbered generations. A dot identifies the three obligate carriers, assuming autosomal dominant inheritance.",1471-5945-9-8-1
PMC2724379,Figure 2,"Keloid morphology. Keloid morphology varied within and across families. Shown is a single keloid on an earlobe and additional keloids on the cheek (A, family F), multiple keloids with areas of confluence in a severely affected individual (B, family D), classic ""dumbbell"" pattern keloid in the back (C, family H) and keloids on the upper back that have undergone spontaneous regression (D, family D). Certain families were more likely to show keloids in atypical locations such as extremities (E, keloids on the lateral thigh of an individual from family H) and axilla/groin (F, keloids in the axilla of an individual with hidradenitis from family F).",1471-5945-9-8-2
PMC2724379,Figure 3,Anatomic location of keloids. The anatomic location of all keloids among the affected individuals of each of the 5 families and among the total group of 36 affected individuals is shown.,1471-5945-9-8-3
PMC2724379,Figure 4,"Age of keloid onset. A) Ages of onset of all keloids in each affected individual are shown. B) Ages of onset of first keloid in each affected individual are shown. With both analytic approaches, the modal age of onset was 10–19 years.",1471-5945-9-8-4
PMC2311454,Figure 1,"Schematic representation of the extralesional excision. Fibroblasts from the margin of the scar are entitled KF, and fibroblasts from the normal surrounding tissue, NF.",eplasty08e19_fig1
PMC2311454,Figure 2,"Fibroblast migration. The distance migrated across a gap of cells created by a pipette tip on a fully confluent cell culture. KS1, KS2, and KS3, respectively, show a significant higher migration rate after 34 hours in KFs than in NFs. After 42 hours, the difference in migration is nonsignificant, as the gap was crossed.",eplasty08e19_fig2
PMC2311454,Figure 3,"Absorbance of stained fibroblasts. Example of daily averages of absorbance readings (n = 3) of stained fixed-cell cultures. As the absorbance is directly related to the amount of cells in each well, the total number of cells present is proportional to the absorbance. Day 1 shows similar absorbance, proving that the amount of cells plated is similar between the 2 groups. On day 4, the proliferation is maximal and the KF rate of proliferation slows down compared with wild type (WT) because confluence is reached. Fibroblasts from the margin of the keloid proliferate at a faster rate than fibroblasts from the unaffected skin.",eplasty08e19_fig3
PMC2311454,Figure 4,"Ras-related C3 botulinum toxin substrate (RAC) activity Western blot. RAC activity of fibroblasts originating from normal tissue (WT) and from the margin of the keloid tissues (Margin) is depicted on these representative Western blots. Cell sample KS1 was located on the scalp of a 36-year-old man. KS2 was located on the ear of a 33-year-old woman. KS3 was resected from above the scapula of a 37-year-old woman. The Western blot bands were quantified using SynGene Gene Tools program. The intensity of each band was measured, and the ratio of RAC activity/RAC total was calculated to compare the relative activity in each sample. Fibroblasts originating from keloid margins show a higher RAC activity than fibroblasts from the normal surrounding skin (WT).",eplasty08e19_fig4
PMC2739539,Figure 1,"(A) 20 yrs old lady got piercing both pinnae 2 yrs ago (Similar but less severe lesions on Rt pinna also), Upper lesion is of Dumbell nature, better seen in 1-B, Lower lesion is on medial aspect only but involving Cartilage, (B) Posterior medial view, (C) Operated on 26/1/2006, Post op RTx given and followed by topical mometasone cream to clear up pigmentation; Upper lesion-Wedge resection and primary closure; Lower lesion-simple excision of lesion along with involved cartilage and primary closure, (D) 7 Months after Surgery, (E) Posterior medial view, (F) 22 Months after surgery, never showed any signs of recurrence",IJPS-41-2-g001
PMC2739539,Figure 2,"(A) 23 yrs old lady, H/o piercing at the age of 16 yrs, followed by keloid; Operated in 2002 with out post-op RTx and not followed regularly with treating surgeon. Recurred soon after. (B) Occupying most of the circumference of the helical rim and extensive subcutaneous extension on lateral aspect. Even though it occupies most of the circumference, pedunculated in nature. (C) Extensive sub cutaneous lesion on lateral aspect was debulked as nothing else could be done. This type of management is not possible with most of the other keloids (Compare with lesions of Fig. 1), which are true scars covered with epidermis only (Here the lesion is under normal appearing skin (Fig. 2-A). Keloid filletted flap? (Ref 9). (D) After debulking the patient in Fig. 2-C was followed with IL Triamcinolone Monthly for 4 times. this pictute is 11 Months after surgery",IJPS-41-2-g002
PMC3828849,Fig 1,"Expression and localization of HDGF in keloid and normal tissue. Paraffin sections of normal and keloid tissue were prepared and stained with antibodies against HDGF. Pictures were taken with magnification at 40× (A, B) and 10× (C). The dermis and the epidermis are represented by (D) and (E), respectively. In each panel, the inset shows the same tissue labelled with a non-immune mouse antibody of the appropriate immunoglobulin isotype as a negative control. HDGF was detected in both the epidermis (A) and the dermis (B) of normal and keloid tissue. Increased expression was observed in the dermis of keloid tissue compared with the dermis of normal tissue (B, C). (D) In total, 50 μg of tissue extracts from nine keloid tissue specimens and four normal skin specimens was subjected to Western blot analysis with antibodies against HDGF. The whole-tissue extracts include both the epidermis and the dermis. The blots were probed with anti-β-actin antibody to confirm equal loading. The bar graph represents the mean ± S.E.M. of HDGF levels in the normal and keloid samples, as quantified by gel densitometry. *indicates statistical significance as assessed by Welch’s t-test.",jcmm0014-1328-f1
PMC3828849,Fig 2,"Effect of serum and epithelial–mesenchymal interactions on intracellular HDGF expression. Six different strains of keloid/normal fibroblasts were cultured with DMEM, 10% FCS or co-cultured with keloid/normal keratinocytes for 5 days. In total, 50 μg of total protein extracts was subjected to Western blot analysis with HDGF antibodies. Two representative strains are shown in (A). The bar graphs in (B) represent the normalized mean ± S.E.M. of HDGF levels in the different conditions. All blots were probed and normalized with β-actin.",jcmm0014-1328-f2
PMC3828849,Fig 3,"Expression of HDGF in conditioned media of monocultured and co-cultured cells. (A) Conditioned media of keloid fibroblasts monoculture (KF) and keloid fibroblasts co-cultured with keloid keratinocytes (KK/KF) were collected at days 1, 3 and 5. (B) Conditioned media of normal fibroblast monoculture (NF) and normal fibroblast co-cultured with normal keratinocytes (NK/NF) were collected at days 1, 3 and 5. Experiments were performed in duplicates. (C) Conditioned media of seven samples of singly cultured keloid keratinocytes (KK) and normal keratinocytes (NK) were collected at day 5. Four millilitres of the conditioned media from (A), (B) and (C) was then concentrated and subjected to Western blot analysis with anti-HDGF antibody. Representative figures are shown. The bar graphs represent the mean ± S.E.M. of HDGF levels. * indicates statistical significance as determined by the paired t-test.",jcmm0014-1328-f3
PMC3828849,Fig 4,"Increased proliferation of keloid fibroblasts treated with recombinant HDGF. Cultures of keloid or normal fibroblasts were grown until 50% confluence and then serum starved for 48 hrs. The fibroblasts were then treated with HDGF (10, 50, 100 and 300 ng/ml) for 72 hrs and then subjected to the MTT proliferation assay. Untreated samples were used as control. The bar graph in (A) represents the mean proliferative response of treated normal fibroblasts as a percentage of the control. The bar graph in (B) represents the mean proliferative response of treated keloid fibroblasts as a percentage of the control. * indicates statistical significance compared with DMEM control as assessed by Student’s t-test.",jcmm0014-1328-f4
PMC3828849,Fig 5,"Effect of HDGF on the expression of downstream targets. Normal fibroblasts and keloid fibroblasts were treated with either DMEM or 250 ng/ml of recombinant HDGF, harvested after 48 hrs and lysed for Western blot analysis, as described under experimental procedures. Blots were incubated with anti-PCNA (A), anti-phospho-ERK 1/2 and total ERK 1/2 (B) antibodies. The blots were also incubated with anti-β-actin antibody to confirm equal loading. Four millilitres of conditioned media from the same set of experiments was concentrated and subjected to Western blot analysis. Blots were then incubated with anti-VEGF (C) antibodies. In another set of experiments, normal fibroblasts and keloid fibroblasts were treated with either DMEM or HDGF and harvested after 1 hr, 6 hrs and 24 hrs for Western blot analysis. Blots were incubated with anti-phospho-ERK 1/2 and total ERK 1/2 (D) antibodies. All experiments were performed in duplicates. Representative figures are shown. The bar graphs represent the mean ± S.E.M. of HDGF levels. Phospho-ERK 1/2 was normalized against total ERK1/2 expression. * indicates statistical significance as determined by the paired t-test.",jcmm0014-1328-f5
PMC3828849,Fig 6,"Schematic representation of the role of HDGF in keloid pathogenesis. Epithelial–mesenchymal interactions result in an increased secretion of HDGF in keloids. Overproduction of extracellular HDGF leads to the phosphorylation of ERK 1/2 and increased proliferation of keloid fibroblasts, most likely through a receptor-mediated pathway. HDGF also stimulates the fibroblasts to produce VEGF.",jcmm0014-1328-f6
PMC2774319,Figure 1,Quantitative estimation of the telomeres shortening rate (%) between normal skin and keloid. Telomere shortening rate in normal skin and keloid specimens. Data are mean (± SE) of telomere lengths from the 20 controls and the 20 patients with keloids measured in triplicate. The asterisk indicates a significant difference between normal skin and keloids with *P < 0.05.,1471-2350-10-110-1
PMC2774319,Figure 2,Telomere Southern blot of normal skin and keloid specimens. Terminal restriction fragment length (TRF) was determined by Southern blot analysis and a subsequent densitometric analysis. Equivalent amounts of genomic DNA were loaded in each lane. (1-5) TRF length of normal skin and (6-10) keloid specimens.,1471-2350-10-110-2
PMC2774319,Figure 3,"ROS generation. Intracellular ROS generation was determined by measuring the fluorescence intensity of the oxidation-sensitive fluorescein DCFH-DA of fibroblasts cell culture from the 20 normal and keloid specimens respectively in time course experiments at 48, 72 and 96 hours. The histogram shows the mean values ± SD of ROS generation obtained by analysis of three separate experiments. * P < 0.05",1471-2350-10-110-3
PMC2774319,Figure 4,ROS and telomere length correlation. Relationship between ROS generation and telomere length in keloids. Data shown were obtained from 20 keloid patients (r = -0.94) P < 0.01.,1471-2350-10-110-4
PMC2851107,Figure 1,Illustration of the lesional sites of keloids taken in this study.,eplasty10e24_fig1
PMC2851107,Figure 2,"Flowchart summarizing steps taken and findings in this study. cDNA indicates complementary DNA; RPL32, ribosomal protein L32; RT-qPCR, reverse-transcription quantitative polymerase chain reaction; and SDHA, succinate dehydrogenase complex subunit A.",eplasty10e24_fig2
PMC2851107,Figure 3,"Functional clustering of the genes present within the keloid susceptibility loci. Selected genes present within keloid susceptibility loci, 7p11 and 2q23, have been functionally clustered using DAVID Bioinformatics Resources 2008 Functional Annotation Tool. The genes are separated into 9 separated category, and at least 1 gene from each categories has been selected for downstream quantitative polymerase chain reaction analysis. The selected genes are marked with a box around them. EGFR indicates epidermal growth factor receptor; BIN1, bridging integrator 1; LIMS2, LIM and senescent cell antigen-like domains 2; MAP3K2, mitogen-activated protein kinase kinase kinase 2; TNFAIP6, tumor necrosis factor-α inducible protein 6; ACVR2A, activin receptor IIA; DPP10, inactive dipeptidyl peptidase 10; and MYO7B, myosin VIIB.",eplasty10e24_fig3
PMC2851107,Figure 4,"Relative gene expression levels in all samples for 5 genes that are highly upregulated in keloid margin. Significant upregulation have been observed in the following 5 genes in biopsies of keloid margin. However, this is not observed in the fibroblast culture equivalents. ACAN indicates aggrecan; ASPN, asporin; INHBA, inhibin, beta A; TNFAIP6, tumor necrosis factor-α inducible protein 6; and C5orf13, chromosome 5 open reading frame 13.",eplasty10e24_fig4
PMC3504979,Figure 1,"Haematoxylin and eosin (H&E) staining. Unscarred skin (a) with an undulating dermal-epidermal junction (white arrow) and haphazardly arranged dermal collagen bundles (black arrow). A normal scar (b) with a flattened epidermis (white arrow) and thin strand-like collagen bundles (black arrow) parallel to the epidermis. A keloid scar (c) with flattened epidermis (white arrow) and thin, parallel strand-like collagen bundles (black arrow) in the superficial dermis. Emigrant lymphocytes were seen in the dermis around vascular structures in all three tissue types (blue arrows). Hair follicles (d) consist of an internal (black arrow) and external root sheath (white arrow); a sebaceous gland (e) containing sebocytes (black arrows) filled with abundant lipid droplets and thin strands of cytoplasm; and an eccrine gland (f) with several cross sections of a coiled duct (black arrows) in unscarred skin. A low magnification view of a keloid scar (g) showing a flattened epidermis, thin strand-like collagen bundles in the SD and thick bundles of collagen arranged in a haphazard orientation within the actual KL in the reticular dermis. The central region of a KL (h) shows a high density of cells interspersed between the thick bundles of collagen (black arrows). The central region of another KL (I) shows thinner bundles of collagen arranged in a reticular pattern (black arrows). (Ep: epidermis; D: dermis). Scale bars: 100 μm (Original magnification a–f,h,i: 20×; g: 10×).",jdv0025-0317-f1
PMC3504979,Figure 2,"Immunofluorescent staining of unscarred skin. A combined image (a) is shown for HA (green), TSG-6 (red) and cell nuclei (blue) together with single filter images for TSG-6 (c), and HA (d). The negative control slide (b) was treated with the RAH-1 pre-immune serum. There was pericellular localization of HA in the epidermis and diffuse HA staining in the dermis. TSG-6 staining (a) was associated with keratinocytes in the epidermis and with fibroblasts (orange arrow), endothelial cells (white arrow) and perivascular lymphocytic cells (yellow arrow) in the dermis. Scale bars: 100 μm (Original magnification: 20×).",jdv0025-0317-f2
PMC3504979,Figure 3,"Immunofluorescent staining of skin appendages in unscarred skin. Combined images are shown for HA (green; a–l) with TSG-6 (red; a–c), HC1 (red; d–f), HC2 (red; g–i) or bikunin (red; j–l) and cell nuclei (blue). The negative control slides (m–o) were treated with the RAH-1 pre-immune serum; identical results were obtained for slides treated with the pre-immune sera corresponding to the antisera specific for HC1, HC2 and bikunin (not shown). The highest levels of HA staining (white arrows in a–c) were associated with the external aspects of hair follicle, intercellular space of external root sheaths and inner aspect of internal root sheaths (a), the external aspects and central parts of sebaceous glands (b) and the external aspects of eccrine sweat glands (c). TSG-6 staining (yellow arrows) was associated with the hair follicular cells (a), sebocytes (b) and secretory epithelial cells of eccrine sweat glands (c). Similar staining patterns were seen for HC1 (d–f), HC2 (g–i) and bikunin (j–l). Scale bars: 100 μm (Original magnification: 20×).",jdv0025-0317-f3
PMC3504979,Figure 5,"Immunofluorescent staining of keloid lesions within the reticular dermis. Combined images are shown for HA (green; a–d) with TSG-6 (red; a), HC1 (red; b), HC2 (red; c) or bikunin (red; d) and cell nuclei (blue). Reticular HA staining was seen between the thick bundles of collagen. Staining for TSG-6 (a), HC1 (b), HC2 (c) and bikunin (d) were localised to keloid fibroblasts (orange arrows). Scale bars: 100 μm (Original magnification: 20×).",jdv0025-0317-f5
PMC3504979,Figure 4,"Immunofluorescent staining of unscarred skin, normal scars and keloid scars. Combined images are shown for HA (green; a–l) with TSG-6 (red; a–c), HC1 (red; d–f), HC2 (red; g–i) or bikunin (red; j–l) and cell nuclei (blue). The negative control slides (m–o) were treated with the RAH-1 pre-immune serum; identical results were obtained for slides treated with the pre-immune sera corresponding to the antisera specific for HC1, HC2 and bikunin (not shown). In unscarred skin (a,d,g,j) there was pericellular localisation of HA in the epidermis and diffuse HA staining in the dermis. In normal scars (b,e,h,k), and keloid scars (c,f,i,l) there was pericellular epidermal and strand-like dermal staining for HA. TSG-6 staining was associated with keratinocytes in the epidermis and with fibroblasts (orange arrows) and endothelial cells (white arrows) in unscarred skin (a) and normal scars (b) and keloid scars (c) as well as with perivascular lymphocytic cells (yellow arrows) in unscarred skin (a) and normal scars (b). Similar staining patterns were seen for HC1 (d–f), HC2 (g–i) and bikunin (j–l), except that there was increased staining in the keratin layers of unscarred skin and normal scars (cyan arrows). Scale bars: 100 μm (Original magnification: 20×).",jdv0025-0317-f4
PMC3504979,Figure 6,"Quantification of TSG-6 staining intensity in unscarred skin (n = 3), normal scars and (n = 6) keloid scars (n = 7). Data are represented as mean staining intensity ± 2 x S.E.M. In all skin types there was significantly less TSG-6 detectable in the dermis compared to the epidermis (*); P = 0.029, P < 0.001 and P = 0.004 for unscarred skin, normal scars and keloid scars, respectively. There were no significant differences between the intensities of TSG-6 immunostaining either in the epidermis or in the dermis (immediately above lesions) when comparing unscarred skin, normal scars and keloid scars.",jdv0025-0317-f6
PMC3504979,Figure 7,"Quantification of TSG-6 staining intensity in unscarred skin dermis (n = 3), and in the centres of normal scars (n = 6) and keloid scars (n = 7). Data are represented as mean staining intensity ± 2 x S.E.M. TSG-6 immunostaining was significantly reduced in keloid lesions (P = 0.017), but not in normal scar lesions (P = 0.08), compared to unscarred skin dermis. * indicates P < 0.05.",jdv0025-0317-f7
PMC3504979,Figure 8,"Quantification of HA staining intensity in unscarred skin (n = 3), normal scars (n = 6) and keloid scars (n = 7). Data are represented as mean staining intensity ± 2 x S.E.M. There was significantly less HA (*) detectable in the dermis compared to the epidermis of normal scars (P = 0.004). The reduced HA staining in unscarred skin epidermis compared with unscarred skin dermis staining was not significant (P = 0.086). There was no significant difference between HA staining intensities of keloid epidermis and keloid dermis. Keloid dermis showed significantly reduced staining for HA (*) compared with unscarred skin (P = 0.04) and normal scar dermis (P = 0.003).",jdv0025-0317-f8
PMC2920008,Fig. 1,Gross specimen sectioned to reveal dense whitish fibrous stroma in diabetic mastopathy.,cro0003-0245-f01
PMC2920008,Fig. 2,Histopathology showing lymphocytic ductitis on HE stain.,cro0003-0245-f02
PMC2920008,Fig. 3,Histopathology showing keloid-like stromal fibrosis with scattered myofibroblasts.,cro0003-0245-f03
PMC2920008,Fig. 4,Histopathology showing perivascular lymphocytic infiltration.,cro0003-0245-f04
PMC3009623,Figure 1,"Keloid scar 4 years post op. Keloid scarring at site of previous median sternotomy, chest drains and temporary pacing wires.",1749-8090-5-122-1
PMC3009623,Figure 2,Immediately post surgical excision. Surgical excision of scar and sternal wires removal was performed with satisfactory result.,1749-8090-5-122-2
PMC3009623,Figure 3,Day 3 post excision.,1749-8090-5-122-3
PMC3009623,Figure 4,6 weeks post excision.,1749-8090-5-122-4
PMC3009623,Figure 5,9 months post excision. Hypertrophy has recurred however the result is more aesthetically acceptable than the original keloid scar.,1749-8090-5-122-5
PMC3019047,Figure 1,"Granulation tissue with inflammatory cells and congested blood vessels; hematoxylin–eosin color (objective 40x)
",JMedLife-03-122-g001
PMC3019047,Figure 2,"Keloid with abnormally large collagen fibers and large fibroblasts; hematoxylin–eosin color (objective 40x).The healing evolution can be deviated to an intense maturation with an ‘old’, atrophic scar, or to an incomplete maturation and the result is a hypertrophic or a keloid scar.
",JMedLife-03-122-g002
PMC3019047,Figure 3,"Atrophic scar in a 28–year–old man, after losing 20 kg
",JMedLife-03-122-g003
PMC3019047,Figure 4,"Retractile scar after a hypertrophic scar, in a 19–year–old girl, operated at 4 years old
",JMedLife-03-122-g004
PMC3019047,Figure 5,"Keloid scar after acneea vulgaris
",JMedLife-03-122-g005
PMC3019047,Figure 6,"Fascicles of collagen fibers (keloid scar); Philips 206 S electron microscope
",JMedLife-03-122-g006
PMC3019047,Figure 7,"Keloid scar–hematoxylin–eosin color, optical microscopy [Novex Holland optical microscope, Carfem Electronic Ltd]
",JMedLife-03-122-g007
