pmid,pmcid,title,journal,insert_time,has_targz,disease
23259072,PMC3521402,Is There an Association between Keloids and Blood Groups?,ISRN Dermatol,2023-12-17-22-03-14,True,Match
23303455,PMC3631609,Potent dual inhibitors of TORC1 and TORC2 complexes (KU-0063794 and KU-0068650) demonstrate in vitro and ex vivo anti-keloid scar activity.,J Invest Dermatol,2023-12-17-22-03-14,True,Match
23466681,PMC3573822,Febrile ulceronecrotic mucha habermann disease: case report of a dark-skinned patient.,Case Rep Dermatol,2023-12-17-22-03-14,True,NotMatch
23471552,PMC3590592,Identification and characterization of Wnt signaling pathway in keloid pathogenesis.,Int J Med Sci,2023-12-17-22-03-14,True,Match
23539017,PMC3699952,Umbilical endometriosis: report of a case and its dermoscopic features.,An Bras Dermatol,2023-12-17-22-03-14,True,NotMatch
23560128,PMC3612903,[Pseudo-keloid lesion revealing a cutaneous and pulmonary sarcoidosis].,Pan Afr Med J,2023-12-17-22-03-14,True,Match
23565412,PMC3603060,Enlarged hands and feet - Not always acromegaly.,Indian J Endocrinol Metab,2023-12-17-22-03-14,True,NotMatch
23573334,PMC3593337,The Use of EZ Derm® in Partial-Thickness Burns: An Institutional Review of 157 Patients.,Eplasty,2023-12-17-22-03-14,True,NotMatch
23634948,PMC3653711,Roles of lipid metabolism in keloid development.,Lipids Health Dis,2023-12-17-22-03-14,True,Match
23667473,PMC3646817,Association study confirmed susceptibility loci with keloid in the Chinese Han population.,PLoS One,2023-12-17-22-03-14,True,Match
23672502,PMC3822886,Mechanobiological dysregulation of the epidermis and dermis in skin disorders and in degeneration.,J Cell Mol Med,2023-12-17-22-03-14,True,NotMatch
23793202,PMC3754370,Results of a combination of bleomycin and triamcinolone acetonide in the treatment of keloids and hypertrophic scars.,An Bras Dermatol,2023-12-17-22-03-14,True,Match
23798844,PMC3687166,Keloid: A case report and review of pathophysiology and differences between keloid and hypertrophic scars.,J Oral Maxillofac Pathol,2023-12-17-22-03-14,True,Match
23837108,PMC3677673,CASE REPORT Total Management of a Severe Case of Systemic Keloids Associated With High Blood Pressure (Hypertension): Clinical Symptoms of Keloids May Be Aggravated by Hypertension.,Eplasty,2023-12-17-22-03-14,True,Match
23843705,PMC3702244,Female genital mutilation/cutting in The Gambia: long-term health consequences and complications during delivery and for the newborn.,Int J Womens Health,2023-12-17-22-03-14,True,NotMatch
23856363,PMC3717136,Clinical features and outcomes of foot keloids treated using complete surgical excision and full thickness skin grafting followed by corticosteroid injections.,J Foot Ankle Res,2023-12-17-22-03-14,True,Match
23936718,PMC3713321,Diabetic mastopathy: an uncommon complication of diabetes mellitus.,Case Rep Surg,2023-12-17-22-03-14,True,NotMatch
24003272,PMC3756194,Effects of Xanthium stramarium and Psoralea corylifolia Extracts Combined with UVA1 Irradiation on the Cell Proliferation and TGF-β1 Expression of Keloid Fibroblasts.,Ann Dermatol,2023-12-17-22-03-14,True,Match
24003285,PMC3756207,The efficacy of complete surgical excision of keloid and piercing sinus tract on earlobe keloid.,Ann Dermatol,2023-12-17-22-03-14,True,Match
24198445,PMC3806231,Proliferative vitreoretinopathy after eye injuries: an overexpression of growth factors and cytokines leading to a retinal keloid.,Mediators Inflamm,2023-12-17-22-03-14,True,Match
24250248,PMC3831116,Asiatic acid isolated from Centella asiatica inhibits TGF-β1-induced collagen expression in human keloid fibroblasts via PPAR-γ activation.,Int J Biol Sci,2023-12-17-22-03-14,True,Match
24254957,PMC3889307,Efficacy and safety of an advanced formula silicone gel for prevention of post-operative scars.,Dermatol Ther (Heidelb),2023-12-17-22-03-14,True,NotMatch
24260741,PMC3821890,Proteomic profiling reveals upregulated protein expression of hsp70 in keloids.,Biomed Res Int,2023-12-17-22-03-14,True,Match
24348987,PMC3857170,Site-specific keloid fibroblasts alter the behaviour of normal skin and normal scar fibroblasts through paracrine signalling.,PLoS One,2023-12-17-22-03-14,True,Match
24354714,PMC3878407,Intralesional cryotherapy versus excision and corticosteroids or brachytherapy for keloid treatment: study protocol for a randomised controlled trial.,Trials,2023-12-17-22-03-14,True,Match
24386410,PMC3874041,Keloids and ultrasound detected fibroids in young African American women.,PLoS One,2023-12-17-22-03-14,True,Match
24459346,PMC3897101,Treatment of non-healing sternum wound after open-heart surgery with allogenic platelet-rich plasma and fibrin glue-preliminary outcomes.,Indian J Plast Surg,2023-12-17-22-03-14,True,NotMatch
24616811,PMC3927749,Surgical excision with forehead flap as single modality treatment for Basal cell cancer of central face: single institutional experience of 50 cases.,J Skin Cancer,2023-12-17-22-03-14,True,NotMatch
24653746,PMC3933224,Recommendations for the use of leeches in reconstructive plastic surgery.,Evid Based Complement Alternat Med,2023-12-17-22-03-14,True,NotMatch
24653863,PMC3936533,Clinical analysis of auricular benign masses.,Korean J Audiol,2023-12-17-22-03-14,True,NotMatch
24653888,PMC3936665,Clinical characteristics of auricular keloids treated with surgical excision.,Korean J Audiol,2023-12-17-22-03-14,True,Match
24665417,PMC3961606,Analysis of frequency of use of different scar assessment scales based on the scar condition and treatment method.,Arch Plast Surg,2023-12-17-22-03-14,True,NotMatch
24669141,PMC3959036,Refractive surgery in systemic and autoimmune disease.,Middle East Afr J Ophthalmol,2023-12-17-22-03-14,True,NotMatch
24719725,PMC3965858,Studying intense pulsed light method along with corticosteroid injection in treating keloid scars.,Iran Red Crescent Med J,2023-12-17-22-03-14,True,Match
24750541,PMC4369123,"Human hypertrophic and keloid scar models: principles, limitations and future challenges from a tissue engineering perspective.",Exp Dermatol,2023-12-17-22-03-14,True,Match
24801475,PMC4202283,Adjuvant single-fraction radiotherapy is safe and effective for intractable keloids.,J Radiat Res,2023-12-17-22-03-14,True,Match
24882968,PMC4037666,Pilot Study of the Efficacy of 578 nm Copper Bromide Laser Combined with Intralesional Corticosteroid Injection for Treatment of Keloids and Hypertrophic Scars.,Ann Dermatol,2023-12-17-22-03-14,True,Match
24917899,PMC4022147,"Catch 22, giant congenital melanocytic nevus in a florid keloid former.",Eplasty,2023-12-17-22-03-14,True,Match
24932073,PMC4055805,Overview of surgical scar prevention and management.,J Korean Med Sci,2023-12-17-22-03-14,True,NotMatch
24966632,PMC4069643,Notch intracellular domain expression in various skin fibroproliferative diseases.,Ann Dermatol,2023-12-17-22-03-14,True,NotMatch
24966708,PMC4041180,Dermatologic conditions in teenage adolescents in Nigeria.,Adolesc Health Med Ther,2023-12-17-22-03-14,True,NotMatch
25009595,PMC4079439,"Treatment of life-threatening wounds with a combination of allogenic platelet-rich plasma, fibrin glue and collagen matrix, and a literature review.",Exp Ther Med,2023-12-17-22-03-14,True,NotMatch
25013550,PMC4090978,Magnet-retained Prophylactic Appliance for Post-excisional Pressure Therapy and Custom-made Acrylic Therapeutic Pressure Appliance for Auricular Keloid: A Clinical Report.,J Surg Tech Case Rep,2023-12-17-22-03-14,True,Match
25097479,PMC4112245,Hypertrophic scars in a patient with Turner's syndrome treated with recombinant growth hormone.,Postepy Dermatol Alergol,2023-12-17-22-03-14,True,NotMatch
25136210,PMC4134660,Efficacy of triple therapy in auricular keloids.,J Cutan Aesthet Surg,2023-12-17-22-03-14,True,Match
25154292,PMC4232319,Expression of insulin-like growth factor-1 receptor in keloid and hypertrophic scar.,Clin Exp Dermatol,2023-12-17-22-03-14,True,Match
25182071,PMC4158348,Recruitment of Yoruba families from Nigeria for genetic research: experience from a multisite keloid study.,BMC Med Ethics,2023-12-17-22-03-14,True,Match
25184083,PMC4145513,Custom made pressure appliance for presurgical sustained compression of auricular keloid.,Ann Med Health Sci Res,2023-12-17-22-03-14,True,Match
25206453,PMC4145962,Mechanical tension promotes skin nerve regeneration by upregulating nerve growth factor expression.,Neural Regen Res,2023-12-17-22-03-14,True,NotMatch
25276803,PMC4167959,Unconventional use of intense pulsed light.,Biomed Res Int,2023-12-17-22-03-14,True,NotMatch
25324653,PMC4198588,Keloids and hypertrophic scars: characteristic vascular structures visualized by using dermoscopy.,Ann Dermatol,2023-12-17-22-03-14,True,Match
25324663,PMC4198598,Dermatofibrosarcoma protuberans on the chest with a variety of clinical features masquerading as a keloid: is the disease really protuberant?,Ann Dermatol,2023-12-17-22-03-14,True,Match
25328400,PMC4199563,"Lobomycosis: epidemiology, clinical presentation, and management options.",Ther Clin Risk Manag,2023-12-17-22-03-14,True,NotMatch
25328513,PMC4190122,"The preliminary study of effects of tolfenamic Acid on cell proliferation, cell apoptosis, and intracellular collagen deposition in keloid fibroblasts in vitro.",Dermatol Res Pract,2023-12-17-22-03-14,True,Match
25343939,PMC4289516,The effects of Wubeizi ointment on the proliferation of keloid-derived fibroblasts.,Cell Biochem Biophys,2023-12-17-22-03-14,True,Match
25350781,PMC4220586,Association of the plasminogen activator inhibitor-1 (PAI-1) Gene -675 4G/5G and -844 A/G promoter polymorphism with risk of keloid in a Chinese Han population.,Med Sci Monit,2023-12-17-22-03-14,True,Match
25369801,PMC4262479,"Upregulated periostin promotes angiogenesis in keloids through activation of the ERK 1/2 and focal adhesion kinase pathways, as well as the upregulated expression of VEGF and angiopoietin‑1.",Mol Med Rep,2023-12-17-22-03-14,True,Match
25386259,PMC4211483,Garlic in dermatology.,Dermatol Reports,2023-12-17-22-03-14,True,NotMatch
25386267,PMC4211531,Eruptive keloids after chickenpox.,Dermatol Reports,2023-12-17-22-03-14,True,Match
25396172,PMC4228202,Recent developments in the use of intralesional injections keloid treatment.,Arch Plast Surg,2023-12-17-22-03-14,True,Match
25426369,PMC4229290,A toe keloid after syndactyly release treated with surgical excision and intralesional steroid injection.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
25436057,PMC4240495,Endoscopic-Assisted Total Thyroidectomy via Lateral Keloid Scar Incision.,Clin Exp Otorhinolaryngol,2023-12-17-22-03-14,True,Match
25489509,PMC4238340,Surgical excision followed by low dose rate radiotherapy in the management of resistant keloids.,World J Plast Surg,2023-12-17-22-03-14,True,Match
25548644,PMC4270724,Itch itch with not a wink of sleep.,Clin Case Rep,2023-12-17-22-03-14,True,NotMatch
25587504,PMC4292252,Severe Acute Radiodermatitis in a Keloid Patient with Takayasu's Arteritis.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
25587506,PMC4292254,Nd:YAG Laser Treatment for Keloids and Hypertrophic Scars: An Analysis of 102 Cases.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
25685931,PMC4466014,Keloid Pathogenesis: Potential Role of Cellular Fibronectin with the EDA Domain.,J Invest Dermatol,2023-12-17-22-03-14,True,Match
25709489,PMC4329995,New approach to the understanding of keloid: psychoneuroimmune-endocrine aspects.,Clin Cosmet Investig Dermatol,2023-12-17-22-03-14,True,Match
25712143,PMC4744777,An abnormality in glucocorticoid receptor expression differentiates steroid responders from nonresponders in keloid disease.,Br J Dermatol,2023-12-17-22-03-14,True,Match
25777304,PMC4380122,Keloid-derived keratinocytes acquire a fibroblast-like appearance and an enhanced invasive capacity in a hypoxic microenvironment in vitro.,Int J Mol Med,2023-12-17-22-03-14,True,Match
25831004,PMC4371683,Lacaziosis - unusual clinical presentation.,An Bras Dermatol,2023-12-17-22-03-14,True,NotMatch
25984317,PMC4427380,Natural ear rings.,Clin Case Rep,2023-12-17-22-03-14,True,NotMatch
25991935,PMC4432555,Treatment of retroauricular keloids: Revision of cases treated at the ENT service of HC/UFPR.,Int Arch Otorhinolaryngol,2023-12-17-22-03-14,True,Match
26044054,PMC4506744,A comprehensive evidence-based review on the role of topicals and dressings in the management of skin scarring.,Arch Dermatol Res,2023-12-17-22-03-14,True,NotMatch
26074660,PMC4446486,Genome-Wide Scan for Methylation Profiles in Keloids.,Dis Markers,2023-12-17-22-03-14,True,Match
26157288,PMC4477373,Transforming growth factor-β1 and TGF-β2 act synergistically in the fibrotic pathway in oral submucous fibrosis: An immunohistochemical observation.,Indian J Med Paediatr Oncol,2023-12-17-22-03-14,True,NotMatch
26157314,PMC4477462,Solitary cylindroma of tragus of the ear mimicking a keloid.,J Cutan Aesthet Surg,2023-12-17-22-03-14,True,Match
26171258,PMC4478387,Subcutaneous Emphysema Induced by Cryotherapy: A Complication due to Previous Punctures.,Case Rep Dermatol Med,2023-12-17-22-03-14,True,NotMatch
26180726,PMC4494495,"High-mobility Group Box Protein-1, Matrix Metalloproteinases, and Vitamin D in Keloids and Hypertrophic Scars.",Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
26180738,PMC4494507,Intralesional Cryotherapy for the Treatment of Keloid Scars: Evaluating Effectiveness.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
26184327,PMC4598670,Advances in Skin Substitutes-Potential of Tissue Engineered Skin for Facilitating Anti-Fibrotic Healing.,J Funct Biomater,2023-12-17-22-03-14,True,NotMatch
26222816,PMC4496752,Pfannenstiel incision for intact specimen extraction in laparoscopic transperitoneal radical nephrectomy: a longitudinal prospective outcome study.,Clinics (Sao Paulo),2023-12-17-22-03-14,True,NotMatch
26224888,PMC4577000,Hypofractionated electron-beam radiation therapy for keloids: retrospective study of 568 cases with 834 lesions.,J Radiat Res,2023-12-17-22-03-14,True,Match
26236447,PMC4500869,The Use of Chemotherapeutics for the Treatment of Keloid Scars.,Dermatol Reports,2023-12-17-22-03-14,True,Match
26248335,PMC4527711,Normal Human Lung Epithelial Cells Inhibit Transforming Growth Factor-β Induced Myofibroblast Differentiation via Prostaglandin E2.,PLoS One,2023-12-17-22-03-14,True,NotMatch
26263555,PMC4532469,LTBP-2 Has a Single High-Affinity Binding Site for FGF-2 and Blocks FGF-2-Induced Cell Proliferation.,PLoS One,2023-12-17-22-03-14,True,NotMatch
26301129,PMC4527614,Surgical Excision with Adjuvant Irradiation for Treatment of Keloid Scars: A Systematic Review.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
26301153,PMC4527638,The Shear Wave Velocity on Elastography Correlates with the Clinical Symptoms and Histopathological Features of Keloids.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
26336434,PMC4283882,Genetic basis of keloid formation in wounds after cardiac surgery.,Kardiochir Torakochirurgia Pol,2023-12-17-22-03-14,True,Match
26351423,PMC4560309,A Case of Multiple Spontaneous Keloid Scars.,Case Rep Dermatol,2023-12-17-22-03-14,True,Match
26357464,PMC4560513,Role of chymase in the local renin-angiotensin system in keloids: inhibition of chymase may be an effective therapeutic approach to treat keloids.,Drug Des Devel Ther,2023-12-17-22-03-14,True,Match
26391582,PMC4578559,Ingenol mebutate treatment in keloids.,BMC Res Notes,2023-12-17-22-03-14,True,Match
26430630,PMC4579170,Radiation Therapy Following Total Keloidectomy: A Retrospective Study over 11 Years.,Arch Plast Surg,2023-12-17-22-03-14,True,Match
26446645,PMC4630051,Hsp70 Knockdown by siRNA Decreased Collagen Production in Keloid Fibroblasts.,Yonsei Med J,2023-12-17-22-03-14,True,Match
26495212,PMC4560232,A Pentagram Suture Technique for Closing Tumor Resection Sites in the Face.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,NotMatch
26495233,PMC4596445,Tissue Inhibitor of Metalloproteinase-2 Suppresses Collagen Synthesis in Cultured Keloid Fibroblasts.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
26512164,PMC4622884,Oxidative Damage and Nuclear Factor Erythroid 2-Related Factor 2 Protein Expression in Normal Skin and Keloid Tissue.,Ann Dermatol,2023-12-17-22-03-14,True,Match
26527968,PMC4462461,Ear keloids: a review and update of treatment options.,Clujul Med,2023-12-17-22-03-14,True,Match
26677295,PMC4681221,The Association between Atopic Disorders and Keloids: A Case-control Study.,Indian J Dermatol,2023-12-17-22-03-14,True,Match
26697236,PMC4677178,Keloidal Scleroderma: Case Report and Review.,Case Rep Dermatol Med,2023-12-17-22-03-14,True,Match
26839566,PMC4709788,The Immunomodulatory Effects of Mesenchymal Stem Cells in Prevention or Treatment of Excessive Scars.,Stem Cells Int,2023-12-17-22-03-14,True,NotMatch
26933284,PMC4750263,Simple device to determine the pressure applied by pressure clips for the treatment of earlobe keloids.,Indian J Plast Surg,2023-12-17-22-03-14,True,Match
26955137,PMC4763649,Dermatofibroma: Atypical Presentations.,Indian J Dermatol,2023-12-17-22-03-14,True,NotMatch
26982790,PMC4782658,Surgical management for large chest keloids with internal mammary artery perforator flap.,An Bras Dermatol,2023-12-17-22-03-14,True,Match
26986142,PMC4839923,Chemokine-Like Factor 1 (CKLF-1) is Overexpressed in Keloid Patients: A Potential Indicating Factor for Keloid-Predisposed Individuals.,Medicine (Baltimore),2023-12-17-22-03-14,True,Match
27051701,PMC4808699,Eruptive keloids associated with aromatase inhibitor therapy.,JAAD Case Rep,2023-12-17-22-03-14,True,Match
27090737,PMC4835760,Knockdown of lncRNA-ATB suppresses autocrine secretion of TGF-β2 by targeting ZNF217 via miR-200c in keloid fibroblasts.,Sci Rep,2023-12-17-22-03-14,True,Match
27104100,PMC4801097,An Innovative Approach to Dissecting Keloid Disease Leading to Identification of the Retinoic Acid Pathway as a Potential Therapeutic Target.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
27105629,PMC4906112,5-Fluorouracil in the Treatment of Keloids and Hypertrophic Scars: A Comprehensive Review of the Literature.,Dermatol Ther (Heidelb),2023-12-17-22-03-14,True,Match
27294059,PMC4886596,"Neurofibromatosis, Down's syndrome, and acquired abnormalities.",Indian Dermatol Online J,2023-12-17-22-03-14,True,NotMatch
27294186,PMC4890078,Umbilical endometriosis mistaken for a keloid in a premenopausal woman of Caribbean descent.,JAAD Case Rep,2023-12-17-22-03-14,True,Match
27300360,PMC4915758,"Keloid Management: A Retrospective Case Review on a New Approach Using Surgical Excision, Platelet-Rich Plasma, and In-office Superficial Photon X-ray Radiation Therapy.",Adv Skin Wound Care,2023-12-17-22-03-14,True,Match
27339758,PMC5052317,Sorafenib exerts an anti-keloid activity by antagonizing TGF-β/Smad and MAPK/ERK signaling pathways.,J Mol Med (Berl),2023-12-17-22-03-14,True,Match
27347290,PMC4907764,[External branch spinal nerve paralysis on keloid scar].,Pan Afr Med J,2023-12-17-22-03-14,True,Match
27398012,PMC4924407,Surgical Outcome in Patients Taking Concomitant or Recent Intake of Oral Isotretinoin: A Multicentric Study-ISO-AIMS Study.,J Cutan Aesthet Surg,2023-12-17-22-03-14,True,NotMatch
27484782,PMC4971661,"A single-blind, dose escalation, phase I study of high-fluence light-emitting diode-red light (LED-RL) on human skin: study protocol for a randomized controlled trial.",Trials,2023-12-17-22-03-14,True,NotMatch
27536142,PMC4976908,Cutaneous basal cell carcinoma arising within a keloid scar: a case report.,Onco Targets Ther,2023-12-17-22-03-14,True,Match
27554193,PMC4995376,TGF-β1 promotes scar fibroblasts proliferation and transdifferentiation via up-regulating MicroRNA-21.,Sci Rep,2023-12-17-22-03-14,True,NotMatch
27574660,PMC4964100,Intralesional injection treatment of hypertrophic scars and keloids: a systematic review regarding outcomes.,Burns Trauma,2023-12-17-22-03-14,True,Match
27574697,PMC4994224,Partial epithelial-mesenchymal transition in keloid scars: regulation of keloid keratinocyte gene expression by transforming growth factor-β1.,Burns Trauma,2023-12-17-22-03-14,True,Match
27583896,PMC5008580,Algorithm of chest wall keloid treatment.,Medicine (Baltimore),2023-12-17-22-03-14,True,Match
27596120,PMC5011940,MiR-21-5p Links Epithelial-Mesenchymal Transition Phenotype with Stem-Like Cell Signatures via AKT Signaling in Keloid Keratinocytes.,Sci Rep,2023-12-17-22-03-14,True,Match
27646558,PMC5028955,Risk factors of keloids in Syrians.,BMC Dermatol,2023-12-17-22-03-14,True,Match
27694104,PMC5155526,Regulatory effects of electronic beam irradiation on mir-21/smad7-mediated collagen I synthesis in keloid-derived fibroblasts.,Biol Open,2023-12-17-22-03-14,True,Match
27757357,PMC5055023,Reconstruction after Anterior Chest Wall Keloid Resection Using Internal Mammary Artery Perforator Propeller Flaps.,Plast Reconstr Surg Glob Open,2023-12-17-22-03-14,True,Match
27812490,PMC5079190,Comparing Two Methods of Cryotherapy and Intense Pulsed Light with Triamcinolone Injection in the Treatment of Keloid and Hypertrophic Scars: A Clinical Trial.,Osong Public Health Res Perspect,2023-12-17-22-03-14,True,Match
27829382,PMC5103332,Corneal keloid: four case reports of clinicopathological features and surgical outcome.,BMC Ophthalmol,2023-12-17-22-03-14,True,Match
27830056,PMC5081162,Neck keloids: evaluation of risk factors and recommendation for keloid staging system.,F1000Res,2023-12-17-22-03-14,True,Match
27843936,PMC5098087,The Biomechanics and Optimization of the Needle-Syringe System for Injecting Triamcinolone Acetonide into Keloids.,J Med Eng,2023-12-17-22-03-14,True,Match
27877046,PMC5108599,Comparative effect and safety of verapamil in keloid and hypertrophic scar treatment: a meta-analysis.,Ther Clin Risk Manag,2023-12-17-22-03-14,True,Match
