pmid,pmcid,title,journal,insert_time
27351221,PMC5217025,Ubiquitin-specific protease 2 decreases p53-dependent apoptosis in cutaneous T-cell lymphoma.,Oncotarget,2023-12-17-22-07-05
27437467,PMC4897041,Characteristics of Primary Cutaneous T-Cell Lymphoma in Iran: A 10-Year Retrospective Study.,Int Sch Res Notices,2023-12-17-22-07-05
27512205,PMC4966420,Folliculotropic Mycosis Fungoides in an Adolescent: A Rare Case.,Indian J Dermatol,2023-12-17-22-07-05
27540476,PMC4965697,An overview of cutaneous T cell lymphomas.,F1000Res,2023-12-17-22-07-05
27570814,PMC4992011,Amlodipine-induced hypersensitivity reaction mimicking CD30(+) mycosis fungoides.,JAAD Case Rep,2023-12-17-22-07-05
27570852,PMC5039616,Correlation between mycosis fungoides and pregnancy.,Saudi Med J,2023-12-17-22-07-05
27613297,PMC5120630,Dermoscopy in General Dermatology: A Practical Overview.,Dermatol Ther (Heidelb),2023-12-17-22-07-05
27688448,PMC5029244,Folliculotropic Mycosis Fungoides: Clinical and Histologic Features in Five Patients.,Indian J Dermatol,2023-12-17-22-07-05
27688458,PMC5029255,CD8-positive Mycosis Fungoides Masquerading as Pyoderma Gangrenosum.,Indian J Dermatol,2023-12-17-22-07-05
27717961,PMC5368200,Malignant inflammation in cutaneous T-cell lymphoma-a hostile takeover.,Semin Immunopathol,2023-12-17-22-07-05
27732942,PMC5342790,Doxycycline is an NF-κB inhibitor that induces apoptotic cell death in malignant T-cells.,Oncotarget,2023-12-17-22-07-05
27741114,PMC5072941,"Mycosis fungoides patient accompanied actinic keratosis, actinic keratosis with squamous cell carcinoma transformation, and porokeratosis after NBUVB therapy - 1st case report and review of the literature.",Medicine (Baltimore),2023-12-17-22-07-05
27746631,PMC5064181,Pityriasis Lichenoides-like Mycosis Fungoides: Clinical and Histologic Features and Response to Phototherapy.,Ann Dermatol,2023-12-17-22-07-05
27821903,PMC5086377,Proteomic Approaches to Biomarker Discovery in Cutaneous T-Cell Lymphoma.,Dis Markers,2023-12-17-22-07-05
27828842,PMC5106048,Mycosis fungoides staged by 18F-flurodeoxyglucose positron emission tomography/computed tomography: Case report and review of literature.,Medicine (Baltimore),2023-12-17-22-07-05
27891503,PMC5104736,TP53 Gene Status Affects Survival in Advanced Mycosis Fungoides.,Front Med (Lausanne),2023-12-17-22-07-05
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-07-05
27920681,PMC5126588,A Rare Case of Mycosis Fungoides in the Oral Cavity and Small Intestine Complicated by Perforation.,Case Rep Dermatol,2023-12-17-22-07-05
27951625,PMC5207369,Dosimetric comparison of intensity-modulated radiotherapy (IMRT) and volumetric modulated arc therapy (VMAT) in total scalp irradiation: a single institutional experience.,Radiat Oncol J,2023-12-17-22-07-05
27994839,PMC5136743,Romidepsin Controls Chronic Lymphocytic Leukemia in a Patient with Mycosis Fungoides.,Hematol Rep,2023-12-17-22-07-05
28025633,PMC5153468,Childhood Hypopigmented Mycosis Fungoides: A Rare Diagnosis.,Case Rep Pediatr,2023-12-17-22-07-05
28073814,PMC5256493,Donor-derived mycosis fungoides following reduced intensity haematopoietic stem cell transplantation from a matched unrelated donor.,BMJ Case Rep,2023-12-17-22-07-05
28074163,PMC5198150,Mycosis Fungoides of the Oral Cavity: Fungating Tumor Successfully Treated with Electron Beam Radiation and Maintenance Bexarotene.,Case Rep Dermatol Med,2023-12-17-22-07-05
28107479,PMC5249051,Apoptosis Induction and Gene Expression Profile Alterations of Cutaneous T-Cell Lymphoma Cells following Their Exposure to Bortezomib and Methotrexate.,PLoS One,2023-12-17-22-07-05
28128277,PMC5413429,Primary cutaneous aggressive epidermotropic cytotoxic T-cell lymphomas: reappraisal of a provisional entity in the 2016 WHO classification of cutaneous lymphomas.,Mod Pathol,2023-12-17-22-07-05
28222789,PMC5320629,Is CCNU (lomustine) valuable for treatment of cutaneous epitheliotropic lymphoma in dogs? A critically appraised topic.,BMC Vet Res,2023-12-17-22-07-05
28223751,PMC5318532,Secondary Cutaneous Amyloidosis in a Patient with Mycosis Fungoides.,Ann Dermatol,2023-12-17-22-07-05
28225962,PMC5312184,CD30-positive cutaneous lymphoma: report of four cases with an emphasis on clinicopathological correlations.,An Bras Dermatol,2023-12-17-22-07-05
28243625,PMC5320055,Sudden aggravated CD8(+) mycosis fungoides accompanied by hidden adenocarcinoma of the colon.,JAAD Case Rep,2023-12-17-22-07-05
28261650,PMC5315091,Cutaneous CD8+ Cytotoxic T-Cell Lymphoma Infiltrates: Clinicopathological Correlation and Outcome of 35 Cases.,Oncol Ther,2023-12-17-22-07-05
28300912,PMC5325011,Mycosis fungoides and Kaposi's sarcoma association in an HIV-negative patient.,An Bras Dermatol,2023-12-17-22-07-05
28301507,PMC5354275,TP53 alterations in primary and secondary Sézary syndrome: A diagnostic tool for the assessment of malignancy in patients with erythroderma.,PLoS One,2023-12-17-22-07-05
28400632,PMC5363136,Management Strategies for Mycosis Fungoides in India.,Indian J Dermatol,2023-12-17-22-07-05
28400633,PMC5363137,New Targeted Treatments for Cutaneous T-cell Lymphomas.,Indian J Dermatol,2023-12-17-22-07-05
28400635,PMC5363139,Oral and Cutaneous Lymphomas other than Mycosis Fungoides and Sézary Syndrome in a Mexican Cohort: Recategorization and Evaluation of International Geographical Disparities.,Indian J Dermatol,2023-12-17-22-07-05
