pmcid,label,caption,graphic,disease,modality
PMC3088931,Figure 4,"(a) Syringocystadenoma papilliferum over a pre-existing nevus-sebaceous; (b) Histopathology of syringocystadenoma papilliferum showing cystic invagination of surface epithelium with papillary folds (H & E stain, 100×)",IJD-56-33-g006,Match,Match
PMC3088931,Figure 5,"(a) Sebaceous hyperplasia in a 28-year-old male; (b) Histopathology of sebaceous hyperplasia large mature sebaceous lobules (H & E stain, 400×)",IJD-56-33-g007,NotMatch,Match
PMC3088931,Figure 6,"(a) Multiple vellus hair cyst on the forehead of a 35-year-old male; (b) Histopathology of multiple vellus hair cyst showing cystic structure in the dermis with hair shafts and keratin material in the lumen (H & E stain, 50×).",IJD-56-33-g008,NotMatch,Match
PMC3169502,Figure 1,"Histologic examination shows two different portions of tumor. The left lesion of the tumor shows syringocystadenoma papilliferum with papillomatous projection into the invaginations of the surface epithelium. The right lesion of the tumor reveals lipomatous tubular adenoma composed of double-layered tubular structure. (H&E, original magnification × 40).",1758-3284-3-36-1,Match,Match
PMC3169502,Figure 2,"The stroma of lipomatous tubular adenoma is composed of hyalinized fibrous tissue with intervening abundant adipocytes. ""Decapitation"" secretion is seen. (H&E, original magnification × 100).",1758-3284-3-36-2,NotMatch,Match
PMC3169502,Figure 3,"Immunohistochemical studies revealed bilayer different lining cells. Positivity for cytokeratin-7 (Figure 3A) and GCDFP-15 (Figure 3B) in the inner layers of cylindrical cells of the tubules were shown. Positivity for p63 (Figure 3C) and S-100 protein (Figure 3D) in the outer layers of cuboidal or flattened cells with myoepithelial differentiation were shown. (Immunohistochemical stain, original magnification × 100).",1758-3284-3-36-3,NotMatch,Match
PMC3229053,Fig. 1,An erythematous well-defined and papillomatous plaque with superficial erosion and crust on the left side of the lower back.,ad-23-S151-g001,NotMatch,NotMatch
PMC3229053,Fig. 2,"Views of the tumor. (A) The upper portion of the tumor had a cystic invagination that extends downward from the epidermis, and the lower portion exhibited islands of irregular-shaped tubular structures in the deep dermis at the excision specimen (H&E, ×20). (B) Two different epithelial cell layers lining the invaginated area and papillary projections in the upper portion of tumor. The luminal row consisted of high columnar cells showing active decapitation secretion, and the outer row consisted of small cuboidal cells. There was stromal infiltration of many plasma cells (H&E, ×400). (C) The numerous cystic and branching tubular structures in the dermis surrounded by a paucicellular fibrous stroma. The tubular structures have a dual or multilayered epithelium and the luminal cells showing evidence of active decapitation secretion in the dermis (H&E, ×100).",ad-23-S151-g002,NotMatch,Match
PMC3229058,Fig. 1,"1.3×1.2 cm-sized itchy, errythematous, lobulated nodule with a partially crusted surface on the left calf area.",ad-23-S175-g001,NotMatch,NotMatch
PMC3229058,Fig. 2,"Whole-mounted view of the lesion: Tumor is composed of two histologically distinct parts. The upper part shows syringocystadenoma papilliferum and the lower part shows tubular apocrine adenoma (H&E, scanning view).",ad-23-S175-g002,Match,Match
PMC3229058,Fig. 3,"Findings of the upper section of the lesion. Cystic invagination lined by glandular epithelium with papillary projections. The cystic invagination is connected to the skin surface through the infundibular epithelium (H&E, A: ×40, B: ×100).",ad-23-S175-g003,NotMatch,Match
PMC3229058,Fig. 4,"Findings of the lower part of the lesion. Variable sized tubular structures are seen. Amorphous material containing cellular fragments was observed in several lumina (H&E, A: ×40, B: ×100).",ad-23-S175-g004,NotMatch,Match
PMC3615882,Figure 1,"Clinical appearance before surgery.Notes: The photograph shows a large, sessile, moist, pinkish mass with a few hemorrhagic areas in the right lower abdomen.",ott-6-233Fig1,NotMatch,NotMatch
PMC3615882,Figure 2,"(A) Low power view showing a double-layered epithelial lining comprised of tubular structures, with dense plasma cells and lymphocyte infiltrate in the stroma (original magnification ×100); (B) High power view showing a double layer of epithelium lining the papillary surfaces, with a columnar layer on the luminal side and a cuboidal layer on the other (original magnification ×400).Note: Hematoxylin and eosin staining.",ott-6-233Fig2,NotMatch,Match
PMC3778789,Figure 1,Multiple skin colored papulonodular lesions on the left leg with thick crusts in the centre of upper two lesions,IJD-58-405b-g001,NotMatch,NotMatch
PMC3778789,Figure 2,"Photomicrograph showing papillomatosis of epidermis with cystic invagination and papillary projection (H and E, ×100)",IJD-58-405b-g002,NotMatch,Match
PMC3778789,Figure 3,"Photomicrograph displaying papillary projections and cystic invagination lined by two rows of cells (H and E, ×100)",IJD-58-405b-g003,NotMatch,Match
PMC3778789,Figure 4,"Photomicrograph depicting numerous plasma cells (H and E, ×400)",IJD-58-405b-g004,NotMatch,NotMatch
PMC3778814,Figure 1,Linear multiple erythematous papules and plaques with crusting on the right lower abdomen,IJD-58-409e-g001,NotMatch,NotMatch
PMC3778814,Figure 2,"(H and E, ×40) Cystic invagination of epidermis with papillary projection and ductal invaginations extending into the dermis",IJD-58-409e-g002,NotMatch,NotMatch
PMC3676980,Figure 1,"(a) Macroscopic appearance of the EAC polypoid mass with a hole in the center (arrow). (b) When the tumor was elevated, granular tissue was observed at the inferior wall of the EAC (arrow). A large plug of desquamated keratin was observed behind the lesion (asterisk). (c) The soft-tissue mass obstructing the slightly widened bony part of the EAC. (d) A soft-tissue window CT scan revealed the nonhomogenous structure of the tumor.",CRIM.OTOLARYNGOLOGY2013-541679.001,NotMatch,NotMatch
PMC3676980,Figure 2,"Histological appearance of the tumor, H&E stain. (a) Fragment of dermis with small irregular glands lined by a double-layered epithelium with micropapillary structures and focal squamous metaplasia. (b) Higher magnification of the tumor showing intraglandular micropapillary structures.",CRIM.OTOLARYNGOLOGY2013-541679.002,NotMatch,Match
PMC3676980,Figure 3,The final postoperative result shows an intact EAC without evidence of tumor recurrence.,CRIM.OTOLARYNGOLOGY2013-541679.003,NotMatch,NotMatch
PMC2990122,Figure 1,The mass on the left buttock was 20 × 10 × 4 cm in diameter and its surface was cauliflower-shaped with profuse exudates and ulceration. The skin around the mass colored brownish to purplish and had ulcers likely penetrating to the mass.,JSC2011-213406.001,NotMatch,Match
PMC2990122,Figure 2,The mass invaded into coccygeal bone and the rear side of rectum (arrow).,JSC2011-213406.002,NotMatch,NotMatch
PMC2990122,Figure 3,"Histologically, the tumor includes papilliform-acanthosis, a number of cancer pearls, and individual cell keratinization.",JSC2011-213406.003,NotMatch,NotMatch
PMC2990122,Figure 4,A washy red smooth nodule was noticed from the beneath of tumor after chemoradiation therapy. It was adjneent to the ulceration.,JSC2011-213406.004,NotMatch,NotMatch
PMC2990122,Figure 5,"According to the first extent of tumor, buttock skin was excised together with sacrococcyx, and rectum. Reconstructive surgery by musclocutaneous flap of abdominal rectus muscle and colostomy was performed.",JSC2011-213406.005,NotMatch,NotMatch
PMC2990122,Figure 6,"The excised specimen. The buttock skin, sacrococcyx and rectum were excised together.",JSC2011-213406.006,NotMatch,NotMatch
PMC2990122,Figure 7,The nodule appeared after chemoradiation therapy showed papilliform structure with invaginate to the dermis and the wall was consisted with two layers of epithelial cells. The outer layer of the epithelium was composed of cuboidal cells and the inner layer of columnar cells. Many plasma cells infiltrated to the interstitial area.,JSC2011-213406.007,NotMatch,NotMatch
PMC3981319,Figure 1,Clinical photograph (superior and lateral view).,cp-2012-3-e71-g001,NotMatch,NotMatch
PMC3981319,Figure 2,"Histology: A) Classic syringocystadenoma papilliferum (SCAP) (H&E stain, 100X magnification); B) Classic SCAP (H&E stain, 400X magnification); C) Carcinomatous change in SCAP (H&E Stain 100X magnification); D) Carcinomatous change in SCAP (H&E Stain 400X magnification); E) Sarcomatous change in SCAP (H&E Stain 100X magnification); F) Sarcomatous change in SCAP (H&E Stain 400X magnification).",cp-2012-3-e71-g002,Match,Match
PMC3981319,Figure 3,Immunohistochemistry: positive for: A) Pancytokeratin (400X); B) Epithelial membrane antigen; C) Vimentin.,cp-2012-3-e71-g003,NotMatch,Match
PMC4894802,FIGURE 1,"Positive and negative cases of mixed tumor. Top left (hematoxylin–eosin staining): tumor has 2-layered ductal structures within chondromyxoid stroma. Top right to bottom right (immunostaining): intensity grade 2+, 1+, and − are shown. In the positive case, only luminal cells are KIT positive.",ajd-37-0898-g002,NotMatch,NotMatch
PMC4894802,FIGURE 2,Normal sweat glands (top: eccrine gland and bottom: apocrine gland; hematoxylin–eosin staining and immunostaining). Secretory cells of both glands are KIT positive (right).,ajd-37-0898-g004,NotMatch,NotMatch
PMC4894802,FIGURE 3,Poroma (left: hematoxylin–eosin staining; right: immunostaining). Tumor cells (poroid cells) in sheet pattern are KIT positive.,ajd-37-0898-g006,NotMatch,NotMatch
PMC4894802,FIGURE 4,Spiradenoma (left: hematoxylin–eosin staining; right: immunostaining). Inner liminal cells are strongly KIT positive.,ajd-37-0898-g007,NotMatch,NotMatch
PMC4894802,FIGURE 5,Clear cell hidradenoma (left: hematoxylin–eosin staining; right: immunostaining). Tumor cells without glandular structure are KIT positive.,ajd-37-0898-g008,NotMatch,NotMatch
PMC4894802,FIGURE 6,Adenoid cystic carcinoma (left: hematoxylin–eosin staining; right: immunostaining). Most tumor cells surrounding the lumens are strongly KIT positive.,ajd-37-0898-g009,NotMatch,NotMatch
PMC4894802,FIGURE 7,Extramammary Paget disease (left: hematoxylin–eosin staining; right: immunostaining). Some Paget cells are KIT positive.,ajd-37-0898-g010,NotMatch,NotMatch
PMC4894802,FIGURE 8,Spiradenocarcinoma (left: hematoxylin–eosin staining; right: immunostaining). Tumor is composed of spiradenoma (top left) and invasive spiradenocarcinoma (bottom left). Spiradenocarcinoma is strongly KIT positive (right).,ajd-37-0898-g011,NotMatch,NotMatch
PMC4894802,FIGURE 9,"Mutational states of 24 tumors (from left to right: 10 mixed tumors, 10 spiradenomas, 4 syringomas). No mutation is detected in exons 9, 11, 13, and 17 of KIT.",ajd-37-0898-g012,NotMatch,NotMatch
PMC3887160,Fig. 1,Syringocystadenoma papilliferum in the superficial part of the lesion. Tubular apocrine adenoma and cystic dilate glands in the deeper part.,kjpathol-47-569-g001,Match,NotMatch
PMC3887160,Fig. 2,Syringocystadenoma papilliferum in the superficial part of the lesion. (A) Pigmented trichoblastoma and cystic dilate glands in the deeper part. (B) Pigmented trichoblastoma in the deeper part. (C) Typical features of syringocystadenoma papilliferum. (D) Pigmented trichoblastoma; lobules of basaloid aggregates with peripheral palisading.,kjpathol-47-569-g002,Match,NotMatch
PMC3887160,Fig. 3,Tumor of follicular infundibulum. Aggregates of small keratinocytes show multiple connections to the epidermis and form a superficial dermal plaque.,kjpathol-47-569-g003,NotMatch,NotMatch
PMC3887160,Fig. 4,"Syringocystadenoma papilliferum in the superficial part, pigmented trichoblastoma and sebaceoma in the deeper part.",kjpathol-47-569-g004,Match,NotMatch
PMC3887160,Fig. 5,(A) Superficial epithelioma with sebaceus differentiation above the trichoblastoma. (B) Superficial epithelioma with sebaceous differentiation. (C) Sebaceous differentiation in the superficial epithelioma.,kjpathol-47-569-g005,NotMatch,NotMatch
PMC4464026,Fig. 1,a Clinical appearance of the perianal tumor: a mass with a papillary surface within a background of erythematous-erosive plaque. b The specimen of the punch biopsy from the erythema: atypical cells with hyperchromatic nuclei were observed in situ. Hematoxylin-eosin staining of the resected tumor specimen showed the following: c Focal connection to the epidermis and papillary projections that protruded into the cystic space. d Apocrine differentiation with decapitation secretion. e The stroma contained infiltrative plasma cells and lymphocytes. f Areas of squamous differentiation in the epidermis. g Pale tumor cells with a pagetoid appearance were observed at all levels of the epidermis. h The invasive adenocarcinoma component.,cde-0007-0084-g01,NotMatch,NotMatch
PMC4464026,Fig. 2,Immunohistochemical CK5/6 stainings. a CK5/6 was positive for the cells of the outer layer in the papillary projections. b Tumor cells with pagetoid spread showed heterogeneous staining for CK5/6. c The tumor cells were weakly positive for CK5/6 in the adenocarcinoma component.,cde-0007-0084-g02,NotMatch,NotMatch
PMC4520047,Figure 1,"Fine needle aspiration smear showing plasmacytoid cells in groups having eccentric nuclei and abundant basophilic cytoplasm (MGG, ×400)",JCytol-32-130-g001,NotMatch,NotMatch
PMC4520047,Figure 2,"Section shows cystic invagination with papillary projections (H and E, ×100)",JCytol-32-130-g002,NotMatch,Match
PMC4550996,Figure 1,"Fleshy growth with hyperkeratotic surface covered with crusts in some areas, involving the skin of the left lower eyelid",IJO-63-550-g001,NotMatch,NotMatch
PMC4550996,Figure 2,"Papillary lesions lined by two layers of cells (H and E, ×10)",IJO-63-550-g002,NotMatch,Match
PMC4567902,Figure 1,Clinical and histological features of linear SCAP. (A) Linear pink hyperkeratotic papules in a 12-year-old girl have been present since birth. (B) Histopathology demonstrates a cystic epithelial lesion containing papillary projections lined by columnar epithelium and stromal plasma cell infiltration. Scale bar = 500 um.,nihms687601f1,Match,NotMatch
PMC4567902,Figure 2,"WES demonstrates BRAF V600E somatic mutation in SCAP. (A) WES was performed paired samples and SNVs and insertions or deletions (indels) were filtered to identify protein damaging variants not found in control exomes. Remaining SNVs were then ranked by fisher score for tissue specificity. Only BRAF V600E surpassed genome wide significance for tissue specificity (2.4 × 10−6), and was confirmed by Sanger sequencing. No other mutations demonstrated a p-value less than 1 × 10−4. There were 39 non-reference reads and 147 reference reads in tissue at this site, demonstrating the presence of wild-type admixture. No non-reference reads were found in blood. Sanger sequencing confirmed that SYR101 has a tissue-specific BRAF V600E mutation. (B) 4 out of 10 sporadic SCAP demonstrated V600E mutations identified via Sanger sequencing. No other damaging mutations were found in exons 6, 8, 11, 12, 13, 15 or 16 in any of the samples. None of the 4 SCAP arising from within an NS that were screened demonstrated a V600E mutation.",nihms687601f2,Match,Match
PMC4681228,Figure 1,(a) Lesion of nevus sebaceous of Jadassohn on the left side of the face. (b) Scar of the lesion after 10 days of complete excision,IJD-60-637a-g001,NotMatch,NotMatch
PMC4681228,Figure 2,"(a) H and E stain scanner view ×4 showing nevus sebaceous and syringocystadenoma papilliferum. (b) H and E stain scanner ×4 view showing basal cell carcinoma and Syringocystadenoma papilliferum. (c) H and E stain, low power ×10 view showing dermis having mature sebaceous glands and a hair follicle",IJD-60-637a-g002,Match,Match
PMC4681228,Figure 3,"(a) H and E Stain High power ×40 view showing cluster of basaloid cells with peripheral pallisading of lesional cell nuclei and clefting artifact between the epithelium and stroma. (b) H and E stain, low power ×10 view showing dermal cysts with numerous papillary projections lined by two layers of a luminal columnar epithelium with evidence of decapitation secretion and outer flattened cuboidal epithelium",IJD-60-637a-g003,NotMatch,Match
PMC4894790,FIGURE 1,"GATA3 expression in normal skin. Epidermis (×200): positive staining for GATA3 is present in the basal and spinous layers of the epidermis but is absent in the granular cell layer. Pilosebaceous unit (×100): positive staining for GATA3 is seen in both the outer root sheath of the hair follicle and in the sebaceous glands. Hair bulb and root sheath (×100): strong positive staining for GATA3 is present in some layers of the inner root sheath, with less intense staining also present in the outer root sheath, whereas the matrix cells of the hair bulb are negative for GATA3. Sweat glands (×200): apocrine glands (left) exhibit positive staining for GATA3, whereas eccrine glands (right) are negative for GATA3.",ajd-37-0885-g001,NotMatch,Match
PMC4894790,FIGURE 2,"GATA3 expression in benign cutaneous epithelial neoplasms. Positive staining for GATA3 is demonstrated in these examples of trichofolliculoma (×200), sebaceous adenoma (×200), and hidradenoma papilliferum (×200), whereas the spiradenoma (×200) is negative for GATA3.",ajd-37-0885-g003,NotMatch,NotMatch
PMC4894790,FIGURE 3,"GATA3 expression in malignant cutaneous epithelial neoplasms. Positive staining for GATA3 is demonstrated in these examples of basal cell carcinoma (×200), apocrine carcinoma (×200), and mucinous carcinoma (×200), whereas the adenoid cystic carcinoma (×200) is negative for GATA3.",ajd-37-0885-g005,NotMatch,NotMatch
PMC4689083,Figure 1,"Tumor with smooth surface, fibroelastic consistency, discreetly
erythematous, well delimited, measuring about 3cm on the left labium
majus",abd-90-06-0900-g01,NotMatch,NotMatch
PMC4689083,Figure 2,"A and B: Anatomopathological examination of lesion biopsy stained with
hematoxilyn and eosin showed papillomatous epidermis presenting
multiple papillary cystic invaginations which extended to the dermis
(HEx10). C: Detail of glandular epithelium constituted by an external
layer of cuboid cells, with round nuclei and scarce cytoplasm, and an
internal layer of cylindrical cells with decapitation secretion
(HEx40) D: Detail of decapitation secretion and a plasmocyte-rich
inflammatory infiltrate (HE x40)",abd-90-06-0900-g02,NotMatch,Match
PMC4677189,Figure 1,"(a) Photomicrograph of the tumor showing epidermis and dermis along with a tumor arranged in tubules, nests, and islands invading into the deeper tissue (H&E, ×100). (b) Photomicrograph showing the tumor arranged in complex papillary fronds having central fibrovascular core; surrounding stroma shows dense lymphocytic infiltration (H&E, ×100). (c) Photomicrograph showing papillae lined by multilayered round to columnar cells showing mild to moderate nuclear atypia, with vesicular chromatin and some showed prominent nucleoli (H&E, ×400).",CRIONM2015-638294.001,NotMatch,Match
PMC4677189,Figure 2,"FNA cytosmears from inguinal lymph node showing round to oval tumor cells arranged in papillary structures; background shows many lymphocytes and eosinophilic proteinaceous material (Leishman, ×100).",CRIONM2015-638294.002,NotMatch,Match
PMC4677189,Figure 3,(a) Pretreatment sagittal magnetic resonance (MR) image depicting the superficial inguinal lymph nodal mass measuring 5.3 cm × 7.5 cm in size. (b) Pretreatment axial MR image showing the primary vulvar lesion and the right superficial inguinal lymph nodal mass.,CRIONM2015-638294.003,NotMatch,NotMatch
PMC4677189,Figure 4,((a) and (b)) Posttreatment MR images in sagittal and axial section show complete resolution of the inguinal lymph nodes.,CRIONM2015-638294.004,NotMatch,NotMatch
PMC4830180,Figure 1,Clinical image of nevus sebaceous in childhood stage showing lobulated yellowish tumor,IJT-8-5-g001,NotMatch,NotMatch
PMC4830180,Figure 2,Clinical image of nevus sebaceous in adulthood stage showing verrucous growth,IJT-8-5-g002,NotMatch,NotMatch
PMC4830180,Figure 3,Trichoscopy of nevus sebaceous in childhood stage demonstrating yellowish globules arranged in cobblestone pattern. Inset: Schematic image,IJT-8-5-g004,NotMatch,NotMatch
PMC4830180,Figure 4,Trichoscopy of nevus sebaceous in adulthood stage showing fissures and ridges in cerebriform pattern,IJT-8-5-g005,NotMatch,NotMatch
PMC4830180,Figure 5,Trichoscopy of nevus sebaceous in adulthood stage showing globules with crater at center with peripheral striations or extensions,IJT-8-5-g006,NotMatch,NotMatch
PMC4830180,Figure 6,Trichoscopy of transition phase of nevus sebaceous showing brown and orange globules in cerebriform pattern. It appears as lava flow of an erupting volcano. Inset: Schematic image,IJT-8-5-g007,NotMatch,NotMatch
PMC4830180,Figure 7,"Histopathology of childhood stage of nevus sebaceous shows small and primordial hair follicles with numerous and hyperplastic sebaceous glands (H and E, ×4)",IJT-8-5-g008,NotMatch,NotMatch
PMC4830180,Figure 8,"Histopathology of adulthood stage of nevus sebaceous shows epithelial hyperplasia and papillomatosis, large sebaceous glands, and ectopic apocrine glands. The hair follicles are primordial (H and E, ×4)",IJT-8-5-g009,NotMatch,NotMatch
PMC4830180,Figure 9,"Trichscopy showing globules of nevus sebaceous (red stars). Nodular basal cell carcinoma is characterized by branching vessels (black arrows), blue-gray globules (yellow circles), and white areas (yellow arrows)",IJT-8-5-g010,NotMatch,NotMatch
PMC4830180,Figure 10,"Trichoscopy showing globules of nevus sebaceous (yellow stars). Superficial basal cell carcinoma demonstrated telengiectasia (black arrows), blue-gray globules (yellow circles), and white areas (red arrows)",IJT-8-5-g011,NotMatch,NotMatch
PMC4868937,Fig. 1,"a A 47 × 26 mm slightly elevated light brown plaque on the back of the patient's head. A 16 × 13 mm erosive lesion and an 18 × 17 mm dome-shaped black node were recognized in this plaque lesion. The left dotted line indicates the histopathological sections shown in fig. 2a–c, the center dotted line indicates the sections shown in fig. 2d–i, and the right dotted line indicates the sections shown in fig. 2j–l. b Dermoscopic features of the dome-shaped black node showing black homogenous areas, surface scales and arborizing vessels. c Dermoscopic features of the erosive lesion showing glomerular vessels in pink homogenous areas.",cde-0008-0075-g01,NotMatch,NotMatch
PMC4868937,Fig. 2,"a Histopathological findings from the black node showing tumor nests with a sheet-like appearance extending downward into the deep dermis and melanin deposits scattered irregularly (HE stain; original magnification, ×20). b Each tumor cell was atypical and insular tumor aggregations were recognized in the tumor nests (HE stain; original magnification, ×200). c Immunohistochemistry for Ber-EP4 (original magnification, ×400). d Histopathological findings at the periphery of the black node showing tumor nests composed of several different components. The dotted box indicates the portion shown in e (HE stain; original magnification, ×12.5). e In the upper portion, tumor nests with interlacing cords were noted (HE stain; original magnification, ×100). f Numerous structures resembling follicular germinative cells were recognized and some of those structures extruded from interlacing cords (HE stain; original magnification, ×200). g In the lower portion, the tumor nests exhibited lobular aggregations and had ductal and/or cystic structures (HE stain; original magnification, ×100). h Tumor nests consisting of sebocytes with a foamy cytoplasm (HE stain; original magnification, ×400). i Immunohistochemistry for adipophilin (original magnification, ×400). j In the erosive lesion, papillated structures with apocrine epithelium were observed (HE stain; original magnification, ×20). k The epithelium of tubules displayed decapitation secretion and numerous plasma cells were noted in the stroma (HE stain; original magnification, ×100). l In the slightly elevated light brown plaque, the epidermis was hyperkeratotic and enlargement of sebaceous lobules was noted (HE stain; original magnification, ×40).",cde-0008-0075-g02,NotMatch,Match
PMC5064688,Figure 1,"Intraoperative picture showing ulcerated, nodular lesion on the vertex",JCAS-9-204-g001,NotMatch,NotMatch
PMC5064688,Figure 2,Marking for wide local excision and bilobed flap reconstruction,JCAS-9-204-g002,NotMatch,NotMatch
PMC5064688,Figure 3,Post-surgery and reconstruction,JCAS-9-204-g003,NotMatch,NotMatch
PMC5064688,Figure 4,"Photomicrograph showing hyperkeratotic epidermis with foci of papillomatosis, focal absence of hair follicles, focal primitive hair germ-like proliferations with patchy perivascular lymphocytic infiltrate (H and E, ×60)",JCAS-9-204-g004,NotMatch,NotMatch
PMC5064688,Figure 5,"Follow-up, 6 months",JCAS-9-204-g005,NotMatch,NotMatch
PMC5598299,Figure 1,Oval mass in caruncle with hyperpigmented patch and yellow dots on its surface,MEAJO-24-103-g001,NotMatch,NotMatch
PMC5598299,Figure 2,"Glands of variable sizes and shapes with some cystically dilated. All are lined by oncocytic cells with surrounding tissue abundant in lymphocytes. Lumen of cystic spaces contains pinkish material. Numerous dilated and congested vessels seen (H and E, ×40)",MEAJO-24-103-g002,NotMatch,NotMatch
PMC5434769,Figure 1.,"CT scan of the petrous bone, in the circle the lesion of the EAC. (A) Coronal image, (B) axial image.",amjcaserep-18-520-g001,NotMatch,NotMatch
PMC5434769,Figure 2.,"Ceruminous syringocystadenoma papilliferum of the external auditory canal, evaluation with hematoxylineosin staining. Note papillae lined by bilayered glandular epithelium projecting into a cystic lumen. Glandular structures show ceruminous decapitation secretion in the luminal cells subtended by a prominent, well-defined myoepithelial cell layer. (A) Original magnification 25×, (B) original magnification 100×; (C, D) original magnification 250×.",amjcaserep-18-520-g002,Match,NotMatch
PMC4052556,Figure 1,"Analysis of a skin syringocystadenocarcinoma papilliferum specimen. (a) Specimen shows squamous cancer cells in the dermis gradually deepening. The squamous budding generates internal cavities giving rise to glandular papillary structures (hematoxylin-eosin [H&E], original magnification ×40). (b) Note the adenopapillary infiltrative structures ([H&E], original magnification ×100). (c) Immunohistochemical staining demonstrates CK7 at the glandular budding forming the papillary components (original magnification ×40). (d) The squamous solid neoplasia persists negative for CK7 (original magnification ×100).",CRIM2014-453874.001,NotMatch,Match
PMC4052556,Figure 2,"Analysis of a skin syringocystadenocarcinoma papilliferum specimen. (a) p63 antibody stains the transition area from epidermis epithelium to the squamous neoplasm and the basal layer of glandular component (original magnification ×40). (b) The papillary structures are moderately positive and/or negative for p63 (original magnification ×100). (c) Immunohistochemical staining demonstrates c-kit at the basal layer of neoplastic budding; almost negative, only with speckled positive cells, is the squamous solid component (original magnification ×20). (d) A few positive cells of the squamous neoplasia are stained by Nestin antibody, stemness marker (original magnification ×400).",CRIM2014-453874.002,NotMatch,Match
PMC4052556,Figure 3,Fluorescence microscopy analysis of the staminal property of syringocystadenocarcinoma papilliferum. Immunofluorescent staining demonstrates anti-CD133 (in red) and anti-CD44 (in green) antibodies; the nuclei are contrasted by DAPI (in blue). (a) The tumoral squamous portion shows membranous CD44 overexpression (original magnification ×200). (b) The transition area presents squamous budding with decreasing of CD44 positivity but increasing of nuclear-cytoplasmic CD133 expression (original magnification ×200). (c) Bifront-like staining showing CD44 more represented in the squamous area and CD133 stronger in the papillary component (original magnification ×200). (d) Overview of CD133 positive-cystic and papillary structures (original magnification ×100).,CRIM2014-453874.003,NotMatch,Match
PMC5786400,Figure 1,Erythematous and keratotic nodule arising from the nevus sebaceous,abd-92-06-0836-g01,NotMatch,NotMatch
