pmcid,label,caption,graphic,disease,modality
PMC6796626,Fig. 6,"High power image of an ERG nuclear stain, which confirms the proliferating endothelial cells of the tumor (brown stained cells).",gr6,NotMatch,NotMatch
PMC6612390,Figure 1,Computed tomography image showing multifocal hepatic lesions with peripheral enhancement and central hypoattenuation. Blue arrows point to calcifications.,CRIGM2019-7530845.001,NotMatch,NotMatch
PMC6612390,Figure 2,"Photomicrographs of hepatic epithelioid hemangioendothelioma. (a) This mass shows one of the low magnification morphologic patterns of this tumor; well-formed vascular channels in a sclerotic matrix with focal calcification (original magnification x 100). (b) Other areas resembled focal nodular hyperplasia with a multinodular proliferation of hepatocytes around a stellate area of fibrosis (original magnification x40). (inset) The tumor cells characterized by mild nuclear atypia and abundant cytoplasm subtly infiltrate the collagen as seen in the center of this image (original magnification x400). (c) This photomicrograph shows the second phenotype of the tumor cells. Instead of well-formed vascular channels, the tumor cells are characterized by pale eosinophilic cytoplasm and intracytoplasmic vacuoles (original magnification x400). (d) The endothelial phenotype of the tumor cells is confirmed by strong and diffuse expression ERG (original magnification x100). (e) Tumor cells are negative for CAMTA1 (original magnification x100). (f) The mimic of typical focal nodular hyperplasia extended beyond hematoxylin and eosin stained stains to a map-like expression of glutamine synthetase (original magnification x40).",CRIGM2019-7530845.002,NotMatch,Match
PMC6612390,Figure 3,(a) Nuclear TFE3 expression by the neoplastic cells. (b) Dual fusion fluorescent in situ hybridization probes for YAP1- (spectrum green) TFE3 (spectrum orange) showing fusion of the two loci highlighted by blue arrows. (c) Split apart fluorescent in situ hybridization showing intact CAMTA1.,CRIGM2019-7530845.003,NotMatch,NotMatch
PMC6890370,Figure 1,"99mTc-MDP bone scintigraphy showed multiple lesions of increased activity in spine, pelvis, skull, scapula and humerus.",medi-98-e18161-g001,NotMatch,NotMatch
PMC6890370,Figure 2,"Multiple hypermetabolic skeletal lesions on 18F-FDG-PET/CT. Bone lesions involving the spine, pelvic bones, both humeri and both femori without any other extraosseous suspicious activity. The CT images showed diffuse, patchy osteoblastic lesions were scattered throughout the skeleton with increased uptake of 18F-FDG. Mixed blastic and lytic lesions with intense 18F-FDG uptake (row A: PET; row B: CT; row C: fusion image) were found with a maximum standard uptake.",medi-98-e18161-g002,NotMatch,NotMatch
PMC6890370,Figure 3,"Bone imaging findings before Zometa therapy. (A and B) Lateral radiographs of the thoracic (A) and lumbar (B) vertebra showed flattening of the vertebral body, increase of bone density and widening of intervertebral space. (C) Pelvic plain radiographs showed multiple lesions with increased and decreased bone density. (D) CT-guided iliac bone biopsy, diffuse high and low mixed density lesions of the ilium and sacrum can be seen, with multiple bone destruction. (E) Prior to biopsy of the upper right femur, a general increase of bone density from the pelvis to the upper femur, with mixed high and low density. (F) After bone biopsy of the upper segment of the right femur, a cement filling shadow at the biopsy can be seen.",medi-98-e18161-g003,NotMatch,NotMatch
PMC6890370,Figure 4,"Pathological and immunohistochemical findings of femur biopsy. (A) Hematoxylin-eosin stain showed irregular hyperplasia of thick and thin walled blood vessels. Immunohistochemistry revealed positive staining for CD31 (B), CD34 (C), ERG (D), and factor VIII (E). All presented as original magnification ×400.",medi-98-e18161-g004,NotMatch,NotMatch
PMC6890370,Figure 5,"Imaging changes before and after T11 vertebral fracture leading to spinal cord compression and incomplete paralysis. (A) MRI findings showed that the lumbar vertebra was flattened and wedged to different degrees, the T2WI signals of the vertebra and the attachment were uneven and presented diffuse mixed signals of high and low levels, and the fatty inhibition T1WI enhanced scan sequence showed obvious uneven enhancement of the thoracic vertebra 11 and 12. Three-dimensional CT reconstruction, before surgery (B), 10 days after surgery (C).",medi-98-e18161-g006,NotMatch,NotMatch
PMC7774811,FIGURE 1,"A 61-year-old man with back pain was admitted to our hospital. CT reveals a large renal cell carcinoma (RCC). FDG PET/CT was examined for staging RCC. FDG MIP (A, arrows) and fusion images (B, C) demonstrate high uptake of FDG not only in RCC but also in the thoracic vertebral body, indicating vertebral metastasis. Transverse CT (D) shows the osteolytic lesion with a cortical disruption but no extraosseus expansion. The SUVmax of the vertebral tumor is 11.4, whereas that of RCC is 4.5.",rlu-46-148-g001,NotMatch,NotMatch
PMC7774811,FIGURE 2,"On MRI, the vertebral lesion shows isointensity relative to the muscle on T1-weighted images and hyperintensity accompanying vascular flow voids on T2-weighted images (A, arrows). Histological diagnosis was derived from the biopsy of the lesion. Hematoxylin-eosin stain of the specimen shows a vascular proliferation composed predominantly of well-formed capillary channels lined by epithelioid endothelial cells that appeared to protrude into the vascular lumina (B). Immunohistochemical staining reveals that the endothelial cells were positive for CD31 (C). The diagnosis of an epithelioid hemangioma (EH) of the bone is made, and RCC is a clear cell cancer. Considering a history of large RCC and the osteolytic appearances and FDG uptake of an EH in this case, EH can be clinically and radiologically confused with a malignant bone tumor, especially vertebral metastasis.1 Epithelioid hemangioma is a rare intermediate vascular tumor with a ubiquitous location, including soft tissue and bone.2–5 The World Health Organization recommends separating EH from conventional hemangiomas because of its local aggression and high recurrence.6,7 There are several reports of high FDG accumulation of the vertebral hemangiomas.8,9 To our knowledge, only one report showed high uptakes of FDG in EHs of skeletal lesions.10 The FDG uptake in EH can be caused by its characteristics of high cellularity and local aggression.10 In this case, the SUVmax of the vertebra was more than twice as high as RCC. The uptake was too high for metastasis of RCC: the uptake of RCC was relatively low because of the lower glucose metabolism.11 In addition, MRI indicated the vascular lesion showing high intensity and flow voids on T2-weighted images. This case highlights the potential to misdiagnose vertebral EH as metastasis from RCC on FDG PET/CT. Nonetheless, the careful interpretation of SUVmax and MRI can help differentiating the lesion from metastasis from RCC, even if we could not make the diagnosis of EH.",rlu-46-148-g002,Match,NotMatch
PMC8076054,Figure 1.,"Morphologic spectrum of EH cases with GATA6-FOXO1 fusions.A-D. Intravascular EH presenting as a 1 cm painful nodule in the subcutis of the right leg of a 42 year-old female (case 1, index case). A. Whole mount showing an intravascular lesion with variegated cellularity and central hemorrhage. B. High power of the increased cellularity component showing well-formed branching vascular channels, surrounded by brisk lympho-plasmacytic infiltrate. C. Central hemorrhagic area is composed of epithelioid endothelial cells arranged in cords, sheets or ill-defined lumina, obscured by abundant extravasated erythrocytes. D. Tumor cells are strongly and diffusely positive for ERG. E-F (case 2, cheek) Cutaneous EH showing a biphasic architectural pattern, with well-defined vascular channels in subepidermal location, while the solid component present in the deeper dermis. G-I. (case 3, dura) EH with focal vasoformative growth composed of sinusoidal, inter-anastomosing pattern (G), and large areas of solid growth (H,I). Tumor cells show abundant eosinophilic cytoplasm and enlarged nuclei with irregular nuclear contours, open chromatin, small but distinct nucleoli, and mild to moderate nuclear pleomorphism.",nihms-1646327-f0001,NotMatch,NotMatch
PMC8076054,Figure 2.,"Additional histologic features of EH with GATA6-FOXO1 fusions.A-C. (case 4) EH involving nasopharyngeal mucosa shows a distinctive multinodular growth (A). Higher power shows solid sheets of epithelioid cells with light eosinophilic cytoplasm and enlarged nuclei with mild atypia, vesicular chromatin and prominent nucleoli. Scattered mitotic figures can be seen, but no necrosis present (B). Extravasated red blood cells are seen intermixed within the solid component. A focal spindle cell component is noted (C). D-F. Cutaneous EH (case 5, back) showing a solid nodular growth, associated with overlying ulceration and delineated by a vague collarette. Tumor displays a biphasic growth, with alternating vasoformative areas composed of sinusoidal and irregular-contour vascular channels (E), and solid components (F). The latter finding reveals sheets of plump ovoid to epithelioid cells with abundant eosinophilic cytoplasm and irregular nuclei with open chromatin and moderate cytologic atypia. No necrosis is identified.",nihms-1646327-f0002,NotMatch,NotMatch
PMC8076054,Figure 3.,"A. Diagrammatic representation of the chromosomal locations of GATA6 on 18q11.2 and FOXO1 on 13q14.11. Vertical red bars indicate the exact genomic break, while orange and green arrows indicate the direction of transcription for each gene. B. Breakpoints on the two genes (red vertical line) showing the exonic composition of the fusion transcript and the retained coding regions of the encoded fusion protein. Protein domains are also represented.",nihms-1646327-f0003,NotMatch,NotMatch
