pmid,pmcid,title,journal,insert_time,label,caption,graphic
21234251,PMC3019594,"Localized nasal cavity, sinus, and massive bilateral orbital involvement by human T cell leukemia virus 1 adult T cell lymphoma, with epidermal hypertrophy due to mite infestation.",Rare Tumors,2023-12-17-22-11-39,Figure 5,Picture of patient's eyelids after treatment revealing almost complete resolution as compared to initial presentation.,rt-2010-4-e59-g005
21682903,PMC3130707,Comprehensive analysis of human microRNA target networks.,BioData Min,2023-12-17-22-11-39,Figure 1,"The pathways, diseases, and pathological events relevant to 232 miRNA target networks. Among 1,223 human miRNAs examined, Diana-microT 3.0 identified the set of reliable targets from 273 miRNAs. Among them, KeyMolnet extracted molecular networks from 232 miRNAs. The generated network was compared side by side with human canonical networks of the KeyMolnet library, composed of 430 pathways, 885 diseases, and 208 pathological events to identify the canonical network showing the most statistically significant contribution to the extracted network (see Table S1 for all the information). After top three pathways, diseases, and pathological events were individually totalized, the cumulated numbers of top 10 of (a) pathway, (b) disease, and (c) pathological event categories are expressed as a bar graph.",1756-0381-4-17-1
21682903,PMC3130707,Comprehensive analysis of human microRNA target networks.,BioData Min,2023-12-17-22-11-39,Figure 2,"Molecular network of miR-15a targets. By the ""neighboring"" network-search algorithm, KeyMolnet illustrated a highly complex network of miR-15a targets that has the most statistically significant relationship with the pathway of 'transcriptional regulation by myb'. Red nodes represent miR-15a direct target molecules predicted by Diana-microT 3.0, whereas white nodes exhibit additional nodes extracted automatically from the core contents of KeyMolnet to establish molecular connections. The molecular relation is indicated by solid line with arrow (direct binding or activation), solid line with arrow and stop (direct inactivation), solid line without arrow (complex formation), dash line with arrow (transcriptional activation), and dash line with arrow and stop (transcriptional repression). The transcription factor myb is highlighted by a blue circle.",1756-0381-4-17-2
21682903,PMC3130707,Comprehensive analysis of human microRNA target networks.,BioData Min,2023-12-17-22-11-39,Figure 3,"Molecular network of miR-106b targets. By the ""neighboring"" network-search algorithm, KeyMolnet illustrated a highly complex network of miR-106b targets that has the most statistically significant relationship with the pathway of 'transcriptional regulation by Rb/E2F'. Red nodes represent miR-106b direct target molecules predicted by Diana-microT 3.0, whereas white nodes exhibit additional nodes extracted automatically from the core contents of KeyMolnet to establish molecular connections. The molecular relation is indicated by solid line with arrow (direct binding or activation), solid line with arrow and stop (direct inactivation), solid line without arrow (complex formation), dash line with arrow (transcriptional activation), and dash line with arrow and stop (transcriptional repression). The transcription factor E2F is highlighted by a blue circle.",1756-0381-4-17-3
24815991,PMC4317909,Clonal heterogeneity of lymphoid malignancies correlates with poor prognosis.,Cancer Sci,2023-12-17-22-11-39,Figure 1,"Results of array comparative genomic hybridization (CGH) analysis for cases with and without clonal heterogeneity. (a) A case without clonal heterogeneity showing a constant log2 ratio for all copy number alterations (CNA). (Top) The result of array CGH analysis with chromosomal regions on the x-axis and log2 ratios on the y-axis. There are four CNA (arrowheads) whose log2 ratios are −0.57. (Bottom) Log2 ratio and tumor cell population. The population of tumor cells with the CNA whose log2 ratio is −0.57 is calculated as 65% (Fig. S1a–c). This case is assessed as a sample without clonal heterogeneity since populations of tumor cells with each and every CNA in this sample are the same. (b) A case with clonal heterogeneity showing different log2 ratios. (Top) The result of array CGH analysis. There are two CNA (red up arrowheads) whose log2 ratio is 0.25, five CNA (red down arrowheads) whose log2 ratios are −0.30, and two CNA (black down arrowheads) whose log2 ratios are −0.62. (Bottom left) Log2 ratios and assessed tumor cell populations. This case is assessed as a sample with clonal heterogeneity because of the different tumor cell populations. (Bottom right) The simplest model of a tumor biopsy sample with different log2 ratios explained by clonal evolution. The solid box shows a tumor biopsy sample from a patient. It consists of 30% of normal cells (30%) and 70% of tumor cells (70%, dotted box). The tumor cells consist of a subclone (32%, left) and the other subclone (38%, right), which can have evolved from the subclone in the left.",cas0105-0897-f1
24815991,PMC4317909,Clonal heterogeneity of lymphoid malignancies correlates with poor prognosis.,Cancer Sci,2023-12-17-22-11-39,Figure 2,"Chromosomal regions and frequencies of copy number alterations (CNA) for DLBCL with and without clonal heterogeneity. (a) CNA for 55 diffuse large B-cell lymphoma (DLBCL) cases with clonal heterogeneity. The x-axis represents chromosomal regions and the y-axis represents frequencies of gain (above 0) or loss (below 0). (b) CNA for 62 DLBCL cases without clonal heterogeneity. The profile of cases without clonal heterogeneity resembles those of cases with clonal heterogeneity (a) while loss of 9p and 17p are less common in cases without heterogeneity than in those with (arrowheads). (c) Differences in CNA between DLBCL with and without clonal heterogeneity. (Top) Subtraction of frequencies of gain in cases without clonal heterogeneity (b, red area) from those with (a, red area). The y-axis represents differences in frequency (>0: higher frequencies in cases with clonal heterogeneity; <0: higher frequencies in those without clonal heterogeneity). The characteristic gain in DLBCL cases with clonal heterogeneity is 19p (arrowhead) with more than 25% differences between cases with and without clonal heterogeneity. (Bottom) Subtraction of frequencies of loss in cases without clonal heterogeneity (b, blue area) from those with clonal heterogeneity (a, blue area). The y-axis represents differences (>0: higher frequencies in cases with clonal heterogeneity; <0: higher frequencies in those without clonal heterogeneity). The characteristic loss in DLBCL cases with clonal heterogeneity are 9p and 17p (arrow heads). All gain and loss with differences >25% are summarized in Table 3.",cas0105-0897-f2
24815991,PMC4317909,Clonal heterogeneity of lymphoid malignancies correlates with poor prognosis.,Cancer Sci,2023-12-17-22-11-39,Figure 3,"Various types of lymphoma cases with or without 8q24.1 gain, 9p21.3 loss and 17p13.1 loss. Cases without clonal heterogeneity (left) are compared with those with clonal heterogeneity (right). Lymphoma types are shown over each box. Red, black and white boxes indicate cases with gain, with loss, and without loss and gain, respectively; the upper, middle and lower lanes of the boxes represent 8p24.1 (MYC locus), 9p21.3 (CDKN2A) and 17p13.1 (TP53), respectively. *P < 0.05 and **P < 0.01 by Fisher's exact test.",cas0105-0897-f3
24815991,PMC4317909,Clonal heterogeneity of lymphoid malignancies correlates with poor prognosis.,Cancer Sci,2023-12-17-22-11-39,Figure 4,Clonal heterogeneity correlated with poor prognosis. (a) Kaplan–Meier analysis to compare survival in mantle cell lymphoma patients with and without clonal heterogeneity. Patients with clonal heterogeneity demonstrated a poorer prognosis than those without. (b) Kaplan-Meier analysis in diffuse large B-cell lymphoma (DLBCL) patients. Patients with clonal heterogeneity demonstrated poorer prognosis than those without clonal heterogeneity.,cas0105-0897-f4
24834218,PMC4017473,"Evaluation of antibody frequency against HBV, HCV and HTLV-1.",Gastroenterol Hepatol Bed Bench,2023-12-17-22-11-39,,,
25587470,PMC4284927,Adult T-cell lymphoma/leukemia presenting as isolated central nervous system T-cell lymphoma.,Case Rep Hematol,2023-12-17-22-11-39,Figure 1,"Fluid attenuation inversion recovery- (FLAIR-) weighted MR imaging of brain with contrast showed multiple infiltrative lesions (arrows) in the left basal ganglion, left thalamus, and right frontal periventricular white matter.",CRIHEM2014-917369.001
25587470,PMC4284927,Adult T-cell lymphoma/leukemia presenting as isolated central nervous system T-cell lymphoma.,Case Rep Hematol,2023-12-17-22-11-39,Figure 2,"Microscopic findings of CNS T-cell lymphoma. Hematoxylin and eosin stain, 1000x. The lesions showed tissue necrosis and perivascular infiltration of atypical, medium-sized lymphoid cells (a). The lymphoid cells had strong membrane staining for CD4 (b), CD5 (c), focal positive for CD3 (d), and negative for CD20 (e).",CRIHEM2014-917369.002
25587470,PMC4284927,Adult T-cell lymphoma/leukemia presenting as isolated central nervous system T-cell lymphoma.,Case Rep Hematol,2023-12-17-22-11-39,Figure 3,"Liu stain of peripheral blood smear, 1000x. Multiple lymphocytes with a cloverleaf appearance, the so called “flower-like” cells, were noted.",CRIHEM2014-917369.003
26331152,PMC4554315,Human T-Lymphotropic Virus-1 Associated with Adult T-Cell Lymphoma/ Leukemia and Generalized Expansion of Palatal and Jaw Bones: A Rare Case Report.,J Dent (Shiraz),2023-12-17-22-11-39,Figure 1,a: Mandibular bone expansion and mandibular tooth displacement  b: Palatal expansion and maxillary tooth displacement,jds-16-214-g001
26331152,PMC4554315,Human T-Lymphotropic Virus-1 Associated with Adult T-Cell Lymphoma/ Leukemia and Generalized Expansion of Palatal and Jaw Bones: A Rare Case Report.,J Dent (Shiraz),2023-12-17-22-11-39,Figure 2,a: Panoramic radiograph showed generalized demineralization in jaw bones. The alveolar canal was unclear and the cortex was ill-defined on the right side. The posterior part of the right cortex was destroyed.  b: Lamina dura was not observed in the periapical radiograph. Severe bone loss was observed between the anterior incisors.,jds-16-214-g002
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 1,Age group and sex of patients,IJD-61-608-g002
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 2,(a) Polymorphic plaques over the lower back. (b) Poikilodermatous plaque over the forearm. (c) Hyperpigmented plaques over buttocks. (d) Hyperpigmented plaques over palms,IJD-61-608-g004
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 3,"(a) Keratotic plugs, indurated plaques, loss of eyebrows, and leonine facies. (b) Infiltrated papules and plaques with follicular prominence. (c) Follicular papules and nodules",IJD-61-608-g005
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 4,"(a) Small sized Pautrier's microabscess with small sized, moderately dense atypical lymphocytic infiltrate in the papillary dermis with dermal melanophages in poikilodermatous mycosis fungoides (H and E, ×200). (b) Perifollicular infiltrates without epidermotropism in folliculotropic mycosis fungoides (H and E, ×100)",IJD-61-608-g008
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 5,"(a) Hypopigmented macule on the back of a young female. (b) Haloed lymphocytes, small sized Pautrier's microabscess, and dermal papillary fibrosis (H and E, ×400). (c) Pautrier's microabscess showing CD8 positivity (3,3-diaminobenzidine, ×200)",IJD-61-608-g011
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 6,"(a) Ulcerated plaques over the inframammary areas. (b) Diffuse and marked infiltrate of medium-large sized atypical lymphoid cells in the papillary and reticular dermis (H and E, ×100). (c) Large Pautrier's microabscess in the epidermis (H and E, ×400). (d) Atypical cells with indented nuclei (H and E, ×1000)",IJD-61-608-g012
27904177,PMC5122274,A Clinicopathological Analysis of Primary Cutaneous Lymphomas: A 6-year Observational Study at a Tertiary Care Center of South India.,Indian J Dermatol,2023-12-17-22-11-39,Figure 7,"(a) Subcutaneous nodules with “groove sign” showing infiltrated papules, plaques, and ulcerated nodules on the right side of the trunk. (b) Diffuse infiltrate of CD30 positive large-sized cells in the reticular dermis (3,3-diaminobenzidine, ×200)",IJD-61-608-g013
28502935,PMC5491815,Two Cases of Neurolymphomatosis with Fatal Bilateral Vocal Cord Paralysis that were Diagnosed with (18)F-fluorodeoxyglucose Positron Emission Tomography (FDG PET)/CT.,Intern Med,2023-12-17-22-11-39,Figure 1.,"a) 18F-FDG PET in the maximum intensity projection, b) PET/CT fusion images showing the right vagal nerve involvement, shown as a linear uptake, c) PET/CT fusion images at the levels of the mesopharynx and d) arch of the aorta. White and black arrows represent the 18F-FDG uptake in the right vagus nerve and left recurrent nerve. e) A pathological study at the diagnosis of the stomach [Hematoxylin and Eosin (H&E) staining, 20×], f) A pathological study at the diagnosis of the stomach (CD10 staining, 20×), g) A pathological study at the diagnosis of the stomach (Ki-67, 20×). h) A postmortem pathological study of the right vagus nerve (originating portion from the medulla) (H&E staining, 10×), i) A postmortem pathological study of the right vagus nerve (originating portion from the medulla) showing abnormal lymphocyte involvement around the vessels and into the nerve fiber bundle (H&E staining, 40×), j) A postmortem pathological study of the same specimen as in h, showing obviously stained lymphocytes (CD20, 40×). “v” denotes vessels in the tissue.",1349-7235-56-1193-g001
28502935,PMC5491815,Two Cases of Neurolymphomatosis with Fatal Bilateral Vocal Cord Paralysis that were Diagnosed with (18)F-fluorodeoxyglucose Positron Emission Tomography (FDG PET)/CT.,Intern Med,2023-12-17-22-11-39,Figure 2.,"The clinical course of Case 1, including the symptoms, the treatment, and the laboratory data. Hyper-CVAD: hyperfractionated cyclophosphamide, vincristine, doxorubicin, and dexamethasone regimen, HD-MTX/Ara-C: high-dose methotrexate and cytarabine regimen, RT: radiotherapy, PET/CT: positron emission tomography combined with computed tomography, LDH: leucine dehydrogenase",1349-7235-56-1193-g002
28502935,PMC5491815,Two Cases of Neurolymphomatosis with Fatal Bilateral Vocal Cord Paralysis that were Diagnosed with (18)F-fluorodeoxyglucose Positron Emission Tomography (FDG PET)/CT.,Intern Med,2023-12-17-22-11-39,Figure 3.,"a) 18F-FDG PET in the maximum intensity projection and b) PET/CT fusion images at the levels of the mesopharynx and c) arch of the aorta. The arrows represent the 18F-FDG uptake in the right vagus nerve and left recurrent nerve of Case 2.
",1349-7235-56-1193-g003
28502935,PMC5491815,Two Cases of Neurolymphomatosis with Fatal Bilateral Vocal Cord Paralysis that were Diagnosed with (18)F-fluorodeoxyglucose Positron Emission Tomography (FDG PET)/CT.,Intern Med,2023-12-17-22-11-39,Figure 4.,"The clinical course of Case 2, including the symptoms, the treatment, and the laboratory data. VCAP-AMP-VECP: cyclophosphamide, adriamycin, vincristine, vinblastine, ranimustine, etoposide, paraplatin and prednisolone regimen, MTX: methotrexate, Ara-C: cytarabine, ATL: adult T-cell leukemia",1349-7235-56-1193-g004
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39,Figure 1,"Pruritic papules, plaques and infiltrated nodules in the thorax, abdomen and extremities.",1657-9534-cm-48-01-00035-gf1
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39,Figure 2,An exophytic papillomatous tumor in the left femoral region (A) and dry necrosis distal from the right hallux (B). ,1657-9534-cm-48-01-00035-gf2
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39,Figure 3,"A (4x) y B (40x). A malignant neoplasm lesion of lymphoid origin formed by groups of cells with monotonous, small-lobed nuclei infiltrating into the dermis, accompanied by a moderate number of eosinophils. In some areas, hyperplastic epithelium with Pautrier microabscesses can be observed. C (10X) y D (40X). Skin compromised by a malignant neoplasm lesion of epithelial origin, formed by papillomatous epidermal acanthosis, with orthokeratotic hyperkeratosis and infiltrating tracts of epidermoid differentiated cells. These infiltrated cells possess ovoid nuclei, some with dispersed chromatin and some presenting anisonucleosis, perinuclear cytoplasmic vacuolization and possible Bowenoid transformation, which may suggest a viral etiology. The mitotic activity of the lesion is frequent. Adjacent stroma presented with moderate chronic inflammatory infiltrate.",1657-9534-cm-48-01-00035-gf3
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39,Figura 1," Pápulas pruriginosas, placas y nódulos infiltrados en el tórax, el abdomen y extremidades.",1657-9534-cm-48-01-00035-gf4
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39,Figura 2, Un tumor papilomatoso exofítico en la región femoral izquierda y necrosis distal seca del hallux derecho. ,1657-9534-cm-48-01-00035-gf5
28559645,PMC5438227,Comorbidity between HTLV-1-associated adult T-cell lymphoma/leukemia and verrucous carcinoma: a case report.,Colomb Med (Cali),2023-12-17-22-11-39, Figura 3 ," A (4X), B (40X): Una lesión neoplásica maligna de origen linfoide, formada por grupos de células con núcleos monótonos de lóbulo pequeño, las cuales se infiltran en la dermis, acompañadas por un número moderado de eosinófilos. En algunas áreas se puede observar epitelio hiperplásico con microabscesos de Pautrier. C (10X), D (40X): Piel comprometida por una lesión neoplásica maligna de origen epitelial, formada por acantosis epidérmica papilomatosa, con hiperqueratosis ortoqueratótica y tractos infiltrantes de células epidermoides diferenciadas. Estas células infiltradas poseen núcleos ovoides, algunos con cromatina dispersa; y algunos presentan anisonucleosis, vacuolización citoplasmática perinuclear y posible transformación Bowenoide, lo cual puede sugerir una etiología viral. La actividad mitótica de la lesión es frecuente. El estroma adyacente presenta infiltrado inflamatorio crónico moderado.",1657-9534-cm-48-01-00035-gf6
28596939,PMC5442215,Undifferentiated Pleomorphic Sarcoma and the Importance of Considering the Oncogenic and Immune-Suppressant Role of the Human T-Cell Lymphotropic Virus Type 1: A Case Report.,Front Oncol,2023-12-17-22-11-39,Figure 1,"Representative histologic section of undifferentiated pleomorphic sarcoma with giant cells obtained from the anterior right ankle mass. (A) Osteoclastic-like multinucleated cells mixed with pleomorphic and predominantly atypical round cell population (H–E, ×100), (B) Multinucleated giant cells admixed with tumor pleomorphic cells with atypical mitosis (H–E, ×100), (C) Hemorrhagic areas (H–E, ×100), and (D) Osteoclastic giant cells with irregular nuclei and prominent nucleoli. The pleomorphic cells have much longer nuclei (H–E, ×200).",fonc-07-00091-g001
29025909,PMC5777200,Histone deacetylase inhibitors downregulate CCR4 expression and decrease mogamulizumab efficacy in CCR4-positive mature T-cell lymphomas.,Haematologica,2023-12-17-22-11-39,Figure 1.,"The pan-histone deacetylase inhibitor, vorinostat reduces CCR4 expression in various T-cell and natural killer-cell lymphoma cell lines. Bars indicate the mean ± standard error of the mean (SEM) of three independent experiments. Asterisks (*) indicate statistical significance: *0.01 ≤ P < 0.05, **0.001 ≤ P < 0.01, ***P < 0.001, n.s: not siginificant. (A) Quantitative RT-PCR analysis of CCR4 in vorinostat-treated T- and NK-cell lymphoma cell lines (5 μM for 24 h). The Student t-test was used to examine statistical significance. x-axis: cell lines. y-axis: 2−ΔCt values for microRNA expression. (B) Flow cytometry analysis of CCR4 in indicated T- and NK-cell lymphoma cells treated with vorinostat. Cells were stained with CCR4-FITC 24 h after vorinostat treatment (5 μM). Representative flow cytometry histograms are shown. ΔMFI (mean fluorescence intensity) values were obtained after subtraction of the isotype control, MFI from CCR4 MFI. SAHA: suberoylanilide hydroxamic acid. (C) ΔMFI of CCR4 in vorinostat-treated T- and NK-cell lymphoma cell lines (5 μM for 24 h). x-axis: cell lines. y-axis: ΔMFI of CCR4 in dimethylsulfoxide (DMSO) or vorinostat-treated T- and NK-cell lymphoma cell lines. (D) Migration assay of lymphoma cells treated with 5 μM vorinostat for 24 h. A schematic illustration of the migration assay is also shown. RFU: relative fluorescence units.",103126.fig1
29025909,PMC5777200,Histone deacetylase inhibitors downregulate CCR4 expression and decrease mogamulizumab efficacy in CCR4-positive mature T-cell lymphomas.,Haematologica,2023-12-17-22-11-39,Figure 2.,"Effect of isoform-specific histone deacetylase inhibitors and histone deacetylase knockdown on CCR4 expression. Bars indicate the mean ± standard error of the mean (SEM) of three independent experiments. Asterisks (*) indicate statistical significance: *0.01 ≤ P < 0.05, ***P < 0.001. (A) Flow cytometry analysis of CCR4 in CTCL cells (My-La) treated with various HDAC inhibitors. Cells were stained with CCR4-FITC 24 h after treatment (5 μM vorinostat, 10 nM romidepsin, 50 μM CI994, 20 μM RGFP966, 10 μM ricolinostat, and 75 μM PCI-34051). Left panel: representative flow cytometry histograms are shown. Right panel: ΔMFI of CCR4 in My-La cells treated with HDAC inhibitors. (B) Transient knockdown of HDAC (HDAC1, HDAC2, and HDAC3) in CTCL (My-La and HH) cells. Western blot analysis of HDAC1, HDAC2, and HDAC3 in cells after transient transduction of siHDAC or a scrambled control (scr). Tubulin: protein positive control. (C) Quantitative RT-PCR analysis of CCR4 after transient transfection of siHDAC and a scr in CTCL cells. x-axis: cell lines; y-axis: expression relative to control cells that were assigned a value of 1.0. (D) ΔMFI of CCR4 after transient transfection of siHDAC and scr in CTCL (My-La and HH) and ATLL (MT-1 and MT- 4) cells. x-axis: cell lines; y-axis: ΔMFI of CCR4. MFI: mean fluorescence intensity.",103126.fig2
29025909,PMC5777200,Histone deacetylase inhibitors downregulate CCR4 expression and decrease mogamulizumab efficacy in CCR4-positive mature T-cell lymphomas.,Haematologica,2023-12-17-22-11-39,Figure 3.,"Pretreatment of vorinostat significantly decreases mogamulizumab-induced antibody-dependent cell-mediated cytotoxicity. Bars indicate the mean ± standard error of the mean (SEM) of three independent experiments. Asterisks (*) indicate statistical significance: **0.001 ≤ P < 0.01, ***P < 0.001, n.s: not siginificant. (A) A schematic illustration of the ADCC assay is shown. Cells were treated with 5 μM vorinostat for 24 h or dimethylsulfoxide (DMSO) as a control before mogamulizumab treatment. Cytotoxicity was measured using the lactate dehydrogenase assay in the presence of effector cells (peripheral blood mononuclear cells. PBMC) obtained from healthy volunteers and mogamulizumab (10 mg/mL) or the same volume of solvent (control). The ratio of target:effector cells was fixed at 1:50. (B) The ADCC assay against CTCL (upper panel: MyLa, HH, MJ, and HUT78), ATLL (middle panel: MT-1, MT-2, MT-4, and TL-Su), and NK/T-cell lymphoma (lower panel: SNK6, Kai3, HANK1, and SNK10) cell lines. x-axis: cell lines; y-axis: percent cell lysis.",103126.fig3
29025909,PMC5777200,Histone deacetylase inhibitors downregulate CCR4 expression and decrease mogamulizumab efficacy in CCR4-positive mature T-cell lymphomas.,Haematologica,2023-12-17-22-11-39,Figure 4.,"CCR4 expression of clinical lymphoma samples before and after vorinostat treatment. Bars indicate the mean ± standard error of the mean (SEM) of three independent experiments. Asterisks (*) indicate statistical significance: *0.01 ≤ P < 0.05, **0.001 ≤ P < 0.01, ***P < 0.001, n.s: not siginificant. (A) CCR4 expression determined by immunohistochemical staining before and after vorinostat treatment. Representative results from samples (skin and lymph nodes) from patient with mycosis fungoides (MF) are shown. Specimens were stained with hematoxylin and eosin (HE), CD4, and CCR4 for a pathological diagnosis and confirmation: 200× magnification. LN: lymph node. (B) Clinical time course in patient (Pt) #1 with MF before and after vorinostat treatment. (C) CCR4-positive lymphocytes (% of total infiltrating lymphocytes) in specimens from six patients (Pt #1 – 6) before and after vorinostat treatment. The Student t-test was used to examine statistical significance. (D) Quantitative RT-PCR analysis of CCR4 in samples of primary T-cell lymphomas (ATLL, CTCL, and PTCL-NOS) (Pt #7 – 9) exposed to 5 μM vorinostat for 24 h. (E) ΔMFI of CCR4 in a sample of primary ATLL (Pt #7) treated with 5 μM vorinostat for 24 h. (F) ADCC assay against a sample of primary ATLL. Cells were treated with 5 μM vorinostat for 24 h or control cells treated with dimethylsulfoxide (DMSO) before mogamulizumab treatment. Cytotoxicity was measured using the lactate dehydrogenase assay in peripheral blood mononuclear cells obtained from healthy volunteers and mogamulizumab (10 mg/mL) or the same volume of solvent (control). The ratio of target: effector cells was fixed at 1:50.",103126.fig4
