pmcid,label,caption,graphic
PMC3339687,Fig. 2,"a, b H&E staining of lesional skin reveals dense lymphocytic infiltration of adipose tissue with classical rimming of atypical lymphocytes around adipocytes. c, d The infiltrates were determined to be cytotoxic lymphocytes with positive immunohistochemical staining for CD3 and CD8, respectively.",cde-0004-0056-g02
PMC3253869,Fig. 1,Radiologic finding. (A) Abdominal computed tomography shows an enhancing nodule in the subcutaneous layer of the low abdominal wall. (B) Positron emission tomography shows numerous fludeoxyglucose uptakes in the subcutaneous layer of the whole body.,crt-43-255-g001
PMC3253869,Fig. 2,"Tumor pathology. (A) Histopathology of subcutaneous nodule showing neoplastic lymphoid cells infiltrating mainly lobular areas of subcutaneous tissue (H&E staining, ×400). Immunohistochemical stains showing the rimming of individual fat spaces by tumor cells with staining for CD3 (B) and CD8 (C) (H&E staining, ×400). (D) Tumor cells do not express the CD56 phenotype (H&E staining, ×200).",crt-43-255-g002
PMC3389065,Fig. 1,"Biopsy of a skin nodule. (A) The skin tissue showed dense lymphocytic infiltrate in lobular panniculitis-like pattern (arrowheads) with focal dermal infiltrations (arrow) (hematoxylin and eosin stain, ×40 magnification). (B) The infiltrated lymphocytes showed atypical features with hyperchromatic, irregular nuclei, and occasional nucleoli. There was fat rimming with atypical lymphocytes (hematoxylin and eosin stain, ×400 magnification). (C) In immunohistochemical stain, the atypical lymphocytes were positive for CD3 (CD3, ×400) and (D) CD8 (CD8, ×400 magnification).",kjh-47-146-g001
PMC3389065,Fig. 2,"Whole body PET-CT (A) At the second relapse, multiple nodules with high signal intensities were noted in multiple subcutaneous and muscular areas. (B) After treatment with CsA, no active lesions were seen in the PET-CT scan. Abbreviations: PET-CT, positron emission tomography-computed tomography; CsA, cyclosporine A.",kjh-47-146-g002
PMC3350120,Figure 1,Extensive erythematous infiltrated plaque involving the abdomen and the right tight.,CRIM.ONCMED2011-639240.001
PMC3350120,Figure 2,"
(a) Diffuse infiltration of small- and medium-sized pleomorphic lymphocytes is seen between the fat cells with rimming of the neoplastic cells around one individual fat cell (arrow) (H&E stain; original magnification ×320). (b) CD8 positivity of the neoplastic cells (original magnification ×400). (c) The majority of the cells presents the αβ phenotype (βF1, original magnification ×640). (d) A high proliferative index of the malignant cells is observed (Ki-67, original magnification ×125).",CRIM.ONCMED2011-639240.002
PMC3572891,FIGURE 1,On gray-scale US examination of the lesion in the left abdomen shows ill-defined hyperechoic infiltration (A). Contrast enhanced CT shows multiple mild enhancing nodular and diffuse infiltrative lesions (arrows) in the subcutaneous layer of the anterior abdomen (B).,rado-46-04-278f1
PMC3572891,FIGURE 2,"Axial contrast-enhanced CT (A), PET (B), and fusion PET/CT (C) images performed for initial staging demonstrated areas of abnormal increased F-18 FDG uptake corresponding to infiltrative changes in the subcutaneous adipose tissue of the anterior abdominal wall. Extensive disease involvement throughout the body with numerous subcutaneous nodules is best visualized on the maximum intensity projection (MIP) image (D).",rado-46-04-278f2
PMC3572891,FIGURE 3,"After three cycles of chemotherapy, the MIP image of follow-up F-18 FDG PET/CT showed complete metabolic remission of the involved lesions.",rado-46-04-278f3
PMC3655289,Fig. 1,"Subcutaneous panniculitis-like T-cell lymphoma of breast in 43-year-old woman.A. Mediolateral oblique mammographic view of left breast shows 5-cm, increased opacity with indistinct margin in upper portion of left breast. There are no calcifications or architectural distortion. Craniocaudal mammographic view of left breast shows no abnormal finding (not shown). B. Sonography of left breast shows diffuse hyperechogenicity with poorly defined margin in subcutaneous fat layer of left upper inner breast. C, D. Microscopic examination shows infiltration of neoplastic lymphoid cells into subcutaneous tissue (arrows), but not into overlying dermis and epidermis in low-power view (C, H&E staining, × 20) and focal rimming of adipocytes by atypical lymphocytes and phagocytic macrophages in subcutaneous tissue in high-power view (D, H&E staining, × 400). E. Immunohistochemical stain shows rimming of individual fat spaces by tumor cells with staining for CD8 (× 400).",kjr-14-391-g001
PMC3764727,Figure 1,"(a) Photomicrograph showing unremarkable epidermis and dermis (H and E, ×10) and (b) showing subcutis infiltrated by atypical lymphoid cells with rimming of adipocytes (H and E, ×40)",IJMPO-34-104-g001
PMC3764727,Figure 2,"(a) Photomicrograph showing karyorrhectic debris (H and E,×40) and (b) showing angiocentricity (H and E, ×40)",IJMPO-34-104-g002
PMC3764727,Figure 3,"Photomicrograph showing positivity for CD3, CD43, CD8. CD20, CD4 and CD56 are negative (IHC, ×40)",IJMPO-34-104-g003
PMC3764727,Figure 4,"Photomicrograph showing squamous cell carcinoma of the cervix (H and E, ×40)",IJMPO-34-104-g004
PMC3974103,Figure 1,"Hyperpigmented, indurated plaque with hyperkeratosic central area over the right thigh.",1824-7288-40-17-1
PMC3974103,Figure 2,"Skin biopsy specimen. a) Hematoxylin-eosin stain (4x) showing subcutaneous infiltrate, mainly constituted of mononuclear cells; b) Immunohistochemical stain (20x) showing infiltrating histiocytes expressing CD68.",1824-7288-40-17-2
PMC4132451,Fig. 1.,"Changes in laboratory findings and body temperature during the cyclosporine A (CsA) treatment. (A) After 5 weeks of treatment initiation with CsA, biochemical test (lactate dehydrogenase, alkaline phosphatase, aspartate aminotransferase, and alanine aminotransferase) was normalized. (B) After 14 days of the CsA therapy, the body temperature returned to normal.",crt-46-3-312f1
PMC4132451,Fig. 2.,"(A) The skin tissue showed diffuse atypical lymphocytic infiltration in the subcutaneous tissue similar to lobular panniculitis. Infiltration to the subcutaneous tissue without involvement of the overlying dermis or epidermis was confirmed (H&E staining, ×40). (A, inlet) The infiltrated lymphocytes had irregular, hyperchromic nuclei and indistinct nucleoli. The atypical lymphocytes were rimmed individual fat cells and some of them showed nuclear karyorrhexis (H&E staining, ×200). (B) Immunohistochemical stain, the atypical lymphocytes were positive for CD3 (×200). (C) CD20 (×200). (D) CD56 (×200). The atypical lymphocytes were negative for both CD20 and CD56.",crt-46-3-312f2
PMC4132451,Fig. 3.,The summary of previous results of cyclosporine A treatment for subcutaneous panniculitis-like T cell lymphoma (SPTL). (A) Treatment response. (B) Remission duration for each patient from previous reports.,crt-46-3-312f3
PMC4026803,Fig. 1,Age (A) and site (B) distribution of cutaneous lymphoma.,kjpathol-48-126-g001
PMC4026803,Fig. 2,"(A, B) Relative frequency of cutaneous lymphoma according to subtype. MF, mycosis fungoides; PTL, peripheral T-cell lymphoma; CD30, CD30+ T-cell lymphoproliferative disorder; NK/T, NK/T cell lymphoma, nasal type; DLBCL, diffuse large B-cell lymphoma; SPTCL, subcutaneous panniculitis-like T-cell lymphoma; MZBL, marginal zone B-cell lymphoma; AITL, angioimmunoblastic T-cell lymphoma; BPDCN, blastic plasmacytoid dendritic cell neoplasm; LBL, lymphoblastic lymphoma.",kjpathol-48-126-g002
PMC4259071,Figure 1,(a) Ulcerative lesion with surrounding hyperpigmented area over left calf before treatment. (b) Healed lesion 18 months after completion of therapy.,CRIDM2014-201836.001
PMC4533575,Figure 1,"(a) Multiple purplish plaques over the trunk with petechiae. (b) Florid, purplish annular plaques over the back. (c) Petechiae and superficial necrosis over the pressure areas (where the blood pressure cuff lay)",IJD-60-422e-g001
PMC4533575,Figure 2,"(a) Low power view of the skin biopsy shows perivascular and subcutaneous fat cellular infiltrate. (b) Medium power view of the subcutaneous fat shows a lobular lymphocytic infiltrate. (c) High power view shows that the lesional lymphocytes rim the adipocytes. Some nuclear dust is noted. (d) Another high power view shows marked lesional lymphocytic and histiocytic infiltrate amongst the adipocytes with nuclear dust. (Hematoxylin and Eosin, original magnification, A: ×20, B: ×100 and C and D: ×200)",IJD-60-422e-g002
PMC4533575,Figure 3,"(a) Lesional lymphocytes with positivity for CD3. (b) Most lesional lymphocytes with negativity for CD4. (c) Lesional lymphocytes with positivity for CD8. Note the prominent rimming of the adipocytes by the lymphocytes. (d) Positivity for Granzyme-B. (Immunoperoxidase, original magnification: All ×200).",IJD-60-422e-g003
PMC4533575,Figure 4,Bone marrow examination revealing the presence of hemophagocytosis,IJD-60-422e-g004
PMC4922834,Figure 1.,"FDG-PET (A) images show hypermetabolism in multiple subcutaneous nodular lesions in upper extremities, right trunk, and breast. Multiple patchy foci of F-18 FDG uptake were found in adipose tissue of fat pad of pericardium, peritoneum, retroperitoneal, pelvic cavity, right axilla and bilateral inguinal regions. Fused PET/CT demonstrated the largest nodular lesion, located in the left upper anterior chest wall (B), and increased uptake of F-18 FDG was detected in the adipose tissue near the lesser curvature (C).",amjcaserep-17-429-g001
PMC4922834,Figure 2.,"Histological findings of skin biopsy from left anterior chest wall. (A) Low-power view shows infiltration of neoplastic lymphoid cell into subcutaneous tissue (H&E, ×100). (B) Atypical lymphoid cells rimming adipocytes with adjacent karyorrhectic debris (H&E, ×400); arrows point to the atypical lymphoid cells. (C) Neoplastic lymphoid cells were CD4-negative. (D) The Ki67 labeling index in these neoplastic cells was about 50%. (E) Lymphoma cells are immunohistochemically granzyme B-positive. (F) Neoplastic lymphoid cells were CD8-positive.",amjcaserep-17-429-g002
PMC4317912,Figure 1,"Immunostainings of primary cutaneous T-cell lymphoma of the γδ phenotype with subcutanous panniculitis-like T-cell lymphoma (SPTCL) feature in patient no. 14 (a–l) (b–l: original magnification ×20 objective). (a) Low-power view showing subcutaneous infiltrates as in SPTCL (H&E). (b) High-power field of subcutaneous infiltrate reveals medium to large sized lymphoid cells with rimming of neoplastic cells (H&E). (c–l) Immunohistochemical results. The lymphoid cells were positive for CD3 (c), down expression of CD5 (d), negative for CD56 (e), negative for CD4 (f), positive for CD8 (g), positive for TIA-1 (h), positive for Granzyme B (i), positive for T-cell receptor (TCR) γ (j), positive for TCRδ (k) and negative for TCRβ (l).",cas0105-0912-f1
PMC4317912,Figure 2,"Immunostainings of primary cutaneous T-cell lymphoma of the γδ phenotype without subcutanous panniculitis-like T-cell lymphoma feature in patient no. 4 (b–e: original magnification ×20 objective). (a) High-power field of cutaneous tumor reveals medium to large sized neoplastic cells infiltrating diffusely (H&E). (b–d) Immunohistochemical results. The lymphoid cells were positive for CD3 (b), positive for T-cell receptor (TCR) γ (c) and negative for TCRβ (d).",cas0105-0912-f2
PMC4317912,Figure 3,"Immunostainings of subcutanous panniculitis-like T-cell lymphoma in patient no. 18 (a–k) (b–k: original magnification ×20 objective). (a) Low-power view of a punch biopsy. Subcutaneous infiltration of neoplastic cells are seen (H&E). (b) High-power field reveals medium to large sized atypical lymphoid cells with rimming of neoplastic cells (H&E). (c–k) Immunohistochemical results. The lymphoid cells were positive for CD3 (c), positive for CD5 (d), negative for CD56 (e), negative for CD4 (f), positive for CD8 (g), positive for TIA-1 (h), positive for Granzyme B (i), positive for T-cell receptor (TCR) β (j) and negative for TCRγ (k).",cas0105-0912-f3
PMC4317912,Figure 4,"Overall survival of primary cutaneus T-cell lymphoma of the γδ phenotype (CTCL-γδ) without subcutaneous panniculitis-like T-cell lymphoma (SPTCL) features, CTCL-γδ with SPTCL features and SPTCL. A statistically significant difference was observed in overall survival among the SPTCL, CTCL-γδ with SPTCL features and CTCL-γδ without SPTCL features groups (P = 0.005).",cas0105-0912-f4
PMC4955135,Fig. 1,"The patient’s face and left anterior ocular segment at the first visit. a The patient exhibits prominent left eyelid swelling and exophthalmos. b A photograph demonstrates prominent mucosal hyperemia, edema, and moderate mydriasis of the pupil",12886_2016_303_Fig1_HTML
PMC4955135,Fig. 2,"Orbitographic magnetic resonance imaging and a T2-weighted image from the first visit. a A systematic trachychromatic image of the left periorbital soft tissues and (b) soft tissue in the left orbital muscle cone is swollen, and the left eyeball is protruding",12886_2016_303_Fig2_HTML
PMC4955135,Fig. 3,"The anterior ocular segment before and after treatment. Images of the patient’s eyes (a) before treatment (October 16, 2013) and (b) after treatment (January 4, 2014) are shown. The mucosal hyperemia and edema improved, and the eye swelling disappeared by the third month after starting treatment",12886_2016_303_Fig3_HTML
PMC4955135,Fig. 4,"The patient’s face at recurrence. The patient shows slight right eyelid swelling (i.e., the opposite eyelid)",12886_2016_303_Fig4_HTML
PMC4955135,Fig. 5,Orbitographic magnetic resonance imaging at recurrence. Right exophthalmos (a) and orbital softtissue inflammation (b) are evident,12886_2016_303_Fig5_HTML
PMC4955135,Fig. 6,"The histopathological findings of the vesicular subcutaneous tissue. The immunohistochemistry shows that the infiltrating lymphocytes are positive for CD8. There is an aggregating tendency of atypical lymphocytes and a surrounding arrangement (i.e., rimming image) of lipid droplets (CD8, magnification, 400×)",12886_2016_303_Fig6_HTML
PMC4320460,Figure 1,"
Clinical presentation of SPTL lesions. Representative SPTL lesions before (a, d), during (b), and after (c, e) systemic steroid +/− methotrexate treatment. For treatment details see Table 1 (case 3 and 2, respectively).",13023_2014_160_Fig1_HTML
PMC4320460,Figure 2,"
Expression profiling revealed a gene expression pattern distinguishing SPTL from combined control samples. a) Visualization of 290 genes that are overexpressed between pre-treatment (n = 4) and combined control samples (n = 4). Only the normal fat control samples are shown. Expression values are in base-2 logarithm scale. b) Visualization of 99 genes from set a) above, annotated with the Gene Ontology term “Defence response” (GO:0006952). Here, the erythema nodosum (EN) control samples with a similar type of tissue inflammation, but devoid of malignant T lymphocytes, are shown in turn.",13023_2014_160_Fig2_HTML
PMC4320460,Figure 3,"
Relative quantification of studied gene expressions in SPTL lesions compared with reference tissue (erythema nodosum). Relative mRNA expression of CXCR3 (white column), IDO-1 (dark grey), and IFNG (light grey) in SPTL lesions. Relative expressions are represented as fold changes in comparison with erythema nodosum. To note, CXCR3 and IFNG genes showed no detectable expression in case 5, although the GAPDH level was similar to other samples. All gene expression levels were normalized to reference gene, GAPDH. nd = not detected.",13023_2014_160_Fig3_HTML
PMC4320460,Figure 4,"
Immunohistological confirmation of the protein expression of the up regulated genes in SPTL. a) CXCL9-expressing, morphologically mostly malignant lymphocytes in a SPTL lesion (red, 20x). b) IDO-1-expressing morphologically malignant lymphocytes (red arrow) rimming a fat cell in a SPTL lesion (red, 20x). c) Double immunostaining for CD8 (cyan) and CXCR3 (red) showing CD8+CXCR3+ lymphocytes (red arrow) in a SPTL lesion (20x). Cells expressing only CD8 are indicated with blue arrow. No counterstain. d) Double immunostaining for CD8 (cyan) and CXCR3 (red) showing exclusively the expression of CD8 and CXCR3 in different cells in a LEP lesion (20x). No counterstain. a)-d) Insert in upper right corner represents magnification of 40x. e) CXCR3-expressing malignant lymphocytes rimming the fat cell in a SPTL lesion (red, 20x). f) High number of FoxP3+ (brown) regulatory T-cells in a SPTL lesion (red, 40x).",13023_2014_160_Fig4_HTML
PMC4320460,Figure 5,"
Immunohistological specification of the immunosuppression-inducing IDO-1 in SPTL. a) Double IHC staining of CD8 (cyan) and IDO-1 (red) shows that IDO-1 is mostly expressed in other cells than CD8+ lymphocytes in a SPTL lesion (20x). b) Here, double staining of CD8 (cyan) and CXCR3 (red) shows the expressions in same cells in SPTL as comparison (red arrow, 40x). c) Double staining of IDO-1 (red, red arrow) and the macrophage marker CD68 (cyan, blue arrow) shows expression mainly in different cells (40x). d)-e) Perinodular fat, infiltrated with morphologically malignant lymphocytes, surrounding an enlarged lymph node of a SPTL patient (case 4, Table 1). Similar d) IDO-1 and e) CXCR3 expression is seen as in subcutaneous SPTL lesions. f)-h) Double IF staining of CD11c (red) and IDO-1 (green) confirms that IDO-1 is not expressed by CD11c -positive dendritic cells (Leica confocal microscopy, 40x).",13023_2014_160_Fig5_HTML
PMC5018622,Figure 1,"Case 1. A: Before treatment, showing multiple confluent pathological foci of hypermetabolic activity in subcutaneous fat (the largest are indicated by arrows on the whole-body image) and pathological foci in the breasts (in transverse sections); B: After 6 cycles of the CHOP regimen, showing no changes in the follow-up examinations, with conservation of previously defined lesions and development of new ones in the subcutaneous tissue (indicated by arrows on the whole-body image) and pathological focus of hypermetabolic activity which had developed in the mesentery of the descending colon (indicated by circles, on the whole-body image as well); C: After 6 cycles of the GEM-P chemotherapy regimen, showing marked improvement, as indicated by resorption of all previously defined foci. CHOP: Cyclophosphamide, doxorubicine, vincristine and prednisolone; GEM-P: Gemcitabine, cisplatin and methylprednisolone.",WJCC-4-258-g001
PMC5018622,Figure 2,"Case 2. A: Before treatment, showing multiple separate and confluent pathological foci of fluorine-18 fluorodeoxyglucose uptake in local dense areas of subcutaneous fat (the largest are indicated by arrows on the whole-body image); B: After 7 cycles of the GEM-P chemotherapy regimen, showing preservation of metabolically inactive areas of consolidation of subcutaneous fat. GEM-P: Gemcitabine, cisplatin and methylprednisolone.",WJCC-4-258-g002
PMC5018622,Figure 3,"Case 3. A: Before treatment, showing multiple pathological foci of hypermetabolic activity in local dense areas of subcutaneous fat (the largest are indicated by arrows, on the whole-body image as well) and pathological foci of fluorine-18 fluorodeoxyglucose uptake in the epiploon in the left mesogastric area (indicated by circles, on the whole-body image as well); B: After 3 cycles of FCM, showing resorption of all previously defined foci (including those in the greater omentum) but development of new ones in the subcutaneous tissue; C: After 3 cycles of GEM-P, showing marked improvement that was indicated by resorption of all previously defined foci. FCM: Fludarabine, mitoxantrone and cyclophosphamide; GEM-P: Gemcitabine, cisplatin and methylprednisolone.",WJCC-4-258-g003
PMC5359675,Fig 1,Subcutaneous panniculitis-like T-cell lymphoma. Right flank with tender indurated subcutaneous plaques and nodules with overlying erythema.,gr1
PMC5359675,Fig 2,"Subcutaneous panniculitis-like T-cell lymphoma. A, Low-power image shows a lymphocytic infiltrate centered on the subcutis with minimal alteration of the epidermis or dermis. B, Higher-power image shows that some of the lesional lymphocytes are large and have pleomorphic nuclei, (A and B, hematoxylin-eosin stain; original magnifications: A, ×20; B, ×200.)",gr2
PMC5134172,Figure 1,(a) Angioedema-like swelling on face. (b) Scarring alopecia on posterior scalp. (c) Shiny infiltration on shins. (d) Six weeks after the treatment—Complete resolution of the swelling,IDOJ-7-529-g001
PMC5134172,Figure 2,(a) Low power view (H and E; 40× magnification) showing predominantly subcutis involvement. (b) Higher magnification (H and E; 100×) showing lobular panniculitis-like picture. (c) Rimming of adipocytes by atypical lymphocytes (H and E; 400×). (d and e) Bone marrow aspiration (Wright Giemsa stain; d-200X and e-400X) showing hemophagocytosis,IDOJ-7-529-g002
PMC5134172,Figure 3,"Immunohistochemistry panel showing CD4 and CD 20 (Figure 3b and 3c respectively) with CD3 and CD8 positivity (Figure 3a and 3d, 3e, 3f respectively)",IDOJ-7-529-g003
PMC5315091,Fig. 1,"Overall survival of all analyzed CD8+ lymphoma subtypes and overall survival according to extent of skin lesions. a Overall survival of the different subtypes of CD8+ cytotoxic cutaneous lymphomas shows large heterogeneity with unrestricted survival in ILP up to highly limited survival in AECTL and systemic PTCL-NOS. b Overall survival of patients presenting with solitary/localized skin lesions is significantly higher than the overall survival of patients with multiple lesions (74 ± 63 vs. 31 ± 30 months for patients; P = 0.01), albeit showing wide variation. AECTCL aggressive epidermotropic primary cutaneous T-cell lymphoma, ILPacral CD8+ T-cell lymphoma, formerly indolent CD8+ lymphoid proliferation, NOS not otherwise specified, PTCL peripheral T-cell lymphoma, SPTCL subcutaneous panniculitis-like T-cell lymphoma",40487_2016_26_Fig1_HTML
PMC5315091,Fig. 2,"Selected clinical and histological examples of atypical presentation of CD8+ MF cases. CD8+ cytotoxic MF frequently exhibits atypical clinical presentation mimicking mastocytosis (urticaria pigmentosa) a in the case of hyperpigmented and purpuric MF or pityriasis alba/vitiligo and b in hypopigmented juvenile MF. c Histology of case (a) shows an atypical band-like infiltrate of pleomorphic small-/medium-sized lymphocytes with frank epidermotropism in a pagetoid pattern together with interface dermatitis, dermal erythrocytes, melanophages and hemosiderophages. Dermal and epidermal lymphoma cells of case (a) strongly express CD8 (d) and cytotoxic molecules. MF mycosis fungoides",40487_2016_26_Fig2_HTML
PMC5315091,Fig. 3,"Representative clinical and histological examples of cutaneous PTCL-NOS. Localized skin lesions at time of diagnosis of primary cutaneous PTCL-NOS a exhibiting a highly epidermotropic lymphoma infiltrate of highly proliferating pleomorphic small-/medium-sized lymphoma cells (b). c Multiple disseminated non-ulcerated patches, plaques and flat tumors at the trunk and extremities are present in this patient with cutaneous PTCL-NOS. d Histology shows blast-like large dermal tumor cells with multiple mitotic figures. PTCL-NOS peripheral T-cell lymphoma, not otherwise specified",40487_2016_26_Fig3_HTML
PMC5315091,Fig. 4,Overall survival with respect to proliferation rate and cytotoxic phenotype. a Overall survival for patients showing a high proliferation rate as assessed by >60% ki67-positive lymphoma cells is significantly lower than low-proliferating tumors (P < 0.05). b Presence of an activated cytotoxic phenotype [positivity of GrB together with perforin and/or T-cell intracellular antigen (TIA)] does not affect overall survival,40487_2016_26_Fig4_HTML
PMC5660631,Fig. 1,"
(
A
) The clinical picture of the right thigh after 2-months of conservative treatment; (
B
) the lesion of the thigh after surgical biopsy (visible skin sutures) that confirmed the diagnosis; (
C
) the same skin surface after 4 months of chemotherapy.
",10-1055-s-0037-1607036-i170335cr-1
PMC5660631,Fig. 2,"
Hematoxylin and eosin staining (extension ×200). Skin biopsy showing subcutaneous tissue with neoplastic infiltrate. The neoplastic cells range in size and have irregular, hyperchromatic nuclei. The characteristic feature is the rimming of the neoplastic cells surrounding individual fat cells.
",10-1055-s-0037-1607036-i170335cr-2
PMC5585498,Figure 1,Clinical findings. Large-sized ulceration of the right angulus oris and the lower lip covered with black crust. The patient's right face is extensively hyperemic (A). Cervical lymphadenopathies are also shown (arrow in B).,medi-96-e7890-g002
PMC5585498,Figure 2,"Pathological images. Neoplastic cells distributed angiocentrically in a flower-ring-like pattern on HE staining (A, ×20). The neoplastic cells are distributed among the subcutaneous fat lobules (B, ×40) with necrosis and nuclear fragmentation observed (C, ×40). The tumor cells are positive for CD8 with IHC (D, ×20). IHC = immunohistochemical.",medi-96-e7890-g003
PMC5585498,Figure 3,Clinical findings. Swelling of the upper lip (A) and systemic skin erythemas (B–D) of the patient. Note the well-bordered skin lesions covered with white scaling.,medi-96-e7890-g004
PMC5585498,Figure 4,"Pathological images. HE staining showing medium-sized neoplastic cells with abundant cytoplasm, invading some of the epithelial area (A, ×40). The neoplastic cells are positive for CD3 (B, ×40), CD4 (C, ×40), and CD56 (D, ×40) on IHC. IHC = immunohistochemical.",medi-96-e7890-g005
PMC5585498,Figure 5,Clinical findings. An ulceration covered with whitish pseudomembrane located on the left floor of the mouth (A) and multiple lymphadenopathies of the submental and submandibular regions (arrow in B) are shown.,medi-96-e7890-g006
PMC5585498,Figure 6,"Pathological images. Small-sized atypical lymphoid cells with irregular nucleic types were diffusely distributed in the neoplastic tissue on HE (A, ×40). The neoplastic cells are positive for CD20 (B, ×40) and CD79a (C, ×40) but negative for CK (D, ×40).",medi-96-e7890-g007
PMC5585498,Figure 7,"Clinical findings. A, Extensive swelling and ulceration of the mucosa of the hard palate covered by whitish pseudomembrane with an ill-defined margin. B, The involved anterior upper gingival mucosa with a slice-shaped neoplasm at the labial side. C, A well-bordered round skin erythema covered with yellowish crust at the area of the right brachial biceps.",medi-96-e7890-g008
PMC5585498,Figure 8,"CT images. A and B, Exposure of the upper anterior dental roots due to destruction of the maxillary alveolar bone.",medi-96-e7890-g009
PMC5585498,Figure 9,"HE staining. Infiltration of abundant inflammatory cells and atypical lymphoid cells (ALC) arranged in an angiocentric pattern. A, HE staining (×20) with dilated vessels observed (black arrow heads). B, HE staining (×40) showing the infiltration of small-to-medium sized cells with irregular nuclei.",medi-96-e7890-g010
PMC5585498,Figure 10,"Immunohistochemical staining. Immunohistochemical staining (×40) with positive CD 56 (A), TIA-1 (B), EBER (C), and a labeling index of about 50% of Ki-67 (D).",medi-96-e7890-g011
PMC5384345,Figure 1.,"Gene expression of IDO1 and TDO in CTCL skin specimens and cell lines. Relative mRNA levels in (A) FFPE skin specimens of LRP, LyP, ALCL, MF, and in (B) the cell lines Mac1 (LyP-derived), Mac2A (LyP-derived), and MyLa2000 (MF-derived). mRNA expression levels are presented as mean +/− SD. (C) Western blot analysis of CTCL cell lines. A densitometer was used to evaluate the protein expressions and the adjusted density values for IDO1 and TDO fragments were calculated. MyLa2000 was chosen as calibrator (relative density value 1) and after normalization against β-actin, the adjusted density values for IDO1 in Mac1 and Mac2A cells were 0.48 and 0.4, respectively. Likewise, the corresponding density values for TDO were 1.43 and 1.45, respectively.",koni-06-03-1273310-g001
PMC5384345,Figure 2.,"Relative frequencies of IDO1 and TDO expression in LRP and in each CTCL subgroup. The shade code indicates the percentage of the mononuclear cells expressing the given marker; +10–25% (light gray), ++ 26–50% (gray), and +++ >50% (dark gray).",koni-06-03-1273310-g002
PMC5384345,Figure 3.,"Expression of IDO1, TDO, and KYN in tissue specimens of CTCL as determined by immunohistochemistry. (A) Expression of IDO1 in LyP. (B) Expression of IDO1 in TME of MF specimen and in macrophages surrounding the malignant cells (enlarged insert, upper right corner). (C) IDO-positive cells surrounding the adipocytes in SPTCL, (D) Expression of TDO in LyP. (E) Expression of TDO in MF. (F) Expression of TDO in SPTCL (G) Expression of KYN in LyP. (H) Expression of KYN in MF. (I) Expression of KYN in SPTCL. (Scale bar 20 µm and 40x magnification).",koni-06-03-1273310-g003
PMC5384345,Figure 4.,"IDO1 is expressed in CD163+ TAMs in SPTCL but not in MF or LyP skin lesions. Double IHC staining for IDO1 (turquoise) and CD163 (red) showing (A and B) LyP lesions and (C and D) MF lesions with separate cells expressing either IDO1 or CD163 (10x, and 40x, respectively), (E and F) Double positive IDO1+/CD163+ TAMs are seen surrounding the periadipocytic SPTCL infiltrate like a protective wall (10x and 40x, respectively). Light hematoxylin counterstaining. (Scale bar 20 µm). TAM, tumor-associated macrophage.",koni-06-03-1273310-g004
