pmcid,label,caption,graphic
PMC7583597,Figure 4,"The cytoplasm highlighted by the PAS stain is negative after diastase treatment, confirming glycogen accumulation.",dermatopathology-07-00005-g004
PMC7583597,Figure 5,No keratinocyte staining is noted with CD34 stain.,dermatopathology-07-00005-g005
PMC7583597,Figure 6,Polypoid lesion with prominent acanthosis and keratinocytes containing pale cytoplasm. No peripheral palisading or perinuclear vacuoles are noted in this variant.,dermatopathology-07-00005-g006
PMC7583597,Figure 7,"Clinical picture of classical CCA. Image courtesy: Karen Turgeon, MD.",dermatopathology-07-00005-g007
PMC7583597,Figure 8,A solitary polypoid brown papule on the left nipple. Image courtesy: [26].,dermatopathology-07-00005-g008
PMC7583597,Figure 9,Dermoscopic examination reveals dotted vessels arranged as strings of pearls. Reprinted with permission from Tiodorovic-Zivkovic et al. [55].,dermatopathology-07-00005-g009
PMC8353102,Figure 1,"Dermatological manifestation of our patients. (A) patient IXa, facial papules; (B) patient IV, acral keratotic papules on the foot; (C) patient XIb, pits on the palm; (D) patient VIc, pits on the sole; (E) patient VIc, scrotal tongue; (F) patient IXb, oral papules of the gums arranged in a cobblestone pattern.",fmed-08-688105-g0001
PMC8353102,Figure 2,"Acral keratosis in three cases. The number of lesions is variable and may involve hands and feet but also the distal part of legs. They appeared as papular lesions, 2–4 mm in diameter with a keratotic surface.",fmed-08-688105-g0002
PMC8353102,Figure 3,"Immunohistochemical analyses of melanoma (A,B) and thyroid carcinoma (C,D) of patient VII. PTEN immunostaining shows strong nuclear and cytoplasmic immunoreactivity in melanoma (A) and absent reaction in thyroid carcinoma (C), conversely Phospho-AKT-Ser473 immunostaining shows weak reaction in melanoma (B), compared to intense staining in thyroid carcinoma (D) (Magnification X 100).",fmed-08-688105-g0003
PMC8835982,Figure 1,NSJ before treatment.,CCID-15-185-g0001
PMC8835982,Figure 2,Continued.,CCID-15-185-g0002
PMC8835982,,,CCID-15-185-g0003
PMC8835982,Figure 2,"(A) Nevus sebaceous with overlying trichilemmoma: sebaceous gland proliferation in the dermis with overlying papillomatous projection of eosinophilic basaloid cells (H&E, ×40). (B) Sebaceous hyperplasia with vacuolated cytoplasm (H&E, ×200). (C) Trichilemmoma exophytic papillomatous projection of clear eosinophilic cuboidal palisaded cells (H&E, ×100).",CCID-15-185-g0004
PMC8835982,Figure 3,NSJ after eight sessions of cryotherapy.,CCID-15-185-g0005
PMC8841502,Fig 1,"A, Extensive nevus sebaceous involving the scalp, left cheek, chin, lip, trunk, and arms. B, Thick, verrucous yellowish nevus sebaceous plaques involving the lip and chin. C, Four exophytic red, fleshy tumors arising from the scalp nevus sebaceous.",gr1
PMC8841502,Fig 2,"A, Scalp biopsy specimen showing acanthosis, papillomatosis, increased sebaceous glands, and ectopic apocrine glands, consistent with nevus sebaceous. This lesion transitions into a lesion of syringocystadenoma papilliferum superiorly. B, Scalp tumor showing multiple papillary structures lined by inner columnar and outer cuboidal cells, projecting into a cystically dilated invagination of the epidermis, with numerous plasma cells in the fibrovascular stroma of these papillary structures, consistent with syringocystadenoma papilliferum. C, Scalp tumor showing lobules extending from the epidermis into the dermis, composed of uniform small cells with round or oval vesicular nuclei, clear cytoplasm, and peripheral palisading, consistent with trichilemmoma. (A-C, Hematoxylin-eosin stain; original magnifications: A, ×40; B and C, ×200.)",gr2
PMC8841502,Fig 3,"A, Extensive thick verrucous plaques over the scalp and face. B, Two reddish, lobulated, ulcerated tumors arising from the plaques over the parietal and occipital scalp.",gr3
PMC8841502,Fig 4,"A, Lip lesion showing epidermal papillomatosis and acanthosis, increased number of enlarged sebaceous glands and ectopic apocrine glands, consistent with nevus sebaceous. B, Scalp tumor showing lobules extending from the epidermis into the dermis composed of uniform small cells with round or oval vesicular nuclei, clear cytoplasm, and peripheral palisading, consistent with trichilemmoma. (A and B, Hematoxylin-eosin stain; original magnifications: A and B, ×200.)",gr4
PMC10238983,Figure 1,Site distribution for SqCC,IJD-68-233b-g001
PMC10238983,Figure 2,Subtypes of BCC,IJD-68-233b-g002
PMC9081419,Fig. 1.,"A linear, skin-colored, alopecic verrucous plaque measuring 7×1.5 cm on the scalp. The plaque contained three erythematous ulcerated nodules (white arrows and arrowhead) and several grayish-yellow papules.",acfs-2022-00101f1
PMC9081419,Fig. 2.,"Syringocystadenoma papilliferum demonstrating papillary structures lined by double layers of cuboidal epithelium and stroma containing numerous plasma cells (H&E, ×20).",acfs-2022-00101f2
PMC9081419,Fig. 3.,"Desmoplastic trichilemmoma comprising a well-defined lobular tumor with dense desmoplastic stroma occupying the central portion of the lesion. There is focal clear cell differentiation (black arrow) surrounded by a basement membrane. The irregular epithelial strands without cellular atypia are admixed in a desmoplastic stroma (white arrow) (H&E, ×40).",acfs-2022-00101f3
PMC9081419,Fig. 4.,"Sebaceoma demonstrating a basaloid dermal tumor with cyst formation, superficial ulceration, and hemorrhage. Ductal structures lined by an eosinophilic cuticle are visible. Note the random admixture of basaloid cells and mature sebocytes (black arrow) (H&E, ×40). ",acfs-2022-00101f4
PMC9081419,Fig. 5.,"Trichoblastoma demonstrating basaloid proliferations with peripheral palisading emanating from the epidermis. Note the presence of papillary mesenchymal bodies (black arrow) and adjacent fibrotic stroma (H&E, ×40).",acfs-2022-00101f5
PMC9081419,Fig. 6.,"Pigmented trichoblastoma exhibiting melanin pigmentation within a typical trichoblastoma (H&E, ×200).",acfs-2022-00101f6
PMC9081419,Fig. 7.,"Sebaceous adenoma demonstrating a circumscribed tumor composed of irregular sebaceous lobules with surrounding basaloid cells more than two layers thick (black arrows). A few mitotic figures (black circle) are present in the central sebaceous lobule (H&E, ×100).",acfs-2022-00101f7
PMC9081419,Fig. 8.,"Tumor of follicular infundibulum comprising an epithelial tumor with a plate-like growth pattern. Note the anastomosing islands of basophilic cells with peripheral palisading and multifocal attachment to the overlying epithelium (H&E, ×200).",acfs-2022-00101f8
PMC9525134,Figure 1,30 x 15-mm mamillated pink plaque on the patient's left vertex scalp with demarcated incisional margin,cureus-0014-00000028645-i01
PMC9525134,Figure 2,"This image shows epidermal papillomatosis (black arrow) with numerous large sebaceous glands (red arrow) directly attached to the overlying acanthotic epidermis (blue arrow) consistent with a nevus sebaceus. Neurofibroma is seen (green arrow)Hematoxylin and eosin (H&E) staining, 20x magnification",cureus-0014-00000028645-i02
PMC9525134,Figure 3,"A proliferation of bland-appearing spindled cells within the dermis surrounded by loose collagenous stroma is noted, consistent with neurofibroma (black arrows) in conjunction with the nevus sebaceusH&E staining, 40x magnification",cureus-0014-00000028645-i03
PMC9525134,Figure 4,"Higher power view of the bland-appearing spindled cells within the dermis surrounded by loose collagenous stroma and admixed mast cells (noted by arrows) was identified, consistent with a neurofibromaH&E staining, 100x magnification",cureus-0014-00000028645-i04
PMC9525134,Figure 5,"Tumor of follicular infundibulum demonstrating inter-anastomosing strands of the basaloid epithelium (arrow) emerging from the underside of the epidermisH&E staining, 40x magnification",cureus-0014-00000028645-i05
PMC9525134,Figure 6,"Desmoplastic trichilemmoma demonstrating peripheral palisade of nuclei surrounded by a hyaline cuticle with areas of desmoplasiaH&E staining, 40x magnification",cureus-0014-00000028645-i06
PMC10481842,Figure 1:,(a) Photo of face showing trichilemmoma (anterior view). (b) Photo of face showing trichilemmoma (anterolateral view). (c) Patient had neck swelling. Later confirmed by ultrasonogram as multinodular goiter with thyroiditis. (d) Soft swelling in lateral aspect of wrist joint. (e) Trichilemmoma of the thigh.,SNI-14-296-g001
PMC10481842,Figure 2:,"Initial contrast-enhanced computed tomography (CT) scan of brain (a) axial image and (b) sagittal section showing ill-defined hypodense area with mild heterogeneous enhancement in right cerebellum involving middle cerebellar peduncle having perilesional edema and mass effect compressing pons, effacement of 4th ventricle resulting mild dilatation of both lateral and 3rd ventricles.",SNI-14-296-g002
PMC10481842,Figure 3:,Pre-operative computed tomography (CT) scan of the head of the patient. CT feature consistent with mild heterogeneously enhancing mass lesion in right cerebellum and mass effect resulting involving middle cerebellar peduncle having perilesional edema triventriculomegaly.,SNI-14-296-g003
PMC10481842,Figure 4:,"(a) Preoperative magnetic resonance imaging (MRI) of the brain of the patient. (a) T1 contrast axial sequences, (b) T1 contrast: coronal sequence, (c) T1 contrast: sagittal sequence, (d) T2-weighted image (T2WI) coronal Sequence, (e) T2WI axial sequence, (f) T2WI axial image focusing on cerebellar lesion, (g) T1-weighted image (T1WI) sagittal sequence, (h) T1 WI axial, and (i) diffusion-weighted imaging sequence. Contrast-enhanced MRI scan of brain showing mild heterogeneously enhancing, tigroid, or striated mass lesion on right cerebellum involving middle cerebellar peduncle having perilesional edema and mass effect compressing pons, effacement of 4th ventricle resulting tri-ventriculomegaly; suggestive of low-grade glioma. Differential – medulloblastoma, Lhermitte-Duclos Disease (LDD) (which was later confirmed in histopathology to be LDD).",SNI-14-296-g004
PMC10481842,Figure 5:,(a) Multiple gallbladder (GB) polyps with cholelithiasis; two mobile bright echogenic structures (marked in red arrows) in the lumen of gallbladder casting distal acoustic shadows (Larger one 1.5 × 0.6 cm). Numerous soft-tissue echogenic structures without acoustic shadows are seen adherent with both anterior and posterior wall. (b) Multiple GB polyps (5 or more) with pigmented stones after cholecystectomy.,SNI-14-296-g005
PMC10481842,Figure 6:,Ultrasonogram of neck suggestive of multinodular goiter with thyroiditis.,SNI-14-296-g006
PMC10481842,Figure 7:,First postoperative day computed tomography scan. Large irregular mixed density area seen in the right cerebellum and extends in the right cerebellopontine angle region. Mass effect is evident by effacement of 4th ventricle and shifting of mid line towards left right side. Postoperative pneumocephalus and edema seen in right cerebellum and temporal lobe.,SNI-14-296-g007
PMC10481842,Figure 8:,Histopathology report of the cerebellar SOL suggestive of Lhermitte-Duclos Disease. These reveal glial tissue containing elongated fibers and small vacuolated spaces. It also reveals scattered large ganglion cells with irregular margin and large nuclei. Normal cerebellar tissue is not present in the specimen.,SNI-14-296-g008
PMC10481842,Figure 9:,Suggestive features of the presented patient to Cowden syndrome.,SNI-14-296-g009
