pmid,pmcid,title,journal,insert_time,has_targz,disease
20062726,PMC2803886,Mucinous adenocarcinoma of the appendix presenting with atypical symptomatology and presence of pseudomyxoma peritonei: a case report.,Cases J,2023-12-17-22-02-38,True,Match
20062735,PMC2803829,Primary mucinous adenocarcinoma in a defunctionalized urinary bladder: a case report.,J Med Case Rep,2023-12-17-22-02-38,True,Match
20119573,PMC2811287,Mucinous adenocarcinoma involving the ovary: comparative evaluation of the classification algorithms using tumor size and laterality.,J Korean Med Sci,2023-12-17-22-02-38,True,Match
20178637,PMC2836301,Bladder metastases of appendiceal mucinous adenocarcinoma: a case presentation.,BMC Cancer,2023-12-17-22-02-38,True,Match
20182635,PMC2825668,A Giant Mucinous Adenocarcinoma Arising within a Villous Adenoma of the Urachus: Case Report and Review of the Literature.,Case Rep Med,2023-12-17-22-02-38,True,Match
20205820,PMC2824640,A male presenting with a primary mucinous bladder carcinoma: a case report.,Cases J,2023-12-17-22-02-38,True,NotMatch
20298585,PMC2851597,Late presentation of a mucinous ovarian adenocarcinoma which was initially diagnosed as a primary pancreatic carcinoma: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-02-38,True,NotMatch
20356418,PMC2873381,N-Acetylgalactosaminyltransferase-14 as a potential biomarker for breast cancer by immunohistochemistry.,BMC Cancer,2023-12-17-22-02-38,True,NotMatch
20369060,PMC2847379,Colon mucinous adenocarcinoma in childhood: a case report with emphasis on image findings.,Case Rep Med,2023-12-17-22-02-38,True,Match
20525349,PMC2894825,Primary appendiceal mucinous adenocarcinoma alongside with situs inversus totalis: a unique clinical case.,World J Surg Oncol,2023-12-17-22-02-38,True,Match
20649989,PMC2927595,"CCL25-CCR9 interaction modulates ovarian cancer cell migration, metalloproteinase expression, and invasion.",World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
20651964,PMC2895175,Mucinous Cystadenocarcinoma of the Colon during Pregnancy.,Case Rep Gastroenterol,2023-12-17-22-02-38,True,NotMatch
20689604,PMC2872597,Recurrent pneumonia due to an appendiceal mucinous cystadenocarcinoma: a rare presentation of a rare malignancy.,Clin Med Oncol,2023-12-17-22-02-38,True,NotMatch
20727181,PMC2931502,Early results on the use of biomaterials as adjuvant to abdominal wall closure following cytoreduction and hyperthermic intraperitoneal chemotherapy.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
20842259,PMC2934591,Primary adenocarcinoma of ureter mimicking pyelonephritis.,Urol Ann,2023-12-17-22-02-38,True,NotMatch
21139951,PMC2994487,Primary retroperitoneal mullerian adenocarcinoma.,Rare Tumors,2023-12-17-22-02-38,True,NotMatch
21151719,PMC2990121,Primary papillary mucinous adenocarcinoma of the ureter mimicking genitourinary tuberculosis.,Patholog Res Int,2023-12-17-22-02-38,True,Match
21352607,PMC3060139,A role of 18F-fluorodeoxyglucose positron emission/computed tomography in a strategy for abdominal wall metastasis of colorectal mucinous adenocarcinoma developed after laparoscopic surgery.,World J Surg Oncol,2023-12-17-22-02-38,True,Match
21359034,PMC3045095,Psuedomyxoma peritonei secondary to adenocarcinoma of the cecum.,J Family Community Med,2023-12-17-22-02-38,True,NotMatch
21431097,PMC3053503,Laparoscopic treatment of adult sigmoidorectal intussusception caused by a mucinous adenocarcinoma of the sigmoid colon: a case report.,J Korean Soc Coloproctol,2023-12-17-22-02-38,True,Match
21542938,PMC3098790,Primary appendiceal mucinous adenocarcinoma in two first-degree relatives: case report and review.,Hered Cancer Clin Pract,2023-12-17-22-02-38,True,Match
2168864,PMC5918090,Isolation of an amplified DNA sequence in stomach cancer.,Jpn J Cancer Res,2023-12-17-22-02-38,True,NotMatch
21716905,PMC3119391,Primary mucinous adenocarcinoma of the vermiform appendix with high grade microsatellite instability.,J Cancer,2023-12-17-22-02-38,True,Match
2176201,PMC5917983,Analysis of stomach cancer incidence by histologic subtypes based on a mathematical model of multistage cancer induction and exponential growth.,Jpn J Cancer Res,2023-12-17-22-02-38,True,NotMatch
21917161,PMC3180420,Metastatic gallbladder adenocarcinoma with signet-ring cells: A case report.,J Med Case Rep,2023-12-17-22-02-38,True,NotMatch
21970610,PMC3199241,Cystic mucinous adenocarcinoma of the lung: a case report.,J Cardiothorac Surg,2023-12-17-22-02-38,True,Match
21976933,PMC3183712,Mucinous adenocarcinoma of the renal pelvis with adenocarcinoma in situ of the ureter.,Urol Ann,2023-12-17-22-02-38,True,Match
22125523,PMC3224514,A malignant mass in the breast is not always breast cancer.,Case Rep Oncol,2023-12-17-22-02-38,True,NotMatch
22284391,PMC3285085,Carcinoma involving the gallbladder: a retrospective review of 23 cases - pitfalls in diagnosis of gallbladder carcinoma.,Diagn Pathol,2023-12-17-22-02-38,True,NotMatch
22312527,PMC3263658,The Use of PET-CT in the Assessment of Patients with Colorectal Carcinoma.,Int J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
22330123,PMC3305541,Atypical presentation of colon adenocarcinoma: a case report.,J Med Case Rep,2023-12-17-22-02-38,True,NotMatch
22347149,PMC3280478,Immunohistochemical and biochemical characterization of mucin in pseudomyxoma peritonei: a case study.,Case Rep Gastroenterol,2023-12-17-22-02-38,True,NotMatch
22438632,PMC3307468,Isolated intrathyroidal metastasis revealing an occult lung adenocarcinoma.,J Cytol,2023-12-17-22-02-38,True,NotMatch
22454643,PMC3295377,A rare case of mucinous adenocarcinoma of the colon presenting as ileoileal intussusception in an adult.,Case Rep Med,2023-12-17-22-02-38,True,Match
22523630,PMC3325347,Early diagnosis of malignant-transformed ovarian mature cystic teratoma: fat-suppressed MRI findings.,J Gynecol Oncol,2023-12-17-22-02-38,True,NotMatch
22532917,PMC3325746,Diffusion-weighted magnetic resonance imaging to detect synchronous uterine endometrial and endocervical adenocarcinoma.,Rare Tumors,2023-12-17-22-02-38,True,NotMatch
22550498,PMC3328900,Primary mucinous adenocarcinoma of the testis.,Case Rep Med,2023-12-17-22-02-38,True,Match
22703761,PMC3407705,The clinicopathological features of colorectal mucinous adenocarcinoma and a therapeutic strategy for the disease.,World J Surg Oncol,2023-12-17-22-02-38,True,Match
22741141,PMC3363130,A case of colonic mucinous adenocarcinoma in 19-year-old male patient.,Clin Endosc,2023-12-17-22-02-38,True,Match
22899903,PMC3412098,Systemic Chemotherapy prior to Cytoreductive Surgery and HIPEC for Carcinomatosis from Appendix Cancer: Impact on Perioperative Outcomes and Short-Term Survival.,Gastroenterol Res Pract,2023-12-17-22-02-38,True,NotMatch
22919149,PMC3424910,Primary borderline mucinous neoplasm of the testis: A case report and literature review.,Indian J Urol,2023-12-17-22-02-38,True,NotMatch
22953263,PMC3417995,Mucinous adenocarcinoma of colon.,APSP J Case Rep,2023-12-17-22-02-38,True,Match
22993710,PMC3440493,A case of a mucinous adenocarcinoma arising from a rectal diverticulum.,J Korean Soc Coloproctol,2023-12-17-22-02-38,True,Match
23029627,PMC3458411,"Malignant transformation of a mature cystic ovarian teratoma into thyroid carcinoma, mucinous adenocarcinoma, and strumal carcinoid: a case report and literature review.",Case Rep Obstet Gynecol,2023-12-17-22-02-38,True,Match
23094131,PMC3469863,"Overexpression of CD73 in epithelial ovarian carcinoma is associated with better prognosis, lower stage, better differentiation and lower regulatory T cell infiltration.",J Gynecol Oncol,2023-12-17-22-02-38,True,NotMatch
23110031,PMC3479830,Collision of adenocarcinoma and schwannoma of the stomach: a case report.,Korean J Pathol,2023-12-17-22-02-38,True,NotMatch
23110032,PMC3479823,Primary thymic mucinous adenocarcinoma: a case report.,Korean J Pathol,2023-12-17-22-02-38,True,Match
23181547,PMC3538509,Undifferentiated-type gastric adenocarcinoma: prognostic impact of three histological types.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
23216975,PMC3524777,Mucinous adenocarcinoma of the intestinal type arising from mature cystic teratoma of the ovary: a rare case report and review of the literature.,J Ovarian Res,2023-12-17-22-02-38,True,Match
23299542,PMC3593541,Endocervical glandular neoplasia associated with lobular endocervical glandular hyperplasia is HPV-independent and correlates with carbonic anhydrase-IX expression: a Gynaecological Oncology Group Study.,Br J Cancer,2023-12-17-22-02-38,True,NotMatch
23396274,PMC3566470,Two cases of mucinous adenocarcinoma of the stomach mistaken as submucosal tumor.,J Korean Surg Soc,2023-12-17-22-02-38,True,Match
23424614,PMC3570537,Gastric cancer staging with dual energy spectral CT imaging.,PLoS One,2023-12-17-22-02-38,True,NotMatch
23451082,PMC3579941,Cathepsin E is a marker of gastric differentiation and signet-ring cell carcinoma of stomach: a novel suggestion on gastric tumorigenesis.,PLoS One,2023-12-17-22-02-38,True,NotMatch
23533908,PMC3600280,Colocolic intussusception in an older child: a rare case report and a literature review.,Case Rep Surg,2023-12-17-22-02-38,True,NotMatch
23569500,PMC3616107,Mucinous adenocarcinoma of the urinary bladder.,Am J Case Rep,2023-12-17-22-02-38,True,Match
23652310,PMC3670503,Prognostic implication of mucinous histology in colorectal cancer patients treated with adjuvant FOLFOX chemotherapy.,Br J Cancer,2023-12-17-22-02-38,True,NotMatch
23741210,PMC3670627,A case of perianal mucinous adenocarcinoma arising from an anorectal fistula successfully resected after preoperative radiotherapy.,Case Rep Gastroenterol,2023-12-17-22-02-38,True,Match
23754928,PMC3658259,Collision tumors in the gastrointestinal tract: a rare case series.,Int Med Case Rep J,2023-12-17-22-02-38,True,NotMatch
23833405,PMC3701339,Metastatic appendiceal goblet cell carcinoid masquerading as mucinous adenocarcinoma in effusion cytology: A diagnostic pitfall.,J Cytol,2023-12-17-22-02-38,True,Match
23843845,PMC3706858,"The Expression of Glut-1, CAIX, and MCT4 in Mucinous Carcinoma.",J Breast Cancer,2023-12-17-22-02-38,True,Match
23914849,PMC3765469,Surgical and chemotherapeutic experience regarding a urachal carcinoma with repeated relapse: case report and literature review.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
23936796,PMC3713324,Polyisoprenylated methylated protein methyl esterase is both sensitive to curcumin and overexpressed in colorectal cancer: implications for chemoprevention and treatment.,Biomed Res Int,2023-12-17-22-02-38,True,NotMatch
23937908,PMC3750757,The co-expression of functional gastric proteins in dynamic gastric diseases and its clinical significance.,BMC Clin Pathol,2023-12-17-22-02-38,True,NotMatch
23967051,PMC3742724,Ovarian cancer stem cells are enriched in side population and aldehyde dehydrogenase bright overlapping population.,PLoS One,2023-12-17-22-02-38,True,NotMatch
23969377,PMC5586839,Video-assisted thoracic surgery for esophagus for treating locally recurrent gastric cancer at the anastomotic site.,Med Princ Pract,2023-12-17-22-02-38,True,NotMatch
24077275,PMC4508753,Slow progression of calcified cerebellar metastasis from ovarian cancer: a case report and review of the literature.,Neurol Med Chir (Tokyo),2023-12-17-22-02-38,True,NotMatch
24244446,PMC3823566,Characterization of dextran sodium sulfate-induced inflammation and colonic tumorigenesis in Smad3(-/-) mice with dysregulated TGFβ.,PLoS One,2023-12-17-22-02-38,True,NotMatch
24245540,PMC4225674,"Metachronous, colitis-associated rectal cancer that developed after sporadic adenocarcinoma in an adenoma in a patient with longstanding Crohn's disease: a case report.",World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
24267913,PMC3851263,Presenting a case of a mucinous adenocarcinoma of an exstrophic bladder in an adult patient and a review of literature.,BMC Surg,2023-12-17-22-02-38,True,Match
24369471,PMC3863513,Former mucinous bronchioloalveolar carcinoma revisited.,Case Rep Med,2023-12-17-22-02-38,True,NotMatch
24383020,PMC3872105,Laparoscopic diagnosis of adenocarcinoma of the appendix mimicking serous papillary adenocarcinoma of the peritoneum.,Case Rep Obstet Gynecol,2023-12-17-22-02-38,True,NotMatch
24421859,PMC3887168,Micropapillary mucinous adenocarcinoma of the lung: a brief case report.,Korean J Pathol,2023-12-17-22-02-38,True,Match
24454342,PMC3886272,(18)F-FLT PET/CT in Patients with Gastric Carcinoma.,Gastroenterol Res Pract,2023-12-17-22-02-38,True,NotMatch
24600526,PMC3926244,"Metastatic Mucinous Adenocarcinoma of the Prostate with PSA Value of 8.6 ng/mL at 5-Year-Followup after Prostatectomy, Radiotherapy, and Androgen Deprivation.",Case Rep Urol,2023-12-17-22-02-38,True,Match
24707420,PMC3970349,Unusual synchronous lung tumors: mucoepidermoid carcinoma and mucinous adenocarcinoma.,Case Rep Oncol Med,2023-12-17-22-02-38,True,Match
24774077,PMC4012165,Submandibular gland cystadenocarcinoma with mucinous adenocarcinoma-like areas: a case report.,Diagn Pathol,2023-12-17-22-02-38,True,Match
24876318,PMC3913424,Mucinous adenocarcinoma of the umbilicus 8 years following anterior resection for villous adenoma of the rectum.,J Surg Case Rep,2023-12-17-22-02-38,True,Match
24944649,PMC3961407,Combined neuroendocrine carcinoma and adenocarcinoma in the stomach: A case report.,Oncol Lett,2023-12-17-22-02-38,True,NotMatch
24944705,PMC3961443,Primary appendiceal mucinous adenocarcinoma mimicking bladder carcinoma: A case report and review of the literature.,Oncol Lett,2023-12-17-22-02-38,True,Match
24950040,PMC3649274,Mucin lakes or perforation?,J Surg Case Rep,2023-12-17-22-02-38,True,NotMatch
24963429,PMC4055023,A case of unsuspected peritoneal mesothelioma occurring with colonic adenocarcinoma masquerading as peritoneal metastases.,Case Rep Pathol,2023-12-17-22-02-38,True,NotMatch
25114824,PMC4119926,Invasive mucinous adenocarcinoma associated with adjacent sessile serrated lesion of the appendix vermiform: a case report.,Case Rep Pathol,2023-12-17-22-02-38,True,Match
25237458,PMC4165919,Prognostic factors for urachal cancer: a bayesian model-averaging approach.,Korean J Urol,2023-12-17-22-02-38,True,NotMatch
25243406,PMC4171483,Oxaliplatin-based adjuvant chemotherapy without radiotherapy can improve the survival of locally-advanced rectal cancer.,PLoS One,2023-12-17-22-02-38,True,NotMatch
25287480,PMC4398117,Safety of fertility-sparing surgery in primary mucinous carcinoma of the ovary.,Cancer Res Treat,2023-12-17-22-02-38,True,Match
25289032,PMC4186363,Clinical significance of mismatch repair gene expression in sporadic colorectal cancer.,Exp Ther Med,2023-12-17-22-02-38,True,NotMatch
25297496,PMC4172863,KRAS mutation in adenocarcinoma of the gastrointestinal type arising from a mature cystic teratoma of the ovary.,J Ovarian Res,2023-12-17-22-02-38,True,NotMatch
25299496,PMC4177067,"CDX-2, MUC-2 and B-catenin as intestinal markers in pure mucinous carcinoma of the breast.",Biol Res,2023-12-17-22-02-38,True,Match
25325009,PMC4198566,Endoscopic ultrasound-guided sampling of a metastatic mucinous adenocarcinoma mimicking a gastric subepithelial tumor.,Clin Endosc,2023-12-17-22-02-38,True,Match
25364411,PMC4214510,Minimal deviation mucinous adenocarcinoma of the uterine cervix that proved difficult to differentiate from endometrial cancer: A case report.,Oncol Lett,2023-12-17-22-02-38,True,Match
25429229,PMC4242897,"Comparison of clinical features, molecular alterations, and prognosis in morphological subgroups of lung invasive mucinous adenocarcinoma.",Onco Targets Ther,2023-12-17-22-02-38,True,Match
25506029,PMC4251890,Mucinous adenocarcinoma arising in chronic perianal fistula: good results with neoadjuvant chemoradiotherapy followed by surgery.,Case Rep Surg,2023-12-17-22-02-38,True,Match
25541930,PMC4288227,The Role of 18F-FDG PET/CT in the Evaluation of Gastric Cancer Recurrence.,Mol Imaging Radionucl Ther,2023-12-17-22-02-38,True,NotMatch
25566056,PMC4280454,Port-site metastasis of mucinous borderline ovarian tumor after laparoscopy.,Case Rep Oncol,2023-12-17-22-02-38,True,NotMatch
25634199,PMC4602947,A case of mucinous adenocarcinoma in the setting of chronic colitis associated with intestinal spirochetosis and intestinal stricture.,Medicine (Baltimore),2023-12-17-22-02-38,True,Match
25649143,PMC4328068,RhoC is a major target of microRNA-93-5P in epithelial ovarian carcinoma tumorigenesis and progression.,Mol Cancer,2023-12-17-22-02-38,True,NotMatch
25663900,PMC4315056,Penile mucinous carcinoma: A case report.,Oncol Lett,2023-12-17-22-02-38,True,Match
25663920,PMC4315078,Vertebral carcinomatosis eleven years after advanced gastric cancer resection: A case report.,Oncol Lett,2023-12-17-22-02-38,True,NotMatch
25663941,PMC4317759,Management of Inguinal Involvement of Peritoneal Surface Malignancies by Cytoreduction and HIPEC with Inguinal Perfusion.,J Cancer,2023-12-17-22-02-38,True,NotMatch
25667235,PMC4760062,Histopathological study using computer database of 10 000 consecutive gastric specimens: (2) malignant lesions.,Gastroenterol Rep (Oxf),2023-12-17-22-02-38,True,NotMatch
25698402,PMC4565864,A Simplified Preoperative Assessment Predicts Complete Cytoreduction and Outcomes in Patients with Low-Grade Mucinous Adenocarcinoma of the Appendix.,Ann Surg Oncol,2023-12-17-22-02-38,True,Match
25708135,PMC4429839,Primary mucinous adenocarcinoma of the scalp: A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-38,True,Match
25767531,PMC4354056,Mucinous adenocarcinoma of the appendix.,J Res Med Sci,2023-12-17-22-02-38,True,Match
25789685,PMC4366148,A minor (<50%) signet-ring cell component associated with poor prognosis in colorectal cancer patients: a 26-year retrospective study in China.,PLoS One,2023-12-17-22-02-38,True,NotMatch
25797989,PMC4361526,Suitability of surveillance colonoscopy for patients with ulcerative colitis to detect colorectal cancer: current guidelines miss some early-stage cases.,Nagoya J Med Sci,2023-12-17-22-02-38,True,NotMatch
25812659,PMC4357416,Mixed carcinoid-mucinous adenocarcinoma arising in mature teratoma of mesentery.,J Pathol Transl Med,2023-12-17-22-02-38,True,Match
25838904,PMC4377246,A rare cause of ascites: pseudomyxoma peritonei and a review of the literature.,Clin Case Rep,2023-12-17-22-02-38,True,NotMatch
25874143,PMC4385620,The Case of an Elderly Male Patient with Unknown Primary Mucinous Adenocarcinoma within Presacral Teratoma (Teratoma with Malignant Transformation).,Case Rep Oncol Med,2023-12-17-22-02-38,True,Match
25879702,PMC4381422,Diagnostic role of fine needle aspiration cytology (FNAC) in the evaluation of salivary gland swelling: an institutional experience.,BMC Res Notes,2023-12-17-22-02-38,True,NotMatch
25881840,PMC4602499,Prognostic comparison between mucinous and nonmucinous adenocarcinoma in colorectal cancer.,Medicine (Baltimore),2023-12-17-22-02-38,True,Match
25884608,PMC4430134,Anal adenocarcinoma complicating chronic Crohn's disease.,Int J Surg Case Rep,2023-12-17-22-02-38,True,NotMatch
25886136,PMC4393591,"A retrospective observational study of clinicopathological features of KRAS, NRAS, BRAF and PIK3CA mutations in Japanese patients with metastatic colorectal cancer.",BMC Cancer,2023-12-17-22-02-38,True,NotMatch
25986541,PMC4489207,Prediction of T stage in gastric carcinoma by enhanced CT and oral contrast-enhanced ultrasonography.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
26064826,PMC4461670,Liver Metastasis of Early Gastric Cancer with Mixed Histology after Endoscopic Submucosal Dissection.,Clin Endosc,2023-12-17-22-02-38,True,NotMatch
26124915,PMC4471756,Persistent Coughing as the First Symptom of Primary Mucinous Appendiceal Adenocarcinoma.,J Clin Med Res,2023-12-17-22-02-38,True,NotMatch
26155270,PMC4494096,Gallbladder perforation: a single center experience of 32 cases.,Korean J Hepatobiliary Pancreat Surg,2023-12-17-22-02-38,True,NotMatch
26159897,PMC4498509,Mucinous adenocarcinoma emerging in sigmoid colon neovagina 40 years after its creation: a case report.,World J Surg Oncol,2023-12-17-22-02-38,True,Match
26217616,PMC4480307,Occurrence and Prognosis of Symptomatic Venous Thromboembolism in Colorectal Cancer Surgery Patients.,Vasc Specialist Int,2023-12-17-22-02-38,True,NotMatch
26240810,PMC4522428,A Patient with Duodenal Mucinous Adenocarcinoma Presenting as a Laterally Spreading Tumor.,Clin Endosc,2023-12-17-22-02-38,True,Match
26281863,PMC4752635,"An immunohistochemical comparison of two TTF-1 monoclonal antibodies in atypical squamous lesions and sarcomatoid carcinoma of the lung, and pleural malignant mesothelioma.",J Clin Pathol,2023-12-17-22-02-38,True,NotMatch
26288615,PMC4433131,"Intraductal Papillary Mucinous Adenocarcinoma of the Pancreas: Clinical Outcomes, Prognostic Factors, and the Role of Adjuvant Therapy.",Viszeralmedizin,2023-12-17-22-02-38,True,Match
26356816,PMC4694972,C-kit signaling promotes proliferation and invasion of colorectal mucinous adenocarcinoma in a murine model.,Oncotarget,2023-12-17-22-02-38,True,Match
26375551,PMC4741814,"Comparison of survival and clinicopathologic features in colorectal cancer among African American, Caucasian, and Chinese patients treated in the United States: Results from the surveillance epidemiology and end results (SEER) database.",Oncotarget,2023-12-17-22-02-38,True,NotMatch
26379735,PMC4568601,"Metastatic mucinous adenocarcinoma of the distal common bile duct, from transverse colon cancer presenting as obstructive jaundice.",Korean J Hepatobiliary Pancreat Surg,2023-12-17-22-02-38,True,Match
26380806,PMC4564456,Total colectomy for multiple metachronous colon cancers in a patient with Lynch syndrome.,Surg Case Rep,2023-12-17-22-02-38,True,NotMatch
26421206,PMC4569792,Mucinous Bladder Adenocarcinoma: Case Report and Literature Review.,Case Rep Urol,2023-12-17-22-02-38,True,NotMatch
26555668,PMC4640161,"From palliative to curative treatment - stage IV mucinous adenocarcinoma, successfully treated with metronomic capecitabine in combination with Bevacizumab and surgery- a case report.",BMC Cancer,2023-12-17-22-02-38,True,Match
26559303,PMC4912297,"Case Report of Multimodality Imaging in Omental Cake: Plain Radiograph, Computed Tomography, and Ultrasonography: A Care-Compliant Article.",Medicine (Baltimore),2023-12-17-22-02-38,True,NotMatch
26576139,PMC4641860,Clinical Features and Prognosis of Resectable Primary Colorectal Signet-Ring Cell Carcinoma.,Intest Res,2023-12-17-22-02-38,True,NotMatch
26576400,PMC4644709,Metastatic Spermatic Cord Tumor From Colorectal Cancer.,Ann Coloproctol,2023-12-17-22-02-38,True,NotMatch
26576405,PMC4644906,Effect of extramucin pools in gastric cancer patients.,Ann Surg Treat Res,2023-12-17-22-02-38,True,NotMatch
26576867,PMC4650118,Ovarian mucinous adenocarcinoma with functioning stroma in postmenopausal women: aromatase and SF-1 expressions.,J Ovarian Res,2023-12-17-22-02-38,True,Match
26600781,PMC4649730,Signet-Ring Cell Carcinoma of the Colon: A Case Report and Review of the Literature.,Case Rep Oncol,2023-12-17-22-02-38,True,NotMatch
26612470,PMC4662030,Primary mucinous cystadenocarcinoma of the renal pelvis misdiagnosed as ureteropelvic junction stenosis with renal pelvis stone: a case report and literature review.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
26630940,PMC4668653,Mucinous adenocarcinoma of the bladder associated with long term suprapubic tube: a case report.,BMC Urol,2023-12-17-22-02-38,True,Match
26705231,PMC4697997,Prognostic Significance and Molecular Features of Colorectal Mucinous Adenocarcinomas: A Strobe-Compliant Study.,Medicine (Baltimore),2023-12-17-22-02-38,True,Match
26734570,PMC4686647,Predictors of Complete Response and Disease Recurrence Following Chemoradiation for Rectal Cancer.,Front Oncol,2023-12-17-22-02-38,True,NotMatch
26945579,PMC4779566,A giant mucinous cystadenocarcinoma of the appendix: a case report and review of the literature.,World J Surg Oncol,2023-12-17-22-02-38,True,NotMatch
26955281,PMC4768896,The prevalence and prognostic significance of KRAS mutation subtypes in lung adenocarcinomas from Chinese populations.,Onco Targets Ther,2023-12-17-22-02-38,True,NotMatch
26977857,PMC4984906,"Predictive value of mucinous histology in colon cancer: a population-based, propensity score matched analysis.",Br J Cancer,2023-12-17-22-02-38,True,NotMatch
27053978,PMC4802801,Acute intestinal obstruction revealing synchronous gastrointestinal stromal tumors in a small bowel diverticulum and mucinous adenocarcinoma of the colon: a case report.,Pan Afr Med J,2023-12-17-22-02-38,True,Match
27060927,PMC4944882,Regulation of multidrug resistance 1 expression by CDX2 in ovarian mucinous adenocarcinoma.,Cancer Med,2023-12-17-22-02-38,True,Match
27221036,PMC5122398,Superior mediastinal mature cystic teratoma with gastrointestinal adenocarcinoma transformation: Report of a case.,Oncotarget,2023-12-17-22-02-38,True,NotMatch
27239184,PMC4881242,mFOLFOX6 Chemotherapy after Resection of Anal Canal Mucinous Adenocarcinoma.,Case Rep Oncol,2023-12-17-22-02-38,True,Match
27271572,PMC4894642,MiR-205 and MiR-373 Are Associated with Aggressive Human Mucinous Colorectal Cancer.,PLoS One,2023-12-17-22-02-38,True,NotMatch
27288750,PMC4972129,Anterior pelvic exenteration for exstrophic bladder adenocarcinoma: Case report and review.,Int J Surg Case Rep,2023-12-17-22-02-38,True,NotMatch
27316722,PMC4912544,Intracystic papillary neoplasm with an associated mucinous adenocarcinoma arising in Rokitansky-Aschoff sinus of the gallbladder.,Surg Case Rep,2023-12-17-22-02-38,True,Match
27331139,PMC4901152,"Triple synchronous primary malignancies of the colon, endometrium and kidney in a patient with Lynch syndrome treated via minimally invasive techniques.",Gynecol Oncol Rep,2023-12-17-22-02-38,True,NotMatch
