pmid,pmcid,title,journal,insert_time,has_targz
24581345,PMC3943986,Intravascular fasciitis involving the flank of a 21-year-old female: a case report and review of the literature.,BMC Res Notes,2023-12-17-22-03-18,True
24876394,PMC4197920,A painless swelling of the abdominal wall.,J Surg Case Rep,2023-12-17-22-03-18,True
24963435,PMC4055069,Nodular fasciitis of the breast mimicking breast cancer.,Case Rep Surg,2023-12-17-22-03-18,True
25214858,PMC4160589,Expression of HuR and Cyclooxygenase-2 in Nodular Fasciitis and Low-Grade Sarcoma: An Immunohistochemical Study.,Korean J Pathol,2023-12-17-22-03-18,True
25279098,PMC4181075,Intra-articular nodular fasciitis: an unexpected diagnosis for a joint lesion: a case report.,Malays Orthop J,2023-12-17-22-03-18,True
25366072,PMC4215962,"Nodular fasciitis of the parotid gland, masquerading as pleomorphic adenoma.",Korean J Pathol,2023-12-17-22-03-18,True
25519827,PMC4301402,A case of intramuscular myxoma presenting as a swollen shoulder: a case report.,J Med Case Rep,2023-12-17-22-03-18,True
26198694,PMC4511457,Secondary aneurysmal bone cyst in the distal humerus after resection of intra-articular nodular fasciitis of the elbow.,BMC Res Notes,2023-12-17-22-03-18,True
26229780,PMC4511758,Nodular fasciitis in finger simulating soft tissue malignancy.,Rev Bras Ortop,2023-12-17-22-03-18,True
26719638,PMC4695421,Treatment of Nodular Fasciitis Occurring on the Face.,Ann Dermatol,2023-12-17-22-03-18,True
26889452,PMC4757403,Nodular Fasciitis of the Chest in a Young Woman.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-03-18,True
27066277,PMC4811071,Description of a Rare Case of Nodular Fasciitis of the Apical Aspect of the Upper Buccal Sulcus.,Case Rep Dent,2023-12-17-22-03-18,True
27114852,PMC4822346,Intraneural nodular fasciitis of the radial nerve with rapidly progressive motor symptoms.,Surg Neurol Int,2023-12-17-22-03-18,True
27127573,PMC4841891,Nodular Fasciitis of the Breast.,Iran J Radiol,2023-12-17-22-03-18,True
27195266,PMC4868929,Diagnostic Approach to Synovial Sarcoma of the Head and Neck Illustrated by Two Cases Arising in the Face and Oral Cavity.,Dermatopathology (Basel),2023-12-17-22-03-18,True
27257463,PMC4878949,Nodular fasciitis mimicking recurrent lymphoma on positron emission tomography-computed tomography.,Radiol Case Rep,2023-12-17-22-03-18,True
27298674,PMC4891406,Resolution of Nodular Fasciitis in the Upper Arm.,Radiol Case Rep,2023-12-17-22-03-18,True
27304679,PMC5042893,Nodular Fasciitis of External Auditory Canal.,J Pathol Transl Med,2023-12-17-22-03-18,True
27462253,PMC4943769,Epibulbar Nodular Fasciitis.,Case Rep Ophthalmol,2023-12-17-22-03-18,True
27756994,PMC4995879,Fine-needle aspiration diagnosis of nodular fasciitis: A case report.,J Cytol,2023-12-17-22-03-18,True
28018683,PMC5149626,Nodular Fasciitis Complicating a Staged Surgical Excision of Dermatofibrosarcoma Protuberans.,Case Rep Dermatol Med,2023-12-17-22-03-18,True
28253912,PMC5335820,Nodular fasciitis of the breast clinically resembling breast cancer in an elderly woman: a case report.,J Med Case Rep,2023-12-17-22-03-18,True
28913189,PMC5556713,Nodular Fasciitis of the Periorbital Area.,Arch Craniofac Surg,2023-12-17-22-03-18,True
29259652,PMC5721597,Cytomorphological spectrum of epididymal nodules: An institution's experience.,Cytojournal,2023-12-17-22-03-18,True
29471212,PMC5928027,Nodular fasciitis mimicking a soft tissue sarcoma - A case report.,Int J Surg Case Rep,2023-12-17-22-03-18,True
29484039,PMC5823300,Nodular fasciitis of the breast in an elderly woman.,Radiol Case Rep,2023-12-17-22-03-18,True
29854526,PMC5952560,The Rare Benign Lesion That Mimics a Malignant Tumor in Breast Parenchyma: Nodular Fasciitis of the Breast.,Case Rep Pathol,2023-12-17-22-03-18,True
30611237,PMC6320623,Intra-articular nodular fasciitis: a rare lesion case report and an updated review of the literature.,BMC Musculoskelet Disord,2023-12-17-22-03-18,True
30637015,PMC6326064,A Case Report of the Intravascular Fasciitis of a Neck Vein Mimicking Intravascular Tumorous Conditions.,Ann Vasc Dis,2023-12-17-22-03-18,True
31037167,PMC6462385,[Nodular fasciitis of the infratemporal fossa: about a case].,Pan Afr Med J,2023-12-17-22-03-18,True
31043173,PMC6495536,Nuclear TFE3 expression is a diagnostic marker for Desmoid-type fibromatosis.,Diagn Pathol,2023-12-17-22-03-18,True
31163331,PMC6545406,A case of intra-articular fasciitis in the elbow joint.,Int J Surg Case Rep,2023-12-17-22-03-18,True
31223599,PMC6556744,Seek the Spindle Tumor in Submandibular Space.,Iran J Otorhinolaryngol,2023-12-17-22-03-18,True
31355033,PMC6636556,Giant Protruding Nodular Fasciitis of the Anterior Chest Wall Clinically Mimicking a Soft Tissue Sarcoma.,Case Rep Orthop,2023-12-17-22-03-18,True
31377545,PMC6698258,Nodular fasciitis of the face: A case report.,Int J Surg Case Rep,2023-12-17-22-03-18,True
31531104,PMC6708559,"Nodular Fasciitis - Fine Needle Aspiration Cytology Diagnosis and Its Pitfalls, with Review of Literature.",Iran J Pathol,2023-12-17-22-03-18,True
31678696,PMC6838480,A case of nodular fasciitis that was difficult to distinguish from sarcoma.,Int J Surg Case Rep,2023-12-17-22-03-18,True
31741577,PMC6844020,Cytological Diagnosis and Misdiagnosis of Nodular Fasciitis.,J Cytol,2023-12-17-22-03-18,True
31893185,PMC6937461,"Is TLE1 Expression Limited to Synovial Sarcoma? Our Experience at Shifa International Hospital, Pakistan.",Cureus,2023-12-17-22-03-18,True
31965112,PMC8145669,Practical approach to diagnosis of bland-looking spindle cell lesions of the breast.,Pathologica,2023-12-17-22-03-18,True
32153759,PMC7054202,"A benign, low-grade myofibroblastic lesion mimicking a sarcoma.",J Surg Case Rep,2023-12-17-22-03-18,True
32695360,PMC7364073,Simultaneous bifocal and asymptomatic intramuscular nodular fasciitis of the thigh: A case report.,Clin Case Rep,2023-12-17-22-03-18,True
33110682,PMC7584270,Posterior Ethmoid Nodular Fasciitis.,Medeni Med J,2023-12-17-22-03-18,True
33157932,PMC7647516,MR imaging features and a redefinition of the classification system for nodular fasciitis.,Medicine (Baltimore),2023-12-17-22-03-18,True
33163742,PMC7599378,Intravascular fasciitis presenting as recurrent deep venous thrombosis.,J Vasc Surg Cases Innov Tech,2023-12-17-22-03-18,True
33214805,PMC7656156,Nodular Fasciitis-A Rare Cause of a Rapidly Growing Ear Lesion in a 19-Month-Old Child.,Eplasty,2023-12-17-22-03-18,True
33257360,PMC7705373,Unilateral carpal tunnel syndrome: an unusual presentation of nodular fasciitis.,BMJ Case Rep,2023-12-17-22-03-18,True
33296059,PMC7726077,Nodular fasciitis growing at the port site of robotic surgery for rectal cancer.,Surg Case Rep,2023-12-17-22-03-18,True
33344616,PMC7723723,Occipital nodular fasciitis easily misdiagnosed as neoplastic lesions: A rare case report.,World J Clin Cases,2023-12-17-22-03-18,True
33445443,PMC7826654,Wilms' Tumor 1 (WT1): A Novel Immunomarker of Dermatofibrosarcoma Protuberans-An Immunohistochemical Study on a Series of 114 Cases of Bland-Looking Mesenchymal Spindle Cell Lesions of the Dermis/Subcutaneous Tissues.,Cancers (Basel),2023-12-17-22-03-18,True
33505683,PMC7813115,A rare case of maxillary nodular fasciitis: Case report and short literature review.,Clin Case Rep,2023-12-17-22-03-18,True
33625261,PMC8343208,Nodular Fasciitis With Malignant Morphology and a COL6A2-USP6 Fusion: A Case Report (of a 10-Year-old Boy).,Int J Surg Pathol,2023-12-17-22-03-18,True
33981377,PMC8085780,Nodular fasciitis of the anterior chest wall mimicking myxofibrosarcoma: A case report and literature review.,Radiol Case Rep,2023-12-17-22-03-18,True
34143356,PMC8741708,A case of periosteal fasciitis located in the mandible in a child.,Oral Radiol,2023-12-17-22-03-18,True
34322734,PMC8983634,Spindle cell lesions of the breast: a diagnostic approach.,Virchows Arch,2023-12-17-22-03-18,True
34381187,PMC8592838,"Nodular fasciitis: a comprehensive, time-correlated investigation of 17 cases.",Mod Pathol,2023-12-17-22-03-18,True
34458186,PMC8387080,Papillary thyroid carcinoma with nodular fasciitis-like stroma: a rare variant.,Autops Case Rep,2023-12-17-22-03-18,True
34503292,PMC8430917,Papillary Thyroid Carcinoma with Desmoid-Type Fibromatosis: Review of Published Cases.,Cancers (Basel),2023-12-17-22-03-18,True
34845999,PMC8631378,Clinicopathological and genetic findings of infantile nodular fasciitis.,Chin Med J (Engl),2023-12-17-22-03-18,True
34963850,PMC8698238,Laryngeal Manifestation of Nodular Fasciitis: A Case Report and Literature Review.,Cureus,2023-12-17-22-03-18,True
34998361,PMC8742378,Concomitant spinal dural arteriovenous fistula and nodular fasciitis in an adolescent: case report.,BMC Pediatr,2023-12-17-22-03-18,True
35127911,PMC8790447,Intravascular fasciitis involving the external jugular vein and subclavian vein: A case report.,World J Clin Cases,2023-12-17-22-03-18,True
35169428,PMC8829524,Fibromatosis of the breast in a male patient.,Radiol Case Rep,2023-12-17-22-03-18,True
35211594,PMC8855249,Giant nodular fasciitis originating from the humeral periosteum: A case report.,World J Clin Cases,2023-12-17-22-03-18,True
35241055,PMC8896292,Nodular fasciitis of the breast: the report of three cases.,BMC Womens Health,2023-12-17-22-03-18,True
35308162,PMC8928409,Nodular Fasciitis of Temporal Fossa Involving the Facial Nerve: Postoperative Evaluation in the Telemedicine Era.,OTO Open,2023-12-17-22-03-18,True
35372714,PMC8971580,Nodular fasciitis of the periorbital soft tissue in an adolescent confirmed by USP6 gene rearrangement.,Am J Ophthalmol Case Rep,2023-12-17-22-03-18,True
35463724,PMC9013871,Papillary Thyroid Carcinoma with Nodular Fasciitis-Like Stroma in a 28-Year-Old Patient.,Iran J Pathol,2023-12-17-22-03-18,True
35639715,PMC9907642,Diagnosis and differential diagnosis of dermatofibrosarcoma protuberans: Utility of high-resolution dynamic contrast-enhanced (DCE) MRI.,Skin Res Technol,2023-12-17-22-03-18,True
35735660,PMC9222026,Subungual Exostosis Presenting as a Pyogenic Granuloma-like Lesion with Reactive Myofibroblastic Proliferation in Two Young Women.,Dermatopathology (Basel),2023-12-17-22-03-18,True
36064342,PMC9446721,A rare low-grade myofibroblastic sarcoma in lower jaw with the resemblance to benign lesions.,BMC Oral Health,2023-12-17-22-03-18,True
36123836,PMC9478265,Nodular fasciitis arising from the buccal region after segmentectomy with rapid growth mimicking postirradiation myxofibrosarcoma: A case report.,Medicine (Baltimore),2023-12-17-22-03-18,True
36171807,PMC9511331,Myositis Ossificans Presenting as a Rapidly Enlarging Neck Mass With Dyspnea.,OTO Open,2023-12-17-22-03-18,True
36243994,PMC9648641,"Histomorphological evaluation, cell proliferation and endothelial immunostaining in oral and maxillofacial myofibroblastic lesions.",Med Oral Patol Oral Cir Bucal,2023-12-17-22-03-18,True
36292409,PMC9601438,Diagnosis and Treatment of Nodular Fasciitis of Ear Region in Children: A Case Report and Review of Literature.,Healthcare (Basel),2023-12-17-22-03-18,True
36407715,PMC9645510,Nodular Fasciitis and Myxolipoma of the Larynx: A rare case report with brief literature review.,Sultan Qaboos Univ Med J,2023-12-17-22-03-18,True
36545411,PMC9748462,Nodular Fasciitis of the Breast Mimicking Phyllodes Tumors: A Case Report and Literature Review.,J Korean Soc Radiol,2023-12-17-22-03-18,True
36576387,PMC10065032,[Solitary dorsal paravertebral tumor: radiological and histopathological characterization of a pediatric case of nodular fasciitis].,An Sist Sanit Navar,2023-12-17-22-03-18,True
36588827,PMC9802501,Malignancy mimics- diagnostic perplexities for oral and maxillofacial pathologists.,J Oral Maxillofac Pathol,2023-12-17-22-03-18,True
36727055,PMC9885078,USP6-associated soft tissue tumors with bone metaplasia: Clinicopathologic and genetic analysis and the identification of novel USP6 fusion partners.,Front Oncol,2023-12-17-22-03-18,True
36741963,PMC9894875,"Case report: Large-size intramuscular nodular fasciitis, a challenging histopathologic diagnosis confirmed by molecular detection of USP6 gene rearrangement: Case report and literature review.",Pathol Oncol Res,2023-12-17-22-03-18,True
36824992,PMC9941870,Breast nodular fasciitis in a postmenopausal woman: A case report and review of recent literature.,Radiol Case Rep,2023-12-17-22-03-18,True
37006787,PMC10060757,A case report of an unusual temporomandibular joint mass: Nodular fasciitis.,Imaging Sci Dent,2023-12-17-22-03-18,True
37060011,PMC10103504,Papillary thyroid carcinoma with fibromatosis-like stroma: a case report and review of the literature.,BMC Endocr Disord,2023-12-17-22-03-18,True
37378233,PMC10291951,A Rare Case of Parotid Nodular Fasciitis in a Six-Month-Old Female.,Cureus,2023-12-17-22-03-18,True
37654746,PMC10465746,Dilemmas in Diagnosing Popliteal Swellings: Nodular Fasciitis Masquerading as Baker's Cyst.,J Orthop Case Rep,2023-12-17-22-03-18,True
37727715,PMC10506009,Papillary thyroid carcinoma with nodular fasciitis-like stroma - an unusual variant with distinctive histopathology: A case report.,World J Clin Cases,2023-12-17-22-03-18,True
37869315,PMC10585570,Efficacy and safety of different thermal ablative therapies for desmoid-type fibromatosis: a systematic review and meta-analysis.,Quant Imaging Med Surg,2023-12-17-22-03-18,False
37877075,PMC10593568,Nodular fasciitis of the external auditory canal: Clinical case report and review of the literature.,J Otol,2023-12-17-22-03-18,False
38022190,PMC10646697,Late-Onset Type 1 Diabetes Mellitus and Unexplained Subcutaneous Lesions.,Cureus,2023-12-17-22-03-18,False
38025358,PMC10664211,Case Report: Rare Presentation of Nodular Fasciitis over Dorsum of Wrist.,J Orthop Case Rep,2023-12-17-22-03-18,False
