pmid,pmcid,title,journal,insert_time,has_targz
22371758,PMC3281351,Risk factors in Central Poland for the development of superficial and nodular basal cell carcinomas.,Arch Med Sci,2023-12-17-22-08-01,True
22384406,PMC3284335,Correlation of Global MicroRNA Expression With Basal Cell Carcinoma Subtype.,G3 (Bethesda),2023-12-17-22-08-01,True
22405101,PMC3338565,Morphometric characteristics of basal cell carcinoma peritumoral stroma varies among basal cell carcinoma subtypes.,BMC Dermatol,2023-12-17-22-08-01,True
22750763,PMC6081109,Recurrent trichilemmal carcinoma with a large cutaneous horn formation.,Ann Saudi Med,2023-12-17-22-08-01,True
23035730,PMC3532314,What determines patient preferences for treating low risk basal cell carcinoma when comparing surgery vs imiquimod? A discrete choice experiment survey from the SINS trial.,BMC Dermatol,2023-12-17-22-08-01,True
23197924,PMC3505789,Nodular Basal cell carcinoma successfully treated with intralesional 5-aminolevulinic Acid injection-photodynamic therapy.,Ann Dermatol,2023-12-17-22-08-01,True
23316370,PMC3536434,Basal cell carcinoma of the head and neck region: an analysis of 171 cases.,J Skin Cancer,2023-12-17-22-08-01,True
23320188,PMC3539390,Basal cell carcinoma: a single-center experience.,ISRN Dermatol,2023-12-17-22-08-01,True
23439912,PMC3573444,"Clinical variants, stages, and management of basal cell carcinoma.",Indian Dermatol Online J,2023-12-17-22-08-01,True
23785604,PMC3663354,Aggressive basal cell carcinoma: dermatoscopy vascular features as clues to the diagnosis.,Dermatol Pract Concept,2023-12-17-22-08-01,True
24082173,PMC3778768,The rate and pattern of bcl-2 and cytokeratin 15 expression in trichoepithelioma and nodular Basal cell carcinoma: a comparative study.,Indian J Dermatol,2023-12-17-22-08-01,True
24137440,PMC3796394,Photodynamic therapy combined with cryotherapy for the treatment of nodular basal cell carcinoma.,Oncol Lett,2023-12-17-22-08-01,True
24173177,PMC3798348,"Differences in age and topographic distribution of the different histological subtypes of basal cell carcinoma, Taubaté (SP), Brazil.",An Bras Dermatol,2023-12-17-22-08-01,True
24470661,PMC3884929,Characteristics of Mixed Type Basal Cell Carcinoma in Comparison to Other BCC Subtypes.,Indian J Dermatol,2023-12-17-22-08-01,True
24470670,PMC3884938,Eccrine poroma on the face: an atypical presentation.,Indian J Dermatol,2023-12-17-22-08-01,True
24520518,PMC3919844,Balloon cell melanoma: a case report with polarized and non-polarized dermatoscopy and dermatopathology.,Dermatol Pract Concept,2023-12-17-22-08-01,True
24597988,PMC3975641,Histological review of skin cancers in African Albinos: a 10-year retrospective review.,BMC Cancer,2023-12-17-22-08-01,True
24724141,PMC3977515,A clinicopathological survey of Basal cell carcinoma in an Iranian population.,J Dent (Shiraz),2023-12-17-22-08-01,True
24778822,PMC3945250,Basal cell carcinomas - clinical-evolutional and histopahotologic aspects.,Curr Health Sci J,2023-12-17-22-08-01,True
24864212,PMC4016886,Basal cell carcinoma of the head and neck region: a retrospective analysis of completely excised 331 cases.,J Skin Cancer,2023-12-17-22-08-01,True
24886534,PMC4046093,Histopathological evaluation of non-melanoma skin cancer.,World J Surg Oncol,2023-12-17-22-08-01,True
25097485,PMC4112263,Analysis of selected recurrence risk factors after treatment of head and neck basal cell carcinoma.,Postepy Dermatol Alergol,2023-12-17-22-08-01,True
25184114,PMC4149681,Clinical and genetic characterization of basal cell carcinoma and breast cancer in a single patient.,Springerplus,2023-12-17-22-08-01,True
25324646,PMC4198581,Different Anatomical Distribution of Basal Cell Carcinoma Subtypes in Iranian Population: Association between Site and Subtype.,Ann Dermatol,2023-12-17-22-08-01,True
25371667,PMC4211181,Superpulsed CO 2 Laser with Intraoperative Pathologic Assessment for Treatment of Periorbital Basal Cell Carcinoma Involving Eyelash Line.,Dermatol Res Pract,2023-12-17-22-08-01,True
25530883,PMC4235282,A study of Basal cell carcinoma in South asians for risk factor and clinicopathological characterization: a hospital based study.,J Skin Cancer,2023-12-17-22-08-01,True
25580109,PMC4279255,Expression of maspin and ezrin proteins in periocular Basal cell carcinoma.,Dermatol Res Pract,2023-12-17-22-08-01,True
25672307,PMC4323706,Modified Tripier flap in reconstruction of the lower eyelid.,An Bras Dermatol,2023-12-17-22-08-01,True
25814744,PMC4372948,Basal cell carcinoma with halo phenomenon in a young female: significance of dermatoscopy in early diagnosis.,Indian J Dermatol,2023-12-17-22-08-01,True
25834579,PMC4300362,Depth determination of skin cancers treated with superficial brachytherapy: ultrasound vs. histopathology.,J Contemp Brachytherapy,2023-12-17-22-08-01,True
25885553,PMC4450997,Imiquimod cream efficacy in the treatment of periocular nodular basal cell carcinoma: a non-randomized trial.,BMC Ophthalmol,2023-12-17-22-08-01,True
26180455,PMC4502481,Solitary Trichoepithelioma of the Eyelid: A Clinico-Pathological Correlation.,Int J Trichology,2023-12-17-22-08-01,True
26207112,PMC4499517,Efficacy and safety of electronic brachytherapy for superficial and nodular basal cell carcinoma.,J Contemp Brachytherapy,2023-12-17-22-08-01,True
26324194,PMC4580654,A Qualitative Comparison of Symptoms and Impact of Varying Stages of Basal Cell Carcinoma.,Dermatol Ther (Heidelb),2023-12-17-22-08-01,True
26426005,PMC4632699,Usefulness of Photodynamic Therapy as a Possible Therapeutic Alternative in the Treatment of Basal Cell Carcinoma.,Int J Mol Sci,2023-12-17-22-08-01,True
26504605,PMC4609426,Combination Trimodality Therapy Using Vismodegib for Basal Cell Carcinoma of the Face.,Case Rep Oncol Med,2023-12-17-22-08-01,True
26538104,PMC4674454,Imiquimod 5% as Adjuvant Therapy for Incompletely Excised Infiltrative Nodular Basal Cell Carcinoma and Dermoscopy to Monitor Treatment Response.,Dermatol Ther (Heidelb),2023-12-17-22-08-01,True
26538745,PMC4601466,Coexistence of Solid (Nodular) and Differentiated (Adenoid) Basal Cell Carcinoma at the Same Anatomical Site.,Indian J Dermatol,2023-12-17-22-08-01,True
26550517,PMC4621363,"Premalignant and Malignant Skin Lesions in Two Recipients of Vascularized Composite Tissue Allografts (Face, Hands).",Case Rep Transplant,2023-12-17-22-08-01,True
26734870,PMC4689077,Nuclear morphometry and chromatin textural characteristics of basal cell carcinoma.,An Bras Dermatol,2023-12-17-22-08-01,True
26985197,PMC4793064,Electronic brachytherapy for superficial and nodular basal cell carcinoma: a report of two prospective pilot trials using different doses.,J Contemp Brachytherapy,2023-12-17-22-08-01,True
27057051,PMC4817476,Superficial Basal Cell Carcinoma on the Face is a Diagnostic Challenge.,Indian J Dermatol,2023-12-17-22-08-01,True
27075125,PMC4802550,Use of clamping to enhance intralesional bleomycin therapy for nodular basal cell carcinoma.,JAAD Case Rep,2023-12-17-22-08-01,True
27127748,PMC4830157,Periocular basal cell carcinoma in a young school teacher.,Int J Appl Basic Med Res,2023-12-17-22-08-01,True
27160472,PMC9444749,Which features of advanced head and neck basal cell carcinoma are associated with perineural invasion?,Braz J Otorhinolaryngol,2023-12-17-22-08-01,True
27363851,PMC4972734,Basal Cell Carcinoma of the Nipple-Areola Complex: A Comprehensive Review of the World Literature.,Dermatol Ther (Heidelb),2023-12-17-22-08-01,True
27398014,PMC4924409,Facial Basal Cell Carcinoma Treated with Topical 5% Imiquimod Cream with Dermoscopic Evaluation.,J Cutan Aesthet Surg,2023-12-17-22-08-01,True
27406386,PMC5025502,Expression of metalloproteinases (MMP-2 and MMP-9) in basal-cell carcinoma.,Mol Biol Rep,2023-12-17-22-08-01,True
27512194,PMC4966407,Nodulocystic Basal Cell Carcinoma Arising Directly from a Seborrheic Keratosis: A Rare Case Report.,Indian J Dermatol,2023-12-17-22-08-01,True
27559504,PMC4976408,Fibroepithelioma of Pinkus in continuity with nodular basal cell carcinoma: A rare presentation.,Indian Dermatol Online J,2023-12-17-22-08-01,True
27738570,PMC5059144,Basal Cell Carcinoma of the Umbilicus: A Comprehensive Literature Review.,Cureus,2023-12-17-22-08-01,True
27782043,PMC5082380,Photodynamic Therapy for Non-Melanoma Skin Cancers.,Cancers (Basel),2023-12-17-22-08-01,True
27782094,PMC5082388,Photodynamic Therapy and Non-Melanoma Skin Cancer.,Cancers (Basel),2023-12-17-22-08-01,True
27816963,PMC5346702,Defective ciliogenesis in thyroid hürthle cell tumors is associated with increased autophagy.,Oncotarget,2023-12-17-22-08-01,True
28101025,PMC5216247,Giant Basal Cell Carcinomas Arising on the Bilateral Forearms of a Patient: A Case Report and Review of Nonsurgical Treatment Options.,Case Rep Dermatol,2023-12-17-22-08-01,True
28223751,PMC5318532,Secondary Cutaneous Amyloidosis in a Patient with Mycosis Fungoides.,Ann Dermatol,2023-12-17-22-08-01,True
28259916,PMC5364965,Notch signaling is significantly suppressed in basal cell carcinomas and activation induces basal cell carcinoma cell apoptosis.,Mol Med Rep,2023-12-17-22-08-01,True
28300740,PMC5369293,Imiquimod 5% cream for the treatment of large nodular basal cell carcinoma at the medial canthal area.,Indian J Ophthalmol,2023-12-17-22-08-01,True
28442880,PMC5387884,Trichoscopic Patterns in Squamous Cell Carcinoma: : A Case Report.,Int J Trichology,2023-12-17-22-08-01,True
28465868,PMC5408973,Red Dot Basal Cell Carcinoma: Report of Cases and Review of This Unique Presentation of Basal Cell Carcinoma.,Cureus,2023-12-17-22-08-01,True
28469323,PMC5398019,Cutaneous basal cell carcinoma with mixed histology: Cytomorphological features of two unusual cases.,J Cytol,2023-12-17-22-08-01,True
28538884,PMC5429110,Evaluation of surgical margins according to the histological type of basal cell carcinoma.,An Bras Dermatol,2023-12-17-22-08-01,True
28785343,PMC5535668,"Pigmented Paraaxillary Located ""Complex"" Basal Cell Carcinoma Imitating clinically irritated Melanocytic Lesion - Succesfull Surgical Approach in Bulgarian Patient.",Open Access Maced J Med Sci,2023-12-17-22-08-01,True
28829805,PMC5567915,Expression of IL-23/Th17-related cytokines in basal cell carcinoma and in the response to medical treatments.,PLoS One,2023-12-17-22-08-01,True
28913256,PMC5556872,A Retrospective Clinical View of Basal Cell Carcinoma and Squamous Cell Carcinoma in the Head and Neck Region: A Single Institution's Experience of 247 Cases over 19 Years.,Arch Craniofac Surg,2023-12-17-22-08-01,True
28979640,PMC5622822,[Zitelli bilobed flap for the reconstruction of the nasal pyramid after excision of basal cell carcinoma (BCC)].,Pan Afr Med J,2023-12-17-22-08-01,True
29422827,PMC5799764,"Incomplete excision of basal cell carcinoma (BCC) in the head and neck region: to wait, or not to wait?",Postepy Dermatol Alergol,2023-12-17-22-08-01,True
29423837,PMC5856882,Analysis of hedgehog signaling in periocular sebaceous carcinoma.,Graefes Arch Clin Exp Ophthalmol,2023-12-17-22-08-01,True
29563940,PMC5844689,Nodular Cystic Basal Cell Carcinoma of the Trunk: a Diagnostic Dilemma in an Unsuspecting Youth.,Iran J Pathol,2023-12-17-22-08-01,True
29599671,PMC5872246,Trends in basal cell carcinoma incidence rates: a 16-year retrospective study of a population in central Poland.,Postepy Dermatol Alergol,2023-12-17-22-08-01,True
29641705,PMC5871370,Pigmented squamous cell carcinoma: case report and importance of differential diagnosis.,An Bras Dermatol,2023-12-17-22-08-01,True
29723362,PMC5916395,Sclerodermiform basal cell carcinoma: how much can we rely on dermatoscopy to differentiate from non-aggressive basal cell carcinomas? Analysis of 1256 cases.,An Bras Dermatol,2023-12-17-22-08-01,True
29731938,PMC5927501,Treatment of a Patient with Merkel Cell Skin Carcinoma Using Radiation Therapy - A Case Report.,Open Access Maced J Med Sci,2023-12-17-22-08-01,True
29760872,PMC5946607,Giant morphea-form basal cell carcinoma of the umbilicus: Successful debulking with vismodegib.,Rare Tumors,2023-12-17-22-08-01,True
29785331,PMC5955081,Nodular basal cell carcinoma of the face successfully treated with ingenol mebutate 0.015% gel.,Dermatol Pract Concept,2023-12-17-22-08-01,True
29924227,PMC6001094,Solitary plantar basal cell carcinoma.,An Bras Dermatol,2023-12-17-22-08-01,True
30122855,PMC6071341,Characteristics and Factors Related to Eyelid Basal Cell Carcinoma in Saudi Arabia.,Middle East Afr J Ophthalmol,2023-12-17-22-08-01,True
30238167,PMC6153581,"Dermatoscopy of Neoplastic Skin Lesions: Recent Advances, Updates, and Revisions.",Curr Treat Options Oncol,2023-12-17-22-08-01,True
30356421,PMC6178174,Basal Cell Carcinoma Arises from Interfollicular Layer of Epidermis.,J Oncol,2023-12-17-22-08-01,True
30479863,PMC6246053,"Basal cell carcinoma: variation in invasion depth by subtype, sex, and anatomic site in 4,565 cases.",Dermatol Pract Concept,2023-12-17-22-08-01,True
30574858,PMC7360904,An Unusual Case of Medullary Thyroid Carcinoma and A Revision of Current Literature.,Endocr Metab Immune Disord Drug Targets,2023-12-17-22-08-01,True
30775152,PMC6368071,Nodular Cystic Variant of Basal Cell Carcinoma: Perfect Correlation Between Histopathology and Confocal Microscopy.,Dermatol Pract Concept,2023-12-17-22-08-01,True
30894937,PMC6420945,Cutaneous Tumour of the Left Cricothyroid Area!?,Open Access Maced J Med Sci,2023-12-17-22-08-01,True
30899630,PMC6420332,Basal Cell Carcinoma Associated with Secondary Localized Cutaneous Amyloid Deposits: Case Report and Review.,Cureus,2023-12-17-22-08-01,True
30987174,PMC6518285,A Retrospective Study of the Diagnostic Accuracy of In Vivo Reflectance Confocal Microscopy for Basal Cell Carcinoma Diagnosis and Subtyping.,J Clin Med,2023-12-17-22-08-01,True
31065284,PMC6466859,Expression of Potential Dermal Progenitor Cell Markers in the Tumour and Stroma of Skin Adnexal Malignant and Benign Tumours.,Stem Cells Int,2023-12-17-22-08-01,True
31090820,PMC6486073,Skin cancer incidence in rural workers at a reference hospital in western Paraná.,An Bras Dermatol,2023-12-17-22-08-01,True
31100191,PMC7065618,Automatic skin lesion area determination of basal cell carcinoma using optical coherence tomography angiography and a skeletonization approach: Preliminary results.,J Biophotonics,2023-12-17-22-08-01,True
31192074,PMC6551196,Pigmented Basal Cell Carcinoma Masquerading as a Melanoma.,Cureus,2023-12-17-22-08-01,True
31194014,PMC6545347,Acne and craniofacial defects.,JAAD Case Rep,2023-12-17-22-08-01,True
31297272,PMC6592668,Dermoscopy Patterns and Histopathological Findings in Nodular Basal Cell Carcinoma-Study on 68 Cases.,Curr Health Sci J,2023-12-17-22-08-01,True
31308981,PMC6594316,Perianal Basal Cell Carcinoma Successfully Managed with Excisional Biopsy.,Case Rep Dermatol Med,2023-12-17-22-08-01,True
31346477,PMC6617868,Nonmelanoma Skin Cancer at Critical Facial Sites: Results and Strategies of the Surgical Treatment of 102 Patients.,J Skin Cancer,2023-12-17-22-08-01,True
31534749,PMC6745442,Giant basal cell carcinoma associated with vitiligo.,Clin Case Rep,2023-12-17-22-08-01,True
31554387,PMC6976826,Evaluation of Patched-1 Protein Expression Level in Low Risk and High Risk Basal Cell Carcinoma Subtypes.,Asian Pac J Cancer Prev,2023-12-17-22-08-01,True
31582995,PMC6742741,Evaluation of Immunohistochemical Findings and Clinical Features Associated with Local Aggressiveness in Basal Cell Carcinoma.,Iran J Pathol,2023-12-17-22-08-01,True
31602799,PMC7065629,Multispectral near infrared absorption imaging for histology of skin cancer.,J Biophotonics,2023-12-17-22-08-01,True
3179192,PMC2246607,"Incidence of cutaneous malignant melanoma in Denmark 1978-1982. Anatomic site distribution, histologic types, and comparison with non-melanoma skin cancer.",Br J Cancer,2023-12-17-22-08-01,True
31822752,PMC6904495,Optical coherence angiography for pre-treatment assessment and treatment monitoring following photodynamic therapy: a basal cell carcinoma patient study.,Sci Rep,2023-12-17-22-08-01,True
31839774,PMC6906959,High-frequency ultrasound in the diagnosis of selected non-melanoma skin nodular lesions.,Postepy Dermatol Alergol,2023-12-17-22-08-01,True
31850106,PMC6910794,A Painful Step - Pendulating Plantar Eccrine Poroma.,Open Access Maced J Med Sci,2023-12-17-22-08-01,True
31992959,PMC6978755,Vismodegibfor the treatment of radiation-induced basal cell carcinoma - a case report and brief literature study.,Contemp Oncol (Pozn),2023-12-17-22-08-01,True
32082007,PMC7007603,A Clinical Study of Basal Cell Carcinoma.,Med Arch,2023-12-17-22-08-01,True
32117571,PMC7029534,Metastatic basal cell carcinoma with evidence of intravascular invasion: A case report.,SAGE Open Med Case Rep,2023-12-17-22-08-01,True
32346750,PMC9189749,Update in the Management of Basal Cell Carcinoma.,Acta Derm Venereol,2023-12-17-22-08-01,True
32355183,PMC7193595,Different histopathologic profiles and outcomes between sun-exposed BCC and non-sun-exposed BCC.,Sci Rep,2023-12-17-22-08-01,True
32380814,PMC7206464,Skin malignancy initially misdiagnosed as a benign epidermal cyst.,Arch Craniofac Surg,2023-12-17-22-08-01,True
32383019,PMC7367955,Clinical Management of Locally Advanced Basal-Cell Carcinomas and Future Therapeutic Directions.,Dermatol Ther (Heidelb),2023-12-17-22-08-01,True
32628771,PMC8246942,Biopsy outperforms reflectance confocal microscopy in diagnosing and subtyping basal cell carcinoma: results and experiences from a randomized controlled multicentre trial.,Br J Dermatol,2023-12-17-22-08-01,True
32671303,PMC7337017,Characteristics and Recurrence of Primary Eyelid Basal Cell Carcinoma in Central Spain.,J Curr Ophthalmol,2023-12-17-22-08-01,True
32711927,PMC7563009,Outcome of staged excision with pathologic margin control in high-risk basal cell carcinoma of the head region.,An Bras Dermatol,2023-12-17-22-08-01,True
32742872,PMC7389938,Eyelid Eccrine Poroma: A Case Report and Review of Literature.,Cureus,2023-12-17-22-08-01,True
3279155,PMC2188864,"Detection of transforming growth factor alpha in normal, malignant, and hyperproliferative human keratinocytes.",J Exp Med,2023-12-17-22-08-01,True
32792877,PMC7394171,Clinical usefulness of high-frequency ultrasonography in the monitoring of basal cell carcinoma treatment effects.,Postepy Dermatol Alergol,2023-12-17-22-08-01,True
32874689,PMC7445647,Histopathological Features of the Eyelid Basal Cell Carcinomas.,Curr Health Sci J,2023-12-17-22-08-01,True
32930855,PMC7686215,[Surgical techniques in the treatment of basal cell carcinoma-a prospective investigation].,Hautarzt,2023-12-17-22-08-01,True
33110674,PMC7584263,A Five-Year Retrospective Analysis of Basal Cell Carcinoma: A Monocentric Study.,Medeni Med J,2023-12-17-22-08-01,True
33128357,PMC8203141,Basal and pentagastrin-stimulated calcitonin cut-off values in diagnosis of preoperative medullary thyroid cancer.,Turk J Med Sci,2023-12-17-22-08-01,True
33170299,PMC9309847,Cryosurgery of Periocular Moderately Aggressive Basal Cell Carcinoma.,Acta Derm Venereol,2023-12-17-22-08-01,True
33288370,PMC7838108,"Basal cell carcinoma with compromised margins: retrospective study of management, evolution, and prognosis.",An Bras Dermatol,2023-12-17-22-08-01,True
33304635,PMC7716756,Adenoid Cystic Basal Cell Carcinoma Arising in Rhinophyma.,Curr Health Sci J,2023-12-17-22-08-01,True
33542600,PMC7852420,Periocular Basal Cell Carcinoma: 20-Years Experience at a Tertiary Eye Care Center of South India.,Oman J Ophthalmol,2023-12-17-22-08-01,True
33594659,PMC8018996,Red Dot Basal Cell Carcinoma: Literature Review of a Unique Clinical Subtype of Basal Cell Carcinoma.,Dermatol Ther (Heidelb),2023-12-17-22-08-01,True
33614324,PMC7883528,Basal Cell Carcinoma With Calcification: Case Report of Calcifying Basal Cell Carcinoma and Review of Calcinosis Cutis Associated With Basal Cell Carcinoma.,Cureus,2023-12-17-22-08-01,True
33619293,PMC7900109,The incidence and clinical analysis of non-melanoma skin cancer.,Sci Rep,2023-12-17-22-08-01,True
33680953,PMC7933517,Clinical and Dermoscopic Factors for the Identification of Aggressive Histologic Subtypes of Basal Cell Carcinoma.,Front Oncol,2023-12-17-22-08-01,True
33742758,PMC8088921,Remarkable response of non-small cell lung cancer to nintedanib treatment in a patient with idiopathic pulmonary fibrosis.,Thorac Cancer,2023-12-17-22-08-01,True
33996213,PMC8086475,Clinical integration of fast Raman spectroscopy for Mohs micrographic surgery of basal cell carcinoma.,Biomed Opt Express,2023-12-17-22-08-01,True
34001963,PMC8129122,TERTp mutations and p53 expression in head and neck cutaneous basal cell carcinomas with different aggressive features.,Sci Rep,2023-12-17-22-08-01,True
34117314,PMC8196200,Detailed head localization and incidence of skin cancers.,Sci Rep,2023-12-17-22-08-01,True
34168209,PMC8225846,Molecular alterations in basal cell carcinoma subtypes.,Sci Rep,2023-12-17-22-08-01,True
34171070,PMC8343475,The immunoexpression of MMP-1 and MMP-13 in eyelid basal cell carcinoma.,Rom J Morphol Embryol,2023-12-17-22-08-01,True
34188536,PMC8232838,Ductal Carcinoma in situ: Underestimation of Percutaneous Biopsy and Positivity of Sentinel Lymph Node Biopsy in a Brazilian Public Hospital.,Breast Cancer (Dove Med Press),2023-12-17-22-08-01,True
34198960,PMC8269292,"Novel Insights for Patients with Multiple Basal Cell Carcinomas and Tumors at High-Risk for Recurrence: Risk Factors, Clinical Morphology, and Dermatoscopy.",Cancers (Basel),2023-12-17-22-08-01,True
34211751,PMC8200622,Basal Cell Carcinoma and its Impact on Different Anatomical Regions.,Curr Health Sci J,2023-12-17-22-08-01,True
34287316,PMC8293240,The Multiple Faces of Nodular Trichoblastoma: Review of the Literature with Case Presentation.,Dermatopathology (Basel),2023-12-17-22-08-01,True
34446952,PMC8375545,Clinical Spectrum of Cutaneous Malignancies in Central India: A Retrospective Study.,Indian J Dermatol,2023-12-17-22-08-01,True
34692572,PMC8507944,Comparison of Demographic and Clinicopathological Characteristics of Basal Cell Carcinoma on the Nose and Other Sites of the Face: A Cross-Sectional Study.,Iran J Otorhinolaryngol,2023-12-17-22-08-01,True
34917186,PMC8630439,"Basal cell carcinoma: Comprehensive clinical and histopathological aspects, novel imaging tools and therapeutic approaches (Review).",Exp Ther Med,2023-12-17-22-08-01,True
34938426,PMC8689684,Collision tumor of malignant tumors of the skin: dermal squamomelanocytic tumor coexisting with basal cell carcinoma-a rare case.,J Surg Case Rep,2023-12-17-22-08-01,True
35024743,PMC8848273,High-frequency ultrasound: an essential non-invasive tool for the pre-therapeutic assessment of basal cell carcinoma.,Rom J Morphol Embryol,2023-12-17-22-08-01,True
35051169,PMC8775292,"Superficial basal cell carcinoma, think deeper: Step sectioning of skin biopsy specimens yields 14% more aggressive subtypes.",PLoS One,2023-12-17-22-08-01,True
35126019,PMC8802970,Basal cell carcinoma: what new can be learned about the most common human cancer? A cross-sectional prospective study of 180 cases in a single centre.,Postepy Dermatol Alergol,2023-12-17-22-08-01,True
35328289,PMC8947530,Assessment of Basal Cell Carcinoma Using Dermoscopy and High Frequency Ultrasound Examination.,Diagnostics (Basel),2023-12-17-22-08-01,True
35371421,PMC8969878,"Basal cell carcinoma trends in Thailand: A 10-year retrospective study of demographic, clinical and histopathological features.",Dermatol Reports,2023-12-17-22-08-01,True
35573164,PMC9098340,"A Profile and Three-Year Follow-Up of Patients with Basal Cell Carcinoma in the Western Cape, South Africa.",J Skin Cancer,2023-12-17-22-08-01,True
35715697,PMC9205873,Basal cell carcinoma of the scalp shows distinct features from the face in Asians.,Sci Rep,2023-12-17-22-08-01,True
35715870,PMC9206368,Sebaceous carcinoma of the lip: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-08-01,True
35729457,PMC9681969,Basal Cell Carcinoma: A Narrative Review on Contemporary Diagnosis and Management.,Oncol Ther,2023-12-17-22-08-01,True
35734696,PMC9207056,Recurrent cutaneous basal cell carcinoma after surgical excision: A retrospective clinicopathological study.,Ann Med Surg (Lond),2023-12-17-22-08-01,True
35735659,PMC9221858,An Up-to-Date Correlation of Epidemiological and Histopathological Characteristics of Basal Cell Carcinoma of the Skin in a County Hospital in Romania.,Dermatopathology (Basel),2023-12-17-22-08-01,True
35761210,PMC9237979,Periocular basal cell carcinoma results and surgical outcome during a 5-year period in a larger Danish population.,BMC Ophthalmol,2023-12-17-22-08-01,True
35804983,PMC9264959,Multiple Basal Cell Carcinomas in Immunocompetent Patients.,Cancers (Basel),2023-12-17-22-08-01,True
35870014,PMC10314874,Epidemiological and clinicopathological analysis of basal cell carcinoma in Egyptian population: a 5-year retrospective multicenter study.,J Cancer Res Clin Oncol,2023-12-17-22-08-01,True
35885545,PMC9323345,Nodular and Micronodular Basal Cell Carcinoma Subtypes Are Different Tumors Based on Their Morphological Architecture and Their Interaction with the Surrounding Stroma.,Diagnostics (Basel),2023-12-17-22-08-01,True
35919367,PMC9338841,Basal Cell Cancer of the Scalp.,Cureus,2023-12-17-22-08-01,True
36014865,PMC9413259,Serum Vitamin D Levels Explored in the Latvian Cohort of Patients with Basal Cell Carcinoma Linked to the Sonic Hedgehog and Vitamin D Binding Protein Cutaneous Tissue Indices.,Nutrients,2023-12-17-22-08-01,True
36090385,PMC9449643,Hyperpigmented nodule on a young Black man.,JAAD Case Rep,2023-12-17-22-08-01,True
36254173,PMC9569191,Cryotherapy as an Effective therapeutic Option in Patients with Nodular Basal Cell Carcinoma - Case Report.,Int Med Case Rep J,2023-12-17-22-08-01,True
36291542,PMC9599110,"""Fingerprinting"" Benign and Cancerous Skin Lesions Using Vibrational Optical Coherence Tomography: Differentiation among Cancerous Lesion Types Based on the Presence of New Cells, Blood Vessels, and Fibrosis.",Biomolecules,2023-12-17-22-08-01,True
36388913,PMC9647637,Tertiary lymphoid structures accompanied by fibrillary matrix morphology impact anti-tumor immunity in basal cell carcinomas.,Front Med (Lausanne),2023-12-17-22-08-01,True
