pmcid,label,caption,graphic,disease,modality
PMC3003975,Figure 2,"Results from the clinical assessments by two blinded physicians for (a) the degree of improvement from baseline, (b) the cosmetic outcome, and (c) overall cosmetic outcome at Month 6, 12, and 24.",JSC2011-790509.002,NotMatch,NotMatch
PMC3003975,Figure 3,"Treatment area pre-treatment (Pre), at day 3 (D3) and month 6 (M6), Month 12 (M12), and Month 24 (M24) post-PDT.",JSC2011-790509.003,NotMatch,NotMatch
PMC3108519,Figure 1,"Photograph of elder sibling showing hypopigmented lesions all over the body, along with hyperpigmented, black colored plaques over chest, abdomen, arms. Scars of previous operations are seen over chest wall and right nasolabial fold",IJD-56-190-g001,NotMatch,NotMatch
PMC3108519,Figure 2,Photograph of younger sibling showing hypopigmented lesions all over the body and two scaly erythematous lesions over the chest wall,IJD-56-190-g002,NotMatch,NotMatch
PMC3108519,Figure 3,Pedigree chart showing the diseased individuals,IJD-56-190-g003,NotMatch,NotMatch
PMC3108519,Figure 4,"Histopathologic appearance of skin biopsy displaying typical lesion of EV showing swollen keratinocytes with gray blue cytoplasm (H and E, ×40)",IJD-56-190-g004,NotMatch,NotMatch
PMC3108519,Figure 5,Photograph of elder sibling showing angiokeratoma of Fordyce with EV,IJD-56-190-g005,NotMatch,NotMatch
PMC3108519,Figure 6,"Microphotograph of actinic keratosis showing epidermal hyperplasia with hyperkeratosis and atypical keratinocytes confined to lower aspect of epidermis (H and E, ×40)",IJD-56-190-g006,NotMatch,NotMatch
PMC3108519,Figure 7,"Microphotograph of Bowen's disease where dysplastic keratinocytes are involving the entire thickness of epidermis (H and E, ×100)",IJD-56-190-g007,NotMatch,Match
PMC3142455,Fig. 1,"A small, black nodule can be seen on the lateral side of the lower eyelid and another small, black nodule on the inner canthus. Linear black spots were noted along the Langer's lines as if connecting the two nodules.",cde0003-0142-f01,NotMatch,NotMatch
PMC3142455,Fig. 2,"Dermatoscopic examination revealed arborizing vessels, multiple blue-gray globules and large, blue-gray ovoid nests.",cde0003-0142-f02,NotMatch,NotMatch
PMC3142455,Fig. 3,Biopsy specimens (H&E staining) demonstrating typical nodular and infiltrative types of linear BCC. Nodular tumor with peripheral palisading.,cde0003-0142-f03,NotMatch,Match
PMC3142455,Fig. 4,Infiltrative tumors infiltrating deep into the dermis.,cde0003-0142-f04,NotMatch,NotMatch
PMC3162254,Fig. 1,Mohs stage according to the size of the basal cell carcinoma.,ad-23-276-g001,NotMatch,NotMatch
PMC3162254,Fig. 2,"Pathologic subtypes of basal cell carcinoma according to pigmentation. Nod: nodular, Mor: morpheaform, Mic: micronodular, Ade: adenoid.",ad-23-276-g002,NotMatch,NotMatch
PMC3162254,Fig. 3,"(A, B) Basal cell carcinomas (BCCs) requiring only one Mohs stage for complete excision. They showed even pigmentation. (C, D) BCCs requiring more than one Mohs stage for complete excision. They also showed even pigmentation; however, there was a bluish hue surrounding the tumors.",ad-23-276-g003,NotMatch,NotMatch
PMC3010650,Figure 1,"Representative photograph of dermoscopy. Morphologic features of BCC, such as telangiectasia (arrow), blue-gray globules (arrowhead), and ulceration, are seen.",JSC2011-496910.001,NotMatch,NotMatch
PMC3010650,Figure 2,Microphotograph of nodular basal cell carcinoma (hematoxylin and eosin (HE) staining). Note tumor cells with large and hyperchromatic ovoid nuclei and little cytoplasm showing peripheral palisading.,JSC2011-496910.002,Match,NotMatch
PMC3010650,Figure 3,Microphotograph of superficial basal cell carcinoma (HE staining). The histologic characteristics of superficial BCC include buds and irregular proliferations of tumor cells attached to atrophic epidermis.,JSC2011-496910.003,NotMatch,NotMatch
PMC3010650,Figure 4,"Microphotographs of morpheaform BCC (HE staining). Morpheaform BCC is characterized by its deep invasion of the dermis. The overlying skin surface may be atrophic, ulcerated, or relatively normal in appearance.",JSC2011-496910.004,NotMatch,NotMatch
PMC3010650,Figure 5,Nasolabial flap. (a) A flap is designed on the nasolabial fold. (This is permitted by Japanese Dermatological Association). (b) The flap is elevated in the subcutaneous plane. The flap is rotated and transferred to the defect. (This is permitted by Japanese Dermatological Association). (c) The skin defect of nasolabial fold was closed directly. (This is permitted by Japanese Dermatological Association).,JSC2011-496910.005,NotMatch,NotMatch
PMC3010650,Figure 6,"Bilobed flap. (a) Two flaps and surgical margin (5 mm) were designed. (b) The primary flap closes the tumor defect, and the secondary flap is used to close the donor site. (c) The donor site of the second lobe is closed primarily.",JSC2011-496910.006,NotMatch,NotMatch
PMC3199405,Fig. 1,"(A) 6×8 cm sized irregular shaped round pigmented patch with 4 satellite macules on saclp. (B) Tumor shows buds and irregular proliferations of tumor tissue attached to the undersurface of the epidermis (H&E, ×40). (C) The tumor cells have a large, unifrom, oval, nonanaplatic-appearing nucleus with little cytoplasm (H&E, ×100).",ad-23-S111-g001,NotMatch,Match
PMC3199405,Fig. 2,"In satellite lesions from right to left on the scalp. Histopathologic finding showed budding of basaloid cells from the basal layer into the upper dermis, with peripheral palisading and clefting (H&E,×40).",ad-23-S111-g002,NotMatch,Match
PMC3199405,Fig. 3,"(A) Two months after the last treatment, lesions revealed only atrophic and hypo-pigmented scar change. (B~D) 7 months later of treatment, follow up biopsies showed only cicatricial fibrosis (B: Center, C: 6 o'clock, D: 12 o'clock).",ad-23-S111-g003,NotMatch,NotMatch
PMC3199418,Fig. 1,"Nodular pigmented lesion with a rolled border on the right nasolabial fold (A). Multiple, various-sized pigmented lesions on the upper back, some of which are flat, erythematous, well-circumscribed, hyperpigmented patches (B, C). Dark colored and ulcerative plaque on the right thigh (D)",ad-23-S36-g001,NotMatch,NotMatch
PMC3199418,Fig. 2,Multiple pits on the palm (A). Skull X-ray shows ectopic calcification in the falx cerebri (B) and facial CT shows a well-defined round cystic mass in the left maxillary sinus with peripheral thin wall calcification (C).,ad-23-S36-g002,NotMatch,NotMatch
PMC3199418,Fig. 3,"Histologic findings. Nodular type (nasolabial fold); a number of round or oval tumor islands and stromal retraction within the upper to mid dermis (A). Superficial type (back); multiple buds of basophilic cells extending into the papillary dermis from the basal layer of the epidermis (B). Mixed pattern (thigh); features of superficial, nodular, and some pigmented types (C) (H&E, ×100).",ad-23-S36-g003,NotMatch,Match
PMC2989703,Figure 1,"(a) Dermoscopic image of nodular pigmented lesion showing a blue gray veil structureless brown areas and dark brown dots in the center (original magnification 30×). (b) RCM image (4 × 4 mm) at dermoepidermal level, showing a general cauliflower architecture highly specific for BCC diagnosis (scale bar: 500 μm). (c) RCM image (0.5 × 0.5 mm, white frame), showing dark silhouettes (yellow arrows) outlined by dark spaces. In the inner portion of them, bright filaments were present (white arrows) (scale bar: 50 μm). (d) Histology showing basaloid nodules in the dermis corresponding to hypopigmented dark silhouettes. Within and outside the tumor nests some melanin was present (H&E section; original magnification ×100).",JSC2011-406859.001,NotMatch,Match
PMC2989703,Figure 2,"(a) Dermoscopic image of pigmented nodule exhibiting a bluish veil on the entire lesion and numerous vessels with corkscrew aspect (original magnification 20×). (b) RCM image (4 × 4 mm) imaged at upper dermis level, showing the cauliflower aspect with numerous plump bright cells overlying all lesion area (scale bar: 500 μm). (c) RCM image (0.5 × 0.5 mm) showing reflective aggregates of tightly packed cells with peripheral palisading (white arrow) surrounded by dark clefts. Inside the tumoral nest bright filaments and dots were present (yellow arrowhead) (scale bar: 50 μm). (d) Histology showing basaloid tumoral nests enclosed by connective tissue stroma. Melanin was present inside the tumoral nests and also in the surrounding stroma where numerous melanophages were detected (H&E section; original magnification ×100).",JSC2011-406859.002,NotMatch,Match
PMC2989703,Figure 3,"(a) Dermoscopic image of nodular pigmented lesion with an atypical globular pattern, structureless dark brown areas, irregular brown dots in the center of the lesion (white arrowhead), and a blue-white veil (original magnification 50×). (b) RCM image (0.5 × 0.5 mm) acquired at stratum granulosum-spinosum, showing broadened honeycombed (scale bar: 50 μm). (c) RCM image (0.5 × 0.5 mm), at dermal level, showing markedly pleomorphic cells distributed in sheet-like structures in the dermis and numerous bright dots. Inside the tumoral nested proliferation, new-born vessels are present (yellow arrows) (scale bar: 50 μm). (d) Histological image showing an overview of the nodular melanoma with Breslow thickness of 6.5 mm (H&E section; original magnification ×400).",JSC2011-406859.003,NotMatch,Match
PMC2989703,Figure 4,"(a) Dermoscopy showed structureless areas with blue hue and a globular pattern. Ulceration was present in the center of the nodule (original magnification 30×). (b) RCM image (0.5 × 0.5 mm) at dermal level, showing pleomorphic small cells (yellow arrow) arranged to form a cerebriform nests delimitated by fibrous septa (scale bar: 50 μm). (c) RCM image (0.5 × 0.5 mm) at dermal level, showing an enlarged new-born vessel with a prominent blood flow (yellow arrow) (scale bar: 50 μm). (d) Histology showing a solid proliferation of atypical melanocytes in which new-born vessels can be recognized (H&E section; original magnification ×100).",JSC2011-406859.004,NotMatch,Match
PMC3283857,Fig. 1,The erythematous nodule based on an irregular shaped erythematous patch is seen on the left mandibular angle.,ad-24-77-g001,NotMatch,NotMatch
PMC3283857,Fig. 2,"(a) ""Windblown appearance"" of the epidermis on the patch lesion (H&E, ×200). (b) Numerous small uniform tumor cells with round hyperchromatic nuclei and scanty cytoplasm are arranged nodular infiltration in the dermis on the nodular lesion (H&E, ×100). (c) Cytokeratin 20 was stained positive in a dot-like perinuclear pattern (×200). (d) Immunohistochemical staining of tumor cells showing negativity for thyroid transcription factor 1 (×200).",ad-24-77-g002,NotMatch,Match
PMC3281351,Figure 1,"Histology of (A; mag. 200×) superficial (buds of basaloid cells attached to the undersurface of the epidermis, nests of various sizes in the upper dermis, tumour cell aggregates with typical peripheral palisading) and (B; mag. 200×) nodular (tumour cells with large, hyperchromatic, oval nuclei and sparse cytoplasm, various size of tumour nests, tumour cells align more densely in a palisade pattern at the periphery of these nests) subtypes of basal cell carcinoma",AMS-6-14659-g001,NotMatch,NotMatch
PMC3281351,Figure 2,Phototype of the 123 patients who had either nodular (n) or superficial (s) subtype of basal cell carcinoma,AMS-6-14659-g002,NotMatch,NotMatch
PMC3281351,Figure 3,Body sites of the nodular (n) and superficial (s) basal cell carcinomas in 123 patients,AMS-6-14659-g003,NotMatch,NotMatch
PMC3262548,Figure 1,"Superficial basal cell carcinoma on patient's right forehead, with nodular growth pattern at the periphery.",DERMATOLOGY2011-346754.001,NotMatch,NotMatch
PMC3262548,Figure 2,The same lesion 4 months after PDT.,DERMATOLOGY2011-346754.002,NotMatch,NotMatch
PMC3262548,Figure 3,Postexcision and split skin grafting of the residual nodular basal cell carcinoma.,DERMATOLOGY2011-346754.003,Match,NotMatch
PMC3398325,Figure 1,Overview of the tumour extraction algorithm.,1756-0500-5-35-1,NotMatch,NotMatch
PMC3398325,Figure 2,"Application of the tumour extraction algorithm to different basal cell carcinoma subtypes. The algorithm was applied basal cell carcinoma images of the infiltrative (A), nodular (D), and superficial (G) subtypes. The white pixels correspond to the regions identified by the algorithm as tumour nests (B, E, H). The performance of the algorithm was evaluated by identifying pixels containing true positive pixels (white), false negative pixels (blue), and false positive pixels (red) in each image (C, F, I).",1756-0500-5-35-2,NotMatch,NotMatch
PMC3398325,Figure 3,"Application of the tumour extraction algorithm with and without colour deconvolution. The algorithm was applied basal cell carcinoma images of the infiltrative (A), nodular (D), and superficial (G) subtypes. The performance of the algorithm was evaluated by identifying pixels containing true positive pixels (white), false negative pixels (blue), and false positive pixels (red) in the images pre-processed using colour deconvolution (B, E, H), and the images without colour deconvolution (C, F, I).",1756-0500-5-35-3,NotMatch,NotMatch
PMC3398325,Figure 4,"False positive regions identified by the tumour extraction algorithm. The basal cell layer, skin adnexa, and inflammation present in the original image (A) were identified as cancerous in the binary file (B), and the resulting extraction (C).",1756-0500-5-35-4,NotMatch,NotMatch
PMC3398325,Figure 5,False negative regions identified by the tumour extraction algorithm. The ground truth dataset was determined manually (A). The white pixels correspond to the regions identified by the algorithm as tumour nests (B). The blue regions correspond to the false negative pixels identified by the algorithm (C).,1756-0500-5-35-5,NotMatch,NotMatch
PMC6081109,Figure 1,"A. The primary tumor. The tumor mass with a 15-cm long horn shows bleeding and grayish-white mucous ulceration. B. The recurrent tumor. The tumor is 10 cm long. C. After excision, the wound was covered by using a back trunk skin-grafting dermatome.",asm-6-642f1,NotMatch,NotMatch
PMC6081109,Figure 2,"Tumor histology. HE stain shows lobular formation or plate-like growth of clear cells with keratinaceous microcysts and small squamous eddies. Marked cellular and atypical nuclei are present in tumor cells (A ×40, B ×100)",asm-6-642f2,NotMatch,Match
PMC6081109,Figure 3,Chemical and immunohistochemical staining of the tumor. A. PAS positive staining; B. AE1/3 positive staining; C. CAM5.2 negative staining. Paraffin sections were prepared and subjected to chemical (for PAS) or immunohistochemical analyses. The antibodies used are listed in Table 1.,asm-6-642f3,NotMatch,NotMatch
PMC3338565,Figure 1,"Examples of basal cell carcinoma subtypes included in this study: (a) nodular, (b) superficial, (c) infiltrative.",1471-5945-12-1-1,NotMatch,NotMatch
PMC3338565,Figure 2,"Box and whisker plots for the mean tumour radii (A), stroma diameters (B), tumour to stroma ratios (C), and circularities by tumour subtype (D).",1471-5945-12-1-2,NotMatch,NotMatch
PMC3284335,Figure 1 ,"Twenty miRNAs had statistically significant differences in expression (false discovery rate <0.01) between nodular and infiltrative BCCs. (A) A sample representing a range of expression, indicated by an asterisk, was chosen for validation by qPCR. (B) A heatmap of differentially expressed miRNAs shows that although miRNA expression patterns tend to be consistent within a given class, many tumors show anomalous expression for a handful of miRNAs.",279f1,NotMatch,NotMatch
PMC3284335,Figure 2 ,"Principal components analysis of 16 tumors on the basis of total miRNA expression. Infiltrative tumors clustered tightly with the exception of Inf 2, which was the smallest of the infiltrative tumors and which had a significant nodular component. Nodular tumors had a much broader distribution, reflecting the increased heterogeneity of the subtype. Nod1 and Nod8, which clustered near the infiltrative tumors, were the largest of the nodular class. The axes, principal components one and two, are produced by determining the variability of miRNA expression within the total dataset and collapsing correlating variance into a reduced set of values. The first two components account for 89.7% of the total variance within the dataset; none of the remaining components account for more than 3.0%.",279f2,NotMatch,NotMatch
PMC3284335,Figure 3 ,"Characterization of variance within BCC classes. Standard error vs. mean expression was graphed for each miRNA. Nodular tumors (A) have a standard error relative to the mean of 0.1923, approximately twice that of infiltrative specimens (B) at 0.0857. These data suggest that the wide distribution of nodular tumors in principal component analysis is attributable to an overall pattern of higher variance in expression of miRNAs rather than a few highly variable miRNAs.",279f3,NotMatch,NotMatch
PMC3284335,Figure 4 ,"Validation of differentially expressed miRNAs by qPCR. Six miRNAs were assessed by Taqman assays. Assays for miR-141 and miR-582-5p failed because of low expression levels (see Materials and Methods). A) Among nine tumors from the discovery set in which adequate RNA was available, qPCR mirrored RNAseq in the direction and approximate magnitude of differences between the two tumor types except for Let-7g. (B) A replication set of seven tumors showed concordance in direction with qPCR results in the discovery set. (C) Upon combining the analytical and biological validation sets, three of six miRNAs, miR-150, 183, and 886-5p, were significantly different (P < 0.05) and two others, miR-31 and 146, trended in the same direction as shown by RNA sequencing but failed to reach significance. (D) Expression of miR-183 showed no overlap in nodular tumors compared with infiltrative tumors in both the discovery and replication set. Y-axis values are provided in log(2) such that a value of one indicates a twofold difference between samples.",279f4,NotMatch,NotMatch
PMC3536434,Figure 1,Showing margin clearance for BCC.,JSC2012-943472.001,NotMatch,NotMatch
PMC3505789,Fig. 1,"(a) A brownish papule on the right side of the nose before photodynamic therapy, (b) resolution of the skin lesion after 5 sessions of treatment.",ad-24-486-g001,NotMatch,NotMatch
PMC3505789,Fig. 2,"(a) Atypical basaloid tumor cells extending into the mid-dermis, the tumor thickness measuring 1.3 mm (H&E, ×100), (b) after 5 sessions of treatment, no tumor cell is seen (H&E, ×100).",ad-24-486-g002,NotMatch,Match
PMC3532314,Figure 1,Example of Choice Set.,1471-5945-12-19-1,NotMatch,NotMatch
PMC3532314,Figure 2,"Modelling patient preferences: Utility values. Note: This Figure reports on average values only, whilst the complete output from the logistic regression model is presented in Tables 3 (whole sample) and 4 (subgroups with experience and with no experience of BCC symptoms and treatment). Alternative specific constants (ASC) for surgery (ASC SURGERY) and for cream (ASC CREAM) show the preferences of these alternatives relative to the current situation, everything else being equal. The cost attribute reported a mean value of −0.0031, and therefore it is less noticeable than the other attributes. Due to differences in scale factors across data sets, utility values from different subgroups are not directly comparable. For comparison between subgroups with experience and with no experience of BCC symptoms and treatment please see marginal WTP (Figure 3) and proportion of respondents (Figure 4). Overall findings from subgroup analyses are also presented in Table 4.",1471-5945-12-19-2,NotMatch,NotMatch
PMC3532314,Figure 3,"Modelling patient preferences: Marginal WTP values (£). Note: This Figure reports on mean values only, whilst the complete output from the logistic regression model, marginal WTP calculations (mean and standard deviation values), and their comparison between subgroups is presented in Tables 3 (whole sample) and 4 (subgroups with experience and with no experience of BCC symptoms and treatment). For ‘CHANCE’, ‘MODERATE SIDE EFFECTS’ and ‘NORMAL APPEARANCE’ differences in marginal WTP between subgroups (with experience vs. with no experience of BCC symptoms and treatment) are significant at the 95% level.",1471-5945-12-19-3,NotMatch,NotMatch
PMC3532314,Figure 4,"Modelling patient preferences: the proportion of respondents (%) with positive effect of particular characteristic. Note: The output from the logistic regression model used to inform these estimates is presented in Tables 3 (whole sample) and 4 (subgroups with experience and with no experience of BCC symptoms and treatment, and their comparison). For ‘MODERATE SIDE EFFECTS’ and ‘NORMAL APPEARANCE’ differences in preference distribution between subgroups (with experience vs. with no experience of BCC symptoms and treatment) are significant at the 95% level.",1471-5945-12-19-4,NotMatch,NotMatch
PMC3539390,Figure 1,Gender percentages in BCC patients.,ISRN.DERMATOLOGY2012-246542.001,NotMatch,NotMatch
PMC3539390,Figure 2,Anatomic distribution of the lesions.,ISRN.DERMATOLOGY2012-246542.002,NotMatch,NotMatch
PMC3539390,Figure 3,Lesion diameter.,ISRN.DERMATOLOGY2012-246542.003,NotMatch,NotMatch
PMC3539390,Figure 4,Histologic subtypes.,ISRN.DERMATOLOGY2012-246542.004,NotMatch,NotMatch
PMC3539390,Figure 5,Nodular BCC presents as well-defined translucent pearly nodule that is either round or oval with rolled border and occasional ulceration. Telangiectasias are commonly seen coursing through the lesion.,ISRN.DERMATOLOGY2012-246542.005,NotMatch,NotMatch
PMC3539390,Figure 6,Superficial BCC presents as slightly elevated plaque or discrete macule that may be scaly.,ISRN.DERMATOLOGY2012-246542.006,NotMatch,NotMatch
PMC3539390,Figure 7,Pigmented BCC.,ISRN.DERMATOLOGY2012-246542.007,NotMatch,NotMatch
PMC3539390,Figure 8,Morpheaform BCC.,ISRN.DERMATOLOGY2012-246542.008,NotMatch,NotMatch
PMC3539390,Figure 9,Recurrent BCC in the nose.,ISRN.DERMATOLOGY2012-246542.009,NotMatch,NotMatch
PMC3778768,Figure 1,"Trichoepithelioma (TE) (a) and nodular BCC (b) (H and E, original magnification ×4)",IJD-58-331-g001,NotMatch,NotMatch
PMC3778768,Figure 2,"Bcl-2 and cytokeratin 15 (CK15) expressions in basal cell carcinoma (BCC) and trichoepithelioma (TE) [H]. A central pattern of Bcl-2 expression in (a) BCC and (b) TE. A diffuse pattern of Bcl-2 expression in (c) BCC and (d) TE. A central pattern of CK15 expression in (e) BCC and (f) TE. (g, h) Diffuse and peripheral patterns of CK15 expression in TE (original magnification ×40 in (g) and ×10 in others)",IJD-58-331-g002,NotMatch,Match
PMC3778768,Figure 3,Rate of Bcl-2 expression in histological groups of trichoepithelioma (TE) and BCC,IJD-58-331-g003,NotMatch,NotMatch
PMC3778768,Figure 4,Rate of cytokeratin 15 expression in histological groups of trichoepithelioma (TE) and BCC,IJD-58-331-g005,NotMatch,NotMatch
PMC3796394,Figure 1,"(A) Schematic figure depicting CO2 laser ablation along the tumor border and MAL application within a 2-mm tumor margin. (B) A cryostick constructed from solid carbon dioxide was applied to the lesion twice for 5 sec each time. MAL, methyl aminolevulinate; CO2, carbon dioxide.",OL-06-04-0939-g00,NotMatch,NotMatch
PMC3796394,Figure 2,"Nodular BCC lesion on the left temple of patient 5. Clinical images (A) prior to and (B) following combined PDT treatment. Histological images (C) prior to and (D) following treatment. BCC, basal cell carcinoma; PDT, photodynamic therapy.",OL-06-04-0939-g01,NotMatch,NotMatch
PMC3796394,Figure 3,"Nodular BCC lesion on the nose of patient 3. Clinical images (A) prior to and (B) following combined PDT treatment. Histological images (C) prior to and (D) following treatment. BCC, basal cell carcinoma; PDT, photodynamic therapy.",OL-06-04-0939-g02,NotMatch,NotMatch
PMC3796394,Figure 4,"Superficial BCC lesion on the right thigh of patient 1. Clinical images (A) prior to and (B) following combined PDT treatment. Histological images (C) prior to and (D) following treatment. BCC, basal cell carcinoma; PDT, photodynamic therapy.",OL-06-04-0939-g03,NotMatch,NotMatch
PMC3663354,Figure 1,Basal cell carcinoma: proportions of pink areas (all anatomical sites). [Copyright: ©2012 Pyne et al.],dp0203a02g001,NotMatch,NotMatch
PMC3663354,Figure 2,"A) Superficial basal cell carcinoma: dermatoscopy. This example demonstrates pink occupying considerably greater than 50% of the dermatoscopy identified tumor area. [Copyright: ©2012 Pyne et al.] B) Superficial basal cell carcinoma: histopathology (same lesion as Figure 2A). Hematoxylin and eosin stain. Black arrow to basaloid tumor cells, white arrow to the lichenoid response. [Copyright: ©2012 Pyne et al.]",dp0203a02g002a,NotMatch,NotMatch
PMC3663354,Figure 3A,Basal cell carcinoma: distribution of vessels central and peripheral (all anatomical sites). [Copyright: ©2012 Pyne et al.],dp0203a02g003a,NotMatch,NotMatch
PMC3663354,Figure 3B,Basal cell carcinoma: distribution of vessels central and peripheral (lower limb). [Copyright: ©2012 Pyne et al.],dp0203a02g003b,NotMatch,NotMatch
PMC3663354,Figure 4,A) Infiltrating basal cell carcinoma: dermatoscopy. [Copyright: ©2012 Pyne et al.] B) Infiltrating basal cell carcinoma: histopathology (same lesion as Figure 4A). Hematoxylin and eosin stain. Black arrow to the collagen rich tumor stroma. [Copyright: ©2012 Pyne et al.],dp0203a02g004a,NotMatch,NotMatch
PMC3663354,Figure 5,Basal cell carcinoma: vessel morphology (all anatomical sites). [Copyright: ©2012 Pyne et al.],dp0203a02g005,NotMatch,NotMatch
PMC3663354,Figure 6,Basal cell carcinoma: vessel morphology (lower limb). [Copyright: ©2012 Pyne et al.],dp0203a02g006,NotMatch,NotMatch
PMC3663354,Figure 7,Basal cell carcinoma: proportions of tumors with large vessels. [Copyright: ©2012 Pyne et al.],dp0203a02g007,NotMatch,NotMatch
PMC3884929,Figure 1,(a) Ulcerated micronodular type BCC on the nasal ala (b) Ulcerated mixed type BCC with enrolled margin,IJD-59-56-g004,NotMatch,NotMatch
PMC3884929,Figure 2,"(a) Micronodular BCC (H and E, × 0) (b) Pigmented mixed nodular and adenoid BCC (H and E, ×40)",IJD-59-56-g005,NotMatch,NotMatch
PMC3884938,Figure 1,Ulcerated nodule with peripheral hyperpigmented rim over left cheek,IJD-59-88-g001,NotMatch,NotMatch
PMC3884938,Figure 2,Broad anastomosing bands of uniform small cuboidal cells,IJD-59-88-g002,NotMatch,NotMatch
PMC3884938,Figure 3,Few ductal lumina and narrow cystic spaces within the epidermis,IJD-59-88-g003,NotMatch,NotMatch
PMC3884938,Figure 4,Cuboidal cells showing uneven cytoplasmic clearing,IJD-59-88-g004,NotMatch,NotMatch
PMC3573444,Figure 1,Nodular basal cell carcinoma at the left zygomatic area in an 86 years old woman,IDOJ-4-12-g001,Match,NotMatch
PMC3573444,Figure 2,"Nodular basal cell carcinoma. Peripheral palisading and retraction from surrounding stroma are clearly seen; this case also shows keratinization (H and E, ×200)",IDOJ-4-12-g002,Match,NotMatch
PMC3573444,Figure 3,Infiltrated lesion with irregular outlines and size in the forehead area of a 76 years old man,IDOJ-4-12-g003,NotMatch,NotMatch
PMC3573444,Figure 4,"Infiltrated basal cell carcinoma. Thin bundles of basaloid cells invade the dermis (H and E,×100)",IDOJ-4-12-g004,NotMatch,Match
PMC3573444,Figure 5,"Micronodular basal cell carcinoma. Small rounded nodules of basaloid cells with approximately the size of hair bulb (H and E, ×200)",IDOJ-4-12-g005,Match,NotMatch
PMC3573444,Figure 6,Erythematous squamous plaque in abdominal area of a 74 years old man,IDOJ-4-12-g006,NotMatch,NotMatch
PMC3573444,Figure 7,"Superficial basal cell carcinoma. Several nests of basaloid cells are located subepidermally with clear connection with the basal layer of the epidermis (H and E, ×100)",IDOJ-4-12-g007,NotMatch,Match
