pmid,pmcid,title,journal,insert_time,has_targz
26137466,PMC4470331,"Expression of Cathepsins B, D, and G in Infantile Hemangioma.",Front Surg,2024-02-14-09-13-30,True
26394686,PMC4579575,Propranolol reduces viability and induces apoptosis in hemangioblastoma cells from von Hippel-Lindau patients.,Orphanet J Rare Dis,2024-02-14-09-13-30,True
26413184,PMC4580045,Mechanisms of propranolol action in infantile hemangioma.,Dermatoendocrinol,2024-02-14-09-13-30,True
26448027,PMC4616746,Clinical Characteristics and Treatment Options of Infantile Vascular Anomalies.,Medicine (Baltimore),2024-02-14-09-13-30,True
26496499,PMC4619854,A Common Polymorphism within the IGF2 Imprinting Control Region Is Associated with Parent of Origin Specific Effects in Infantile Hemangiomas.,PLoS One,2024-02-14-09-13-30,True
26528043,PMC4508608,Infantile Hemangioma: A Brief Review.,Clujul Med,2024-02-14-09-13-30,True
26632734,PMC5059003,Early Surgical Management of Large Scalp Infantile Hemangioma Using the TopClosure® Tension-Relief System.,Medicine (Baltimore),2024-02-14-09-13-30,True
26770224,PMC4705329,A prospective study to assess the efficacy and safety of oral propranolol as first-line treatment for infantile superficial hemangioma.,Korean J Pediatr,2024-02-14-09-13-30,True
26772808,PMC4715339,Integrative meta-analysis identifies microRNA-regulated networks in infantile hemangioma.,BMC Med Genet,2024-02-14-09-13-30,True
26904545,PMC4746268,Elevated Serum Levels of Alpha-Fetoprotein in Patients with Infantile Hemangioma Are Not Derived from within the Tumor.,Front Surg,2024-02-14-09-13-30,True
26918239,PMC4746935,Pulsed dye laser and topical timolol gel versus pulse dye laser in treatment of infantile hemangioma: A double-blind randomized controlled trial.,Adv Biomed Res,2024-02-14-09-13-30,True
26985358,PMC4779160,Trismus Resulting from Infantile Hemangioma of the Parotid: A Rare Case Report.,Iran J Ped Hematol Oncol,2024-02-14-09-13-30,True
27022377,PMC4795870,The outcome of combination of low dose oral prednisolone with propranolol for the treatment of infantile haemangioma.,Pak J Med Sci,2024-02-14-09-13-30,True
27052508,PMC4829425,VEGFR-2 conformational switch in response to ligand binding.,Elife,2024-02-14-09-13-30,True
27110421,PMC4826694,Neonatal Abdominal Hemangiomatosis: Propranolol beyond Infantile Hemangioma.,Case Rep Pediatr,2024-02-14-09-13-30,True
27213106,PMC4866066,Dural-based infantile hemangioma of the posterior fossa: Case report.,Surg Neurol Int,2024-02-14-09-13-30,True
27221685,PMC4901851,Bilateral congenital infantile hemangioma of upper eyelids.,Indian J Ophthalmol,2024-02-14-09-13-30,True
27310994,PMC4998480,Oral atenolol therapy for proliferating infantile hemangioma: A prospective study.,Medicine (Baltimore),2024-02-14-09-13-30,True
27461120,PMC5055552,The Role of the Pharmacist in the Treatment of Patients with Infantile Hemangioma Using Propranolol.,Adv Ther,2024-02-14-09-13-30,True
27609170,PMC5026085,Bilateral congenital infantile hemangioma of upper eyelids.,Indian J Ophthalmol,2024-02-14-09-13-30,True
27747797,PMC4819474,Therapeutic Effect of Propranolol in Mexican Patients with Infantile Hemangioma.,Drugs Real World Outcomes,2024-02-14-09-13-30,True
27786256,PMC5081534,Infantile Hemangioma Originates From A Dysregulated But Not Fully Transformed Multipotent Stem Cell.,Sci Rep,2024-02-14-09-13-30,True
28225076,PMC5320547,When to stop propranolol for infantile hemangioma.,Sci Rep,2024-02-14-09-13-30,True
28300929,PMC5325028,Oculoectodermal syndrome: twentieth described case with new manifestations.,An Bras Dermatol,2024-02-14-09-13-30,True
28303101,PMC5260511,Psoriasiform Diaper Rash Possibly Induced by Oral Propranolol in an 18-Month-Old Girl with Infantile Hemangioma.,Case Rep Dermatol,2024-02-14-09-13-30,True
28507428,PMC5428756,Propranolol therapy for infantile hemangioma: our experience.,Drug Des Devel Ther,2024-02-14-09-13-30,True
28662711,PMC5492903,Repurposing propranolol as a drug for the treatment of retinal haemangioblastomas in von Hippel-Lindau disease.,Orphanet J Rare Dis,2024-02-14-09-13-30,True
28698762,PMC5503742,Congenital Progressive Mutilating Hemangioma.,Open Access Maced J Med Sci,2024-02-14-09-13-30,True
28702374,PMC5484769,Topical Application of 0.5% Timolol Maleate Hydrogel for the Treatment of Superficial Infantile Hemangioma.,Front Oncol,2024-02-14-09-13-30,True
28744158,PMC5511019,Estrogen-mediated hemangioma-derived stem cells through estrogen receptor-α for infantile hemangioma.,Cancer Manag Res,2024-02-14-09-13-30,True
28845553,PMC5665764,Survivin: A novel marker and potential therapeutic target for human angiosarcoma.,Cancer Sci,2024-02-14-09-13-30,True
28862249,PMC5592803,Mechanisms of Action of MicroRNAs in Infantile Hemangioma Tissue and Vascular Endothelial Cells in Different Periods.,Med Sci Monit,2024-02-14-09-13-30,True
28871010,PMC5588969,Exploring the association between chorangioma and infantile haemangioma in singleton and multiple pregnancies: a case-control study in a Swedish tertiary centre.,BMJ Open,2024-02-14-09-13-30,True
28928430,PMC5605629,The expression and function of miR-424 in infantile skin hemangioma and its mechanism.,Sci Rep,2024-02-14-09-13-30,True
28983459,PMC5622962,Infantile hemangioma of the clitoris presenting as a clitoral mass: A case report.,Urol Case Rep,2024-02-14-09-13-30,True
29026847,PMC5632942,Intralesional Bevacizumab (Avastin(®)) as a Novel Addition to Infantile Hemangioma Management: A Medical Hypothesis.,J Res Pharm Pract,2024-02-14-09-13-30,True
29075111,PMC5609781,Continuous delivery of propranolol from liposomes-in-microspheres significantly inhibits infantile hemangioma growth.,Int J Nanomedicine,2024-02-14-09-13-30,True
29095957,PMC5667857,Circular RNA profile of infantile hemangioma by microarray analysis.,PLoS One,2024-02-14-09-13-30,True
29145889,PMC5689165,Quality of life in children with infantile hemangioma: a case control study.,Health Qual Life Outcomes,2024-02-14-09-13-30,True
29149854,PMC5693590,Cardiac arrest in a toddler treated with propranolol for infantile Hemangioma: a case report.,Ital J Pediatr,2024-02-14-09-13-30,True
29151787,PMC5683828,Infantile hemangiomas: a 7-year experience of a single-center.,Clujul Med,2024-02-14-09-13-30,True
29192323,PMC5783591,Significant inhibition of infantile hemangioma growth by sustained delivery of urea from liposomes-in-microspheres.,Oncol Rep,2024-02-14-09-13-30,True
29381997,PMC5708996,"Vascular Ehlers-Danlos syndrome with cryptorchidism, recurrent pneumothorax, and pulmonary capillary hemangiomatosis-like foci: A case report.",Medicine (Baltimore),2024-02-14-09-13-28,True
29383203,PMC5777815,Over-expression of PPAR-γ2 gene enhances the adipogenic differentiation of hemangioma-derived mesenchymal stem cells in vitro and in vivo.,Oncotarget,2024-02-14-09-13-30,True
29388636,PMC5774589,Current perspectives on the optimal management of infantile hemangioma.,Pediatric Health Med Ther,2024-02-14-09-13-30,True
29441017,PMC5797551,"15, 16-Dihydrotanshinone I Inhibits Hemangiomas through Inducing Pro-apoptotic and Anti-angiogenic Mechanisms in Vitro and in Vivo.",Front Pharmacol,2024-02-14-09-13-30,True
29443732,PMC5839849,Curcumin induces apoptosis and inhibits proliferation in infantile hemangioma endothelial cells via downregulation of MCL-1 and HIF-1α.,Medicine (Baltimore),2024-02-14-09-13-30,True
29445571,PMC5808368,Immunoreactivity of Wilms tumor 1 (WT1) as an additional evidence supporting hemangiomatous rather than inflammatory origin in the etiopathogenesis of angiolymphoid hyperplasia with eosinophilia.,Dermatol Pract Concept,2024-02-14-09-13-30,True
29523832,PMC5844887,"Intolerable side effects during propranolol therapy for infantile hemangioma: frequency, risk factors and management.",Sci Rep,2024-02-14-09-13-30,True
29552284,PMC5844720,Competitive endogenous RNA networks: integrated analysis of non-coding RNA and mRNA expression profiles in infantile hemangioma.,Oncotarget,2024-02-14-09-13-30,True
29652858,PMC5979526,Oncosuppressors and Oncogenes: Role in Haemangioma Genesis and Potential for Therapeutic Targeting.,Int J Mol Sci,2024-02-14-09-13-30,True
29664206,PMC5989849,Pigment epithelium-derived factor/vascular endothelial growth factor ratio plays a crucial role in the spontaneous regression of infant hemangioma and in the therapeutic effect of propranolol.,Cancer Sci,2024-02-14-09-13-30,True
29682550,PMC5845517,Effects of Propranolol on Neurodevelopmental Outcomes in Patients with Infantile Hemangioma: A Case-Control Study.,Biomed Res Int,2024-02-14-09-13-30,True
29725593,PMC5917091,"Phosphorylated Forms of STAT1, STAT3 and STAT5 Are Expressed in Proliferating but Not Involuted Infantile Hemangioma.",Front Surg,2024-02-14-09-13-30,True
29746707,PMC6175224,Population Pharmacokinetics and Pharmacodynamics of Oral Propranolol in Pediatric Patients With Infantile Hemangioma.,J Clin Pharmacol,2024-02-14-09-13-30,True
29767244,PMC6059697,Propranolol induces hemangioma endothelial cell apoptosis via a p53‑BAX mediated pathway.,Mol Med Rep,2024-02-14-09-13-30,True
29794795,PMC6392910,Expression profile of circular RNAs in infantile hemangioma detected by RNA-Seq.,Medicine (Baltimore),2024-02-14-09-13-30,True
29805486,PMC5952068,Curative effect and safety of propranolol combined with prednisone in the treatment of infantile hemangiomas.,Exp Ther Med,2024-02-14-09-13-30,True
29924216,PMC6001075,"PHACE syndrome: clinical manifestations, diagnostic criteria, and management.",An Bras Dermatol,2024-02-14-09-13-30,True
30003125,PMC6041254,Iceberg hemangioma: A segmental cutaneous lesion marking extensive extracutanous involvement.,JAAD Case Rep,2024-02-14-09-13-30,True
30034903,PMC6035826,Infantile Hemangioma Presenting as Colocolic Intussusception in an Infant Case Report with Review of Pathologic Lead Points.,Case Rep Pediatr,2024-02-14-09-13-30,True
30175113,PMC6098925,The Influence of Formulation and Excipients on Propranolol Skin Permeation and Retention.,Biomed Res Int,2024-02-14-09-13-30,True
30233257,PMC6130307,Propranolol for the treatment of vascular sarcomas.,J Exp Pharmacol,2024-02-14-09-13-30,True
30306120,PMC6172442,Treatment of an ulcerated hemangioma with dehydrated human amnion/chorion membrane allograft.,JAAD Case Rep,2024-02-14-09-13-30,True
30340617,PMC6195721,Estrogen is involved in hemangioma regression associated with mast cells.,Orphanet J Rare Dis,2024-02-14-09-13-30,True
30405795,PMC6202500,Short-term curative effect and safety of propranolol combined with laser in the treatment of infantile hemangiomas.,Oncol Lett,2024-02-14-09-13-30,True
30466231,PMC6258977,Oral propranolol therapy in 23 infants with infantile hemangioma.,Arch Plast Surg,2024-02-14-09-13-30,True
30619747,PMC6305365,Topical Timolol Vs. Oral Propranolol for the Treatment of Superficial Infantile Hemangiomas.,Front Oncol,2024-02-14-09-13-30,True
30651796,PMC6307438,"Combined effect of propranolol, vincristine and bevacizumab on HUVECs and BJ cells.",Exp Ther Med,2024-02-14-09-13-30,True
30732164,PMC6380816,Associations between short-term efficacy and clinical characteristics of infantile hemangioma treated by propranolol.,Medicine (Baltimore),2024-02-14-09-13-30,True
30766473,PMC6365417,Central Effects of Beta-Blockers May Be Due to Nitric Oxide and Hydrogen Peroxide Release Independently of Their Ability to Cross the Blood-Brain Barrier.,Front Neurosci,2024-02-14-09-13-30,True
30809562,PMC6374947,Use of AccuVein AV400 for identification of probable RICH.,JAAD Case Rep,2024-02-14-09-13-30,True
30813242,PMC6406625,Central Nervous System Effects of Oral Propranolol for Infantile Hemangioma: A Systematic Review and Meta-Analysis.,J Clin Med,2024-02-14-09-13-30,True
30845108,PMC6422424,Retracted: Mechanisms of Action of MicroRNAs in Infantile Hemangioma Tissue and Vascular Endothelial Cells in Different Periods.,Med Sci Monit,2024-02-14-09-13-30,True
30867686,PMC6396001,Insulin-like growth factor 2 promotes the adipogenesis of hemangioma-derived stem cells.,Exp Ther Med,2024-02-14-09-13-30,True
30868300,PMC6419671,Vascular tumors in infants and adolescents.,Insights Imaging,2024-02-14-09-13-30,True
30956148,PMC6593180,Complex Formation between VEGFR2 and the β(2)-Adrenoceptor.,Cell Chem Biol,2024-02-14-09-13-30,True
31068993,PMC6482871,MicroRNA Microarray Profiling in Infantile Hemangiomas.,Eplasty,2024-02-14-09-13-30,True
31091858,PMC6639708,Progressive Familial Intrahepatic Cholestasis in Korea: A Clinicopathological Study of Five Patients.,J Pathol Transl Med,2024-02-14-09-13-30,True
31266444,PMC6604368,Deep coma in a child treated with propranolol for infantile hemangioma.,BMC Pediatr,2024-02-14-09-13-30,True
31303926,PMC6607273,Individualized dosing of oral propranolol for treatment of infantile hemangioma: a prospective study.,Pan Afr Med J,2024-02-14-09-13-30,True
31358114,PMC6667216,R-propranolol is a small molecule inhibitor of the SOX18 transcription factor in a rare vascular syndrome and hemangioma.,Elife,2024-02-14-09-13-30,True
31383785,PMC6702356,Lycium barbarum polysaccharide induced apoptosis and inhibited proliferation in infantile hemangioma endothelial cells via down-regulation of PI3K/AKT signaling pathway.,Biosci Rep,2024-02-14-09-13-30,True
31417934,PMC6692259,Noteworthy effects of a long-pulse Alexandrite laser for treatment of high-risk infantile hemangioma: A case report and literature review.,World J Clin Cases,2024-02-14-09-13-30,True
31537142,PMC7593671,Common misdiagnoses and prevalence of dermatological disorders at a pediatric tertiary care center.,J Int Med Res,2024-02-14-09-13-30,True
31592024,PMC6756657,Eyelid Thread-lifting Treatment for Periocular Infantile Hemangioma in an Extremely Premature Low-birth-weight Infant.,Plast Reconstr Surg Glob Open,2024-02-14-09-13-30,True
31646159,PMC6804439,Implantation of a cardiac pacemaker to circumvent complete heart block in a life-threatening hemangioma to allow the use of propranolol.,JAAD Case Rep,2024-02-14-09-13-30,True
31956451,PMC6949664,Two Cases of Oculofaciocardiodental (OFCD) Syndrome due to X-Linked BCOR Mutations Presenting with Infantile Hemangiomas: Phenotypic Overlap with PHACE Syndrome.,Case Rep Genet,2024-02-14-09-13-30,True
32047605,PMC6993820,"Elevated eosinophil levels observed in infantile hemangioma patients from Kaifeng, China.",F1000Res,2024-02-14-09-13-30,True
32061465,PMC7175038,Success in the use of oral propranolol in the treatment of infantile hemangioma in nasal tip - Report of two cases.,An Bras Dermatol,2024-02-14-09-13-30,True
32139988,PMC7020681,Evaluation of Effect of Propranolol on Serum Vascular Endothelial Growth Factor and Tissue Inhibitor of Metalloproteinase-2 Levels in Infantile Hemangioma.,J Indian Assoc Pediatr Surg,2024-02-14-09-13-30,True
32219146,PMC7081015,Influence of Cytochrome P450 2D6 Polymorphisms on the Efficacy of Oral Propranolol in Treating Infantile Hemangioma.,Biomed Res Int,2024-02-14-09-13-30,True
32252209,PMC7264915,Long-term results of unilateral cleft lip repair with multiple infantile hemangiomas including one involving the cleft side of the upper lip.,Arch Plast Surg,2024-02-14-09-13-30,True
32258322,PMC7103665,Propranolol-induced hyperkalemia in the management of infantile hemangioma.,JAAD Case Rep,2024-02-14-09-13-30,True
32309069,PMC7159972,Proliferating Infantile Hemangioma Tissues and Primary Cell Lines Express Markers Associated with Endothelial-to-Mesenchymal Transition.,Plast Reconstr Surg Glob Open,2024-02-14-09-13-30,True
32373560,PMC7186415,Beta Blocker Therapy for Congenital Hepatic Arteriovenous Fistula in Two Neonates.,Front Pediatr,2024-02-14-09-13-30,True
32509952,PMC7265063,Progressing eczematous dermatitis in an infantile hemangioma with minimal or arrested growth treated with tacrolimus ointment.,JAAD Case Rep,2024-02-14-09-13-30,True
32612824,PMC7322350,"Integrated propranolol, methylprednisolone, and surgery in managing a rare case of infantile hemangioma with concurrent cleft lip and palate.",Ann Med Surg (Lond),2024-02-14-09-13-30,True
32775470,PMC7407038,Regulating the Polarization of Macrophages: A Promising Approach to Vascular Dermatosis.,J Immunol Res,2024-02-14-09-13-30,True
32832465,PMC7413448,Pleuri-Segmental Ipsilateral Nonsyndromic Infantile Hemangioma Responding Favorably to Oral Propranolol.,Indian Dermatol Online J,2024-02-14-09-13-30,True
32945470,PMC7453642,Silencing long non‑coding RNA NEAT1 suppresses the tumorigenesis of infantile hemangioma by competitively binding miR‑33a‑5p to stimulate HIF1α/NF‑κB pathway.,Mol Med Rep,2024-02-14-09-13-30,True
33089121,PMC7565185,Treatments for infantile Hemangioma: A systematic review and network meta-analysis.,EClinicalMedicine,2024-02-14-09-13-30,True
33132908,PMC7578425,Efficacy of Combined Topical Timolol and Oral Propranolol for Treating Infantile Hemangioma: A Meta-Analysis of Randomized Controlled Trials.,Front Pharmacol,2024-02-14-09-13-30,True
33150020,PMC7588156,Dermoscopic Evaluation of Infantile Hemangioma Treated With Topical Timolol.,Dermatol Pract Concept,2024-02-14-09-13-30,True
33400686,PMC7934876,NOGOB receptor-mediated RAS signaling pathway is a target for suppressing proliferating hemangioma.,JCI Insight,2024-02-14-09-13-30,True
33430906,PMC7802351,Microarray expression profile of mRNAs and long noncoding RNAs and the potential role of PFK-1 in infantile hemangioma.,Cell Div,2024-02-14-09-13-30,True
33469332,PMC7811447,Sequelae After Involution of Superficial Infantile Hemangioma: Early Intervention with 595-nm Pulsed Laser Combined with 755-nm Long-Pulsed Alexandrite Laser versus Wait-and-See.,Clin Cosmet Investig Dermatol,2024-02-14-09-13-30,True
33519918,PMC7844399,Integrated WGCNA and PPI Network to Screen Hub Genes Signatures for Infantile Hemangioma.,Front Genet,2024-02-14-09-13-30,True
33536759,PMC7850443,Clinical Features of Segmental Infantile Hemangioma: A Prospective Study.,Ther Clin Risk Manag,2024-02-14-09-13-30,True
33569418,PMC7867894,Oral atenolol treatment for infantile hemangiomas: clinical analysis of 133 consecutive patients.,Ann Transl Med,2024-02-14-09-13-30,True
33575332,PMC7861942,"Propranolol Participates in the Treatment of Infantile Hemangioma by Inhibiting HUVECs Proliferation, Migration, Invasion, and Tube Formation.",Biomed Res Int,2024-02-14-09-13-30,True
33583213,PMC8586175,Parenting Children With a Cleft Lip With or Without Palate or a Visible Infantile Hemangioma: A Cross-Sectional Study of Distress and Parenting Stress.,Cleft Palate Craniofac J,2024-02-14-09-13-30,True
33634164,PMC7900499,Cell Populations Expressing Stemness-Associated Markers in Vascular Anomalies.,Front Surg,2024-02-14-09-13-30,True
33679994,PMC7929670,Clinical Significance of Screening Electrocardiograms for the Administration of Propranolol for Problematic Infantile Hemangiomas.,Int J Pediatr,2024-02-14-09-13-30,True
33690675,PMC7946284,Ultrasound and MRI findings as predictors of propranolol therapy response in patients with infantile hemangioma.,PLoS One,2024-02-14-09-13-30,True
33768037,PMC7982012,Multiple Erythematous Nodules: An Intriguing Entity.,Indian Dermatol Online J,2024-02-14-09-13-28,True
33842615,PMC8033367,Exosome-derived miR-196b-5p facilitates intercellular interaction in infantile hemangioma via down-regulating CDKN1B.,Ann Transl Med,2024-02-14-09-13-30,True
33889274,PMC8040065,Primary malignant vascular tumors of the liver in children: Angiosarcoma and epithelioid hemangioendothelioma.,World J Gastrointest Oncol,2024-02-14-09-13-30,True
33921712,PMC8072810,Design and Evaluation of Dissolving Microneedles for Enhanced Dermal Delivery of Propranolol Hydrochloride.,Pharmaceutics,2024-02-14-09-13-30,True
33927773,PMC8049833,Propranolol for Treatment of Infantile Hemangioma: Efficacy and Effect on Pediatric Growth and Development.,Int J Pediatr,2024-02-14-09-13-30,True
33968165,PMC8097215,Circular RNA expression profiles in the plasma of patients with infantile hemangioma determined using microarray analysis.,Exp Ther Med,2024-02-14-09-13-30,True
33983985,PMC8118295,Melanocytes determine angiogenesis gene expression across human tissues.,PLoS One,2024-02-14-09-13-30,True
34026128,PMC8117817,Hemorrhage and secondary infection of an infantile hemangioma during involution: A case report.,Clin Case Rep,2024-02-14-09-13-30,True
34044479,PMC8566803,Update on infantile hemangioma.,Clin Exp Pediatr,2024-02-14-09-13-30,True
34075667,PMC8459235,Topical beta-blockers in dermatologic therapy.,Dermatol Ther,2024-02-14-09-13-30,True
34143243,PMC8285307,Sleep behavior of infants with infantile hemangioma treated with propranolol-a cohort study.,Eur J Pediatr,2024-02-14-09-13-30,True
34178327,PMC8220686,Propranolol vs. steroids in the treatment of infantile hemangiomas: A meta-analysis.,Mol Clin Oncol,2024-02-14-09-13-30,True
34216913,PMC8258635,The effectiveness of oral propranolol for infantile hemangioma on the head and neck region: A case series.,Int J Surg Case Rep,2024-02-14-09-13-30,True
34219878,PMC8228564,Infantile Sacral Region Hemangioma and Combination Treatment with Propranolol and Topical Timolol: Case Review and Reference Review.,Med Arch,2024-02-14-09-13-30,True
34287374,PMC8293324,Safe and Effective Treatment of Intracranial Infantile Hemangiomas with Beta-Blockers.,Pediatr Rep,2024-02-14-09-13-30,True
34302597,PMC8484420,Itraconazole Oral Solution for a Case of Infantile Hemangioma: Monitoring the Efficacy by Dermoscopy and MRI.,Dermatol Ther (Heidelb),2024-02-14-09-13-30,True
34325500,PMC8566800,Infantile hemangioma: timely diagnosis and treatment.,Clin Exp Pediatr,2024-02-14-09-13-30,True
34341647,PMC8273315,Deeply Located Infantile Hemangioma with Rapid Growth Resembles Malignancy.,Ann Dermatol,2024-02-14-09-13-30,True
34362467,PMC8344165,LncRNA-TUG1 promotes the progression of infantile hemangioma by regulating miR-137/IGFBP5 axis.,Hum Genomics,2024-02-14-09-13-30,True
34385766,PMC8323578,Angiotensin-converting Enzyme Inhibitors: Can it be a Potential Treatment of Infantile Hemangioma.,J Indian Assoc Pediatr Surg,2024-02-14-09-13-30,True
34400891,PMC8364454,"15,16-dihydrotanshinone I inhibits EOMA cells proliferation by interfering in posttranscriptional processing of hypoxia-inducible factor 1.",Int J Med Sci,2024-02-14-09-13-30,True
34409330,PMC8361929,International heterogeneity in admission criteria and monitoring for the initiation of propranolol in infantile hemangioma.,JAAD Int,2024-02-14-09-13-30,True
34409332,PMC8361867,Dermoscopic features of infantile hemangioma during treatment with topical propranolol.,JAAD Int,2024-02-14-09-13-30,True
34413614,PMC8343689,Isolated Focal Infantile Hemangioma of the Alveolar Ridge with Glucose Transporter-1 Reactivity: An Aberrant Presentation.,Int J Clin Pediatr Dent,2024-02-14-09-13-30,True
34414001,PMC8337032,An Unusual Case of Meyerson Phenomenon Around Infantile Hemangioma.,Dermatol Pract Concept,2024-02-14-09-13-30,True
34430434,PMC8349971,Propranolol inhibits infantile hemangioma by regulating the miR-424/vascular endothelial growth factor-A (VEGFA) axis.,Transl Pediatr,2024-02-14-09-13-30,True
34462702,PMC8389862,Nonselective Beta-Blockers for the Efficacious Healing of Ulcerated Infantile Hemangiomas in Unusual Locations of Two Female Infants.,Cureus,2024-02-14-09-13-30,True
34471369,PMC8403557,Infantile Hemangioma Treated with Oral Propranolol: Case Presentation.,Clin Cosmet Investig Dermatol,2024-02-14-09-13-30,True
34504695,PMC8418681,Gastrointestinal infantile hemangioma: A rare cause of digestive tract bleeding in children to consider.,Clin Case Rep,2024-02-14-09-13-30,True
34590496,PMC8489762,Expression of β1 adrenergic receptor in vascular anomalies in children.,J Int Med Res,2024-02-14-09-13-30,True
34604545,PMC8444243,Utility of the Infantile Hemangioma Referral Score (IHReS) as a decision-making tool for referral to treatment.,BMJ Paediatr Open,2024-02-14-09-13-30,True
34616126,PMC8460486,Infantile Hemangiomas with Minimal and Arrested Growth: Clinical Features and Treatment Outcomes with 0.5% Topical Timolol Maleate.,Ann Dermatol,2024-02-14-09-13-30,True
34660700,PMC8511435,LncRNA-MCM3AP-AS1 Promotes the Progression of Infantile Hemangiomas by Increasing miR-138-5p/HIF-1α Axis-Regulated Glycolysis.,Front Mol Biosci,2024-02-14-09-13-30,True
34682753,PMC8539430,Infantile Hemangiomas: An Update on Pathogenesis and Treatment.,J Clin Med,2024-02-14-09-13-30,True
34692608,PMC8529251,Vascular Birthmarks as a Clue for Complex and Syndromic Vascular Anomalies.,Front Pediatr,2024-02-14-09-13-30,True
