pmcid,label,caption,graphic,disease,modality
PMC3483590,Figure 3,"(a) Cellular aspirates composed of bland, monomorphic cells arranged in sheets and loose clusters with few single cells in the myxoid background (Hematoxylin–Eosin stain, × 10). Inset shows groups of monomorphic epithelial cells having round-to-oval, centrally located nuclei, evenly dispersed fine chromatin and moderate amount of cytoplasm (Hematoxylin–Eosin stain, × 40); (b) Myoepithelial cells embedded in a chondromyxoid matrix (Hematoxylin–Eosin stain, × 40)",JCAS-5-222-g003,NotMatch,Match
PMC3483590,Figure 4,"(a) The histological section shows epithelial cells arranged in tubules, ducts and nests. (Hematoxylin–Eosin,× 10); (b) Interconnecting tubuloalveolar structures lined by a single layer of cuboidal epithelial cells (Hematoxylin–Eosin,× 40); (c,d) and chondromyxoid stroma, with nests and branches of cuboidal epithelial cells (Hematoxylin-eosin,× 40)",JCAS-5-222-g004,NotMatch,Match
PMC3259128,Figure 1,"Syringoma of the nipple.(a) and (b) HE staining shows the typical pattern of this tumour. (a) Solid cord-like epithelial proliferation with angulated or comma-like shape with infiltration of the nipple smooth muscle cells. The tumour contained keratinous cysts in the upper part. (b) Comma-like epithelial proliferation of monotonous cells with bland nuclei at a higher magnification. (c) Nearly all tumour cells are K5-positive. (d) Typical expression of the lineage specific keratins, K5 (pink, asterisks) K8/18 (red) and K10 (green) in the tumour cells. Scale bars, 100 µm.",srep00226-f1,Match,NotMatch
PMC3259128,Figure 2,"Syringomatous adenoma of the nipple.(a) and (b) Triple immunofluorescence labelling for basal K5 (pink), glandular K8/18 (red) and squamous K10 (green) keratins in tumour cells. The cord-like structures reveal many cells that only expressed K5, which are observed in the periphery (asterisks). The inner cells display a gradual differentiation to either glandular (8/18; red) or squamous (K10; green) differentiation. This lineage differentiation is characterised by a gradual transition from K5-positive cells to the lineage marker (in this case K8/18) with sequential expression of K5 and K8/18 with intermediary glandular cells (K5+; K8/18+; arrows) and finally glandular cells (only K8/18+; tailed arrows). A similar gradual evolution is shown in these figures with a sequential expression of K5 and K10. These figures provide evidence that glandular and squamous cell differentiation evolved from K5-positive cells.",srep00226-f2,Match,NotMatch
PMC3259128,Figure 3,"Syringoma of the skin.(a) and (b) HE staining shows the typical patterns with round to oval or tadpole- like epithelial structures dispersed in a fibrous stroma. Many epithelial structures contain small cystic spaces lined by two layers of cuboidal and occasionally flattened cells. The epithelial structures consist of monomorphic cells with bland-looking nuclei. (c) Prototypic immunohistochemical results for syringoma of the skin for basal keratin K5, squamous keratin K10 and keratin K19. Nearly all the tumour cells stain for K5. Keratin K19 is specifically expressed in luminal cuticles of the tumour cells. (d) Triple immunofluorescence studies for the location of basal (K5, pink), squamous (K10, green), and (K19, red) keratins in the tumour cells. The lower row shows a section of this composite image decomposed into single colours for K5, K10 and K19. This figure demonstrates the extensive expression of basal keratin 5 in tumour structures. The cells in the periphery are intensively immunostained with K5 antibody. The antibody against K10 (green channel) displays focal staining in most epithelial structures. Keratin 19 is expressed in the cytoplasm of luminal cells of a variety of epithelial structures (red channel). These tumours display complete negativity of the tumour cells for K8/18. Furthermore, these structures lack a myoepithelial cell layer. Scale bars, 100 µm.",srep00226-f3,Match,NotMatch
PMC3259128,Figure 4,"(a) Characteristic staining patterns of K5 and K10 in the epidermis.(b) Schematic drawings of the differentiation lineages of syringoma of the skin (left) and syringoma of the nipple (right). The squamous differentiation resembles that of the differentiation of squamous cells from K5/14-progenitor cells in the basal layer of the epidermis. Glandular differentiation is different in both tumour types and resembles the skin sweat gland duct in syringoma of the skin (c) and resembles the breast nipple duct in the syringoma of the nipple (d). (c) and (d) Red channel (Cy3) for K19, green channel (Alexa Fluor-488) for K8/18 and pink (Alexa Fluor-647) for K5/14. Scale bar, 100 µm.",srep00226-f4,Match,NotMatch
PMC3481874,"Figure 1a,b",Skin colored bilaterally symmetrical papules over the vulva,IDOJ-3-157-g001,NotMatch,NotMatch
PMC3481874,Figure 2a,"Numerous cystic ducts lined by two rows of epithelial cells embedded in a fibrocollagenous stroma (H and E, ×20)",IDOJ-3-157-g002,NotMatch,NotMatch
PMC3481874,Figure 2b,"Lumen of ducts containing amorphous debris. Some of the ducts show small comma-like tails of epithelial cells (tadpole appearance) (H and E, ×40)",IDOJ-3-157-g003,NotMatch,NotMatch
PMC3555002,Figure 1,1.5 cm × 1.5 cm mass involving the right upper lid,IJO-61-43-g001,NotMatch,NotMatch
PMC3555002,Figure 2,Histopathology showing glandular elements with two layered lining epithelium in myxoid matrix,IJO-61-43-g002,NotMatch,NotMatch
PMC3505290,Figure 1,Figure showing skin colored papules over both labia majora,IJSTD-33-124-g001,NotMatch,NotMatch
PMC3505290,Figure 2,Figure showing dilated sweat ducts with tadpole appearance,IJSTD-33-124-g002,NotMatch,NotMatch
PMC3505290,Figure 3,Figure showing erythematous and greyish follicular papules in axilla,IJSTD-33-124-g003,NotMatch,NotMatch
PMC3505290,Figure 4,Figure showing skin colored papules over both labia majora,IJSTD-33-124-g004,NotMatch,NotMatch
PMC3505290,Figure 5,Figure showing skin colored papules in periareolar skin,IJSTD-33-124-g005,NotMatch,NotMatch
PMC3505290,Figure 6,Figure showing hyperkeratosis with follicular plugging and mild lymphocytic infiltrate,IJSTD-33-124-g006,NotMatch,NotMatch
PMC3173968,Figure 1,Endoscopic view of the smooth mass of the posterior wall of the right external auditory canal.,CRIM2011-589680.001,NotMatch,NotMatch
PMC3173968,Figure 2,"Axial T2-weighted MRI image. A well-bordered lesion was detected in the right external auditory canal. After intravenous gadolinium injection, the lesion had high signal intensity on T2-weighted image.",CRIM2011-589680.002,NotMatch,NotMatch
PMC3173968,Figure 3,Histological appearance of the tumor showing the epithelial part under dense collagen tissue (H & E  ×40).,CRIM2011-589680.003,NotMatch,Match
PMC3173968,Figure 4,Histological appearance of the tumor showing ducts and tubules focally observed (H & E  ×100).,CRIM2011-589680.004,NotMatch,Match
PMC3173968,Figure 5,Histological appearance of the tumor showing the stroma of myxoid matrix (H & E  ×100).,CRIM2011-589680.005,NotMatch,Match
PMC3591028,Figure 1,Preoperative clinical photograph,AMS-1-91-g001,NotMatch,NotMatch
PMC3591028,Figure 2,Postexcision photograph,AMS-1-91-g002,NotMatch,NotMatch
PMC3591028,Figure 3,"Microscopy showing extensive ossification in myxoidstroma (H and E, 10×)",AMS-1-91-g003,NotMatch,NotMatch
PMC3657229,Figure 1,(a) Left supraorbital swelling. (b) Left supraorbital swelling (closer view),IJD-58-157e-g001,NotMatch,NotMatch
PMC3657229,Figure 2,Epithelial myoepithelial cell clusters in a clean background of thin proteinaceous material and cyst macrophages (inset; seen elsewhere) (Pap; ×100),IJD-58-157e-g002,NotMatch,Match
PMC3657229,Figure 3,"Well-circumscribed cystic spaces lined by tissue having biphasic growth pattern (H and E, ×100). Inset: Bilayered epithelium and characteristic chondromyxoid stroma (H and E, ×400)",IJD-58-157e-g003,NotMatch,Match
PMC3586475,Figure 1,A 34-year-old female was admitted with a slowly growing nodular lesion at the left nasolabial region for three years.,CRIM.ONCMED2013-907980.001,NotMatch,NotMatch
PMC3586475,Figure 2,"Histopathological examination of nasolabially excised mass. Tumor had a benign nature mostly, with an expansive growing pattern and a few pleomorphic, atypical cells, and rare mitotic activity. In addition, generalized lymph vascular invasion was present ((a) HE, ×100; (b) HE, ×200).",CRIM.ONCMED2013-907980.002,NotMatch,Match
PMC3615882,Figure 1,"Clinical appearance before surgery.Notes: The photograph shows a large, sessile, moist, pinkish mass with a few hemorrhagic areas in the right lower abdomen.",ott-6-233Fig1,NotMatch,NotMatch
PMC3615882,Figure 2,"(A) Low power view showing a double-layered epithelial lining comprised of tubular structures, with dense plasma cells and lymphocyte infiltrate in the stroma (original magnification ×100); (B) High power view showing a double layer of epithelium lining the papillary surfaces, with a columnar layer on the luminal side and a cuboidal layer on the other (original magnification ×400).Note: Hematoxylin and eosin staining.",ott-6-233Fig2,NotMatch,Match
PMC3667324,Figure 1,"Relatively firm, 5 × 3 cm, lipoma-like mass covered by normal skin",IJD-58-245a-g001,NotMatch,NotMatch
PMC3667324,Figure 2,"Post-contrast axial fat-saturated T1-weighted images show well-circumscribed, lobular mass with heterogeneous enhancement",IJD-58-245a-g002,NotMatch,NotMatch
PMC3667324,Figure 3,"Diffusion-weighted imaging (b: 800) signs of increased restriction in diffusion, a finding indicative of a highly cellular tumor",IJD-58-245a-g003,NotMatch,NotMatch
PMC3667324,Figure 4,"Tru-cut biopsy. Microscopic examination shows a focal area of lipoblast-like appearance in the myxoid background (H and E, ×10)",IJD-58-245a-g004,NotMatch,Match
PMC3667324,Figure 5a,"Epithelial cells are interspersed in the myxoid and fibro-adipocytic differentiated stroma. Epidermoid cysts were seen (H and E, ×5)",IJD-58-245a-g005,NotMatch,NotMatch
PMC3667324,Figure 5b,"Epithelial nests and tubuloalveolar structures in a chondromyxoid stroma. Lipomatous foci were observed. (H and E, ×20)",IJD-58-245a-g006,NotMatch,NotMatch
PMC3752488,Figure 1,Clinical photograph of the patient showing the large ulcero-fungating mass lesion on the occipital scalp,IDOJ-4-236-g001,NotMatch,NotMatch
PMC3752488,Figure 2,Scout image showing soft tissue lesion with erosion of occipital bone (marked by cursor),IDOJ-4-236-g002,NotMatch,NotMatch
PMC3752488,Figure 3,CECT showing calvarial and dural invasion by the lesion,IDOJ-4-236-g003,NotMatch,NotMatch
PMC3752488,Figure 4,"Histopathologic specimen diagnostic of malignant chondroid syringoma [H & E, 400×]",IDOJ-4-236-g004,Match,Match
PMC3726900,Figure 1,Flesh-colored papules on the neck (Patient 29),IJD-58-326e-g007,NotMatch,NotMatch
PMC3726900,Figure 2,Flesh-colored papules on the neck (Patient 20),IJD-58-326e-g008,NotMatch,NotMatch
PMC3726900,Figure 3,Cutaneous syringoma in forearm (Patient 21),IJD-58-326e-g009,Match,NotMatch
PMC3726900,Figure 4,Cutaneous syringoma on forehead (Patient 15),IJD-58-326e-g010,Match,NotMatch
PMC3726900,Figure 5,"Eccrine comma-shaped and tadpole strands embedded in fibrous stroma (H and E, ×10)",IJD-58-326e-g011,NotMatch,Match
PMC3726900,Figure 6,"Eccrine gland with clear cell change (H and E, ×40)",IJD-58-326e-g012,NotMatch,NotMatch
PMC3726900,Figure 7,"Calcinosis cutis in dermis (H and E, ×10) (Patient 33)",IJD-58-326e-g013,NotMatch,Match
PMC3900359,FIGURE 1,"voluminous nodular lesion with a smooth erythematous surface with
telangiectasias",abd-88-06-0997-g01,NotMatch,NotMatch
PMC3900359,FIGURE 2,"cuboidal cells agglomerates with basophilic round nucleus and eosinophilic
cytoplasm (Fig. 2, full arrow) adjacent to
cartilaginous tissue (Fig. 2, empty arrow).
HE 200x",abd-88-06-0997-g02,NotMatch,Match
PMC3900359,FIGURE 3,images before and after the lesion was excised,abd-88-06-0997-g03,NotMatch,NotMatch
PMC3771476,Figure 1,Lichenification on the vulvar region.,CRIM.DM2013-418794.001,NotMatch,NotMatch
PMC3771476,Figure 2,"Tumoral lesion consisted of cystic enlargement of two-layered tadpole-like ductal epithelial structures including eosinophilic material, embedded in fibrous stroma (H&E ×200).",CRIM.DM2013-418794.002,NotMatch,Match
PMC3783667,Figure 1,"(a) Swelling over the lower back with surface showing two nodules. (b) Smear showing clusters of round cells with moderate to abundant cytoplasm embedded in chondromyxoid ground substance (H and E, ×100). (c) A cut-surface revealed a lobulated mass showing grey white myxoid areas. (d) A few tumor cells showed 1-2 prominent nucleoli (H and E, ×400)",IJABMR-3-129-g001,NotMatch,Match
PMC3783667,Figure 2,"Microphotograph showing (a) chondroid syringoma with lipomatous differentiation and clear cell changes (H and E, ×100). (b) Cartilage (H and E, ×400). (c) Focal areas of calcification (H and E, ×400). (d) Osteoid bone formation (H and E, ×100)",IJABMR-3-129-g002,Match,Match
PMC3783667,Figure 3,"Microphotograph of tumor cells showing (a) cytokeratin positivity (CK, ×100). (b) Vimentin positivity (VIM, ×100)",IJABMR-3-129-g003,NotMatch,Match
PMC4171926,Figure 1,"A firm, painless, mobile nodule located on the left forearm",IJD-59-507-g001,NotMatch,NotMatch
PMC4171926,Figure 2,"A nodular tumor comprised of small aggregates of epithelial cells without lumina and single epithelial cells embedded in abundant chondroid, myxoid and hyalinized stroma (H and E, ×10). Insert: Abundant stroma shows highly hyalinized fibroma changes with chondromyxoid pattern (H and E, ×40)",IJD-59-507-g002,NotMatch,Match
PMC4171926,Figure 3,Rare tubular lumina are lined by two layers of epithelial cells. Cells in the mucoid stroma show the appearance of chondrocytes,IJD-59-507-g003,NotMatch,NotMatch
PMC4211507,Figure 1,"(A) A pigmented macule of 5 mm on the dorsum of the left upper arm. (B) Dermoscopy demonstrates a homogeneous brownish area and a partial delicate pigment network. (C) Hematoxylin-eosin staining shows a slight thickening of the rete ridges with basal melanosis. In the upper epidermis, numerous small ducts and islands of epithelium are embedded in a fibrous stroma.",dr-2011-3-e42-g001,NotMatch,NotMatch
PMC4274532,Figure 1,"(a and b) Smears show tight clusters of benign round to oval epithelial cells and myoepithelial cells in fibrillary chondro-myxoid ground substance (Leishman–Giemsa stain, ×400)",JCytol-31-171-g001,NotMatch,NotMatch
PMC4274532,Figure 2,"Section show epithelial cell clusters in tubules, ducts, cords and nests and chondro-myxoid stroma with an area of cartilaginous tissue (H and E, ×100)",JCytol-31-171-g002,NotMatch,Match
PMC3972857,Figure 1,The lesion in the left medial canthus.,CRIOT2014-158527.001,NotMatch,NotMatch
PMC3972857,Figure 2,Reconstruction with glabellar flap.,CRIOT2014-158527.002,NotMatch,NotMatch
PMC3972857,Figure 3,Multinodular lesion.,CRIOT2014-158527.003,NotMatch,NotMatch
PMC3972857,Figure 4,ck7 epithelial cells ×200.,CRIOT2014-158527.004,NotMatch,NotMatch
PMC3972857,Figure 5,p63 myoepithelial cells ×200.,CRIOT2014-158527.005,NotMatch,NotMatch
PMC3972857,Figure 6,myoepithelial cells.,CRIOT2014-158527.006,NotMatch,NotMatch
PMC3972857,Figure 7,Myxoid mesenchymal matrix.,CRIOT2014-158527.007,NotMatch,NotMatch
PMC3972857,Figure 8,Hyaline mesenchymal matrix.,CRIOT2014-158527.008,NotMatch,NotMatch
PMC4372944,Figure 1,"(a) Multiple, bilaterally symmetrical, flat topped, skin to brown colored papules all over the face and upper extremity (b) Multiple, flat topped skin to brown colored papules over the face and upper extremity",IJD-60-214a-g001,NotMatch,NotMatch
PMC4372944,Figure 2,"Multiple eccrine ducts embedded in fibrotic stroma of dermis with tadpole-like appearance (H and E, ×40)",IJD-60-214a-g002,NotMatch,NotMatch
PMC4470423,Figure 1,"(a) Low-power (low 20×) photomicrograph of chondroid syringoma arising in the deep dermis with well-circumscribed appearance. (b) Medium (40×) and (c) high-power (100×) views show abundant chondromyxoid stroma enveloping islands and anastomosing cords of bland epithelial cells. (Hematoxylin and eosin, × 20, × 40, and × 100, respectively.)",eplasty15ic30_fig1,Match,Match
PMC4533563,Figure 1,Indurated plaque with multiple papules and erosion in the left groin,IJD-60-420f-g001,NotMatch,NotMatch
PMC4533563,Figure 2,"H and E stain ×10. Dermis showing tubular structures in single and double rows, some of them having tadpole appearance",IJD-60-420f-g002,NotMatch,Match
PMC4533563,Figure 3,"H and E, stain ×40. Dermis showing numerous tubular structures lined by cuboidal epithelium arranged in single and double rows with clear cytoplasm in few of them",IJD-60-420f-g003,NotMatch,NotMatch
PMC4533563,Figure 4,Immunohistochemistry ×40 showing AE1 and AE3 positive cells throughout dermis,IJD-60-420f-g004,NotMatch,NotMatch
PMC4540562,FIGURE 1,"Multiple, brownish erythematous, fl at-topped papules of 1-4mm in diameter,
distributed on the neck, shoulders, anterior chest, abdomen and axillae",abd-90-03-s1-0242-g01,NotMatch,NotMatch
PMC4540562,FIGURE 2,"Histological examination revealed a normal epidermis and a dermal tumor, which was
fi lled with multiple, small ducts embedded in a fi brous stroma (haematoxylin and
eosin, magnifi cation 400x)",abd-90-03-s1-0242-g02,NotMatch,Match
PMC4530143,Fig. 1,"Immunohistochemistry for protease-activated receptor 2 (PAR-2) in the human epidermis and eccrine sweat glands (A~C: ×400, D: ×200). (A) Strong PAR-2 immunoreactivity in the granular layer (arrow) of the epidermis in the dorsum of the hand. (B) Weak PAR-2 immunoreactivity in the granular layer (arrow) of the epidermis in the palm. (C) Weak PAR-2 immunoreactivity in the apical portion of the gland cells (arrows) and moderate immunoreactivity in the duct (arrowheads) of the eccrine sweat glands. (D) Strong PAR-2 immunoreactivity in the acrosyringium of the eccrine sweat glands.",ad-27-364-g001,NotMatch,NotMatch
PMC4530143,Fig. 2,Immunohistochemistry for protease-activated receptor 2 (PAR-2) in the syringoma and squamous cell carcinoma (SCC) (×200). (A) No PAR-2 immunoreactivity in the tumor cells (arrows) of syringoma. Strong immunoreactivity in the granular layer (arrowhead). (B) Weak or no PAR-2 immunoreactivity in the tumor cells (asterisk) of SCC.,ad-27-364-g002,Match,NotMatch
PMC4530143,Fig. 3,"(A) Protease-activated receptor 2 (PAR-2) expression in skin cells. Western blotting for PAR-2 in primary keratinocytes, squamous cell carcinoma 12 (SCC12) cells, SV-40T-transformed human epidermal keratinocytes (SV-HEKs), and SV-HEKs differentiated by calcium treatment for 2 weeks. (B) Effect of PAR-2 agonist, SLIGRL-NH2, treatment for 48 h on loricrin, filaggrin, and ERK expression in SV-HEKs. The PAR-2 band in the western blot is glycosylated PAR-2 (arrow in Fig. 3A). (C) The graph of relative protein expression in Fig. 3A and 3B. (C-1) PAR-2 in Fig. 3A, (C-2) PAR-2 in Fig. 3B, (C-3) phosphorylated-ERK (p-ERK) in Fig. 3B, (C-4) loricrin, and (C-5) filaggrin in Fig. 3B. Results are expressed as the mean±standard deviation of three independent experiments (n=3). *Significantly different (p<0.05) from SCC12, primary keratinocyte, SV-HEK in C-1, and from control (C) in C-2, C-3, C-4, and C-5.",ad-27-364-g003,NotMatch,NotMatch
PMC4059222,Figure 1,Multiple syringomas on the penile shaft.,eplasty14e21_fig1,Match,NotMatch
PMC4059222,Figure 2,"Biopsy specimen demonstrating typical syringoma features. (Left) Basal hyperpigmentation in the epidermis (Hematoxylin-eosin stain; original magnification × 4). (Right) Characteristic dermal coma-shaped structures lined by 2 rows of epithelial cells surrounded by collagen bundles, with colloidal material within the lumina (Hematoxylin-eosin stain; original magnification × 40).",eplasty14e21_fig2,Match,NotMatch
PMC4059222,Figure 3,(Left) Penile defect after skin resection superficial to Buck's fascia. (Right) Reconstruction of penile defect with scrotal skin flaps.,eplasty14e21_fig3,NotMatch,NotMatch
PMC4059222,Figure 4,Follow-up images of penile reconstruction 130 days postoperatively.,eplasty14e21_fig4,NotMatch,NotMatch
PMC4560314,Fig. 1,Left frontoparietal scalp alopecia.,cde-0007-0171-g01,NotMatch,NotMatch
PMC4560314,Fig. 2,"Characteristic syringoma with double-layered duct-like structures, some with epithelial tails, in a fibrous stroma. HE. ×200.",cde-0007-0171-g02,Match,NotMatch
PMC4560314,Fig. 3,Syringoma with perifollicular fibrosis. HE. ×100.,cde-0007-0171-g03,Match,Match
PMC4728910,Figure 1,(a) Preoperative picture showing tumor of philtrum with involvement of skin (b) Planned excision of the tumor along with the skin (c) The excised tumor (d) Ten days postoperative picture of philtrum reconstructed with full-thickness skin graft,JCAS-8-242-g001,NotMatch,NotMatch
PMC4728910,Figure 2,(a) Cytological picture of the lesion (b) Histopathological picture of the tumor,JCAS-8-242-g002,NotMatch,NotMatch
PMC4728910,Figure 3,"Surface anatomy and esthetic landmarks of upper lip 1. Philtral dimple/hollow (central esthetic unit of upper lip), 2. Philtral column, 3. Cupid's bow, 4. White roll, 5. Tubercle, 6. Dry vermilion, 7. Wet vermilion, 8. Oral commissure, 9. Lateral esthetic unit of upper lip, 10. Cheek esthetic unit",JCAS-8-242-g003,NotMatch,NotMatch
PMC4818383,Figure 1,Hidradenoma Papilliferum (H&E X100),JFRH-9-199-g001,NotMatch,Match
PMC4818383,Figure 2,Syringoma (H&E X100),JFRH-9-199-g002,Match,Match
PMC4818383,Figure 3,Chondroid Syringoma exhibiting cartilaginous differentiation (H&E X450),JFRH-9-199-g003,Match,Match
PMC4579620,Figure 1,Clinical photograph at presentation,IJNM-30-334-g001,NotMatch,NotMatch
PMC4579620,Figure 2,"(a-d) Axial computed tomography (CT) images, (e-h) the corresponding axial positron emission tomography-CT image showing uptake in the multiple cervical lymph nodes involving the left levels II to IV",IJNM-30-334-g002,NotMatch,NotMatch
PMC4579620,Figure 3,"(a and b) Coronal positron emission tomography-computed tomography images, (c and d) coronal positron emission tomography (PET) images: Showing uptake in the multiple cervical lymph nodes involving the left level IIA (standardized uptake value [SUV] 3.8), left level III and left level IV (SUV 2.9). Further, PET avidity was also noted in the lobulated soft tissue lesion with necrosis arising from left pinna (SUV 2.9) and multiple hypo dense lesions in both lobes of thyroid (SUV 4.2)",IJNM-30-334-g003,NotMatch,NotMatch
PMC4579620,Figure 4,Postoperative clinical photograph of the patient following the wide excision of left ear helix tumor and left radical neck dissection. The defect on the pinna was bridged by a local advancement flap,IJNM-30-334-g004,NotMatch,NotMatch
PMC4579620,Figure 5,"(a and b) Section shows a malignant neoplasm composed of lobules of cells arranged in a glandular pattern forming cystic lumina admixed with lobules composed of solid sheets of plasmacytoid cells with eosnophilic to clear cytoplasm, numerous tumor giant cells, comedonecrosis and increased mitosis (H and E ×20), (c) shows chondroid syringoma with frank carcinomatous areas, (d) chondroid syringoma showing metastasis in the cervical lymph nodes",IJNM-30-334-g005,Match,NotMatch
PMC4804586,Figure 1,Multiple skin-colored follicular and nonfollicular papules,IDOJ-7-127-g001,NotMatch,NotMatch
PMC4804586,Figure 2,Multiple papules on the neck and upper chest,IDOJ-7-127-g002,NotMatch,NotMatch
PMC4804586,Figure 3,Close-up view of the erythematous papules,IDOJ-7-127-g003,NotMatch,NotMatch
PMC4804586,Figure 4,"Sweat duct lined by two layers of cuboidal cells and having an epithelial elongation of the ducts, the so-called tadpole appearance (H and E, ×40)",IDOJ-7-127-g004,NotMatch,NotMatch
PMC4720717,Fig. 1,The lesion at presentation.,gr1,NotMatch,NotMatch
PMC4720717,Fig. 2,Excised lesion.,gr2,NotMatch,NotMatch
PMC4720717,Fig. 3,"Topical chloramphenicol applied to the wound bed, along with Jelonet and a Hydrocell non-adhesive foam dressing sutured in place for a week, to avoid opportunistic infections.",gr3,NotMatch,NotMatch
PMC4720717,Fig. 4,Haematoxylin & eosin stain (x10) demonstrating myxochondroid areas together with duct-like structures in keeping with chondroid syringoma.,gr4,Match,NotMatch
PMC4720717,Fig. 5,One week post-op.,gr5,NotMatch,NotMatch
PMC4720717,Fig. 6,Healed area 9 months post-op.,gr6,NotMatch,NotMatch
PMC4881401,Figure 1,"(a) Highly cellular smear showing MCS cells in a classic chondromyxoid background (MGG, ×200) (b) Histology of MCS showing solid areas with comedonecrosis. Inset shows a focus of sebaceous differentiation (H and E, ×400)",JCytol-33-103-g001,NotMatch,NotMatch
PMC4881401,Figure 2,"(a) Discrete and loosely cohesive groups of plasmacytoid myoepithelial cells and characteristic magenta matrix (b) Sebaceous differentiation (c) Fat positivity of neoplastic cells with sebaceous differentiation (Oil-red O, ×200) (d) Tumor giant cells, one of which shows neurtophilic phagocytosis (Pap, ×400) (e) Cells with eccentrically placed nucleus and vacuolated cytoplasm mimicking adenocarcinoma (Pap, ×400) (f) EMA positivity (ICC ×400) and (g) S-100 positivity (ICC ×400)",JCytol-33-103-g002,NotMatch,NotMatch
PMC5055010,Fig. 1.,"Biphasic tumor with stromal and epithelial components consistent with PA. Tumor arises from normal parotid gland tissue (upper right); H&E, 100×.",gox-4-e1028-g001,NotMatch,Match
PMC5055010,Fig. 2.,"Spindled to ovoid myoepithelial cells in a chondromyxoid and collagenous stroma; H&E, 200×.",gox-4-e1028-g002,NotMatch,Match
