pmid,pmcid,title,journal,insert_time,has_targz
30693166,PMC6344065,Disseminated Syringomas of the Upper Extremities in a Young Woman.,Cureus,2023-12-17-22-02-41,True
31118727,PMC6497915,Fine needle aspiration cytology as a preliminary diagnostic tool in chondroid syringoma: a case report and review.,Clin Cosmet Investig Dermatol,2023-12-17-22-02-41,True
31341860,PMC6635342,Genital Lesions Masquerading as Condyloma Acuminata: A Case Series Report.,Iran J Public Health,2023-12-17-22-02-41,True
31399065,PMC6689180,Dermatoscopy for the rapid diagnosis of Talaromyces marneffei infection: a case report.,BMC Infect Dis,2023-12-17-22-02-41,True
31448032,PMC6689838,[Palpebral hidrocystoma].,Pan Afr Med J,2023-12-17-22-02-41,True
31673452,PMC6820478,Post Treatment Application of Jaungo after a Combined Therapy of Carbon Dioxide Laser and Trichloroacetic Acid in a Case of Vulvar Syringoma.,J Pharmacopuncture,2023-12-17-22-02-41,True
31686976,PMC6819710,Tubular apocrine adenoma of the eyelid - A case report and literature review.,Saudi J Ophthalmol,2023-12-17-22-02-41,True
31700847,PMC6827459,Malignant Chondroid Syringoma: A Report of Two Cases with a Sarcomatous Mesenchymal Component.,Dermatopathology (Basel),2023-12-17-22-02-41,True
31723522,PMC6825454,A Rare Forehead Mass: The Chondroid Syringoma.,Cureus,2023-12-17-22-02-41,True
31840006,PMC6893930,Malignant Chondroid Syringoma With Nose and Paranasal Sinus Extension: A Case Report.,Allergy Rhinol (Providence),2023-12-17-22-02-41,True
32395356,PMC7201436,Acral Eruptive Syringoma: An Unusual Presentation with Misdiagnosis.,Case Rep Dermatol Med,2023-12-17-22-02-41,True
3268185,PMC3053646,Syringomatous adenoma of nipple--a case report.,J Korean Med Sci,2023-12-17-22-02-41,True
32923292,PMC7486105,Desmoplastic Trichoepithelioma: Histopathologic and Immunohistochemical Criteria for Differentiation of a Rare Benign Hair Follicle Tumor From Other Cutaneous Adnexal Tumors.,Cureus,2023-12-17-22-02-41,True
33304693,PMC7720919,The Role of Radiation Therapy as an Adjuvant Treatment in Nodal Metastasis of Malignant Chondroid Syringoma.,Cureus,2023-12-17-22-02-41,True
33732725,PMC7959786,Imaging of Vulva Syringoma With Reflectance Confocal Microscopy.,Front Med (Lausanne),2023-12-17-22-02-41,True
33748380,PMC7973124,A papulonodule on the nasolabial fold.,JAAD Case Rep,2023-12-17-22-02-41,True
33911693,PMC7997070,Chondroid Syringoma of the Leg with Unusual Presentations.,Ann Dermatol,2023-12-17-22-02-41,True
33911782,PMC7992583,Syringoma Localized to the Umbilicus.,Ann Dermatol,2023-12-17-22-02-41,True
34025902,PMC8110697,Chondroid Syringoma of the Thenar Eminence in a US Veterans Administration (VA) Patient.,Eplasty,2023-12-17-22-02-41,True
34046271,PMC8140660,A Case Study and Review of Literature of Eruptive Syringoma in a Six-Year-Old.,Cureus,2023-12-17-22-02-41,True
34188302,PMC8208252,Solitary Reactive Eccrine Duct Proliferation with Prominent Lymphoid Infiltrates (Pseudolymphomatous Syringoma?).,Indian J Dermatol,2023-12-17-22-02-41,True
34345549,PMC8323619,Incidental Clear Cell Syringoma of the Scalp in a Patient With Lichen Planopilaris.,Cureus,2023-12-17-22-02-41,True
34381856,PMC8332369,"Incidental syringomatous proliferation: A benign, subclinical finding during Mohs micrographic surgery.",JAAD Case Rep,2023-12-17-22-02-41,True
34401427,PMC8355822,Large chondroid syringoma in the reconstructed nasal tip: Diagnostic dilemmas and surgical management.,JAAD Case Rep,2023-12-17-22-02-41,True
34429739,PMC8346743,An Unusual Case of Genital Lesion: A Vulvar Syringoma.,J Family Reprod Health,2023-12-17-22-02-41,True
35036913,PMC8753070,Proptosis Revealing a Rare Lacrimal Gland Tumor: A Case of Chondroid Syringoma in a 35-year-old Patient.,Clin Pathol,2023-12-17-22-02-41,True
35158743,PMC8833812,Recent Advances on Immunohistochemistry and Molecular Biology for the Diagnosis of Adnexal Sweat Gland Tumors.,Cancers (Basel),2023-12-17-22-02-41,True
35225876,PMC8883959,Absence of TFE3 Immunoexpression in a Spectrum of Cutaneous Mixed Tumors: A Retrospective Pilot Study.,Dermatopathology (Basel),2023-12-17-22-02-41,True
35242977,PMC8886313,Chondroid syringoma with osteoma cutis.,JAAD Case Rep,2023-12-17-22-02-41,True
35251620,PMC8848767,Mixed tumour of the skin of the lower lip: A case report and review of the literature.,Mol Clin Oncol,2023-12-17-22-02-41,True
35509066,PMC9066904,Four calcium signaling pathway-related genes were upregulated in microcystic adnexal carcinoma: transcriptome analysis and immunohistochemical validation.,World J Surg Oncol,2023-12-17-22-02-41,True
35846546,PMC9282696,Vulvar syringoma: A rare cause of pruritus vulvae.,Indian J Sex Transm Dis AIDS,2023-12-17-22-02-41,True
35846548,PMC9282708,Vulvar syringoma - An uncommon presentation.,Indian J Sex Transm Dis AIDS,2023-12-17-22-02-41,True
36076218,PMC9454119,"Rare syringoid eccrine carcinoma of the upper lip and nasal base treated with resection and subsequent innovative reconstruction using an Abbé flap, turbinate flaps and three-stage forehead flap: a case report.",World J Surg Oncol,2023-12-17-22-02-41,True
36238890,PMC9431981,Syringomatous Adenoma of the Nipple on Screening Mammography: A Case Report.,Taehan Yongsang Uihakhoe Chi,2023-12-17-22-02-41,True
36312491,PMC9602213,Chondroid syringoma of the lower back simulating lipoma: A case report.,World J Clin Cases,2023-12-17-22-02-41,True
36333169,PMC9984705,Unilateral linear syringoma on the right chest and arm.,An Bras Dermatol,2023-12-17-22-02-41,True
36369200,PMC9837646,Mohs micrographic surgery in rare cutaneous tumors: a retrospective study at a Brazilian tertiary university hospital.,An Bras Dermatol,2023-12-17-22-02-41,True
36386106,PMC9644795,Chondroid Syringoma with Extensive Cartilaginous Differentiation.,Indian J Dermatol,2023-12-17-22-02-41,True
36636632,PMC9830079,Serum Proteomics Combined with Metabolomics Analysis Explore the Molecular Biological Characteristics of Eruptive Syringoma.,Clin Cosmet Investig Dermatol,2023-12-17-22-02-41,True
36686119,PMC9847486,Clinicopathological Spectrum of Syringoma: A Report of 50 Cases From a Tertiary Care Hospital in Eastern India.,Cureus,2023-12-17-22-02-41,True
36743097,PMC9891024,Case series of rare nonvenereal vulvar dermatoses.,Indian J Sex Transm Dis AIDS,2023-12-17-22-02-41,True
36781459,PMC10338572,Syringomatous dermatitis: a myth or an existing entity?,Arch Dermatol Res,2023-12-17-22-02-41,True
36883086,PMC9985670,Benign Chondroid Syringoma on Chin: A Case Report and Literature Review.,Cureus,2023-12-17-22-02-41,True
37013126,PMC10066760,Malignant chondroid syringoma: A systematic review.,Skin Health Dis,2023-12-17-22-02-41,True
37013513,PMC10069015,Adenoid Cystic Carcinoma (ACC) of the Bartholin's gland misdiagnosed for three times: a case report.,BMC Womens Health,2023-12-17-22-02-41,True
37123679,PMC10132855,A Detailed Review of Surgical Management of Uncommon Cutaneous Disorders.,Cureus,2023-12-17-22-02-41,True
37193437,PMC10182779,A Once-Thought Lipoma Turned Malignant Chondroid Syringoma.,Cureus,2023-12-17-22-02-41,True
