pmcid,label,caption,graphic
PMC1569867,Figure 1,"Cluster map analysis of 118 genes identified by PAM of 15 different specimens resulting in two classes (9 neoplastic skin lesions and 6 normal skin). Prediction Analysis of Microarrays (PAM) using nearest shrunken centroids was performed with 22,283 genes, which were present on the microarray platform (Affymetrix) to identify genes best characterizing normal skin, actinic keratosis (AK), and squamous cell carcinoma (SCC). Hierarchical clustering was performed with 118 genes identified by PAM (CHI3L1 was detected with two independent Affymetrix probes and are included twice, marked with an asterisk). Thirteen genes verified by quantitative real-time RT-PCR are marked in bold. Each color patch represents the normalized expression level of one gene in each group, with a continuum of expression levels from dark blue (lowest) to dark red (highest). The minimal set of informative genes is given by HUGO Gene Nomenclature Committee (HGNC) symbols. Group (1–9) are non-melanoma skin cancer AK (1, 5, 6, and 8), and SCC (2–4, 7, and 9) showing different expression levels compared with six cases of normal skin (10–15). Numbers 6 and 10 were specimens with pooled RNAs.",1476-4598-5-30-1
PMC1569867,Figure 2,"Verification of 13 genes by quantitative real-time RT-PCR. Expression levels were based on the amount of the target RNA relatively to the endogenous control gene RPS9 in order to normalize the amount and quality of total RNA. Relative expression levels of a) 9 up-regulated genes, b) 4 down-regulated genes, and c) 3 up-regulated genes in epithelial skin cancer vs. normal skin. c) Three genes were re-analyzed with an increased number of different specimens of immunocompetent and immunosuppressed patients (see Methods section 'Patients'). Statistical analysis was performed with the U-Test by Wilcoxon, Mann, and Whitney. N, normal skin; T, AK and cutaneous SCC; n.s., not significant; AK, actinic keratosis; SCC, squamous cell carcinoma.",1476-4598-5-30-2
PMC6245357,Figure 1,Qualitative and quantitative comparison of triterpene distribution in TE depending on extraction solvent (GC-FID). A) Chromatogram of n-hexane- and n-heptane extract. B) Quantitative comparison of n-hexane- and n‑heptane extract. Standard deviation is displayed as error bars of n-hexane (4 batches) and n-heptane extracts (6 batches); error bars: SD.,molecules-13-03224-g001
PMC6245357,Figure 2,"Aqueous solubility of TE (n = 3, error bars: SD).",molecules-13-03224-g002
PMC6245357,Figure 3,"Plasma BE levels after i.p. administration to 6 Sprague-Dawley rats (3 male, 3 female) in each dose level group. Samples were taken at the specified time after administration on test day 1. Error bars: CI; The increase of BE plasma level in comparison to the level after 0.5 h is shown by t-test.",molecules-13-03224-g003
PMC6245357,Figure 4,"Plasma BE levels after i.p. administration to 18 Sprague-Dawley rats (9 males, 9 females). Samples were taken at the specified time after administration on test day 1. Error bars: CI.",molecules-13-03224-g004
PMC6245357,Figure 5,"Plasma BE levels after i.p. administration to 6 Sprague-Dawley rats (3 males, 3 females) in each dose level group. Samples were taken before the 28th day administration and at the specified time after administration on test day 28. Error bars: CI.",molecules-13-03224-g005
PMC6245357,Figure 6,"Plasma BE levels after s.c. administration of 300 mg/kg TE to 6 Beagle dogs (3 males, 3 females). Samples were taken before administration and at the specified time after administration on test day 1 and 28. Error bars: CI.",molecules-13-03224-g006
PMC6245357,Figure 7,"Plasma BE levels before application, on day 1 and day 28 after s.c. administration of TE to 6 Beagle dogs (3 males, 3 females) in each dose level group. The dose level groups were 30, 100 and 300 mg/kg and plasma sampling was carried out within the first 4 h after administration. Error bars: CI.",molecules-13-03224-g007
PMC1796543,Figure 1,"Variation in the temporal expression of IRF7 during treatment with imiquimod as determined by real time RT-PCR. 'AK,' designates pretreatment AK lesions. 'WK1 IMIQ', 'WK2 IMIQ' and 'WK4 IMIQ' designate treatment times week 1, 2 and 4. '4 WK Post designates' 4 weeks post end of treatment (WK4 treatment). Fold change was calculated with respect to sun-unexposed, non-lesional skin. S-01, S-02, S-06, S-15 and S-16 are samples from subjects 1, 2, 6, 15 and 16.",1479-5876-5-7-1
PMC1796543,Figure 2,"Comparison of gene expression data obtained by Affymetrix GeneChip analysis and real time RT-PCR. Linear regression analysis for IRF7 comparing fold change values for individual subjects as measured by Affymetrix analysis and real time RT-PCR analysis. The imiquimod response fold change, which is the maximum response from week 1, week 2 and week 4 treatment times was used. Fold change was calculated relative to sun-unexposed, nonlesional skin samples for 13 subjects treated with imiquimod. The R square value for the comparison was 0.83.",1479-5876-5-7-2
PMC1796543,Figure 3,"Basal TLR, IRF7, and MyD88 gene expression in skin biopsies as determined by real time RT-PCR. White bars represent pretreatment AK, black bars represent during imiquimod treatment (maximum response value from week 1, week 2 and week 4 treatment times), and hatched bars represent 4-weeks post treatment. Relative copy number was determined as outlined in Methods and Materials section. Asterisks indicate those genes that had p-values < 0.05 in the ANOVA, comparing expression in pretreatment AK samples to the maximum response expression in samples from subjects (n = 13) during imiquimod treatment. [See Additional file 2].",1479-5876-5-7-3
PMC1796543,Figure 4,"Increase in expression of the helicase family of virus-sensing genes upon treatment with imiquimod as determined by Affymetrix GeneChip analysis. (A)DDX58 (RIG-I) and (B)IFIH1 (MDA5). Experimental conditions are as described in the Methods and Materials section. Box plots were generated using MINITAB version 14. 'AK,' 'IMIQ,' and 'Post' designate pretreatment AK, imiquimod-treated skin during treatment (maximum response from week 1, week 2 and week 4), and imiquimod-treated skin 4 weeks post treatment, respectively. Fold change was calculated with respect to sun-unexposed skin. Boxes indicate the median 95% confidence intervals, asterisks designate outliers, and the lines connect median values. P values are given for 2-way ANOVA, comparing the fold change values for pretreatment AK samples and imiquimod-treated samples (n = 13).",1479-5876-5-7-4
PMC1796543,Figure 5,"Cluster analysis of genes regulated by imiquimod treatment. Two-way hierarchical clustering was performed as described in the Methods and Materials section. 'AK,' 'IMIQ,' and 'Placebo' designate the fold change with respect to sun-unexposed, nonlesional skin for pretreatment AK samples; for samples during imiquimod treatment (maximum response from week 1, week 2 and week 4), and samples for vehicle-treatment (maximum response from week 1, week 2 and week 4) respectively. Numbers designate subjects. Hierarchical clustering was performed using the Unweighted Pair-Group Method with Arithmetic mean (UPGMA) and the Euclidean similarity measure. Red, white, and green indicate up-regulated, unchanged, and down-regulated genes, respectively. The color bar insert shows the corresponding expression levels. The cluster consists of 530 imiquimod-responsive genes whose expression was statistically different when comparing the AK group of samples to the IMIQ group of samples. Expression changes for the 530 genes are documented in [Additional file 1].",1479-5876-5-7-5
PMC1796543,Figure 6,"Cluster of 46 immune response genes that are also known to be inducible upon treatment with type 1 interferons as reported in [18, 43, 45, 48, 51, 102] Cluster analysis was performed as described in Figure 5. [See Additional file 3].",1479-5876-5-7-6
PMC1796543,Figure 7,Imiquimod treatment is associated with an increase in expression of pro-apoptotic genes as determined by Affymetrix GeneChip analysis. (A) TNFSF10 (B)MX1. Experimental conditions and analysis are as described for Figure 4.,1479-5876-5-7-7
PMC1796543,Figure 8,"Increase in expression of chemokines after treatment with imiquimod as determined by Affymetrix GeneChip analysis. (A)CXCL10 (IP10), (B)CXCL11 (ITAC). Experimental conditions and analysis are as described for Figure 4.",1479-5876-5-7-8
PMC1796543,Figure 9,Increase in expression of genes indicating the infiltration of DCs upon treatment with imiquimod as determined by Affymetrix GeneChip analysis. (A)CD86 (B) ILT7. Experimental conditions and analysis are as described for Figure 4.,1479-5876-5-7-9
PMC1796543,Figure 10,"Increase in expression of genes associated with NK cells, and cytotoxic T cells after treatment with imiquimod as determined by Affymetrix gene expression. (A)GZMA (B) NKG7. Experimental conditions and analysis are as described for Figure 4.",1479-5876-5-7-10
PMC1796543,Figure 11,Increase in expression of genes associated with lymphocyte function after treatment with imiquimod as determined by Affymetrix GeneChip analysis. (A) SELL (CD62L) (B) NT5E (DC73). Experimental conditions and analysis are as described for Figure 4.,1479-5876-5-7-11
PMC2740192,Figure 1.,"Patient scalp shows yellow, and scaly lesions consistent with AK.",1757-1626-0002-0000006946-001
PMC2740192,Figure 2.,"Patient right arm shows numerous scaly, and erythematous nodules consistent with inflamed AK.",1757-1626-0002-0000006946-002
PMC2628022,Fig. 1,"Double-staining immunohistochemistry with anti-Foxp3 antibody (pink) and a anti-CD4 antibody (brown) in human tonsil (A), and combination of immunohistochemical staining for S100 and Foxp3 (B). (A) Some of CD4(+) lymphocytes show positive signal for Foxp3 (arrow). (B) Tregs (arrow) stay in close proximity to S100(+) DC (arrowhead).",ymj-49-942-g001
PMC2628022,Fig. 2,"Foxp3 LI (A) and representative pictures of immunohistochemical staining for Foxp3 (B, C, and D) in actinic keratosis (AK, B), Bowen's disease (BD, C), and squamous cell carcinoma (SCC, D). Foxp3 LI was significantly higher in SCC and BD than in AK (p<0.05).",ymj-49-942-g002
PMC2628022,Fig. 3,"The number of DCs (A) and representative pictures of immunohistochemical staining for S100 in AK (B), BD (C) and SCC (D). The number of DCs was significantly higher in SCC and BD than in AK (p<0.05). DCs, dendritic cells; AK, actinic keratosis; BD, Bowen's disease; SCC, squamous cell carcinoma.",ymj-49-942-g003
PMC2628022,Fig. 4,"Correlation between Foxp3 LI and the number of dendritic cells. The number of DCs was closely correlated with Foxp3 LI (r = 0.378, p< 0.05).",ymj-49-942-g004
PMC2783049,Figure 1,Clusters of plasma cells with intracytoplasmic Russell bodies and independent eosinophilic structures in the dermis.,1752-1947-3-108-1
PMC2783049,Figure 2,Positive immunohistochemical staining of the plasma cells with CD138.,1752-1947-3-108-2
PMC2813408,FIGURE 1,"UVB effect on the PTEN levels in human HaCaT cellsWestern analysis demonstrates dose- and time-dependent PTEN down-regulation following UVB irradiation. β-actin was used as an equal loading control. The data shown represent one of three separate experiments with similar results. A. HaCaT cells were kept in the dark or exposed to 10, 20, or 30 mJ/cm2 UVB. Attached cells were collected at different time points. PTEN, p-AKT (serine 473), and total AKT were measured by Western analysis using specific antibodies. B, quantification of the PTEN levels in A. C, Normal human epidermal keratinocytes (NHEK) were exposed to UVB (0, 20, or 45 mJ/cm2) and cells were collected at 72 h following UVB radiation. D, NHEK cells were exposed to UVA (0, 2, 5, or 10 J/cm2) and cells were collected at 72 h following UVA radiation. E, Cells were exposed to UVB as in A and harvested at 6 and 24 h. Cytosolic and nuclear proteins were isolated. Caspase-3 (cytosolic marker) and PARP (nuclear marker) were used as isolation controls for successful cytosolic and nuclear fractionation and equal loading controls for these two fractions. *, p < 0.05, significant differences from cells kept in the dark.",nihms147984f1
PMC2813408,FIGURE 2,"PTEN down-regulation in UVB-exposed mouse skin and human actinic keratosis specimens and maintenance of PTEN suppression following UVB radiation and its effect on AKT activationA, C57B6 mice (n=3) were exposed to UVB (0, 30, 50, or 125 mJ/cm2) three times over one week. Skin samples were collected at 72 h following UVB irradiation. The PTEN levels were determined by immunohistochemistry. Red arrows indicate basal keratinocytes that were quantified for PTEN expression. Dotted line indicates the boundary between epidermis and dermis. B, quantification of the PTEN levels in A. C, skin specimens from three individuals with or without actinic keratosis were analyzed for the PTEN protein levels in interfollicular epidermis by immunohistochemistry. The red arrow indicates basaloid layer of the AK tissue. AK-actinic keratosis; EP-epidermis HF-hair follicle; and SG-sebaceous gland. D, UVB-induced PTEN down-regulation is maintained in surviving cells and correlated with increased AKT activation. HaCaT cells were exposed to UVB (20 mJ/cm2) and incubated for 6h, 24 h, or one week. A separate set of UVB-irradiated surviving cells were exposed to a second UVB exposure (20 mJ/cm2) and attached cells were collected at 6 or 24 h. E, cells were infected with an adenoviral vector expressing wild-type PTEN or GFP as an infection control. The PTEN levels and AKT phosphorylation were determined by Western blotting. F, cells were infected as in E and then exposed to UVB (20 mJ/cm2). Apoptosis was evaluated by Annexin-V/propidium iodide followed by flow cytometric analysis. G, Same as in F except that apoptosis was determined by propidium iodide staining of fixed cells followed by flow cytometric analysis. *, p < 0.05; **, p < 0.01; significant differences from cells kept in the dark.",nihms147984f2
PMC2813408,FIGURE 3,"Caspase-dependent and –independent PTEN down-regulation following UVB irradiationA, cells were exposed to different doses of UVB and collected at 14 h after UVB for Annexin-V/PI analysis. B, quantitative analysis of apoptosis induced by UVB from A. C, cells were treated as in FIGURE 1A. Caspase-3 activation and PARP cleavage were determined by Western blotting. D, HaCaT cells were exposed to UVB (30 mJ/cm2). Twenty-four hours later attached (A) and floating (F) cells were collected.",nihms147984f3
PMC2813408,FIGURE 4,"PTEN down-regulation in apoptotic cellsPTEN is cleaved by activated caspases in apoptotic cells following UVB irradiation. A, a representative plot of UVB-exposed HaCaT cells stained with PTEN-Alexa488 and active caspase-3-PE. B, quantitative analysis of percentage cells that are positive for active caspase-3 upon different doses of UVB irradiation at different times. *, p < 0.05; significant differences from cells kept in the dark. C, histogram shown PTEN peak in active caspase-3-negative (Cas3-), -positive (Cas3+), or unstained cells. D, quantitative analysis of the PTEN levels in Cas3− and Cas3+ cells at different times following UVB (20 mJ/cm2). *, p < 0.05; **, p < 0.01; significant differences from UVB-exposed cells treated with FA. E, cells were exposed to UVB and incubated with or without the pan-caspase inhibitor VAD (20 μM). Cells were collected at 14 h after UVB and apoptosis were analyzed as in FIGURE 3A. F, quantitative analysis of apoptosis from E. *, p < 0.05, significant differences from UVB-exposed cells treated with FA. G, cells were exposed to UVB (20 mJ/cm2) and then incubated with or without the specific caspase-3 inhibitor DEVD, VAD, or both. Cells were incubated with FA as a negative control for DEVD and VAD. Cells were collect at 6 h after UVB for Western analysis. H, cells were transfected with HA-PTEN and then exposed to UVB (30 mJ/cm2). Cells were treated with FA (−) or VAD (+) post radiation. Cells were collected for Western blot analysis using specific anti-HA, and anti-PARP antibodies. Upper arrow indicates the full-length HA-PTEN and the lower one indicates the N-terminus fragment.",nihms147984f4
PMC2813408,FIGURE 5,"PTEN down-regulation in surviving cells following UVB irradiationUVB-induced PTEN suppression in surviving cells is independent of caspase activation. A, cells were exposed to UVB (30 mJ/cm2), collected at 6 or 24 h after UVB, and stained with PTEN-Alexa488 and active caspase-3-PE as in FIGURE 4. B, PTEN histogram overlap of active caspase-3-negative (Cas3−), -positive (Cas3+) cells from A. C, Similar to A except that cells were exposed to UVB and then incubated with FA or VAD for 24 h. PTEN levels in Cas3− and Cas3+ cells were determined. D, Cells were exposed to UVB (20 mJ/cm2) and then incubated with FA, DEVD, VAD, or the combination of DEVD and VAD. Attached cells were collected for Western analysis at 6 h after UVB.",nihms147984f5
PMC2813408,FIGURE 6,"Involvement of PTEN transcription and proteasomal degradation in PTEN down-regulation following UVB irradiationA, HaCaT cells were exposed to UVB (20 mJ/cm2) and then collected at 6, 24, or 48 h following UVB irradiation. The PTEN mRNA levels were determined by real-time PCR. B, HaCaT cells were exposed to UVB as in A. Cells were then transfected with pGL3-Luc (vector) or pGL3-PTEN-Luc (PTEN-Luc) and pRL-tk as transfection efficiency control. Luciferase activity was analyzed by DLR assay. *, p < 0.05; **, p < 0.01; significant differences from cells kept in the dark.",nihms147984f6
PMC2813408,FIGURE 7,"Role of ERK and AKT pathways in PTEN down-regulation in surviving cells following UVB radiationBoth ERK and AKT pathways are critical for PTEN suppression induced by UVB in surviving cells. A, cells were treated as in FIGURE 1A and ERK phosphorylation (p-ERK) was analyzed by Western blotting. B, cells were pretreated with the specific ERK activation inhibitor PD98059 (PD, 20 μM), the specific AKT activation inhibitor LY294002 (LY) (10 μM), or the combination of both, for 1 h, and then exposed to UVB (20 mJ/cm2). Cells were then treated with PD, LY, or both and collected at 24 h. The PTEN mRNA levels were determined by real-time PCR. *, p < 0.05, significant differences from UVB-exposed cells treated vehicle alone. C, same as in B except that the PTEN protein levels were determined by Western blotting. D, quantification of the PTEN levels in C. *, p < 0.05; **, p < 0.01; significant differences from UVB-exposed cells treated vehicle alone. E, same as in B except that cells were treated with both PD (20 μM) and LY (10 μM) at 24 h after UVB radiation for three days and the PTEN protein levels were determined by Western blotting. F, HaCaT cells were infected with constitutive active AKT adenovirus (A+) or adenovirus expressing GFP only as a control. Cells were collected at 48 or 72 h after infection. G, same as in F except that cells were collected at 48 h post infection for real-time PCR analysis of the PTEN mRNA levels.",nihms147984f7
PMC2715883,Figure 1,"Human disease network.In the disease network, each node corresponds to a disease colored according to their MeSH disease category as denoted by the MeSH Tree Number as shown on the right panel. The size of each node is proportional to the number of diseases connecting to it. A solid line links two diseases from same MeSH disease category while the dot line links two diseases from different MeSH disease category. Multiple nodes may represent the same disease, but they are from different studies or conditions, e.g. there are two bipolar disorder nodes, whose profiles are derived from studies using two different tissues (dorsolateral prefrontal cortex tissue and orbitofrontal cortex tissue). Disease abbreviations used in this figure include: C02, virus disease; C03, parasitic diseases; C04, neoplasms; C05, musculoskeletal diseases; C06, digestive system diseases; C07, stomatognathic diseases; C08, respiratory tract diseases; C10, nervous system diseases; C12, male urogenital diseases; C13, female urogenital diseases and pregnancy complications; C14, cardiovascular diseases; C15, hemic and lymphatic diseases; C16, congenital hereditary neonatal diseases and abnormalities; C17, skin and connective tissue diseases; C18, nutritional and metabolic diseases; C19, endocrine system diseases; C20, immune system diseases; C23, pathological conditions signs and symptoms; F03, mental disorders; AC, adenocarcinoma; AD, Alzheimer disease; AF, atrial fibrillation; ALS, amyotrophic lateral sclerosis; Anemia_R, refractory anemia; Anemia_RE, refractory anemia with excess of blasts; Anemia_S, sideroblastic anemia; BD, bipolar disorder; BE, Barrett esophagus; Carcinoma_B, basal cell carcinoma; Carcinoma_D, ductal carcinoma; Carcinoma_DB, breast ductal carcinoma; Carcinoma_L, lobular carcinoma; Carcinoma_PD, pancreatic ductal carcinoma; Carcinoma_SC, squamous cell carcinoma; CCS, clear cell sarcoma; CF cystic fibrosis; CIN, cervical intraepithelial neoplasia; CLL, chromic lymphocytic leukemia; CN, colorectal neoplasms; COPD, chronic obstructive pulmonary disease; DC, dilated cardiomyopathy; GF, gingival fibromatosis; HSC, hemoglobin sickle cell disease; HSP, hereditary spastic paraplegia; HT, hemorrhagic thrombocythemia; LM, lymphatic metastasis; M_myeloma, multiple myoloma; MD, muscular dystrophy; MD_D, Duchenne muscular dystrophy; MD_ED, Emery-Dreifuss muscular dystrophy; MD_F, Facioscapulohumeral muscular dystrophy; MDs, muscular diseases; MS, myelodysplastic syndromes; NM, neoplasm metastasis; Obesity_M, morbid obesity; PH, prostatic hyperplasia; POS polycystic ovary syndrome; RC, restrictive cardiomyopathy; TN, thyroid neoplasms; UC, ulcerative colitis; WM, waldenstrom macroglobulinemia; WT, Wilms tumor.",pone.0006536.g001
PMC2715883,Figure 2,"Disease-drug network.This disease-drug network contains a total of 49 diseases in dark cyan nodes, 213 drugs in gold, and 906 connections. The size of the nodes is proportional to the number of links. Positive matches are shown by solid lines and negative relationships by dotted lines. Multiple nodes with the same descriptive name exist because the corresponding profiles were generated under different conditions or studies (refer to Supplementary Table S7 online for details). In addition to the abbreviations listed in the Figure 1 legend, other abbreviations used in this figure include: AK, actinic keratosis; BC, breast cancer; BL_cancer, basal_like cancer; BRCA1_cancer, BRAC1-associated cancer; HPV, human papillomavirus; IM, idiopathic myelofibrosis; LNM, lymph node metastasis; MCF, mild cystic fibrosis; NBL_cancer, non-basal-like cancer; NT_cancer, non-tumorigenic cancer cell; P_cancer, metastatic prostate cancer; RA_M, rheumatoid arthritis on methotrexate; SCC, squamous cell carcinoma; SCC_M, squamous cell carcinomas (lymph node metastasis); SCF, severe cystic fibrosis; T_cancer, tumorigenic cancer cell; VGP_melanoma, vertical growth phase melanoma; VIN, vulvar intraepithelial neoplasia.",pone.0006536.g002
PMC2715883,Figure 3,"The precision and recall of target and pathway deconvolution.Precision is the fraction of the identified targets or pathways that are correct, calculated as “true positive”/(“true positive” + “false positive”). Recall is the fraction of all true targets or pathways that are successfully identified, calculated as “true positive”/(“true positive” + “false negative”).",pone.0006536.g003
PMC2877235,Fig. 1,"The incidence of actinic keratosis (AK), Bowen's disease (BD), basal cell carcinoma (BCC), squamous cell carcionoma (SCC) and melanoma between 2 consecutive time periods (1991-1998, 1999-2006).",jkms-25-924-g001
PMC2877235,Fig. 2,The proportion of the major premalignant skin lesions over time.,jkms-25-924-g002
PMC2877235,Fig. 3,The proportion of the major malignant skin lesions over time.,jkms-25-924-g003
PMC2877235,Fig. 4,The proportion of the premalignant skin lesions according to body location.,jkms-25-924-g004
PMC2877235,Fig. 5,The proportion of the malignant skin lesions according to body location.,jkms-25-924-g005
PMC2877235,Fig. 6,Distribution of the premalignant skin lesions within the head and neck area.,jkms-25-924-g006
PMC2877235,Fig. 7,Distribution of the malignant skin lesions within the head and neck area.,jkms-25-924-g007
PMC3001966,Figure 1,Study design and participant status by treatment arm. FDA = Food and Drug Administration.,jncidjq442f01_lw
PMC3353424,Figure 1,"Efficacy of dobesilate in hypertrophic actinic keratosis lesions. Keratotic actinic keratosis in three patients treated with potassium dobesilate 5% cream twice a day. Left panels depict actinic keratosis on the ear of patient N° 3 before (a), at 12 days (b) and clinical remission of lesion after 15 days of treatment (c). Actinic keratotic lesions on the face of patient N° 8 (d, e) and patient No° 9 (f, g) at baseline (d, f) and after 30 days of treatment (e, g).",2047-783X-16-2-67-1
PMC3108519,Figure 1,"Photograph of elder sibling showing hypopigmented lesions all over the body, along with hyperpigmented, black colored plaques over chest, abdomen, arms. Scars of previous operations are seen over chest wall and right nasolabial fold",IJD-56-190-g001
PMC3108519,Figure 2,Photograph of younger sibling showing hypopigmented lesions all over the body and two scaly erythematous lesions over the chest wall,IJD-56-190-g002
PMC3108519,Figure 3,Pedigree chart showing the diseased individuals,IJD-56-190-g003
PMC3108519,Figure 4,"Histopathologic appearance of skin biopsy displaying typical lesion of EV showing swollen keratinocytes with gray blue cytoplasm (H and E, ×40)",IJD-56-190-g004
PMC3108519,Figure 5,Photograph of elder sibling showing angiokeratoma of Fordyce with EV,IJD-56-190-g005
PMC3108519,Figure 6,"Microphotograph of actinic keratosis showing epidermal hyperplasia with hyperkeratosis and atypical keratinocytes confined to lower aspect of epidermis (H and E, ×40)",IJD-56-190-g006
PMC3108519,Figure 7,"Microphotograph of Bowen's disease where dysplastic keratinocytes are involving the entire thickness of epidermis (H and E, ×100)",IJD-56-190-g007
PMC3085431,Figure 1,"(a) Dry whitish scaly lesion of the upper lip, clinically suspicious for actinic keratosis. (b) Complete clinical resolution of the upper lip lesion.",CRIM2011-518758.001
PMC3085431,Figure 2,"(a) The underlying dermis showed diffuse and marked mixed inflammatory infiltrate, consisting of lymphocytes and eosinophils, which focally involved the underlying epidermis. Additionally solar elastosis and vascular ectasia were seen (H & E; 100x). (b) Acantholysis and a diffuse cytological atypia of the epidermis, consisting of cells with enlarged, vesicular, focally hyperchromatic, nuclei (H & E; 200x).",CRIM2011-518758.002
PMC3132090,Figure 1,"Reduction in actinic keratosis (AK) lesions over time.22Nelson C, Rigel D; Long term Follow-up of Diclofenac Sodium 3% in 2% Hyaluronic Acid Gel for Actinic Keratoses: One-Year Evaluation. J Clin Aesthet Dermatol. 2009;2(7):20–25. Copyright © 2009 Matrix Medical Communications. All rights reserved.Abbreviations: CLNS, cumulative lesion number score; TLNS, target lesion number score.",tcrm-7-207f1
PMC3093780,Figure 1,"
The D6S251, D6S252, D9S50, D9S180, D9S280, and D9S287 microsatellites were visualized on
          a silver nitrate-stained polyacrylamide gel. Patient identification (bold numbers).
          Leucocytes (b), normal tissue (n), actinic keratosis (AK), and squamous cell carcinoma
          (SCC) grades I, II, and III. (*) LOH, (**) MSI, (M) Molecular marker (bp).
",cln-66-04-523-g001
PMC3093780,Figure 2,"
The RAPD patterns that were obtained using primers OPA-2, OPA-13, OPA-17, and OPB-11 were
          visualized on an ethidium bromide-stained gel. Several bands that were altered in the
          tumors are indicated (kb). The abbreviations are as indicated in Fig. 1.
",cln-66-04-523-g002
PMC3283857,Fig. 1,The erythematous nodule based on an irregular shaped erythematous patch is seen on the left mandibular angle.,ad-24-77-g001
