pmcid,label,caption,graphic,disease,modality
PMC6305242,Figure 4. ,"Infantile myofibroma.Alternating areas of mature myofibroblastic cells and immature mesenchyme with a hemangiopericytoma pattern comprise this lesion. Hematoxylin and eosin, 20× objective. T This figure uses an original image taken by DMP for publication.",f1000research-7-17731-g0003,NotMatch,NotMatch
PMC6305242,Figure 5. ,"Lipofibromatosis.This lesion contains a mixture of mature fat and well-differentiated myofibroblasts. Hematoxylin and eosin, scale bar attached. This figure uses an original image taken by DMP for publication.",f1000research-7-17731-g0004,NotMatch,NotMatch
PMC6305242,Figure 6. ,"NTRK1 fusion sarcoma.This is a newly described entity related to infantile fibrosarcoma. The lesion infiltrates entrapped skeletal muscle and shows a herringbone pattern of crisscrossing neoplastic fibroblasts. The cellularity is high, and there is a moderate amount of intercellular collagen. This figure uses an original image taken by DMP for publication.",f1000research-7-17731-g0005,NotMatch,NotMatch
PMC6305242,Figure 7. ,"Primitive myxoid mesenchymal tumor of infancy.(
A) This lesion contains fields of alternating cellularity and has highly cellular areas resembling fibrosarcoma and hypocellular fields containing abundant myxoid stroma. (
B) This image highlights a prominent arcuate vascularity. Hematoxylin and eosin, scale bars attached. This figure uses an original image taken by DMP for publication.",f1000research-7-17731-g0006,NotMatch,NotMatch
PMC6305242,Figure 8. ,Undifferentiated round cell sarcoma of infancy.This highly cellular primitive sarcoma shows a prominent arcuate vascularity among sheets of small round undifferentiated tumor cells. BCOR immunostaining showed nuclear positivity. This figure uses an original image taken by DMP for publication.,f1000research-7-17731-g0007,NotMatch,NotMatch
PMC6305242,Figure 9. ,"Spindle cell rhabdomyosarcoma.(
A) Some tumors like this spindle cell lesion contain spindle cells with easily recognizable rhabdomyoblasts with eosinophilic cytoplasm. (
B) Some tumors resemble fibrosarcoma and contain increased intercellular collagen and show less differentiation. (
C) Desmin staining is positive. (
D) Myogenin staining shows only rare positive nuclei, creating diagnostic confusion if not correlated with MyoD and desmin stains. (
A,
B) Hematoxylin and eosin. (
C) Desmin immunostain. (
D) Myogenin immunostain. Scale bars attached. This figure uses an original image taken by DMP for publication.",f1000research-7-17731-g0008,NotMatch,NotMatch
PMC5811660,Fig. 1,"A 4 × 2-cm normal skin-colored soft nodule on the lumbar area, showing hypertrichosis on the surface at 6 months of age.",jkms-33-e66-g001,NotMatch,NotMatch
PMC5811660,Fig. 2,"Imaging findings of the lesion. (A) T2-weighted MRI showed an abnormal mass, not connected to the spinal cord in the subcutaneous fat layer at the L3–4 level; (B) Ultrasonography of the lesion showed a 4 × 2-cm abnormal echogenicity in the subcutaneous fat layer at the L3–4 level.MRI = magnetic resonance imaging.",jkms-33-e66-g002,NotMatch,NotMatch
PMC5811660,Fig. 3,A 5 × 3-cm normal skin-colored nodule on the lumbar area with localized prominent hypertrichosis at 13 months of age.,jkms-33-e66-g003,NotMatch,NotMatch
PMC5811660,Fig. 4,"Histopathological findings of the skin. (A) Mature hair follicular structures and fat tissue, (B) well-defined fibrous trabeculae that consist of spindle cells and increased number of eccrine glands, admixed with mature adipose tissue, (C) primitive mesenchymal tissue, and (D) positive staining for smooth muscle actin.",jkms-33-e66-g004,NotMatch,NotMatch
PMC6940639,Fig. 1,Solid left retroareolar mass with stretching and protrusion of the areola.,gr1,NotMatch,NotMatch
PMC6940639,Fig. 2,Ultrasound shows a solitary well-circumscribed heterogeneous hypoechoic mass with a maximal diameter of 3.2 cm behind the left areola.,gr2,NotMatch,NotMatch
PMC6940639,Fig. 3,"MRI with (A) axial T1, (B) axial T2 and (C) sagittal T2 sequences shows a solitary well-circumscribed lesion of 4.5 cm in the left breast, isointense compared to the muscular structures. without invasion of the pectoral muscle. A thin hyperintense line between the lesion and the pectoral muscle on T1- and T2-weighted images (blue arrows) corresponds to fatty tissue, thus no infiltration of the underlying pectoral muscle. (Color version of figure is available online.)",gr3,NotMatch,NotMatch
PMC6940639,Fig. 4,Postoperative result after local excision with nipple preservation.,gr4,NotMatch,NotMatch
PMC8152395,Figure 1,Fibrous hamartoma of infancy (hematoxylin and eosin stain): (a) The lesion is composed of bundles of myofibroblastic components (double star) with interspersed bundles of collagen (star) and mature adipose tissue (arrow). (b) Higher magnification reveals the myofibroblastic nature of the cells with mild chronic inflammatory cell infiltrate,JIAPS-26-117-g001,Match,NotMatch
PMC8152395,Figure 2,(a and b) A tumor comprising numerous small- to medium-sized vessels uniformly distributed among spindle cells having oval to fusiform nuclei and scant cytoplasm. (c) The tumor cells are immunopositive for CD34,JIAPS-26-117-g002,NotMatch,NotMatch
PMC6882684,Fig. 1,"
Fibrous hamartoma appears in various places. The scheme presents the most frequent locations.
",10-1055-s-0039-1697924-i190448cr-1,NotMatch,NotMatch
PMC6882684,Fig. 2,"
Tumor in the upper half of the right hemiscrotum marked by an arrow.
",10-1055-s-0039-1697924-i190448cr-2,NotMatch,NotMatch
PMC6882684,Fig. 3,"
Solid tumor of 3 × 2 cm in size marked by an arrow.
",10-1055-s-0039-1697924-i190448cr-3,NotMatch,NotMatch
PMC6882684,Fig. 4,"
Extirpated tumor of 3 × 2 cm in size.
",10-1055-s-0039-1697924-i190448cr-4,NotMatch,NotMatch
PMC6882684,Fig. 5,"
Electron microscope increased ×20 hematoxylin and eosin stain; characteristic components—fibrous connective tissue (
A
), islands of mature fat cells (
B
), and mesenchymal stroma (
C
).
",10-1055-s-0039-1697924-i190448cr-5,NotMatch,NotMatch
PMC6882684,Fig. 6,"
Immunohistochemistry increased ×20; CD34 positive cells inside hyaline stroma.
",10-1055-s-0039-1697924-i190448cr-6,NotMatch,NotMatch
PMC7440069,Figure 1,"A 13-month-old boy with fibrous hamartoma of infancy, which is 45.0 cm in length and 69.3 cm in circumference in the left lower extremity (anterior view).",medi-99-e19489-g001,Match,NotMatch
PMC7440069,Figure 2,"The preoperative MRI, CTA, and DSA examination of the patient. (A) The Axial and coronal MRI image demonstrated a giant mass with ill-defined border. The musculature, fascia, overlying subcuticular fat and skin infiltration was obvious. (B and C) CTA and DSA demonstrated increased and abnormal morphology of vascular branches.",medi-99-e19489-g002,NotMatch,NotMatch
PMC7440069,Figure 3,"Histological findings. (A) Hematoxylin-eosin (H&E) staining indicated the classic histopathologic features of FHI (×200). (B and C) Immunohistochemical specimens for SMA and CD34, respectively (×200).",medi-99-e19489-g003,NotMatch,Match
PMC9514445,Fig. 1,"A 26-month-old male with middle ear fibrous hamartoma of infancy.A. Otoscopic photograph of the left ear shows a whitish mass (arrow) and effusion (asterisk) behind the tympanic membrane.B. Coronal CT image shows complete opacification of the middle ear and outward bulging of the tympanic membrane (white arrow). Ossicles are embedded, but not destroyed (black arrow).C. Coronal T2-weighted MR image shows a predominantly low-intensity mass with a central fine strand of high signal intensity (arrows).D. Fat-suppressed axial T2-weighted MR image shows signal loss of the high signal intensity portion within the mass (arrows).E. Coronal contrast-enhanced T1-weighted MR image demonstrates heterogeneous enhancement of the mass (arrows).F. Photomicrograph of pathologic specimen shows an admixture of islands of adipose tissue, scattered immature mesenchymal cells, and dense bundles of fibrous tissue (hematoxylin and eosin, × 100).",jksr-83-420-g001,Match,Match
PMC9083879,Figure 1,Photomicrographs of the tumor. A - Diffuse sheets of immature mesenchyme with intervening blood vessels (H&E x400); B - Fascicles of fibroblasts observed in between immature mesenchyme with lobules of adipocytes (H&E x400); C - Dilated blood vessels at the periphery of the lesion (H&E x400); D - Neoplastic cells constituting the immature mesenchyme depicting round to elongated cells with conspicuous nucleoli and scant cytoplasm (H&E x1000).,autopsy-12-e2021380-g01,NotMatch,Match
PMC9083879,Figure 2,"Photomicrographs of the tumor. A-D - Foci with sarcomatous morphology. Islands with increased cellularity, nuclear atypia and brisk mitotic activity (arrows) (H&E x1000).",autopsy-12-e2021380-g02,NotMatch,Match
PMC9083879,Figure 3,"Photomicrographs of the tumor. A - Neoplastic cells strongly positive for vimentin; B - Smooth muscle actin highlighting the fibroblasts and myofibroblasts; C - Neoplastic cells negative for cytokeratin (CK), Melan A, HMB45, Myogenin, Desmin; D - S-100 immunostain highlights the adipocytes; E - Focal dot-like immunoreactivity observed for CD99; F - CD34 highlights blood vessels while the neoplastic cells are negative. (A-F: immunoperoxidase x400).",autopsy-12-e2021380-g03,NotMatch,Match
PMC9561742,Fig. 1,"Radiologic and pathologic images of 13-month-old patient with scrotal fibrous hamartoma of infancy.a.) Longitudinal greyscale scrotal ultrasound demonstrating tubular soft tissue structure in the scrotal sac inferior to the right testis.b.) Transverse ultrasound image of the right scrotum at the palpable abnormality demonstrates an echogenic lesion with internal Doppler flow.c.) Axial T1 FS postcontrast image demonstrates homogenous enhancement of the lesion with thickening of the adjacent skin.d.) Hematoxylin-eosin (H&E)-stain reveals classic triphasic morphology composed of bundles of bland fibroblasts/myofibroblasts (asterisks), admixed with mature adipocytes (triangle) and primitive myxoid mesenchyme (arrow).",gr1,Match,Match
PMC9631151,Figure 1,"
Radiographic examination. A: Anteroposterior radiographs; B: Lateral radiographs. An area of bone destruction can be seen in the middle part of the right tibia, with uneven internal density, unclear boundaries, slightly expansive, and an anterior cortical bone defect.",WJCC-10-11190-g001,NotMatch,NotMatch
PMC9631151,Figure 2,"
Computed tomography scan. A: Window of bone tissue; B: Window of soft tissue. Eccentric, expansive soft tissue density shadow in the middle and upper segment of the right tibia, corresponding bone resorption and destruction, and local bone cortical defect.",WJCC-10-11190-g002,NotMatch,NotMatch
PMC9631151,Figure 3,"
Histopathological examination. A: Spindle fibroblasts and myofibroblasts arranged in bundles between collagen fibers, spindle or wave nuclei (hematoxylin and eosin stain ×100); B: Immunohistochemical Ki67 (index approximately 5%) (×100); C: Immunochemical smooth muscle actin positive (×100); D: Immunohistochemical CD34 positive (×100).",WJCC-10-11190-g003,NotMatch,Match
PMC9631151,Figure 4,"
Histopathological examination. The nuclei are hyperchromatic, star-shaped, ovoid, and wavy, and dense bundles of staggered fibroblasts, among immature bone trabeculae, are seen (×100).",WJCC-10-11190-g004,NotMatch,Match
PMC9631151,Figure 5,"
Radiograph. A: Anteroposterior radiographs; B: Lateral radiographs. Irregular localized bone shape of the middle and upper segment of the right tibia, with uneven internal density and bone graft shadow, with an increase in the size of the original lesion. Irregular and curved bone of the distal segment of the right fibula.",WJCC-10-11190-g005,NotMatch,NotMatch
PMC9631151,Figure 6,"
Histopathological examination. Collagen fibers, adipose tissue, bone tissue, fibroblasts, and myofibroblasts (×100).",WJCC-10-11190-g006,NotMatch,Match
PMC8395933,Figure 1,"Fibroblastic connective tissue nevus. (A) Clinical presentation on the scalp of an infant (courtesy of the Department of Maxillofacial Surgery, Necker-Enfants Malades hospital, Paris, France). (B) Low-power view of the lesion showing infiltration of the dermis and subcutis (HE ×50). (C) Short intersecting fascicles surrounding the appendages and epidermal hyperplasia (HE ×100). (D) Extension into the subcutis (HE ×100). (E) High-power view showing the bland morphology of the spindle cells (HE ×200). (F) Diffuse positivity for CD34 (×50). (G) In this case, smooth muscle actin was negative, with internal controls on vessels and smooth muscles (×50).",dermatopathology-08-00035-g001,NotMatch,Match
PMC8395933,Figure 2,"Medallion-like dermal dendrocyte hamartoma (MLDDH)/plaque-like CD34-positive dermal fibroma (PDF). (A) Clinical presentation as a medallion-like lesion on the upper back of an infant (courtesy of the Department of Maxillofacial Surgery, Necker-Enfants Malades hospital, Paris, France). (B) Low-power view of the lesion showing dermal location and slight extension into the subcutis (HES ×50). (C) Venules with dilated lumens (HES ×100). (D) Presence of both spindle cells and more ovoid cells (HES ×200). (E) High-power view showing the bland morphology of the spindle cells and a mast cell in the center of the picture (HES ×400). (F) Diffuse positivity for CD34 (×50).",dermatopathology-08-00035-g002,NotMatch,Match
PMC8395933,Figure 3,"Fibrous hamartoma of infancy (FHI). (A) Typical clinical presentation as an axillary mass (courtesy of the Department of Maxillofacial Surgery, Necker-Enfants Malades hospital, Paris, France). (B) Low-power view of the lesion showing location in the subcutis and extension of the spindle-cell component into the dermis (HE ×50). (C) Presence of the three typical components (mature fibrous tissue, mature adipose tissue, immature mesenchymal tissue) (HE ×100). (D) In some cases, the immature mesenchymal tissue is not visible (HE ×100). (E) Peri-eccrine extension of the lesion (HES ×100). (F) Hyalinized zone reminiscent of giant cell fibroblastoma (HES ×100).",dermatopathology-08-00035-g003,Match,Match
PMC8395933,Figure 4,"Lipofibromatosis (LPF). (A) Clinical presentation as a large mass of the right lower leg in an infant (courtesy of the Department of Maxillofacial Surgery, Necker-Enfants Malades hospital, Paris, France). (B) Low-power view of the lesion showing location in the subcutis (HES ×50). (C) Long fascicles of spindle cells admixed with adipose tissue (HES ×100). (D) High-power view showing the bland morphology of the cells (HES ×200). (E) Focus on cells with a single vacuole at the interface between the fibroblastic and the adipose components (HES ×200).",dermatopathology-08-00035-g004,NotMatch,Match
PMC8395933,Figure 5,"Lipofibromatosis-like neural tumor (LPF-NT). (A) Low-power view showing extension of the tumor in both the dermis and subcutis (HE ×50). (B) Spindle cells in fascicles admixed with adipose tissue (HE ×100). (C) Some areas can lack the typical fascicular growth (HE ×100). (D) Heterogeneous positivity for CD34 (×400). (E) Positivity for S100 (×400). (F) Diffuse positivity for NTRK1 (×200). (G) FISH showing fusion transcripts between NTRK1 and LMNA. (Courtesy of Marie Karanian, Department of Pathology, Centre Léon Bérard, Lyon, France).",dermatopathology-08-00035-g005,NotMatch,Match
PMC8395933,Figure 6,"Plexiform myofibroblastoma (PM). (A) Clinical presentation as a sub-scapular subcutaneous mass in an infant (courtesy of the Department of Maxillofacial Surgery, Necker-Enfants Malades hospital, Paris, France). (B) Low-power view of the lesion showing location in the subcutis (HES ×50). (C) Typical plexiform architecture with extension into the subcutaneous septa (HES ×100). (D) High-power view showing the bland morphology of the cells and the characteristic collagenous stroma (HES ×200). (E) Positivity for smooth muscle actin in the spindle cells (SMA ×200).",dermatopathology-08-00035-g006,NotMatch,Match
